"file","expected_sha256","actual_sha256","status"
"lexemes.jsonl","009670AE69EE28C5005C6C534869C55F6F327F0E8ADBA6F275648089661DA0B2","009670AE69EE28C5005C6C534869C55F6F327F0E8ADBA6F275648089661DA0B2","OK"
"MANIFEST.csv","3F230197374F9A0ECB2C8ECD3A8C64B9AA846506608E98236003682913B2AF97","3F230197374F9A0ECB2C8ECD3A8C64B9AA846506608E98236003682913B2AF97","OK"
"marginal_intelligibility.csv","1B32510E55639EBD172C6ECF935F867A2B1EE29E0A79C94802B4A45898907C4B","1B32510E55639EBD172C6ECF935F867A2B1EE29E0A79C94802B4A45898907C4B","OK"
"README.md","77E9A5C2649FCDEA15BC0358B49AD1364275EEB0D0D03814844702DF18AF9DC7","77E9A5C2649FCDEA15BC0358B49AD1364275EEB0D0D03814844702DF18AF9DC7","OK"
"rules_acknowledgement.md","B5EDED5064EC24B97118B227A4CAA39E5B2C6D7542B0573B02E43EAE3C3C2D20","B5EDED5064EC24B97118B227A4CAA39E5B2C6D7542B0573B02E43EAE3C3C2D20","OK"
"SESSION_LOGBOOK_20260707.md","39584F71D338EB023A4E50E40A027FE698C968C54891BB050D441F052364CA57","39584F71D338EB023A4E50E40A027FE698C968C54891BB050D441F052364CA57","OK"
"source_documents.csv","479336F2D88A42D261972068E75A2BA388293F370CF6CE7D0ED5DFA7968B4A13","479336F2D88A42D261972068E75A2BA388293F370CF6CE7D0ED5DFA7968B4A13","OK"
"SOURCE_USE_GAP_ADVERSE_FABLE_LEDGER_28019A34.csv","3DA3CA8599585D2E556483D72F7C52601F88AA85B574646B1246AA077CC35840","3DA3CA8599585D2E556483D72F7C52601F88AA85B574646B1246AA077CC35840","OK"
"source_use_ledger.csv","2E3A5E84E666F24B435C03153A5ED72BE55C4CA5F774998FD6460AE3F68DCFAB","2E3A5E84E666F24B435C03153A5ED72BE55C4CA5F774998FD6460AE3F68DCFAB","OK"
"SOURCE_WITNESS_SUBSET_BY_SUBLANE_28019A34.csv","B71E4DA4D5DE5247131824FCCC303D9C0F212AEDB4D86131B312284DE6BD06D5","B71E4DA4D5DE5247131824FCCC303D9C0F212AEDB4D86131B312284DE6BD06D5","OK"
"SUBLANE_SOURCE_CONTEXT_MANUAL_REVIEW_NOTES_28019A34.csv","8FE14EB5853C8ECAB84DDCF42A140090ACCD75FC47D33976758B2F133208E660","8FE14EB5853C8ECAB84DDCF42A140090ACCD75FC47D33976758B2F133208E660","OK"
"SUMMARY_COUNTS_28019A34.csv","43A73CC53431428E935200AA6ED6B262F58EA3876C55A2384F55518573B924B5","43A73CC53431428E935200AA6ED6B262F58EA3876C55A2384F55518573B924B5","OK"
"TG_CYRL_TJ_SOURCE_DISCOVERY_ONLY_ROWS_28019A34.csv","25555879DDD1D7F5BC415DA6B3F18067E5F52C4C1BD1024330BC58DFA52A41A3","25555879DDD1D7F5BC415DA6B3F18067E5F52C4C1BD1024330BC58DFA52A41A3","OK"
"word_weights.csv","C79A02E76F4ADB30EFDB628E101EE17841E88CB51E79694256A64A872C65F757","C79A02E76F4ADB30EFDB628E101EE17841E88CB51E79694256A64A872C65F757","OK"
