"lane","packet_frontier","packet_path","csv_name","row_count","bytes","sha256"
"Non-Slavic Core","c0cb1db12e5a4288159b0cd030eab8c05c53ce91","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_C0CB1DB1_68E_PERSIANATE_TAJIK_RETURN_ROUTE_20260707","PACKET_MANIFEST_REPLAY_C0CB1DB1.csv","15","3086","2BE517156C0BDEDBDC944A36C103488F1E21D23982F8A17EB80B10685C124483"
"Non-Slavic Core","c0cb1db12e5a4288159b0cd030eab8c05c53ce91","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_C0CB1DB1_68E_PERSIANATE_TAJIK_RETURN_ROUTE_20260707","SIBLING_B3_HANDOFF_ROWS_C0CB1DB1.csv","2","456","CECA7BB41E9216F5690930C1A689D98275DC8951F4CC080BBFE8BBE5C7B1F65A"
"Non-Slavic Core","c0cb1db12e5a4288159b0cd030eab8c05c53ce91","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_C0CB1DB1_68E_PERSIANATE_TAJIK_RETURN_ROUTE_20260707","SOURCE_USE_GAP_FABLE_ADVERSE_LEDGER_C0CB1DB1.csv","6","3309","F8E83C31C0B5B2A0048AAC8EEC9D004974F29A57A73F906533A5473ADFC1983A"
"R9","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_D9EA29B0_FRONTIER_CORRECTION_RECOVERY_20260707","MANIFEST.csv","12","2135","5B08683D2C005A2694BA831206ECD7433207F9BC90EED9974DDB63077FBBB41E"
"R9","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_D9EA29B0_FRONTIER_CORRECTION_RECOVERY_20260707","PACKAGE_VALIDATION_20260707.csv","3","500","B36625422EFAE8516B9A4B0CDB25F46FA193EE1252C327A554E5C2DBFE1B0DE2"
"R9","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_D9EA29B0_FRONTIER_CORRECTION_RECOVERY_20260707","R9_D9EA29B0_B3_HANDOFF_BOUNDARIES_20260707.csv","1","1267","0E213E948D6696F8A39F43B9245C39384F949C74D723647B5E2C6283760D78C6"
"R9","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_D9EA29B0_FRONTIER_CORRECTION_RECOVERY_20260707","R9_D9EA29B0_BRANCH_INSTRUCTION_READ_ROWS_20260707.csv","9","4732","F06D09C07AD86D36E3C8139D6ED20F0ABA2B7438C932BCE3F16118B0A0BD2622"
"R9","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_D9EA29B0_FRONTIER_CORRECTION_RECOVERY_20260707","R9_D9EA29B0_BRANCH_ROUTE_ROWS_20260707.csv","1","904","31E13D7C71712146F10C72134665563AF259D05DAF8458B58D12CB6D45827741"
"R9","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_D9EA29B0_FRONTIER_CORRECTION_RECOVERY_20260707","R9_D9EA29B0_BRANCH_VISIBLE_PATH_ROWS_20260707.csv","133","94216","9C09A02CF4D475B40775E408C7BBE153E0F81F364230EAF2E086EF21F2EDBEF1"
"R9","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_D9EA29B0_FRONTIER_CORRECTION_RECOVERY_20260707","R9_D9EA29B0_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","4","2784","2B62B59859C033E8BC4790772139AA81EEBD24F3160DE7308BB3A39EB270D629"
"R9","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_D9EA29B0_FRONTIER_CORRECTION_RECOVERY_20260707","R9_D9EA29B0_R9_SOURCE_RETURN_CARRYFORWARD_ROWS_20260707.csv","7","6671","28B5D91F5191115A31F3E09FA7E56AB5246E9CB80A72B55F64362E2DAD6F29BF"
"R9","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_D9EA29B0_FRONTIER_CORRECTION_RECOVERY_20260707","R9_D9EA29B0_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","7","5336","A15D114DD3D94153D8D02D5A765902B86936E49EA1223B3D5C1EC5407C5DA5B1"
"OLP","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_D9EA29B0_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707","BLOCKER_RECOVERY_ROWS_D9EA29B0.csv","4","1103","199301ADAA4CF0016460A2F95A76BAD52757CEDFDFAFE12172588545A2601B44"
"OLP","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_D9EA29B0_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707","BRANCH_WEIGHT_MARGINAL_WITNESS_ROWS_D9EA29B0.csv","14","11887","B3E55F08D11FE00F44F5FBA5CDBF923786BFA8EADFF7C2800BC5A91F2FE2733E"
"OLP","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_D9EA29B0_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707","DO_NOT_USE_ADVERSE_GUARD_ROWS_D9EA29B0.csv","11","3061","AC37E08F7B54F328D8DB9C314F3154B2535647DBC994CAD13E503D5DD624726F"
