relative_path,source_label,source_bytes,source_sha256,public_bytes,public_sha256,privacy_transformations,disposition
producer_root/TRANSLATION_CHOICES_T01_U01_U04.md,producer_root/TRANSLATION_CHOICES_T01_U01_U04.md,9743,89326A4A8D315AED699F820EDEECF0A3B5DAD4C7F92376F8D41A26C12F8EA507,9743,89326A4A8D315AED699F820EDEECF0A3B5DAD4C7F92376F8D41A26C12F8EA507,0,ARCHIVE_COHERENT_COMPLETE_P04_SUPPLEMENT
producer_root/TRANSLATION_CHOICES_T04_T06.md,producer_root/TRANSLATION_CHOICES_T04_T06.md,3891,B06A600CF8B2E1AD72123FDBC6F8DEC77CC7199461B78579E6005512144F600B,3891,B06A600CF8B2E1AD72123FDBC6F8DEC77CC7199461B78579E6005512144F600B,0,ARCHIVE_COHERENT_COMPLETE_P04_SUPPLEMENT
producer_root/TRANSLATION_CHOICES_T07.md,producer_root/TRANSLATION_CHOICES_T07.md,2654,7BD8691D0CA60EAC7755020243848C7A6505D09311E898CAEB84BF0854B524D2,2654,7BD8691D0CA60EAC7755020243848C7A6505D09311E898CAEB84BF0854B524D2,0,ARCHIVE_COHERENT_COMPLETE_P04_SUPPLEMENT
producer_root/TRANSLATION_CHOICES_T08_T09.md,producer_root/TRANSLATION_CHOICES_T08_T09.md,3748,73E67D6C72B59697B21BCDEE25AA564B972993F8FBE66CDD37A46125E0BE95CF,3748,73E67D6C72B59697B21BCDEE25AA564B972993F8FBE66CDD37A46125E0BE95CF,0,EXACT_34_FILE_HANDOFF_COMPONENT
producer_root/evidence/README.md,producer_root/evidence/README.md,1275,86D70E333C3B378CDA884925CF032BD7FF61656102D829BD60E4C5E5EE6B9BE9,1275,86D70E333C3B378CDA884925CF032BD7FF61656102D829BD60E4C5E5EE6B9BE9,0,EXACT_34_FILE_HANDOFF_COMPONENT
producer_root/evidence/build_and_validate_evidence.mjs,producer_root/evidence/build_and_validate_evidence.mjs,97898,FAE4F778335827E39A4C9A63F06E021C11CB7F01E141F627BC28DC221652B93B,97898,FAE4F778335827E39A4C9A63F06E021C11CB7F01E141F627BC28DC221652B93B,0,EXACT_34_FILE_HANDOFF_COMPONENT
producer_root/evidence/csv_artifact_validation/CSV_PROJECTIONS_ARTIFACT_TOOL_VALIDATION_REPORT.json,producer_root/evidence/csv_artifact_validation/CSV_PROJECTIONS_ARTIFACT_TOOL_VALIDATION_REPORT.json,5062,9E0F83820783F2A8E185D7EA8BAA41AD1EE279FD346B44B221ECC6B2EFE44C28,5072,980A1B87DC7815176CAE6B68585778B5F139C863FF5A2CAF40ADF48EE027B92D,2,EXACT_34_FILE_HANDOFF_COMPONENT
producer_root/evidence/csv_artifact_validation/validate_csv_projections_artifact_tool.mjs,producer_root/evidence/csv_artifact_validation/validate_csv_projections_artifact_tool.mjs,6656,1A4D6941F73FC56F282276C389C4585E6F7461EC973E031046A46CF3387DD2D2,6656,1A4D6941F73FC56F282276C389C4585E6F7461EC973E031046A46CF3387DD2D2,0,EXACT_34_FILE_HANDOFF_COMPONENT
producer_root/evidence/difficulty_ledger/DIFFICULTY_LEDGER.csv,producer_root/evidence/difficulty_ledger/DIFFICULTY_LEDGER.csv,12345,2997996277DDA29F2C86345AE9878165C4F2AC24931E77E37107B1CF5394D183,12345,2997996277DDA29F2C86345AE9878165C4F2AC24931E77E37107B1CF5394D183,0,EXACT_34_FILE_HANDOFF_COMPONENT
producer_root/evidence/difficulty_ledger/DIFFICULTY_LEDGER.jsonl,producer_root/evidence/difficulty_ledger/DIFFICULTY_LEDGER.jsonl,14494,2A417EF267947F289793FE6E2BDA90E80377236C0A000D6B78ADA8713FC61CEB,14494,2A417EF267947F289793FE6E2BDA90E80377236C0A000D6B78ADA8713FC61CEB,0,EXACT_34_FILE_HANDOFF_COMPONENT
producer_root/evidence/difficulty_ledger/DIFFICULTY_LEDGER.schema.json,producer_root/evidence/difficulty_ledger/DIFFICULTY_LEDGER.schema.json,7612,2C23D57A688C1769AC1892ACB1C1CD5673589D532A3D7994644E36BC3F52748C,7612,2C23D57A688C1769AC1892ACB1C1CD5673589D532A3D7994644E36BC3F52748C,0,EXACT_34_FILE_HANDOFF_COMPONENT
producer_root/evidence/difficulty_ledger/DIFFICULTY_LEDGER_VALIDATION_REPORT.json,producer_root/evidence/difficulty_ledger/DIFFICULTY_LEDGER_VALIDATION_REPORT.json,1473,7439585F6A4B9B4025AF707C4D0DC6BE369872789E84264CB72AC1BD7F6C3D8E,1473,7439585F6A4B9B4025AF707C4D0DC6BE369872789E84264CB72AC1BD7F6C3D8E,0,EXACT_34_FILE_HANDOFF_COMPONENT
producer_root/evidence/structural_index/PRODUCER_STRUCTURAL_INDEX.csv,producer_root/evidence/structural_index/PRODUCER_STRUCTURAL_INDEX.csv,660699,DF2F053163A67EF8A00D56EA1247B4C233039DB4F21295E47AE68D40D56CD0B5,660699,DF2F053163A67EF8A00D56EA1247B4C233039DB4F21295E47AE68D40D56CD0B5,0,EXACT_34_FILE_HANDOFF_COMPONENT
producer_root/evidence/structural_index/PRODUCER_STRUCTURAL_INDEX.jsonl,producer_root/evidence/structural_index/PRODUCER_STRUCTURAL_INDEX.jsonl,761416,0C02E60D776CBEB98138BA14D74BFC3958090E78B95A729CB84EE3D88AA0C916,761416,0C02E60D776CBEB98138BA14D74BFC3958090E78B95A729CB84EE3D88AA0C916,0,EXACT_34_FILE_HANDOFF_COMPONENT
producer_root/evidence/structural_index/PRODUCER_STRUCTURAL_INDEX.schema.json,producer_root/evidence/structural_index/PRODUCER_STRUCTURAL_INDEX.schema.json,10849,3F660E3196A853DCD97C203B253666DA376B8438789014D6B24A6D69058D728E,10849,3F660E3196A853DCD97C203B253666DA376B8438789014D6B24A6D69058D728E,0,EXACT_34_FILE_HANDOFF_COMPONENT
producer_root/evidence/structural_index/PRODUCER_STRUCTURAL_INDEX_VALIDATION_REPORT.json,producer_root/evidence/structural_index/PRODUCER_STRUCTURAL_INDEX_VALIDATION_REPORT.json,6231,0694DBB43C144D6ED38DEF8CF252DFCAA49B5631752BE945184F374B0CD7D324,6231,0694DBB43C144D6ED38DEF8CF252DFCAA49B5631752BE945184F374B0CD7D324,0,EXACT_34_FILE_HANDOFF_COMPONENT
producer_root/evidence/visual_evidence/STATUS.md,producer_root/evidence/visual_evidence/STATUS.md,460,E8DCFAD042FF140F0ED12B741524718C31A2B56EBF66CED29DE510AC57318AA6,460,E8DCFAD042FF140F0ED12B741524718C31A2B56EBF66CED29DE510AC57318AA6,0,EXACT_34_FILE_HANDOFF_COMPONENT
producer_root/evidence/visual_evidence/VISUAL_EVIDENCE_INDEX.csv,producer_root/evidence/visual_evidence/VISUAL_EVIDENCE_INDEX.csv,336,21D69F53CDC3024AF4F62526C971257956ACAF138E30810EB20CEF8062F80C9E,336,21D69F53CDC3024AF4F62526C971257956ACAF138E30810EB20CEF8062F80C9E,0,EXACT_34_FILE_HANDOFF_COMPONENT
producer_root/evidence/visual_evidence/VISUAL_EVIDENCE_INDEX.jsonl,producer_root/evidence/visual_evidence/VISUAL_EVIDENCE_INDEX.jsonl,0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,0,EXACT_34_FILE_HANDOFF_COMPONENT
producer_root/evidence/visual_evidence/VISUAL_EVIDENCE_INDEX.schema.json,producer_root/evidence/visual_evidence/VISUAL_EVIDENCE_INDEX.schema.json,6031,FDCBDEDDBFEB96168C18DD981303E63C59BE93132598D9AE43779287916BBF67,6031,FDCBDEDDBFEB96168C18DD981303E63C59BE93132598D9AE43779287916BBF67,0,EXACT_34_FILE_HANDOFF_COMPONENT
producer_root/evidence/visual_evidence/VISUAL_EVIDENCE_INDEX_VALIDATION_REPORT.json,producer_root/evidence/visual_evidence/VISUAL_EVIDENCE_INDEX_VALIDATION_REPORT.json,1088,57582D5CE19AA4E260D15A1EB5933FEEDE49CBA2B55C40860648C7A6FA15048C,1088,57582D5CE19AA4E260D15A1EB5933FEEDE49CBA2B55C40860648C7A6FA15048C,0,EXACT_34_FILE_HANDOFF_COMPONENT
producer_root/targets/Noether_P04_Korean_T01_U01_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T01_U01_UNCHECKED.tex,10167,64297D37AC0E60F2E622A3231BA5B59846A1D00CB40A95D865B864DC9A30D2F1,10167,64297D37AC0E60F2E622A3231BA5B59846A1D00CB40A95D865B864DC9A30D2F1,0,ARCHIVE_COHERENT_COMPLETE_P04_SUPPLEMENT
producer_root/targets/Noether_P04_Korean_T01_U02_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T01_U02_UNCHECKED.tex,2476,2728D4B1AA51C0CE3BCAC45D274BFD9B9ACB2F96DA4AFF2518F1CD202A287CC5,2476,2728D4B1AA51C0CE3BCAC45D274BFD9B9ACB2F96DA4AFF2518F1CD202A287CC5,0,ARCHIVE_COHERENT_COMPLETE_P04_SUPPLEMENT
producer_root/targets/Noether_P04_Korean_T01_U03_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T01_U03_UNCHECKED.tex,3302,778BA22BFDE7F0C7A66F1CC6B0FB1A64B3B864F81BEE4AB78CF6B9735B14A733,3302,778BA22BFDE7F0C7A66F1CC6B0FB1A64B3B864F81BEE4AB78CF6B9735B14A733,0,ARCHIVE_COHERENT_COMPLETE_P04_SUPPLEMENT
producer_root/targets/Noether_P04_Korean_T01_U04_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T01_U04_UNCHECKED.tex,1693,578FFBC95675FDD5AA822287833EA3CBBDB53752FC8FEAAE85F7B156578F1F59,1693,578FFBC95675FDD5AA822287833EA3CBBDB53752FC8FEAAE85F7B156578F1F59,0,ARCHIVE_COHERENT_COMPLETE_P04_SUPPLEMENT
producer_root/targets/Noether_P04_Korean_T02_U05_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T02_U05_UNCHECKED.tex,3864,32224493EE78CF4B206732EBCAD5BABCB6D9F2981D52BAFDB6C09878ADE53C06,3864,32224493EE78CF4B206732EBCAD5BABCB6D9F2981D52BAFDB6C09878ADE53C06,0,ARCHIVE_COHERENT_COMPLETE_P04_SUPPLEMENT
producer_root/targets/Noether_P04_Korean_T02_U06_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T02_U06_UNCHECKED.tex,2736,8EFCEE86349CBB92A6BAF9A5A607E516F2EADF26FC5A82462E0F8FE78BBD574A,2736,8EFCEE86349CBB92A6BAF9A5A607E516F2EADF26FC5A82462E0F8FE78BBD574A,0,ARCHIVE_COHERENT_COMPLETE_P04_SUPPLEMENT
producer_root/targets/Noether_P04_Korean_T02_U07_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T02_U07_UNCHECKED.tex,2040,8F03D5DA8AC825B5F180049C1AC9CB01DB52EE7507F2FAE60471744ADF544A7B,2040,8F03D5DA8AC825B5F180049C1AC9CB01DB52EE7507F2FAE60471744ADF544A7B,0,ARCHIVE_COHERENT_COMPLETE_P04_SUPPLEMENT
producer_root/targets/Noether_P04_Korean_T02_U08_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T02_U08_UNCHECKED.tex,2008,89DDC2F775CD86A216346C080B45E81527B60C1A8F115F107842D477F1E8D857,2008,89DDC2F775CD86A216346C080B45E81527B60C1A8F115F107842D477F1E8D857,0,ARCHIVE_COHERENT_COMPLETE_P04_SUPPLEMENT
producer_root/targets/Noether_P04_Korean_T02_U09_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T02_U09_UNCHECKED.tex,928,5A940A5CECFD77AE33FCA9C2E3A713653D682886E9F5CD0FD66605DCD75B82E3,928,5A940A5CECFD77AE33FCA9C2E3A713653D682886E9F5CD0FD66605DCD75B82E3,0,ARCHIVE_COHERENT_COMPLETE_P04_SUPPLEMENT
producer_root/targets/Noether_P04_Korean_T03_U10_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T03_U10_UNCHECKED.tex,2865,66A5859EB5CA1C73D64E5116E720AF229CB26C70B0E060C3A94FB06A897E7E83,2865,66A5859EB5CA1C73D64E5116E720AF229CB26C70B0E060C3A94FB06A897E7E83,0,ARCHIVE_COHERENT_COMPLETE_P04_SUPPLEMENT
producer_root/targets/Noether_P04_Korean_T03_U11_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T03_U11_UNCHECKED.tex,2830,51533E6489F05B23B78B65A46C4AE131D6412680B6236D9F091421B4335CB67F,2830,51533E6489F05B23B78B65A46C4AE131D6412680B6236D9F091421B4335CB67F,0,ARCHIVE_COHERENT_COMPLETE_P04_SUPPLEMENT
producer_root/targets/Noether_P04_Korean_T03_U12_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T03_U12_UNCHECKED.tex,793,AC6CD6F491B3EBAF83595B8BF7EDA17414679AF2E2D16B02CA1EFC59FC7589BA,793,AC6CD6F491B3EBAF83595B8BF7EDA17414679AF2E2D16B02CA1EFC59FC7589BA,0,ARCHIVE_COHERENT_COMPLETE_P04_SUPPLEMENT
producer_root/targets/Noether_P04_Korean_T03_U13_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T03_U13_UNCHECKED.tex,2649,953C46165395C344F8E1455994DE8956B13C427C790275B1C47E770BA5E6CE13,2649,953C46165395C344F8E1455994DE8956B13C427C790275B1C47E770BA5E6CE13,0,ARCHIVE_COHERENT_COMPLETE_P04_SUPPLEMENT
producer_root/targets/Noether_P04_Korean_T03_U14_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T03_U14_UNCHECKED.tex,1625,F75C627C976334B74AC31BBC4C4E7DA5D7FFED9EE3F82F764177B3552DFCE508,1625,F75C627C976334B74AC31BBC4C4E7DA5D7FFED9EE3F82F764177B3552DFCE508,0,ARCHIVE_COHERENT_COMPLETE_P04_SUPPLEMENT
producer_root/targets/Noether_P04_Korean_T03_U15_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T03_U15_UNCHECKED.tex,1108,5039271D12EE05A91F907A02C0A43E0F1CAD07FCA54F8A868186422727DF5F94,1108,5039271D12EE05A91F907A02C0A43E0F1CAD07FCA54F8A868186422727DF5F94,0,ARCHIVE_COHERENT_COMPLETE_P04_SUPPLEMENT
producer_root/targets/Noether_P04_Korean_T03_U16_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T03_U16_UNCHECKED.tex,2759,9D63C88E326907CE38D0AE4A7C3970FF3DD57EE7D3565C1733E34BBCE5103993,2759,9D63C88E326907CE38D0AE4A7C3970FF3DD57EE7D3565C1733E34BBCE5103993,0,ARCHIVE_COHERENT_COMPLETE_P04_SUPPLEMENT
producer_root/targets/Noether_P04_Korean_T04_U17_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T04_U17_UNCHECKED.tex,1984,48C5D717BF3DBDE03828A3CEF518B9984D1BC43BABA9BC6645940B09E1EDCB1D,1984,48C5D717BF3DBDE03828A3CEF518B9984D1BC43BABA9BC6645940B09E1EDCB1D,0,ARCHIVE_COHERENT_COMPLETE_P04_SUPPLEMENT
producer_root/targets/Noether_P04_Korean_T04_U18_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T04_U18_UNCHECKED.tex,1546,7A5EECB9CE6AF71B372A293ED23113913CFCB8CB99454B16EFD1B181E4B1B425,1546,7A5EECB9CE6AF71B372A293ED23113913CFCB8CB99454B16EFD1B181E4B1B425,0,ARCHIVE_COHERENT_COMPLETE_P04_SUPPLEMENT
producer_root/targets/Noether_P04_Korean_T04_U19_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T04_U19_UNCHECKED.tex,2643,69DBA358AC9882ED3CD7935A793986281858E6F8E614733E70B8D2D689FB7E1B,2643,69DBA358AC9882ED3CD7935A793986281858E6F8E614733E70B8D2D689FB7E1B,0,ARCHIVE_COHERENT_COMPLETE_P04_SUPPLEMENT
producer_root/targets/Noether_P04_Korean_T04_U20_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T04_U20_UNCHECKED.tex,2013,12292B0A0178D9DBA60498C8A84143624B6E8716F18FD79E5B9557D3B78B316B,2013,12292B0A0178D9DBA60498C8A84143624B6E8716F18FD79E5B9557D3B78B316B,0,ARCHIVE_COHERENT_COMPLETE_P04_SUPPLEMENT
producer_root/targets/Noether_P04_Korean_T04_U21_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T04_U21_UNCHECKED.tex,2151,FE69137C3446CCD17F66D9FC33ECA71E3809BEDD9BFE6359407682ABD8B348C9,2151,FE69137C3446CCD17F66D9FC33ECA71E3809BEDD9BFE6359407682ABD8B348C9,0,ARCHIVE_COHERENT_COMPLETE_P04_SUPPLEMENT
producer_root/targets/Noether_P04_Korean_T05_U22_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T05_U22_UNCHECKED.tex,1408,372CAE0ACCFF3DC0AA4EC8313A6F09D67C8911F634D7A27287BCC1690F5F2146,1408,372CAE0ACCFF3DC0AA4EC8313A6F09D67C8911F634D7A27287BCC1690F5F2146,0,ARCHIVE_COHERENT_COMPLETE_P04_SUPPLEMENT
producer_root/targets/Noether_P04_Korean_T05_U23_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T05_U23_UNCHECKED.tex,3367,7F4659F3777765F55BBA59AC1C4F04B4EA229E0A9E394512510E227BB4296C3B,3367,7F4659F3777765F55BBA59AC1C4F04B4EA229E0A9E394512510E227BB4296C3B,0,ARCHIVE_COHERENT_COMPLETE_P04_SUPPLEMENT
producer_root/targets/Noether_P04_Korean_T05_U24_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T05_U24_UNCHECKED.tex,2436,E1D6918969032A8D6C586409B474AE99F6B76D89E9E7C576B106CA1FA3AD1AF5,2436,E1D6918969032A8D6C586409B474AE99F6B76D89E9E7C576B106CA1FA3AD1AF5,0,ARCHIVE_COHERENT_COMPLETE_P04_SUPPLEMENT
producer_root/targets/Noether_P04_Korean_T05_U25_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T05_U25_UNCHECKED.tex,1815,432EB596F5FA17A35B64916810C3A26A55499EF0DBD3EB84A6559FC0778A8A88,1815,432EB596F5FA17A35B64916810C3A26A55499EF0DBD3EB84A6559FC0778A8A88,0,ARCHIVE_COHERENT_COMPLETE_P04_SUPPLEMENT
producer_root/targets/Noether_P04_Korean_T05_U26_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T05_U26_UNCHECKED.tex,1828,3EF6BAEF876C909D76FF83A1324BCE3640F2DBA410A42DA4908FB61CEE8B1E6F,1828,3EF6BAEF876C909D76FF83A1324BCE3640F2DBA410A42DA4908FB61CEE8B1E6F,0,ARCHIVE_COHERENT_COMPLETE_P04_SUPPLEMENT
producer_root/targets/Noether_P04_Korean_T06_U27_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T06_U27_UNCHECKED.tex,3928,5ACE78C48EEC3E2D77141EA8177F2737D9D1ED3392E465DDB080EDC0CF654760,3928,5ACE78C48EEC3E2D77141EA8177F2737D9D1ED3392E465DDB080EDC0CF654760,0,ARCHIVE_COHERENT_COMPLETE_P04_SUPPLEMENT
producer_root/targets/Noether_P04_Korean_T06_U28_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T06_U28_UNCHECKED.tex,2056,5AF078024CBEC085E7C7AF45B655741157C8814EFC660B1594D69844E37FF79C,2056,5AF078024CBEC085E7C7AF45B655741157C8814EFC660B1594D69844E37FF79C,0,ARCHIVE_COHERENT_COMPLETE_P04_SUPPLEMENT
producer_root/targets/Noether_P04_Korean_T06_U29_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T06_U29_UNCHECKED.tex,2459,51D5EF319190C3D155F1049CDBE7958142436585EB7ACA0C0EC89CB5F978763A,2459,51D5EF319190C3D155F1049CDBE7958142436585EB7ACA0C0EC89CB5F978763A,0,ARCHIVE_COHERENT_COMPLETE_P04_SUPPLEMENT
producer_root/targets/Noether_P04_Korean_T06_U30_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T06_U30_UNCHECKED.tex,1241,5052FF31E086BA06D5ECFE4D039A171E3F55E2055607462356B3F471181DE513,1241,5052FF31E086BA06D5ECFE4D039A171E3F55E2055607462356B3F471181DE513,0,ARCHIVE_COHERENT_COMPLETE_P04_SUPPLEMENT
producer_root/targets/Noether_P04_Korean_T06_U31_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T06_U31_UNCHECKED.tex,2183,74141212EE4CFAE1B645DB35E79A730DAE7CF2BAEF0782C46604F2D863C5A185,2183,74141212EE4CFAE1B645DB35E79A730DAE7CF2BAEF0782C46604F2D863C5A185,0,ARCHIVE_COHERENT_COMPLETE_P04_SUPPLEMENT
producer_root/targets/Noether_P04_Korean_T06_U32_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T06_U32_UNCHECKED.tex,1102,01165205A8F187C8538321CBA50EFED54C41211F051F39E7A274660D4321128B,1102,01165205A8F187C8538321CBA50EFED54C41211F051F39E7A274660D4321128B,0,ARCHIVE_COHERENT_COMPLETE_P04_SUPPLEMENT
producer_root/targets/Noether_P04_Korean_T07_U33_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T07_U33_UNCHECKED.tex,3295,A4FE355CA44A9EC87E1F86287D3CE18834FF8ADD7966DA00A45C59FFA5BEC8D5,3295,A4FE355CA44A9EC87E1F86287D3CE18834FF8ADD7966DA00A45C59FFA5BEC8D5,0,ARCHIVE_COHERENT_COMPLETE_P04_SUPPLEMENT
producer_root/targets/Noether_P04_Korean_T07_U34_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T07_U34_UNCHECKED.tex,2496,29B5581122A9C993878976CEFEBEFC068DA729F56946FD63C3DB6B66B3784DE0,2496,29B5581122A9C993878976CEFEBEFC068DA729F56946FD63C3DB6B66B3784DE0,0,ARCHIVE_COHERENT_COMPLETE_P04_SUPPLEMENT
producer_root/targets/Noether_P04_Korean_T07_U35_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T07_U35_UNCHECKED.tex,2695,2A5295BCFFD02A0F4874257C79FC289B37030989D839EFAF942CE6CDA3FABE1F,2695,2A5295BCFFD02A0F4874257C79FC289B37030989D839EFAF942CE6CDA3FABE1F,0,ARCHIVE_COHERENT_COMPLETE_P04_SUPPLEMENT
producer_root/targets/Noether_P04_Korean_T07_U36_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T07_U36_UNCHECKED.tex,3054,1E7EEDA0FF9B95F51C6DDE6E22A5E37257EC4A175DA6EB081973D263BE035020,3054,1E7EEDA0FF9B95F51C6DDE6E22A5E37257EC4A175DA6EB081973D263BE035020,0,ARCHIVE_COHERENT_COMPLETE_P04_SUPPLEMENT
producer_root/targets/Noether_P04_Korean_T07_U37_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T07_U37_UNCHECKED.tex,2724,8F2DC0D514194A08AA3E0999B0C08ECBD115A3FB8259558BB65045AEF186C527,2724,8F2DC0D514194A08AA3E0999B0C08ECBD115A3FB8259558BB65045AEF186C527,0,ARCHIVE_COHERENT_COMPLETE_P04_SUPPLEMENT
producer_root/targets/Noether_P04_Korean_T07_U38_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T07_U38_UNCHECKED.tex,1336,DDF04812D84E68452CBBCB0163A4C501E64091FEAB369C2FD9B7D21510B80B94,1336,DDF04812D84E68452CBBCB0163A4C501E64091FEAB369C2FD9B7D21510B80B94,0,ARCHIVE_COHERENT_COMPLETE_P04_SUPPLEMENT
