"root_id","lane","local_root","relative_path","dest_path","bytes","sha256","extension","classification"
"r6_25b_source_start_continuation","R6 Indigenous/Creole/Sign","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_25B9A6DF_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707","witness-index\R6_25B9A6DF_SOURCE_WITNESS_INDEX_CARRYFORWARD.csv","uploader-transfer/r6-25b9a6df-current-head-source-start-continuation-20260707/R6_25B9A6DF_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/witness-index/R6_25B9A6DF_SOURCE_WITNESS_INDEX_CARRYFORWARD.csv","250777","6BA68CDC6AE57369D5F26A8FBC773B486FDDDE684A019AEEAE16A8EFB2AE28A3",".csv","packet_file"
"r6_25b_source_start_continuation","R6 Indigenous/Creole/Sign","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_25B9A6DF_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707","witness-index\R6_25B9A6DF_SOURCE_WITNESS_SCOPE_COUNTS_CARRYFORWARD.csv","uploader-transfer/r6-25b9a6df-current-head-source-start-continuation-20260707/R6_25B9A6DF_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/witness-index/R6_25B9A6DF_SOURCE_WITNESS_SCOPE_COUNTS_CARRYFORWARD.csv","34492","F3139D53C0564E9CAE43ED1E04D6ABD51514F804D58C6AC47076779505142C6F",".csv","packet_file"
"non_slavic_25b_41b_source_gate_route","Non-Slavic Core coordinator route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_25B9A6DF_41B_BRANCH_VISIBILITY_SOURCE_GATE_ROUTE_20260707","B3_25B_REPLAY_SUMMARY.csv","coordination/non-slavic-core-25b9a6df-41b-branch-visibility-source-gate-route-20260707/NON_SLAVIC_CORE_25B9A6DF_41B_BRANCH_VISIBILITY_SOURCE_GATE_ROUTE_20260707/B3_25B_REPLAY_SUMMARY.csv","108","E5EFDB0E6DCE2C567A405C87695B84D3D5DEB96E8826C6EA8017B2E0199AE38D",".csv","packet_file"
"non_slavic_25b_41b_source_gate_route","Non-Slavic Core coordinator route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_25B9A6DF_41B_BRANCH_VISIBILITY_SOURCE_GATE_ROUTE_20260707","B3_25B_ROOTS.csv","coordination/non-slavic-core-25b9a6df-41b-branch-visibility-source-gate-route-20260707/NON_SLAVIC_CORE_25B9A6DF_41B_BRANCH_VISIBILITY_SOURCE_GATE_ROUTE_20260707/B3_25B_ROOTS.csv","1654","B98DBCA51083E3699CEF0628EB7E77509C7E875DE265A845F4FD1768C7823AB6",".csv","packet_file"
"non_slavic_25b_41b_source_gate_route","Non-Slavic Core coordinator route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_25B9A6DF_41B_BRANCH_VISIBILITY_SOURCE_GATE_ROUTE_20260707","B3_HANDOFF_READY_25B.md","coordination/non-slavic-core-25b9a6df-41b-branch-visibility-source-gate-route-20260707/NON_SLAVIC_CORE_25B9A6DF_41B_BRANCH_VISIBILITY_SOURCE_GATE_ROUTE_20260707/B3_HANDOFF_READY_25B.md","1129","8560293B24936AEBC6C974CA9BDFBAC604A69FB27EE35B2EDBE6EA640F825C03",".md","packet_file"
"non_slavic_25b_41b_source_gate_route","Non-Slavic Core coordinator route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_25B9A6DF_41B_BRANCH_VISIBILITY_SOURCE_GATE_ROUTE_20260707","B3_HANDOFF_SENT_25B.md","coordination/non-slavic-core-25b9a6df-41b-branch-visibility-source-gate-route-20260707/NON_SLAVIC_CORE_25B9A6DF_41B_BRANCH_VISIBILITY_SOURCE_GATE_ROUTE_20260707/B3_HANDOFF_SENT_25B.md","849","E0EF262E526E0342509352A982F27335404AD99369E1ECE24159CEE12059EED2",".md","packet_file"
"non_slavic_25b_41b_source_gate_route","Non-Slavic Core coordinator route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_25B9A6DF_41B_BRANCH_VISIBILITY_SOURCE_GATE_ROUTE_20260707","BRANCH_COMMITS_41B_TO_25B.csv","coordination/non-slavic-core-25b9a6df-41b-branch-visibility-source-gate-route-20260707/NON_SLAVIC_CORE_25B9A6DF_41B_BRANCH_VISIBILITY_SOURCE_GATE_ROUTE_20260707/BRANCH_COMMITS_41B_TO_25B.csv","252","0319307C7EF1023EC1640976C1E548095384B681AA055364C0409020EEC330F9",".csv","packet_file"
"non_slavic_25b_41b_source_gate_route","Non-Slavic Core coordinator route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_25B9A6DF_41B_BRANCH_VISIBILITY_SOURCE_GATE_ROUTE_20260707","BRANCH_COMPARE_41B_TO_25B.csv","coordination/non-slavic-core-25b9a6df-41b-branch-visibility-source-gate-route-20260707/NON_SLAVIC_CORE_25B9A6DF_41B_BRANCH_VISIBILITY_SOURCE_GATE_ROUTE_20260707/BRANCH_COMPARE_41B_TO_25B.csv","20700","9949F25ECC4D4F439F5F04036B23CDF8D8E14A2E1F4365D47E3B15AB0276151B",".csv","packet_file"
"non_slavic_25b_41b_source_gate_route","Non-Slavic Core coordinator route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_25B9A6DF_41B_BRANCH_VISIBILITY_SOURCE_GATE_ROUTE_20260707","CHILD_LANE_SOURCE_GATE_SUMMARY_25B.csv","coordination/non-slavic-core-25b9a6df-41b-branch-visibility-source-gate-route-20260707/NON_SLAVIC_CORE_25B9A6DF_41B_BRANCH_VISIBILITY_SOURCE_GATE_ROUTE_20260707/CHILD_LANE_SOURCE_GATE_SUMMARY_25B.csv","1944","7661F0DF825BA7F986D3E79078473AFBD35151E41572DB9088B30C565FA59476",".csv","packet_file"
"non_slavic_25b_41b_source_gate_route","Non-Slavic Core coordinator route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_25B9A6DF_41B_BRANCH_VISIBILITY_SOURCE_GATE_ROUTE_20260707","CHILD_PACKET_VALIDATION_25B.csv","coordination/non-slavic-core-25b9a6df-41b-branch-visibility-source-gate-route-20260707/NON_SLAVIC_CORE_25B9A6DF_41B_BRANCH_VISIBILITY_SOURCE_GATE_ROUTE_20260707/CHILD_PACKET_VALIDATION_25B.csv","1725","05BA17450A58327838AE262BC3E546275671D8F8F972C169F74BE0B7208537AE",".csv","packet_file"
"non_slavic_25b_41b_source_gate_route","Non-Slavic Core coordinator route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_25B9A6DF_41B_BRANCH_VISIBILITY_SOURCE_GATE_ROUTE_20260707","EIGHT_LANE_SOURCE_GATE_QUEUE_25B.csv","coordination/non-slavic-core-25b9a6df-41b-branch-visibility-source-gate-route-20260707/NON_SLAVIC_CORE_25B9A6DF_41B_BRANCH_VISIBILITY_SOURCE_GATE_ROUTE_20260707/EIGHT_LANE_SOURCE_GATE_QUEUE_25B.csv","4787","D15A5FF68307C0F1A7FC9A458429EC50C8562F1E8000CC021B440E40C75E3336",".csv","packet_file"
"non_slavic_25b_41b_source_gate_route","Non-Slavic Core coordinator route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_25B9A6DF_41B_BRANCH_VISIBILITY_SOURCE_GATE_ROUTE_20260707","EXACT_BLOCKERS_AND_RECOVERY_ROWS_25B.csv","coordination/non-slavic-core-25b9a6df-41b-branch-visibility-source-gate-route-20260707/NON_SLAVIC_CORE_25B9A6DF_41B_BRANCH_VISIBILITY_SOURCE_GATE_ROUTE_20260707/EXACT_BLOCKERS_AND_RECOVERY_ROWS_25B.csv","1636","3C5B48AB21220F0189381AB6ACE8267C0F46A08BBC2E53A47E437BA361607BD9",".csv","packet_file"
"non_slavic_25b_41b_source_gate_route","Non-Slavic Core coordinator route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_25B9A6DF_41B_BRANCH_VISIBILITY_SOURCE_GATE_ROUTE_20260707","FABLE_SOURCE_USE_ADVERSE_LEDGER_25B.csv","coordination/non-slavic-core-25b9a6df-41b-branch-visibility-source-gate-route-20260707/NON_SLAVIC_CORE_25B9A6DF_41B_BRANCH_VISIBILITY_SOURCE_GATE_ROUTE_20260707/FABLE_SOURCE_USE_ADVERSE_LEDGER_25B.csv","1544","9B65753FD2DEE90143EFF3DC0296B2B1C1211EA19C4E434ECEDF152C841A9A36",".csv","packet_file"
"non_slavic_25b_41b_source_gate_route","Non-Slavic Core coordinator route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_25B9A6DF_41B_BRANCH_VISIBILITY_SOURCE_GATE_ROUTE_20260707","MANIFEST.csv","coordination/non-slavic-core-25b9a6df-41b-branch-visibility-source-gate-route-20260707/NON_SLAVIC_CORE_25B9A6DF_41B_BRANCH_VISIBILITY_SOURCE_GATE_ROUTE_20260707/MANIFEST.csv","1395","873F0487EE18C86E41E6B4CEAC078F6B115AFC30B442376DA4812AF4B50F745E",".csv","packet_file"
"non_slavic_25b_41b_source_gate_route","Non-Slavic Core coordinator route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_25B9A6DF_41B_BRANCH_VISIBILITY_SOURCE_GATE_ROUTE_20260707","README.md","coordination/non-slavic-core-25b9a6df-41b-branch-visibility-source-gate-route-20260707/NON_SLAVIC_CORE_25B9A6DF_41B_BRANCH_VISIBILITY_SOURCE_GATE_ROUTE_20260707/README.md","1165","FE34BCCD1F8A6A8C01F5FC9034D30BFE8CD73B6FEE813048A20A85ABAB6C4127",".md","packet_file"
"non_slavic_25b_41b_source_gate_route","Non-Slavic Core coordinator route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_25B9A6DF_41B_BRANCH_VISIBILITY_SOURCE_GATE_ROUTE_20260707","ROUTE_SUMMARY_25B.csv","coordination/non-slavic-core-25b9a6df-41b-branch-visibility-source-gate-route-20260707/NON_SLAVIC_CORE_25B9A6DF_41B_BRANCH_VISIBILITY_SOURCE_GATE_ROUTE_20260707/ROUTE_SUMMARY_25B.csv","1323","C029A9D690C2B6A808882BB169220D3A5FB5B0F67E86294BB70CD5545DFF7784",".csv","packet_file"
"non_slavic_25b_41b_source_gate_route","Non-Slavic Core coordinator route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_25B9A6DF_41B_BRANCH_VISIBILITY_SOURCE_GATE_ROUTE_20260707","SHA256SUMS.txt","coordination/non-slavic-core-25b9a6df-41b-branch-visibility-source-gate-route-20260707/NON_SLAVIC_CORE_25B9A6DF_41B_BRANCH_VISIBILITY_SOURCE_GATE_ROUTE_20260707/SHA256SUMS.txt","1322","3887DF5F755D8FBF299087D192F3A7CAEB669D5959721A571AB7B7E4B8F20C67",".txt","packet_file"
"non_slavic_25b_41b_source_gate_route","Non-Slavic Core coordinator route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_25B9A6DF_41B_BRANCH_VISIBILITY_SOURCE_GATE_ROUTE_20260707","SUMMARY.json","coordination/non-slavic-core-25b9a6df-41b-branch-visibility-source-gate-route-20260707/NON_SLAVIC_CORE_25B9A6DF_41B_BRANCH_VISIBILITY_SOURCE_GATE_ROUTE_20260707/SUMMARY.json","1131","CC787877EAA30D4CBE1041E8DDA42C0A8120FC12180ADE0301D919A56C20860D",".json","packet_file"
