file_id,unit_id,relative_path,role,scope,continuation_cursor,authority_basis,status,public_disposition,bytes,sha256,pdf_page_count,editable_source_unit_count,caveat,supersedes
SGA2-VIII-P32P1-SEALED-ZEN-011,SGA2-VIII-P32P1,FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv,machine_readable_ledger_or_manifest,French2901-2907_print97_physical84-85_running76-77,French_line2909_(a)=>(b),corrected_French_TeX_math0511279v1;same-edition_PDF_locator_formula_control_only,independently_sealed_bounded_unit_pending_manager_acceptance_and_archive_custody,public_candidate_support,5636,D3BD701EE1C92879C0DACC60ABEA49E95947C1A531659BC748A6139B35A0A8E6,0,0,bounded_not_complete_or_critical;same-edition_PDF_not_independent_corroboration;jcreinhold_one_LLM_comparison_lineage;FG_closed_Option_A;Y_context_disclosed;underlying_rights_not_transferred;PDF_not_tagged_no_XMP,descriptor_successor_to_ZENODO_PAYLOAD_MANIFEST.csv_sha256_6F260DB89A93136E2A3597F7F9255D9C8D61D3F56AB3A17DB5F8AA8974503F67
SGA2-VIII-P32P1-SEALED-ZEN-012,SGA2-VIII-P32P1,INDEPENDENT_MACHINE_REVIEW.json,machine_validation_or_review,French2901-2907_print97_physical84-85_running76-77,French_line2909_(a)=>(b),corrected_French_TeX_math0511279v1;same-edition_PDF_locator_formula_control_only,independently_sealed_bounded_unit_pending_manager_acceptance_and_archive_custody,public_candidate_support,3781,AE5B80692ED5FDA5BFD96AC15B4BEBFC1B14958F7CBB71B63B3E122517436812,0,0,bounded_not_complete_or_critical;same-edition_PDF_not_independent_corroboration;jcreinhold_one_LLM_comparison_lineage;FG_closed_Option_A;Y_context_disclosed;underlying_rights_not_transferred;PDF_not_tagged_no_XMP,descriptor_successor_to_ZENODO_PAYLOAD_MANIFEST.csv_sha256_6F260DB89A93136E2A3597F7F9255D9C8D61D3F56AB3A17DB5F8AA8974503F67
SGA2-VIII-P32P1-SEALED-ZEN-013,SGA2-VIII-P32P1,INDEPENDENT_REVIEW.md,prose_control_or_review,French2901-2907_print97_physical84-85_running76-77,French_line2909_(a)=>(b),corrected_French_TeX_math0511279v1;same-edition_PDF_locator_formula_control_only,independently_sealed_bounded_unit_pending_manager_acceptance_and_archive_custody,public_candidate_support,5509,3C267DBEBFA9DA5F1A88E4EBE206BCD8B1DEBE4EF846612D4BCECFC1BF81BB46,0,0,bounded_not_complete_or_critical;same-edition_PDF_not_independent_corroboration;jcreinhold_one_LLM_comparison_lineage;FG_closed_Option_A;Y_context_disclosed;underlying_rights_not_transferred;PDF_not_tagged_no_XMP,descriptor_successor_to_ZENODO_PAYLOAD_MANIFEST.csv_sha256_6F260DB89A93136E2A3597F7F9255D9C8D61D3F56AB3A17DB5F8AA8974503F67
SGA2-VIII-P32P1-SEALED-ZEN-014,SGA2-VIII-P32P1,INDEPENDENT_REVIEW_SEAL.jsonl,structured_machine_evidence,French2901-2907_print97_physical84-85_running76-77,French_line2909_(a)=>(b),corrected_French_TeX_math0511279v1;same-edition_PDF_locator_formula_control_only,independently_sealed_bounded_unit_pending_manager_acceptance_and_archive_custody,public_candidate_support,3129,F55247B2747D4D599A7D649BD0E454DF171093D1F89FB7CE13F66D3BA6EA9555,0,0,bounded_not_complete_or_critical;same-edition_PDF_not_independent_corroboration;jcreinhold_one_LLM_comparison_lineage;FG_closed_Option_A;Y_context_disclosed;underlying_rights_not_transferred;PDF_not_tagged_no_XMP,descriptor_successor_to_ZENODO_PAYLOAD_MANIFEST.csv_sha256_6F260DB89A93136E2A3597F7F9255D9C8D61D3F56AB3A17DB5F8AA8974503F67
SGA2-VIII-P32P1-SEALED-ZEN-015,SGA2-VIII-P32P1,INDEPENDENT_SEAL_VALIDATION.json,machine_validation_or_review,French2901-2907_print97_physical84-85_running76-77,French_line2909_(a)=>(b),corrected_French_TeX_math0511279v1;same-edition_PDF_locator_formula_control_only,independently_sealed_bounded_unit_pending_manager_acceptance_and_archive_custody,public_candidate_support,1097,B56FB938742CAA10E7BC3C43A42E9AF128B58852A634BB878172D2B5D8DD97B7,0,0,bounded_not_complete_or_critical;same-edition_PDF_not_independent_corroboration;jcreinhold_one_LLM_comparison_lineage;FG_closed_Option_A;Y_context_disclosed;underlying_rights_not_transferred;PDF_not_tagged_no_XMP,descriptor_successor_to_ZENODO_PAYLOAD_MANIFEST.csv_sha256_6F260DB89A93136E2A3597F7F9255D9C8D61D3F56AB3A17DB5F8AA8974503F67
SGA2-VIII-P32P1-SEALED-ZEN-016,SGA2-VIII-P32P1,LICENSE_AND_ATTRIBUTION_CAVEATS.md,prose_control_or_review,French2901-2907_print97_physical84-85_running76-77,French_line2909_(a)=>(b),corrected_French_TeX_math0511279v1;same-edition_PDF_locator_formula_control_only,independently_sealed_bounded_unit_pending_manager_acceptance_and_archive_custody,public_candidate_support,835,1A34C16782DDD726B2ADDC0E0EAA482F9E204FD2DBBEACF3EB78CBC6B10293BA,0,0,bounded_not_complete_or_critical;same-edition_PDF_not_independent_corroboration;jcreinhold_one_LLM_comparison_lineage;FG_closed_Option_A;Y_context_disclosed;underlying_rights_not_transferred;PDF_not_tagged_no_XMP,descriptor_successor_to_ZENODO_PAYLOAD_MANIFEST.csv_sha256_6F260DB89A93136E2A3597F7F9255D9C8D61D3F56AB3A17DB5F8AA8974503F67
SGA2-VIII-P32P1-SEALED-ZEN-017,SGA2-VIII-P32P1,MACHINE_READABLE_EVIDENCE_SCHEMA.md,prose_control_or_review,French2901-2907_print97_physical84-85_running76-77,French_line2909_(a)=>(b),corrected_French_TeX_math0511279v1;same-edition_PDF_locator_formula_control_only,independently_sealed_bounded_unit_pending_manager_acceptance_and_archive_custody,public_candidate_support,1082,19CD854622ACA0FE3ED62508BAA4DC3509996E7E1DC11260F51CCCD93D9C71FA,0,0,bounded_not_complete_or_critical;same-edition_PDF_not_independent_corroboration;jcreinhold_one_LLM_comparison_lineage;FG_closed_Option_A;Y_context_disclosed;underlying_rights_not_transferred;PDF_not_tagged_no_XMP,descriptor_successor_to_ZENODO_PAYLOAD_MANIFEST.csv_sha256_6F260DB89A93136E2A3597F7F9255D9C8D61D3F56AB3A17DB5F8AA8974503F67
SGA2-VIII-P32P1-SEALED-ZEN-018,SGA2-VIII-P32P1,MACHINE_READABLE_VALIDATION.json,machine_validation_or_review,French2901-2907_print97_physical84-85_running76-77,French_line2909_(a)=>(b),corrected_French_TeX_math0511279v1;same-edition_PDF_locator_formula_control_only,independently_sealed_bounded_unit_pending_manager_acceptance_and_archive_custody,public_candidate_support,3677,27C4EE43081DDCA906F22F36E2B843026A4F0F6B74DA1142B2D854D093295FA6,0,0,bounded_not_complete_or_critical;same-edition_PDF_not_independent_corroboration;jcreinhold_one_LLM_comparison_lineage;FG_closed_Option_A;Y_context_disclosed;underlying_rights_not_transferred;PDF_not_tagged_no_XMP,descriptor_successor_to_ZENODO_PAYLOAD_MANIFEST.csv_sha256_6F260DB89A93136E2A3597F7F9255D9C8D61D3F56AB3A17DB5F8AA8974503F67
SGA2-VIII-P32P1-SEALED-ZEN-019,SGA2-VIII-P32P1,PDFFONTS.txt,text_font_or_extraction_QA,French2901-2907_print97_physical84-85_running76-77,French_line2909_(a)=>(b),corrected_French_TeX_math0511279v1;same-edition_PDF_locator_formula_control_only,independently_sealed_bounded_unit_pending_manager_acceptance_and_archive_custody,public_candidate_support,1615,E3E87C1BF6F847519D5739BD2F1F7C1D516B0F2A268532D1711FF0B80227F890,0,0,bounded_not_complete_or_critical;same-edition_PDF_not_independent_corroboration;jcreinhold_one_LLM_comparison_lineage;FG_closed_Option_A;Y_context_disclosed;underlying_rights_not_transferred;PDF_not_tagged_no_XMP,descriptor_successor_to_ZENODO_PAYLOAD_MANIFEST.csv_sha256_6F260DB89A93136E2A3597F7F9255D9C8D61D3F56AB3A17DB5F8AA8974503F67
SGA2-VIII-P32P1-SEALED-ZEN-020,SGA2-VIII-P32P1,PDFINFO.txt,text_font_or_extraction_QA,French2901-2907_print97_physical84-85_running76-77,French_line2909_(a)=>(b),corrected_French_TeX_math0511279v1;same-edition_PDF_locator_formula_control_only,independently_sealed_bounded_unit_pending_manager_acceptance_and_archive_custody,public_candidate_support,685,FE269318059D1B68169FFDDED6744C9419F2FF3FC0900028F268CC0F7F5E3C00,0,0,bounded_not_complete_or_critical;same-edition_PDF_not_independent_corroboration;jcreinhold_one_LLM_comparison_lineage;FG_closed_Option_A;Y_context_disclosed;underlying_rights_not_transferred;PDF_not_tagged_no_XMP,descriptor_successor_to_ZENODO_PAYLOAD_MANIFEST.csv_sha256_6F260DB89A93136E2A3597F7F9255D9C8D61D3F56AB3A17DB5F8AA8974503F67
SGA2-VIII-P32P1-SEALED-ZEN-021,SGA2-VIII-P32P1,PRIVACY_QA.md,prose_control_or_review,French2901-2907_print97_physical84-85_running76-77,French_line2909_(a)=>(b),corrected_French_TeX_math0511279v1;same-edition_PDF_locator_formula_control_only,independently_sealed_bounded_unit_pending_manager_acceptance_and_archive_custody,public_candidate_support,683,76EEBA4FC2CCFA7BDF8BD4F81BBD5BC14A22FE7451D55C744A9965477064811A,0,0,bounded_not_complete_or_critical;same-edition_PDF_not_independent_corroboration;jcreinhold_one_LLM_comparison_lineage;FG_closed_Option_A;Y_context_disclosed;underlying_rights_not_transferred;PDF_not_tagged_no_XMP,descriptor_successor_to_ZENODO_PAYLOAD_MANIFEST.csv_sha256_6F260DB89A93136E2A3597F7F9255D9C8D61D3F56AB3A17DB5F8AA8974503F67
SGA2-VIII-P32P1-SEALED-ZEN-022,SGA2-VIII-P32P1,PUBLICATION_READINESS.md,prose_control_or_review,French2901-2907_print97_physical84-85_running76-77,French_line2909_(a)=>(b),corrected_French_TeX_math0511279v1;same-edition_PDF_locator_formula_control_only,independently_sealed_bounded_unit_pending_manager_acceptance_and_archive_custody,public_candidate_support,2261,9E2D54BF3B044228B5C97FF30981924A672ED7291D9A98FE885D4D01067441B1,0,0,bounded_not_complete_or_critical;same-edition_PDF_not_independent_corroboration;jcreinhold_one_LLM_comparison_lineage;FG_closed_Option_A;Y_context_disclosed;underlying_rights_not_transferred;PDF_not_tagged_no_XMP,descriptor_successor_to_ZENODO_PAYLOAD_MANIFEST.csv_sha256_6F260DB89A93136E2A3597F7F9255D9C8D61D3F56AB3A17DB5F8AA8974503F67
SGA2-VIII-P32P1-SEALED-ZEN-023,SGA2-VIII-P32P1,RENDERED_VISUAL_QA.md,prose_control_or_review,French2901-2907_print97_physical84-85_running76-77,French_line2909_(a)=>(b),corrected_French_TeX_math0511279v1;same-edition_PDF_locator_formula_control_only,independently_sealed_bounded_unit_pending_manager_acceptance_and_archive_custody,public_candidate_support,1042,DF40E0354E3E5E11A5FED6A3158EACA6AEA79ACDD731430E66EDAA187E8644A4,0,0,bounded_not_complete_or_critical;same-edition_PDF_not_independent_corroboration;jcreinhold_one_LLM_comparison_lineage;FG_closed_Option_A;Y_context_disclosed;underlying_rights_not_transferred;PDF_not_tagged_no_XMP,descriptor_successor_to_ZENODO_PAYLOAD_MANIFEST.csv_sha256_6F260DB89A93136E2A3597F7F9255D9C8D61D3F56AB3A17DB5F8AA8974503F67
SGA2-VIII-P32P1-SEALED-ZEN-024,SGA2-VIII-P32P1,REVIEW_FREEZE.md,prose_control_or_review,French2901-2907_print97_physical84-85_running76-77,French_line2909_(a)=>(b),corrected_French_TeX_math0511279v1;same-edition_PDF_locator_formula_control_only,independently_sealed_bounded_unit_pending_manager_acceptance_and_archive_custody,public_candidate_support,1011,E5929FD61CC3E763AAAC30F77E346D8AF1552E842C0948AC1E5977712361833D,0,0,bounded_not_complete_or_critical;same-edition_PDF_not_independent_corroboration;jcreinhold_one_LLM_comparison_lineage;FG_closed_Option_A;Y_context_disclosed;underlying_rights_not_transferred;PDF_not_tagged_no_XMP,descriptor_successor_to_ZENODO_PAYLOAD_MANIFEST.csv_sha256_6F260DB89A93136E2A3597F7F9255D9C8D61D3F56AB3A17DB5F8AA8974503F67
SGA2-VIII-P32P1-SEALED-ZEN-025,SGA2-VIII-P32P1,SGA2_Expose_VIII_Proposition_3_2_Proof_Opening_Condition_C_English_SourceAligned.pdf,built_English_target,French2901-2907_print97_physical84-85_running76-77,French_line2909_(a)=>(b),corrected_French_TeX_math0511279v1;same-edition_PDF_locator_formula_control_only,independently_sealed_bounded_unit_pending_manager_acceptance_and_archive_custody,public_candidate_primary_reader,236785,393FA644253A6C4CA2EBA700939A02C09B1E4B191934A6BEE92507EB808B7518,1,0,bounded_not_complete_or_critical;same-edition_PDF_not_independent_corroboration;jcreinhold_one_LLM_comparison_lineage;FG_closed_Option_A;Y_context_disclosed;underlying_rights_not_transferred;PDF_not_tagged_no_XMP,descriptor_successor_to_ZENODO_PAYLOAD_MANIFEST.csv_sha256_6F260DB89A93136E2A3597F7F9255D9C8D61D3F56AB3A17DB5F8AA8974503F67
SGA2-VIII-P32P1-SEALED-ZEN-026,SGA2-VIII-P32P1,SGA2_Expose_VIII_Proposition_3_2_Proof_Opening_Condition_C_English_SourceAligned.tex,editable_English_target,French2901-2907_print97_physical84-85_running76-77,French_line2909_(a)=>(b),corrected_French_TeX_math0511279v1;same-edition_PDF_locator_formula_control_only,independently_sealed_bounded_unit_pending_manager_acceptance_and_archive_custody,public_candidate_primary_editable,2110,E90C54618D3778DDB0809F21A58BB89F439177672765D4221AE995735310FF2D,0,1,bounded_not_complete_or_critical;same-edition_PDF_not_independent_corroboration;jcreinhold_one_LLM_comparison_lineage;FG_closed_Option_A;Y_context_disclosed;underlying_rights_not_transferred;PDF_not_tagged_no_XMP,descriptor_successor_to_ZENODO_PAYLOAD_MANIFEST.csv_sha256_6F260DB89A93136E2A3597F7F9255D9C8D61D3F56AB3A17DB5F8AA8974503F67
SGA2-VIII-P32P1-SEALED-ZEN-027,SGA2-VIII-P32P1,SOURCE_ALIGNMENT_COVERAGE_ID_QA.png,artifact_tool_rendered_ledger_QA,French2901-2907_print97_physical84-85_running76-77,French_line2909_(a)=>(b),corrected_French_TeX_math0511279v1;same-edition_PDF_locator_formula_control_only,independently_sealed_bounded_unit_pending_manager_acceptance_and_archive_custody,public_candidate_support,22968,1E74E0F94079346C4AEBE6900F0A380BD0CE853A3DB2FD8301E3F6300C257DB6,0,0,bounded_not_complete_or_critical;same-edition_PDF_not_independent_corroboration;jcreinhold_one_LLM_comparison_lineage;FG_closed_Option_A;Y_context_disclosed;underlying_rights_not_transferred;PDF_not_tagged_no_XMP,descriptor_successor_to_ZENODO_PAYLOAD_MANIFEST.csv_sha256_6F260DB89A93136E2A3597F7F9255D9C8D61D3F56AB3A17DB5F8AA8974503F67
SGA2-VIII-P32P1-SEALED-ZEN-028,SGA2-VIII-P32P1,SOURCE_ALIGNMENT_COVERAGE.csv,machine_readable_ledger_or_manifest,French2901-2907_print97_physical84-85_running76-77,French_line2909_(a)=>(b),corrected_French_TeX_math0511279v1;same-edition_PDF_locator_formula_control_only,independently_sealed_bounded_unit_pending_manager_acceptance_and_archive_custody,public_candidate_support,3826,33B76E16684018C3BE7A6E0A556AFAEB8975335CD8B5A05B7099C69F035382AD,0,0,bounded_not_complete_or_critical;same-edition_PDF_not_independent_corroboration;jcreinhold_one_LLM_comparison_lineage;FG_closed_Option_A;Y_context_disclosed;underlying_rights_not_transferred;PDF_not_tagged_no_XMP,descriptor_successor_to_ZENODO_PAYLOAD_MANIFEST.csv_sha256_6F260DB89A93136E2A3597F7F9255D9C8D61D3F56AB3A17DB5F8AA8974503F67
SGA2-VIII-P32P1-SEALED-ZEN-029,SGA2-VIII-P32P1,SOURCE_COMPARISON.md,prose_control_or_review,French2901-2907_print97_physical84-85_running76-77,French_line2909_(a)=>(b),corrected_French_TeX_math0511279v1;same-edition_PDF_locator_formula_control_only,independently_sealed_bounded_unit_pending_manager_acceptance_and_archive_custody,public_candidate_support,920,CB277CA3F6E184F415FF8141419FE1176FF914132E5A5457B1344A671A8CDFAF,0,0,bounded_not_complete_or_critical;same-edition_PDF_not_independent_corroboration;jcreinhold_one_LLM_comparison_lineage;FG_closed_Option_A;Y_context_disclosed;underlying_rights_not_transferred;PDF_not_tagged_no_XMP,descriptor_successor_to_ZENODO_PAYLOAD_MANIFEST.csv_sha256_6F260DB89A93136E2A3597F7F9255D9C8D61D3F56AB3A17DB5F8AA8974503F67
SGA2-VIII-P32P1-SEALED-ZEN-030,SGA2-VIII-P32P1,SOURCE_DEFECT_AND_EMENDATION_LEDGER_ID_QA.png,artifact_tool_rendered_ledger_QA,French2901-2907_print97_physical84-85_running76-77,French_line2909_(a)=>(b),corrected_French_TeX_math0511279v1;same-edition_PDF_locator_formula_control_only,independently_sealed_bounded_unit_pending_manager_acceptance_and_archive_custody,public_candidate_support,22746,06226CF100F878260873EE1B8D50A89DC682C3A20C0AF94C8E4718BDAE632940,0,0,bounded_not_complete_or_critical;same-edition_PDF_not_independent_corroboration;jcreinhold_one_LLM_comparison_lineage;FG_closed_Option_A;Y_context_disclosed;underlying_rights_not_transferred;PDF_not_tagged_no_XMP,descriptor_successor_to_ZENODO_PAYLOAD_MANIFEST.csv_sha256_6F260DB89A93136E2A3597F7F9255D9C8D61D3F56AB3A17DB5F8AA8974503F67
SGA2-VIII-P32P1-SEALED-ZEN-031,SGA2-VIII-P32P1,SOURCE_DEFECT_AND_EMENDATION_LEDGER.csv,machine_readable_ledger_or_manifest,French2901-2907_print97_physical84-85_running76-77,French_line2909_(a)=>(b),corrected_French_TeX_math0511279v1;same-edition_PDF_locator_formula_control_only,independently_sealed_bounded_unit_pending_manager_acceptance_and_archive_custody,public_candidate_support,3316,2A279712D7CCD8DF9A37594631236417F59B2C8AB3DBE2B953377EC3E148EE3A,0,0,bounded_not_complete_or_critical;same-edition_PDF_not_independent_corroboration;jcreinhold_one_LLM_comparison_lineage;FG_closed_Option_A;Y_context_disclosed;underlying_rights_not_transferred;PDF_not_tagged_no_XMP,descriptor_successor_to_ZENODO_PAYLOAD_MANIFEST.csv_sha256_6F260DB89A93136E2A3597F7F9255D9C8D61D3F56AB3A17DB5F8AA8974503F67
SGA2-VIII-P32P1-SEALED-ZEN-032,SGA2-VIII-P32P1,STRUCTURAL_INDEX.jsonl,structured_machine_evidence,French2901-2907_print97_physical84-85_running76-77,French_line2909_(a)=>(b),corrected_French_TeX_math0511279v1;same-edition_PDF_locator_formula_control_only,independently_sealed_bounded_unit_pending_manager_acceptance_and_archive_custody,public_candidate_support,2589,E4BA73BEA73969AF13331099BC8BDB54BA81EEC636ED2A004ED6DD98670F8F51,0,0,bounded_not_complete_or_critical;same-edition_PDF_not_independent_corroboration;jcreinhold_one_LLM_comparison_lineage;FG_closed_Option_A;Y_context_disclosed;underlying_rights_not_transferred;PDF_not_tagged_no_XMP,descriptor_successor_to_ZENODO_PAYLOAD_MANIFEST.csv_sha256_6F260DB89A93136E2A3597F7F9255D9C8D61D3F56AB3A17DB5F8AA8974503F67
