"payload_id","file_name","role","include","status","bytes","sha256","scope","license_caveat","supersedes","record_revision"
"SGA2-VIII-IV-II-N1-PUB-011","FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv","formula_symbol_note_structure_ledger","yes","independently_reviewed_public_candidate","8919","B98E5A279370B3A94E62F1C57CBB7094F265AC3062C69F411D3E3047ECD49264","SGA2 Expose VIII corrected French lines2828-2854; blank2855 excluded; cursor2856","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-IV-II-N1-PUB-012","TERMINOLOGY_NORMALIZATION_ADVERSE_CHOICES.csv","terminology_and_adverse_choice_ledger","yes","independently_reviewed_public_candidate","6091","3BFF0F07A4431741C51C829116DBCF8BB6FB32BB9FB3473D3C7C7AE031409C8E","SGA2 Expose VIII corrected French lines2828-2854; blank2855 excluded; cursor2856","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-IV-II-N1-PUB-013","SOURCE_DEFECT_AND_EMENDATION_LEDGER.csv","source_defect_and_target_repair_ledger","yes","independently_reviewed_public_candidate","3666","C1855065A5E1C1EE6FAA6BF606FB419F2A347162D04C21A7BF8B07D9F701F795","SGA2 Expose VIII corrected French lines2828-2854; blank2855 excluded; cursor2856","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-IV-II-N1-PUB-014","STRUCTURAL_INDEX.jsonl","stable_id_structural_revision_index","yes","independently_reviewed_public_candidate","10475","290E856CDA9546DCDDBCF7458F081CDC2EE9DD048FFA25D010BAFCE404CBA007","SGA2 Expose VIII corrected French lines2828-2854; blank2855 excluded; cursor2856","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-IV-II-N1-PUB-015","DIFFICULTY_REVISION_LEDGER.jsonl","difficulty_revision_state","yes","independently_reviewed_public_candidate","3963","CFF506B32F9A6D64D129D58D08AB4A9F7892FA4594DCD9B1FF6A747367ED1E93","SGA2 Expose VIII corrected French lines2828-2854; blank2855 excluded; cursor2856","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-IV-II-N1-PUB-016","MACHINE_READABLE_VALIDATION.json","machine_validation","yes","independently_reviewed_public_candidate","4953","A7505521779E92146598DA6F67374FDD9629BEF004AAE64C8B25AAB096C06236","SGA2 Expose VIII corrected French lines2828-2854; blank2855 excluded; cursor2856","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-IV-II-N1-PUB-017","ARTIFACT_TOOL_RECEIPT.ndjson","artifact_tool_receipt","yes","independently_reviewed_public_candidate","895","372EFCF1FB5B54B7C015E6C833E444C7DA5F17B8A67DB40E7EC24357FD2EDBD3","SGA2 Expose VIII corrected French lines2828-2854; blank2855 excluded; cursor2856","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-IV-II-N1-PUB-018","AUTHORITY_ARTIFACT_HASHES_ID_QA.png","ledger_id_visual_qa","yes","independently_reviewed_public_candidate","24466","C108F1F349AC4E1EE5ADD01E25842617F10D3B521E5955332D67093D5B8DBBB8","SGA2 Expose VIII corrected French lines2828-2854; blank2855 excluded; cursor2856","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-IV-II-N1-PUB-019","SOURCE_ALIGNMENT_COVERAGE_ID_QA.png","ledger_id_visual_qa","yes","independently_reviewed_public_candidate","78748","9717C2FEC96656813984D838417F4F71A7F1B2992FE5B9098930B6C90A15261A","SGA2 Expose VIII corrected French lines2828-2854; blank2855 excluded; cursor2856","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-IV-II-N1-PUB-020","FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON_ID_QA.png","ledger_id_visual_qa","yes","independently_reviewed_public_candidate","97207","33D99585DEB70160A352A6D2C5D0AFDCF7CF8433C2F4C692D78A33E220A15BE0","SGA2 Expose VIII corrected French lines2828-2854; blank2855 excluded; cursor2856","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-IV-II-N1-PUB-021","TERMINOLOGY_NORMALIZATION_ADVERSE_CHOICES_ID_QA.png","ledger_id_visual_qa","yes","independently_reviewed_public_candidate","78961","8E4547EC1C7E9A798F76F428446FDADB29199EA78714CBF4CFA65AF979093538","SGA2 Expose VIII corrected French lines2828-2854; blank2855 excluded; cursor2856","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-IV-II-N1-PUB-022","SOURCE_DEFECT_AND_EMENDATION_LEDGER_ID_QA.png","ledger_id_visual_qa","yes","independently_reviewed_public_candidate","49462","BFEEC0E109251D34281764193B1AD5D64B5AAF83C6D50E6F0A46AF625FF6F8E3","SGA2 Expose VIII corrected French lines2828-2854; blank2855 excluded; cursor2856","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-IV-II-N1-PUB-023","ARTIFACT_TOOL_MANIFEST_QA.md","ledger_visual_qa_report","yes","independently_reviewed_public_candidate","757","F6B71F46D1C23581C0DF492F1BDC9CC235E95E861A1F5543B48E29CE8EB3E98B","SGA2 Expose VIII corrected French lines2828-2854; blank2855 excluded; cursor2856","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-IV-II-N1-PUB-024","BUILD_VALIDATION.md","build_and_extraction_report","yes","independently_reviewed_public_candidate","2637","600FAF72404CBBD62851B60EED12D96237C376A963075FED942A63FEFD9A0771","SGA2 Expose VIII corrected French lines2828-2854; blank2855 excluded; cursor2856","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-IV-II-N1-PUB-025","DRAFT_SOURCE_AUDIT.md","source_formula_audit","yes","independently_reviewed_public_candidate","2100","34B439303AB34EB8241A282C11F6560E8CCC65A2B5EBEABD063F85E5D0F63952","SGA2 Expose VIII corrected French lines2828-2854; blank2855 excluded; cursor2856","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-IV-II-N1-PUB-026","INDEPENDENT_REVIEW.md","independent_review_receipt","yes","independently_reviewed_public_candidate","2865","A83635A62203875FA5BA106B400AD10AA63AD1CD016B153AF2A6AF7CF49E1122","SGA2 Expose VIII corrected French lines2828-2854; blank2855 excluded; cursor2856","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-IV-II-N1-PUB-027","RENDERED_VISUAL_QA.md","rendered_visual_qa_report","yes","independently_reviewed_public_candidate","1392","FB417A07761540595197467C26F51D3EE12D1B11472D48037A457D9D198DA7BC","SGA2 Expose VIII corrected French lines2828-2854; blank2855 excluded; cursor2856","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-IV-II-N1-PUB-028","UNIT_STATUS.md","checkpoint_status","yes","independently_reviewed_public_candidate","1504","D05F9EA16AAD4E66EF102167F218616DCF36DFE16F8406D965D04F5463CBCBB7","SGA2 Expose VIII corrected French lines2828-2854; blank2855 excluded; cursor2856","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-IV-II-N1-PUB-029","MACHINE_READABLE_EVIDENCE_SCHEMA.md","machine_schema","yes","independently_reviewed_public_candidate","891","3DCA0ED8E7D85789B53ED540F46CD57B0C76F475122F8CB6FE65B6C89E65439E","SGA2 Expose VIII corrected French lines2828-2854; blank2855 excluded; cursor2856","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-IV-II-N1-PUB-030","LICENSE_AND_ATTRIBUTION_CAVEATS.md","rights_and_attribution_caveats","yes","independently_reviewed_public_candidate","944","F35BD7A8B91E635CD97B11FE9FECA8432008FA9AC758006DFCD4DADD147A1F17","SGA2 Expose VIII corrected French lines2828-2854; blank2855 excluded; cursor2856","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-IV-II-N1-PUB-031","PUBLICATION_READINESS.md","publication_readiness","yes","independently_reviewed_public_candidate","2294","BC490209247BCD1FFD513C9815D083CD7E5C3695425822DF1A33B89496660588","SGA2 Expose VIII corrected French lines2828-2854; blank2855 excluded; cursor2856","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
"SGA2-VIII-IV-II-N1-PUB-032","REVIEW_FREEZE.md","review_freeze","yes","independently_reviewed_public_candidate","1593","4AF8FEB86E550590FF1FC4B8213FF087BE33DACA5B63456E2F79EE03C593EAD3","SGA2 Expose VIII corrected French lines2828-2854; blank2855 excluded; cursor2856","bounded checkpoint; underlying French rights not conveyed; not a complete expose or volume","none_known_for_this_bounded_unit","1"
