"branch_head","source_package","relative_path","expected_bytes","actual_bytes","expected_sha256","actual_sha256","bytes_match","sha256_match","source_use_label"
"b4660802e7a2464b6a9c65c2429109e02e1eabdb","arabic-rtl-7a7576c3-ef53-source-use-gate-intake","branch-visible-7a-key-files\b3-transfer\B3_POST_72F49824_5C87_R3_R6_NONSLAVIC_CORRECTIVE_BATCH_20260706_COMMIT_PAYLOAD_AUDIT.csv","44349","44349","6a216408e64ca5447e770b96d9e2bdd349c69a33642060c4553e6ddddee0c26a","6a216408e64ca5447e770b96d9e2bdd349c69a33642060c4553e6ddddee0c26a","True","True","branch-visible-hash-check"
"b4660802e7a2464b6a9c65c2429109e02e1eabdb","arabic-rtl-7a7576c3-ef53-source-use-gate-intake","branch-visible-7a-key-files\non-slavic-5c87\CHILD_PACKET_ROUTE_SUMMARY_5C87.csv","2979","2979","43868f2e188bdf8d3e352b405b63ddc44accaa1c015ae90ee77f959248d8b6b1","43868f2e188bdf8d3e352b405b63ddc44accaa1c015ae90ee77f959248d8b6b1","True","True","branch-visible-hash-check"
"b4660802e7a2464b6a9c65c2429109e02e1eabdb","arabic-rtl-7a7576c3-ef53-source-use-gate-intake","branch-visible-7a-key-files\non-slavic-5c87\EIGHT_LANE_SOURCE_GATE_QUEUE_5C87.csv","6886","6886","e84867d751a0f2f7095fa76a5669d284b3bd802dd22e8623b28117ffe47966db","e84867d751a0f2f7095fa76a5669d284b3bd802dd22e8623b28117ffe47966db","True","True","branch-visible-hash-check"
"b4660802e7a2464b6a9c65c2429109e02e1eabdb","arabic-rtl-7a7576c3-ef53-source-use-gate-intake","branch-visible-7a-key-files\non-slavic-5c87\EXACT_BLOCKERS_AND_RECOVERY_ROWS_5C87.csv","3861","3861","674aca85f1ec8e1682413ce50ac77df423afdbacdd33b50a9c40b5152c3646b0","674aca85f1ec8e1682413ce50ac77df423afdbacdd33b50a9c40b5152c3646b0","True","True","branch-visible-hash-check"
"b4660802e7a2464b6a9c65c2429109e02e1eabdb","arabic-rtl-7a7576c3-ef53-source-use-gate-intake","branch-visible-7a-key-files\non-slavic-5c87\FABLE_SOURCE_USE_ADVERSE_LEDGER_5C87.csv","4015","4015","a8b54cd436f8dea63988a627393540065bb0eae8781044a6b55668b6f79fad34","a8b54cd436f8dea63988a627393540065bb0eae8781044a6b55668b6f79fad34","True","True","branch-visible-hash-check"
"b4660802e7a2464b6a9c65c2429109e02e1eabdb","arabic-rtl-7a7576c3-ef53-source-use-gate-intake","branch-visible-7a-key-files\non-slavic-5c87\README.md","1544","1544","0ea193dd70f2da8654c6e69f5086f59e049b0b52d97da659616223c395e3e007","0ea193dd70f2da8654c6e69f5086f59e049b0b52d97da659616223c395e3e007","True","True","branch-visible-hash-check"
"b4660802e7a2464b6a9c65c2429109e02e1eabdb","arabic-rtl-7a7576c3-ef53-source-use-gate-intake","branch-visible-7a-key-files\r3-5c87-same-frontier\R3_5C87F666_BLOCKERS_AND_RECOVERY_SAME_FRONTIER.csv","954","954","8c9b65d559d5af53faaa2db40cebf34d24e44775d52074147b25316ce7e1cf3e","8c9b65d559d5af53faaa2db40cebf34d24e44775d52074147b25316ce7e1cf3e","True","True","branch-visible-hash-check"
"b4660802e7a2464b6a9c65c2429109e02e1eabdb","arabic-rtl-7a7576c3-ef53-source-use-gate-intake","branch-visible-7a-key-files\r3-5c87-same-frontier\R3_5C87F666_FABLE_SOURCE_USE_ADVERSE_SAME_FRONTIER_LEDGER.csv","936","936","ddc9747839a0e839278ee82e48ebd15b0eb3650ec6b3c6cf735a9439f1a1fc06","ddc9747839a0e839278ee82e48ebd15b0eb3650ec6b3c6cf735a9439f1a1fc06","True","True","branch-visible-hash-check"
"b4660802e7a2464b6a9c65c2429109e02e1eabdb","arabic-rtl-7a7576c3-ef53-source-use-gate-intake","branch-visible-7a-key-files\r3-5c87-same-frontier\README.md","1014","1014","2743b49eea26cbb5ff5b09e91d1b8f8d49bc53aec06a6a018f5eb3e287efd613","2743b49eea26cbb5ff5b09e91d1b8f8d49bc53aec06a6a018f5eb3e287efd613","True","True","branch-visible-hash-check"
"b4660802e7a2464b6a9c65c2429109e02e1eabdb","arabic-rtl-7a7576c3-ef53-source-use-gate-intake","branch-visible-7a-key-files\r3-5c87\R3_5C87F666_BLOCKERS_AND_RECOVERY_ROWS.csv","846","846","1cbe52039838bc3b38ea46c490486ee7a416e6440e65b7f8e467b0ba1960d52f","1cbe52039838bc3b38ea46c490486ee7a416e6440e65b7f8e467b0ba1960d52f","True","True","branch-visible-hash-check"
"b4660802e7a2464b6a9c65c2429109e02e1eabdb","arabic-rtl-7a7576c3-ef53-source-use-gate-intake","branch-visible-7a-key-files\r3-5c87\R3_5C87F666_BRANCH_VISIBLE_2B1_PACKET_HASH_CHECK.csv","8829","8829","1fe696a53cb203fb8d9608fce868f05b38e544007c2e9825910b1d2ddd08d9f6","1fe696a53cb203fb8d9608fce868f05b38e544007c2e9825910b1d2ddd08d9f6","True","True","branch-visible-hash-check"
"b4660802e7a2464b6a9c65c2429109e02e1eabdb","arabic-rtl-7a7576c3-ef53-source-use-gate-intake","branch-visible-7a-key-files\r3-5c87\R3_5C87F666_CARRIED_FORWARD_2B1_SOURCE_USE_GAP_ROWS.csv","1818","1818","a923801f02eb4dbef1a8c5520d7e8e29070b6ccae8237e88efddb4f48345bfbb","a923801f02eb4dbef1a8c5520d7e8e29070b6ccae8237e88efddb4f48345bfbb","True","True","branch-visible-hash-check"
"b4660802e7a2464b6a9c65c2429109e02e1eabdb","arabic-rtl-7a7576c3-ef53-source-use-gate-intake","branch-visible-7a-key-files\r3-5c87\R3_5C87F666_SOURCE_USE_FACT_CHANGE_AUDIT.csv","1059","1059","347fa8fc92bb92daaafe7155ca849c581b071d5ddf104e52b1ec17a0513ced0e","347fa8fc92bb92daaafe7155ca849c581b071d5ddf104e52b1ec17a0513ced0e","True","True","branch-visible-hash-check"
"b4660802e7a2464b6a9c65c2429109e02e1eabdb","arabic-rtl-7a7576c3-ef53-source-use-gate-intake","branch-visible-7a-key-files\r3-5c87\README.md","1179","1179","27f6df047fe09729d32978d9568bb7f4035628204209dc9df24081fc72001428","27f6df047fe09729d32978d9568bb7f4035628204209dc9df24081fc72001428","True","True","branch-visible-hash-check"
"b4660802e7a2464b6a9c65c2429109e02e1eabdb","arabic-rtl-7a7576c3-ef53-source-use-gate-intake","branch-visible-7a-key-files\r6-context-only\R6_5C87F666_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv","1159","1159","7d02f1e48583ca99bb415e89f90b2c9c7b0160c0398c758bd5558e67b737b8e5","7d02f1e48583ca99bb415e89f90b2c9c7b0160c0398c758bd5558e67b737b8e5","True","True","branch-visible-hash-check"
"b4660802e7a2464b6a9c65c2429109e02e1eabdb","arabic-rtl-7a7576c3-ef53-source-use-gate-intake","branch-visible-7a-key-files\r6-context-only\R6_5C87F666_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv","701","701","c39c9ec4852e567dbd8eb157f14e038942909130e277f0ca06abcf932d0afd95","c39c9ec4852e567dbd8eb157f14e038942909130e277f0ca06abcf932d0afd95","True","True","branch-visible-hash-check"
"b4660802e7a2464b6a9c65c2429109e02e1eabdb","arabic-rtl-7a7576c3-ef53-source-use-gate-intake","branch-visible-7a-key-files\r6-context-only\R6_5C87F666_SOURCE_USE_CONTINUATION_LEDGER.csv","1371","1371","7cc93eaf3d6e555210571dd5bac06f4d307156e440a84d1f6dfb8932f2270fba","7cc93eaf3d6e555210571dd5bac06f4d307156e440a84d1f6dfb8932f2270fba","True","True","branch-visible-hash-check"
"b4660802e7a2464b6a9c65c2429109e02e1eabdb","arabic-rtl-7a7576c3-ef53-source-use-gate-intake","branch-visible-7a-key-files\r6-context-only\README.md","1341","1341","e8f3a6bb57c9940f82665b22a075d0a381c8b51de2a589801d3a79773ae12f1e","e8f3a6bb57c9940f82665b22a075d0a381c8b51de2a589801d3a79773ae12f1e","True","True","branch-visible-hash-check"
"b4660802e7a2464b6a9c65c2429109e02e1eabdb","arabic-rtl-7a7576c3-ef53-source-use-gate-intake","HEARTBEAT_EXCERPT_20260706.md","388","388","5d12d9e59c4f9ba57f8f0ed8dfae820294c39cde67dfa62a4be9fee54cdfcae5","5d12d9e59c4f9ba57f8f0ed8dfae820294c39cde67dfa62a4be9fee54cdfcae5","True","True","branch-visible-hash-check"
"b4660802e7a2464b6a9c65c2429109e02e1eabdb","arabic-rtl-7a7576c3-ef53-source-use-gate-intake","LOGBOOK_EXCERPT_20260706.md","455","455","c800a89d5fd10826c6712b26405524601bfcfeb5943b47073ae64a4a5fd024bd","c800a89d5fd10826c6712b26405524601bfcfeb5943b47073ae64a4a5fd024bd","True","True","branch-visible-hash-check"
"b4660802e7a2464b6a9c65c2429109e02e1eabdb","arabic-rtl-7a7576c3-ef53-source-use-gate-intake","README.md","1517","1517","c51bd16cb5c232334104380a0ca93849b87869492b0665ac52fcf6f9d6d0e76e","c51bd16cb5c232334104380a0ca93849b87869492b0665ac52fcf6f9d6d0e76e","True","True","branch-visible-hash-check"
"b4660802e7a2464b6a9c65c2429109e02e1eabdb","arabic-rtl-7a7576c3-ef53-source-use-gate-intake","SIBLING_WAKE_DEDUP_NO_NEW_WAKE_20260706.csv","285","285","4dd03aa8d0b5b3113f8caa3f1efe0ad4f012c71d6c3105c4baca08e99fb63a65","4dd03aa8d0b5b3113f8caa3f1efe0ad4f012c71d6c3105c4baca08e99fb63a65","True","True","branch-visible-hash-check"
