witness_id,lane,language_scope,witness_class,source_level,url_or_source,root_alias,local_path,sha256,license_signal,topic_tags,route_status,explicit_gap,promotion_allowed
MI-MY-COURSE-01,Malay-Indonesian,Malaysian Malay,course_catalog,pdf_text_extracted,https://www.ukm.my/fst/wp-content/uploads/2015/12/25ppsm.pdf,CANON,sources\non_slavic_reference_corpus\20260629T023522Z_r7_east_southeast_asia_pacific_closure\malay_indonesian_alignment\downloaded_pdfs\malaysia_ukm_pusat_pengajian_sains_matematik_2012_2013.pdf,4CBA7ACEC085DEFCC9FCE85E8900A8204A27F08188E65CE65DD4351D0B89972A,not_established_in_local_capture,course;proof;ring;field;ideal;homomorphism;polynomial;covariant,source_canon_witness_not_translation_authority,course_metadata_not_full_research_proof_source,false
MI-MY-COURSE-02,Malay-Indonesian,Malaysian Malay,course_program,pdf_text_extracted,https://www.umt.edu.my/wp-content/uploads/2023/11/Matematik-Kewangan.pdf,CANON,sources\non_slavic_reference_corpus\20260629T023522Z_r7_east_southeast_asia_pacific_closure\malay_indonesian_alignment\downloaded_pdfs\malaysia_umt_matematik_kewangan_programme_2023.pdf,50ACCF000861AD9841134333EB73AC6B0BB184A9B091EBD71B5039620A2BBA4B,not_established_in_local_capture,course;theorem;proof;ring;field;ideal;module;polynomial,source_canon_witness_not_translation_authority,course_metadata_not_full_research_proof_source,false
MI-MY-COURSE-03,Malay-Indonesian,Malaysian Malay,course_catalog,pdf_text_extracted,https://akademik.upm.edu.my/upload/dokumen/202409241203594._Fakulti_Sains_2024-2025_24.9.2024.pdf,CANON,sources\non_slavic_reference_corpus\20260629T023522Z_r7_east_southeast_asia_pacific_closure\malay_indonesian_alignment\copied_prior_evidence\upm_science_course_catalog_2024_2025.pdf,6BE9FB840581FE90C5201944E427F10A593C9B4C6C77487B9D88FDA0CB14856B,not_established_in_local_capture,course;algebra;ring;field;module;ideal;polynomial,source_canon_witness_not_translation_authority,course_metadata_not_full_research_proof_source,false
MI-MY-COURSE-04,Malay-Indonesian,Malaysian Malay,course_catalog,pdf_text_extracted,https://akademik.upm.edu.my/upload/dokumen/20251002105700Fakulti_Sains_-_Sesi_2025-2026_1.10.2025.pdf,CANON,sources\non_slavic_reference_corpus\20260629T023522Z_r7_east_southeast_asia_pacific_closure\malay_indonesian_alignment\copied_prior_evidence\upm_science_course_catalog_2025_2026.pdf,9719C427F850AE2760F2A2235767A617FF5ED0249B3B317CBA06C8D82E09E8D7,not_established_in_local_capture,course;algebra;ring;field;module;ideal;polynomial,source_canon_witness_not_translation_authority,course_metadata_not_full_research_proof_source,false
MI-MY-COURSE-05,Malay-Indonesian,Malaysian Malay,course_catalog,pdf_text_extracted,https://www.ukm.my/fst/wp-content/uploads/2015/12/Sains-Matematik-BM-edited.pdf,CANON,sources\non_slavic_reference_corpus\20260629T040330Z_malay_indonesian_official_terminology_higher_algebra_expansion\downloaded_pdfs\malaysia_ukm_sains_matematik_bm_edited.pdf,E9CA3CAFCDE7158B57B6E29EA3D13D28F538AE277F09188FD908C6A32F03A512,not_established_in_local_capture,course;algebra;group;ring;field;module;homomorphism;isomorphism,source_canon_witness_not_translation_authority,course_metadata_not_full_research_proof_source,false
MI-MY-COURSE-06,Malay-Indonesian,Malaysian Malay,course_catalog,pdf_text_extracted,https://fskm.umt.edu.my/wp-content/uploads/2025/09/Buku-Panduan-Akademik-UG-FSKM-2025-2026-Versi-BM-V2-25-Sep-2025-1.pdf,CANON,sources\non_slavic_reference_corpus\20260629T040330Z_malay_indonesian_official_terminology_higher_algebra_expansion\downloaded_pdfs\malaysia_umt_ug_fskm_2025_2026_bm.pdf,490B37558EB40DCA50C4032D1E55BB73A0926F80546552877E6DB6491B17BFC3,not_established_in_local_capture,course;algebra;group;ring;field;module;homomorphism;linear,source_canon_witness_not_translation_authority,course_metadata_not_full_research_proof_source,false
MI-MY-SPEC-01,Malay-Indonesian,Malaysian Malay,specialist_article,pdf_text_extracted,https://www.ukm.my/jqma/v13_1/jqma-13-1-paper3.pdf,CANON,sources\non_slavic_reference_corpus\20260629T040330Z_malay_indonesian_official_terminology_higher_algebra_expansion\downloaded_pdfs\malaysia_ukm_jqma_fully_right_pure_group_rings_2017.pdf,7B2D75A33034C0A26115B42C028BD57B42AA8E9840B59AFC93510ACF1EB6E885,not_established_in_local_capture,group_ring;ring;ideal;Artinian;Malay_abstract,source_canon_witness_not_translation_authority,mostly_English_article_do_not_overextend_Malay_terminology,false
MI-MY-GLOS-01,Malay-Indonesian,Malaysian Malay,terminology_glossary,pdf_text_extracted,https://ism.um.edu.my/Image/Research/Links/MATHEMATICAL%20%26%20STATISTICAL%20TERMS/bm_to_english.pdf,CANON,sources\non_slavic_reference_corpus\20260629T023522Z_r7_east_southeast_asia_pacific_closure\malay_indonesian_alignment\copied_prior_evidence\um_bm_to_english_math_terms.pdf,DAE4319313FDD8B453978C9C260DA1700D47CF4DCA676EA8EE1005B30E27C9EA,not_established_in_local_capture,glossary;ring;field;module;ideal;invariant;covariant;determinant;resultant,comparator_only,terminology_glossary_not_proof_prose,false
MI-MY-GLOS-02,Malay-Indonesian,Malaysian Malay,terminology_glossary,pdf_text_extracted,https://ism.um.edu.my/Image/Research/Links/MATHEMATICAL%20%26%20STATISTICAL%20TERMS/english_to_bm.pdf,CANON,sources\non_slavic_reference_corpus\20260629T023522Z_r7_east_southeast_asia_pacific_closure\malay_indonesian_alignment\copied_prior_evidence\um_english_to_bm_math_terms.pdf,3C9F7D27BA9B11851033755E3003BA6EB8470881BFD72D1346FCA0CF6263BDE6,not_established_in_local_capture,glossary;ring;field;module;ideal;invariant;covariant;determinant;resultant,comparator_only,terminology_glossary_not_proof_prose,false
MI-MY-PRPM-01,Malay-Indonesian,Malaysian Malay,official_search_snapshot,html_snapshot,https://prpm.dbp.gov.my/Cari1?keyword=invarian,CANON,sources\non_slavic_reference_corpus\20260629T040330Z_malay_indonesian_official_terminology_higher_algebra_expansion\html_snapshots\prpm_invarian_search.html,F83E664160B067BA293AD345F7B6C87D4CDCAF290F2B0FAB2F57F325834B69CE,official_search_snapshot_license_not_established,invariant;PRPM;search_snapshot,comparator_only,search_result_only_not_exact_adoption_or_translation_authority,false
MI-MY-PRPM-02,Malay-Indonesian,Malaysian Malay,official_search_snapshot,html_snapshot,https://prpm.dbp.gov.my/Cari1?keyword=kovarian,CANON,sources\non_slavic_reference_corpus\20260629T040330Z_malay_indonesian_official_terminology_higher_algebra_expansion\html_snapshots\prpm_kovarian_search.html,E26129304250E4B8D667D63DED96D09B45E76DE0E515BEA35474043D4EB68B84,official_search_snapshot_license_not_established,covariant;PRPM;search_snapshot,comparator_only,search_result_only_not_exact_adoption_or_translation_authority,false
MI-MY-PRPM-03,Malay-Indonesian,Malaysian Malay,official_search_snapshot,html_snapshot,https://prpm.dbp.gov.my/Cari1?keyword=paduan,CANON,sources\non_slavic_reference_corpus\20260629T040330Z_malay_indonesian_official_terminology_higher_algebra_expansion\html_snapshots\prpm_paduan_search.html,9AB9D19477E91443BAB75985E045F0F3E9BD099652FA52803F85AD1CF30A3AC8,official_search_snapshot_license_not_established,resultant;paduan;PRPM;search_snapshot,comparator_only,search_result_only_not_exact_adoption_or_translation_authority,false
MI-MY-PRPM-04,Malay-Indonesian,Malaysian Malay,official_search_snapshot,html_snapshot,https://prpm.dbp.gov.my/Cari1?keyword=unggulan,CANON,sources\non_slavic_reference_corpus\20260629T040330Z_malay_indonesian_official_terminology_higher_algebra_expansion\html_snapshots\prpm_unggulan_search.html,DD459623F1544F51166DED0D33CE8DC3B942F4A6D775E779CDDC15EA35E236A2,official_search_snapshot_license_not_established,ideal;unggulan;PRPM;search_snapshot,comparator_only,search_result_only_not_exact_adoption_or_translation_authority,false
BS-BRUNEI-CTX-01,Brunei-Singapore,Brunei,language_context,pdf_text_extracted,https://ddd.uab.cat/pub/caplli/1997/240469/coninttra_a1994p663.pdf,CANON,sources\non_slavic_reference_corpus\20260629T023522Z_r7_east_southeast_asia_pacific_closure\malay_indonesian_alignment\downloaded_pdfs\brunei_translation_language_education_1994.pdf,16FBBB00B936BD64EE836A4109FA600033F6169C9709A03E861047380B828A50,not_established_in_local_capture,Brunei;language_education;translation_context,route_context_only,not_mathematics_or_algebra_terminology_authority,false
BS-BRUNEI-CTX-02,Brunei-Singapore,Brunei,language_context,pdf_text_extracted,https://fass.ubd.edu.bn/staff/docs/DD/ishamina-deterding-2017-EMI.pdf,CANON,sources\non_slavic_reference_corpus\20260629T023522Z_r7_east_southeast_asia_pacific_closure\malay_indonesian_alignment\downloaded_pdfs\brunei_ubd_code_switching_intelligibility_emi_2017.pdf,F2B744143BF57C315AFE1B65523A86427D1B8D5BB3E1EBCBE6DEEC9706BAA890,not_established_in_local_capture,Brunei;EMI;code_switching;math_access_context,route_context_only,not_algebra_terminology_authority,false
BS-SINGAPORE-CTX-01,Brunei-Singapore,Singapore,math_language_context,pdf_text_extracted,https://repository.nie.edu.sg/server/api/core/bitstreams/cc4e8ee1-ac51-40cc-a4b7-525b50ad94f5/content,CANON,sources\non_slavic_reference_corpus\20260629T023522Z_r7_east_southeast_asia_pacific_closure\malay_indonesian_alignment\downloaded_pdfs\singapore_nie_language_matters_mathematics_2019.pdf,E8F72079E348C2A8583733475851FCEF1285D669342E17A7412FC0BBB41DF91F,not_established_in_local_capture,Singapore;mathematics_language;education_context,route_context_only,not_Malay_algebra_terminology_authority,false
BS-BRUNEI-DBP-GAP-01,Brunei-Singapore,Brunei,official_route_blocker,download_failed,https://www.dbp.gov.bn/Jalinan%20Kerjasama/Majlis%20Bahasa%20Brunei%20Darussalam%20Indonesia%20Malaysia.aspx,CANON,,E4D27EF2393F6253A55FED0FF92B0B4A49AAD6B7922D61FD953D853132D31B4C,no_content_captured,Brunei_DBP;MABBIM;official_route,download_failed_blocker,TLS_hostname_mismatch_no_exact_math_content,false
BS-BRUNEI-MOE-01,Brunei-Singapore,Brunei,official_route_context,html_snapshot,https://www.moe.gov.bn/SitePages/Jabatan%20Perkembangan%20Kurikulum.aspx,CANON,sources\non_slavic_reference_corpus\20260703T161205Z_malay_indonesian_brunei_singapore_content_status\brunei_moe\brunei_moe_curriculum_development_department.html,C5D1D90E4FB90420A21EDF73B208905C7752B388EA8D078B78F82C4CA39EFE91,public_official_route_license_not_established,Brunei_MOE;curriculum;mathematics_unit_route,route_context_only,no_exact_Malay_algebra_or_term_content,false
BS-BRUNEI-MOE-02,Brunei-Singapore,Brunei,official_curriculum_context,pdf_downloaded,https://www.moe.gov.bn/spn21dl/SPN21%20ENG%20%282013%29%20COMPLETE.pdf,CANON,sources\non_slavic_reference_corpus\20260703T161205Z_malay_indonesian_brunei_singapore_content_status\brunei_moe\brunei_moe_spn21_english.pdf,2BA7C0AC9B1EAE09D8D6FB158B3F903B1E614191DE8BEA25FA81A366BD938DFE,public_official_pdf_license_not_established,Brunei_MOE;SPN21;curriculum;English_medium_math_context,route_context_only,no_exact_Malay_algebra_or_term_content,false
BS-BRUNEI-MOE-03,Brunei-Singapore,Brunei,official_curriculum_context,pdf_downloaded,https://www.moe.gov.bn/spn21dl/SPN21%20MALAY%20%282013%29%20COMPLETE.pdf,CANON,sources\non_slavic_reference_corpus\20260703T161205Z_malay_indonesian_brunei_singapore_content_status\brunei_moe\brunei_moe_spn21_malay.pdf,0914D6DAF50D64D212F8437470EE11701B06885628D1BF05AD2972EAAB6678BB,public_official_pdf_license_not_established,Brunei_MOE;SPN21;Malay_curriculum_context,route_context_only,no_exact_higher_algebra_or_term_content,false
BS-SINGAPORE-MOE-01,Brunei-Singapore,Singapore,official_route_context,html_snapshot,https://www.moe.gov.sg/education-in-sg/approved-textbook-list,CANON,sources\non_slavic_reference_corpus\20260703T161205Z_malay_indonesian_brunei_singapore_content_status\singapore_moe\singapore_moe_approved_textbook_list.html,5FF770BBEA0B2F3F97C3BAA083B697DFE28EF45B50B2E89CE97822C6EB240D8A,public_official_route_license_not_established,Singapore_MOE;textbook_route;Malay_math_overlap_check,route_context_only,no_extracted_Malay_mathematics_term_list,false
BS-SINGAPORE-SEAB-01,Brunei-Singapore,Singapore,official_assessment_route,html_snapshot,https://www.seab.gov.sg/secondary-education-certificate-sec/g3-syllabuses-for-school-candidates-2027/,CANON,sources\non_slavic_reference_corpus\20260703T161205Z_malay_indonesian_brunei_singapore_content_status\singapore_seab\singapore_seab_2027_sec_g3_syllabuses.html,88C2F3A20AED0C07884457781767B264CA8023D810BCC3BB9E03F6DD048B6155,public_official_route_license_not_established,Singapore_SEAB;G3_syllabus_route;Malay_and_math_separate_subjects,route_context_only,no_Malay_math_term_or_course_overlap,false
BS-SINGAPORE-SEAB-02,Brunei-Singapore,Singapore,official_assessment_route,html_snapshot,https://www.seab.gov.sg/gce-o-level/school-candidates/,CANON,sources\non_slavic_reference_corpus\20260703T161205Z_malay_indonesian_brunei_singapore_content_status\singapore_seab\singapore_seab_gce_o_school_candidates.html,4CC2FC1315CE17D7B28611B41FA78A9BC0BFA4DA7529D33C613C1DCCB3C15F98,public_official_route_license_not_established,Singapore_SEAB;O_Level_route,route_context_only,no_Malay_math_terminology,false
BS-SINGAPORE-SEAB-03,Brunei-Singapore,Singapore,official_assessment_training_route,html_snapshot,https://www.seab.gov.sg/training-and-consultancy/ast-sponsored-workshops/,CANON,sources\non_slavic_reference_corpus\20260703T161205Z_malay_indonesian_brunei_singapore_content_status\singapore_seab\singapore_seab_ast_workshops.html,DFB1CF46DDB666780827D706575683DA5A02BE92B1EF0AEA1CBF8A97AE27EE3F,public_official_route_license_not_established,Singapore_SEAB;assessment_workshop_route;mathematics_and_Malay_separate,route_context_only,no_term_authority,false
COMP-MABBIM-01,Comparator,MABBIM_Malaysia_DBP,official_comparator_snapshot,html_snapshot,https://prpm.dbp.gov.my/Cari1?d=115704&keyword=peluaran,CANON,sources\non_slavic_reference_corpus\20260703T161205Z_malay_indonesian_brunei_singapore_content_status\mabbim_comparator_malaysia_dbp_prpm\malaysia_dbp_prpm_istilah_mabbim_math_sample.html,E8DFCDE6A891AA4786CE62C62ABFB5202E15A76CA2225DB54B8EAB6B92202927,public_official_snapshot_license_not_established,MABBIM;Matematik;Malaysia_DBP;comparator,comparator_only,not_Brunei_or_Singapore_local_adoption_evidence,false
SEA-SRC-PKG-01,SEA-Pacific,Philippine,source_package_context,latex_source_archive_tar,https://arxiv.org/e-print/2310.11584,CANON,sources\non_slavic_reference_corpus\20260629T061500Z_r7_philippine_tai_hmong_austroasiatic_source_status\source_packages\imperial_kochmar_2023_basahacorpus_central_philippine_readability_arxiv_source.tar,0B9FB00E38202271F3F5619C56E01C0289B99A6E9D196E2C0E36111FBD8C8916,arxiv_source_package_license_not_established,Central_Philippine;readability;source_package;LaTeX,source_package_context_only,not_mathematics_or_algebra_terminology_authority,false
SEA-SRC-PKG-02,SEA-Pacific,Southeast_Asian_languages,source_package_context,latex_source_archive_tar,https://arxiv.org/e-print/2406.10118,CANON,sources\non_slavic_reference_corpus\20260629T061500Z_r7_philippine_tai_hmong_austroasiatic_source_status\source_packages\lovenia_et_al_2024_seacrowd_southeast_asian_languages_arxiv_source.tar,A0B9BC825E960F424A5320B22F49AE204EFD1E5A59B45C1CEFB8731637D46361,arxiv_source_package_license_not_established,SEA_languages;data_hub;benchmark;source_package;LaTeX,source_package_context_only,not_mathematics_or_algebra_terminology_authority,false
SEA-FIL-TAG-01,SEA-Pacific,Filipino_Tagalog_Ilocano,glossary_pdf,pdf_downloaded_not_extracted_pass2,https://wa.portal.cambiumast.com/content/contentresources/en/G10-Filipino-Glossary_F6_Final.pdf,CANON,sources\non_slavic_reference_corpus\20260703T160417Z_r7_targeted_source_discovery_pass2\filipino_tagalog_higher_algebra\filipino_g10_math_glossary_pdf.pdf,6B778699B0FD104602C276B7825AB0C22062EAD88C9807EC0230FB78578A7445,public_testing_accommodation_license_not_established,grade10;mathematics_glossary;Filipino;Tagalog;Ilocano,source_return_only,glossary_not_higher_algebra_proof_text,false
SEA-FIL-TAG-02,SEA-Pacific,Tagalog,glossary_pdf,pdf_downloaded_not_extracted_pass2,https://docs.steinhardt.nyu.edu/pdfs/metrocenter/atn293/msmath/intermediate_level_6-8_math_tagalog.pdf,CANON,sources\non_slavic_reference_corpus\20260703T160417Z_r7_targeted_source_discovery_pass2\filipino_tagalog_higher_algebra\tagalog_grades6_8_math_glossary_pdf.pdf,030844A711475E19F56FD976C7D0F4A7FDC2243469B074B5088CA479BE6DAA48,public_testing_accommodation_license_not_established,grades6_8;mathematics_glossary;Tagalog,source_return_only,lower_grade_glossary_not_higher_algebra_proof_text,false
SEA-CEB-01,SEA-Pacific,Cebuano,official_learning_portal,html_landing_page,https://lrmds.deped.gov.ph/detail/5774,CANON,sources\non_slavic_reference_corpus\20260703T160417Z_r7_targeted_source_discovery_pass2\cebuano\cebuano_deped_math1_unit1.html,C5D9AC7245814B710D34578B523F598E431EDF01F23FD1AECF5E7C11F7A3A0DC,official_portal_license_not_established,DepEd;Cebuano;Grade1;mathematics;landing_page,source_return_only,landing_page_for_lower_math_not_higher_algebra,false
SEA-CEB-02,SEA-Pacific,Cebuano,official_learning_portal,html_landing_page,https://lrmds.deped.gov.ph/detail/4533,CANON,sources\non_slavic_reference_corpus\20260703T160417Z_r7_targeted_source_discovery_pass2\cebuano\cebuano_deped_math2_unit1.html,DDEC10413F744F34BEC8266FCED3B057857936AF0531E8C9C3F57F1C50B47DE8,official_portal_license_not_established,DepEd;Cebuano;Grade2;mathematics;landing_page,source_return_only,landing_page_for_lower_math_not_higher_algebra,false
SEA-HIL-01,SEA-Pacific,Hiligaynon,official_learning_portal,html_listing_page,https://lrmds.deped.gov.ph/list/kto12/subject/233?page=10,CANON,sources\non_slavic_reference_corpus\20260703T160417Z_r7_targeted_source_discovery_pass2\hiligaynon\hiligaynon_deped_math_list_match.html,BB0472425C6411C9EE9409F78C1810F5A1893D15FBE60A93D097E08275815AE4,official_portal_license_not_established,DepEd;Hiligaynon;Grade1;mathematics;listing,source_return_only,listing_only_not_exact_math_text,false
SEA-WAR-01,SEA-Pacific,Waray,academic_context,pdf_downloaded_not_extracted_pass2,https://iosrjournals.org/iosr-jm/papers/Vol14-issue4/Version-3/I1404035662%20.pdf,CANON,sources\non_slavic_reference_corpus\20260703T160417Z_r7_targeted_source_discovery_pass2\waray\waray_math_medium_context_pdf.pdf,EC1EFE26C17ECBC4CAC863124CA851418CF9DF5075C00BF172BB01E02DC6D1BF,not_established_in_local_capture,Waray;mathematics_instruction;medium_context,source_return_only,context_paper_not_terminology_or_higher_algebra,false
SEA-ILO-01,SEA-Pacific,Ilokano,academic_context,html_context_page,https://www.slideshare.net/slideshow/mother-tongue-based-mathematics-iloko-langauage-competence-75815480/75815480,CANON,sources\non_slavic_reference_corpus\20260703T160417Z_r7_targeted_source_discovery_pass2\ilokano\ilokano_math_competence_context.html,8091F104ACAA5ECC76BD4EAA273581915DE1BDCBA890358EA4355F391B192A89,not_established_in_local_capture,Ilokano;mathematics_instruction;competence_context,source_return_only,context_page_not_higher_algebra_text,false
SEA-BIK-01,SEA-Pacific,Bikol,language_context,html_learning_material_page,https://lrmds.deped.gov.ph/detail/3653,CANON,sources\non_slavic_reference_corpus\20260703T160417Z_r7_targeted_source_discovery_pass2\bikol\bikol_deped_language_material_context.html,5D5A3B075865DA95D03E68FA9C99183C62BA5EAD7A9AA045263AB06F767574EE,official_portal_license_not_established,Bikol;language_material;DepEd,source_return_only,language_material_only_not_math,false
SEA-LAO-01,SEA-Pacific,Lao,official_textbook_portal,html_snapshot,https://www.jica.go.jp/english/activities/issues/education/materials/math/laos/lao.html,CANON,sources\non_slavic_reference_corpus\20260703T160417Z_r7_targeted_source_discovery_pass2\lao_higher_mathematics\lao_jica_primary_math_page.html,02B2258FFA39B5CDF7450FABBE3F1EDE431FC46DC3441A7ACC0F96ACB8181F00,official_project_portal_license_not_established,Lao;JICA;primary_math;textbook_portal,source_return_only,primary_textbook_portal_not_higher_algebra,false
SEA-LAO-02,SEA-Pacific,Lao,official_learning_platform,html_snapshot,https://laos.learningpassport.org/,CANON,sources\non_slavic_reference_corpus\20260703T160417Z_r7_targeted_source_discovery_pass2\lao_higher_mathematics\lao_learningpassport_high_school_math.html,1A57331C9029FE5FB586B3DD6403A01A030FCE67EC0348A3BB4BF829FCE551FC,official_learning_platform_license_not_established,Lao;high_school_math;algebra;geometry;course_listing,source_return_only,platform_listing_not_exact_source_text,false
SEA-SHAN-01,SEA-Pacific,Shan,language_context,html_language_textbook_page,https://www.essbc.org/en/learn/shan-language,CANON,sources\non_slavic_reference_corpus\20260703T160417Z_r7_targeted_source_discovery_pass2\shan\shan_grade5_text_context.html,E801F1E71B45CCB70BEA897901AFA5A86E836BD4B2E1BE5DD44D5CF1255828A2,community_resource_license_not_established,Shan;language_textbook;Grade5,source_return_only,language_textbook_only_not_math,false
SEA-ZHUANG-GAP-01,SEA-Pacific,Zhuang,search_gap,search_gap_record,https://www.google.com/search?q=Zhuang+language+mathematics+textbook+PDF+mathematics+terminology,CANON,,04BBC1F82CFD58639BA2B6FDA860F34C3B12DB4EA5559D5C7D4ADE8EA317919E,no_content_captured,Zhuang;search_gap;math_source_discovery,search_gap_blocker,no_direct_Zhuang_math_or_STEM_source_found_in_pass,false
SEA-HMONG-01,SEA-Pacific,Hmong_Miao,glossary_pdf_download_failed,download_failed,https://wa.portal.cambiumast.com/content/contentresources/en/G10-Hmong-Glossary_F6_Final.pdf,CANON,,716A2F2DFAD2773CEFB2DB2F684D92D4414AE21821CF33465A8A48BCB348F0B7,no_content_captured,Hmong;Grade10;mathematics_glossary,download_failed_blocker,HTTP_403_no_content_captured,false
