"root","source_path","dest","bytes","sha256","classification"
"R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\018_ation-20260707_NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707_BRANCH_COMPARE_SUMMARY_4065F6A4.csv","uploader-transfer/r3-330ab7bd-4065-route-provenance-source-use-gap-20260707/R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z/branch-visible-inputs/018_ation-20260707_NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707_BRANCH_COMPARE_SUMMARY_4065F6A4.csv","383","789a14415bae951718d2a57f0d798e1e79b00b29f166724629fe004b6e2888d5","R3 330AB7BD route-provenance source-use/gap packet"
"R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\019_-20260707_NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707_EXACT_BLOCKER_RECOVERY_ROWS_4065F6A4.csv","uploader-transfer/r3-330ab7bd-4065-route-provenance-source-use-gap-20260707/R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z/branch-visible-inputs/019_-20260707_NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707_EXACT_BLOCKER_RECOVERY_ROWS_4065F6A4.csv","701","0baf791f730ce738d489f150740d328f59a066c066b7f975d2cbae7ba797f214","R3 330AB7BD route-provenance source-use/gap packet"
"R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\020_anch-visibility-confirmation-20260707_NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707_MANIFEST.csv","uploader-transfer/r3-330ab7bd-4065-route-provenance-source-use-gap-20260707/R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z/branch-visible-inputs/020_anch-visibility-confirmation-20260707_NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707_MANIFEST.csv","995","1266a9ed81bf5ebd3c177e6841fb82840a055fb75f3d984eb416d7415fd626b4","R3 330AB7BD route-provenance source-use/gap packet"
"R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\021_07_NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707_PARENT_PACKET_VISIBILITY_INVENTORY_4065F6A4.csv","uploader-transfer/r3-330ab7bd-4065-route-provenance-source-use-gap-20260707/R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z/branch-visible-inputs/021_07_NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707_PARENT_PACKET_VISIBILITY_INVENTORY_4065F6A4.csv","479","fb3e04887b439376ad7c9665adc75626a155986da7f106d5b9d97f64c8eafa2a","R3 330AB7BD route-provenance source-use/gap packet"
"R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\022_-branch-visibility-confirmation-20260707_NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707_README.md","uploader-transfer/r3-330ab7bd-4065-route-provenance-source-use-gap-20260707/R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z/branch-visible-inputs/022_-branch-visibility-confirmation-20260707_NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707_README.md","1514","595993b2a375daaf79cd5e66b517acf619dda8dad052c233afd90611b55bd359","R3 330AB7BD route-provenance source-use/gap packet"
"R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\023_ch-visibility-confirmation-20260707_NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707_SHA256SUMS.txt","uploader-transfer/r3-330ab7bd-4065-route-provenance-source-use-gap-20260707/R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z/branch-visible-inputs/023_ch-visibility-confirmation-20260707_NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707_SHA256SUMS.txt","928","14cae7c9ee4356487ea7769e160de62ac7b91f6ba9f85b300f78ac3193bf2b14","R3 330AB7BD route-provenance source-use/gap packet"
"R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\024_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707_SOURCE_USE_GAP_FABLE_ADVERSE_CARRYFORWARD_4065F6A4.csv","uploader-transfer/r3-330ab7bd-4065-route-provenance-source-use-gap-20260707/R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z/branch-visible-inputs/024_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707_SOURCE_USE_GAP_FABLE_ADVERSE_CARRYFORWARD_4065F6A4.csv","781","5af30d3bfaa97a632deca7d6ea8d181841c6a7c03547b03a845b7020da07b83b","R3 330AB7BD route-provenance source-use/gap packet"
"R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\025_anch-visibility-confirmation-20260707_NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707_SUMMARY.json","uploader-transfer/r3-330ab7bd-4065-route-provenance-source-use-gap-20260707/R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z/branch-visible-inputs/025_anch-visibility-confirmation-20260707_NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707_SUMMARY.json","1288","872128e7643aaca634e4d6ed0c8a08f83257303f765db69432eac1270deb64b2","R3 330AB7BD route-provenance source-use/gap packet"
"R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\026_7_NON_SLAVIC_CORE_4065F6A4_R9_SYSTEMERROR_DEDUP_RECOVERY_ROUTE_20260707_B3_HANDOFF_SENT_4065F6A4_R9_SYSTEMERROR_DEDUP.md","uploader-transfer/r3-330ab7bd-4065-route-provenance-source-use-gap-20260707/R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z/branch-visible-inputs/026_7_NON_SLAVIC_CORE_4065F6A4_R9_SYSTEMERROR_DEDUP_RECOVERY_ROUTE_20260707_B3_HANDOFF_SENT_4065F6A4_R9_SYSTEMERROR_DEDUP.md","1144","0b6e0b224184ddd63b6d740415aeccde16668f91ac14a6a21cdac2343bf2c6af","R3 330AB7BD route-provenance source-use/gap packet"
"R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\027_covery-route-20260707_NON_SLAVIC_CORE_4065F6A4_R9_SYSTEMERROR_DEDUP_RECOVERY_ROUTE_20260707_BRANCH_REVERIFY_4065F6A4.csv","uploader-transfer/r3-330ab7bd-4065-route-provenance-source-use-gap-20260707/R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z/branch-visible-inputs/027_covery-route-20260707_NON_SLAVIC_CORE_4065F6A4_R9_SYSTEMERROR_DEDUP_RECOVERY_ROUTE_20260707_BRANCH_REVERIFY_4065F6A4.csv","401","e89fa2aa7226b7359077a70dbe9f13e44b65d4c9849463946e956e301e858711","R3 330AB7BD route-provenance source-use/gap packet"
"R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\028_260707_NON_SLAVIC_CORE_4065F6A4_R9_SYSTEMERROR_DEDUP_RECOVERY_ROUTE_20260707_EXACT_BLOCKER_RECOVERY_ROWS_4065F6A4_R9.csv","uploader-transfer/r3-330ab7bd-4065-route-provenance-source-use-gap-20260707/R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z/branch-visible-inputs/028_260707_NON_SLAVIC_CORE_4065F6A4_R9_SYSTEMERROR_DEDUP_RECOVERY_ROUTE_20260707_EXACT_BLOCKER_RECOVERY_ROWS_4065F6A4_R9.csv","1162","aa162d8cd9e486e0133717e745da42fb64697c068acb182ee20a5f6ca28de61e","R3 330AB7BD route-provenance source-use/gap packet"
"R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\029_emerror-dedup-recovery-route-20260707_NON_SLAVIC_CORE_4065F6A4_R9_SYSTEMERROR_DEDUP_RECOVERY_ROUTE_20260707_MANIFEST.csv","uploader-transfer/r3-330ab7bd-4065-route-provenance-source-use-gap-20260707/R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z/branch-visible-inputs/029_emerror-dedup-recovery-route-20260707_NON_SLAVIC_CORE_4065F6A4_R9_SYSTEMERROR_DEDUP_RECOVERY_ROUTE_20260707_MANIFEST.csv","864","388ee8f9710f23afadb311f6b19455a5e7a25bf967469ca20d8849c7f8268285","R3 330AB7BD route-provenance source-use/gap packet"
"R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\030_ry-route-20260707_NON_SLAVIC_CORE_4065F6A4_R9_SYSTEMERROR_DEDUP_RECOVERY_ROUTE_20260707_R9_PACKET_INVENTORY_4065F6A4.csv","uploader-transfer/r3-330ab7bd-4065-route-provenance-source-use-gap-20260707/R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z/branch-visible-inputs/030_ry-route-20260707_NON_SLAVIC_CORE_4065F6A4_R9_SYSTEMERROR_DEDUP_RECOVERY_ROUTE_20260707_R9_PACKET_INVENTORY_4065F6A4.csv","739","429197f2fe0799bb70b067f1329ce323842ae64903d0b844d1648c0c2efe9db3","R3 330AB7BD route-provenance source-use/gap packet"
"R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\031_NON_SLAVIC_CORE_4065F6A4_R9_SYSTEMERROR_DEDUP_RECOVERY_ROUTE_20260707_R9_SOURCE_USE_GAP_FABLE_ADVERSE_ROUTE_4065F6A4.csv","uploader-transfer/r3-330ab7bd-4065-route-provenance-source-use-gap-20260707/R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z/branch-visible-inputs/031_NON_SLAVIC_CORE_4065F6A4_R9_SYSTEMERROR_DEDUP_RECOVERY_ROUTE_20260707_R9_SOURCE_USE_GAP_FABLE_ADVERSE_ROUTE_4065F6A4.csv","980","ed76d12ca457329ef2706a7a66102891e06a2ddbfe42168484f3e4c47a719aa0","R3 330AB7BD route-provenance source-use/gap packet"
"R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\032_ystemerror-dedup-recovery-route-20260707_NON_SLAVIC_CORE_4065F6A4_R9_SYSTEMERROR_DEDUP_RECOVERY_ROUTE_20260707_README.md","uploader-transfer/r3-330ab7bd-4065-route-provenance-source-use-gap-20260707/R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z/branch-visible-inputs/032_ystemerror-dedup-recovery-route-20260707_NON_SLAVIC_CORE_4065F6A4_R9_SYSTEMERROR_DEDUP_RECOVERY_ROUTE_20260707_README.md","1099","e61d6bcea2ec92570bdd74554d5355849a1d7028a28b328299cc17fd234c3ae6","R3 330AB7BD route-provenance source-use/gap packet"
"R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\033_error-dedup-recovery-route-20260707_NON_SLAVIC_CORE_4065F6A4_R9_SYSTEMERROR_DEDUP_RECOVERY_ROUTE_20260707_SHA256SUMS.txt","uploader-transfer/r3-330ab7bd-4065-route-provenance-source-use-gap-20260707/R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z/branch-visible-inputs/033_error-dedup-recovery-route-20260707_NON_SLAVIC_CORE_4065F6A4_R9_SYSTEMERROR_DEDUP_RECOVERY_ROUTE_20260707_SHA256SUMS.txt","801","91790cff5c457f94a2ab100b000b8d21b879a9e3afbf9b7abc3a10d8423d35a2","R3 330AB7BD route-provenance source-use/gap packet"
"R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\034_route-20260707_NON_SLAVIC_CORE_4065F6A4_R9_SYSTEMERROR_DEDUP_RECOVERY_ROUTE_20260707_SIBLING_WAKE_LEDGER_4065F6A4_R9.csv","uploader-transfer/r3-330ab7bd-4065-route-provenance-source-use-gap-20260707/R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z/branch-visible-inputs/034_route-20260707_NON_SLAVIC_CORE_4065F6A4_R9_SYSTEMERROR_DEDUP_RECOVERY_ROUTE_20260707_SIBLING_WAKE_LEDGER_4065F6A4_R9.csv","335","18c0dfeb6c61a5510ddc159baa2030badecca52f79d8a79114b913fc062e04d0","R3 330AB7BD route-provenance source-use/gap packet"
"R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\035_emerror-dedup-recovery-route-20260707_NON_SLAVIC_CORE_4065F6A4_R9_SYSTEMERROR_DEDUP_RECOVERY_ROUTE_20260707_SUMMARY.json","uploader-transfer/r3-330ab7bd-4065-route-provenance-source-use-gap-20260707/R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z/branch-visible-inputs/035_emerror-dedup-recovery-route-20260707_NON_SLAVIC_CORE_4065F6A4_R9_SYSTEMERROR_DEDUP_RECOVERY_ROUTE_20260707_SUMMARY.json","1249","ca37c301ac2bc1b1fb6f714c251b8b85320746b37327803172f4f42d18739ae0","R3 330AB7BD route-provenance source-use/gap packet"
"R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\036_isibility-route-20260707_NON_SLAVIC_CORE_6034C6B4_19B2_SECOND_WAVE_VISIBILITY_ROUTE_20260707_B3_HANDOFF_SENT_6034C6B4.md","uploader-transfer/r3-330ab7bd-4065-route-provenance-source-use-gap-20260707/R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z/branch-visible-inputs/036_isibility-route-20260707_NON_SLAVIC_CORE_6034C6B4_19B2_SECOND_WAVE_VISIBILITY_ROUTE_20260707_B3_HANDOFF_SENT_6034C6B4.md","1741","b0a6df080b63d570f0d1f39d4e07c4c7aea8fe8c26f944d509a5eab078dbe823","R3 330AB7BD route-provenance source-use/gap packet"
"R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\037_-route-20260707_NON_SLAVIC_CORE_6034C6B4_19B2_SECOND_WAVE_VISIBILITY_ROUTE_20260707_B3_PACKAGE_ROOT_SUMMARY_6034C6B4.csv","uploader-transfer/r3-330ab7bd-4065-route-provenance-source-use-gap-20260707/R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z/branch-visible-inputs/037_-route-20260707_NON_SLAVIC_CORE_6034C6B4_19B2_SECOND_WAVE_VISIBILITY_ROUTE_20260707_B3_PACKAGE_ROOT_SUMMARY_6034C6B4.csv","3326","d1da22efa40e5a6efe00e193478efda5d547a16900c9aa4dcae94cc2233586a0","R3 330AB7BD route-provenance source-use/gap packet"
"R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\038_ility-route-20260707_NON_SLAVIC_CORE_6034C6B4_19B2_SECOND_WAVE_VISIBILITY_ROUTE_20260707_B3_PACKAGE_SUMMARY_6034C6B4.csv","uploader-transfer/r3-330ab7bd-4065-route-provenance-source-use-gap-20260707/R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z/branch-visible-inputs/038_ility-route-20260707_NON_SLAVIC_CORE_6034C6B4_19B2_SECOND_WAVE_VISIBILITY_ROUTE_20260707_B3_PACKAGE_SUMMARY_6034C6B4.csv","594","7b31097659c41bffb76cd6f1a3fbf92f483ccf9e6a41e879dd60074b046431a4","R3 330AB7BD route-provenance source-use/gap packet"
"R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\039_y-route-20260707_NON_SLAVIC_CORE_6034C6B4_19B2_SECOND_WAVE_VISIBILITY_ROUTE_20260707_BRANCH_COMPARE_SUMMARY_6034C6B4.csv","uploader-transfer/r3-330ab7bd-4065-route-provenance-source-use-gap-20260707/R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z/branch-visible-inputs/039_y-route-20260707_NON_SLAVIC_CORE_6034C6B4_19B2_SECOND_WAVE_VISIBILITY_ROUTE_20260707_BRANCH_COMPARE_SUMMARY_6034C6B4.csv","465","b35b8e7d6970fb05c85498511f58fd5e807b1449a4cdebbd5858c7f628d536ef","R3 330AB7BD route-provenance source-use/gap packet"
"R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\040_te-20260707_NON_SLAVIC_CORE_6034C6B4_19B2_SECOND_WAVE_VISIBILITY_ROUTE_20260707_CHILD_LANE_PACKET_INVENTORY_6034C6B4.csv","uploader-transfer/r3-330ab7bd-4065-route-provenance-source-use-gap-20260707/R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z/branch-visible-inputs/040_te-20260707_NON_SLAVIC_CORE_6034C6B4_19B2_SECOND_WAVE_VISIBILITY_ROUTE_20260707_CHILD_LANE_PACKET_INVENTORY_6034C6B4.csv","5348","e54586dace88503888519368be5a596dd3efe00f3f952dbc078db07279dbb5d3","R3 330AB7BD route-provenance source-use/gap packet"
"R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\FILTERED_R3_PERSIANATE_ARABIC_ADJACENT_PATHS_330AB7BD.txt","uploader-transfer/r3-330ab7bd-4065-route-provenance-source-use-gap-20260707/R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z/FILTERED_R3_PERSIANATE_ARABIC_ADJACENT_PATHS_330AB7BD.txt","705943","18fa0c2bd37cea5c2e3cd65a621f71d2db7f1f3d40a50eb828fd8b2d28162543","R3 330AB7BD route-provenance source-use/gap packet"
"R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\PACKAGE_VALIDATION_SHA256.txt","uploader-transfer/r3-330ab7bd-4065-route-provenance-source-use-gap-20260707/R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z/PACKAGE_VALIDATION_SHA256.txt","91","3b1bc6d824eb620b89aa959e1406276182bca2c4537535d9eb87a87104fc179d","R3 330AB7BD route-provenance source-use/gap packet"
