archive_path	origin_relative_path	branch_snapshot	bytes	sha256	role	accepted_state
diagram_archive_branch_1/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p009_diag01.png	deligne restart/_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip!/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p009_diag01.png	diagram_zip_1:_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip	567308	C18D9C91E1D0398A65805BB8A0DD4A26F8FDF4F5F4D6708E3DF482FDB09E8D85	D020_DIAGRAM_CROP_WITNESS	ZERO_ACCEPTED
diagram_archive_branch_1/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p010_diag01.png	deligne restart/_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip!/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p010_diag01.png	diagram_zip_1:_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip	594447	BD842FEBE126B4C6F17FCE33682B765EF8B62578F825E7517293A048A1171902	D020_DIAGRAM_CROP_WITNESS	ZERO_ACCEPTED
diagram_archive_branch_1/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p011_diag01.png	deligne restart/_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip!/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p011_diag01.png	diagram_zip_1:_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip	666537	72C0B7E191BEC148DFE2051EF38C92280928A5D0CAC078CA699121D4FD140948	D020_DIAGRAM_CROP_WITNESS	ZERO_ACCEPTED
diagram_archive_branch_1/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p012_diag01.png	deligne restart/_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip!/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p012_diag01.png	diagram_zip_1:_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip	575226	223E7E751AE3A9B870BA11885028FC01C9FBF731A74F867B021F176F4E3FC312	D020_DIAGRAM_CROP_WITNESS	ZERO_ACCEPTED
diagram_archive_branch_1/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p013_diag01.png	deligne restart/_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip!/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p013_diag01.png	diagram_zip_1:_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip	496310	5FE2F1264A9AD3ECEACA8AF4D0B4248A34E7D4AB94F438F05752DCAF923FA449	D020_DIAGRAM_CROP_WITNESS	ZERO_ACCEPTED
diagram_archive_branch_1/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p014_diag01.png	deligne restart/_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip!/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p014_diag01.png	diagram_zip_1:_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip	428849	5B7134461CFA3F193AF13A8B62BD705AEA55E19C87B6D7D468B4FB7F02369BD1	D020_DIAGRAM_CROP_WITNESS	ZERO_ACCEPTED
diagram_archive_branch_1/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p015_diag01.png	deligne restart/_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip!/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p015_diag01.png	diagram_zip_1:_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip	475655	8B6AE047BEB33CB8E3898FA14858A7984A16A0AB5C7E366E66E528B284F6EEB4	D020_DIAGRAM_CROP_WITNESS	ZERO_ACCEPTED
diagram_archive_branch_1/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p016_diag01.png	deligne restart/_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip!/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p016_diag01.png	diagram_zip_1:_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip	536393	28DF075D38FBC73F9C4F95667B88D0FFEFDA8EB8E24BF610F5A4339DF629D1B7	D020_DIAGRAM_CROP_WITNESS	ZERO_ACCEPTED
diagram_archive_branch_1/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p017_diag01.png	deligne restart/_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip!/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p017_diag01.png	diagram_zip_1:_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip	41063	0994AF2F23D9CEA4AECF7F878366266223439B1B05FD3780E02D55C4CE79A0E5	D020_DIAGRAM_CROP_WITNESS	ZERO_ACCEPTED
diagram_archive_branch_1/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p017_diag02.png	deligne restart/_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip!/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p017_diag02.png	diagram_zip_1:_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip	5623	B02788F732DF091E1E95C199A0DB480A6FBC8DCD364A82A68F09E37C4F88BF82	D020_DIAGRAM_CROP_WITNESS	ZERO_ACCEPTED
diagram_archive_branch_1/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p017_diag03.png	deligne restart/_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip!/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p017_diag03.png	diagram_zip_1:_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip	402508	21014EA602B69B7F62889B92D3F229BEDE77CAD4A10D906E52BA6E620E094C78	D020_DIAGRAM_CROP_WITNESS	ZERO_ACCEPTED
diagram_archive_branch_1/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p018_diag01.png	deligne restart/_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip!/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p018_diag01.png	diagram_zip_1:_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip	479529	7843B541FB6887545909D079A4412224496571DE7280AABC9DE561631629A7F5	D020_DIAGRAM_CROP_WITNESS	ZERO_ACCEPTED
diagram_archive_branch_1/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p019_diag01.png	deligne restart/_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip!/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p019_diag01.png	diagram_zip_1:_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip	546512	BD4C36CF817A2BF79D93CE16DF7CCDC1A58703E0D71F01D7BC5033755A48EA5B	D020_DIAGRAM_CROP_WITNESS	ZERO_ACCEPTED
diagram_archive_branch_1/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p020_diag01.png	deligne restart/_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip!/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p020_diag01.png	diagram_zip_1:_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip	664029	159052AFA969E35F149FBF3E067E80D4EDD0EBF689A692E227F46CCC8DE80604	D020_DIAGRAM_CROP_WITNESS	ZERO_ACCEPTED
diagram_archive_branch_1/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p021_diag01.png	deligne restart/_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip!/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p021_diag01.png	diagram_zip_1:_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip	112212	05FB2AF48BE7A62D3311F229C53304DF60C867C8A78AC4B94B6D1A84A3D01570	D020_DIAGRAM_CROP_WITNESS	ZERO_ACCEPTED
diagram_archive_branch_1/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p021_diag02.png	deligne restart/_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip!/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p021_diag02.png	diagram_zip_1:_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip	492089	008814E7B7E0FF35E1B569669CD3DEBADE9239B0718A5791601BCEE3E1CEB151	D020_DIAGRAM_CROP_WITNESS	ZERO_ACCEPTED
diagram_archive_branch_1/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p022_diag01.png	deligne restart/_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip!/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p022_diag01.png	diagram_zip_1:_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip	599593	7C6B972238CF33221B647EB578F580D1DB7CDA0B3180F4A9673C1B46C4A6E26E	D020_DIAGRAM_CROP_WITNESS	ZERO_ACCEPTED
diagram_archive_branch_1/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p023_diag01.png	deligne restart/_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip!/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p023_diag01.png	diagram_zip_1:_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip	499134	F8F92ECBB6FC7E9CB801588492DACDAB4C2269D2C3DCB68568206C7D7825A446	D020_DIAGRAM_CROP_WITNESS	ZERO_ACCEPTED
diagram_archive_branch_1/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p024_diag01.png	deligne restart/_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip!/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p024_diag01.png	diagram_zip_1:_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip	575633	B105C3617FB812E7FDD32D5AE14E80A865647B3FFD9701AD17DC7960010DE467	D020_DIAGRAM_CROP_WITNESS	ZERO_ACCEPTED
diagram_archive_branch_1/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p025_diag01.png	deligne restart/_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip!/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p025_diag01.png	diagram_zip_1:_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip	685182	4D9ED07C3141ED605143294D76FB86B7CDBC4390826D5C7DD8BC96D51908CF07	D020_DIAGRAM_CROP_WITNESS	ZERO_ACCEPTED
diagram_archive_branch_1/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p026_diag01.png	deligne restart/_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip!/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p026_diag01.png	diagram_zip_1:_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip	599629	766967C008E7A8293EE61056C54334457A64A3192A60371B5C0DDC66EC39E664	D020_DIAGRAM_CROP_WITNESS	ZERO_ACCEPTED
diagram_archive_branch_1/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p027_diag01.png	deligne restart/_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip!/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p027_diag01.png	diagram_zip_1:_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip	582116	8EDBBABC43BEC116F533D958DCB5FDB97A2610B69099C9B0FA117593CB380B86	D020_DIAGRAM_CROP_WITNESS	ZERO_ACCEPTED
diagram_archive_branch_1/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p028_diag01.png	deligne restart/_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip!/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p028_diag01.png	diagram_zip_1:_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip	575653	117299B62AAF3EA2534DD5609E94C0C05B3C8DC52855401E74E8DDD66707E768	D020_DIAGRAM_CROP_WITNESS	ZERO_ACCEPTED
diagram_archive_branch_1/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p029_diag01.png	deligne restart/_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip!/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p029_diag01.png	diagram_zip_1:_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip	603597	0BE460DB78F8AEC7857B817BD54878176E1B22BFC6A19C6D827A0DE06FE96326	D020_DIAGRAM_CROP_WITNESS	ZERO_ACCEPTED
diagram_archive_branch_1/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p030_diag01.png	deligne restart/_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip!/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p030_diag01.png	diagram_zip_1:_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip	542148	494E6AE1F870DA92996F841F1572524097C21A5CD3AE19ECB194F2E541633E20	D020_DIAGRAM_CROP_WITNESS	ZERO_ACCEPTED
diagram_archive_branch_1/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p031_diag01.png	deligne restart/_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip!/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p031_diag01.png	diagram_zip_1:_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip	6645	4DA28FCC84195ABFAE61BDC57EAD3460FE64F1B81B0A2B076D6EBA5001AF2EDB	D020_DIAGRAM_CROP_WITNESS	ZERO_ACCEPTED
diagram_archive_branch_1/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p031_diag02.png	deligne restart/_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip!/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p031_diag02.png	diagram_zip_1:_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip	505330	7A4860EA4A5BFEE7D855DDC9D0B4A1933E5EFD94A6D04168CAC16FDC6CD07EFE	D020_DIAGRAM_CROP_WITNESS	ZERO_ACCEPTED
diagram_archive_branch_1/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p032_diag01.png	deligne restart/_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip!/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p032_diag01.png	diagram_zip_1:_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip	567943	5BF25274FA0674CC2B7DBCE932293A7CE4F5EFC0D60093E50934C5A580F4DE2B	D020_DIAGRAM_CROP_WITNESS	ZERO_ACCEPTED
diagram_archive_branch_1/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p033_diag01.png	deligne restart/_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip!/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p033_diag01.png	diagram_zip_1:_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip	660042	2B82D73D16E2E87F2CA99FA69FA19AB66AF2D4BED7E5BC63CD481325484AD2DA	D020_DIAGRAM_CROP_WITNESS	ZERO_ACCEPTED
diagram_archive_branch_1/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p034_diag01.png	deligne restart/_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip!/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p034_diag01.png	diagram_zip_1:_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip	464078	3A1CB65F2BB29084CB8F3D01C0C50622BED17287DF5B27E04AA68CB1D0892751	D020_DIAGRAM_CROP_WITNESS	ZERO_ACCEPTED
diagram_archive_branch_1/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p035_diag01.png	deligne restart/_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip!/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p035_diag01.png	diagram_zip_1:_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip	150282	0AED939894BEF08405A9BBD6EF514B9E07D5B17871C1CDFB2F1D1A0A047B140E	D020_DIAGRAM_CROP_WITNESS	ZERO_ACCEPTED
diagram_archive_branch_1/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p035_diag02.png	deligne restart/_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip!/Deligne_Diagram_Witness_Aid_D001_D020_20260608/Images/D020_La_conjecture_de_Weil_I/D020_p035_diag02.png	diagram_zip_1:_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip	953	B05AECCC7A24A9BF3E2523038DBB7FEFB14A6DCEFE1D8E2DBAD33F523C1F1FC0	D020_DIAGRAM_CROP_WITNESS	ZERO_ACCEPTED
diagram_archive_branch_1/support/D020_diagram_counts_by_item.csv	deligne restart/_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip!/support/D020_diagram_counts_by_item.csv	diagram_zip_1:_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip	27	C690F97B964B6D1ED86816F642D845D53216CEE3610F9010B46E1BAF1C6E9A78	D020_DIAGRAM_SUPPORT_CONTROL	ZERO_ACCEPTED
diagram_archive_branch_1/support/D020_diagram_witness_manifest.csv	deligne restart/_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip!/support/D020_diagram_witness_manifest.csv	diagram_zip_1:_diagram_aid_20260608/Deligne_Diagram_Witness_Aid_D001_D020_20260608.zip	35138	6A23A555DAD4270DF8C21A637FC2F30ABCE0C63927101013FCA5A507EB123A28	D020_DIAGRAM_SUPPORT_CONTROL	ZERO_ACCEPTED
