relative_path,bytes,sha256,role,public_status,caveat
.gitattributes,17,1E1F89388215C331239129347CE584AF3C8872DD9E77C025E8813FE7F430A7F6,archive_control,included,Disables Git text normalization within this package so raw remote bytes retain manifest identities.
BUILD_LOG_SANITIZATION.md,684,96610530FCCBFB54B8AAB9B882C9070C0FD4916448992097864B9D9CB076BFCC,archive_documentation,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp1/exp1_p013_group_morphism_square.png,4565,FC34EB9D9DBA443BEEE4CB87A66BAABCBD6BED0C697F4A37E6D502B495C4E05A,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp1/exp1_p013_representable_group_cartesian_square.png,5133,69A1A0088BD0DA6AD6C53DE57935C1BA8AD5DFCF7EBCF9757F5634A4EB8983D6,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp1/exp1_p019_OS_f_naturality_square.png,7454,ABDE420DA806B7FC18DDF7E0406383ACE3351FB18752B402C3FDB6E069B84E1E,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp1/exp1_p019_OS_g_naturality_square.png,7145,5078E254FF2C3FA523F6B16275AB639D0B1DD1D5CD4E5B166A4C35736EC99B47,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp1/exp1_p022_hopf_coassociativity.png,15096,3CF3E96C787380E9F4B4F15FE81FA4B494F11444BA6C03C515781835CEB44A3E,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp1/exp1_p026_prop463_canonical_morphisms.png,10367,1CC32F65B946BFC09924680A6D096F36ACA44A7AFD20D8E7D46B1DF715B6FD3C,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp1/exp1_p027_cor4641_cartesian_square.png,3387,51DC338F3EF954A3B481CDAF3F619A061985C2FB05520B478B19028AC89A0FE9,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp1/exp1_p028_rem4711_category_squares.png,12540,858F17915EDE8D1E96F0EFED9DAB631AB3EDBF74CAC03BD48D49CDEB616F51B1,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp1/exp1_p029_cm1_coaction_square.png,10230,E812D1554B47E23E0683B88A5EF4B81379186D1D89BED05583A0331E2AFC9653,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp1/exp1_p029_cm2_counit_composite.png,4720,F3EBF8280EECFC334361F19A7D6AFF277322FCF549406D8451AF0EDFC23EA5D9,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp1/exp1_p030_comodule_morphism_square.png,5971,35FC4F2B039AC84D8951EC66CF7DE3BD0888953FDC91ED8532236D3D0B47CD3F,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp1/exp1_p038_induction_adjunction_square.png,19833,F624C8EF77304FFF2B271261BBFB1DBF85505D77424D3296F6ECAAA8C33F9F78,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp1/exp1_p039_equivariant_action_square.png,6353,864D8D07C28A9A6D529862663C3CA3D5E13FC4D328ED1AD221B4B3CC17ABF4B3,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp1/exp1_p040_equivariance_cocycle.png,30866,CC8C94396907E128C2815C78FEB62AFDB1BC4402F1CEC94388D551C3257A9007,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp1/exp1_p041_stabilizer_square.png,4770,2410A1259F322C5D4EECA48029E7FE6D1AFFAC5191CA2A8B86A47AF26677EE28,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp1/exp1_p042_section_action_composition.png,21295,DD0B72696E6379007E5E132DD9F90CAC6258EBF60F776B3AAAF69411F3D56BDF,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp1/exp1_p042_section_naturality_square.png,11833,4CDA5FB56BCBC6F429B9AACC603D333CC642D7FE423FB57A7695B9B71493AD53,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp1/exp1_p043_sheaf_cocycle.png,25701,2531E78701FD10B977CAEBFDB34BAEEE62670900BDF3F43D0F3F022D695C591C,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp1/exp1_p045_base_change_squares.png,8995,D155448E0A61691576EA2FC2AEDC5049D4EC79A4582E26DFF41634097D67A190,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp2/exp2_p002_hom_adjunction_triangle.png,8057,571D17223C19F98487E879EDF365A1ED6E0864572481524FFAC0BA8B9E1F1122,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp2/exp2_p002_XY_over_ZS.png,2509,2D4B907E06CC92541C4D8BBAEDC2BA88EA53295E36AA746A8687CCD35D89716F,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp2/exp2_p005_module_sum_diamond.png,3316,B9ADA864F60BC5A9A36215F3E2D08925845A861ED6590EFBEF594F1937A6B3A5,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp2/exp2_p005_operator_functoriality_square.png,4153,3A3DF2B7D3BF4021EF83BF19916FE301ACE9E2AC897234D37CABFB95EBBE0D81,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp2/exp2_p006_Hom_cartesian_diagram.png,8983,F44E091E81051ACFBEF31C8FB9EAE19AE626BB993A784A01F95954D95409199C,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp2/exp2_p006_IS_sum_scheme_diagram.png,5797,8A08C8AED59BCB3DAA3ADC10217321D28BF4C03FC8C47255A1E41D1AF2B6B24F,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp2/exp2_p006_points_cartesian_diagram.png,8681,F912E9247FEE982302C29C625A8B1E6C7E7DCC93389769FDEF14E07419690E72,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp2/exp2_p008_tangent_space_cartesian_square.png,4061,3B819C3989F825FB26B613435E5F67849C3923972D889A278C584F818BEC09C3,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp2/exp2_p010_base_change_operator_diagram.png,10248,28FD8A03165D1BEF56A7769186A647D1DA193467D5FE43F6A4EFC68396B8AC24,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp2/exp2_p011_condition_E_cartesian_diamond.png,7925,256906B8EF15B02903CAC26B68D1D6DFAD6E0D71C1118185195BB9C4F883FF3C,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp2/exp2_p012_functoriality_T_L_diagrams.png,8372,D042AF84A842B3CCEF164527019FE32C47F91181BB9E9D841EA158E77A71E3A5,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp2/exp2_p013_general_X_functor_triangle.png,4490,736E2EE23100B1A972A8D46608090A5C43C41EE828BD9EADE1BFD7F126EBBF88,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp2/exp2_p014_lie_kernel_cartesian_square.png,4190,8139DB76D3AB1BF1CCFF6B0449A164304AAC2693CC9AE3FBA0D0792563A9E149,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp2/exp2_p015_lie_tangent_split_sequence.png,3543,DE806B723A2F489FA05379CF5F917940630E386C9778ECAD453868B09D448B88,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp2/exp2_p017_hom_module_comparison_diagram.png,15115,A8B7EC555517A8DFAE3E3E23C9425F53B3B13B24ADC6E9F1D84AB460AB82D30E,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp2/exp2_p018_tangent_hom_comparison_diagram.png,15805,E71C26EB099BBF6B358F9D14D26C90CDC7FB1E39A8736D14FD56B91288C35A71,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp2/exp2_p019_geometric_tangent_hom_square.png,7471,10CEAEA88E75A996CCED72678DE3E8B5E0CAECC11E964BA57E903415098FCF0C,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp2/exp2_p020_infinitesimal_endomorphism_square.png,3684,F2F2455D3465E697AA9989507D678BD34C24D03EC3465B3B53BD9067EA05C53E,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp2/exp2_p022_derived_exact_sequences.png,18370,15E00C9B8F56CB6CAD3437A30DC6A4BADB1E6216D699CEF4E97E8DE19EC7E357,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp2/exp2_p022_split_tangent_sequence.png,9148,D390BEF69ED8F2DC289A060932B5D60E2CC78FDB4FB2BB28C14D80C2E653CD7D,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp2/exp2_p023_condition_e_cartesian.png,26470,0DC99417C80F3B5086F825BF1387953683B3F489477706B35C7A0DDC089F1C87,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp2/exp2_p024_transport_square.png,14508,43642CA548B5082E06C225E44057E6FD9C34E90122DF2E5923A46BE60186A15F,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp2/exp2_p025_hom_adjunction_triangle.png,27411,633910CC820D6D7FFEDA68E65ECA930BC49352811477B5888DA1D6B0BC552B26,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp2/exp2_p025_tangent_adjunction_triangle.png,25178,1198F33F866603D9AD0EA7B3DF50D44E64A3A7742BBE7865D162F4305E22C96A,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp2/exp2_p027_adjoint_action_chain.png,9164,C57C599158BB46C6036EE39C595A6ADA1320786B465680CA57701185BB6DEE2D,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp2/exp2_p030_tau_u_square.png,29428,43257EB180EEBF31994725EB866C50C1A60555F36929143464D3E21C4B10A968,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp2/exp2_p031_tangent_exact_rows.png,20358,8289A07C2CC677B0BA473351A51F651A29667DBE612F6D895881686A0E34F3F9,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp2/exp2_p032_differentials_square.png,27264,C333E12B07EBDAFAF249F7C5FFDEBB9759A821C2564EB5BAB49E2A6E68A6BED0,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp2/exp2_p032_epsilon_action_square.png,16663,B21140289E5BD8C85E68CAD8C4D1B2DC78A5F219BEB92AC39AFF9D3CAE58E18F,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp2/exp2_p033_good_module_square.png,32288,75C841EBDD30E935E23BE50DC7B42CC0C349646F42DC6D3615BEE6E9F193FB49,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp2/exp2_p034_endomorphism_differential_square.png,22516,9F461385B91285702F7DA5255C4AC1507BE2235AB525CF8C9F08200B3FEF2F13,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp2/exp2_p035_dual_number_automorphism_square.png,18697,E78295E1A9495F6CD0617712DD98318CBAE7C300086615861A3DC781DA57F4B8,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp2/exp2_p036_scalar_action_square.png,10359,234906A64D76496FBFDB31B220C63192462F8676C464F55658BB66ADE2F1B1CB,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp2/exp2_p037_dual_number_base_square.png,2918,CD4648503A8BF5BFCF339DA3A3AB909068A98692B6AC7B70664F04BC6F493D0C,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp2/exp2_p038_exact_sequence_diagram_1.png,13739,75F4EB2D81811355FD377C1D68256C595D0F91DC85FF699284B9D48C4C3D8413,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp2/exp2_p038_exact_sequence_diagram_2.png,15066,4E02B59C034F80BA06A4C43D142AC8EAD2BE09689846513B9A9B6E9D77334691,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp2/exp2_p044_lemma521_conditionE_diagram.png,6100,C8A298C6FA9E46172FB81A0EF5077E9E1BB579137DA4F37A0959B2DA829EFA3D,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp2/exp2_p044_lemma521_good_modules_diagram.png,7008,17E5EAB583C74523239A4271EC9FAA2503C2C79F8757FF84D073142FF373EA39,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp2/exp2_p045_lemma522_invariants_square.png,5545,D3580F43AAD5470EF08B9760B112711DC7C13644E0DEC8771D7A8C695DBB08E1,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp2/exp2_p047_theorem523_cartesian_square.png,2754,155FC37AE1DF0923A52FE5A75849EDA6DD8C457BE19AE3ECB5D18E15703FAFDE,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
figures/exp2/exp2_p048_theorem523_exact_diagram.png,6639,389573FBB20C063F32A0C446A1AFBF77D6F321ADB669030E1B426E8254E1FB6B,source_derived_reader_diagram,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
HANDOFF_IDENTITY.json,1366,6C559DE3CD49CC51D22A6996F4B10FD4FC1BB9E6B3C8EC6247D2467394F42E80,machine_readable_control,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
ORIGINAL_HANDOFF_SHA256SUMS.csv,14417,E142ECB264B05AF7E782E3A98EF92A512113AE23F2BD2F9A48447E1544A25EB0,original_custody_manifest,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
PUBLICATION_READINESS.md,1866,540E9B6D80FEA6F76C4B3519C4DC4C46FFBB49E755D70FAB03566CAB5BEC1FED,archive_documentation,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
README.md,2588,6EBD8D0D5D92A1054EB9772A973749C8BE2FC32F64A9B869B83DD734EE04F4CD,archive_documentation,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
SUPERSESSION_NOTICE.md,432,ECB6C7200A2DC6B716644AB37F01B84F3DCD35C6CBED5AEB199A160DE4F00532,archive_documentation,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
tex/components/00_introduction.tex,15939,83F9BE06DD9C2D134450F34D1C5838D6A7C7F8AE4813D9B708849A46826BF4FF,editable_tex_source,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
tex/components/01_expose_I_opening_pp001_005.tex,14450,CC7D7CD08D254EB36E8F1D260EAAF4171074FAB51894CFF07951F43E6BC2228A,editable_tex_source,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
tex/components/02_expose_I_s16_next_pp005_010.tex,18590,3748697265FE978CD0D2AB55C864F34E2DDA5764DC4F01A76B9785F77A4BE81E,editable_tex_source,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
tex/components/03_expose_I_s18_s22_pp010_015.tex,16860,5AE815262A9A7AF6C154DE009B01D25F0B605AB05DB122B44579010A27FFC33A,editable_tex_source,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
tex/components/04_expose_I_s23_operator_groups.tex,13444,A7978F8F41F460CD57DBA96248798F02C3FC922D9FA501F48CA1764E931D6614,editable_tex_source,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
tex/components/05_expose_I_s3_modules.tex,11966,597A6E8FDEEBA51BF4ED17C4468D5B449A56A7728C72060BD43E3515CF1CBEC3,editable_tex_source,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
tex/components/06_expose_I_s41_s43_basic_scheme_groups.tex,10484,F97DFF1DC1057AAD869B631ADDF4578DD50800D907FD2893E5768B05BD894A58,editable_tex_source,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
tex/components/07_expose_I_s44_s47_scheme_groups.tex,29797,475336951D87B642F286455D8CC00C21E45B737780A2ED06B69FE57E7A2D7B87,editable_tex_source,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
tex/components/08_expose_I_s5_group_cohomology.tex,29012,3D70353A69ADDEF9B269F69DF1F61205FC5D1BB72D4AF8672380329176FB4359,editable_tex_source,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
tex/components/09_expose_I_s6_equivariant_objects.tex,33311,84073F7BEEE6391F9A3BFCDB33F5AB2D3DE15F57CC7CBA7E04510F586A284D2C,editable_tex_source,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
tex/components/10_expose_II_s1_s2_hom_dual_numbers.tex,18409,A4E54E924A01CE08A35B039F83659FAD630426155D0AA61BA51ABE5836367887,editable_tex_source,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
tex/components/11_expose_II_s3_tangent_bundle_condition_E.tex,45666,A3734406592B56D8A305CD168BCAC176A4272681F7EFEF605ACE615E547905CC,editable_tex_source,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
tex/components/12_expose_II_s41_s44_lie_algebras.tex,43612,7735527B37B214F0B564B761CB8F1F9B4FC25DB17B5A22D7FFDB0EE5B9DEA95D,editable_tex_source,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
tex/components/13_expose_II_s45_s411_lie_structure.tex,33835,C866A60EA962C96F6C04E36253DCCBBEA73FD6FAD3D80B06EC33F93344ABF568,editable_tex_source,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
tex/components/14_expose_II_s5_s6_examples_misc.tex,31353,4CB2268B36CF64D0CEF4F8E6E203F58E2CABC2D383F62A7050361C222105FFE6,editable_tex_source,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
tex/sga3_loop1_macros.tex,1279,3B506C2017B7FC49C60E70684861095424CB27F1F56E5DB26EA030E6B8115CD6,editable_tex_source,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
VISUAL_EVIDENCE_DISPOSITION.csv,21129,6AAE8D9F6610C967A3DCC00F72D4C49D069E5AFE27B16ED87A8FF0095429014F,visual_evidence_disposition,included,Bounded incomplete SGA3 checkpoint; underlying French rights remain; Reinhold lineage separately credited.
