occurrence_id,term_id,sense_ids,concept,language,surface_query,normalization_group,logical_source_id,record_id,source_sha256,license_status,locator_path,line_number,quote,quote_sha256,source_domain,evidence_tier,sense_review_status,acceptance,source_corpus_version,human_observation_count,pilot_claim
OCC-46DBCEFBF04F87E2,T01,T01-S1,ring,gl,anel,T01:gl:anel,WIKI-gl-209662-7399914,WIKIHTML-GL-209662-7399914,1AD85C58AECDFBB402A6680C702D2D5B44E6292B6ECA3B3B48DBC4AE4107724D,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\gl\WIKIHTML-209662-7399914.txt,1,"Anel (álxebra) - Wikipedia, a enciclopedia libre",176E5747990F07206C155AD82579A035D0D28E21F447B881F9419B8884DBB5C6,ring_theory,topic_shelf_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-DB78650B1CD3CAF9,T01,T01-S1,ring,gl,anel,T01:gl:anel,WIKI-gl-317094-6945037,WIKIHTML-GL-317094-6945037,E2F7481FC3B765F2B6634E2F9C8364CDCBB2EAAF75D686F7D04AC6534E9AF34A,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\gl\WIKIHTML-317094-6945037.txt,141,anel,8C81237AD1BC4A66CDD789A91E37B4950914BDE00261DB28C237E2888D331A7E,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-3DC13D36F50EE1D6,T01,T01-S1,ring,ca,anell,T01:ca:anell,WIKI-ca-151836-36710349,WIKIHTML-CA-151836-36710349,8031691E3AE369F0C96F3140524D5D0981A751AFD7185D38571685149CE8E338,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ca\WIKIHTML-151836-36710349.txt,131,anell,BDFECA4D5EA4B021FEE44FDA1F4514F61BFB2ACD32C2012AF6C846B7CC7D4EAA,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-A725C674398D4105,T01,T01-S1,ring,ca,anell,T01:ca:anell,WIKI-ca-290598-37629739,WIKIHTML-CA-290598-37629739,4483145488DFD767A8B931CDB77F99AC18C515D55D463DB07938C10AA1235180,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ca\WIKIHTML-290598-37629739.txt,554,de l'ideal generat per dues corbes algebraiques en l'anell de polinomis,F67BA88D4013793F0A9A8C0A3DEC0DD3EC0D5371FBCE7245B43C8FC12B879E6B,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-41579C946F3D094A,T01,T01-S1,ring,ca,anell,T01:ca:anell,WIKI-ca-41933-37220674,WIKITEXT-CA-41933-37220674,95F87E5056E424ADE187E62601BA6AD70CA86321D9FA79F0331F9EF0497BBEC7,declared_cc_by_sa_4_0_project_terms_pending_page_match,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\downloaded_wikimedia\ca\41933_37220674_Anell_matemàtiques.wikitext,1,"En [[matemàtiques]], un '''anell''' és una [[estructura algebraica]] formada per un [[conjunt]] ''A'' d'[[Element (matemàtiques)|elements]] on …",1D70EC6F51A54F6345BC29C3C2CAA05E974D9048021D967D4585584C2DD82072,ring_theory,topic_shelf_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-00D006FDF2D9833F,T01,T01-S1,ring,it,anello,T01:it:anello,TRANSFER-hexwell_university_notes/it/algebra/forigo/algebra.tex-language-source-bodies/romance-germanic-baselines/bodies/italian/hexwell_university_notes/hexwell_university_notes_it_algebra_forigo_algebra.tex_algebra.tex,TRANSFER-0021,A1DB1D48D3C1A5AAE7426E8218D7EDB93A49CDD7297F61A861EDA292CEFD829E,unresolved_no_explicit_grant,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\italian\hexwell_university_notes\hexwell_university_notes_it_algebra_forigo_algebra.tex_algebra.tex,703,\section{Definizione di Anello},AB114E7D7FD96AC446AFE55258CB7D81083B05E5EDD57B23EAD1128C067E181F,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-12F818F42672282D,T01,T01-S1,ring,it,anelli,T01:it:anelli,WIKI-it-31716-145498082,WIKIHTML-IT-31716-145498082,226CC995643D3F1B325D1BD30D5BD66FA6B18141E2B5AFC2BAB34262C59D9A12,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-31716-145498082.txt,45,Anelli che non sono campi,402D8772984DC5867A1DDA391B23930FB038111AC7ECC4D5ED4EA95CEAEF2175,field_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-C0667E8C3CFB94B4,T01,T01-S1,ring,it,anello,T01:it:anello,WIKI-it-33544-138537220,WIKIHTML-IT-33544-138537220,24A7B8E618BC73E1D22A334E7926DFCCD9EAA555005F276153ACF0855CFC9F64,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-33544-138537220.txt,1,Anello (algebra) - Wikipedia,6DD9B93789E7EEE00446A94B838994311A31513025006D459F5EF6537924DA26,ring_theory,topic_shelf_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-5E95E9611185A9EF,T01,T01-S1,ring,ro,inel,T01:ro:inel,WIKI-ro-12164-17778278,WIKIHTML-RO-12164-17778278,33D905FE61CF9704753FCE22573D97B81117E7014C3CE5A64350F1C3E5401B3A,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ro\WIKIHTML-12164-17778278.txt,1,Inel (matematică) - Wikipedia,86560DCDF2EC7BA90641107E8230364691D62CE73875462970967121BAC76B5F,ring_theory,topic_shelf_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-A2965EADA4DB7ED6,T01,T01-S1,ring,ro,inele,T01:ro:inele,WIKI-ro-752864-17640786,WIKIHTML-RO-752864-17640786,12162FD518131272500F81D1FFC458F943729EC5BAF8FA3D30EB36B355E755DD,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ro\WIKIHTML-752864-17640786.txt,166,inele,4932DF437648A4B7378D5C364E05C63FFD695C51ACAF342E5F407DF470AFCE74,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-2082863F4AFDB5C8,T01,T01-S1,ring,ro,inele,T01:ro:inele,WIKI-ro-88-17753407,WIKIHTML-RO-88-17753407,D30B7D0638B61BAEA299F1C856CA8127325B5C6C80A911B75F8FD6AE58B75A77,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ro\WIKIHTML-88-17753407.txt,438,inele,4932DF437648A4B7378D5C364E05C63FFD695C51ACAF342E5F407DF470AFCE74,mathematics_general,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-1C1E4F3A2D296E56,T02,T02-S1,field,es,cuerpo,T02:es:cuerpo,TRANSFER-1312.6798v1-language-source-bodies/romance-germanic-baselines/bodies/spanish/arxiv_1312_6798v1/1312.6798v1_uqc.tex,TRANSFER-0025,0C26CC9B4DA307FB85A3EB40559693F7CB3CF694894D8E83644F527FDFB7AD7B,unresolved,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\spanish\arxiv_1312_6798v1\1312.6798v1_uqc.tex,94,"cuerpo $\mathbf{k}$, podemos definir la dimensi\'{o}n de",510525353711C99D5B7F915AE83FD3F932B75ECB35D519C42779691BAC600527,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-F5CAC32FE5773C33,T02,T02-S1,field,es,cuerpo,T02:es:cuerpo,WIKI-es-12952-173778307,WIKIHTML-ES-12952-173778307,EEBCE0086387EADE2C43A0C2D26391BB2E7F926388AD7101A6318CB910CA4C4C,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\es\WIKIHTML-12952-173778307.txt,187,cuerpo,B35EAA0E4925772A15BD95B88E71BAAC89E992BBD4A3870427E0981CA2D34CE3,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-3BCA9E34A20E378C,T02,T02-S1,field,es,cuerpo,T02:es:cuerpo,WIKI-es-46655-163545571,WIKITEXT-ES-46655-163545571,4F1DEB1A343E766CB345FC705B629D0049867C2E85FB9A6A8CF80600A1B5092A,declared_cc_by_sa_4_0_project_terms_pending_page_match,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\downloaded_wikimedia\es\46655_163545571_Módulo_matemática.wikitext,1,"de la noción de espacio vectorial sobre un cuerpo, donde los correspondientes escalares son los elementos un [[Anillo (matemática)|anillo]] (con identidad) …",2C82D9106385716A963E43CA70B92AAAAC2EFD5DBC37BC472EC3492110B4559B,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-BC0BD88E41821B94,T02,T02-S1,field,fr,corps,T02:fr:corps,TRANSFER-0911.2903v2-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_0911_2903v2/0911.2903v2_Exp.1014.B.Keller.tex,TRANSFER-0001,73390B421593C602CCCB45B88EF9FC4AC29831A7684187D95DF9DD0D29D811FF,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_0911_2903v2\0911.2903v2_Exp.1014.B.Keller.tex,366,d'identifier l'alg\`ebre $\ca_{A_2}$ \`a une sous-alg\`ebre du corps,508841CF03AB5E5458038DD9F633D7F927057082F86A45A5136DB6190AFE9F1C,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-5F9CD60CA5C911E0,T02,T02-S1,field,fr,corps,T02:fr:corps,TRANSFER-1508.04495v1-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_1508_04495v1/1508.04495v1_Ext_ACT.tex,TRANSFER-0010,6A81F06B41B52BE13440ECAFB85096390C8FA20B8C0BEAD0E1677B52465C852E,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_1508_04495v1\1508.04495v1_Ext_ACT.tex,191,\mainmatter % corps du document,1225FAD1B0FE3EBF6D2466123E03F6CBAEFB79476BC5E1D33EBAACD54820B4E6,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-AE56D5FBA7387BA8,T02,T02-S1,field,fr,corps,T02:fr:corps,TRANSFER-1508.04495v1-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_1508_04495v1/1508.04495v1_chapitre2.tex,TRANSFER-0007,F94DCBA4304BABE70B5AD846902B1FBC8927025CF7E74E91C774AD62157F67AD,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_1508_04495v1\1508.04495v1_chapitre2.tex,344,\begin{Cor} \label{dimhom} Supposons que $k$ soit un corps algébriquement clos. Soit $L$ une $k$-algèbre de Lie et soient $V$ et …,48CA66F60133AC47963C54AB38258B4B4E8CA3B36E429F0DA2E9F9675798D92C,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-5317A36879B0D415,T02,T02-S1,field,pt,corpo,T02:pt:corpo,WIKI-pt-193830-71904594,WIKIHTML-PT-193830-71904594,681C1360B30519250BF7E45563DEB80F345FD7145DCAF36ECAEF89C00712C5D0,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\pt\WIKIHTML-193830-71904594.txt,390,corpo,BD67F7F69BAD25EF1D44EC288D5081C491B75D0D042A4FC1D00E6CD90774B10B,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-0BBC2397182D6D0C,T02,T02-S1,field,pt,corpo,T02:pt:corpo,WIKI-pt-44171-72178684,WIKITEXT-PT-44171-72178684,9AD8C18F9B4283D019CA5DDAADD605D95ABA17C2AE25D96D2FD57721C7AE1956,declared_cc_by_sa_4_0_project_terms_pending_page_match,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\downloaded_wikimedia\pt\44171_72178684_Álgebra.wikitext,24,"estruturas algébricas, como [[Grupo (matemática)|grupos]], [[Anel (matemática)|anéis]] e [[Corpo (matemática)|corpos]], com base no número de operações que utilizam e nas leis …",2FD06BD7480E5BD74EAC3D047BD0248E94B37A94C071F4E95D2D5944A5DCF5EF,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-792F080AA9B8AAE9,T02,T02-S1,field,pt,corpo,T02:pt:corpo,WIKI-pt-60301-68734795,WIKIHTML-PT-60301-68734795,E242C0297FB17E1248FC5E01F55430DAE8691F57B55EAF70F6B05DF4EB72E2AB,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\pt\WIKIHTML-60301-68734795.txt,329,"de um corpo numérico, uma grande generalização do trabalho de Gauss. Parecia que ele não …",C4437F5EF872DB56826514D21096AB4680B53889DFDF4174978988F0A540B220,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-FA55162AF80A7EDB,T02,T02-S1,field,gl,campo,T02:gl:campo,WIKI-gl-167091-7442913,WIKIHTML-GL-167091-7442913,28C3F8ABDB18EA7B77A8B611E3169A2B4AE4FE09037FD1272E9C06217ABE6307,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\gl\WIKIHTML-167091-7442913.txt,472,O concepto de demostración formalízase no campo da,9A972AEAE4EEF2BCFA71F2A307AEDD5546F1CB37452B92408EBB1BE5C5692018,proof_register,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-5BD027568D67BB57,T02,T02-S1,field,ca,camp,T02:ca:camp,WIKI-ca-290598-37629739,WIKIHTML-CA-290598-37629739,4483145488DFD767A8B931CDB77F99AC18C515D55D463DB07938C10AA1235180,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ca\WIKIHTML-290598-37629739.txt,534,"Amb tot, l'obra de Dedekind va crear el camp de la",6C4D4C75AC0BB04F0A3E3FCC8D4BD6ACAA0DC0D0901C8F06B986460163BBA818,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-221C13607A25C964,T02,T02-S1,field,ca,camp,T02:ca:camp,WIKI-ca-53255-37305780,WIKIHTML-CA-53255-37305780,206F483DBC691AB3DA49380FA19FEA88F2EF236686F9B49092730C34DF73A456,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ca\WIKIHTML-53255-37305780.txt,361,Altres importants matemàtics en aquest camp inclouen a,516D072DAEE56E1C596234356F0B9CEFFDAC5C7BEB052117E9E58D9A1FA57AD5,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-5CE717BCAEF42C9D,T02,T02-S1,field,ca,camp,T02:ca:camp,WIKI-ca-53831-37621206,WIKIHTML-CA-53831-37621206,FC8422DD2D764F8644A34E4424F2C60AC5C941AC30F696BC1E47843268F641BF,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ca\WIKIHTML-53831-37621206.txt,365,concepte de demostració formal sense cap ambigüitat. El camp de la,96DA6560BD27A7F5F7DC2F0C6A81F0BEAB5DB7A32257CEA492A4C9C1862D1CB3,proof_register,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
