"branch_head_active","previous_branch_head","carry_forward_type","direct_r7_body_change_at_212dfb","branch_effect","blocker_carry_forward","c7fb_change","next_action_under_c7fb","blocker_id","scope","source_witness_row_id","source_title","observed_state","searched_paths_or_file","next_recovery_action","active_recovery_status","authority_boundary"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-BS-SINGAPORE-CTX-01","route_context_body_not_translation_authority","BS-SINGAPORE-CTX-01","singapore_nie_language_matters_mathematics_2019","not_Malay_algebra_terminology_authority","bodies/route_context_body_not_translation_authority/BS-SINGAPORE-CTX-01__singapore_nie_language_matters_mathematics_2019.pdf","recover exact target-language higher-algebra body/topic gate before draft use","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-BS-BRUNEI-DBP-GAP-01","gap_no_body_not_copied","BS-BRUNEI-DBP-GAP-01","www.dbp.gov.bn_Jalinan_20Kerjasama_Majlis_20Bahasa_20Brunei_20Darussalam_20Indonesia_20Malaysia.aspx","TLS_hostname_mismatch_no_exact_math_content","","recover literal body or official provenance page; keep out of translation support","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-BS-BRUNEI-MOE-01","route_context_body_not_translation_authority","BS-BRUNEI-MOE-01","brunei_moe_curriculum_development_department","no_exact_Malay_algebra_or_term_content","bodies/route_context_body_not_translation_authority/BS-BRUNEI-MOE-01__brunei_moe_curriculum_development_department.html","recover exact target-language higher-algebra body/topic gate before draft use","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-BS-BRUNEI-MOE-02","route_context_body_not_translation_authority","BS-BRUNEI-MOE-02","brunei_moe_spn21_english","no_exact_Malay_algebra_or_term_content","bodies/route_context_body_not_translation_authority/BS-BRUNEI-MOE-02__brunei_moe_spn21_english.pdf","recover exact target-language higher-algebra body/topic gate before draft use","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-BS-BRUNEI-MOE-03","route_context_body_not_translation_authority","BS-BRUNEI-MOE-03","brunei_moe_spn21_malay","no_exact_higher_algebra_or_term_content","bodies/route_context_body_not_translation_authority/BS-BRUNEI-MOE-03__brunei_moe_spn21_malay.pdf","recover exact target-language higher-algebra body/topic gate before draft use","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-BS-SINGAPORE-MOE-01","route_context_body_not_translation_authority","BS-SINGAPORE-MOE-01","singapore_moe_approved_textbook_list","no_extracted_Malay_mathematics_term_list","bodies/route_context_body_not_translation_authority/BS-SINGAPORE-MOE-01__singapore_moe_approved_textbook_list.html","recover exact target-language higher-algebra body/topic gate before draft use","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-BS-SINGAPORE-SEAB-01","route_context_body_not_translation_authority","BS-SINGAPORE-SEAB-01","singapore_seab_2027_sec_g3_syllabuses","no_Malay_math_term_or_course_overlap","bodies/route_context_body_not_translation_authority/BS-SINGAPORE-SEAB-01__singapore_seab_2027_sec_g3_syllabuses.html","recover exact target-language higher-algebra body/topic gate before draft use","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-BS-SINGAPORE-SEAB-02","route_context_body_not_translation_authority","BS-SINGAPORE-SEAB-02","singapore_seab_gce_o_school_candidates","no_Malay_math_terminology","bodies/route_context_body_not_translation_authority/BS-SINGAPORE-SEAB-02__singapore_seab_gce_o_school_candidates.html","recover exact target-language higher-algebra body/topic gate before draft use","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-BS-SINGAPORE-SEAB-03","route_context_body_not_translation_authority","BS-SINGAPORE-SEAB-03","singapore_seab_ast_workshops","no_term_authority","bodies/route_context_body_not_translation_authority/BS-SINGAPORE-SEAB-03__singapore_seab_ast_workshops.html","recover exact target-language higher-algebra body/topic gate before draft use","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-COMP-MABBIM-01","comparator_only_body_not_translation_authority","COMP-MABBIM-01","malaysia_dbp_prpm_istilah_mabbim_math_sample","not_Brunei_or_Singapore_local_adoption_evidence","bodies/comparator_only_body_not_translation_authority/COMP-MABBIM-01__malaysia_dbp_prpm_istilah_mabbim_math_sample.html","preserve comparator-only label; do not treat as term authority","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-SEA-SRC-PKG-01","source_package_context_body_not_math_authority","SEA-SRC-PKG-01","imperial_kochmar_2023_basahacorpus_central_philippine_readability_arxiv_source","not_mathematics_or_algebra_terminology_authority","bodies/source_package_context_body_not_math_authority/SEA-SRC-PKG-01__imperial_kochmar_2023_basahacorpus_central_philippine_readability_arxiv_source.tar","review source-use label before use","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-SEA-SRC-PKG-02","source_package_context_body_not_math_authority","SEA-SRC-PKG-02","lovenia_et_al_2024_seacrowd_southeast_asian_languages_arxiv_source","not_mathematics_or_algebra_terminology_authority","bodies/source_package_context_body_not_math_authority/SEA-SRC-PKG-02__lovenia_et_al_2024_seacrowd_southeast_asian_languages_arxiv_source.tar","review source-use label before use","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-SEA-FIL-TAG-01","source_return_body_requires_exact_topic_gate","SEA-FIL-TAG-01","filipino_g10_math_glossary_pdf","glossary_not_higher_algebra_proof_text","bodies/source_return_body_requires_exact_topic_gate/SEA-FIL-TAG-01__filipino_g10_math_glossary_pdf.pdf","recover exact target-language higher-algebra body/topic gate before draft use","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-SEA-FIL-TAG-02","source_return_body_requires_exact_topic_gate","SEA-FIL-TAG-02","tagalog_grades6_8_math_glossary_pdf","lower_grade_glossary_not_higher_algebra_proof_text","bodies/source_return_body_requires_exact_topic_gate/SEA-FIL-TAG-02__tagalog_grades6_8_math_glossary_pdf.pdf","recover exact target-language higher-algebra body/topic gate before draft use","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-SEA-CEB-01","source_return_body_requires_exact_topic_gate","SEA-CEB-01","cebuano_deped_math1_unit1","landing_page_for_lower_math_not_higher_algebra","bodies/source_return_body_requires_exact_topic_gate/SEA-CEB-01__cebuano_deped_math1_unit1.html","recover exact target-language higher-algebra body/topic gate before draft use","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-SEA-CEB-02","source_return_body_requires_exact_topic_gate","SEA-CEB-02","cebuano_deped_math2_unit1","landing_page_for_lower_math_not_higher_algebra","bodies/source_return_body_requires_exact_topic_gate/SEA-CEB-02__cebuano_deped_math2_unit1.html","recover exact target-language higher-algebra body/topic gate before draft use","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-SEA-HIL-01","source_return_body_requires_exact_topic_gate","SEA-HIL-01","hiligaynon_deped_math_list_match","listing_only_not_exact_math_text","bodies/source_return_body_requires_exact_topic_gate/SEA-HIL-01__hiligaynon_deped_math_list_match.html","recover exact target-language higher-algebra body/topic gate before draft use","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-SEA-WAR-01","source_return_body_requires_exact_topic_gate","SEA-WAR-01","waray_math_medium_context_pdf","context_paper_not_terminology_or_higher_algebra","bodies/source_return_body_requires_exact_topic_gate/SEA-WAR-01__waray_math_medium_context_pdf.pdf","recover exact target-language higher-algebra body/topic gate before draft use","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-SEA-ILO-01","source_return_body_requires_exact_topic_gate","SEA-ILO-01","ilokano_math_competence_context","context_page_not_higher_algebra_text","bodies/source_return_body_requires_exact_topic_gate/SEA-ILO-01__ilokano_math_competence_context.html","recover exact target-language higher-algebra body/topic gate before draft use","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-SEA-BIK-01","source_return_body_requires_exact_topic_gate","SEA-BIK-01","bikol_deped_language_material_context","language_material_only_not_math","bodies/source_return_body_requires_exact_topic_gate/SEA-BIK-01__bikol_deped_language_material_context.html","recover exact target-language higher-algebra body/topic gate before draft use","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-SEA-LAO-01","source_return_body_requires_exact_topic_gate","SEA-LAO-01","lao_jica_primary_math_page","primary_textbook_portal_not_higher_algebra","bodies/source_return_body_requires_exact_topic_gate/SEA-LAO-01__lao_jica_primary_math_page.html","recover exact target-language higher-algebra body/topic gate before draft use","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-SEA-LAO-02","source_return_body_requires_exact_topic_gate","SEA-LAO-02","lao_learningpassport_high_school_math","platform_listing_not_exact_source_text","bodies/source_return_body_requires_exact_topic_gate/SEA-LAO-02__lao_learningpassport_high_school_math.html","recover exact target-language higher-algebra body/topic gate before draft use","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-SEA-SHAN-01","source_return_body_requires_exact_topic_gate","SEA-SHAN-01","shan_grade5_text_context","language_textbook_only_not_math","bodies/source_return_body_requires_exact_topic_gate/SEA-SHAN-01__shan_grade5_text_context.html","recover exact target-language higher-algebra body/topic gate before draft use","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-SEA-ZHUANG-GAP-01","gap_no_body_not_copied","SEA-ZHUANG-GAP-01","www.google.com_search_q_Zhuang+language+mathematics+textbook+PDF+mathematics+terminology","no_direct_Zhuang_math_or_STEM_source_found_in_pass","","recover literal body or official provenance page; keep out of translation support","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-SEA-HMONG-01","gap_no_body_not_copied","SEA-HMONG-01","wa.portal.cambiumast.com_content_contentresources_en_G10-Hmong-Glossary_F6_Final.pdf","HTTP_403_no_content_captured","","recover literal body or official provenance page; keep out of translation support","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
