relative_path,artifact_class,bytes,sha256
controls/superseded/pre_subitem_detector_1466/build/pass1.console.txt,superseded_evidence,22055,5E0BB4A9FCA08E684B99503552C57EC732F2B22C2C08A100F3B426109BF213C3
controls/superseded/pre_subitem_detector_1466/build/pass2.console.txt,superseded_evidence,22449,D09B0F7F000F303A05F62F48459B385256F1B084B14870165DC99E8D74DD5F72
controls/superseded/pre_subitem_detector_1466/build/SGA6_English_Complete_Layered_Terminal_SourceBacked_ReferenceRetrofit_20260723.log,superseded_evidence,48967,D3BFB9A4EC8DF709E830B3229A1057F6F33BDFA1813B1369027A399CD208E946
controls/superseded/pre_subitem_detector_1466/controls/EDGE_SET_SUPERSESSION.csv,superseded_evidence,386504,3E916D26B81A13EBC266ADF0A3E754B6549B2398BA5B29506F9D7F6EED4E00B6
controls/superseded/pre_subitem_detector_1466/controls/EDGE_SET_SUPERSESSION.json,superseded_evidence,2173,1CEBE80F17C6A4E2B363A657083C8551AED27736F9105F74242F52625B8A384F
controls/superseded/pre_subitem_detector_1466/controls/GENERATION_SUMMARY.json,superseded_evidence,4076,BA948CAA42826BBA7DE5E2545C144316940C52FC71C6DA7EB974976AC955D111
controls/superseded/pre_subitem_detector_1466/controls/RETROFIT_SHA256SUMS.csv,superseded_evidence,3648,957391207AD3EADA9DF7114A9D6F80DF3EA2EDFFDCB4104CF0B8C3E301713189
controls/superseded/pre_subitem_detector_1466/controls/RETROFIT_VALIDATION.json,superseded_evidence,3339,99402D90E9AA33E81749EFFE741A64357EE59534CDAF2555B7A66B599879F57A
controls/superseded/pre_subitem_detector_1466/controls/WORKING_TEX_SHA256.csv,superseded_evidence,2135,0BF962F1EF1843F12DE5DEE42738378B688195ADC60AC2E1155859EAE2016AFA
controls/superseded/pre_subitem_detector_1466/ledgers/SGA6_REFERENCE_CANDIDATES.csv,superseded_evidence,582780,7F6AB7D61B57983DB5C397F02907BAA055EC0E0B781FC18E0E4361E9B620C919
controls/superseded/pre_subitem_detector_1466/ledgers/SGA6_REFERENCE_EDGES.csv,superseded_evidence,488592,C7CB37EE27C6994A999EE3A391C348BD6CF4F9DBFCE46355DBC6AA248FC371C4
controls/superseded/pre_subitem_detector_1466/ledgers/SGA6_STABLE_TARGETS.csv,superseded_evidence,469870,A287EB8C935BC51AD84688630866B82DB3FF0443D7F6785BAEF349F6688D25B9
controls/superseded/pre_subitem_detector_1466/ledgers/SGA6_TARGET_CANDIDATES.csv,superseded_evidence,570114,80C25F298F487501E55902104A584242B1E2410CAD3BA701834561FC570547C2
controls/superseded/pre_subitem_detector_1466/output/SGA6_English_Complete_Layered_Terminal_SourceBacked_ReferenceRetrofit_20260723.pdf,superseded_evidence,3139079,864FA668EDA93D9A933F36A3A248DAC9F28DB24CDDE69075A3FF61D1B22A416D
controls/SUPERSEDED_FAILURE_EVIDENCE_MANIFEST.csv,validation_control,6148,117A01049512753DA22AF42E2DDE3A4C50EBF6B0735986E7CF2570BA0AC501BA
controls/UPSTREAM_TEX_CLOSURE_SHA256.csv,validation_control,2135,7F6B7325A7DB89A027CF88F8C86052A2A1BA4DF9FF43C3887C1B5B81BA92688B
controls/VISIBLE_SOURCE_PRESERVATION.csv,validation_control,5537,44BEFBD0EA8F71D791832640174C37E4F3F2C90D39F764C1D768AD5F7864AAED
controls/VISUAL_QA.json,validation_control,12523,A6F1033168AB61076C34D00AB3AD705BD700951FEBEF111DDAF3A62AAA812FCB
controls/visual_qa/contact_sheet_1.png,visual_qa_artifact,274500,704CCE71ADA2550D398C4968F0403E4B2723F6A2A6052DE24F3DE047520D4056
controls/visual_qa/contact_sheet_2.png,visual_qa_artifact,217231,EA0752CB6889F4A51590C3693A4D54EEA2981D07223E3621A766ADFF9F74B3A4
controls/visual_qa/contact_sheet_3.png,visual_qa_artifact,291716,ECD945FFC1AFBDAEE2368A3325C1A6B0F59AC4495D615CB8BE059258A28AFF7D
controls/visual_qa/contact_sheet_4.png,visual_qa_artifact,296538,D4B78762AB63ABACBE3AC4DDFDB0C643FD31ABA1C9A9DB6C889D739AEC78F2EC
controls/visual_qa/contact_sheet_5.png,visual_qa_artifact,233659,BD37CB47BC59DE5DC7FEA21F253A7AA57EA074B3DE5ECEE802FE32F395E1D923
controls/visual_qa/contact_sheet_6.png,visual_qa_artifact,243801,6057CD8142BBA756E2AF04E817C90698485F74EF4B577B02F7D49615CF62BD64
controls/visual_qa/contact_sheet_7.png,visual_qa_artifact,104739,45553F9484510840353BA46F1004EA6FF03915D33100AE213CAC3568F8E58843
controls/WORKING_TEX_SHA256.csv,validation_control,2135,E6D59AC863B9895BF270DB6BED8AEB3AE071C98350B68899F1D289682CCAD22F
ledgers/REFERENCE_CANDIDATES.csv,reference_ledger,877505,137280D88B2604872DB5C7923F0F2FAF39B7776AD69A3A34F96DE32A44F8A12E
ledgers/REFERENCE_EDGES.csv,reference_ledger,780152,20440C03522CAD5600E1B2D49CDB0886412289E868F37D009A439A03909D6C10
ledgers/REFERENCE_RESIDUAL_AUDIT.csv,reference_ledger,598821,430AA2E86A62E86E78168391A747CFEDEA30D1FBB03A691531CEDB3B9A7B06FD
ledgers/REFERENCE_TARGET_CANDIDATES.csv,reference_ledger,570114,80C25F298F487501E55902104A584242B1E2410CAD3BA701834561FC570547C2
ledgers/REFERENCE_TARGETS.csv,reference_ledger,499726,194E730E32C57DF924F9C44F95EE5088505FE2B9DCEDDACD5CEAA4B566616922
ledgers/SGA6_REFERENCE_CANDIDATES.csv,reference_ledger,877505,137280D88B2604872DB5C7923F0F2FAF39B7776AD69A3A34F96DE32A44F8A12E
ledgers/SGA6_REFERENCE_EDGES.csv,reference_ledger,750808,86B5768C1D0539808805B1C8429D4BF399AF981DBD918CE6E1999DC036C9C7EE
ledgers/SGA6_STABLE_TARGETS.csv,reference_ledger,469870,A287EB8C935BC51AD84688630866B82DB3FF0443D7F6785BAEF349F6688D25B9
ledgers/SGA6_TARGET_CANDIDATES.csv,reference_ledger,570114,80C25F298F487501E55902104A584242B1E2410CAD3BA701834561FC570547C2
output/pdf/SGA6_English_Complete_Layered_Terminal_SourceBacked_ReferenceRetrofit_20260723.pdf,compiled_reader,3289538,3CEE0FD4D50EB1D9B062637A05214B300F1F73EA7FA801CA92FE1B2E728C35D3
README.md,documentation,2933,C4E61A03651FFF2EF301FE5CC81BA3C6024B406CC3C579BFADC9AE4E28C6DF7C
scripts/audit_dotted_locators.py,reproduction_script,6659,9F273E5969EDEFE493EE39AEE97B010A108598B8080EE5DBF71B03194B1592EA
scripts/finalize_reference_delivery.py,reproduction_script,12710,6773BE7B011CC8FFCAAF40C81CB13899DA62444959AAB3B26C9D45B596BFFD4E
scripts/generate_reference_retrofit.py,reproduction_script,105338,B9C9269B9F02D8D002D78AD64D0A899CD6C183A463124880858277239D5E24AD
scripts/render_compare_reference_retrofit.py,reproduction_script,9204,2F6B5C7CFAEC4D955D4BD99C807B1D09B4B7D36CE38D1C1F7ABAC8DF341AD16D
scripts/validate_reference_retrofit.py,reproduction_script,33131,FF4BED0E91FD55C43D24B33248DE5DCC90665E2EDB533A88E1907331D59E827B
upstream_snapshot/fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,sealed_upstream_evidence,38812,6F13AD97C408A8FC082A692A2383BBEB7F7904E0105B5AAB3A92BA1FAAE7ABF2
upstream_snapshot/fragments/SGA6_XIV_idx685_692_English_SourceChecked_body.tex,sealed_upstream_evidence,19779,2ED296DA553BB1CFA1B5DB12015DE6B6A0E4B3769527B31B47E727587496CACF
upstream_snapshot/fragments/SGA6_XIV_idx685_702_Editorial_Source_Notes.tex,sealed_upstream_evidence,4633,782B3D886E5E09788F44656F9152EBCA397E725234FA8C6882A951B8DF9B8CF7
upstream_snapshot/fragments/SGA6_XIV_idx693_702_English_SourceChecked_body.tex,sealed_upstream_evidence,20877,C8323B4D947E410162663CEBE461AA8AA89641F67FAFEB3CFDBE47527587901A
upstream_snapshot/output/SGA6_English_Complete_Layered_Terminal_SourceBacked_20260722.pdf,sealed_upstream_evidence,2654917,2FC6968A3996A8D4961FFCE2B37659A021A8C1171F2EF419FC917BFA1319BE6A
upstream_snapshot/README.md,sealed_upstream_evidence,2255,52280417C6C4F2902FFDE9C42560E0E0C40B3C886780695A72672926146E5306
upstream_snapshot/SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,sealed_upstream_evidence,11635,EA4D810FC96D05BFE3D5D94F907FAE28ED93D4889667931BE00C2F97C5418EF5
upstream_snapshot/SGA6_English_Complete_Layered_Terminal_SourceBacked_20260722.tex,sealed_upstream_evidence,5217,C8C015D13BEB9B0372BB441ABFE2C2D2EF038ED2BD2884B8C83E1F10334556C9
upstream_snapshot/SGA6_Expose_X_idx598_607_English_SourceChecked_fragment.tex,sealed_upstream_evidence,19178,345E12F8035C1676DC1636EA8CF2E7311B5731E7A392DE8935E53EEE93EA7B4B
upstream_snapshot/SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,sealed_upstream_evidence,106658,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B
upstream_snapshot/SGA6_idx608_615_English_SourceChecked_fragment.tex,sealed_upstream_evidence,15512,5EFBAE33A76AA0E8664D766F3999E669106E8559B93482EA9981111E80BB8134
upstream_snapshot/SGA6_idx608_646_English_SourceChecked_fragment.tex,sealed_upstream_evidence,354,43673F0693B77425759CBE3BA178A90A03739345B2AD9FF973BFC1D39FA133D0
upstream_snapshot/SGA6_idx616_624_English_SourceChecked_fragment.tex,sealed_upstream_evidence,19279,3EB894128FD05B46F1E1A3ADD101275161B0AEC85F0897EF776506FB50EA21DF
upstream_snapshot/SGA6_idx625_635_English_SourceChecked_fragment.tex,sealed_upstream_evidence,19962,913ED757DAC117102318AFF6A5D12B3D2EBF1BDE8E3F3F4D2BE8B5C71EC4CCFA
upstream_snapshot/SGA6_idx636_646_English_SourceChecked_fragment.tex,sealed_upstream_evidence,22876,DE5ED31B1A1D3153736C853000A0526E04B386A5711BE993228703809DF7AFAB
upstream_snapshot/SGA6_idx647_665_English_SourceChecked_fragment.tex,sealed_upstream_evidence,32466,B12855A1A04597839E1017C1481DA038F0BC49CE07A53D6228D92B39C82F7A80
upstream_snapshot/SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,sealed_upstream_evidence,812912,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C
upstream_snapshot/SGA6_tail_macro_state.tex,sealed_upstream_evidence,3943,7EB2EF408B4541FD6AE5CA295B00049601B44A789F8696D48FFEC9C4310F29F2
upstream_snapshot/SHA256SUMS.csv,sealed_upstream_evidence,2420,C180B7B50E0C955BC9DDEE4292A7FB9F6857C60616DE4861009CE09BF9F4B36D
working/fragments/SGA6_idx666_684_English_Reconciled_Prefix.tex,reader_source,42304,A05FE5A9F4DC1AF7460214252A6265E2E7381BFB0A1113A93036737DF2495532
working/fragments/SGA6_XIV_idx685_692_English_SourceChecked_body.tex,reader_source,21767,5F285C1106ED26311F69A047210045034EF8B8C30871D0147E0803394B6B8682
working/fragments/SGA6_XIV_idx685_702_Editorial_Source_Notes.tex,reader_source,5096,6F77C4285B512B9F8F7DC8E588A6F96C2E0CA9103230F868A494E5D93D3ED958
working/fragments/SGA6_XIV_idx693_702_English_SourceChecked_body.tex,reader_source,22387,FAB30DA0D70BC9F4F09BA16933BD5F167B706D84B714E945A015ECCBC3F6416C
working/SGA6_BackMatter_sourcePDF693_702_English_SourceChecked_fragment.tex,reader_source,19033,ECDCCA9A4D6DEE9207AECB701424454CB2B4A618C8DB70CDA7623972DA7A27CD
working/SGA6_English_Complete_Layered_Terminal_SourceBacked_20260722.tex,reader_source,5392,79B98568FC1DA95D902B8485DFB4B8A734681B60616EB5ED2A90EE94C54CC487
working/SGA6_Expose_X_idx598_607_English_SourceChecked_fragment.tex,reader_source,21042,D8E54B4D9FF4075F744972CAD3A05799D0260BF73A56B800106EBA322E19A4FA
working/SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,reader_source,121090,ACCEFD1B81E2E078BB79CC733D97078A85D8CA1FF32ED284E8F39B3C1CD00E48
working/SGA6_idx608_615_English_SourceChecked_fragment.tex,reader_source,16318,D188701B16A41DA1AD06BFCA7079EEAB47EB30077FBF7F956EB16CA2A194AB56
working/SGA6_idx608_646_English_SourceChecked_fragment.tex,reader_source,354,43673F0693B77425759CBE3BA178A90A03739345B2AD9FF973BFC1D39FA133D0
working/SGA6_idx616_624_English_SourceChecked_fragment.tex,reader_source,20012,37830871C6137539A78C30E20774C4F80F12F40CEDC3B70095A3083455D62FC1
working/SGA6_idx625_635_English_SourceChecked_fragment.tex,reader_source,21081,96072B25456CA6A9978DE080F834AEB01121FFF521150C6D0230E61ACAC342D3
working/SGA6_idx636_646_English_SourceChecked_fragment.tex,reader_source,24580,EEF29D59BAFB79D65FEF2C531780C6BADADE477EBFDE0C8B43D46CCFF813A2ED
working/SGA6_idx647_665_English_SourceChecked_fragment.tex,reader_source,35350,111D1DDB0332898FB50FF14D1BF457C96D3EF96F3713642915B21EA49B53925C
working/SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,reader_source,897124,607F1F3628046B0E6565E77099C7F012787827BE537BEED90EBEA8A804DFC644
working/SGA6_tail_macro_state.tex,reader_source,3943,7EB2EF408B4541FD6AE5CA295B00049601B44A789F8696D48FFEC9C4310F29F2
