filelist_id,lead_identifier,lead_source,candidate_url,file_path_or_name,file_type_or_format,size_bytes,sha_or_hash_signal,metadata_source_path,metadata_source_sha256,license_or_access_signal,topic_language_tags,filelist_role,source_gate_decision,explicit_blocker,body_saved,source_text_saved,promotion_allowed
R9-HAUSA-FILELIST-IA-011,hawiki-Lissafi-20200722.pdf,Internet Archive metadata file list,https://archive.org/download/hawiki-Lissafi-20200722.pdf/hawiki-Lissafi-20200722_page_numbers.json,hawiki-Lissafi-20200722_page_numbers.json,Page Numbers JSON,139,sha1=31ceef693afa54ba9aef025aca2e4663806297c6; md5=633d0103bb7c586de0eaade33defe8e4,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\ia_hawiki_lissafi_metadata.json,a5335fd474274ff9633e9f5b54c6114f9cde3ed20f9bcc98e018bdc556e522d5,licenseurl=https://creativecommons.org/licenses/by-sa/3.0/; creator=Wikipedia; language=Hausa; mediatype=texts; date=2020-07-22,Hausa; lissafi/math; Wikipedia-derived public wiki/register context; Internet Archive texts metadata,ia_metadata_sidecar_only,not_admitted_filelist_metadata_only,"File-list metadata only. No IA file body, OCR text, PDF text, attribution-chain review, source-owner return, or math-source corpus review was captured; Wikipedia-derived public/register context is not admitted as a school/university/publisher source witness.",false,false,false
R9-HAUSA-FILELIST-IA-012,hawiki-Lissafi-20200722.pdf,Internet Archive metadata file list,https://archive.org/download/hawiki-Lissafi-20200722.pdf/hawiki-Lissafi-20200722_scandata.xml,hawiki-Lissafi-20200722_scandata.xml,Scandata,537,sha1=d12b026cf8372fb83aea4cfa43bc52dbe26df9ea; md5=f9c8fa3fe2a24e64884ef631607990fc,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\ia_hawiki_lissafi_metadata.json,a5335fd474274ff9633e9f5b54c6114f9cde3ed20f9bcc98e018bdc556e522d5,licenseurl=https://creativecommons.org/licenses/by-sa/3.0/; creator=Wikipedia; language=Hausa; mediatype=texts; date=2020-07-22,Hausa; lissafi/math; Wikipedia-derived public wiki/register context; Internet Archive texts metadata,ia_metadata_sidecar_only,not_admitted_filelist_metadata_only,"File-list metadata only. No IA file body, OCR text, PDF text, attribution-chain review, source-owner return, or math-source corpus review was captured; Wikipedia-derived public/register context is not admitted as a school/university/publisher source witness.",false,false,false
R9-HAUSA-FILELIST-GH-001,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/.gitignore,.gitignore,blob,45,git_object_sha=159f515170b8ff415671ce5f26746b62aacf1558,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,web_app_source_file_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-002,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/tree/main/.vscode,.vscode,tree,,git_object_sha=2da32767f43e7735bca583bf1aa5c7436ae485fe,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,repository_directory_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-003,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/.vscode/settings.json,.vscode/settings.json,blob,40,git_object_sha=f673a71b7a275609030462c0278586d61e5f3a00,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,web_app_source_file_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-004,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/tree/main/CSS,CSS,tree,,git_object_sha=ea2a67f35f21034aabdd330e0ddc3f381632d5f3,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,repository_directory_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-005,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/tree/main/CSS/Main,CSS/Main,tree,,git_object_sha=095ddfdf0ea869ba5f052a779c63b66b261b35a9,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,repository_directory_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-006,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/CSS/Main/global.css,CSS/Main/global.css,blob,657,git_object_sha=44ad42c221f56ec540ee2e1c1f0664bd9b992356,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,web_app_source_file_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-007,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/CSS/Main/responsive.css,CSS/Main/responsive.css,blob,5281,git_object_sha=7acb7d5da22d9642a2856eb1208d8057e662269c,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,web_app_source_file_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-008,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/CSS/Main/style.css,CSS/Main/style.css,blob,27650,git_object_sha=1021b874a6ee9b0b65091287f7c8490b92876590,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,web_app_source_file_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-009,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/tree/main/CSS/Student,CSS/Student,tree,,git_object_sha=c2ff850fff38be41698157075445ef3e3377293f,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,repository_directory_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-010,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/CSS/Student/responsive.css,CSS/Student/responsive.css,blob,466,git_object_sha=55b4aca19e3e8bfee851c761f581463e00045035,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,web_app_source_file_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-011,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/CSS/Student/style.css,CSS/Student/style.css,blob,5824,git_object_sha=096efade6faec7f72cf027bdce78c4f154819792,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,web_app_source_file_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-012,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/tree/main/HTML,HTML,tree,,git_object_sha=0bedd6f24fc76937dee6a6c8bb0f99b7a22472d8,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,repository_directory_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-013,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/tree/main/HTML/Main,HTML/Main,tree,,git_object_sha=ac59c7b5832b90fa1134251792a0113e7957a9fb,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,repository_directory_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
