language_code,language_name,repo,path,url,reason,detail
cs,Czech,VUT-FEKT-IBE/MPC-IBE-SZZ,MPA-MOK/text.tex,https://github.com/VUT-FEKT-IBE/MPC-IBE-SZZ/blob/eb8b8b7abdb3b01efae8d1e4d4de1a47cd7bab20/MPA-MOK/text.tex,blocked_missing_or_unclear_license_metadata,
cs,Czech,suchalu22/Maturita_4EA_sps-prosek_26,elektrotechnika/okruhy/08__elektrotechnika.tex,https://github.com/suchalu22/Maturita_4EA_sps-prosek_26/blob/2c90620af5627d780cab4fe531b9e15a783d47bd/elektrotechnika/okruhy/08__elektrotechnika.tex,blocked_missing_or_unclear_license_metadata,
cs,Czech,Incanus3/ExiL,doc/theory-1-expert-system.tex,https://github.com/Incanus3/ExiL/blob/de0f7c37538cecb7032cc1f2aa070524b0bc048d/doc/theory-1-expert-system.tex,blocked_missing_or_unclear_license_metadata,
cs,Czech,jsimck/vsb-ing-state-exam,4_ps/includes/4.tex,https://github.com/jsimck/vsb-ing-state-exam/blob/6e45fe1dd0a39cf0dba9fbff9b77256d03522921/4_ps/includes/4.tex,blocked_missing_or_unclear_license_metadata,
cs,Czech,simberaj/zpevnik,nowtex/Zvěrokruh - Jarret.tex,https://github.com/simberaj/zpevnik/blob/1181109b59ff0a4d8329b0561ec04bacd1f78bb6/nowtex/Zvěrokruh - Jarret.tex,blocked_missing_or_unclear_license_metadata,
cs,Czech,brmson/Personal-Assistant,doc/businessPlan/businessPlan.tex,https://github.com/brmson/Personal-Assistant/blob/fbf134b011b806f667740b9d1e4ef59e17cfacf9/doc/businessPlan/businessPlan.tex,blocked_missing_or_unclear_license_metadata,
cs,Czech,suchalu22/Maturita_4EA_sps-prosek_26,elektrotechnika/okruhy/11__elektrotechnika.tex,https://github.com/suchalu22/Maturita_4EA_sps-prosek_26/blob/2c90620af5627d780cab4fe531b9e15a783d47bd/elektrotechnika/okruhy/11__elektrotechnika.tex,blocked_missing_or_unclear_license_metadata,
cs,Czech,suchalu22/Maturita_4EA_sps-prosek_26,elektrotechnika/okruhy/06__elektrotechnika.tex,https://github.com/suchalu22/Maturita_4EA_sps-prosek_26/blob/2c90620af5627d780cab4fe531b9e15a783d47bd/elektrotechnika/okruhy/06__elektrotechnika.tex,blocked_missing_or_unclear_license_metadata,
cs,Czech,suchalu22/Maturita_4EA_sps-prosek_26,elektrotechnika/okruhy/09__elektrotechnika.tex,https://github.com/suchalu22/Maturita_4EA_sps-prosek_26/blob/2c90620af5627d780cab4fe531b9e15a783d47bd/elektrotechnika/okruhy/09__elektrotechnika.tex,blocked_missing_or_unclear_license_metadata,
cs,Czech,matfyz/statnice,bc/matematika/08_Algebra.tex,https://github.com/matfyz/statnice/blob/bfd3e27806de61d752d69309ca2cd786c4055a83/bc/matematika/08_Algebra.tex,blocked_missing_or_unclear_license_metadata,
cs,Czech,petercsiba/fmfi-poznamky,siete/siete.tex,https://github.com/petercsiba/fmfi-poznamky/blob/433279081942929571c8364657d8bf5fa3307021/siete/siete.tex,blocked_missing_or_unclear_license_metadata,
cs,Czech,suchalu22/Maturita_4EA_sps-prosek_26,elektrotechnika/okruhy/05__elektrotechnika.tex,https://github.com/suchalu22/Maturita_4EA_sps-prosek_26/blob/2c90620af5627d780cab4fe531b9e15a783d47bd/elektrotechnika/okruhy/05__elektrotechnika.tex,blocked_missing_or_unclear_license_metadata,
cs,Czech,EmanuelAntol/SZZ-BPC-TLI-2026,text/PTS.tex,https://github.com/EmanuelAntol/SZZ-BPC-TLI-2026/blob/8afb4c0539f50aa67d5b85470c01df686f0fac13/text/PTS.tex,blocked_missing_or_unclear_license_metadata,
cs,Czech,jsimck/vsb-ing-state-exam,1_it_mpzz/includes/7.tex,https://github.com/jsimck/vsb-ing-state-exam/blob/6e45fe1dd0a39cf0dba9fbff9b77256d03522921/1_it_mpzz/includes/7.tex,blocked_missing_or_unclear_license_metadata,
cs,Czech,mmsrubar/MAT-sbirka-prikladu,src/algebra/zadani/3-2-03.tex,https://github.com/mmsrubar/MAT-sbirka-prikladu/blob/9a68f648865cf651abe9576d853dca5e903d3a90/src/algebra/zadani/3-2-03.tex,blocked_missing_or_unclear_license_metadata,
cs,Czech,suchalu22/Maturita_4EA_sps-prosek_26,elektrotechnika/okruhy/19__elektrotechnika.tex,https://github.com/suchalu22/Maturita_4EA_sps-prosek_26/blob/2c90620af5627d780cab4fe531b9e15a783d47bd/elektrotechnika/okruhy/19__elektrotechnika.tex,blocked_missing_or_unclear_license_metadata,
cs,Czech,EmanuelAntol/SZZ-BPC-TLI-2026,main.tex,https://github.com/EmanuelAntol/SZZ-BPC-TLI-2026/blob/8afb4c0539f50aa67d5b85470c01df686f0fac13/main.tex,blocked_missing_or_unclear_license_metadata,
cs,Czech,VUT-FEKT-IBE/MPC-IBE-SZZ,MPC-SKS/text.tex,https://github.com/VUT-FEKT-IBE/MPC-IBE-SZZ/blob/eb8b8b7abdb3b01efae8d1e4d4de1a47cd7bab20/MPC-SKS/text.tex,blocked_missing_or_unclear_license_metadata,
cs,Czech,jakubjelinek/Editio-Sti-Wolfgangi,Conventus/Galli/hym-VitaSanctorum-bohtext.tex,https://github.com/jakubjelinek/Editio-Sti-Wolfgangi/blob/41e2455d93b446e277a5e703d68cc0898a9325c3/Conventus/Galli/hym-VitaSanctorum-bohtext.tex,blocked_missing_or_unclear_license_metadata,
cs,Czech,RomLab/system-for-underfloor-heating-v2.0,manual/software.tex,https://github.com/RomLab/system-for-underfloor-heating-v2.0/blob/f45c9afb6524579e4492b16fb11694166dd513a9/manual/software.tex,blocked_missing_or_unclear_license_metadata,
cs,Czech,Jakuje/fit-isz,kostra.tex,https://github.com/Jakuje/fit-isz/blob/3e9730348b9eefab1cc4305e255f9ace47873ec7/kostra.tex,blocked_missing_or_unclear_license_metadata,
cs,Czech,fit-szz/szz-bootcamp,topics/bi-spol-08/bi-spol-08.tex,https://github.com/fit-szz/szz-bootcamp/blob/bc64107b3596dacb65e58e281304a6620dd2140c/topics/bi-spol-08/bi-spol-08.tex,blocked_missing_or_unclear_license_metadata,
cs,Czech,Reblexis/statnice-mff,drills/tasks/t1-ai-csp.tex,https://github.com/Reblexis/statnice-mff/blob/036bb401bf91f7eb0530fdac4cd055059650c5a9/drills/tasks/t1-ai-csp.tex,blocked_missing_or_unclear_license_metadata,
cs,Czech,petr-skoda/statnice-AI,databaze.tex,https://github.com/petr-skoda/statnice-AI/blob/c42690b1b94420ceb878a84e8d8e522ea6829077/databaze.tex,blocked_missing_or_unclear_license_metadata,
cs,Czech,matfyz/statnice,"bc/informatika/siete_a_bezpecnost/Spolehlivost_-_spojovane_a_nespojovane_protokoly,_typy,_detekce_a_oprava_chyb.PS.tex","https://github.com/matfyz/statnice/blob/bfd3e27806de61d752d69309ca2cd786c4055a83/bc/informatika/siete_a_bezpecnost/Spolehlivost_-_spojovane_a_nespojovane_protokoly,_typy,_detekce_a_oprava_chyb.PS.tex",blocked_missing_or_unclear_license_metadata,
cs,Czech,mspi21/bakalarska_prace,thesis/text/03-analyza.tex,https://github.com/mspi21/bakalarska_prace/blob/592430963f4c3bb5a6b1f0646b4b76e06bc19071/thesis/text/03-analyza.tex,blocked_missing_or_unclear_license_metadata,
sk,Slovak,jsimck/vsb-ing-state-exam,1_it_mpzz/includes/7.tex,https://github.com/jsimck/vsb-ing-state-exam/blob/6e45fe1dd0a39cf0dba9fbff9b77256d03522921/1_it_mpzz/includes/7.tex,blocked_missing_or_unclear_license_metadata,
sk,Slovak,mmsrubar/MAT-sbirka-prikladu,src/algebra/zadani/3-2-03.tex,https://github.com/mmsrubar/MAT-sbirka-prikladu/blob/9a68f648865cf651abe9576d853dca5e903d3a90/src/algebra/zadani/3-2-03.tex,blocked_missing_or_unclear_license_metadata,
sk,Slovak,kubi48/TransistorTester-documentation,pdftex/czech/20-hardware.tex,https://github.com/kubi48/TransistorTester-documentation/blob/9097de6e9997077324ec5fa40683f3575cd8791e/pdftex/czech/20-hardware.tex,blocked_missing_or_unclear_license_metadata,
sk,Slovak,Incanus3/ExiL,doc/theory-1-expert-system.tex,https://github.com/Incanus3/ExiL/blob/de0f7c37538cecb7032cc1f2aa070524b0bc048d/doc/theory-1-expert-system.tex,blocked_missing_or_unclear_license_metadata,
sk,Slovak,petercsiba/fmfi-poznamky,siete/siete.tex,https://github.com/petercsiba/fmfi-poznamky/blob/433279081942929571c8364657d8bf5fa3307021/siete/siete.tex,blocked_missing_or_unclear_license_metadata,
sk,Slovak,brmson/Personal-Assistant,doc/businessPlan/businessPlan.tex,https://github.com/brmson/Personal-Assistant/blob/fbf134b011b806f667740b9d1e4ef59e17cfacf9/doc/businessPlan/businessPlan.tex,blocked_missing_or_unclear_license_metadata,
sk,Slovak,suchalu22/Maturita_4EA_sps-prosek_26,elektrotechnika/okruhy/05__elektrotechnika.tex,https://github.com/suchalu22/Maturita_4EA_sps-prosek_26/blob/2c90620af5627d780cab4fe531b9e15a783d47bd/elektrotechnika/okruhy/05__elektrotechnika.tex,blocked_missing_or_unclear_license_metadata,
sk,Slovak,simberaj/zpevnik,nowtex/Zvěrokruh - Jarret.tex,https://github.com/simberaj/zpevnik/blob/1181109b59ff0a4d8329b0561ec04bacd1f78bb6/nowtex/Zv%C4%9Brokruh%20-%20Jarret.tex,blocked_missing_or_unclear_license_metadata,
sk,Slovak,matfyz/statnice,bc/matematika/08_Algebra.tex,https://github.com/matfyz/statnice/blob/bfd3e27806de61d752d69309ca2cd786c4055a83/bc/matematika/08_Algebra.tex,blocked_missing_or_unclear_license_metadata,
sk,Slovak,drobnyd/Thesis,en/thesis.tex,https://github.com/drobnyd/Thesis/blob/1391c2b36a1ab8765d6adc207d1a0bc611704385/en/thesis.tex,blocked_missing_or_unclear_license_metadata,
sk,Slovak,marekklein/ohs,translations/SK/ps023.tex,https://github.com/marekklein/ohs/blob/2bf9a639d53da75654029baed70b86320f1be52a/translations/SK/ps023.tex,blocked_missing_or_unclear_license_metadata,
sk,Slovak,McLehotsky/poit_peltier_project,documentation/Kapitoly/Kapitola1.tex,https://github.com/McLehotsky/poit_peltier_project/blob/86e93cb97e5b7700e5d99dc1a94750c7dfae24e1/documentation/Kapitoly/Kapitola1.tex,blocked_missing_or_unclear_license_metadata,
sk,Slovak,RomLab/system-for-underfloor-heating-v2.0,manual/hardware.tex,https://github.com/RomLab/system-for-underfloor-heating-v2.0/blob/f45c9afb6524579e4492b16fb11694166dd513a9/manual/hardware.tex,blocked_missing_or_unclear_license_metadata,
sk,Slovak,Reblexis/statnice-mff,drills/tasks/t1-ml-stromy.tex,https://github.com/Reblexis/statnice-mff/blob/036bb401bf91f7eb0530fdac4cd055059650c5a9/drills/tasks/t1-ml-stromy.tex,blocked_missing_or_unclear_license_metadata,
sk,Slovak,deric/x01avt,priklady.tex,https://github.com/deric/x01avt/blob/54be85f334d24767dc228b32bd4515477931d819/priklady.tex,blocked_missing_or_unclear_license_metadata,
sk,Slovak,EmanuelAntol/SZZ-BPC-TLI-2026,text/KOM_ARS.tex,https://github.com/EmanuelAntol/SZZ-BPC-TLI-2026/blob/8afb4c0539f50aa67d5b85470c01df686f0fac13/text/KOM_ARS.tex,blocked_missing_or_unclear_license_metadata,
sk,Slovak,suchalu22/Maturita_4EA_sps-prosek_26,elektrotechnika/okruhy/08__elektrotechnika.tex,https://github.com/suchalu22/Maturita_4EA_sps-prosek_26/blob/2c90620af5627d780cab4fe531b9e15a783d47bd/elektrotechnika/okruhy/08__elektrotechnika.tex,blocked_missing_or_unclear_license_metadata,
sk,Slovak,EmanuelAntol/SZZ-BPC-TLI-2026,main.tex,https://github.com/EmanuelAntol/SZZ-BPC-TLI-2026/blob/8afb4c0539f50aa67d5b85470c01df686f0fac13/main.tex,blocked_missing_or_unclear_license_metadata,
sk,Slovak,VUT-FEKT-IBE/MPC-IBE-SZZ,MPC-SKS/text.tex,https://github.com/VUT-FEKT-IBE/MPC-IBE-SZZ/blob/eb8b8b7abdb3b01efae8d1e4d4de1a47cd7bab20/MPC-SKS/text.tex,blocked_missing_or_unclear_license_metadata,
sk,Slovak,jakubjelinek/Editio-Sti-Wolfgangi,Conventus/Galli/hym-VitaSanctorum-bohtext.tex,https://github.com/jakubjelinek/Editio-Sti-Wolfgangi/blob/41e2455d93b446e277a5e703d68cc0898a9325c3/Conventus/Galli/hym-VitaSanctorum-bohtext.tex,blocked_missing_or_unclear_license_metadata,
sk,Slovak,RomLab/system-for-underfloor-heating-v2.0,manual/software.tex,https://github.com/RomLab/system-for-underfloor-heating-v2.0/blob/f45c9afb6524579e4492b16fb11694166dd513a9/manual/software.tex,blocked_missing_or_unclear_license_metadata,
sk,Slovak,Jakuje/fit-isz,kostra.tex,https://github.com/Jakuje/fit-isz/blob/3e9730348b9eefab1cc4305e255f9ace47873ec7/kostra.tex,blocked_missing_or_unclear_license_metadata,
sk,Slovak,fit-szz/szz-bootcamp,topics/bi-spol-08/bi-spol-08.tex,https://github.com/fit-szz/szz-bootcamp/blob/bc64107b3596dacb65e58e281304a6620dd2140c/topics/bi-spol-08/bi-spol-08.tex,blocked_missing_or_unclear_license_metadata,
sk,Slovak,Reblexis/statnice-mff,drills/tasks/t1-ai-csp.tex,https://github.com/Reblexis/statnice-mff/blob/036bb401bf91f7eb0530fdac4cd055059650c5a9/drills/tasks/t1-ai-csp.tex,blocked_missing_or_unclear_license_metadata,
sk,Slovak,petr-skoda/statnice-AI,databaze.tex,https://github.com/petr-skoda/statnice-AI/blob/c42690b1b94420ceb878a84e8d8e522ea6829077/databaze.tex,blocked_missing_or_unclear_license_metadata,
sk,Slovak,matfyz/statnice,"bc/informatika/siete_a_bezpecnost/Spolehlivost_-_spojovane_a_nespojovane_protokoly,_typy,_detekce_a_oprava_chyb.PS.tex","https://github.com/matfyz/statnice/blob/bfd3e27806de61d752d69309ca2cd786c4055a83/bc/informatika/siete_a_bezpecnost/Spolehlivost_-_spojovane_a_nespojovane_protokoly,_typy,_detekce_a_oprava_chyb.PS.tex",blocked_missing_or_unclear_license_metadata,
sk,Slovak,mspi21/bakalarska_prace,thesis/text/03-analyza.tex,https://github.com/mspi21/bakalarska_prace/blob/592430963f4c3bb5a6b1f0646b4b76e06bc19071/thesis/text/03-analyza.tex,blocked_missing_or_unclear_license_metadata,
sl,Slovene,L3435/Predavanja-FMF,2. letnik/Algebra 2/Sections/Primeri grup in kolobarjev.tex,https://github.com/L3435/Predavanja-FMF/blob/e169481078399016dda216a3a61aac58ff2a3626/2.%20letnik/Algebra%202/Sections/Primeri%20grup%20in%20kolobarjev.tex,blocked_missing_or_unclear_license_metadata,
sl,Slovene,andrejbauer/ucbenik-logika-in-mnozice,ucbenik/stevilske-mnozice.tex,https://github.com/andrejbauer/ucbenik-logika-in-mnozice/blob/5364e391afe268256b190beafe6f3c4cb7a311e6/ucbenik/stevilske-mnozice.tex,blocked_missing_or_unclear_license_metadata,
sl,Slovene,jureslak/listi-na-kolokvijih,sir/list-sir.tex,https://github.com/jureslak/listi-na-kolokvijih/blob/619634a3af633d3f551095f69c0ce95d548eaa51/sir/list-sir.tex,blocked_missing_or_unclear_license_metadata,
sl,Slovene,njezersek/Izbrana-poglavja-iz-matematike-zapiski,vsebina.tex,https://github.com/njezersek/Izbrana-poglavja-iz-matematike-zapiski/blob/638064079cfafb72930933d2776aff51fbafc0b6/vsebina.tex,blocked_missing_or_unclear_license_metadata,
sl,Slovene,jakic12/diplomska,draft.tex,https://github.com/jakic12/diplomska/blob/f1f307005b2e5eea9296a402c170586e804347d9/draft.tex,blocked_missing_or_unclear_license_metadata,
sl,Slovene,kokicarvesolja/FP3,12UklLec/porocilo/12UklLec.tex,https://github.com/kokicarvesolja/FP3/blob/2a8fd81a9fa8bece246c078ee13b4266c660d79c/12UklLec/porocilo/12UklLec.tex,blocked_missing_or_unclear_license_metadata,
sl,Slovene,kazi99/Mag,razsirjenipovzetek.tex,https://github.com/kazi99/Mag/blob/a5251f3f0486f5a9aa62b5b293d4adc5287b1b86/razsirjenipovzetek.tex,blocked_missing_or_unclear_license_metadata,
sl,Slovene,miklaviclenart/diploma,04-src/vsebina/08-druzina.tex,https://github.com/miklaviclenart/diploma/blob/51f451853b5d7e169b2286313fd88c38b55fee39/04-src/vsebina/08-druzina.tex,blocked_missing_or_unclear_license_metadata,
sl,Slovene,njezersek/Diskretne-strukture-2-zapiski,ds2.tex,https://github.com/njezersek/Diskretne-strukture-2-zapiski/blob/22e997f9f98f03933531d3432e9809056ce1bf5c/ds2.tex,blocked_missing_or_unclear_license_metadata,
sl,Slovene,GalAntonGorse/Uvod-v-geometrijsko-topologijo,Zapiski/ugtzapiski.tex,https://github.com/GalAntonGorse/Uvod-v-geometrijsko-topologijo/blob/021ed492b6114cec360750fa07186d948c5dfdbc/Zapiski/ugtzapiski.tex,blocked_missing_or_unclear_license_metadata,
sl,Slovene,matevzdemsar/Zapiski-2025-26,Mafija II/Predavanja/10_predavanja.tex,https://github.com/matevzdemsar/Zapiski-2025-26/blob/ed1361935221f682fef1c1a0adde06b57bcaa13a/Mafija%20II/Predavanja/10_predavanja.tex,blocked_missing_or_unclear_license_metadata,
sl,Slovene,Tomaz12345/Kombinatorika2-zapiski,main/kombinatorika2-zapiski.tex,https://github.com/Tomaz12345/Kombinatorika2-zapiski/blob/5860ecd87858a411b684d8a3dd548a325038e559/main/kombinatorika2-zapiski.tex,blocked_missing_or_unclear_license_metadata,
sl,Slovene,njezersek/Algebra-zapiski,linalg.tex,https://github.com/njezersek/Algebra-zapiski/blob/4b3b94cb06ff7fbe7db91ffd162861c05e4789d1/linalg.tex,blocked_missing_or_unclear_license_metadata,
sl,Slovene,jozzez1/Seminarji,DPM/chapter1.tex,https://github.com/jozzez1/Seminarji/blob/0545f75687c81b0d1cbfbc0376c90961a5b37039/DPM/chapter1.tex,blocked_missing_or_unclear_license_metadata,
sl,Slovene,MightyOwler/Diplomska-naloga,Pisanje_diplome/enostavne.tex,https://github.com/MightyOwler/Diplomska-naloga/blob/97642b56de21733887665f3bd56773bff6f38638/Pisanje_diplome/enostavne.tex,blocked_missing_or_unclear_license_metadata,
sl,Slovene,VedranLugaric/Dipol,dokumentacija/Dodatak.tex,https://github.com/VedranLugaric/Dipol/blob/a1ccd6a85f0aa814abf96502db3822eca821ba58/dokumentacija/Dodatak.tex,blocked_missing_or_unclear_license_metadata,
sl,Slovene,andrejbauer/ucbenik-logika-in-mnozice,ucbenik/strukture.tex,https://github.com/andrejbauer/ucbenik-logika-in-mnozice/blob/5364e391afe268256b190beafe6f3c4cb7a311e6/ucbenik/strukture.tex,blocked_missing_or_unclear_license_metadata,
sl,Slovene,UrosKosmac123/Magistrska,Kosmač-27232011-2025.tex,https://github.com/UrosKosmac123/Magistrska/blob/cd0a15de38d649ffd0a241150b59a6088ac9602d/Kosma%C4%8D-27232011-2025.tex,blocked_missing_or_unclear_license_metadata,
sl,Slovene,matevzdemsar/Zapiski-2024-25,Matematika 4/Vaje/vaje_5.tex,https://github.com/matevzdemsar/Zapiski-2024-25/blob/2b2795200c9331b5f0f79c8ddbc9a81d3271ac66/Matematika%204/Vaje/vaje_5.tex,blocked_missing_or_unclear_license_metadata,
sl,Slovene,kokicarvesolja/FP4,11UklSvt/porocilo/11UklSve.tex,https://github.com/kokicarvesolja/FP4/blob/9d4f11a18497d1453583a611d4e1f70ede45bd63/11UklSvt/porocilo/11UklSve.tex,blocked_missing_or_unclear_license_metadata,
sl,Slovene,L3435/Predavanja-FMF,3. letnik/Algebra 3/Sections/Moduli.tex,https://github.com/L3435/Predavanja-FMF/blob/e169481078399016dda216a3a61aac58ff2a3626/3.%20letnik/Algebra%203/Sections/Moduli.tex,blocked_missing_or_unclear_license_metadata,
sl,Slovene,njezersek/Diskretne-strukture-2-zapiski,ds2-mini.tex,https://github.com/njezersek/Diskretne-strukture-2-zapiski/blob/22e997f9f98f03933531d3432e9809056ce1bf5c/ds2-mini.tex,blocked_missing_or_unclear_license_metadata,
