"current_head","arabic_support_id","routing_id","source_use_value","source_gate_status","source_object_path","source_object_exists","source_object_sha256_expected","source_object_sha256_actual","source_object_hash_status","object_row_number","source_pointer","source_hash","generated_draft_target_rendering","morpheme_or_phrase_gloss","register_alternatives","target_or_gloss_contains_arabic_script","formula_neighboring_usage_note","rtl_formula_note_required","adverse_evidence_check","reviewer_question","r3_owner_lane_action","noncanonical_label","boundary","b3_route"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0115","ROUTE-002052","pointer-only","source-context-or-body-recovery-required","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\interlanguage-sidecar\20260705\arabic_rtl_fable_ledger_block_20260705\source_documents.csv","true","95845CAC5596ABBE423F3B7527627F91576A40B1F0530E8B9EE486EE81B2C1B3","95845CAC5596ABBE423F3B7527627F91576A40B1F0530E8B9EE486EE81B2C1B3","source_object_hash_match","115","ar-src-115","3ACA9E784C65D68BD8294216DA10297565856D824E0DE1DD2E6902ADCC8CCC24","","","","false","OWNER_LANE_REQUIRED: inspect source context for formula/definition/theorem/proof/prose-neighboring usage before target rendering.","Arabic owner lane must check RTL directionality, punctuation, TeX/PDF rendering, and formula-neighboring context","OWNER_LANE_REQUIRED: check do-not-use/adverse evidence ledgers before proposing target rendering.","OWNER_LANE_REQUIRED: phrase as a reviewer/source-check question, not as approval.","provenance/gap only; no target rendering from pointer-only evidence","generated-draft; non-canonical; not native reviewed","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0116","ROUTE-002053","pointer-only","source-context-or-body-recovery-required","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\interlanguage-sidecar\20260705\arabic_rtl_fable_ledger_block_20260705\source_documents.csv","true","95845CAC5596ABBE423F3B7527627F91576A40B1F0530E8B9EE486EE81B2C1B3","95845CAC5596ABBE423F3B7527627F91576A40B1F0530E8B9EE486EE81B2C1B3","source_object_hash_match","116","ar-src-116","A7BCD618CC6ED53C375A52E23279991105C9C2F2605BA5812B94F85C06EAED32","","","","false","OWNER_LANE_REQUIRED: inspect source context for formula/definition/theorem/proof/prose-neighboring usage before target rendering.","Arabic owner lane must check RTL directionality, punctuation, TeX/PDF rendering, and formula-neighboring context","OWNER_LANE_REQUIRED: check do-not-use/adverse evidence ledgers before proposing target rendering.","OWNER_LANE_REQUIRED: phrase as a reviewer/source-check question, not as approval.","provenance/gap only; no target rendering from pointer-only evidence","generated-draft; non-canonical; not native reviewed","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0117","ROUTE-002054","pointer-only","source-context-or-body-recovery-required","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\interlanguage-sidecar\20260705\arabic_rtl_fable_ledger_block_20260705\source_documents.csv","true","95845CAC5596ABBE423F3B7527627F91576A40B1F0530E8B9EE486EE81B2C1B3","95845CAC5596ABBE423F3B7527627F91576A40B1F0530E8B9EE486EE81B2C1B3","source_object_hash_match","117","ar-src-117","8B8380992C55B49F7CE45CF09EEBE08ACF01B605F5FDBD5BB32393DCADE50AE3","","","","false","OWNER_LANE_REQUIRED: inspect source context for formula/definition/theorem/proof/prose-neighboring usage before target rendering.","Arabic owner lane must check RTL directionality, punctuation, TeX/PDF rendering, and formula-neighboring context","OWNER_LANE_REQUIRED: check do-not-use/adverse evidence ledgers before proposing target rendering.","OWNER_LANE_REQUIRED: phrase as a reviewer/source-check question, not as approval.","provenance/gap only; no target rendering from pointer-only evidence","generated-draft; non-canonical; not native reviewed","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0118","ROUTE-002055","pointer-only","source-context-or-body-recovery-required","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\interlanguage-sidecar\20260705\arabic_rtl_fable_ledger_block_20260705\source_documents.csv","true","95845CAC5596ABBE423F3B7527627F91576A40B1F0530E8B9EE486EE81B2C1B3","95845CAC5596ABBE423F3B7527627F91576A40B1F0530E8B9EE486EE81B2C1B3","source_object_hash_match","118","ar-src-118","2A3DC77F087301EA12D26255A35B75E915CC0387F21F0FE5E9836A35EC6D919C","","","","false","OWNER_LANE_REQUIRED: inspect source context for formula/definition/theorem/proof/prose-neighboring usage before target rendering.","Arabic owner lane must check RTL directionality, punctuation, TeX/PDF rendering, and formula-neighboring context","OWNER_LANE_REQUIRED: check do-not-use/adverse evidence ledgers before proposing target rendering.","OWNER_LANE_REQUIRED: phrase as a reviewer/source-check question, not as approval.","provenance/gap only; no target rendering from pointer-only evidence","generated-draft; non-canonical; not native reviewed","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0119","ROUTE-002056","pointer-only","source-context-or-body-recovery-required","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\interlanguage-sidecar\20260705\arabic_rtl_fable_ledger_block_20260705\source_documents.csv","true","95845CAC5596ABBE423F3B7527627F91576A40B1F0530E8B9EE486EE81B2C1B3","95845CAC5596ABBE423F3B7527627F91576A40B1F0530E8B9EE486EE81B2C1B3","source_object_hash_match","119","ar-src-119","61474F16E41EA34E7E497CF92A134D5C58A73B4AB6979D2EA282FAF81DB2F83E","","","","false","OWNER_LANE_REQUIRED: inspect source context for formula/definition/theorem/proof/prose-neighboring usage before target rendering.","Arabic owner lane must check RTL directionality, punctuation, TeX/PDF rendering, and formula-neighboring context","OWNER_LANE_REQUIRED: check do-not-use/adverse evidence ledgers before proposing target rendering.","OWNER_LANE_REQUIRED: phrase as a reviewer/source-check question, not as approval.","provenance/gap only; no target rendering from pointer-only evidence","generated-draft; non-canonical; not native reviewed","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0120","ROUTE-002057","pointer-only","source-context-or-body-recovery-required","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\interlanguage-sidecar\20260705\arabic_rtl_fable_ledger_block_20260705\source_documents.csv","true","95845CAC5596ABBE423F3B7527627F91576A40B1F0530E8B9EE486EE81B2C1B3","95845CAC5596ABBE423F3B7527627F91576A40B1F0530E8B9EE486EE81B2C1B3","source_object_hash_match","120","ar-src-120","44222AFFCDB16C842DBB1DC22B200F7FD60BC96D63E09B3A1B68E9E3FEBD4A05","","","","false","OWNER_LANE_REQUIRED: inspect source context for formula/definition/theorem/proof/prose-neighboring usage before target rendering.","Arabic owner lane must check RTL directionality, punctuation, TeX/PDF rendering, and formula-neighboring context","OWNER_LANE_REQUIRED: check do-not-use/adverse evidence ledgers before proposing target rendering.","OWNER_LANE_REQUIRED: phrase as a reviewer/source-check question, not as approval.","provenance/gap only; no target rendering from pointer-only evidence","generated-draft; non-canonical; not native reviewed","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0121","ROUTE-002058","pointer-only","source-context-or-body-recovery-required","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\interlanguage-sidecar\20260705\arabic_rtl_fable_ledger_block_20260705\source_documents.csv","true","95845CAC5596ABBE423F3B7527627F91576A40B1F0530E8B9EE486EE81B2C1B3","95845CAC5596ABBE423F3B7527627F91576A40B1F0530E8B9EE486EE81B2C1B3","source_object_hash_match","121","ar-src-121","B69465179C330F50FFA238E665DC69C42C85D7A58F66A83CF2D313E5C5B53E9D","","","","false","OWNER_LANE_REQUIRED: inspect source context for formula/definition/theorem/proof/prose-neighboring usage before target rendering.","Arabic owner lane must check RTL directionality, punctuation, TeX/PDF rendering, and formula-neighboring context","OWNER_LANE_REQUIRED: check do-not-use/adverse evidence ledgers before proposing target rendering.","OWNER_LANE_REQUIRED: phrase as a reviewer/source-check question, not as approval.","provenance/gap only; no target rendering from pointer-only evidence","generated-draft; non-canonical; not native reviewed","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0122","ROUTE-002059","pointer-only","source-context-or-body-recovery-required","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\interlanguage-sidecar\20260705\arabic_rtl_fable_ledger_block_20260705\source_documents.csv","true","95845CAC5596ABBE423F3B7527627F91576A40B1F0530E8B9EE486EE81B2C1B3","95845CAC5596ABBE423F3B7527627F91576A40B1F0530E8B9EE486EE81B2C1B3","source_object_hash_match","122","ar-src-122","2FCBFB414E46229A8742FE869C228FEF9EA5AD6D4357E3100108F24261387497","","","","false","OWNER_LANE_REQUIRED: inspect source context for formula/definition/theorem/proof/prose-neighboring usage before target rendering.","Arabic owner lane must check RTL directionality, punctuation, TeX/PDF rendering, and formula-neighboring context","OWNER_LANE_REQUIRED: check do-not-use/adverse evidence ledgers before proposing target rendering.","OWNER_LANE_REQUIRED: phrase as a reviewer/source-check question, not as approval.","provenance/gap only; no target rendering from pointer-only evidence","generated-draft; non-canonical; not native reviewed","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0123","ROUTE-002060","pointer-only","source-context-or-body-recovery-required","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\interlanguage-sidecar\20260705\arabic_rtl_fable_ledger_block_20260705\source_documents.csv","true","95845CAC5596ABBE423F3B7527627F91576A40B1F0530E8B9EE486EE81B2C1B3","95845CAC5596ABBE423F3B7527627F91576A40B1F0530E8B9EE486EE81B2C1B3","source_object_hash_match","123","ar-src-123","9053761570B66FDC880129181338795DFDF560771751D35ABF624AA96C107748","","","","false","OWNER_LANE_REQUIRED: inspect source context for formula/definition/theorem/proof/prose-neighboring usage before target rendering.","Arabic owner lane must check RTL directionality, punctuation, TeX/PDF rendering, and formula-neighboring context","OWNER_LANE_REQUIRED: check do-not-use/adverse evidence ledgers before proposing target rendering.","OWNER_LANE_REQUIRED: phrase as a reviewer/source-check question, not as approval.","provenance/gap only; no target rendering from pointer-only evidence","generated-draft; non-canonical; not native reviewed","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0124","ROUTE-002061","pointer-only","source-context-or-body-recovery-required","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\interlanguage-sidecar\20260705\arabic_rtl_fable_ledger_block_20260705\source_documents.csv","true","95845CAC5596ABBE423F3B7527627F91576A40B1F0530E8B9EE486EE81B2C1B3","95845CAC5596ABBE423F3B7527627F91576A40B1F0530E8B9EE486EE81B2C1B3","source_object_hash_match","124","ar-src-124","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","","","","false","OWNER_LANE_REQUIRED: inspect source context for formula/definition/theorem/proof/prose-neighboring usage before target rendering.","Arabic owner lane must check RTL directionality, punctuation, TeX/PDF rendering, and formula-neighboring context","OWNER_LANE_REQUIRED: check do-not-use/adverse evidence ledgers before proposing target rendering.","OWNER_LANE_REQUIRED: phrase as a reviewer/source-check question, not as approval.","provenance/gap only; no target rendering from pointer-only evidence","generated-draft; non-canonical; not native reviewed","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0125","ROUTE-002062","pointer-only","source-context-or-body-recovery-required","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\interlanguage-sidecar\20260705\arabic_rtl_fable_ledger_block_20260705\source_documents.csv","true","95845CAC5596ABBE423F3B7527627F91576A40B1F0530E8B9EE486EE81B2C1B3","95845CAC5596ABBE423F3B7527627F91576A40B1F0530E8B9EE486EE81B2C1B3","source_object_hash_match","125","ar-src-125","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","","","","false","OWNER_LANE_REQUIRED: inspect source context for formula/definition/theorem/proof/prose-neighboring usage before target rendering.","Arabic owner lane must check RTL directionality, punctuation, TeX/PDF rendering, and formula-neighboring context","OWNER_LANE_REQUIRED: check do-not-use/adverse evidence ledgers before proposing target rendering.","OWNER_LANE_REQUIRED: phrase as a reviewer/source-check question, not as approval.","provenance/gap only; no target rendering from pointer-only evidence","generated-draft; non-canonical; not native reviewed","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0126","ROUTE-002063","method-note","source-gated-owner-lane-scaffold-allowed","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\interlanguage-sidecar\20260705\arabic_rtl_fable_ledger_block_20260705\source_documents.csv","true","95845CAC5596ABBE423F3B7527627F91576A40B1F0530E8B9EE486EE81B2C1B3","95845CAC5596ABBE423F3B7527627F91576A40B1F0530E8B9EE486EE81B2C1B3","source_object_hash_match","126","ar-src-126","987B6B6668D0990983B371B14CB2CB6DA937ACACB825E4432515B1C6565B8329","","","","false","OWNER_LANE_REQUIRED: inspect source context for formula/definition/theorem/proof/prose-neighboring usage before target rendering.","Arabic owner lane must check RTL directionality, punctuation, TeX/PDF rendering, and formula-neighboring context","OWNER_LANE_REQUIRED: check do-not-use/adverse evidence ledgers before proposing target rendering.","OWNER_LANE_REQUIRED: phrase as a reviewer/source-check question, not as approval.","support/provenance row; preserve source-use label and owner-lane review question","generated-draft; non-canonical; not native reviewed","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0127","ROUTE-002064","pointer-only","source-context-or-body-recovery-required","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\interlanguage-sidecar\20260705\arabic_rtl_fable_ledger_block_20260705\source_documents.csv","true","95845CAC5596ABBE423F3B7527627F91576A40B1F0530E8B9EE486EE81B2C1B3","95845CAC5596ABBE423F3B7527627F91576A40B1F0530E8B9EE486EE81B2C1B3","source_object_hash_match","127","ar-src-127","84770F54B1D9D0FDE29F7C794F834E670849A86030B073A96EF3B449F0101F3F","","","","false","OWNER_LANE_REQUIRED: inspect source context for formula/definition/theorem/proof/prose-neighboring usage before target rendering.","Arabic owner lane must check RTL directionality, punctuation, TeX/PDF rendering, and formula-neighboring context","OWNER_LANE_REQUIRED: check do-not-use/adverse evidence ledgers before proposing target rendering.","OWNER_LANE_REQUIRED: phrase as a reviewer/source-check question, not as approval.","provenance/gap only; no target rendering from pointer-only evidence","generated-draft; non-canonical; not native reviewed","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0128","ROUTE-002065","method-note","source-gated-owner-lane-scaffold-allowed","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\interlanguage-sidecar\20260705\arabic_rtl_fable_ledger_block_20260705\source_documents.csv","true","95845CAC5596ABBE423F3B7527627F91576A40B1F0530E8B9EE486EE81B2C1B3","95845CAC5596ABBE423F3B7527627F91576A40B1F0530E8B9EE486EE81B2C1B3","source_object_hash_match","128","ar-src-128","5D98BB66AD46326EBC2C8F26CB5A70B694A19ACAC23BDF3B87AA1D241D8D9FC6","","","","false","OWNER_LANE_REQUIRED: inspect source context for formula/definition/theorem/proof/prose-neighboring usage before target rendering.","Arabic owner lane must check RTL directionality, punctuation, TeX/PDF rendering, and formula-neighboring context","OWNER_LANE_REQUIRED: check do-not-use/adverse evidence ledgers before proposing target rendering.","OWNER_LANE_REQUIRED: phrase as a reviewer/source-check question, not as approval.","support/provenance row; preserve source-use label and owner-lane review question","generated-draft; non-canonical; not native reviewed","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0129","ROUTE-002066","pointer-only","source-context-or-body-recovery-required","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\interlanguage-sidecar\20260705\arabic_rtl_fable_ledger_block_20260705\source_documents.csv","true","95845CAC5596ABBE423F3B7527627F91576A40B1F0530E8B9EE486EE81B2C1B3","95845CAC5596ABBE423F3B7527627F91576A40B1F0530E8B9EE486EE81B2C1B3","source_object_hash_match","129","ar-src-129","939DF6786B7E47BEE64C0CCD8D1D1747E81EAB01678478C528A55545769EB15F","","","","false","OWNER_LANE_REQUIRED: inspect source context for formula/definition/theorem/proof/prose-neighboring usage before target rendering.","Arabic owner lane must check RTL directionality, punctuation, TeX/PDF rendering, and formula-neighboring context","OWNER_LANE_REQUIRED: check do-not-use/adverse evidence ledgers before proposing target rendering.","OWNER_LANE_REQUIRED: phrase as a reviewer/source-check question, not as approval.","provenance/gap only; no target rendering from pointer-only evidence","generated-draft; non-canonical; not native reviewed","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0130","ROUTE-002067","pointer-only","source-context-or-body-recovery-required","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\interlanguage-sidecar\20260705\arabic_rtl_fable_ledger_block_20260705\source_documents.csv","true","95845CAC5596ABBE423F3B7527627F91576A40B1F0530E8B9EE486EE81B2C1B3","95845CAC5596ABBE423F3B7527627F91576A40B1F0530E8B9EE486EE81B2C1B3","source_object_hash_match","130","ar-src-130","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","","","","false","OWNER_LANE_REQUIRED: inspect source context for formula/definition/theorem/proof/prose-neighboring usage before target rendering.","Arabic owner lane must check RTL directionality, punctuation, TeX/PDF rendering, and formula-neighboring context","OWNER_LANE_REQUIRED: check do-not-use/adverse evidence ledgers before proposing target rendering.","OWNER_LANE_REQUIRED: phrase as a reviewer/source-check question, not as approval.","provenance/gap only; no target rendering from pointer-only evidence","generated-draft; non-canonical; not native reviewed","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0131","ROUTE-002068","pointer-only","source-context-or-body-recovery-required","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\interlanguage-sidecar\20260705\arabic_rtl_fable_ledger_block_20260705\source_documents.csv","true","95845CAC5596ABBE423F3B7527627F91576A40B1F0530E8B9EE486EE81B2C1B3","95845CAC5596ABBE423F3B7527627F91576A40B1F0530E8B9EE486EE81B2C1B3","source_object_hash_match","131","ar-src-131","FB038E04B8EB036402EDC2C9B8BB7BAA51A5DA82B45C275C52EAD1EF2C7E5FF6","","","","false","OWNER_LANE_REQUIRED: inspect source context for formula/definition/theorem/proof/prose-neighboring usage before target rendering.","Arabic owner lane must check RTL directionality, punctuation, TeX/PDF rendering, and formula-neighboring context","OWNER_LANE_REQUIRED: check do-not-use/adverse evidence ledgers before proposing target rendering.","OWNER_LANE_REQUIRED: phrase as a reviewer/source-check question, not as approval.","provenance/gap only; no target rendering from pointer-only evidence","generated-draft; non-canonical; not native reviewed","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0132","ROUTE-002069","pointer-only","source-context-or-body-recovery-required","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\interlanguage-sidecar\20260705\arabic_rtl_fable_ledger_block_20260705\source_documents.csv","true","95845CAC5596ABBE423F3B7527627F91576A40B1F0530E8B9EE486EE81B2C1B3","95845CAC5596ABBE423F3B7527627F91576A40B1F0530E8B9EE486EE81B2C1B3","source_object_hash_match","132","ar-src-132","97CB020BCDA101CB4922FBAE958DE294BE94ED82BA62B3E472AEF02540BB3ABE","","","","false","OWNER_LANE_REQUIRED: inspect source context for formula/definition/theorem/proof/prose-neighboring usage before target rendering.","Arabic owner lane must check RTL directionality, punctuation, TeX/PDF rendering, and formula-neighboring context","OWNER_LANE_REQUIRED: check do-not-use/adverse evidence ledgers before proposing target rendering.","OWNER_LANE_REQUIRED: phrase as a reviewer/source-check question, not as approval.","provenance/gap only; no target rendering from pointer-only evidence","generated-draft; non-canonical; not native reviewed","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0133","ROUTE-002070","pointer-only","source-context-or-body-recovery-required","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\interlanguage-sidecar\20260705\arabic_rtl_fable_ledger_block_20260705\source_documents.csv","true","95845CAC5596ABBE423F3B7527627F91576A40B1F0530E8B9EE486EE81B2C1B3","95845CAC5596ABBE423F3B7527627F91576A40B1F0530E8B9EE486EE81B2C1B3","source_object_hash_match","133","ar-src-133","96C6C04C7801DFE098E736B797841FF3B09A81B9A9BD84C2AB677F70939716D5","","","","false","OWNER_LANE_REQUIRED: inspect source context for formula/definition/theorem/proof/prose-neighboring usage before target rendering.","Arabic owner lane must check RTL directionality, punctuation, TeX/PDF rendering, and formula-neighboring context","OWNER_LANE_REQUIRED: check do-not-use/adverse evidence ledgers before proposing target rendering.","OWNER_LANE_REQUIRED: phrase as a reviewer/source-check question, not as approval.","provenance/gap only; no target rendering from pointer-only evidence","generated-draft; non-canonical; not native reviewed","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0134","ROUTE-002071","pointer-only","source-context-or-body-recovery-required","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\interlanguage-sidecar\20260705\arabic_rtl_fable_ledger_block_20260705\source_documents.csv","true","95845CAC5596ABBE423F3B7527627F91576A40B1F0530E8B9EE486EE81B2C1B3","95845CAC5596ABBE423F3B7527627F91576A40B1F0530E8B9EE486EE81B2C1B3","source_object_hash_match","134","ar-src-134","4B2DCE8C4294FAE3EE4C68A1D32256B6C067A10B88ADD433DDF991A02188E5A6","","","","false","OWNER_LANE_REQUIRED: inspect source context for formula/definition/theorem/proof/prose-neighboring usage before target rendering.","Arabic owner lane must check RTL directionality, punctuation, TeX/PDF rendering, and formula-neighboring context","OWNER_LANE_REQUIRED: check do-not-use/adverse evidence ledgers before proposing target rendering.","OWNER_LANE_REQUIRED: phrase as a reviewer/source-check question, not as approval.","provenance/gap only; no target rendering from pointer-only evidence","generated-draft; non-canonical; not native reviewed","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues"
