"filename","status","additions","deletions","changes","route_bucket"
"interlanguage-sidecar/r3-7b34ec91-branch-visible-1a-persianate-route-source-use-gap-20260707/R3_7B34EC91_BRANCH_VISIBLE_1A_PERSIANATE_ROUTE_SOURCE_USE_GAP_20260707_20260707T035624Z/MANIFEST.csv","added","28","0","28","R3 7B branch-visible source-use/gap"
"interlanguage-sidecar/r3-7b34ec91-branch-visible-1a-persianate-route-source-use-gap-20260707/R3_7B34EC91_BRANCH_VISIBLE_1A_PERSIANATE_ROUTE_SOURCE_USE_GAP_20260707_20260707T035624Z/PACKAGE_VALIDATION.json","added","29","0","29","R3 7B branch-visible source-use/gap"
"interlanguage-sidecar/r3-7b34ec91-branch-visible-1a-persianate-route-source-use-gap-20260707/R3_7B34EC91_BRANCH_VISIBLE_1A_PERSIANATE_ROUTE_SOURCE_USE_GAP_20260707_20260707T035624Z/R3_7B34EC91_BRANCH_COMMITS_FROM_1A823D4A.csv","added","2","0","2","R3 7B branch-visible source-use/gap"
"interlanguage-sidecar/r3-7b34ec91-branch-visible-1a-persianate-route-source-use-gap-20260707/R3_7B34EC91_BRANCH_VISIBLE_1A_PERSIANATE_ROUTE_SOURCE_USE_GAP_20260707_20260707T035624Z/R3_7B34EC91_BRANCH_DELTA_FROM_1A823D4A.csv","added","101","0","101","R3 7B branch-visible source-use/gap"
"interlanguage-sidecar/r3-7b34ec91-branch-visible-1a-persianate-route-source-use-gap-20260707/R3_7B34EC91_BRANCH_VISIBLE_1A_PERSIANATE_ROUTE_SOURCE_USE_GAP_20260707_20260707T035624Z/R3_7B34EC91_BRANCH_FRONTIER_VERIFICATION.csv","added","2","0","2","R3 7B branch-visible source-use/gap"
"interlanguage-sidecar/r3-7b34ec91-branch-visible-1a-persianate-route-source-use-gap-20260707/R3_7B34EC91_BRANCH_VISIBLE_1A_PERSIANATE_ROUTE_SOURCE_USE_GAP_20260707_20260707T035624Z/R3_7B34EC91_BRANCH_VISIBLE_INPUT_COPY_LEDGER.csv","added","16","0","16","R3 7B branch-visible source-use/gap"
"interlanguage-sidecar/r3-7b34ec91-branch-visible-1a-persianate-route-source-use-gap-20260707/R3_7B34EC91_BRANCH_VISIBLE_1A_PERSIANATE_ROUTE_SOURCE_USE_GAP_20260707_20260707T035624Z/R3_7B34EC91_EXACT_BLOCKERS_AND_RECOVERY_ROWS.csv","added","5","0","5","R3 7B branch-visible source-use/gap"
"interlanguage-sidecar/r3-7b34ec91-branch-visible-1a-persianate-route-source-use-gap-20260707/R3_7B34EC91_BRANCH_VISIBLE_1A_PERSIANATE_ROUTE_SOURCE_USE_GAP_20260707_20260707T035624Z/R3_7B34EC91_FABLE_ADVERSE_BOUNDARY_LEDGER.csv","added","5","0","5","R3 7B branch-visible source-use/gap"
"interlanguage-sidecar/r3-7b34ec91-branch-visible-1a-persianate-route-source-use-gap-20260707/R3_7B34EC91_BRANCH_VISIBLE_1A_PERSIANATE_ROUTE_SOURCE_USE_GAP_20260707_20260707T035624Z/R3_7B34EC91_LANGUAGE_BOUNDARY_ROWS.csv","added","7","0","7","R3 7B branch-visible source-use/gap"
"interlanguage-sidecar/r3-7b34ec91-branch-visible-1a-persianate-route-source-use-gap-20260707/R3_7B34EC91_BRANCH_VISIBLE_1A_PERSIANATE_ROUTE_SOURCE_USE_GAP_20260707_20260707T035624Z/R3_7B34EC91_SOURCE_USE_GAP_RECOVERY_ROWS.csv","added","6","0","6","R3 7B branch-visible source-use/gap"
"interlanguage-sidecar/r3-7b34ec91-branch-visible-1a-persianate-route-source-use-gap-20260707/R3_7B34EC91_BRANCH_VISIBLE_1A_PERSIANATE_ROUTE_SOURCE_USE_GAP_20260707_20260707T035624Z/R3_7B34EC91_TOKEN_RESET_AND_MUTUAL_WAKE_RULES.csv","added","4","0","4","R3 7B branch-visible source-use/gap"
"interlanguage-sidecar/r3-7b34ec91-branch-visible-1a-persianate-route-source-use-gap-20260707/R3_7B34EC91_BRANCH_VISIBLE_1A_PERSIANATE_ROUTE_SOURCE_USE_GAP_20260707_20260707T035624Z/README.md","added","18","0","18","R3 7B branch-visible source-use/gap"
"interlanguage-sidecar/r3-7b34ec91-branch-visible-1a-persianate-route-source-use-gap-20260707/R3_7B34EC91_BRANCH_VISIBLE_1A_PERSIANATE_ROUTE_SOURCE_USE_GAP_20260707_20260707T035624Z/SHA256SUMS.txt","added","28","0","28","R3 7B branch-visible source-use/gap"
"interlanguage-sidecar/r3-7b34ec91-branch-visible-1a-persianate-route-source-use-gap-20260707/R3_7B34EC91_BRANCH_VISIBLE_1A_PERSIANATE_ROUTE_SOURCE_USE_GAP_20260707_20260707T035624Z/branch-visible-inputs/b3_post_1a_action_summary__B3_ACTION_SUMMARY.csv","added","3","0","3","R3 7B branch-visible source-use/gap"
"interlanguage-sidecar/r3-7b34ec91-branch-visible-1a-persianate-route-source-use-gap-20260707/R3_7B34EC91_BRANCH_VISIBLE_1A_PERSIANATE_ROUTE_SOURCE_USE_GAP_20260707_20260707T035624Z/branch-visible-inputs/persianate_b3_handoff_boundaries__B3_HANDOFF_BOUNDARIES_1A823D4A.csv","added","5","0","5","R3 7B branch-visible source-use/gap"
"interlanguage-sidecar/r3-7b34ec91-branch-visible-1a-persianate-route-source-use-gap-20260707/R3_7B34EC91_BRANCH_VISIBLE_1A_PERSIANATE_ROUTE_SOURCE_USE_GAP_20260707_20260707T035624Z/branch-visible-inputs/persianate_branch_compare_summary__BRANCH_COMPARE_SUMMARY_1A823D4A.csv","added","14","0","14","R3 7B branch-visible source-use/gap"
"interlanguage-sidecar/r3-7b34ec91-branch-visible-1a-persianate-route-source-use-gap-20260707/R3_7B34EC91_BRANCH_VISIBLE_1A_PERSIANATE_ROUTE_SOURCE_USE_GAP_20260707_20260707T035624Z/branch-visible-inputs/persianate_child_packet_route__PERSIANATE_TAJIK_CHILD_PACKET_ROUTE_1A823D4A.csv","added","3","0","3","R3 7B branch-visible source-use/gap"
"interlanguage-sidecar/r3-7b34ec91-branch-visible-1a-persianate-route-source-use-gap-20260707/R3_7B34EC91_BRANCH_VISIBLE_1A_PERSIANATE_ROUTE_SOURCE_USE_GAP_20260707_20260707T035624Z/branch-visible-inputs/persianate_route_blocker_recovery__PERSIANATE_TAJIK_BLOCKER_RECOVERY_PARENT_ROWS_1A823D4A.csv","added","10","0","10","R3 7B branch-visible source-use/gap"
"interlanguage-sidecar/r3-7b34ec91-branch-visible-1a-persianate-route-source-use-gap-20260707/R3_7B34EC91_BRANCH_VISIBLE_1A_PERSIANATE_ROUTE_SOURCE_USE_GAP_20260707_20260707T035624Z/branch-visible-inputs/persianate_route_source_use_gap_fable_adverse__PERSIANATE_TAJIK_SOURCE_USE_GAP_FABLE_ADVERSE_PARENT_ROWS_1A823D4A.csv","added","7","0","7","R3 7B branch-visible source-use/gap"
"interlanguage-sidecar/r3-7b34ec91-branch-visible-1a-persianate-route-source-use-gap-20260707/R3_7B34EC91_BRANCH_VISIBLE_1A_PERSIANATE_ROUTE_SOURCE_USE_GAP_20260707_20260707T035624Z/branch-visible-inputs/persianate_route_summary__SUMMARY.json","added","26","0","26","R3 7B branch-visible source-use/gap"
"interlanguage-sidecar/r3-7b34ec91-branch-visible-1a-persianate-route-source-use-gap-20260707/R3_7B34EC91_BRANCH_VISIBLE_1A_PERSIANATE_ROUTE_SOURCE_USE_GAP_20260707_20260707T035624Z/branch-visible-inputs/r3_1a_fable_adverse_boundary__R3_1A823D4A_FABLE_ADVERSE_BOUNDARY_LEDGER.csv","added","5","0","5","R3 7B branch-visible source-use/gap"
"interlanguage-sidecar/r3-7b34ec91-branch-visible-1a-persianate-route-source-use-gap-20260707/R3_7B34EC91_BRANCH_VISIBLE_1A_PERSIANATE_ROUTE_SOURCE_USE_GAP_20260707_20260707T035624Z/branch-visible-inputs/r3_1a_language_boundary__R3_1A823D4A_LANGUAGE_BOUNDARY_ROWS.csv","added","7","0","7","R3 7B branch-visible source-use/gap"
"interlanguage-sidecar/r3-7b34ec91-branch-visible-1a-persianate-route-source-use-gap-20260707/R3_7B34EC91_BRANCH_VISIBLE_1A_PERSIANATE_ROUTE_SOURCE_USE_GAP_20260707_20260707T035624Z/branch-visible-inputs/r3_1a_package_validation__PACKAGE_VALIDATION.json","added","28","0","28","R3 7B branch-visible source-use/gap"
"interlanguage-sidecar/r3-7b34ec91-branch-visible-1a-persianate-route-source-use-gap-20260707/R3_7B34EC91_BRANCH_VISIBLE_1A_PERSIANATE_ROUTE_SOURCE_USE_GAP_20260707_20260707T035624Z/branch-visible-inputs/r3_1a_source_use_gap_recovery__R3_1A823D4A_SOURCE_USE_GAP_RECOVERY_ROWS.csv","added","6","0","6","R3 7B branch-visible source-use/gap"
"interlanguage-sidecar/r3-7b34ec91-branch-visible-1a-persianate-route-source-use-gap-20260707/R3_7B34EC91_BRANCH_VISIBLE_1A_PERSIANATE_ROUTE_SOURCE_USE_GAP_20260707_20260707T035624Z/branch-visible-inputs/r3_359_package_validation__PACKAGE_VALIDATION.json","added","29","0","29","R3 7B branch-visible source-use/gap"
"interlanguage-sidecar/r3-7b34ec91-branch-visible-1a-persianate-route-source-use-gap-20260707/R3_7B34EC91_BRANCH_VISIBLE_1A_PERSIANATE_ROUTE_SOURCE_USE_GAP_20260707_20260707T035624Z/branch-visible-inputs/r3_359_separation_rows__R3_359BC213_ARABIC_PERSIAN_DARI_TAJIK_SEPARATION_ROWS.csv","added","8","0","8","R3 7B branch-visible source-use/gap"
"interlanguage-sidecar/r3-7b34ec91-branch-visible-1a-persianate-route-source-use-gap-20260707/R3_7B34EC91_BRANCH_VISIBLE_1A_PERSIANATE_ROUTE_SOURCE_USE_GAP_20260707_20260707T035624Z/branch-visible-inputs/r6_1a_cross_lane_boundary_adjacent_only__R6_1A823D4A_CROSS_LANE_CONTEXT_BOUNDARY.csv","added","4","0","4","R3 7B branch-visible source-use/gap"
"interlanguage-sidecar/r3-7b34ec91-branch-visible-1a-persianate-route-source-use-gap-20260707/R3_7B34EC91_BRANCH_VISIBLE_1A_PERSIANATE_ROUTE_SOURCE_USE_GAP_20260707_20260707T035624Z/branch-visible-inputs/r6_1a_fable_adverse_adjacent_only__R6_1A823D4A_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv","added","7","0","7","R3 7B branch-visible source-use/gap"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A55A9D0F_7B_NONSLAVIC_R6_R3_A55_ROUTE_CONTEXT_BATCH_20260707/B3_ACTION_SUMMARY.csv","added","2","0","2","B3 18BBB package validation"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A55A9D0F_7B_NONSLAVIC_R6_R3_A55_ROUTE_CONTEXT_BATCH_20260707/BRANCH_PR_STATE.csv","added","2","0","2","B3 18BBB package validation"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A55A9D0F_7B_NONSLAVIC_R6_R3_A55_ROUTE_CONTEXT_BATCH_20260707/FAST_IMPORT_BLOB_LEDGER.csv","added","76","0","76","B3 18BBB package validation"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A55A9D0F_7B_NONSLAVIC_R6_R3_A55_ROUTE_CONTEXT_BATCH_20260707/MANIFEST.csv","added","9","0","9","B3 18BBB package validation"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A55A9D0F_7B_NONSLAVIC_R6_R3_A55_ROUTE_CONTEXT_BATCH_20260707/PACKAGE_FILE_LEDGER.csv","added","76","0","76","B3 18BBB package validation"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A55A9D0F_7B_NONSLAVIC_R6_R3_A55_ROUTE_CONTEXT_BATCH_20260707/PACKAGE_ROOT_SUMMARY.csv","added","5","0","5","B3 18BBB package validation"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A55A9D0F_7B_NONSLAVIC_R6_R3_A55_ROUTE_CONTEXT_BATCH_20260707/README.md","added","8","0","8","B3 18BBB package validation"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A55A9D0F_7B_NONSLAVIC_R6_R3_A55_ROUTE_CONTEXT_BATCH_20260707/SAFETY_SCAN_HITS.csv","added","2","0","2","B3 18BBB package validation"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A55A9D0F_7B_NONSLAVIC_R6_R3_A55_ROUTE_CONTEXT_BATCH_20260707/SHA256SUMS.txt","added","9","0","9","B3 18BBB package validation"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A55A9D0F_7B_NONSLAVIC_R6_R3_A55_ROUTE_CONTEXT_BATCH_20260707/VALIDATION_ISSUES.csv","added","2","0","2","B3 18BBB package validation"
"uploader-transfer/r6-7b34ec91-current-head-source-start-continuation-20260707/R6_7B34EC91_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/MANIFEST.csv","added","20","0","20","R6 7B source-start continuation"
"uploader-transfer/r6-7b34ec91-current-head-source-start-continuation-20260707/R6_7B34EC91_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/R6_7B34EC91_CURRENT_HEAD_SOURCE_START_CONTINUATION_COUNTS.csv","added","25","0","25","R6 7B source-start continuation"
"uploader-transfer/r6-7b34ec91-current-head-source-start-continuation-20260707/R6_7B34EC91_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/README.md","added","17","0","17","R6 7B source-start continuation"
"uploader-transfer/r6-7b34ec91-current-head-source-start-continuation-20260707/R6_7B34EC91_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/SHA256SUMS.txt","added","19","0","19","R6 7B source-start continuation"
"uploader-transfer/r6-7b34ec91-current-head-source-start-continuation-20260707/R6_7B34EC91_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/b3/B3_ROUTE.csv","added","2","0","2","R6 7B source-start continuation"
"uploader-transfer/r6-7b34ec91-current-head-source-start-continuation-20260707/R6_7B34EC91_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/blockers/R6_7B34EC91_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv","added","7","0","7","R6 7B source-start continuation"
"uploader-transfer/r6-7b34ec91-current-head-source-start-continuation-20260707/R6_7B34EC91_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/branch-current/R6_7B34EC91_BRANCH_CHECK_AND_VISIBLE_INPUTS.csv","added","3","0","3","R6 7B source-start continuation"
"uploader-transfer/r6-7b34ec91-current-head-source-start-continuation-20260707/R6_7B34EC91_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/branch-current/R6_7B34EC91_LOCAL_HEAD_NAMED_FILE_HITS.csv","added","1","0","1","R6 7B source-start continuation"
"uploader-transfer/r6-7b34ec91-current-head-source-start-continuation-20260707/R6_7B34EC91_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/branch-current/R6_7B34EC91_PAYLOAD_FRONTIER_CORRECTION.csv","added","3","0","3","R6 7B source-start continuation"
"uploader-transfer/r6-7b34ec91-current-head-source-start-continuation-20260707/R6_7B34EC91_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/ethics/R6_7B34EC91_ETHICS_AUTHORITY_CONTINUATION_MAP.csv","added","5","0","5","R6 7B source-start continuation"
"uploader-transfer/r6-7b34ec91-current-head-source-start-continuation-20260707/R6_7B34EC91_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/fable/R6_7B34EC91_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv","added","6","0","6","R6 7B source-start continuation"
"uploader-transfer/r6-7b34ec91-current-head-source-start-continuation-20260707/R6_7B34EC91_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/input-verification/R6_7B34EC91_1A_ACCOUNTING_PACKET_SHA_VERIFY.csv","added","13","0","13","R6 7B source-start continuation"
"uploader-transfer/r6-7b34ec91-current-head-source-start-continuation-20260707/R6_7B34EC91_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/input-verification/R6_7B34EC91_PRIOR_PACKAGE_SHA_VERIFY.csv","added","20","0","20","R6 7B source-start continuation"
"uploader-transfer/r6-7b34ec91-current-head-source-start-continuation-20260707/R6_7B34EC91_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/logs/LOGBOOK_EXCERPT_20260706.md","added","13","0","13","R6 7B source-start continuation"
"uploader-transfer/r6-7b34ec91-current-head-source-start-continuation-20260707/R6_7B34EC91_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/mutual-watch/R6_7B34EC91_MUTUAL_WATCH_OBSERVATION.csv","added","2","0","2","R6 7B source-start continuation"
"uploader-transfer/r6-7b34ec91-current-head-source-start-continuation-20260707/R6_7B34EC91_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/source-use/R6_7B34EC91_CROSS_LANE_CONTEXT_BOUNDARY.csv","added","3","0","3","R6 7B source-start continuation"
"uploader-transfer/r6-7b34ec91-current-head-source-start-continuation-20260707/R6_7B34EC91_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/source-use/R6_7B34EC91_SOURCE_USE_CONTINUATION_LEDGER.csv","added","8","0","8","R6 7B source-start continuation"
"uploader-transfer/r6-7b34ec91-current-head-source-start-continuation-20260707/R6_7B34EC91_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/state/ACTIVE_SESSION_STATE_EXCERPT_20260707.md","added","21","0","21","R6 7B source-start continuation"
"uploader-transfer/r6-7b34ec91-current-head-source-start-continuation-20260707/R6_7B34EC91_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/state/HEARTBEAT_EXCERPT_20260707.md","added","15","0","15","R6 7B source-start continuation"
"uploader-transfer/r6-7b34ec91-current-head-source-start-continuation-20260707/R6_7B34EC91_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/witness-index/R6_7B34EC91_SOURCE_WITNESS_INDEX_CARRYFORWARD.csv","added","316","0","316","R6 7B source-start continuation"
"uploader-transfer/r6-7b34ec91-current-head-source-start-continuation-20260707/R6_7B34EC91_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/witness-index/R6_7B34EC91_SOURCE_WITNESS_SCOPE_COUNTS_CARRYFORWARD.csv","added","111","0","111","R6 7B source-start continuation"
