"file","expected_sha256","actual_sha256","status"
"DRAFT_NONCANONICAL_PRETRANSLATION_INTERLINEAR_ROWS_A55A9D0F.csv","3AB91FDFFD0F995FE5647AF5E6715326C6FF5976038C77B1721BFF63E6951D79","3AB91FDFFD0F995FE5647AF5E6715326C6FF5976038C77B1721BFF63E6951D79","OK"
"EXACT_BLOCKERS_AND_RECOVERY_ROWS_A55A9D0F.csv","71EDEBAC58968E4E9A73B9AD24415926473E0318A09E3C8E52B08F6CA984D865","71EDEBAC58968E4E9A73B9AD24415926473E0318A09E3C8E52B08F6CA984D865","OK"
"FABLE_FORMAL_OBJECT_CARRYFORWARD_A55A9D0F.csv","302DAFA2D6D12644496B22248014D432510CF76F1BED773CD0AC437A5F79D100","302DAFA2D6D12644496B22248014D432510CF76F1BED773CD0AC437A5F79D100","OK"
"FABLE_REQUIREMENTS_ACKNOWLEDGED_20260707.md","39626FB1B28359709B1FBE2ECFB115D2B8C59CE1EF1AE78C8F75A14782C667A1","39626FB1B28359709B1FBE2ECFB115D2B8C59CE1EF1AE78C8F75A14782C667A1","OK"
"forms.csv","26022528EDA2D81EC547B04F34E3B68CDB30A746401BE44DC713A093F8D8A104","26022528EDA2D81EC547B04F34E3B68CDB30A746401BE44DC713A093F8D8A104","OK"
"FRONTIER_DELTA_A55A9D0F.csv","3CCE9A0F92206E1CD2917F3DFF41A71A1B8E11491EFC30D1C37AFBBB4C9541EF","3CCE9A0F92206E1CD2917F3DFF41A71A1B8E11491EFC30D1C37AFBBB4C9541EF","OK"
"HEARTBEAT_20260707.md","CC317D32A9BEBA96D72CA281A9D10B438FA4FB95C435CF762730F11337EFF4C0","CC317D32A9BEBA96D72CA281A9D10B438FA4FB95C435CF762730F11337EFF4C0","OK"
"languages.csv","4DF41260B0318483B6960924F7F2A5356A2EA356C734C90FE51530039A18B57C","4DF41260B0318483B6960924F7F2A5356A2EA356C734C90FE51530039A18B57C","OK"
"lexemes.jsonl","009670AE69EE28C5005C6C534869C55F6F327F0E8ADBA6F275648089661DA0B2","009670AE69EE28C5005C6C534869C55F6F327F0E8ADBA6F275648089661DA0B2","OK"
"marginal_intelligibility.csv","1B32510E55639EBD172C6ECF935F867A2B1EE29E0A79C94802B4A45898907C4B","1B32510E55639EBD172C6ECF935F867A2B1EE29E0A79C94802B4A45898907C4B","OK"
"README.md","5C72B7AB212E0F3318649DBD1456AC6CBD0B705407F311283802E08F6C184758","5C72B7AB212E0F3318649DBD1456AC6CBD0B705407F311283802E08F6C184758","OK"
"rules_acknowledgement.md","B5EDED5064EC24B97118B227A4CAA39E5B2C6D7542B0573B02E43EAE3C3C2D20","B5EDED5064EC24B97118B227A4CAA39E5B2C6D7542B0573B02E43EAE3C3C2D20","OK"
"SESSION_LOGBOOK_20260707.md","434C331A890F81102386A1C09F82FCBB8F2F5B6A840FD6FDC2A3F4EE62D37CCB","434C331A890F81102386A1C09F82FCBB8F2F5B6A840FD6FDC2A3F4EE62D37CCB","OK"
"source_documents.csv","479336F2D88A42D261972068E75A2BA388293F370CF6CE7D0ED5DFA7968B4A13","479336F2D88A42D261972068E75A2BA388293F370CF6CE7D0ED5DFA7968B4A13","OK"
"SOURCE_USE_GAP_ADVERSE_FABLE_LEDGER_A55A9D0F.csv","05B95C69FEB54B694A6EA75D17300CB66DF1596CA711A0E045B89EE01C0BE4E1","05B95C69FEB54B694A6EA75D17300CB66DF1596CA711A0E045B89EE01C0BE4E1","OK"
"source_use_ledger.csv","2E3A5E84E666F24B435C03153A5ED72BE55C4CA5F774998FD6460AE3F68DCFAB","2E3A5E84E666F24B435C03153A5ED72BE55C4CA5F774998FD6460AE3F68DCFAB","OK"
"SOURCE_WITNESS_SUBSET_BY_SUBLANE_A55A9D0F.csv","1E873F43A20800E3E7E792EA152FEAAC5AA0E1FB8FE328FC26DB02EAE6C9EF95","1E873F43A20800E3E7E792EA152FEAAC5AA0E1FB8FE328FC26DB02EAE6C9EF95","OK"
"SUBLANE_SOURCE_CONTEXT_MANUAL_REVIEW_NOTES_A55A9D0F.csv","3DC3E2D00BDC71D86BF3A4B9602C67F913E0FD9B698C1AE1DD4934F10F8D6D40","3DC3E2D00BDC71D86BF3A4B9602C67F913E0FD9B698C1AE1DD4934F10F8D6D40","OK"
"SUMMARY_COUNTS_A55A9D0F.csv","C32645324FBAA9985F66056A642D8C4F951CC4E0D464696E7EE4BFB2F154A8A2","C32645324FBAA9985F66056A642D8C4F951CC4E0D464696E7EE4BFB2F154A8A2","OK"
"TG_CYRL_TJ_SOURCE_DISCOVERY_ONLY_ROWS_A55A9D0F.csv","F76FE7D0B875B7B18652317A2FF7142982F1770EE9497FC1F1438264AF8B3E6D","F76FE7D0B875B7B18652317A2FF7142982F1770EE9497FC1F1438264AF8B3E6D","OK"
"word_weights.csv","C79A02E76F4ADB30EFDB628E101EE17841E88CB51E79694256A64A872C65F757","C79A02E76F4ADB30EFDB628E101EE17841E88CB51E79694256A64A872C65F757","OK"
