"filename","status","additions","deletions","changes","route_bucket"
"coordination/non-slavic-core-1fa37d6d-18bbb-route-context-visibility-20260707/NON_SLAVIC_CORE_1FA37D6D_18BBB_ROUTE_CONTEXT_VISIBILITY_20260707/BRANCH_COMPARE_COMMITS_18BBB185_TO_1FA37D6D.csv","added","3","0","3","1FA parent packet branch-visible"
"coordination/non-slavic-core-1fa37d6d-18bbb-route-context-visibility-20260707/NON_SLAVIC_CORE_1FA37D6D_18BBB_ROUTE_CONTEXT_VISIBILITY_20260707/BRANCH_COMPARE_FILES_18BBB185_TO_1FA37D6D.csv","added","98","0","98","1FA parent packet branch-visible"
"coordination/non-slavic-core-1fa37d6d-18bbb-route-context-visibility-20260707/NON_SLAVIC_CORE_1FA37D6D_18BBB_ROUTE_CONTEXT_VISIBILITY_20260707/BRANCH_COMPARE_SUMMARY_1FA37D6D.csv","added","2","0","2","1FA parent packet branch-visible"
"coordination/non-slavic-core-1fa37d6d-18bbb-route-context-visibility-20260707/NON_SLAVIC_CORE_1FA37D6D_18BBB_ROUTE_CONTEXT_VISIBILITY_20260707/CHILD_PACKET_INVENTORY_1FA37D6D.csv","added","8","0","8","1FA parent packet branch-visible"
"coordination/non-slavic-core-1fa37d6d-18bbb-route-context-visibility-20260707/NON_SLAVIC_CORE_1FA37D6D_18BBB_ROUTE_CONTEXT_VISIBILITY_20260707/EIGHT_LANE_ROUTE_STATUS_ROWS_1FA37D6D.csv","added","9","0","9","1FA parent packet branch-visible"
"coordination/non-slavic-core-1fa37d6d-18bbb-route-context-visibility-20260707/NON_SLAVIC_CORE_1FA37D6D_18BBB_ROUTE_CONTEXT_VISIBILITY_20260707/EXACT_BLOCKER_RECOVERY_ROWS_1FA37D6D.csv","added","7","0","7","1FA parent packet branch-visible"
"coordination/non-slavic-core-1fa37d6d-18bbb-route-context-visibility-20260707/NON_SLAVIC_CORE_1FA37D6D_18BBB_ROUTE_CONTEXT_VISIBILITY_20260707/MANIFEST.csv","added","11","0","11","1FA parent packet branch-visible"
"coordination/non-slavic-core-1fa37d6d-18bbb-route-context-visibility-20260707/NON_SLAVIC_CORE_1FA37D6D_18BBB_ROUTE_CONTEXT_VISIBILITY_20260707/README.md","added","16","0","16","1FA parent packet branch-visible"
"coordination/non-slavic-core-1fa37d6d-18bbb-route-context-visibility-20260707/NON_SLAVIC_CORE_1FA37D6D_18BBB_ROUTE_CONTEXT_VISIBILITY_20260707/SHA256SUMS.txt","added","10","0","10","1FA parent packet branch-visible"
"coordination/non-slavic-core-1fa37d6d-18bbb-route-context-visibility-20260707/NON_SLAVIC_CORE_1FA37D6D_18BBB_ROUTE_CONTEXT_VISIBILITY_20260707/SOURCE_USE_GAP_FABLE_ADVERSE_ROLLUP_1FA37D6D.csv","added","7","0","7","1FA parent packet branch-visible"
"coordination/non-slavic-core-1fa37d6d-18bbb-route-context-visibility-20260707/NON_SLAVIC_CORE_1FA37D6D_18BBB_ROUTE_CONTEXT_VISIBILITY_20260707/SUMMARY.json","added","27","0","27","1FA parent packet branch-visible"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1FA37D6D_NONSLAVIC_18BBB_ROUTE_CONTEXT_BATCH_20260707/B3_ACTION_SUMMARY.csv","added","2","0","2","other"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1FA37D6D_NONSLAVIC_18BBB_ROUTE_CONTEXT_BATCH_20260707/BRANCH_PR_STATE.csv","added","2","0","2","other"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1FA37D6D_NONSLAVIC_18BBB_ROUTE_CONTEXT_BATCH_20260707/FAST_IMPORT_BLOB_LEDGER.csv","added","14","0","14","other"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1FA37D6D_NONSLAVIC_18BBB_ROUTE_CONTEXT_BATCH_20260707/MANIFEST.csv","added","9","0","9","other"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1FA37D6D_NONSLAVIC_18BBB_ROUTE_CONTEXT_BATCH_20260707/PACKAGE_FILE_LEDGER.csv","added","14","0","14","other"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1FA37D6D_NONSLAVIC_18BBB_ROUTE_CONTEXT_BATCH_20260707/PACKAGE_ROOT_SUMMARY.csv","added","2","0","2","other"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1FA37D6D_NONSLAVIC_18BBB_ROUTE_CONTEXT_BATCH_20260707/README.md","added","8","0","8","other"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1FA37D6D_NONSLAVIC_18BBB_ROUTE_CONTEXT_BATCH_20260707/SAFETY_SCAN_HITS.csv","added","2","0","2","other"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1FA37D6D_NONSLAVIC_18BBB_ROUTE_CONTEXT_BATCH_20260707/SHA256SUMS.txt","added","9","0","9","other"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1FA37D6D_NONSLAVIC_18BBB_ROUTE_CONTEXT_BATCH_20260707/VALIDATION_ISSUES.csv","added","2","0","2","other"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_F347B268_NONSLAVIC_1FA_ROUTE_CONTEXT_VISIBILITY_20260707/B3_ACTION_SUMMARY.csv","added","2","0","2","other"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_F347B268_NONSLAVIC_1FA_ROUTE_CONTEXT_VISIBILITY_20260707/BRANCH_PR_STATE.csv","added","2","0","2","other"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_F347B268_NONSLAVIC_1FA_ROUTE_CONTEXT_VISIBILITY_20260707/FAST_IMPORT_BLOB_LEDGER.csv","added","13","0","13","other"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_F347B268_NONSLAVIC_1FA_ROUTE_CONTEXT_VISIBILITY_20260707/MANIFEST.csv","added","9","0","9","other"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_F347B268_NONSLAVIC_1FA_ROUTE_CONTEXT_VISIBILITY_20260707/PACKAGE_FILE_LEDGER.csv","added","13","0","13","other"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_F347B268_NONSLAVIC_1FA_ROUTE_CONTEXT_VISIBILITY_20260707/PACKAGE_ROOT_SUMMARY.csv","added","2","0","2","other"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_F347B268_NONSLAVIC_1FA_ROUTE_CONTEXT_VISIBILITY_20260707/README.md","added","8","0","8","other"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_F347B268_NONSLAVIC_1FA_ROUTE_CONTEXT_VISIBILITY_20260707/SAFETY_SCAN_HITS.csv","added","2","0","2","other"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_F347B268_NONSLAVIC_1FA_ROUTE_CONTEXT_VISIBILITY_20260707/SHA256SUMS.txt","added","9","0","9","other"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_F347B268_NONSLAVIC_1FA_ROUTE_CONTEXT_VISIBILITY_20260707/VALIDATION_ISSUES.csv","added","2","0","2","other"
