rel_path,bytes,lines,sha256,grade,score,flags,title_guess,opening_comments
19_Gauss_Werke_Band05/gauss_b05_ch10.tex,54375,886,5aef901223556832518e53801d214e22962e511aa4ef544375bd8f8c48b4d7d9,A,86,GOOD_MATH,"Carl Friedrich Gauß Werke --- Band 5, Teil 10",
19_Gauss_Werke_Band05/gauss_b05_ch11.tex,91137,1533,3638cb49db9c0aaea4aecdf883ffcea66938255e6a12fbc4c54db042636ec3a3,A,90,GOOD_MATH,"Carl Friedrich Gau Werke --- Band 5, Teil 11",
19_Gauss_Werke_Band05/gauss_b05_ch12.tex,69807,714,a03706f4e807b5004368620b6905eb8c33548335d06e25fd4e2dd56ac59d970c,A,65,GOOD_MATH,"Carl Friedrich Gau Werke --- Band 5, Teil 12","Carl Friedrich Gauß Werke — Band 5, Teil 12 | Typeset from pages 551-600 of the original PDF | Encoding and Language | Page layout"
19_Gauss_Werke_Band05/gauss_b05_ch13.tex,93485,1418,84101af2495a74a8a40d86aaa89fff2b3db6f8880f81dab78a6f4b09887a9048,A,122,GOOD_MATH|MULTILINGUAL,"Carl Friedrich Gauß Werke --- Band 5, Teil 13",Encoding and fonts | \usepackage{libertine} % Linux Libertine for text | \usepackage[libertine]{newtxmath} % Libertine math fonts | Language support
19_Gauss_Werke_Band05/gauss_b05_ch14.tex,14159,409,f744151a543bc218649cc2d6663c7784b0a4df3d6ef612346c6c279e0151fedd,A,79,GOOD_MATH,"Carl Friedrich Gauß Werke --- Band 5, Teil 14",
19_Gauss_Werke_Band05/gauss_b05_ch2.tex,106769,1945,a051f22beb4de1d119db5e8231ba57a4ceb11abdda6bcb012e4a4577ee7cc282,D,-926,OCR_SPACING|LOW_MATH,"Carl Friedrich Gauß Werke --- Band 5, Teil 2",
19_Gauss_Werke_Band05/gauss_b05_ch3.tex,92394,995,94e8427328828341711fb90e335c66b0ca6c9d0ac1441b39f8d9f678bd6dead8,A,84,GOOD_MATH,"Carl Friedrich Gauß Werke --- Band 5, Teil 3","Carl Friedrich Gauß Werke — Band 5, Teil 3 | Pages 101-150: Intensitas Vis Magneticae Terrestris (continued) | and Allgemeine Theorie des Erdmagnetismus | Encoding and fonts | Languages: Latin and German"
19_Gauss_Werke_Band05/gauss_b05_ch4.tex,99390,894,0a7737dd0bdc2e503bf82f457326970f58afcc8c83ef3badc2246594c34ffa27,C,4,OCR_HEADERS|GOOD_MATH,"Carl Friedrich Gauß Werke --- Band 5, Teil 4",
19_Gauss_Werke_Band05/gauss_b05_ch5.tex,68999,1255,a3cbad6041c30b82ae90b9da1afd58fddfd957af26052ffe29e46c60a74e65b1,A,80,GOOD_MATH,,"Carl Friedrich Gau{\ss} Werke --- Band 5, Teil 5 | Pages 201--250: Tables for Y and Z, and | ""Allgemeine Lehrsätze in Beziehung auf die im verkehrten Verhältnisse | des Quadrats der Entfernung wirkenden Anziehungs- und Abstossungs-Kräfte"" | Encoding and language | Page layout"
19_Gauss_Werke_Band05/gauss_b05_ch6.tex,83143,1089,e5fa6396331bcfcd9ff25f33e13f79382b7fd32099ea4cd0ffc46d8d76334aa1,A,86,GOOD_MATH,"Carl Friedrich Gauß Werke --- Band 5, Teil 6",
19_Gauss_Werke_Band05/gauss_b05_ch7.tex,117774,793,708aec16e77e1c85d35340762c0343c27fe68bfd04a68e446030aea0c534029f,C,1,RAW_PROSE_DUMP,"Carl Friedrich Gauß Werke --- Band 5, Teil 7",
19_Gauss_Werke_Band05/gauss_b05_ch8.tex,112098,2878,d5ba342c90186374f1d8f3c807c944d416b432e3da80ee4bd95ea5cf840f88ab,D,-68,OCR_HEADERS,"Carl Friedrich Gauß Werke --- Band 5, Teil 8",
19_Gauss_Werke_Band05/gauss_b05_ch9.tex,37123,466,9120a266d9b193813cdcc3aefe7647ad67c0e89ff869bc921810435c3f21a4d9,A,83,GOOD_MATH,"Carl Friedrich Gauß Werke --- Band~5, Teil~9","This is a faithful transcription of Gauss's ""Werke, Band 5"", pages 401--450. | Original text in German/Latin has been preserved verbatim. | Mathematical formulae have been converted to LaTeX syntax."
20_Gauss_Werke_Band06/gauss_b06_ch1.tex,69934,1600,a791ba9212b616fc5f6e417f9f4e22fe344a1f0c33d296f78208b931d4d1bad4,A,89,GOOD_MATH,Carl Friedrich Gau  Werke --- Band 6,Encoding and language | Page geometry | Mathematical typesetting
20_Gauss_Werke_Band06/gauss_b06_ch10.tex,151308,3180,ec920152249e57193e213ae57a7cf41c15982737ce35db62ae78d145050aabe8,D,-1767,OCR_ARTIFACTS|OCR_SPACING|LOW_MATH,"Carl Friedrich Gau Werke --- Band 6, Teil 10",
20_Gauss_Werke_Band06/gauss_b06_ch11.tex,223401,435,a12c5acfaf9b20317f93970019da109093edce9a37c9560254fad6ad6abc25cf,D,-643,OCR_ARTIFACTS|OCR_SPACING|LOW_MATH,"Carl Friedrich Gauß Werke --- Band~6, Teil~11",
20_Gauss_Werke_Band06/gauss_b06_ch12.tex,214309,2326,1d5c100aa947ffeb83589721459c89f0716c585cd3580fd90edfc59a18dc8716,D,-42,RAW_PROSE_DUMP|LOW_MATH,"Carl Friedrich Gau Werke --- Band 6, Teil 12",Encoding and Language | Page geometry | Math packages
20_Gauss_Werke_Band06/gauss_b06_ch13.tex,226405,337,b22feb85445c07835d3e0f6ae299e72e2fa35a2b84bfe979cc15148cd8752204,D,-666,OCR_SPACING|LOW_MATH,"Carl Friedrich Gau Werke --- Band~6, Teil~13",
20_Gauss_Werke_Band06/gauss_b06_ch14.tex,109369,1731,e690ce24e09eb00ef26cb09cad143cb66097ec4174288963bc4d7c235c0b912a,A,60,MULTILINGUAL,"Carl Friedrich Gau Werke --- Band 6, Teil 14",
20_Gauss_Werke_Band06/gauss_b06_ch2.tex,97058,1686,a05fee51da1eea7998ea0cfe2dccdc935e7e45c9f06d2a1b48c32b3419bb9d7e,D,-426,OCR_SPACING|LOW_MATH,"Carl Friedrich Gau Werke --- Band 6, Teil 2",
20_Gauss_Werke_Band06/gauss_b06_ch3.tex,76852,1614,b794599bbd820ba11f7cb3bdb6b3f129f68c4a66b7244ee9a1f409ba8833ee1c,A,90,GOOD_MATH,"Carl Friedrich Gauß Werke --- Band 6, Teil 3","Carl Friedrich Gauß Werke — Band 6, Teil 3 | Typeset pages 101–150 | ==================== ENCODING & FONTS ==================== | ==================== LANGUAGES ===================="
20_Gauss_Werke_Band06/gauss_b06_ch4.tex,109046,1579,b613247af1408b0c43664ad22f6fd9549180a9b0b9cd78f7dd1a976ed0e8aacd,A,87,GOOD_MATH,"Carl Friedrich Gauß Werke --- Band 6, Teil 4",Encoding and fonts | Language support | Mathematics
20_Gauss_Werke_Band06/gauss_b06_ch5.tex,52779,740,63337f124975ca00f0fc444934847ec871c2269055048f998b19717674e49de7,A,88,GOOD_MATH,"Carl Friedrich Gauß Werke --- Band~6, Teil~5","Carl Friedrich Gauß Werke --- Band 6, Teil 5 | Pages 201-250: Letters and Papers on Ceres, Pallas, and Perturbation Theory | Typeset in LaTeX with German and Latin text preserved | ==================== ENCODING & FONTS ===================="
20_Gauss_Werke_Band06/gauss_b06_ch6.tex,30118,630,67f806d7c08d1e8309d093888bb780ea0df0ab13a7c847aca66eecb003b84e4a,A,69,GOOD_MATH,"Carl Friedrich Gau Werke --- Band 6, Teil 6",
20_Gauss_Werke_Band06/gauss_b06_ch7.tex,127644,2018,0eb07c05a2a099a0202632445709020968dde8cdb960095353e1803f4bcddc32,A,90,GOOD_MATH,"Carl Friedrich Gau  Werke --- Band~6, Teil~7",Encoding and language | Page layout | Mathematical typesetting
20_Gauss_Werke_Band06/gauss_b06_ch8.tex,151288,4231,c2b16f22f63e3d33881c9593736edd71f5c31e5cf1fca7fef3e19dacd383ab51,D,-1990,OCR_ARTIFACTS|OCR_SPACING|OCR_HEADERS|LOW_MATH,"Carl Friedrich Gau Werke --- Band 6, Teil 8",
20_Gauss_Werke_Band06/gauss_b06_ch9.tex,117707,1997,6c24c1b32a61b1413305bd529acb249685a19a9be2614faf5e26c894bdd7edc1,A,80,GOOD_MATH,"Carl Friedrich Gauß Werke --- Band 6, Teil 9",
20_Gauss_Werke_Band06/section2.tex,8121,169,075b402739c116129a9f910ebf53e4be0010e2060ee428c6734c0cc650728bad,A,90,GOOD_MATH,Carl Friedrich Gau Werke --- Band 6,
20_Gauss_Werke_Band06/section3.tex,30269,697,459984716cdde2c0b0cba8de37ba9b5823046be413cbdf93a18a3c2f13281da4,A,90,GOOD_MATH,Carl Friedrich Gau Werke --- Band 6,
20_Gauss_Werke_Band06/section4.tex,19643,496,c8564113b998172bf930e2d54dfbf5eb616094cef214b4b346134b5789d493d7,A,89,GOOD_MATH,Carl Friedrich Gau Werke --- Band 6,
20_Gauss_Werke_Band06/section5.tex,5065,112,bd70d82a333988549d607785a6b89c29f283b4b42e28145e85ba63b9314a3743,C,0,LOW_MATH,Carl Friedrich Gau Werke --- Band 6,
21_Gauss_Werke_Band07/gauss_b07_ch1.tex,75421,869,0bee28ba39d639b94117940c2857f5d110927534825f880552ab96d064ea6c37,A,88,GOOD_MATH,Carl Friedrich Gau Werke --- Band 7,
21_Gauss_Werke_Band07/gauss_b07_ch10.tex,35648,688,371b2a967ec8dc167fc6e7327575a5ab35e2d520a55ca14030dbc0dc7a6b9721,A,90,GOOD_MATH,"Carl Friedrich Gau Werke --- Band 7, Teil 10",!TEX encoding = UTF-8 Unicode
21_Gauss_Werke_Band07/gauss_b07_ch11.tex,69372,1138,dbdb89f0bb5de378677308cd2fe8526c91c80ca735f6d473505f06c9c10a5290,A,89,GOOD_MATH,"Carl Friedrich Gauß Werke --- Band 7, Teil 11",
21_Gauss_Werke_Band07/gauss_b07_ch12.tex,55260,1071,2f88391653a12bdb9c7ec4a43e0b52aa0c23e8c733907917c04e02189bd89d51,A,89,GOOD_MATH,"Carl Friedrich Gauß Werke --- Band 7, Teil 12",
21_Gauss_Werke_Band07/gauss_b07_ch13.tex,28407,507,3bb9d072b2db77e41b2d2c8a625aa7a36080b8628a024ceeaf05daa6dbf2e0aa,A,90,GOOD_MATH,"Carl Friedrich Gauß Werke --- Band 7, Teil 13",
21_Gauss_Werke_Band07/gauss_b07_ch14.tex,24839,862,9a7eea980d3a0bade500d5c8e0efbc2f6f41f534ef1c765dca70133f7d8f7cdf,A,41,CLEAN,"Carl Friedrich Gau  Werke --- Band~7, Teil~14",!TEX encoding = UTF-8 Unicode | Encoding and Language | Page geometry | Fonts
21_Gauss_Werke_Band07/gauss_b07_ch2.tex,51916,961,b15745f0d5aa49d8ffdd06d4c7181b506909afafe7467f4590f544b6390eb4e3,A,78,GOOD_MATH,"Carl Friedrich Gau Werke --- Band 7, Teil 2",
21_Gauss_Werke_Band07/gauss_b07_ch3.tex,71826,1572,ee79109ac283df35ee5b97bdc6980b5a12a063187390e768291c7e35af55c7c4,A,87,GOOD_MATH,"Carl Friedrich Gauß Werke --- Band 7, Teil 3","Carl Friedrich Gauß Werke — Band 7, Teil 3 | Pages 101–150 (original pagination 91–140) | Typeset from ""Theoria Motus Corporum Coelestium"", Liber I, Sectio II–III | Encoding and language | Mathematics"
21_Gauss_Werke_Band07/gauss_b07_ch4.tex,65005,1300,5b0aa6ef143cf180ecef5eb79b33ae42ea8612340a08381416ccbc74d751a975,A,81,GOOD_MATH,,Encoding and language | Page geometry | Mathematics
21_Gauss_Werke_Band07/gauss_b07_ch5.tex,71751,1109,146a9012958636402af95b75ae7181a442893f010207408cdcac04d16bcec9b3,A,88,GOOD_MATH,"Carl Friedrich Gau  Werke --- Band 7, Teil 5",
21_Gauss_Werke_Band07/gauss_b07_ch6.tex,48716,631,6b07f6e297d33265bc305ece3f1003e8b9418f67bc3f3c007745d09b56081f15,A,85,GOOD_MATH,"Carl Friedrich Gauß Werke --- Band 7, Teil 6","Carl Friedrich Gauß Werke — Band 7, Teil 6 | Pages 251-300 | Encoding | Languages | Page layout"
21_Gauss_Werke_Band07/gauss_b07_ch7.tex,75489,1993,81bec882006afaccdc38d606bcf2de2d06d69d9167689f3d01d6e3d1cba33efd,A,90,GOOD_MATH,"Carl Friedrich Gau Werke --- Band 7, Teil 7",
21_Gauss_Werke_Band07/gauss_b07_ch8.tex,117626,10967,9ce7e3184538f623fde878ac7abdfad5dba3f86ab3dac13237fa74cc0d010be2,D,-1218,OCR_ARTIFACTS|LOW_MATH,"Carl Friedrich Gau Werke --- Band 7, Teil 8",
21_Gauss_Werke_Band07/gauss_b07_ch9.tex,106978,1320,ab22d3df58f5d01043ab798746d99f0ac5f62c9a3e48efbb79e6614a91867c73,A,93,GOOD_MATH|MULTILINGUAL,"Carl Friedrich Gauß Werke --- Band 7, Teil 9","Carl Friedrich Gauß Werke — Band 7, Teil 9 | Pages 401-450: Störungen der Ceres und Pallas | Encoding and language | Mathematics | \usepackage{mathcomp}"
22_Gauss_Werke_Band11_Abt1/gauss_b11_ch1.tex,70426,1379,811490f8b8ce0ff71dc848b5020450e120ad519bd95606ea8b48da0d010a1c2c,A,58,CLEAN,"Carl Friedrich Gau Werke --- Band 11, Abteilung 1",
22_Gauss_Werke_Band11_Abt1/gauss_b11_ch10.tex,113583,2386,85687735d89179fb6fd18087b627e6e1dcaa67a64dc8ed75ed33e0a38f7f23e4,A,80,GOOD_MATH,Teil 10,
22_Gauss_Werke_Band11_Abt1/gauss_b11_ch11.tex,68151,1284,364ae92ecd91056219c0768cfb2e04ba1751ae48944e257583d1d2f114d31989,A,86,GOOD_MATH,Teil 11,
22_Gauss_Werke_Band11_Abt1/gauss_b11_ch2.tex,81572,965,5f1ebe44b31d8ded002c1d3b2dfec764b65eb7295caca1d18d35ef1eefd38861,A,89,GOOD_MATH,"Carl Friedrich Gau Werke --- Band 11, Abt. 1, Teil 2",
22_Gauss_Werke_Band11_Abt1/gauss_b11_ch3.tex,63384,1578,3d1a3c8840c21ba97a4034aa0ef7fa1b7c088b560fd94dcb7a6ccb11f26918e1,A,90,GOOD_MATH,"Carl Friedrich Gau  Werke --- Band 11, Abt.~1, Teil 3",
22_Gauss_Werke_Band11_Abt1/gauss_b11_ch5.tex,63220,1422,84321a0905883adc9d0af57e339ae9fa3818cbe6e44b5823ab80013305930c5c,A,113,GOOD_MATH|MULTILINGUAL,"Carl Friedrich Gau Werke --- Band 11, Abt. 1, Teil 5",
22_Gauss_Werke_Band11_Abt1/gauss_b11_ch6.tex,66349,1101,ba9da154f5f830980fba2c41bb68fd8c6d1c6bd3b5f2f27baa7b85d5c79fc5cd,A,88,GOOD_MATH,Teil 6,"Gauss Werke Band 11, Abt. 1 - Pages 251-300 (original pp. 249-298) | Teil 6: Theoretische und Praktische Astronomie"
22_Gauss_Werke_Band11_Abt1/gauss_b11_ch7.tex,85385,1546,3f69c7b20b9f8f197b232bbdcbddb7b325ed594428ffdbd76c12495192373dbe,A,90,GOOD_MATH,Teil 7,
22_Gauss_Werke_Band11_Abt1/gauss_b11_ch8.tex,105139,1647,459433821f7afa571ec20b767214cfdce9070ff4d248ca3177ee1c1b744fc37c,A,90,GOOD_MATH,Teil 8,
22_Gauss_Werke_Band11_Abt1/gauss_b11_ch9.tex,95234,1465,35af0a22f4b91a7ab058b15da8fb62fa914ac8d6acbc492472cc1e1bad5c239c,A,81,GOOD_MATH,Teil 9,
23_Gauss_Werke_Einzel/gauss_einzel_ch1.tex,51368,522,cc88a4a6836995310d5540679758ca7212ed0ffd53864957408e346a5b582230,A,81,GOOD_MATH,Carl Friedrich Gau Werke --- Einzelband,
23_Gauss_Werke_Einzel/gauss_einzel_ch10.tex,33612,693,c60ea1d3d5f82d470feec873db6aae45659040b3a680c884c76b48365b6daba4,A,90,GOOD_MATH,"Einzelband, Teil 10",
23_Gauss_Werke_Einzel/gauss_einzel_ch2.tex,118963,847,eba879d3beb54cbb6fdf0387d3768448995869bcf8aa35cafa7fba10cfc9ec8f,A,87,GOOD_MATH,"Carl Friedrich Gau Werke --- Einzelband, Teil 2",
23_Gauss_Werke_Einzel/gauss_einzel_ch3.tex,59874,1137,60dcf3304d8984b8830aa1c0509b84bbc80eb4b6b91cf57a6c8883128ef16a44,A,90,GOOD_MATH,"Carl Friedrich Gau Werke --- Einzelband, Teil 3",
23_Gauss_Werke_Einzel/gauss_einzel_ch4.tex,113147,954,24f592c23405b8cfee852737aaebce15a8508e3e8bfcef48d1eb5b28db981455,A,86,GOOD_MATH,,gauss_einzel_ch4.tex - Pages 151-200 of Gauss Werke Einzelband | Section V: De formis secundi gradus
23_Gauss_Werke_Einzel/gauss_einzel_ch5.tex,113283,785,f343ab1666fd94a7cf61f7dd5bdd7c0837ad3429901700d4f8d86041e1972bdd,A,86,GOOD_MATH,[0.5em] Disquisitiones Arithmeticae --- Sectio Quinta,
23_Gauss_Werke_Einzel/gauss_einzel_ch6.tex,112573,948,b3a727b3525129f6b6b54157eb0b54fc00e4a2d1784aea9f702cfa04a27fd56c,A,137,GOOD_MATH|HAS_THEOREMS,"Einzelband, Teil 6",
23_Gauss_Werke_Einzel/gauss_einzel_ch7.tex,105770,1129,1246edca470ebafa566e40e927007474337cf8cf312786109b2bb1ac78bb6147,A,125,GOOD_MATH|MULTILINGUAL,"Einzelband, Teil 7",
23_Gauss_Werke_Einzel/gauss_einzel_ch8.tex,57964,1231,1b3ff9198ab87e10288a77e29c183bbdf86e035e891a5313e02f4b2419aa7d42,A,90,GOOD_MATH,"Einzelband, Teil 8","Gauss Werke Einzelband, Teil 8 | Pages 351-400: Disquisitiones Arithmeticae, Sectio V (continued) | DECOMPOSITIO FORMARUM BINARIARUM IN TRIA QUADRATA | et VARIAE DISQUISITIONUM PRAECEDENTIUM APPLICATIONES"
23_Gauss_Werke_Einzel/gauss_einzel_ch9.tex,81578,1511,6d2251bb752d6a7806820f61ef5e473317bdec51ba5f8742db709e7f2238705a,A,89,GOOD_MATH,"Einzelband, Teil 9",
24_Gauss_Werke_Band01_alt/gauss_b01a_ch1.tex,34869,930,25a64d173d6099d8a54822f1bd3a8bf3d73775f9633e80417e8824552f1919fc,A,90,GOOD_MATH,Carl Friedrich Gau Werke --- Band 1 (Alternate),
24_Gauss_Werke_Band01_alt/gauss_b01a_ch10.tex,95578,750,2693ee3d23a16fa8a6ee26781addaf18d7ae8e0c5a509f1c07449681cac0d5d0,A,90,GOOD_MATH,"Band 1 (Alternate), Teil 10",
24_Gauss_Werke_Band01_alt/gauss_b01a_ch11.tex,38426,893,e1e16824abc24d04f98d65e476ba51f23bffb4cb0a21baf1d8eafef8ca15a8fb,A,90,GOOD_MATH,"Band 1 (Alternate), Teil 11",
24_Gauss_Werke_Band01_alt/gauss_b01a_ch2.tex,22758,520,3b1278b018ec3aa2a8ca2e3e15c137ab61e165e0a7ad98769f134bd33be9e5f8,A,90,GOOD_MATH,"Carl Friedrich Gau Werke --- Band 1 (Alternate), Teil 2",
