"current_head_context","source_package_context","branch_head_context","term_id","language_lane","english_concept","row_bucket","source_rank","source_record_type","source_use_label","source_path_or_gap","source_bytes","source_sha256","source_status","source_access_or_recovery_signal","crosswalk_boundary","nonclaim_boundary"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0004","french","localization","source_gated_generated_draft_noncanonical","2","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_1508_04495v1/1508.04495v1_abstract.tex","973","B6FCC6A08703DB10576D80FA867961E0E8B32EE228E0D71B2E86E160D51EB508","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1508.04495; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0004","french","localization","source_gated_generated_draft_noncanonical","3","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_1508_04495v1/1508.04495v1_annexeA.tex","14382","B70390149B359B112C82429C48B0D3EB10271DEE9FAD0B7E19FF8CDFDA4CC88B","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1508.04495; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0005","french","field","source_gated_generated_draft_noncanonical","1","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_0911_2903v2/0911.2903v2_Exp.1014.B.Keller.tex","94933","73390B421593C602CCCB45B88EF9FC4AC29831A7684187D95DF9DD0D29D811FF","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/0911.2903; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0005","french","field","source_gated_generated_draft_noncanonical","2","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_1508_04495v1/1508.04495v1_abstract.tex","973","B6FCC6A08703DB10576D80FA867961E0E8B32EE228E0D71B2E86E160D51EB508","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1508.04495; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0005","french","field","source_gated_generated_draft_noncanonical","3","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_1508_04495v1/1508.04495v1_annexeA.tex","14382","B70390149B359B112C82429C48B0D3EB10271DEE9FAD0B7E19FF8CDFDA4CC88B","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1508.04495; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0006","french","module","source_gated_generated_draft_noncanonical","1","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_0911_2903v2/0911.2903v2_Exp.1014.B.Keller.tex","94933","73390B421593C602CCCB45B88EF9FC4AC29831A7684187D95DF9DD0D29D811FF","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/0911.2903; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0006","french","module","source_gated_generated_draft_noncanonical","2","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_1508_04495v1/1508.04495v1_abstract.tex","973","B6FCC6A08703DB10576D80FA867961E0E8B32EE228E0D71B2E86E160D51EB508","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1508.04495; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0006","french","module","source_gated_generated_draft_noncanonical","3","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_1508_04495v1/1508.04495v1_annexeA.tex","14382","B70390149B359B112C82429C48B0D3EB10271DEE9FAD0B7E19FF8CDFDA4CC88B","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1508.04495; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0007","french","quotient module","source_gated_generated_draft_noncanonical","1","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_0911_2903v2/0911.2903v2_Exp.1014.B.Keller.tex","94933","73390B421593C602CCCB45B88EF9FC4AC29831A7684187D95DF9DD0D29D811FF","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/0911.2903; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0007","french","quotient module","source_gated_generated_draft_noncanonical","2","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_1508_04495v1/1508.04495v1_abstract.tex","973","B6FCC6A08703DB10576D80FA867961E0E8B32EE228E0D71B2E86E160D51EB508","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1508.04495; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0007","french","quotient module","source_gated_generated_draft_noncanonical","3","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_1508_04495v1/1508.04495v1_annexeA.tex","14382","B70390149B359B112C82429C48B0D3EB10271DEE9FAD0B7E19FF8CDFDA4CC88B","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1508.04495; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0008","french","tensor product","manual_source_review_blocker","1","source-gap-active-recovery","missing_direct_german_or_source_corpus_tensor_product_anchor","German LocalCodex baseline; Romance tensor active recovery package; branch 8f7d1c intake; target-language witness rows","","","target-language terminology/context witnesses retained but insufficient for corpus prose","produit tensoriel [candidate only; do not use in corpus prose]","blocked row links to active recovery gap, not corpus prose evidence","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0009","french","submodule","source_gated_generated_draft_noncanonical","1","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_0911_2903v2/0911.2903v2_Exp.1014.B.Keller.tex","94933","73390B421593C602CCCB45B88EF9FC4AC29831A7684187D95DF9DD0D29D811FF","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/0911.2903; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0009","french","submodule","source_gated_generated_draft_noncanonical","2","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_1508_04495v1/1508.04495v1_abstract.tex","973","B6FCC6A08703DB10576D80FA867961E0E8B32EE228E0D71B2E86E160D51EB508","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1508.04495; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0009","french","submodule","source_gated_generated_draft_noncanonical","3","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_1508_04495v1/1508.04495v1_annexeA.tex","14382","B70390149B359B112C82429C48B0D3EB10271DEE9FAD0B7E19FF8CDFDA4CC88B","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1508.04495; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0010","french","automorphism","source_gated_generated_draft_noncanonical","1","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_0911_2903v2/0911.2903v2_Exp.1014.B.Keller.tex","94933","73390B421593C602CCCB45B88EF9FC4AC29831A7684187D95DF9DD0D29D811FF","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/0911.2903; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0010","french","automorphism","source_gated_generated_draft_noncanonical","2","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_1508_04495v1/1508.04495v1_abstract.tex","973","B6FCC6A08703DB10576D80FA867961E0E8B32EE228E0D71B2E86E160D51EB508","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1508.04495; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0010","french","automorphism","source_gated_generated_draft_noncanonical","3","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_1508_04495v1/1508.04495v1_annexeA.tex","14382","B70390149B359B112C82429C48B0D3EB10271DEE9FAD0B7E19FF8CDFDA4CC88B","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1508.04495; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0011","french","endomorphism","source_gated_generated_draft_noncanonical","1","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_0911_2903v2/0911.2903v2_Exp.1014.B.Keller.tex","94933","73390B421593C602CCCB45B88EF9FC4AC29831A7684187D95DF9DD0D29D811FF","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/0911.2903; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0011","french","endomorphism","source_gated_generated_draft_noncanonical","2","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_1508_04495v1/1508.04495v1_abstract.tex","973","B6FCC6A08703DB10576D80FA867961E0E8B32EE228E0D71B2E86E160D51EB508","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1508.04495; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0011","french","endomorphism","source_gated_generated_draft_noncanonical","3","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_1508_04495v1/1508.04495v1_annexeA.tex","14382","B70390149B359B112C82429C48B0D3EB10271DEE9FAD0B7E19FF8CDFDA4CC88B","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1508.04495; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0012","french","homomorphism","source_gated_generated_draft_noncanonical","1","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_0911_2903v2/0911.2903v2_Exp.1014.B.Keller.tex","94933","73390B421593C602CCCB45B88EF9FC4AC29831A7684187D95DF9DD0D29D811FF","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/0911.2903; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0012","french","homomorphism","source_gated_generated_draft_noncanonical","2","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_1508_04495v1/1508.04495v1_abstract.tex","973","B6FCC6A08703DB10576D80FA867961E0E8B32EE228E0D71B2E86E160D51EB508","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1508.04495; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
