"lane","drift_kind","file","size_bytes","last_write","sha256","path"
"noether-cjk-native-source-evidence","source_canon_or_provenance_drift","NOETHER_PROGRAM_SOURCE_CANON_CROSS_LANE_INVENTORY_SHA256SUMS_20260704.txt","567","2026-07-04T22:18:30","A65256422CD8A775A14BA093041DED47B46CA2E933974E82ED724C27BAB21B93","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\NOETHER_PROGRAM_SOURCE_CANON_CROSS_LANE_INVENTORY_SHA256SUMS_20260704.txt"
"noether-cjk-native-source-evidence","source_canon_or_provenance_drift","NOETHER_PROGRAM_SOURCE_CANON_GIT_FRONTIER_RECHECK_20260704.json","695","2026-07-04T22:19:36","E8688BD0106E6D78B7683D6DF825830DB3FA98AB7640C4D3A884C49551FF1712","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\NOETHER_PROGRAM_SOURCE_CANON_GIT_FRONTIER_RECHECK_20260704.json"
"noether-cjk-native-source-evidence","source_canon_or_provenance_drift","NOETHER_PROGRAM_SOURCE_CANON_GIT_FRONTIER_RECHECK_20260704.md","996","2026-07-04T22:19:36","2588E01494EA5C5E18B530970BFCE11FE4F1AE0F352CCE99BD42E3EC8D03E9D1","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\NOETHER_PROGRAM_SOURCE_CANON_GIT_FRONTIER_RECHECK_20260704.md"
"noether-cjk-native-source-evidence","source_canon_or_provenance_drift","NOETHER_PROGRAM_SOURCE_CANON_GIT_FRONTIER_RECHECK_SHA256SUMS_20260704.txt","276","2026-07-04T22:19:36","919322645195666ACD750AB087AC3D12B05901322822EE56693DC0E2E2935AFF","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\NOETHER_PROGRAM_SOURCE_CANON_GIT_FRONTIER_RECHECK_SHA256SUMS_20260704.txt"
"noether-interlanguage-method-authority","source_canon_or_provenance_drift","NOETHER_CROSS_LANE_SOURCE_WITNESS_FIELD_COVERAGE_AUDIT_20260704T201532Z.json","10169","2026-07-04T22:17:51","8E15BA6F069251050A6FB4E4D3B7A7E97F3E003C11635E262D10EDEAE331BAB7","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\NOETHER_CROSS_LANE_SOURCE_WITNESS_FIELD_COVERAGE_AUDIT_20260704T201532Z.json"
"noether-interlanguage-method-authority","source_canon_or_provenance_drift","NOETHER_CROSS_LANE_SOURCE_WITNESS_FIELD_COVERAGE_AUDIT_20260704T201532Z.md","6402","2026-07-04T22:17:51","2D3870F5A90AC3205B9F9EF055EA91E9408DD2657F288B4B12E8A261055A7A95","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\NOETHER_CROSS_LANE_SOURCE_WITNESS_FIELD_COVERAGE_AUDIT_20260704T201532Z.md"
"noether-interlanguage-method-authority","source_canon_or_provenance_drift","NOETHER_INTERLANGUAGE_DURABLE_RUN_LOG_20260704.md","26458","2026-07-04T22:17:51","3133B20710E92198363D5FB61330D86B045569A7A42EADFE9CF1FE07DB6FE997","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\NOETHER_INTERLANGUAGE_DURABLE_RUN_LOG_20260704.md"
"noether-interlanguage-method-authority","source_canon_or_provenance_drift","NOETHER_SOURCE_CANON_PREWORK_GATE_AUDIT_20260704T200931Z.json","9978","2026-07-04T22:11:45","A729B8E400FBE886B0D1949A7ECD76212813C870296CFB3EC8C49F6F3DB2C8DE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\NOETHER_SOURCE_CANON_PREWORK_GATE_AUDIT_20260704T200931Z.json"
"noether-interlanguage-method-authority","source_canon_or_provenance_drift","NOETHER_SOURCE_CANON_PREWORK_GATE_AUDIT_20260704T200931Z.md","8957","2026-07-04T22:11:45","844B08AE56198A63B16CF1E2C5E0FFCB5FDD5E5BD7C30DBDD5F0D48A765B8CD0","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\NOETHER_SOURCE_CANON_PREWORK_GATE_AUDIT_20260704T200931Z.md"
"noether-olp-relation-function-support","source_canon_or_provenance_drift","SESSION_K_DURABLE_RUN_LOG_20260704.json","10442","2026-07-04T22:14:29","45851D972E6FDC912619496E388A45C2FE64AE9ED910AFEFA8C73A8B5747ED72","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\SESSION_K_DURABLE_RUN_LOG_20260704.json"
"noether-olp-relation-function-support","source_canon_or_provenance_drift","SESSION_K_DURABLE_RUN_LOG_20260704.md","18633","2026-07-04T22:14:29","AFDBED5DEB21ADDA04B5C2E476EE1CE5C3489ACA1B6129695E480233AC606E34","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\SESSION_K_DURABLE_RUN_LOG_20260704.md"
"noether-olp-relation-function-support","source_canon_or_provenance_drift","SESSION_K_FULL_SUPPORT_LANE_PAYLOAD_20260704.sha256","6860","2026-07-04T22:18:18","A1F55D81FF54DD516F980680B50E15FE9A4A18054544D8286652F34AB0D54EEB","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\SESSION_K_FULL_SUPPORT_LANE_PAYLOAD_20260704.sha256"
"noether-olp-relation-function-support","source_canon_or_provenance_drift","SESSION_K_FULL_SUPPORT_LANE_PAYLOAD_MANIFEST_20260704.json","11265","2026-07-04T22:18:18","82975D657CDDC479E9E6295FB8FB2225F317DA3F918AE0DA706D3EDE6DA56D12","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\SESSION_K_FULL_SUPPORT_LANE_PAYLOAD_MANIFEST_20260704.json"
"noether-olp-relation-function-support","source_canon_or_provenance_drift","SESSION_K_FULL_SUPPORT_LANE_PAYLOAD_MANIFEST_20260704.md","10067","2026-07-04T22:18:18","831E747F3B8BA541E7192CFF7920DAB51B769AA7F274091FC00F4B694092DBEC","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\SESSION_K_FULL_SUPPORT_LANE_PAYLOAD_MANIFEST_20260704.md"
"noether-olp-relation-function-support","source_canon_or_provenance_drift","SESSION_K_SESSION_B_PACKAGE_CONSUMPTION_SIDECAR_20260704.csv","5090","2026-07-04T22:14:29","D730BA314C00B50A4C5751D321B9EA12DC4B2F01C7FE2EFE386542058A3D89B6","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\SESSION_K_SESSION_B_PACKAGE_CONSUMPTION_SIDECAR_20260704.csv"
"noether-olp-relation-function-support","source_canon_or_provenance_drift","SESSION_K_SESSION_B_PACKAGE_CONSUMPTION_SIDECAR_20260704.json","4940","2026-07-04T22:14:29","5F1C7D3EC2E8CCCE834AC438D61E46D1EFEA51B772EC5CD1341203065E8318DE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\SESSION_K_SESSION_B_PACKAGE_CONSUMPTION_SIDECAR_20260704.json"
"noether-olp-relation-function-support","source_canon_or_provenance_drift","SESSION_K_SESSION_B_PACKAGE_CONSUMPTION_SIDECAR_20260704.md","4814","2026-07-04T22:14:29","E24E6A43773FFF113645196F9659E957F97F3B7966BEFA01AE82A9EB2FDE6A23","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\SESSION_K_SESSION_B_PACKAGE_CONSUMPTION_SIDECAR_20260704.md"
"noether-olp-relation-function-support","source_canon_or_provenance_drift","SESSION_K_SOURCE_CANON_REQUIRED_FIELD_AUDIT_20260704.csv","8084","2026-07-04T22:13:46","19D0767116C30731BAA68624C40E785D9E761F5A2DE090A83657430767A36574","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\SESSION_K_SOURCE_CANON_REQUIRED_FIELD_AUDIT_20260704.csv"
"noether-olp-relation-function-support","source_canon_or_provenance_drift","SESSION_K_SOURCE_CANON_REQUIRED_FIELD_AUDIT_20260704.json","16896","2026-07-04T22:13:46","CB6C005379102B9D02BB9F0A019E1BE416C8B144130ABD785A0BA4302903D774","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\SESSION_K_SOURCE_CANON_REQUIRED_FIELD_AUDIT_20260704.json"
"noether-olp-relation-function-support","source_canon_or_provenance_drift","SESSION_K_SOURCE_CANON_REQUIRED_FIELD_AUDIT_20260704.md","7606","2026-07-04T22:13:46","B11E5216745475759FDE0748C313530C66DF7D9C9220AD2DCE06D614A1FCACDF","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\SESSION_K_SOURCE_CANON_REQUIRED_FIELD_AUDIT_20260704.md"
"noether-persianate-tajik-source-evidence-draft-lane","source_canon_or_provenance_drift","NOETHER_PERSIANATE_TAJIK_DURABLE_RUN_LOG_20260704.md","59044","2026-07-04T22:10:33","40DCD2437EE1BA4EAA3F04E97415BC9B7DDFF8F7FB391C7E2FAFBEC19C45CEFD","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\NOETHER_PERSIANATE_TAJIK_DURABLE_RUN_LOG_20260704.md"
"noether-persianate-tajik-source-evidence-draft-lane","source_canon_or_provenance_drift","NOETHER_PERSIANATE_TAJIK_LANE_DRAFT_ARTIFACTS_20260704.sha256","1445","2026-07-04T22:11:26","026BCDCB928C00128335691EC5C8C9E4B0ECB0633E5AF540E74B651899C8B50B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\NOETHER_PERSIANATE_TAJIK_LANE_DRAFT_ARTIFACTS_20260704.sha256"
"noether-persianate-tajik-source-evidence-draft-lane","source_canon_or_provenance_drift","NOETHER_PERSIANATE_TAJIK_LANE_DRAFT_ARTIFACTS_MANIFEST_20260704.json","10116","2026-07-04T22:11:01","07F380F3F937188694477E45CCAD65CCE6C6437EB98DCA028B293F3A42B6DDFD","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\NOETHER_PERSIANATE_TAJIK_LANE_DRAFT_ARTIFACTS_MANIFEST_20260704.json"
"noether-r2-pan-turkic-hard-blockers","source_canon_or_provenance_drift","NOETHER_R2_PAN_TURKIC_DURABLE_RUN_LOG_20260704.md","53383","2026-07-04T22:15:50","7FA71CAB00804A33B1A79DCDCB1D1708423AAD163C0A27A4255CD55A44684080","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\NOETHER_R2_PAN_TURKIC_DURABLE_RUN_LOG_20260704.md"
"noether-r2-pan-turkic-hard-blockers","source_canon_or_provenance_drift","NOETHER_R2_PAN_TURKIC_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704.md","8339","2026-07-04T22:16:12","960D902FC7AD5C9291BD50E7534E9339945BC3F576BF5531D7636B2E26467235","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\NOETHER_R2_PAN_TURKIC_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704.md"
"noether-r2-pan-turkic-hard-blockers","source_canon_or_provenance_drift","NOETHER_R2_PAN_TURKIC_SOURCE_CANON_PROGRAM_ALIGNMENT_MANIFEST_20260704.csv","2685","2026-07-04T22:16:28","856073B293890EFCCDA527C4C93B6869441E487C66AD521EDBF1D47AC1AA6342","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\NOETHER_R2_PAN_TURKIC_SOURCE_CANON_PROGRAM_ALIGNMENT_MANIFEST_20260704.csv"
"noether-r2-pan-turkic-hard-blockers","source_canon_or_provenance_drift","NOETHER_R2_PAN_TURKIC_SOURCE_CANON_PROGRAM_ALIGNMENT_MANIFEST_20260704.json","3432","2026-07-04T22:16:28","EAE343A85F0C85530D56EF4945D79A9B8866716230196955FF3388C65CB424A7","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\NOETHER_R2_PAN_TURKIC_SOURCE_CANON_PROGRAM_ALIGNMENT_MANIFEST_20260704.json"
"noether-r2-pan-turkic-hard-blockers","source_canon_or_provenance_drift","NOETHER_R2_PAN_TURKIC_SOURCE_CANON_PROGRAM_ALIGNMENT_SHA256_20260704.txt","1103","2026-07-04T22:16:28","63CD14C194812932A53E3E592E845D97F0F855406A62D49359409E3143AC5B40","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\NOETHER_R2_PAN_TURKIC_SOURCE_CANON_PROGRAM_ALIGNMENT_SHA256_20260704.txt"
"noether-r2-pan-turkic-hard-blockers","source_canon_or_provenance_drift","NOETHER_R2_PAN_TURKIC_SOURCE_CANON_PROGRAM_CONTROL_RECHECK_20260704.csv","1434","2026-07-04T22:09:26","0943A7A43241B8159911B1D9642FA4AA9BFCAE34C2E21AE838F34E5951D4FCC3","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\NOETHER_R2_PAN_TURKIC_SOURCE_CANON_PROGRAM_CONTROL_RECHECK_20260704.csv"
"noether-r2-pan-turkic-hard-blockers","source_canon_or_provenance_drift","NOETHER_R2_PAN_TURKIC_SOURCE_CANON_PROGRAM_CROSS_LANE_RECHECK_20260704.csv","17298","2026-07-04T22:09:26","C9AE1B00455A66B38FB895A5B2A555355B3272842525B19718C422D028826B62","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\NOETHER_R2_PAN_TURKIC_SOURCE_CANON_PROGRAM_CROSS_LANE_RECHECK_20260704.csv"
"noether-r2-pan-turkic-hard-blockers","source_canon_or_provenance_drift","NOETHER_R2_PAN_TURKIC_SOURCE_CANON_PROGRAM_GIT_FRONTIER_RECHECK_20260704.csv","3423","2026-07-04T22:16:07","62CDB5438FA12B245F12D41A4A895395D4183B58CB4F9CABCD0536C330F4BCB9","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\NOETHER_R2_PAN_TURKIC_SOURCE_CANON_PROGRAM_GIT_FRONTIER_RECHECK_20260704.csv"
"noether-r2-pan-turkic-hard-blockers","source_canon_or_provenance_drift","NOETHER_R2_PAN_TURKIC_SOURCE_CANON_PROGRAM_NORMALIZED_REGISTER_20260704.csv","75220","2026-07-04T22:12:28","5BFD1920A01B1079A1C1047553ABD4313276185B8EA4C7D26A809B22092A49D7","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\NOETHER_R2_PAN_TURKIC_SOURCE_CANON_PROGRAM_NORMALIZED_REGISTER_20260704.csv"
"noether-r2-pan-turkic-hard-blockers","source_canon_or_provenance_drift","NOETHER_R2_PAN_TURKIC_SOURCE_CANON_PROGRAM_NORMALIZED_REGISTER_20260704.json","113863","2026-07-04T22:12:29","BCCDA6DECD44184DCE5145CB2842D7425F1663BC4CA025FA8044C219CA2A96E8","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\NOETHER_R2_PAN_TURKIC_SOURCE_CANON_PROGRAM_NORMALIZED_REGISTER_20260704.json"
"noether-r2-pan-turkic-hard-blockers","source_canon_or_provenance_drift","NOETHER_R2_PAN_TURKIC_SOURCE_CANON_PROGRAM_REPO_SHELF_RECHECK_20260704.csv","4651","2026-07-04T22:09:26","8842D0E0EE1BD6122E8BEA894936F057DFD461F2AC213A758B105E89292F6299","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\NOETHER_R2_PAN_TURKIC_SOURCE_CANON_PROGRAM_REPO_SHELF_RECHECK_20260704.csv"
"noether-r3-arabic-persianate-linear-algebra","other_output_drift","AGENTS_20260704T201340Z.md","6730","2026-07-04T22:13:42","6FD4D660C40D0A17FBA6B65736CF8493DD99B96ACD8E23FC3EB077D1F183EB7B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201340Z\AGENTS_20260704T201340Z.md"
"noether-r3-arabic-persianate-linear-algebra","other_output_drift","AGENTS_20260704T201423Z.md","6730","2026-07-04T22:14:24","6FD4D660C40D0A17FBA6B65736CF8493DD99B96ACD8E23FC3EB077D1F183EB7B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201423Z\AGENTS_20260704T201423Z.md"
"noether-r3-arabic-persianate-linear-algebra","other_output_drift","AGENTS_20260704T201707Z.md","6730","2026-07-04T22:17:08","6FD4D660C40D0A17FBA6B65736CF8493DD99B96ACD8E23FC3EB077D1F183EB7B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201707Z\AGENTS_20260704T201707Z.md"
"noether-r3-arabic-persianate-linear-algebra","other_output_drift","copilot-instructions_20260704T201340Z.md","2368","2026-07-04T22:13:42","9EABDB65018E81E9E367BCCD81A3F3F0ABC6599CE4993AB31926A6F506F88DDC","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201340Z\copilot-instructions_20260704T201340Z.md"
"noether-r3-arabic-persianate-linear-algebra","other_output_drift","copilot-instructions_20260704T201423Z.md","2368","2026-07-04T22:14:24","9EABDB65018E81E9E367BCCD81A3F3F0ABC6599CE4993AB31926A6F506F88DDC","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201423Z\copilot-instructions_20260704T201423Z.md"
"noether-r3-arabic-persianate-linear-algebra","other_output_drift","copilot-instructions_20260704T201707Z.md","2368","2026-07-04T22:17:08","9EABDB65018E81E9E367BCCD81A3F3F0ABC6599CE4993AB31926A6F506F88DDC","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201707Z\copilot-instructions_20260704T201707Z.md"
"noether-r3-arabic-persianate-linear-algebra","source_canon_or_provenance_drift","R3_SOURCE_CANON_CROSS_LANE_RECHECK_20260704T201340Z.csv","5481","2026-07-04T22:13:42","5491727AD37C477023BF9F484EA4A4998E4D69ACBA09033014E93C3518B9C0B8","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201340Z\R3_SOURCE_CANON_CROSS_LANE_RECHECK_20260704T201340Z.csv"
"noether-r3-arabic-persianate-linear-algebra","source_canon_or_provenance_drift","R3_SOURCE_CANON_CROSS_LANE_RECHECK_20260704T201340Z.json","7217","2026-07-04T22:13:42","AA8CBD2E28C229D866B7221109E0B17C013079751EB6D8C98AC412996DBFD784","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201340Z\R3_SOURCE_CANON_CROSS_LANE_RECHECK_20260704T201340Z.json"
