filename,status,additions,deletions,changes,blob_url
coordination/non-slavic-core-41b39c18-r6-8a-branch-visibility-route-20260707/NON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707/MANIFEST.csv,added,16,0,16,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/25b9a6df17e374b5fb25c3599c1caf384dcf228c/coordination%2Fnon-slavic-core-41b39c18-r6-8a-branch-visibility-route-20260707%2FNON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707%2FMANIFEST.csv
coordination/non-slavic-core-41b39c18-r6-8a-branch-visibility-route-20260707/NON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707/R6_8A_WITNESS_SCOPE_COUNTS_41B.csv,added,111,0,111,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/25b9a6df17e374b5fb25c3599c1caf384dcf228c/coordination%2Fnon-slavic-core-41b39c18-r6-8a-branch-visibility-route-20260707%2FNON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707%2FR6_8A_WITNESS_SCOPE_COUNTS_41B.csv
coordination/non-slavic-core-41b39c18-r6-8a-branch-visibility-route-20260707/NON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707/README.md,added,17,0,17,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/25b9a6df17e374b5fb25c3599c1caf384dcf228c/coordination%2Fnon-slavic-core-41b39c18-r6-8a-branch-visibility-route-20260707%2FNON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707%2FREADME.md
coordination/non-slavic-core-41b39c18-r6-8a-branch-visibility-route-20260707/NON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707/ROUTE_SUMMARY_41B.csv,added,5,0,5,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/25b9a6df17e374b5fb25c3599c1caf384dcf228c/coordination%2Fnon-slavic-core-41b39c18-r6-8a-branch-visibility-route-20260707%2FNON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707%2FROUTE_SUMMARY_41B.csv
coordination/non-slavic-core-41b39c18-r6-8a-branch-visibility-route-20260707/NON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707/SHA256SUMS.txt,added,15,0,15,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/25b9a6df17e374b5fb25c3599c1caf384dcf228c/coordination%2Fnon-slavic-core-41b39c18-r6-8a-branch-visibility-route-20260707%2FNON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707%2FSHA256SUMS.txt
coordination/non-slavic-core-41b39c18-r6-8a-branch-visibility-route-20260707/NON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707/SIBLING_WAKE_LEDGER_41B.csv,added,9,0,9,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/25b9a6df17e374b5fb25c3599c1caf384dcf228c/coordination%2Fnon-slavic-core-41b39c18-r6-8a-branch-visibility-route-20260707%2FNON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707%2FSIBLING_WAKE_LEDGER_41B.csv
coordination/non-slavic-core-41b39c18-r6-8a-branch-visibility-route-20260707/NON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707/SUMMARY.json,added,33,0,33,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/25b9a6df17e374b5fb25c3599c1caf384dcf228c/coordination%2Fnon-slavic-core-41b39c18-r6-8a-branch-visibility-route-20260707%2FNON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707%2FSUMMARY.json
interlanguage-sidecar/r3-8a7f43fd-b4660802-branch-visibility-source-use-gap-audit-20260707/R3_8A7F43FD_B4660802_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260707_20260706T230505Z/B3_UPLOADER_READY_SUMMARY.csv,added,12,0,12,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/25b9a6df17e374b5fb25c3599c1caf384dcf228c/interlanguage-sidecar%2Fr3-8a7f43fd-b4660802-branch-visibility-source-use-gap-audit-20260707%2FR3_8A7F43FD_B4660802_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260707_20260706T230505Z%2FB3_UPLOADER_READY_SUMMARY.csv
interlanguage-sidecar/r3-8a7f43fd-b4660802-branch-visibility-source-use-gap-audit-20260707/R3_8A7F43FD_B4660802_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260707_20260706T230505Z/MANIFEST.csv,added,13,0,13,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/25b9a6df17e374b5fb25c3599c1caf384dcf228c/interlanguage-sidecar%2Fr3-8a7f43fd-b4660802-branch-visibility-source-use-gap-audit-20260707%2FR3_8A7F43FD_B4660802_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260707_20260706T230505Z%2FMANIFEST.csv
interlanguage-sidecar/r3-8a7f43fd-b4660802-branch-visibility-source-use-gap-audit-20260707/R3_8A7F43FD_B4660802_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260707_20260706T230505Z/PACKAGE_VALIDATION.json,added,25,0,25,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/25b9a6df17e374b5fb25c3599c1caf384dcf228c/interlanguage-sidecar%2Fr3-8a7f43fd-b4660802-branch-visibility-source-use-gap-audit-20260707%2FR3_8A7F43FD_B4660802_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260707_20260706T230505Z%2FPACKAGE_VALIDATION.json
interlanguage-sidecar/r3-8a7f43fd-b4660802-branch-visibility-source-use-gap-audit-20260707/R3_8A7F43FD_B4660802_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260707_20260706T230505Z/R3_8A7F43FD_BLOCKERS_AND_RECOVERY_ROWS.csv,added,6,0,6,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/25b9a6df17e374b5fb25c3599c1caf384dcf228c/interlanguage-sidecar%2Fr3-8a7f43fd-b4660802-branch-visibility-source-use-gap-audit-20260707%2FR3_8A7F43FD_B4660802_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260707_20260706T230505Z%2FR3_8A7F43FD_BLOCKERS_AND_RECOVERY_ROWS.csv
interlanguage-sidecar/r3-8a7f43fd-b4660802-branch-visibility-source-use-gap-audit-20260707/R3_8A7F43FD_B4660802_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260707_20260706T230505Z/R3_8A7F43FD_BRANCH_COMMITS_FROM_B4660802.csv,added,2,0,2,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/25b9a6df17e374b5fb25c3599c1caf384dcf228c/interlanguage-sidecar%2Fr3-8a7f43fd-b4660802-branch-visibility-source-use-gap-audit-20260707%2FR3_8A7F43FD_B4660802_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260707_20260706T230505Z%2FR3_8A7F43FD_BRANCH_COMMITS_FROM_B4660802.csv
interlanguage-sidecar/r3-8a7f43fd-b4660802-branch-visibility-source-use-gap-audit-20260707/R3_8A7F43FD_B4660802_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260707_20260706T230505Z/R3_8A7F43FD_BRANCH_DELTA_CATEGORY_COUNTS.csv,added,8,0,8,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/25b9a6df17e374b5fb25c3599c1caf384dcf228c/interlanguage-sidecar%2Fr3-8a7f43fd-b4660802-branch-visibility-source-use-gap-audit-20260707%2FR3_8A7F43FD_B4660802_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260707_20260706T230505Z%2FR3_8A7F43FD_BRANCH_DELTA_CATEGORY_COUNTS.csv
interlanguage-sidecar/r3-8a7f43fd-b4660802-branch-visibility-source-use-gap-audit-20260707/R3_8A7F43FD_B4660802_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260707_20260706T230505Z/R3_8A7F43FD_BRANCH_DELTA_FROM_B4660802.csv,added,447,0,447,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/25b9a6df17e374b5fb25c3599c1caf384dcf228c/interlanguage-sidecar%2Fr3-8a7f43fd-b4660802-branch-visibility-source-use-gap-audit-20260707%2FR3_8A7F43FD_B4660802_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260707_20260706T230505Z%2FR3_8A7F43FD_BRANCH_DELTA_FROM_B4660802.csv
interlanguage-sidecar/r3-8a7f43fd-b4660802-branch-visibility-source-use-gap-audit-20260707/R3_8A7F43FD_B4660802_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260707_20260706T230505Z/R3_8A7F43FD_BRANCH_VISIBLE_B466_VALIDATION_FIELDS.csv,added,29,0,29,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/25b9a6df17e374b5fb25c3599c1caf384dcf228c/interlanguage-sidecar%2Fr3-8a7f43fd-b4660802-branch-visibility-source-use-gap-audit-20260707%2FR3_8A7F43FD_B4660802_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260707_20260706T230505Z%2FR3_8A7F43FD_BRANCH_VISIBLE_B466_VALIDATION_FIELDS.csv
interlanguage-sidecar/r3-8a7f43fd-b4660802-branch-visibility-source-use-gap-audit-20260707/R3_8A7F43FD_B4660802_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260707_20260706T230505Z/R3_8A7F43FD_BRANCH_VISIBLE_R3_B466_PACKET_HASH_CHECK.csv,added,15,0,15,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/25b9a6df17e374b5fb25c3599c1caf384dcf228c/interlanguage-sidecar%2Fr3-8a7f43fd-b4660802-branch-visibility-source-use-gap-audit-20260707%2FR3_8A7F43FD_B4660802_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260707_20260706T230505Z%2FR3_8A7F43FD_BRANCH_VISIBLE_R3_B466_PACKET_HASH_CHECK.csv
interlanguage-sidecar/r3-8a7f43fd-b4660802-branch-visibility-source-use-gap-audit-20260707/R3_8A7F43FD_B4660802_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260707_20260706T230505Z/R3_8A7F43FD_FABLE_ADVERSE_DO_NOT_USE_LEDGER.csv,added,5,0,5,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/25b9a6df17e374b5fb25c3599c1caf384dcf228c/interlanguage-sidecar%2Fr3-8a7f43fd-b4660802-branch-visibility-source-use-gap-audit-20260707%2FR3_8A7F43FD_B4660802_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260707_20260706T230505Z%2FR3_8A7F43FD_FABLE_ADVERSE_DO_NOT_USE_LEDGER.csv
interlanguage-sidecar/r3-8a7f43fd-b4660802-branch-visibility-source-use-gap-audit-20260707/R3_8A7F43FD_B4660802_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260707_20260706T230505Z/R3_8A7F43FD_SOURCE_USE_FACT_CHANGE_AUDIT.csv,added,5,0,5,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/25b9a6df17e374b5fb25c3599c1caf384dcf228c/interlanguage-sidecar%2Fr3-8a7f43fd-b4660802-branch-visibility-source-use-gap-audit-20260707%2FR3_8A7F43FD_B4660802_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260707_20260706T230505Z%2FR3_8A7F43FD_SOURCE_USE_FACT_CHANGE_AUDIT.csv
interlanguage-sidecar/r3-8a7f43fd-b4660802-branch-visibility-source-use-gap-audit-20260707/R3_8A7F43FD_B4660802_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260707_20260706T230505Z/R3_8A7F43FD_VISIBLE_SIBLING_WAKE_LEDGER.csv,added,9,0,9,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/25b9a6df17e374b5fb25c3599c1caf384dcf228c/interlanguage-sidecar%2Fr3-8a7f43fd-b4660802-branch-visibility-source-use-gap-audit-20260707%2FR3_8A7F43FD_B4660802_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260707_20260706T230505Z%2FR3_8A7F43FD_VISIBLE_SIBLING_WAKE_LEDGER.csv
interlanguage-sidecar/r3-8a7f43fd-b4660802-branch-visibility-source-use-gap-audit-20260707/R3_8A7F43FD_B4660802_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260707_20260706T230505Z/README.md,added,7,0,7,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/25b9a6df17e374b5fb25c3599c1caf384dcf228c/interlanguage-sidecar%2Fr3-8a7f43fd-b4660802-branch-visibility-source-use-gap-audit-20260707%2FR3_8A7F43FD_B4660802_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260707_20260706T230505Z%2FREADME.md
interlanguage-sidecar/r3-8a7f43fd-b4660802-branch-visibility-source-use-gap-audit-20260707/R3_8A7F43FD_B4660802_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260707_20260706T230505Z/SHA256SUMS.txt,added,13,0,13,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/25b9a6df17e374b5fb25c3599c1caf384dcf228c/interlanguage-sidecar%2Fr3-8a7f43fd-b4660802-branch-visibility-source-use-gap-audit-20260707%2FR3_8A7F43FD_B4660802_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260707_20260706T230505Z%2FSHA256SUMS.txt
transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_41B39C18_R3_8A_NONSLAVIC_41B_BRANCH_VISIBILITY_BATCH_20260707/B3_ACTION_SUMMARY.csv,added,5,0,5,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/25b9a6df17e374b5fb25c3599c1caf384dcf228c/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_POST_41B39C18_R3_8A_NONSLAVIC_41B_BRANCH_VISIBILITY_BATCH_20260707%2FB3_ACTION_SUMMARY.csv
transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_41B39C18_R3_8A_NONSLAVIC_41B_BRANCH_VISIBILITY_BATCH_20260707/BRANCH_PR_STATE.csv,added,2,0,2,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/25b9a6df17e374b5fb25c3599c1caf384dcf228c/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_POST_41B39C18_R3_8A_NONSLAVIC_41B_BRANCH_VISIBILITY_BATCH_20260707%2FBRANCH_PR_STATE.csv
transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_41B39C18_R3_8A_NONSLAVIC_41B_BRANCH_VISIBILITY_BATCH_20260707/MANIFEST.csv,added,10,0,10,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/25b9a6df17e374b5fb25c3599c1caf384dcf228c/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_POST_41B39C18_R3_8A_NONSLAVIC_41B_BRANCH_VISIBILITY_BATCH_20260707%2FMANIFEST.csv
transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_41B39C18_R3_8A_NONSLAVIC_41B_BRANCH_VISIBILITY_BATCH_20260707/PACKAGE_FILE_LEDGER.csv,added,32,0,32,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/25b9a6df17e374b5fb25c3599c1caf384dcf228c/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_POST_41B39C18_R3_8A_NONSLAVIC_41B_BRANCH_VISIBILITY_BATCH_20260707%2FPACKAGE_FILE_LEDGER.csv
transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_41B39C18_R3_8A_NONSLAVIC_41B_BRANCH_VISIBILITY_BATCH_20260707/PACKAGE_MANIFEST_REPLAY.csv,added,28,0,28,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/25b9a6df17e374b5fb25c3599c1caf384dcf228c/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_POST_41B39C18_R3_8A_NONSLAVIC_41B_BRANCH_VISIBILITY_BATCH_20260707%2FPACKAGE_MANIFEST_REPLAY.csv
transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_41B39C18_R3_8A_NONSLAVIC_41B_BRANCH_VISIBILITY_BATCH_20260707/PACKAGE_ROOT_SUMMARY.csv,added,3,0,3,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/25b9a6df17e374b5fb25c3599c1caf384dcf228c/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_POST_41B39C18_R3_8A_NONSLAVIC_41B_BRANCH_VISIBILITY_BATCH_20260707%2FPACKAGE_ROOT_SUMMARY.csv
transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_41B39C18_R3_8A_NONSLAVIC_41B_BRANCH_VISIBILITY_BATCH_20260707/PACKAGE_SHA256SUMS_REPLAY.csv,added,29,0,29,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/25b9a6df17e374b5fb25c3599c1caf384dcf228c/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_POST_41B39C18_R3_8A_NONSLAVIC_41B_BRANCH_VISIBILITY_BATCH_20260707%2FPACKAGE_SHA256SUMS_REPLAY.csv
transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_41B39C18_R3_8A_NONSLAVIC_41B_BRANCH_VISIBILITY_BATCH_20260707/README.md,added,27,0,27,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/25b9a6df17e374b5fb25c3599c1caf384dcf228c/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_POST_41B39C18_R3_8A_NONSLAVIC_41B_BRANCH_VISIBILITY_BATCH_20260707%2FREADME.md
transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_41B39C18_R3_8A_NONSLAVIC_41B_BRANCH_VISIBILITY_BATCH_20260707/SAFETY_SCAN_HITS.csv,added,2,0,2,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/25b9a6df17e374b5fb25c3599c1caf384dcf228c/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_POST_41B39C18_R3_8A_NONSLAVIC_41B_BRANCH_VISIBILITY_BATCH_20260707%2FSAFETY_SCAN_HITS.csv
transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_41B39C18_R3_8A_NONSLAVIC_41B_BRANCH_VISIBILITY_BATCH_20260707/SHA256SUMS.txt,added,10,0,10,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/25b9a6df17e374b5fb25c3599c1caf384dcf228c/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_POST_41B39C18_R3_8A_NONSLAVIC_41B_BRANCH_VISIBILITY_BATCH_20260707%2FSHA256SUMS.txt
transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_41B39C18_R3_8A_NONSLAVIC_41B_BRANCH_VISIBILITY_BATCH_20260707/VALIDATION_ISSUES.csv,added,0,0,0,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/25b9a6df17e374b5fb25c3599c1caf384dcf228c/transfer-audits%2Fsession12-20260705%2FB3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706%2FB3_POST_41B39C18_R3_8A_NONSLAVIC_41B_BRANCH_VISIBILITY_BATCH_20260707%2FVALIDATION_ISSUES.csv
