"root_id","row","relative_path","resolved_path","status","expected_sha256","actual_sha256"
"persianate_tajik_25b_systemerror_recovery","11","EXACT_BLOCKERS_AND_RECOVERY_ROWS_25B9A6DF.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707\EXACT_BLOCKERS_AND_RECOVERY_ROWS_25B9A6DF.csv","ok","496E4925A2E439BA56EC16108FE1ED579B742B5F9225C8B9F7F011E9DE929854","496E4925A2E439BA56EC16108FE1ED579B742B5F9225C8B9F7F011E9DE929854"
"persianate_tajik_25b_systemerror_recovery","12","FABLE_FORMAL_OBJECT_CARRYFORWARD_25B9A6DF.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707\FABLE_FORMAL_OBJECT_CARRYFORWARD_25B9A6DF.csv","ok","08072014D3D758EC99DB516093028EFA26E945A57717965B5F12582914DC4905","08072014D3D758EC99DB516093028EFA26E945A57717965B5F12582914DC4905"
"persianate_tajik_25b_systemerror_recovery","13","FABLE_REQUIREMENTS_ACKNOWLEDGED_20260707.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707\FABLE_REQUIREMENTS_ACKNOWLEDGED_20260707.md","ok","7298F7C220D5E85CC9BD16792897D6A1B92B5FB76CABEFCAE18E672EC65A86F4","7298F7C220D5E85CC9BD16792897D6A1B92B5FB76CABEFCAE18E672EC65A86F4"
"persianate_tajik_25b_systemerror_recovery","14","forms.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707\forms.csv","ok","26022528EDA2D81EC547B04F34E3B68CDB30A746401BE44DC713A093F8D8A104","26022528EDA2D81EC547B04F34E3B68CDB30A746401BE44DC713A093F8D8A104"
"persianate_tajik_25b_systemerror_recovery","15","FRONTIER_DELTA_25B9A6DF.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707\FRONTIER_DELTA_25B9A6DF.csv","ok","B0A6410CDE3408EC95479F7B09D4BE03B5A0663F1C04213551CFAC2B9D0D60DB","B0A6410CDE3408EC95479F7B09D4BE03B5A0663F1C04213551CFAC2B9D0D60DB"
"persianate_tajik_25b_systemerror_recovery","16","HEARTBEAT_20260707.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707\HEARTBEAT_20260707.md","ok","B121C495F62518ABF03D3DE77929493DE32C57B23B630526631A9E98EB2750FB","B121C495F62518ABF03D3DE77929493DE32C57B23B630526631A9E98EB2750FB"
"persianate_tajik_25b_systemerror_recovery","17","languages.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707\languages.csv","ok","4DF41260B0318483B6960924F7F2A5356A2EA356C734C90FE51530039A18B57C","4DF41260B0318483B6960924F7F2A5356A2EA356C734C90FE51530039A18B57C"
"persianate_tajik_25b_systemerror_recovery","18","lexemes.jsonl","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707\lexemes.jsonl","ok","009670AE69EE28C5005C6C534869C55F6F327F0E8ADBA6F275648089661DA0B2","009670AE69EE28C5005C6C534869C55F6F327F0E8ADBA6F275648089661DA0B2"
"persianate_tajik_25b_systemerror_recovery","19","marginal_intelligibility.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707\marginal_intelligibility.csv","ok","1B32510E55639EBD172C6ECF935F867A2B1EE29E0A79C94802B4A45898907C4B","1B32510E55639EBD172C6ECF935F867A2B1EE29E0A79C94802B4A45898907C4B"
"persianate_tajik_25b_systemerror_recovery","20","README.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707\README.md","ok","C6BE0FA92561257159EA9180DE43D7C2579A8D1EDDCA5F26F91E8D1536CD9B81","C6BE0FA92561257159EA9180DE43D7C2579A8D1EDDCA5F26F91E8D1536CD9B81"
"persianate_tajik_25b_systemerror_recovery","21","rules_acknowledgement.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707\rules_acknowledgement.md","ok","B5EDED5064EC24B97118B227A4CAA39E5B2C6D7542B0573B02E43EAE3C3C2D20","B5EDED5064EC24B97118B227A4CAA39E5B2C6D7542B0573B02E43EAE3C3C2D20"
"persianate_tajik_25b_systemerror_recovery","22","SESSION_LOGBOOK_20260707.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707\SESSION_LOGBOOK_20260707.md","ok","418649E977A1BD519A95827B98C29808DEFB2B2A4A58CABE4EB87BAEA165E914","418649E977A1BD519A95827B98C29808DEFB2B2A4A58CABE4EB87BAEA165E914"
"persianate_tajik_25b_systemerror_recovery","23","source_documents.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707\source_documents.csv","ok","479336F2D88A42D261972068E75A2BA388293F370CF6CE7D0ED5DFA7968B4A13","479336F2D88A42D261972068E75A2BA388293F370CF6CE7D0ED5DFA7968B4A13"
"persianate_tajik_25b_systemerror_recovery","24","SOURCE_USE_GAP_ADVERSE_FABLE_LEDGER_25B9A6DF.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707\SOURCE_USE_GAP_ADVERSE_FABLE_LEDGER_25B9A6DF.csv","ok","1CD60538613FCD795F98B22262323794BA9944EFD995C7BB284885D658BEB171","1CD60538613FCD795F98B22262323794BA9944EFD995C7BB284885D658BEB171"
"persianate_tajik_25b_systemerror_recovery","25","source_use_ledger.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707\source_use_ledger.csv","ok","2E3A5E84E666F24B435C03153A5ED72BE55C4CA5F774998FD6460AE3F68DCFAB","2E3A5E84E666F24B435C03153A5ED72BE55C4CA5F774998FD6460AE3F68DCFAB"
"persianate_tajik_25b_systemerror_recovery","26","SOURCE_WITNESS_SUBSET_BY_SUBLANE_25B9A6DF.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707\SOURCE_WITNESS_SUBSET_BY_SUBLANE_25B9A6DF.csv","ok","8EB27B1CE1402F26C6ECDDC3008D7992CDE8A0E3982834DA785815CEC9E9EDFC","8EB27B1CE1402F26C6ECDDC3008D7992CDE8A0E3982834DA785815CEC9E9EDFC"
"persianate_tajik_25b_systemerror_recovery","27","SUBLANE_SOURCE_CONTEXT_MANUAL_REVIEW_NOTES_25B9A6DF.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707\SUBLANE_SOURCE_CONTEXT_MANUAL_REVIEW_NOTES_25B9A6DF.csv","ok","CA6F5E1BCB5A9A8010A67B44538A2C31DD33E8976AB430702D6B26581A10E653","CA6F5E1BCB5A9A8010A67B44538A2C31DD33E8976AB430702D6B26581A10E653"
"persianate_tajik_25b_systemerror_recovery","28","SUMMARY_COUNTS_25B9A6DF.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707\SUMMARY_COUNTS_25B9A6DF.csv","ok","CBCF83EC6A1967AB6705D02CEC9BD80F8A18E909D4C147B04437C10423577251","CBCF83EC6A1967AB6705D02CEC9BD80F8A18E909D4C147B04437C10423577251"
"persianate_tajik_25b_systemerror_recovery","29","TG_CYRL_TJ_SOURCE_DISCOVERY_ONLY_ROWS_25B9A6DF.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707\TG_CYRL_TJ_SOURCE_DISCOVERY_ONLY_ROWS_25B9A6DF.csv","ok","F1234EECEA09AFA8885BA5F2AFD03E41EC71292228D51052F9F64EA46D1D7C90","F1234EECEA09AFA8885BA5F2AFD03E41EC71292228D51052F9F64EA46D1D7C90"
"persianate_tajik_25b_systemerror_recovery","30","word_weights.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707\word_weights.csv","ok","C79A02E76F4ADB30EFDB628E101EE17841E88CB51E79694256A64A872C65F757","C79A02E76F4ADB30EFDB628E101EE17841E88CB51E79694256A64A872C65F757"
"r6_25b_idle_recovery_reverify","1","b3/B3_ROUTE.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_25B9A6DF_IDLE_RECOVERY_REVERIFY_20260707\b3\B3_ROUTE.csv","ok","39ADE13866A5AF2BE6D163292B52814AF218BDCB39D7F5FBE26924EEB9411EC5","39ADE13866A5AF2BE6D163292B52814AF218BDCB39D7F5FBE26924EEB9411EC5"
"r6_25b_idle_recovery_reverify","2","blockers/R6_25B9A6DF_IDLE_RECOVERY_EXACT_BLOCKERS.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_25B9A6DF_IDLE_RECOVERY_REVERIFY_20260707\blockers\R6_25B9A6DF_IDLE_RECOVERY_EXACT_BLOCKERS.csv","ok","418EDC19602588CF5AB06404D2A15F235C70B82339EE0275435249D4E07D0471","418EDC19602588CF5AB06404D2A15F235C70B82339EE0275435249D4E07D0471"
"r6_25b_idle_recovery_reverify","3","ethics/R6_25B9A6DF_IDLE_RECOVERY_ETHICS_AUTHORITY_MAP.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_25B9A6DF_IDLE_RECOVERY_REVERIFY_20260707\ethics\R6_25B9A6DF_IDLE_RECOVERY_ETHICS_AUTHORITY_MAP.csv","ok","83A1A84A2D1B6B4899B00EF0A4F4E28ED42D53E1B573C4030D572F2E59567CCB","83A1A84A2D1B6B4899B00EF0A4F4E28ED42D53E1B573C4030D572F2E59567CCB"
"r6_25b_idle_recovery_reverify","4","fable/R6_25B9A6DF_IDLE_RECOVERY_FABLE_ADVERSE_LEDGER.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_25B9A6DF_IDLE_RECOVERY_REVERIFY_20260707\fable\R6_25B9A6DF_IDLE_RECOVERY_FABLE_ADVERSE_LEDGER.csv","ok","4871C0BAE6B1AF07E2A3EDF7AF1D6845B2F5338783F23360877F2DEE40243474","4871C0BAE6B1AF07E2A3EDF7AF1D6845B2F5338783F23360877F2DEE40243474"
"r6_25b_idle_recovery_reverify","5","input-verification/R6_25B9A6DF_BASE_PACKAGE_SHA_REVERIFY.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_25B9A6DF_IDLE_RECOVERY_REVERIFY_20260707\input-verification\R6_25B9A6DF_BASE_PACKAGE_SHA_REVERIFY.csv","ok","58F252D71E2D46DFBDDE6832093E42C2A69515641C5A200431202C6AAAF21A67","58F252D71E2D46DFBDDE6832093E42C2A69515641C5A200431202C6AAAF21A67"
"r6_25b_idle_recovery_reverify","6","logs/LOGBOOK_EXCERPT_20260707.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_25B9A6DF_IDLE_RECOVERY_REVERIFY_20260707\logs\LOGBOOK_EXCERPT_20260707.md","ok","F4928F0ED8641562C33749D89A7972D06FFEAC963D75BF9F8250FC63C2B7600C","F4928F0ED8641562C33749D89A7972D06FFEAC963D75BF9F8250FC63C2B7600C"
"r6_25b_idle_recovery_reverify","7","mutual-watch/R6_25B9A6DF_IDLE_RECOVERY_MUTUAL_WATCH.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_25B9A6DF_IDLE_RECOVERY_REVERIFY_20260707\mutual-watch\R6_25B9A6DF_IDLE_RECOVERY_MUTUAL_WATCH.csv","ok","9117D6CC57F629773106237855D36AEF4062AF0F3ACCCC17B97A17DD02037576","9117D6CC57F629773106237855D36AEF4062AF0F3ACCCC17B97A17DD02037576"
"r6_25b_idle_recovery_reverify","8","R6_25B9A6DF_IDLE_RECOVERY_REVERIFY_COUNTS.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_25B9A6DF_IDLE_RECOVERY_REVERIFY_20260707\R6_25B9A6DF_IDLE_RECOVERY_REVERIFY_COUNTS.csv","ok","25FB42F6457F6611B87899EF01F2FCDBFC4C9C7BBF5A64A2D0B9D8FAD2F936BD","25FB42F6457F6611B87899EF01F2FCDBFC4C9C7BBF5A64A2D0B9D8FAD2F936BD"
"r6_25b_idle_recovery_reverify","9","README.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_25B9A6DF_IDLE_RECOVERY_REVERIFY_20260707\README.md","ok","26AAA4C8BE7FD89BE0435A9D6F5D191BABA3DEF88D64A1150A685ED56F05572A","26AAA4C8BE7FD89BE0435A9D6F5D191BABA3DEF88D64A1150A685ED56F05572A"
"r6_25b_idle_recovery_reverify","10","source-use/R6_25B9A6DF_IDLE_RECOVERY_SOURCE_USE_GAP_LEDGER.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_25B9A6DF_IDLE_RECOVERY_REVERIFY_20260707\source-use\R6_25B9A6DF_IDLE_RECOVERY_SOURCE_USE_GAP_LEDGER.csv","ok","4493C60B410A882408ACA0BFDB5FE050EBA8F3472CD7C6A0BC45E162EDE879E3","4493C60B410A882408ACA0BFDB5FE050EBA8F3472CD7C6A0BC45E162EDE879E3"
"non_slavic_25b_arabic_child_route","1","ARABIC_25B_BLOCKER_ROLLUP.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_25B9A6DF_ARABIC_RTL_CHILD_ROUTE_20260707\ARABIC_25B_BLOCKER_ROLLUP.csv","ok","032D00A7E68BC0C0E7FEB044BE724288E9583D0AB9464677D9DCB5E38C4B6CDF","032D00A7E68BC0C0E7FEB044BE724288E9583D0AB9464677D9DCB5E38C4B6CDF"
"non_slavic_25b_arabic_child_route","2","ARABIC_25B_CHILD_ROUTE_SUMMARY.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_25B9A6DF_ARABIC_RTL_CHILD_ROUTE_20260707\ARABIC_25B_CHILD_ROUTE_SUMMARY.csv","ok","A1324F97E157EE5575BDEFD962FB069B028154D92039DA35139206386C6C38EA","A1324F97E157EE5575BDEFD962FB069B028154D92039DA35139206386C6C38EA"
"non_slavic_25b_arabic_child_route","3","ARABIC_25B_FABLE_ADVERSE_ROLLUP.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_25B9A6DF_ARABIC_RTL_CHILD_ROUTE_20260707\ARABIC_25B_FABLE_ADVERSE_ROLLUP.csv","ok","5EE2E7B619373FEEAC536C6A830132AD8DE711220DE87D959CD3F682514C10B0","5EE2E7B619373FEEAC536C6A830132AD8DE711220DE87D959CD3F682514C10B0"
"non_slavic_25b_arabic_child_route","4","ARABIC_25B_SIX_ROW_GATE_ROLLUP.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_25B9A6DF_ARABIC_RTL_CHILD_ROUTE_20260707\ARABIC_25B_SIX_ROW_GATE_ROLLUP.csv","ok","0B7E63F1711D9F88F61851595147D0BF54BECE9E5AE3E3B84E7209CBBD3EBC80","0B7E63F1711D9F88F61851595147D0BF54BECE9E5AE3E3B84E7209CBBD3EBC80"
"non_slavic_25b_arabic_child_route","5","B3_HANDOFF_READY_ARABIC_25B.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_25B9A6DF_ARABIC_RTL_CHILD_ROUTE_20260707\B3_HANDOFF_READY_ARABIC_25B.md","ok","40F42DDE0E4CC34C272F530D88A12C4BB39C2A40D583F533E711AF6D4FD59EA0","40F42DDE0E4CC34C272F530D88A12C4BB39C2A40D583F533E711AF6D4FD59EA0"
"non_slavic_25b_arabic_child_route","6","B3_HANDOFF_SENT_ARABIC_25B.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_25B9A6DF_ARABIC_RTL_CHILD_ROUTE_20260707\B3_HANDOFF_SENT_ARABIC_25B.md","ok","31393ED5AB26F1B41466B333D91EC2F0A008DE5176B88EB1621728EBD4C5D273","31393ED5AB26F1B41466B333D91EC2F0A008DE5176B88EB1621728EBD4C5D273"
"non_slavic_25b_arabic_child_route","7","README.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_25B9A6DF_ARABIC_RTL_CHILD_ROUTE_20260707\README.md","ok","99DE62F86B8432F386C84F7B0F174978F1F0BEC79E019A031FE5C85B07BCE6EA","99DE62F86B8432F386C84F7B0F174978F1F0BEC79E019A031FE5C85B07BCE6EA"
"non_slavic_25b_arabic_child_route","8","ROUTE_SUMMARY_ARABIC_25B.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_25B9A6DF_ARABIC_RTL_CHILD_ROUTE_20260707\ROUTE_SUMMARY_ARABIC_25B.csv","ok","F2B0D1D038D050CF8CFCE516557DA68E41C9736584D8973F0429C430C371DB7B","F2B0D1D038D050CF8CFCE516557DA68E41C9736584D8973F0429C430C371DB7B"
"non_slavic_25b_arabic_child_route","9","SUMMARY.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_25B9A6DF_ARABIC_RTL_CHILD_ROUTE_20260707\SUMMARY.json","ok","3A7D851BD844C3F575E0E3C3CA39755242783C8BDA1129AD6C26D4E77B4D6E76","3A7D851BD844C3F575E0E3C3CA39755242783C8BDA1129AD6C26D4E77B4D6E76"
"arabic_rtl_25b_branch_visibility_gate","1","ACTIVE_SESSION_STATE.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\ACTIVE_SESSION_STATE.md","ok","9D3D069A971EC8F5B89FC004F081561A753A92560261271D127A41A52CA1F071","9D3D069A971EC8F5B89FC004F081561A753A92560261271D127A41A52CA1F071"
"arabic_rtl_25b_branch_visibility_gate","2","ARABIC_25B9A6DF_EXACT_BLOCKERS_RECOVERY_ROWS_20260707.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\ARABIC_25B9A6DF_EXACT_BLOCKERS_RECOVERY_ROWS_20260707.csv","ok","E7FCA40B304B418B1B8E54EBA2DDBB77AC0EEA2F5E366592CB3570400D3F469E","E7FCA40B304B418B1B8E54EBA2DDBB77AC0EEA2F5E366592CB3570400D3F469E"
"arabic_rtl_25b_branch_visibility_gate","3","ARABIC_25B9A6DF_FABLE_ADVERSE_DO_NOT_USE_LEDGER_20260707.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\ARABIC_25B9A6DF_FABLE_ADVERSE_DO_NOT_USE_LEDGER_20260707.csv","ok","AA79D7F8E5A7722B55BAF052DDF275B3E5BE8AE21F06B610FF616235AC261204","AA79D7F8E5A7722B55BAF052DDF275B3E5BE8AE21F06B610FF616235AC261204"
"arabic_rtl_25b_branch_visibility_gate","4","ARABIC_25B9A6DF_SIX_ROW_SOURCE_USE_GAP_RECONCILIATION_20260707.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\ARABIC_25B9A6DF_SIX_ROW_SOURCE_USE_GAP_RECONCILIATION_20260707.csv","ok","EDC28A5CAAB8C68F3B4F9ECC8B512F5429D7AD17CECB5DDD4024ECCA389F6688","EDC28A5CAAB8C68F3B4F9ECC8B512F5429D7AD17CECB5DDD4024ECCA389F6688"
