"log_id","source_row_id","row_kind","route","consumer_action","source_title","source_url","local_path","resolved_payload_path","sha256_or_other_hash","normalized_upload_policy","normalized_access_status","normalized_license_class","motivation","draft_or_support_choice","blocker","archive_or_sidecar_decision","boundary","created_utc"
"R3-SOURCE-CANON-ROW::external_lane_pointer::eCampus 369 Afghan university textbook list","external_lane_pointer::eCampus 369 Afghan university textbook list","external_lane_pointer","Persianate/Tajik lane - prs_AF separate gate","consume_as_source_canon_witness_pointer","eCampus 369 Afghan university textbook list","https://ecampus-afghanistan.org/list-of-369-published-textbooks-for-afghan-universities/","outputs/source_canon_witness_cache_20260704/prs_af_ecampus_369_textbook_list.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\prs_af_ecampus_369_textbook_list.html","E78A9FC816B597DA04F6817F93A77E3A6DDDBBD7A6F884BDBFDD4D8DEFAFAFAA","manifest_hash_url_only_no_payload_until_B3_license_review","local_payload_present_hashed","unclosed_or_verify_required","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","catalog/source-routing only; not a term anchor","manifest/hash/url sidecar only until B3 policy review","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T061337Z"
"R3-SOURCE-CANON-ROW::external_lane_pointer::Dari TeX/arXiv/invariant-theory source packages","external_lane_pointer::Dari TeX/arXiv/invariant-theory source packages","explicit_gap","Persianate/Tajik lane - prs_AF separate gate","consume_as_gap_or_blocker_only","Dari TeX/arXiv/invariant-theory source packages","","","","","gap_only_no_payload","gap_no_source_payload","no_source_license_not_applicable","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","no Dari/Afghan Persian TeX/source archive or direct invariant-theory witness found in this pass","gap sidecar only; no payload","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T061337Z"
"R3-SOURCE-CANON-ROW::external_lane_pointer::Алгебраи хаттӣ","external_lane_pointer::Алгебраи хаттӣ","external_lane_pointer","Persianate/Tajik lane - Tajik source-discovery separate gate","consume_as_source_canon_witness_pointer","Алгебраи хаттӣ","https://tg.wikipedia.org/wiki/Алгебраи_хаттӣ","outputs/source_canon_witness_cache_20260704/tg_cyrl_linear_algebra_wikipedia.raw.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\tg_cyrl_linear_algebra_wikipedia.raw.txt","FBF1074CC8AFEAA2681E5D548AB4CACEACED30A85D34F5072F4AF8F690C355A3","conditional_payload_requires_B3_attribution_and_license_review","local_payload_present_hashed","open_content_license_signal_requires_attribution_review","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","linear-algebra/invariant-context witness only; not abstract algebra row authority","manifest/hash/url sidecar; any payload requires B3 attribution/license gate","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T061337Z"
"R3-SOURCE-CANON-ROW::external_lane_pointer::TNU 2017 conference proceedings","external_lane_pointer::TNU 2017 conference proceedings","external_lane_pointer","Persianate/Tajik lane - Tajik source-discovery separate gate","consume_as_source_canon_witness_pointer","TNU 2017 conference proceedings","https://tnu.tj/ilm/mater2017.pdf","outputs/source_canon_witness_cache_20260704/tg_cyrl_tnu_2017_conference_mater2017.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\tg_cyrl_tnu_2017_conference_mater2017.pdf","073D7CFEF645FF8F5482AE069141EAE8EC0405BB6FE6BB3E5F395C73D0535810","manifest_hash_url_only_no_payload_until_B3_license_review","local_payload_present_hashed","unclosed_or_verify_required","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","weak context only; not isolated Noether algebra register","manifest/hash/url sidecar only until B3 policy review","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T061337Z"
"R3-SOURCE-CANON-ROW::external_lane_pointer::TGPU ring/field PDF candidate","external_lane_pointer::TGPU ring/field PDF candidate","explicit_gap","Persianate/Tajik lane - Tajik source-discovery separate gate","consume_as_gap_or_blocker_only","TGPU ring/field PDF candidate","https://vestnik.tgpu.tj/Content/files/JournalsPDF/a5b992cf-3aca-4997-9e59-11bd0e34dc3d.pdf","outputs/source_canon_witness_cache_20260704/tg_cyrl_tgpu_ring_field_candidate_404.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\tg_cyrl_tgpu_ring_field_candidate_404.html","12EAFE6435F4C02A65306F1CF02F26798F9A46C3074608F51B51014C07FA6580","gap_only_no_payload","gap_no_source_payload","no_source_license_not_applicable","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","direct URL returned 404 HTML; do not cite as source evidence","gap sidecar only; no payload","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T061337Z"
"R3-SOURCE-CANON-ROW::external_lane_pointer::Tajik abstract algebra / TeX source package","external_lane_pointer::Tajik abstract algebra / TeX source package","explicit_gap","Persianate/Tajik lane - Tajik source-discovery separate gate","consume_as_gap_or_blocker_only","Tajik abstract algebra / TeX source package","","","","","gap_only_no_payload","gap_no_source_payload","no_source_license_not_applicable","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","no reliable Tajik Cyrillic ring/module/ideal/Galois/representation source package isolated","gap sidecar only; no payload","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T061337Z"
"R3-SOURCE-CANON-ROW::r3_gap_refresh::ar_damascus_prufer_arithmetical_ring_noetherian_pdf","r3_gap_refresh::ar_damascus_prufer_arithmetical_ring_noetherian_pdf","target_language_witness","Arabic RTL source-canon lane","consume_as_source_canon_witness_pointer","Prüfer ring and Arithmetical ring / حلقة برفير والحلقة الحسابية","https://journal.damascusuniversity.edu.sy/index.php/basj/ar/article/view/3694/1220","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ar_damascus_prufer_arithmetical_ring_noetherian_pdf.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ar_damascus_prufer_arithmetical_ring_noetherian_pdf.pdf","8957E428CACBADA148C65E9894FCF73C0931BDA5722C8CC8A842F23150BE69C4","manifest_hash_url_only_no_payload_until_B3_license_review","local_payload_present_hashed","unclosed_or_verify_required","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","Improves Arabic Noetherian/ring provenance but is not TeX/arXiv/source archive and does not close Arabic invariant-theory source-package gap.","manifest/hash/url sidecar only until B3 policy review","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T061337Z"
"R3-SOURCE-CANON-ROW::r3_gap_refresh::ar_damascus_cayley_hamilton_noetherian_matrix_pdf","r3_gap_refresh::ar_damascus_cayley_hamilton_noetherian_matrix_pdf","target_language_witness","Arabic RTL source-canon lane","consume_as_source_canon_witness_pointer","Cayley-Hamilton application and matrix algebraic structure Arabic article","https://journal.damascusuniversity.edu.sy/index.php/basj/ar/article/view/1133/844","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ar_damascus_cayley_hamilton_noetherian_matrix_pdf.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ar_damascus_cayley_hamilton_noetherian_matrix_pdf.pdf","01E37F125A62322451388F068E71BBF7E28F0448F1A112F62252E821E65EC6D4","manifest_hash_url_only_no_payload_until_B3_license_review","local_payload_present_hashed","unclosed_or_verify_required","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","Adjacent Arabic matrix/ring witness; does not authorize invariant-theory bridge terms or source-package closure.","manifest/hash/url sidecar only until B3 policy review","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T061337Z"
"R3-SOURCE-CANON-ROW::r3_gap_refresh::ar_fezzan_kronecker_hadamard_noetherian_matrix_ring_pdf","r3_gap_refresh::ar_fezzan_kronecker_hadamard_noetherian_matrix_ring_pdf","target_language_witness","Arabic RTL source-canon lane","consume_as_source_canon_witness_pointer","Comparative study of Kronecker and Hadamard product effects on matrix algebraic structure","https://fezzanu.edu.ly/fusj/index.php/FUAJ/article/download/343/189/326","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ar_fezzan_kronecker_hadamard_noetherian_matrix_ring_pdf.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ar_fezzan_kronecker_hadamard_noetherian_matrix_ring_pdf.pdf","971692613BFD9312B364BD0740F8401BB6372635CF3BF092F7B3DCBE601D2A15","manifest_hash_url_only_no_payload_until_B3_license_review","local_payload_present_hashed","unclosed_or_verify_required","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","Arabic adjacent linear-algebra/ring provenance; not specialist invariant theory and not TeX/source package.","manifest/hash/url sidecar only until B3 policy review","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T061337Z"
"R3-SOURCE-CANON-ROW::r3_gap_refresh::ar_shamra_invariance_system_theory_secondary_html","r3_gap_refresh::ar_shamra_invariance_system_theory_secondary_html","provenance_or_review_boundary","Arabic RTL source-canon lane","consume_as_boundary_or_weak_provenance_only","اللاتغيرية ونظرية النظم: الجوانب الجبرية والهندسية","https://shamra-academia.com/show/f0597758b3ef43","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ar_shamra_invariance_system_theory_secondary_html.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ar_shamra_invariance_system_theory_secondary_html.html","1C96766B86AD1336829B8A387B1E1E2626298E59B7A6B3AA8F2C17C45ABB0C2F","manifest_hash_url_only_no_payload_until_B3_license_review","local_payload_present_hashed","unclassified_license_signal_verify_required","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","Records Arabic invariant-theory phrase evidence only; not an Arabic specialist publication/source package and must not close the Arabic invariant-theory gap.","manifest/hash/url sidecar only until B3 policy review","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T061337Z"
"R3-SOURCE-CANON-ROW::r3_gap_refresh::fa_researchgate_cartan_invariant_method_pdf_fetch_blocked","r3_gap_refresh::fa_researchgate_cartan_invariant_method_pdf_fetch_blocked","fetch_or_access_blocker","Persianate/Tajik lane - fa_IR only","consume_as_gap_or_blocker_only","کاربرد نظریه هم ارزی کارتان در معادلات دیفرانسیل / Application of Cartan equivalence method in differential equations","https://www.researchgate.net/profile/Mehdi-Nadjafikhah/publication/309668551_Hesamiarshad_-_Application_of_Cartan%27s_equivalence_method_in_differential_equations_-_PhD_Thesis_-_2014/links/581c4e8b08aea429b291a79e/Hesamiarshad-Application-of-Cartans-equivalence-method-in-differential-equations-PhD-Thesis-2014.pdf","","","","blocked_not_uploaded_fetch_or_access","fetch_or_access_blocked","access_blocked_license_unresolved","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","Candidate Persian invariant-method PDF only; direct fetch is expected to fail under access controls and it does not close Persian algebraic invariant-theory TeX/source gap. | Response status code does not indicate success: 403 (Forbidden).","blocker sidecar only; no payload","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T061337Z"
"R3-SOURCE-CANON-ROW::r3_gap_refresh::prs_af_ecampus_algebra_abdullah_momand_pdf","r3_gap_refresh::prs_af_ecampus_algebra_abdullah_momand_pdf","target_language_witness","Persianate/Tajik lane - prs_AF separate gate","consume_as_source_canon_witness_pointer","الجبر معاصر / Algebra - Abdullah Momand","https://ecampus-afghanistan.org/wp-content/uploads/2021/10/Algebra-Abdullah-Momand.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\prs_af_ecampus_algebra_abdullah_momand_pdf.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\prs_af_ecampus_algebra_abdullah_momand_pdf.pdf","5145F1EFA0AB4275AD3CBF03C0016A3362D5D7A6EDE3444FDE512719E813D8F4","manifest_hash_url_only_no_payload_until_B3_license_review","local_payload_present_hashed","unclosed_or_verify_required","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","Strengthens prs_AF abstract-algebra source provenance, but does not authorize fa_IR, Tajik, Urdu, Hindustani, Pan-Turkic, or TeX/source-package closure.","manifest/hash/url sidecar only until B3 policy review","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T061337Z"
"R3-SOURCE-CANON-ROW::r3_gap_refresh::ps_af_ecampus_linear_algebra_abdullah_momand_pdf_adjacent","r3_gap_refresh::ps_af_ecampus_linear_algebra_abdullah_momand_pdf_adjacent","adjacent_separate_language_pointer","Persianate/Tajik lane - prs_AF separate gate","consume_as_source_canon_witness_pointer","Linear Algebra - Dr Abdullah Mohmand","https://ecampus-afghanistan.org/wp-content/uploads/2021/10/Linear-Algebra-Dr-Abdullah-Mohmand.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ps_af_ecampus_linear_algebra_abdullah_momand_pdf_adjacent.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ps_af_ecampus_linear_algebra_abdullah_momand_pdf_adjacent.pdf","743773B7AE7ED7D44BF8537D7281E6572C3239C7681268305FD668152567168A","manifest_hash_url_only_no_payload_until_B3_license_review","local_payload_present_hashed","unclosed_or_verify_required","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","Adjacent Afghan linear-algebra witness only. Do not merge with Dari/Persian, Tajik, Urdu, Hindustani, or Pan-Turkic rows.","manifest/hash/url sidecar only until B3 policy review","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T061337Z"
"R3-SOURCE-CANON-ROW::r3_gap_refresh::tg_zarowadk_asos_matemat_oli_2_linear_algebra_pdf","r3_gap_refresh::tg_zarowadk_asos_matemat_oli_2_linear_algebra_pdf","target_language_witness","Persianate/Tajik lane - Tajik source-discovery separate gate","consume_as_source_canon_witness_pointer","Асосҳои математикаи олӣ. Ҷилди 2","https://zarowadk.ru/dnld/matem/files/asos_matemat_oli_2.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\tg_zarowadk_asos_matemat_oli_2_linear_algebra_pdf.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\tg_zarowadk_asos_matemat_oli_2_linear_algebra_pdf.pdf","E6EB2E8D9B1E493667E3C9851EBCBFC115503ED2D0917634B7D2BC5CAD6E33F8","manifest_hash_url_only_no_payload_until_B3_license_review","local_payload_present_hashed","unclosed_or_verify_required","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","Strengthens Tajik linear-algebra provenance beyond wiki, but not abstract algebra/invariant-theory source package.","manifest/hash/url sidecar only until B3 policy review","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T061337Z"
"R3-SOURCE-CANON-ROW::r3_gap_refresh::tg_bgu_vestnik_2022_higher_algebra_bibliographic_pdf","r3_gap_refresh::tg_bgu_vestnik_2022_higher_algebra_bibliographic_pdf","provenance_or_review_boundary","Persianate/Tajik lane - Tajik source-discovery separate gate","consume_as_boundary_or_weak_provenance_only","ПАЁМИ / ВЕСТНИК / BULLETIN №1(195) 2022","https://bgu-vestniki.tj/wp-content/uploads/2022/06/%E2%84%961-195-2022.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\tg_bgu_vestnik_2022_higher_algebra_bibliographic_pdf.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\tg_bgu_vestnik_2022_higher_algebra_bibliographic_pdf.pdf","02CD5D8A47F7A273B67DD6A445911332AD948C26CB88A65778B18D92E9B457A9","manifest_hash_url_only_no_payload_until_B3_license_review","local_payload_present_hashed","unclosed_or_verify_required","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","Bibliographic/source-shelf lead for Tajik abstract/computer algebra material, not the abstract-algebra source body itself.","manifest/hash/url sidecar only until B3 policy review","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T061337Z"
"R3-SOURCE-CANON-ROW::r3_gap_refresh::gap_ar_invariant_theory_tex_source_still_open_20260704","r3_gap_refresh::gap_ar_invariant_theory_tex_source_still_open_20260704","explicit_gap","Arabic RTL source-canon lane","consume_as_gap_or_blocker_only","Arabic invariant-theory TeX/arXiv/source archive","","","","","gap_only_no_payload","gap_no_source_payload","no_source_license_not_applicable","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","Arabic searches found ring/Noetherian PDF provenance and weak invariant-theory phrase evidence, but no Arabic TeX/LaTeX/arXiv/source-package witness for invariant theory.","gap sidecar only; no payload","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T061337Z"
"R3-SOURCE-CANON-ROW::r3_gap_refresh::gap_fa_invariant_theory_tex_source_still_open_20260704","r3_gap_refresh::gap_fa_invariant_theory_tex_source_still_open_20260704","explicit_gap","Persianate/Tajik lane - fa_IR only","consume_as_gap_or_blocker_only","Persian invariant-theory TeX/arXiv/source archive","","","","","gap_only_no_payload","gap_no_source_payload","no_source_license_not_applicable","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","Persian searches found PDF/provenance and a fetch-blocked invariant-method candidate, but no Persian-language TeX/arXiv/source archive for Noether-style algebraic invariant theory.","gap sidecar only; no payload","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T061337Z"
"R3-SOURCE-CANON-ROW::r3_gap_refresh::gap_prs_tg_tex_source_still_open_20260704","r3_gap_refresh::gap_prs_tg_tex_source_still_open_20260704","explicit_gap","Persianate/Tajik lane - prs_AF separate gate","consume_as_gap_or_blocker_only","Dari/Tajik TeX/arXiv/source archive for linear algebra or invariant theory","","","","","gap_only_no_payload","gap_no_source_payload","no_source_license_not_applicable","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","New prs_AF and tg_Cyrl_TJ PDF provenance improves source-canon support, but no TeX/arXiv/source package was found. Farsi evidence still cannot authorize Dari or Tajik.","gap sidecar only; no payload","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T061337Z"
"R3-SOURCE-CANON-ROW::r3_github_archive_probe::existing_master_fa_github_sirejeff_repo_metadata","r3_github_archive_probe::existing_master_fa_github_sirejeff_repo_metadata","source_level_witness","Persianate/Tajik lane - fa_IR only","consume_as_source_canon_witness_pointer","GitHub repository metadata: SireJeff/linear-algebra-3blue1brown-notes","https://github.com/SireJeff/linear-algebra-3blue1brown-notes","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_github_sirejeff_repo_metadata.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_github_sirejeff_repo_metadata.json","11720593D60DB2D657DA344CB250B254B0324084010446F9C8E402EAB23AF56A","manifest_only_source_archive_until_B3_license_review","referenced_existing_hash_not_refetched","unclosed_or_verify_required","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","Already indexed in current master source-canon table; carried here as known GitHub/source-level math witness. Persian TeX source-package provenance for linear algebra only. | No canonical approval; license unclear until repo license is independently closed.","manifest/hash/url sidecar only until B3 policy review","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T061337Z"
"R3-SOURCE-CANON-ROW::r3_github_archive_probe::existing_master_fa_github_sirejeff_persian_main_tex","r3_github_archive_probe::existing_master_fa_github_sirejeff_persian_main_tex","source_level_witness","Persianate/Tajik lane - fa_IR only","consume_as_source_canon_witness_pointer","SireJeff Persian linear algebra main.tex","https://github.com/SireJeff/linear-algebra-3blue1brown-notes/blob/master/persian_notes/main.tex","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_github_sirejeff_persian_main_tex.tex","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_github_sirejeff_persian_main_tex.tex","AA4207AE05BA1804FFB3BBE8265954571BE276E75A8CB7A1656A72ED92417427","manifest_only_source_archive_until_B3_license_review","referenced_existing_hash_not_refetched","unclassified_license_signal_verify_required","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","Already indexed in current master source-canon table; carried here as known GitHub/source-level math witness. Persian/Farsi TeX source witness for linear algebra compilation spine. | Review-only; does not authorize Dari/Tajik/Urdu/Pan-Turkic.","manifest/hash/url sidecar only until B3 policy review","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T061337Z"
"R3-SOURCE-CANON-ROW::r3_github_archive_probe::existing_master_fa_github_sirejeff_source_zip","r3_github_archive_probe::existing_master_fa_github_sirejeff_source_zip","source_level_witness","Persianate/Tajik lane - fa_IR only","consume_as_source_canon_witness_pointer","SireJeff Persian/English linear algebra source archive zipball","https://github.com/SireJeff/linear-algebra-3blue1brown-notes","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_github_sirejeff_source_zip.zip","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_github_sirejeff_source_zip.zip","EEEE28E88CA465F0A125AFE056F6203B84C138EB44114867D8E49F3C3344252C","manifest_only_source_archive_until_B3_license_review","referenced_existing_hash_not_refetched","unclassified_license_signal_verify_required","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","Already indexed in current master source-canon table; carried here as known GitHub/source-level math witness. Persian/Farsi TeX source package hash witness. | Review-only; source package does not establish terminology approval.","manifest/hash/url sidecar only until B3 policy review","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T061337Z"
"R3-SOURCE-CANON-ROW::r3_github_archive_probe::ar_github_omaritthawi_arabic_mathjax_zip","r3_github_archive_probe::ar_github_omaritthawi_arabic_mathjax_zip","script_or_tooling_source_support","R3_B3_support_tooling_only_not_math_witness","index_as_support_tooling_only","OmarIthawi/arabic-mathjax source archive","https://github.com/OmarIthawi/arabic-mathjax","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GITHUB_ARCHIVE_PROBE_20260704T203912Z\fetched\ar_github_omaritthawi_arabic_mathjax_zip.zip","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GITHUB_ARCHIVE_PROBE_20260704T203912Z\fetched\ar_github_omaritthawi_arabic_mathjax_zip.zip","EBFC433392C879D1283CCDF122024DA625990347E4AA39AE0BEFD7F4FC7E87C2","manifest_only_support_tooling_not_math_witness","local_payload_present_hashed","open_source_license_signal_mit_verify_before_reuse","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","Arabic math rendering/source-code support only; not an Arabic algebra/invariant-theory mathematical source witness.","support/tooling sidecar only; not a mathematical source witness","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T061337Z"
