"lane","file","size_bytes","last_write","sha256","path"
"noether-cjk-native-source-evidence","NOETHER_CJK_SOURCE_WITNESS_PROVENANCE_PROBE_20260704.md","12933","2026-07-04T19:04:53","C536DE799EB277410B43C54A7D51AB4DDCB08BA107216A63325926B46BEC9474","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\NOETHER_CJK_SOURCE_WITNESS_PROVENANCE_PROBE_20260704.md"
"noether-cjk-native-source-evidence","NOETHER_CJK_TARGET_LANGUAGE_SOURCE_WITNESS_CATALOG_20260704.json","24830","2026-07-04T19:10:58","AE4BE615B65C3E77D9313C0DBA6A883B2BCEC2E646FF703DA7F3550979D7A607","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\NOETHER_CJK_TARGET_LANGUAGE_SOURCE_WITNESS_CATALOG_20260704.json"
"noether-cjk-native-source-evidence","NOETHER_CJK_TARGET_LANGUAGE_SOURCE_WITNESS_CATALOG_20260704.md","19907","2026-07-04T19:10:12","441F4FFFA76FBE8C2A4F05618DF3608F93A9C9D0BDAEB7EDB44137D788E2F1E3","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\NOETHER_CJK_TARGET_LANGUAGE_SOURCE_WITNESS_CATALOG_20260704.md"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_SOURCE_CANON_WITNESS_TABLE_20260704.json","21903","2026-07-04T18:46:14","9F5A261B7E4AC69D4CA1DBEC919DEA6A1CEF1C38F684119E57D81C911AAE6EBC","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\NOETHER_CJK_SOURCE_CANON_WITNESS_TABLE_20260704.json"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_SOURCE_CANON_WITNESS_TABLE_20260704.md","5747","2026-07-04T18:46:14","2EC2968CD906B77C5548193F45E3E6AE205C0922736CACF931E8FE6DE4637858","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\NOETHER_CJK_SOURCE_CANON_WITNESS_TABLE_20260704.md"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_SOURCE_CANON_WITNESS_TABLE_MANIFEST_20260704.json","5179","2026-07-04T18:46:15","93408D9F7BF51486AB1B497E95053BFAC5C99A84E7931969A3A451B36C8C0B34","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\NOETHER_CJK_SOURCE_CANON_WITNESS_TABLE_MANIFEST_20260704.json"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_SOURCE_CANON_WITNESS_TABLE_PROGRAM_ALIGNED_20260704.json","22963","2026-07-04T22:05:30","E79324388375D94B5B2C546E4FF267F59890CEBEC8C2E66074CE07C71C67BF72","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\NOETHER_CJK_SOURCE_CANON_WITNESS_TABLE_PROGRAM_ALIGNED_20260704.json"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_SOURCE_CANON_WITNESS_TABLE_PROGRAM_ALIGNED_20260704.md","7300","2026-07-04T22:05:30","786719DCF52464AB51A7E20109F44A7CE07A5252C8E6A51DCE9F318116DECC92","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\NOETHER_CJK_SOURCE_CANON_WITNESS_TABLE_PROGRAM_ALIGNED_20260704.md"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_SOURCE_CANON_WITNESS_TABLE_RUN_LOG_ADDENDUM_20260704.md","1390","2026-07-04T18:46:14","211C1A64BEF2141B6D94172B7CD03F3F6FE8B98CB06830C1ABDF11C873340A35","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\NOETHER_CJK_SOURCE_CANON_WITNESS_TABLE_RUN_LOG_ADDENDUM_20260704.md"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_SOURCE_CANON_WITNESS_TABLE_SHA256SUMS_20260704.txt","3314","2026-07-04T18:46:15","6476F9B9F1B27A6E8C9B3A2E738F6FA99A9160F7ABFA82A228BFEEE78D4CF0CB","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\NOETHER_CJK_SOURCE_CANON_WITNESS_TABLE_SHA256SUMS_20260704.txt"
"noether-github-pr-branch-steward","NOETHER_SESSION_B_COORDINATOR_RUN_LOG_20260704.md","322415","2026-07-04T22:05:10","D90B72C21DB212355FBACEFB51C9A965C4DC0145E869FAB54B39C77F533E7C0D","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-pr-branch-steward\outputs\NOETHER_SESSION_B_COORDINATOR_RUN_LOG_20260704.md"
"noether-interlanguage-method-authority","NOETHER_SOURCE_CANON_PRIORITY_ONE_LEDGER_20260704T164040Z.json","11631","2026-07-04T18:46:21","644B17289F7C1204ED16A594A4ED8DC2153104BEA16438A44F3E7227A96DC0DA","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\NOETHER_SOURCE_CANON_PRIORITY_ONE_LEDGER_20260704T164040Z.json"
"noether-interlanguage-method-authority","NOETHER_SOURCE_CANON_PRIORITY_ONE_LEDGER_20260704T164040Z.md","8765","2026-07-04T18:44:55","30AC6BB90FD77E5534D066770592F0FD2CBBCF6952CC5AE27A148E17AD26B388","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\NOETHER_SOURCE_CANON_PRIORITY_ONE_LEDGER_20260704T164040Z.md"
"noether-non-slavic-core-lane","NOETHER_SOURCE_CANON_FIRST_STEERING_RECORD_20260704.md","4993","2026-07-04T18:45:58","531B9E358E52BDE20F613E75B8DE33558C05301CA971639E727DD584B34205C4","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NOETHER_SOURCE_CANON_FIRST_STEERING_RECORD_20260704.md"
"noether-olp-relation-function-support","SESSION_K_SOURCE_CANON_FIRST_WITNESS_REGISTER_20260704.csv","12147","2026-07-04T18:50:03","18A8EDB2FB9FD54CDB885A7BA864C971E209979C8D0728F0C27667283369D694","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\SESSION_K_SOURCE_CANON_FIRST_WITNESS_REGISTER_20260704.csv"
"noether-olp-relation-function-support","SESSION_K_SOURCE_CANON_FIRST_WITNESS_REGISTER_20260704.json","19832","2026-07-04T18:52:48","65572923EF843D357BD3CD8B6A661CF933A5C7D439E9D73B067FC55016B4A854","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\SESSION_K_SOURCE_CANON_FIRST_WITNESS_REGISTER_20260704.json"
"noether-olp-relation-function-support","SESSION_K_SOURCE_CANON_FIRST_WITNESS_REGISTER_20260704.md","9320","2026-07-04T18:52:48","86368CBC8DF2E4E854A03058CD04DA7F422994C4946C7E522CB822DD75BE0B18","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\SESSION_K_SOURCE_CANON_FIRST_WITNESS_REGISTER_20260704.md"
"noether-persianate-tajik-source-evidence-draft-lane","NOETHER_PERSIANATE_TAJIK_SOURCE_CANON_WITNESS_TABLE_20260704.json","13517","2026-07-04T22:05:09","C75EF869F9AF82C920975A4F0F3FB80C362178E8055C40E7EA007A6DDC7B14BB","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\NOETHER_PERSIANATE_TAJIK_SOURCE_CANON_WITNESS_TABLE_20260704.json"
"noether-persianate-tajik-source-evidence-draft-lane","NOETHER_PERSIANATE_TAJIK_SOURCE_CANON_WITNESS_TABLE_20260704.md","11304","2026-07-04T18:40:42","2AE8A8288EA2227AD293F4F38CB9A1CFE4C7CBF3ACFF339AC6B447DDB085EB87","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\NOETHER_PERSIANATE_TAJIK_SOURCE_CANON_WITNESS_TABLE_20260704.md"
"noether-r2-pan-turkic-hard-blockers","NOETHER_R2_PAN_TURKIC_SOURCE_CANON_WITNESS_TABLE_20260704.csv","10318","2026-07-04T18:49:58","1A5CEDB4BF4BFBB363AC7FE7AC87F518A5021F65906322015529FF9C649C4656","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\NOETHER_R2_PAN_TURKIC_SOURCE_CANON_WITNESS_TABLE_20260704.csv"
"noether-r2-pan-turkic-hard-blockers","NOETHER_R2_PAN_TURKIC_SOURCE_CANON_WITNESS_TABLE_20260704.md","18050","2026-07-04T21:01:00","7177D8B7CB82D1CBCD7D897B3310C7EAC807FE98D32BD2204B3D824E04BB729A","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\NOETHER_R2_PAN_TURKIC_SOURCE_CANON_WITNESS_TABLE_20260704.md"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_WITNESS_LEDGER_20260704T164132Z.csv","20259","2026-07-04T18:42:20","96C35093D97C49ACE5A2363ED854BD261F608E244ABB2CFD56ABFD388C1CD938","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\R3_SOURCE_CANON_WITNESS_LEDGER_20260704T164132Z.csv"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_WITNESS_LEDGER_20260704T164132Z.json","29317","2026-07-04T18:42:20","2AA58F586C387396AE4EF39C4EAE8EEF78C336B4E28585DEB5EF11911E3CB7AF","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\R3_SOURCE_CANON_WITNESS_LEDGER_20260704T164132Z.json"
"noether-r6-indigenous-creole-sign","NOETHER_R6_SOURCE_CANON_WITNESS_TABLE_20260704.csv","105650","2026-07-04T18:43:51","BFCCB769CC614EC09BFD265A0D234EE6D94DD59AA11CC8B8860FC4767AB97278","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_SOURCE_CANON_WITNESS_TABLE_20260704.csv"
"noether-r6-indigenous-creole-sign","NOETHER_R6_SOURCE_CANON_WITNESS_TABLE_20260704.md","6859","2026-07-04T22:09:24","1A2277AE313B8B0FFF34F4E98A79A4C314DA1AEE42801BF3B85F05957BD860E2","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_SOURCE_CANON_WITNESS_TABLE_20260704.md"
"noether-r7-malay-sea-pacific","NOETHER_R7_SOURCE_CANON_MATH_CORPUS_WITNESS_ROWS_20260704.csv","31358","2026-07-04T18:50:50","7139BB3A022EED1FDDE13EF07DC277841FFF7603BDB39EF6ABE3F6E6FC5CCFE5","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\NOETHER_R7_SOURCE_CANON_MATH_CORPUS_WITNESS_ROWS_20260704.csv"
"noether-r7-malay-sea-pacific","NOETHER_R7_SOURCE_CANON_MATH_CORPUS_WITNESSES_20260704.md","4634","2026-07-04T18:50:50","C3CEED7395CD10AC69309A4EE0C42767699E7C998B2459A8A49366BD6ED803A4","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\NOETHER_R7_SOURCE_CANON_MATH_CORPUS_WITNESSES_20260704.md"
"noether-r9-africa-horn-west","R9_SOURCE_CANON_MATH_CORPUS_WITNESS_TABLE_20260704.csv","10810","2026-07-04T18:51:32","BA8C984ED1BB43F5B02C03753897A44C9978EBCF741EE6BA95AFD2E3ED49C1EB","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_SOURCE_CANON_MATH_CORPUS_WITNESS_TABLE_20260704.csv"
"noether-r9-africa-horn-west","R9_SOURCE_CANON_MATH_CORPUS_WITNESS_TABLE_20260704.md","9057","2026-07-04T18:51:32","AFBBA126AEC5EC2898A020BDFA0850BE5A2D192725A59EE96A4C893949DFA127","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_SOURCE_CANON_MATH_CORPUS_WITNESS_TABLE_20260704.md"
"noether-romance-source-evidence-draft-lane","NOETHER_ROMANCE_SOURCE_CANON_WITNESS_TABLE_20260704.csv","19422","2026-07-04T18:55:30","5B1248FFE54B5E1A5BE68392AF9E336029651560195668B281FCF440060EFDFB","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\NOETHER_ROMANCE_SOURCE_CANON_WITNESS_TABLE_20260704.csv"
"noether-romance-source-evidence-draft-lane","NOETHER_ROMANCE_SOURCE_CANON_WITNESS_TABLE_20260704.md","14394","2026-07-04T18:52:31","010951C79261788029E6CA9C2001B6DE3891565969A378698930F08B98DBA027","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\NOETHER_ROMANCE_SOURCE_CANON_WITNESS_TABLE_20260704.md"
"noether-romance-source-evidence-draft-lane","NOETHER_ROMANCE_SOURCE_CANON_WITNESS_TABLE_MANIFEST_20260704.sha256","755","2026-07-04T22:06:38","D6393C179DF0DFE8E8D6C9ABEC7F62E599F4842ED140EA7CD3881B4DD8A6813F","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\NOETHER_ROMANCE_SOURCE_CANON_WITNESS_TABLE_MANIFEST_20260704.sha256"
"noether-romance-source-evidence-draft-lane","NOETHER_ROMANCE_SOURCE_CANON_WITNESS_TABLE_REQUIRED_SHAPE_20260704.csv","29138","2026-07-04T22:05:05","86D950F6418ACC07D63F35B442D6BCD9B7DD3442796B9BE3DDD8082BCA688F9F","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\NOETHER_ROMANCE_SOURCE_CANON_WITNESS_TABLE_REQUIRED_SHAPE_20260704.csv"
"noether-slavic-canonical-baseline","NOETHER_SLAVIC_SOURCE_CANON_HANDOFF_MANIFEST_20260704.csv","22553","2026-07-04T21:45:55","7A0BB23BED785D5F6335ED9EDE845AFB50C59E0BFC496EEB654C4025BD64A140","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_SOURCE_CANON_HANDOFF_MANIFEST_20260704.csv"
"noether-slavic-canonical-baseline","NOETHER_SLAVIC_SOURCE_CANON_HANDOFF_MANIFEST_20260704.json","32531","2026-07-04T21:45:55","3ECD4A52A475269FAEBE7EAE920D64CA68C410A99A4139A55B29644C2E6F5601","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_SOURCE_CANON_HANDOFF_MANIFEST_20260704.json"
"noether-slavic-canonical-baseline","NOETHER_SLAVIC_SOURCE_CANON_HANDOFF_MANIFEST_20260704.md","27937","2026-07-04T21:45:55","C79DD8B6B22AF9138CA4986902F1B1685B6F6D86CA8B8E90C89C13B70F6284C6","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_SOURCE_CANON_HANDOFF_MANIFEST_20260704.md"
"noether-slavic-canonical-baseline","NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.csv","50774","2026-07-04T19:50:24","03311468933B5846486B64B96D51506DCB90B94B5BEA8EE4C72D48838E7D7372","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.csv"
"noether-slavic-canonical-baseline","NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.json","65383","2026-07-04T19:50:24","9E362D16B626B1FBB9796ADF277F95ADB86E7C9C0B119CF55C0040BBD8646DA4","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.json"
"noether-slavic-canonical-baseline","NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.md","12252","2026-07-04T21:46:27","DF14F9F105FD0C221F807BA8583A4AD4D93F33211178610A89B8741F2FC65F14","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.md"
