check_id,source_artifact,source_record_id,relation,target_id,target_artifact,status,caveat
SGA2-VIII-PUB-REF-0020,ledgers/STRUCTURAL_INDEX.jsonl,SGA2-VIII-CUM-PUBLIC-CHECKPOINT@1,parent_child_reciprocal,SGA2-VIII-CUM-C19@1,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0021,ledgers/STRUCTURAL_INDEX.jsonl,SGA2-VIII-CUM-PUBLIC-CHECKPOINT@1,parent_child_reciprocal,SGA2-VIII-CUM-C20@1,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0022,ledgers/STRUCTURAL_INDEX.jsonl,SGA2-VIII-CUM-PUBLIC-CHECKPOINT@1,parent_child_reciprocal,SGA2-VIII-CUM-C21@1,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0023,ledgers/STRUCTURAL_INDEX.jsonl,SGA2-VIII-CUM-PUBLIC-CHECKPOINT@1,parent_child_reciprocal,SGA2-VIII-CUM-C22@1,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0024,ledgers/STRUCTURAL_INDEX.jsonl,SGA2-VIII-CUM-PUBLIC-CHECKPOINT@1,parent_child_reciprocal,SGA2-VIII-CUM-C23@1,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0025,ledgers/STRUCTURAL_INDEX.jsonl,SGA2-VIII-CUM-PUBLIC-CHECKPOINT@1,parent_child_reciprocal,SGA2-VIII-CUM-C24@1,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0026,ledgers/STRUCTURAL_INDEX.jsonl,SGA2-VIII-CUM-PUBLIC-CHECKPOINT@1,parent_child_reciprocal,SGA2-VIII-CUM-C25@1,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0027,ledgers/STRUCTURAL_INDEX.jsonl,SGA2-VIII-CUM-PUBLIC-CHECKPOINT@1,parent_child_reciprocal,SGA2-VIII-CUM-C26@1,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0028,ledgers/STRUCTURAL_INDEX.jsonl,SGA2-VIII-CUM-PUBLIC-CHECKPOINT@1,parent_child_reciprocal,SGA2-VIII-CUM-C27@1,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0029,ledgers/STRUCTURAL_INDEX.jsonl,SGA2-VIII-CUM-PUBLIC-CHECKPOINT@1,parent_child_reciprocal,SGA2-VIII-CUM-C28@1,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0030,ledgers/STRUCTURAL_INDEX.jsonl,SGA2-VIII-CUM-PUBLIC-CHECKPOINT@1,parent_child_reciprocal,SGA2-VIII-CUM-C29@1,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0031,ledgers/STRUCTURAL_INDEX.jsonl,SGA2-VIII-CUM-PUBLIC-CHECKPOINT@1,parent_child_reciprocal,SGA2-VIII-CUM-C30@1,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0032,ledgers/STRUCTURAL_INDEX.jsonl,SGA2-VIII-CUM-PUBLIC-CHECKPOINT@1,parent_child_reciprocal,SGA2-VIII-CUM-BOUNDARY-OUT@1,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0033,ledgers/STRUCTURAL_INDEX.jsonl,SGA2-VIII-CUM-BOUNDARY-IN@1,cross_reference,SGA2-VIII-CUM-C01@1,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0034,ledgers/STRUCTURAL_INDEX.jsonl,SGA2-VIII-CUM-BOUNDARY-OUT@1,cross_reference,SGA2-VIII-CUM-C30@1,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0035,ledgers/STRUCTURAL_INDEX.jsonl,SGA2-VIII-CUM-PUBLIC-CHECKPOINT@1,external_continuation_reference,OUTBOUND:SGA2-IX-LINE2931,external continuation cursor,pass,Explicit next-unit locator; no external body is bundled
SGA2-VIII-PUB-REF-0036,ledgers/PAYLOAD_REVISION_AND_DIFFICULTY_STATE.jsonl,SGA2-VIII-PUB-EVENT-0001,parent_child_reciprocal,SGA2-VIII-PUB-EVENT-0002,ledgers/PAYLOAD_REVISION_AND_DIFFICULTY_STATE.jsonl,pass,
SGA2-VIII-PUB-REF-0037,ledgers/PAYLOAD_REVISION_AND_DIFFICULTY_STATE.jsonl,SGA2-VIII-PUB-EVENT-0001,parent_child_reciprocal,SGA2-VIII-PUB-EVENT-0003,ledgers/PAYLOAD_REVISION_AND_DIFFICULTY_STATE.jsonl,pass,
SGA2-VIII-PUB-REF-0038,ledgers/PAYLOAD_REVISION_AND_DIFFICULTY_STATE.jsonl,SGA2-VIII-PUB-EVENT-0001,parent_child_reciprocal,SGA2-VIII-PUB-EVENT-0004,ledgers/PAYLOAD_REVISION_AND_DIFFICULTY_STATE.jsonl,pass,
SGA2-VIII-PUB-REF-0039,ledgers/PAYLOAD_REVISION_AND_DIFFICULTY_STATE.jsonl,SGA2-VIII-PUB-EVENT-0001,parent_child_reciprocal,SGA2-VIII-PUB-EVENT-0005,ledgers/PAYLOAD_REVISION_AND_DIFFICULTY_STATE.jsonl,pass,
SGA2-VIII-PUB-REF-0040,ledgers/PAYLOAD_REVISION_AND_DIFFICULTY_STATE.jsonl,SGA2-VIII-PUB-EVENT-0002,superseded_by,SGA2-VIII-PUB-EVENT-0003,ledgers/PAYLOAD_REVISION_AND_DIFFICULTY_STATE.jsonl,pass,
SGA2-VIII-PUB-REF-0041,ledgers/PAYLOAD_REVISION_AND_DIFFICULTY_STATE.jsonl,SGA2-VIII-PUB-EVENT-0003,supersedes,SGA2-VIII-PUB-EVENT-0002,ledgers/PAYLOAD_REVISION_AND_DIFFICULTY_STATE.jsonl,pass,
SGA2-VIII-PUB-REF-0042,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,SGA2-VIII-CUM-C01-INTEGRATION@1,component_structural_record,SGA2-VIII-CUM-C01,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0043,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,SGA2-VIII-CUM-C02-INTEGRATION@1,component_structural_record,SGA2-VIII-CUM-C02,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0044,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,SGA2-VIII-CUM-C03-INTEGRATION@1,component_structural_record,SGA2-VIII-CUM-C03,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0045,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,SGA2-VIII-CUM-C04-INTEGRATION@1,component_structural_record,SGA2-VIII-CUM-C04,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0046,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,SGA2-VIII-CUM-C05-INTEGRATION@1,component_structural_record,SGA2-VIII-CUM-C05,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0047,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,SGA2-VIII-CUM-C06-INTEGRATION@1,component_structural_record,SGA2-VIII-CUM-C06,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0048,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,SGA2-VIII-CUM-C07-INTEGRATION@1,component_structural_record,SGA2-VIII-CUM-C07,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0049,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,SGA2-VIII-CUM-C08-INTEGRATION@1,component_structural_record,SGA2-VIII-CUM-C08,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0050,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,SGA2-VIII-CUM-C09-INTEGRATION@1,component_structural_record,SGA2-VIII-CUM-C09,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0051,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,SGA2-VIII-CUM-C10-INTEGRATION@1,component_structural_record,SGA2-VIII-CUM-C10,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0052,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,SGA2-VIII-CUM-C11-INTEGRATION@1,component_structural_record,SGA2-VIII-CUM-C11,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0053,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,SGA2-VIII-CUM-C12-INTEGRATION@1,component_structural_record,SGA2-VIII-CUM-C12,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0054,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,SGA2-VIII-CUM-C13-INTEGRATION@1,component_structural_record,SGA2-VIII-CUM-C13,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0055,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,SGA2-VIII-CUM-C14-INTEGRATION@1,component_structural_record,SGA2-VIII-CUM-C14,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0056,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,SGA2-VIII-CUM-C15-INTEGRATION@1,component_structural_record,SGA2-VIII-CUM-C15,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0057,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,SGA2-VIII-CUM-C16-INTEGRATION@1,component_structural_record,SGA2-VIII-CUM-C16,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0058,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,SGA2-VIII-CUM-C17-INTEGRATION@1,component_structural_record,SGA2-VIII-CUM-C17,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0059,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,SGA2-VIII-CUM-C18-INTEGRATION@1,component_structural_record,SGA2-VIII-CUM-C18,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0060,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,SGA2-VIII-CUM-C19-INTEGRATION@1,component_structural_record,SGA2-VIII-CUM-C19,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0061,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,SGA2-VIII-CUM-C20-INTEGRATION@1,component_structural_record,SGA2-VIII-CUM-C20,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0062,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,SGA2-VIII-CUM-C21-INTEGRATION@1,component_structural_record,SGA2-VIII-CUM-C21,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0063,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,SGA2-VIII-CUM-C22-INTEGRATION@1,component_structural_record,SGA2-VIII-CUM-C22,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0064,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,SGA2-VIII-CUM-C23-INTEGRATION@1,component_structural_record,SGA2-VIII-CUM-C23,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0065,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,SGA2-VIII-CUM-C24-INTEGRATION@1,component_structural_record,SGA2-VIII-CUM-C24,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0066,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,SGA2-VIII-CUM-C25-INTEGRATION@1,component_structural_record,SGA2-VIII-CUM-C25,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0067,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,SGA2-VIII-CUM-C26-INTEGRATION@1,component_structural_record,SGA2-VIII-CUM-C26,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0068,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,SGA2-VIII-CUM-C27-INTEGRATION@1,component_structural_record,SGA2-VIII-CUM-C27,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0069,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,SGA2-VIII-CUM-C28-INTEGRATION@1,component_structural_record,SGA2-VIII-CUM-C28,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0070,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,SGA2-VIII-CUM-C29-INTEGRATION@1,component_structural_record,SGA2-VIII-CUM-C29,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0071,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,SGA2-VIII-CUM-C30-INTEGRATION@1,component_structural_record,SGA2-VIII-CUM-C30,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0072,ledgers/SOURCE_ALIGNMENT_COVERAGE.csv,SGA2-VIII-CUM-BOUNDARY-IN@1,coverage_state_reference,SGA2-VIII-CUM-BOUNDARY-IN,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0073,ledgers/SOURCE_ALIGNMENT_COVERAGE.csv,SGA2-VIII-CUM-C01-COVERAGE@1,coverage_state_reference,SGA2-VIII-CUM-C01,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0074,ledgers/SOURCE_ALIGNMENT_COVERAGE.csv,SGA2-VIII-CUM-C02-COVERAGE@1,coverage_state_reference,SGA2-VIII-CUM-C02,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0075,ledgers/SOURCE_ALIGNMENT_COVERAGE.csv,SGA2-VIII-CUM-C03-COVERAGE@1,coverage_state_reference,SGA2-VIII-CUM-C03,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0076,ledgers/SOURCE_ALIGNMENT_COVERAGE.csv,SGA2-VIII-CUM-C04-COVERAGE@1,coverage_state_reference,SGA2-VIII-CUM-C04,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0077,ledgers/SOURCE_ALIGNMENT_COVERAGE.csv,SGA2-VIII-CUM-C05-COVERAGE@1,coverage_state_reference,SGA2-VIII-CUM-C05,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0078,ledgers/SOURCE_ALIGNMENT_COVERAGE.csv,SGA2-VIII-CUM-C06-COVERAGE@1,coverage_state_reference,SGA2-VIII-CUM-C06,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0079,ledgers/SOURCE_ALIGNMENT_COVERAGE.csv,SGA2-VIII-CUM-C07-COVERAGE@1,coverage_state_reference,SGA2-VIII-CUM-C07,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0080,ledgers/SOURCE_ALIGNMENT_COVERAGE.csv,SGA2-VIII-CUM-C08-COVERAGE@1,coverage_state_reference,SGA2-VIII-CUM-C08,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0081,ledgers/SOURCE_ALIGNMENT_COVERAGE.csv,SGA2-VIII-CUM-C09-COVERAGE@1,coverage_state_reference,SGA2-VIII-CUM-C09,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0082,ledgers/SOURCE_ALIGNMENT_COVERAGE.csv,SGA2-VIII-CUM-C10-COVERAGE@1,coverage_state_reference,SGA2-VIII-CUM-C10,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0083,ledgers/SOURCE_ALIGNMENT_COVERAGE.csv,SGA2-VIII-CUM-C11-COVERAGE@1,coverage_state_reference,SGA2-VIII-CUM-C11,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0084,ledgers/SOURCE_ALIGNMENT_COVERAGE.csv,SGA2-VIII-CUM-C12-COVERAGE@1,coverage_state_reference,SGA2-VIII-CUM-C12,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0085,ledgers/SOURCE_ALIGNMENT_COVERAGE.csv,SGA2-VIII-CUM-C13-COVERAGE@1,coverage_state_reference,SGA2-VIII-CUM-C13,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0086,ledgers/SOURCE_ALIGNMENT_COVERAGE.csv,SGA2-VIII-CUM-C14-COVERAGE@1,coverage_state_reference,SGA2-VIII-CUM-C14,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0087,ledgers/SOURCE_ALIGNMENT_COVERAGE.csv,SGA2-VIII-CUM-C15-COVERAGE@1,coverage_state_reference,SGA2-VIII-CUM-C15,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0088,ledgers/SOURCE_ALIGNMENT_COVERAGE.csv,SGA2-VIII-CUM-C16-COVERAGE@1,coverage_state_reference,SGA2-VIII-CUM-C16,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0089,ledgers/SOURCE_ALIGNMENT_COVERAGE.csv,SGA2-VIII-CUM-C17-COVERAGE@1,coverage_state_reference,SGA2-VIII-CUM-C17,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0090,ledgers/SOURCE_ALIGNMENT_COVERAGE.csv,SGA2-VIII-CUM-C18-COVERAGE@1,coverage_state_reference,SGA2-VIII-CUM-C18,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0091,ledgers/SOURCE_ALIGNMENT_COVERAGE.csv,SGA2-VIII-CUM-C19-COVERAGE@1,coverage_state_reference,SGA2-VIII-CUM-C19,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0092,ledgers/SOURCE_ALIGNMENT_COVERAGE.csv,SGA2-VIII-CUM-C20-COVERAGE@1,coverage_state_reference,SGA2-VIII-CUM-C20,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0093,ledgers/SOURCE_ALIGNMENT_COVERAGE.csv,SGA2-VIII-CUM-C21-COVERAGE@1,coverage_state_reference,SGA2-VIII-CUM-C21,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0094,ledgers/SOURCE_ALIGNMENT_COVERAGE.csv,SGA2-VIII-CUM-C22-COVERAGE@1,coverage_state_reference,SGA2-VIII-CUM-C22,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0095,ledgers/SOURCE_ALIGNMENT_COVERAGE.csv,SGA2-VIII-CUM-C23-COVERAGE@1,coverage_state_reference,SGA2-VIII-CUM-C23,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0096,ledgers/SOURCE_ALIGNMENT_COVERAGE.csv,SGA2-VIII-CUM-C24-COVERAGE@1,coverage_state_reference,SGA2-VIII-CUM-C24,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0097,ledgers/SOURCE_ALIGNMENT_COVERAGE.csv,SGA2-VIII-CUM-C25-COVERAGE@1,coverage_state_reference,SGA2-VIII-CUM-C25,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0098,ledgers/SOURCE_ALIGNMENT_COVERAGE.csv,SGA2-VIII-CUM-C26-COVERAGE@1,coverage_state_reference,SGA2-VIII-CUM-C26,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0099,ledgers/SOURCE_ALIGNMENT_COVERAGE.csv,SGA2-VIII-CUM-C27-COVERAGE@1,coverage_state_reference,SGA2-VIII-CUM-C27,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0100,ledgers/SOURCE_ALIGNMENT_COVERAGE.csv,SGA2-VIII-CUM-C28-COVERAGE@1,coverage_state_reference,SGA2-VIII-CUM-C28,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0101,ledgers/SOURCE_ALIGNMENT_COVERAGE.csv,SGA2-VIII-CUM-C29-COVERAGE@1,coverage_state_reference,SGA2-VIII-CUM-C29,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0102,ledgers/SOURCE_ALIGNMENT_COVERAGE.csv,SGA2-VIII-CUM-C30-COVERAGE@1,coverage_state_reference,SGA2-VIII-CUM-C30,ledgers/STRUCTURAL_INDEX.jsonl,pass,
SGA2-VIII-PUB-REF-0103,ledgers/SOURCE_ALIGNMENT_COVERAGE.csv,SGA2-VIII-CUM-BOUNDARY-OUT@1,coverage_state_reference,OUTBOUND:SGA2-IX-LAYOUT-2930,external continuation cursor,pass,
SGA2-VIII-PUB-REF-0104,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2526@1,after_component_id,SGA2-VIII-CUM-C01,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0105,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2526@1,before_component_id,SGA2-VIII-CUM-C02,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0106,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2552@1,after_component_id,SGA2-VIII-CUM-C02,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0107,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2552@1,before_component_id,SGA2-VIII-CUM-C03,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
