relative_path,pdf_bytes,pdf_sha256,extracted_text_bytes,finding_count,finding_rules,disposition,scan_status
french_source_corrected_workpass/build_checkpoint_C0004_T0015_r1/fac.pdf,634064,C14FD56264A1A8C7FE956BB016B760BFF9751F392454194887F04C0D6C6D1007,238141,0,,PUBLIC_PROJECTED,PASS
french_source_corrected_workpass/build_checkpoint_C0005_T0015_r1/fac.pdf,634065,A27F8AC6ABE1745CA41E24D97B8A62EAE64F25711D4679971CF2170EFE9FC41B,238140,0,,PUBLIC_PROJECTED,PASS
french_source_corrected_workpass/build_checkpoint_C0005_T0017_r1/fac.pdf,634074,A035907C1DAF3CC2D0708AE27EABC20A4843E2D22837471DE825BC0B0C4ABA21,238145,0,,PUBLIC_PROJECTED,PASS
french_source_corrected_workpass/build_checkpoint_C0005_T0018_r1/fac.pdf,634072,C8E25BFFF681A297A366A3233CEE7354C3242AD6B2E2F19DF4A21807FA207218,238154,0,,PUBLIC_PROJECTED,PASS
french_source_corrected_workpass/build_checkpoint_C0007_T0018_r1/fac.pdf,634036,EB55186403BE47AD343216A29407EDAC4BE7D1EBF3853384DA55E338793182C8,238152,0,,PUBLIC_PROJECTED,PASS
french_source_corrected_workpass/build_checkpoint_C0009_T0019_r1/fac.pdf,634030,D2160F79215456B1EC0F1AC95230DCD51818E71ECCB3102E9C0C9585F52087B2,238152,0,,PUBLIC_PROJECTED,PASS
french_source_corrected_workpass/build_checkpoint_C0009_T0019_r2/fac.pdf,634030,C9B46ED7069B1C8A5433C2EC61B9762AA578236E53B9F6BA9D8DF6405FDD86D4,238152,0,,PUBLIC_PROJECTED,PASS
french_source_corrected_workpass/build_checkpoint_C0009_T0019_r3/fac.pdf,634030,CE496B257A7E56FCC2D8F48F5EB939EA0C39074D798622DA686FB0403423CD3D,238152,0,,PUBLIC_PROJECTED,PASS
french_source_corrected_workpass/build_checkpoint_C0010_T0019_r1/fac.pdf,633995,53B88151BF978005AEC51C6BE81296F23266FA5CFF86F039A567275F8AD387B5,238150,0,,PUBLIC_PROJECTED,PASS
french_source_corrected_workpass/build_checkpoint_C0012_T0019_r1/fac.pdf,634140,232B2FAF73D7784845F547CAAFD70C3F99195B6ABDCE1CDB32855C6D5A35888B,238166,0,,PUBLIC_PROJECTED,PASS
french_source_corrected_workpass/build_checkpoint_C0012_T0019_r2/fac.pdf,634017,0D6A4E90F42B3251AB113C2892410312D12D93A8427FAED6E232F39692D590BF,238157,0,,PUBLIC_PROJECTED,PASS
french_source_corrected_workpass/build_checkpoint_C0013_T0019_r1/fac.pdf,634035,84E745319DF6C667BEBDA678F548C0F61F7B2442B67C1ACCACC17F535EB178CE,238157,0,,PUBLIC_PROJECTED,PASS
french_source_corrected_workpass/build_checkpoint_C0017_T0019_r1/fac.pdf,634358,7669E342775FA565B46728AB030DB1839DE3F24869B41BBDA78E52F3F9A0D5A0,238159,0,,PUBLIC_PROJECTED,PASS
french_source_corrected_workpass/build_checkpoint_C0018_T0019_r1/fac.pdf,634391,18174A776E77AB8DD92C8CE03BBF6475C59BEEFABFCA76E7D1976E0513E49C3C,238160,0,,PUBLIC_PROJECTED,PASS
french_source_corrected_workpass/build_checkpoint_C0021_T0020_r1/fac.pdf,634357,728A536C686F6F4176702E93AD36FBF0F1A1A2FD7E74F5BBFC5C92DCB62724AA,238180,0,,PUBLIC_PROJECTED,PASS
french_source_corrected_workpass/build_checkpoint_C0022_T0020_r1/fac.pdf,634357,026ACA8082FD1FF3A54C95CE8AEBB7483354759862FB38F5EE1CCCE263FA2618,238181,0,,PUBLIC_PROJECTED,PASS
french_source_corrected_workpass/build_checkpoint_C0024_T0020_r1/fac.pdf,634361,616E0B0CD4823DE6DD6B2D1734CCC9AD4A8C85814B00FA516AF2BC4BCC15BA33,238183,0,,PUBLIC_PROJECTED,PASS
french_source_corrected_workpass/build_checkpoint_C0024_T0021_r1/fac.pdf,634431,36A2493BC4EE6D241480B05C4C733CB052529767FFBF24177C1BA9660F0C660C,238191,0,,PUBLIC_PROJECTED,PASS
french_source_corrected_workpass/build_checkpoint_C0026_T0022_r1/fac.pdf,634408,8047A07807ABCAE2A58AE8313EEF73A2EB0D6F0E25C0F91FF900E207705CF590,238192,0,,PUBLIC_PROJECTED,PASS
french_source_corrected_workpass/build_checkpoint_C0027_T0023_r1/fac.pdf,634408,80A6E366C5B8B5D51358F9C1074BE44060B322FBF509BC6804DA6391733A9A72,238196,0,,PUBLIC_PROJECTED,PASS
french_source_corrected_workpass/build_checkpoint_C0027_T0024_r1/fac.pdf,634414,6B962F5B36E4EDF148C0E8FE27613AC9F483D962C758041863ED8826B93A0A29,238196,0,,PUBLIC_PROJECTED,PASS
french_source_diplomatic_canon/build_checkpoint_T0001_T0003_r1/fac.pdf,634057,6013D13CB32F3063B28A0F239160C8895414C38D5FCA0AEC3140A1BAA5D15EEE,238112,0,,PUBLIC_PROJECTED,PASS
french_source_diplomatic_canon/build_checkpoint_T0001_T0007_r1/fac.pdf,634062,9092CA5BF38418A70673242643CE5A0C6069E6BA8DFA4700D7BFCCFCE65859C9,238126,0,,PUBLIC_PROJECTED,PASS
french_source_diplomatic_canon/build_checkpoint_T0001_T0010_r1/fac.pdf,634045,BA63F34D13505E28A4738A368BBB9BC9D7863D5D8C06C74BAB73B9A2D29E7503,238138,0,,PUBLIC_PROJECTED,PASS
french_source_diplomatic_canon/build_checkpoint_T0011_r1/fac.pdf,634013,843A5E899CDE75C12F71A9A23F2429809854DCCD57C73D104F3B7907AF2BCD06,238142,0,,PUBLIC_PROJECTED,PASS
french_source_diplomatic_canon/build_checkpoint_T0015_r1/fac.pdf,634048,3391817CFACFF28AC3DCFB1C981F20D3F3B21381753953739A791348001BC4FD,238139,0,,PUBLIC_PROJECTED,PASS
french_source_diplomatic_canon/build_checkpoint_T0017_r1/fac.pdf,634057,708EA4F41DB259C9A7564E1EA06D06583407115AF3E402B5BD4BD7E17CA67AA9,238144,0,,PUBLIC_PROJECTED,PASS
french_source_diplomatic_canon/build_checkpoint_T0018_r1/fac.pdf,634055,4FC6AD4F8167284C738BB97E488B30DCBE77CC4B4C679BB42D9082F4E1E82B78,238153,0,,PUBLIC_PROJECTED,PASS
french_source_diplomatic_canon/build_checkpoint_T0019_r1/fac.pdf,634075,C2BAAE5FAB4DD28D45C834D8C07A158D9FFDE73224E13E9C4E179590C70C0E22,238154,0,,PUBLIC_PROJECTED,PASS
french_source_diplomatic_canon/build_checkpoint_T0020_r1/fac.pdf,634049,71B6248460D08302CDE22D06C7D6E79043128B2834FA6D8742477446AC904FC3,238170,0,,PUBLIC_PROJECTED,PASS
french_source_diplomatic_canon/build_checkpoint_T0021_r1/fac.pdf,634120,FC4CDE353B19FDA5BD85C80BB46F1EACFE724800A92197D2A1634E78C0F6AA12,238178,0,,PUBLIC_PROJECTED,PASS
french_source_diplomatic_canon/build_checkpoint_T0022_r1/fac.pdf,634116,6795FA5646EDDA04F72F08E1633BFAF7D1712633AC632353BC1CC8B91B2D5D63,238178,0,,PUBLIC_PROJECTED,PASS
french_source_diplomatic_canon/build_checkpoint_T0023_r1/fac.pdf,634120,6F28BB2F451D55AAEF6B65DE722799251E53031126D116D54949A8196DDA49CA,238179,0,,PUBLIC_PROJECTED,PASS
french_source_diplomatic_canon/build_checkpoint_T0024_r1/fac.pdf,634126,BABAE9A9A1E49ECAF66196B827C2633868E5607816873348C236A1A52A781065,238179,0,,PUBLIC_PROJECTED,PASS
