relative_path,original_bytes,original_sha256,kind,encoding,disposition,public_bytes,public_sha256,privacy_action_count,privacy_rules,public_zip_part,rights_status,withheld_reason
english_source_first_workpass/build_checkpoint_II_1_30_r1/Serre_FAC_English_source_aligned_workpass.log,40053,3DFEC460AFCF03CB84E2AA811D21A5BA467EF295B5AAEB8BC663EF79BC798FE9,text,utf-8,PUBLIC_PROJECTION_REDACTED,41073,99625CE8709ABBBA8CB8C7ABE389CC105F8D460CB9973FAC44C82E0FDC622F2A,182,posix_user_home;windows_absolute_root;windows_user_home,public_zip_parts/serre-fac-live-custody-20260802-public-part-001-of-002.zip,LICENSE_NOT_SPECIFIED_CORPUS_SOURCE_OR_BUILD_ARTIFACT,
english_source_first_workpass/build_checkpoint_II_1_30_r1/Serre_FAC_English_source_aligned_workpass.out,855,4BB870DE0AB6A56F4DBC94B9C09761030193E5F03F98BE10D602D90AFAE0D0D8,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,855,4BB870DE0AB6A56F4DBC94B9C09761030193E5F03F98BE10D602D90AFAE0D0D8,0,,public_zip_parts/serre-fac-live-custody-20260802-public-part-001-of-002.zip,LICENSE_NOT_SPECIFIED_CORPUS_SOURCE_OR_BUILD_ARTIFACT,
english_source_first_workpass/build_checkpoint_II_1_30_r1/Serre_FAC_English_source_aligned_workpass.pdf,491965,8D7B8790C51B5D2B3065A88DBFDC0831D49037D9D525F370F47763939C3F93D2,binary,,PUBLIC_PROJECTION_BYTE_IDENTICAL,491965,8D7B8790C51B5D2B3065A88DBFDC0831D49037D9D525F370F47763939C3F93D2,0,,public_zip_parts/serre-fac-live-custody-20260802-public-part-001-of-002.zip,LICENSE_NOT_SPECIFIED_CORPUS_SOURCE_OR_BUILD_ARTIFACT,
english_source_first_workpass/build_checkpoint_II_1_30_r1/pass1-console.txt,19412,411EB0DDE3CCE3644827770A57AB53BB0CAA352673D47E894860AA1B598EB171,text,utf-8,PUBLIC_PROJECTION_REDACTED,20405,215B22C7DD6143B5D2198C836FCBD0CBED4E6D977C51B57E365885DAC781D7BF,180,posix_user_home;windows_absolute_root;windows_user_home,public_zip_parts/serre-fac-live-custody-20260802-public-part-001-of-002.zip,LICENSE_NOT_SPECIFIED_CORPUS_SOURCE_OR_BUILD_ARTIFACT,
english_source_first_workpass/build_checkpoint_II_1_30_r1/pass2-console.txt,19233,4BCB529E52995F6E4892111F213FFA0E269F5D080F484D9B7DE4DCBDDD9C0B96,text,utf-8,PUBLIC_PROJECTION_REDACTED,20283,DFDD8343C249E1E57C10432D0321F001105784D3D86E7FE201AAA41687AACAF8,183,posix_user_home;windows_absolute_root;windows_user_home,public_zip_parts/serre-fac-live-custody-20260802-public-part-001-of-002.zip,LICENSE_NOT_SPECIFIED_CORPUS_SOURCE_OR_BUILD_ARTIFACT,
english_source_first_workpass/build_checkpoint_II_1_30_r1/pass3-console.txt,19233,4BCB529E52995F6E4892111F213FFA0E269F5D080F484D9B7DE4DCBDDD9C0B96,text,utf-8,PUBLIC_PROJECTION_REDACTED,20283,DFDD8343C249E1E57C10432D0321F001105784D3D86E7FE201AAA41687AACAF8,183,posix_user_home;windows_absolute_root;windows_user_home,public_zip_parts/serre-fac-live-custody-20260802-public-part-001-of-002.zip,LICENSE_NOT_SPECIFIED_CORPUS_SOURCE_OR_BUILD_ARTIFACT,
english_source_first_workpass/build_checkpoint_II_1_30_r1/render_affected_300dpi/page-25.png,188904,648DC79BBA7653617CFED2EFCC0B0B8787FA62B01E7B019BB928002E51EC40CF,binary,,PUBLIC_PROJECTION_BYTE_IDENTICAL,188904,648DC79BBA7653617CFED2EFCC0B0B8787FA62B01E7B019BB928002E51EC40CF,0,,public_zip_parts/serre-fac-live-custody-20260802-public-part-001-of-002.zip,LICENSE_NOT_SPECIFIED_CORPUS_SOURCE_OR_BUILD_ARTIFACT,
english_source_first_workpass/build_checkpoint_II_1_30_r1/render_affected_300dpi/page-26.png,312959,541FC3C1DBDE1DAE50DA85686773706D76FF9B5AAE3A4806F04D4D5BFD392FB8,binary,,PUBLIC_PROJECTION_BYTE_IDENTICAL,312959,541FC3C1DBDE1DAE50DA85686773706D76FF9B5AAE3A4806F04D4D5BFD392FB8,0,,public_zip_parts/serre-fac-live-custody-20260802-public-part-001-of-002.zip,LICENSE_NOT_SPECIFIED_CORPUS_SOURCE_OR_BUILD_ARTIFACT,
english_source_first_workpass/build_checkpoint_II_1_30_r1/render_affected_300dpi/page-27.png,182382,B3D75DF2B70E615ECF6AEFAAFE96E1BDDBCC54811AF7A4534556BEBD54D0A01B,binary,,PUBLIC_PROJECTION_BYTE_IDENTICAL,182382,B3D75DF2B70E615ECF6AEFAAFE96E1BDDBCC54811AF7A4534556BEBD54D0A01B,0,,public_zip_parts/serre-fac-live-custody-20260802-public-part-001-of-002.zip,LICENSE_NOT_SPECIFIED_CORPUS_SOURCE_OR_BUILD_ARTIFACT,
english_source_first_workpass/build_checkpoint_II_1_31_r1/Serre_FAC_English_source_aligned_workpass.aux,843,76FF96F6CF36804E691C126C225795F03C745E0EBE948D99DFE7ACD6FABAE4D2,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,843,76FF96F6CF36804E691C126C225795F03C745E0EBE948D99DFE7ACD6FABAE4D2,0,,public_zip_parts/serre-fac-live-custody-20260802-public-part-001-of-002.zip,LICENSE_NOT_SPECIFIED_CORPUS_SOURCE_OR_BUILD_ARTIFACT,
english_source_first_workpass/build_checkpoint_II_1_31_r1/Serre_FAC_English_source_aligned_workpass.log,40117,7D67B7983564E871E3D601687017D9E6B4A7B16224E5E0A2441BF808C8A12DAD,text,utf-8,PUBLIC_PROJECTION_REDACTED,41137,1DE3C48C90AABEBF8239962B54CAC7BAF7D0E5845E5C420DECF94074ED4AE047,182,posix_user_home;windows_absolute_root;windows_user_home,public_zip_parts/serre-fac-live-custody-20260802-public-part-001-of-002.zip,LICENSE_NOT_SPECIFIED_CORPUS_SOURCE_OR_BUILD_ARTIFACT,
english_source_first_workpass/build_checkpoint_II_1_31_r1/Serre_FAC_English_source_aligned_workpass.out,855,4BB870DE0AB6A56F4DBC94B9C09761030193E5F03F98BE10D602D90AFAE0D0D8,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,855,4BB870DE0AB6A56F4DBC94B9C09761030193E5F03F98BE10D602D90AFAE0D0D8,0,,public_zip_parts/serre-fac-live-custody-20260802-public-part-001-of-002.zip,LICENSE_NOT_SPECIFIED_CORPUS_SOURCE_OR_BUILD_ARTIFACT,
english_source_first_workpass/build_checkpoint_II_1_31_r1/Serre_FAC_English_source_aligned_workpass.pdf,500613,525815DBB5F79926ABE9D4A15477F2DCA7A8AC37F0A36CFEE0BECC70A50C2F23,binary,,PUBLIC_PROJECTION_BYTE_IDENTICAL,500613,525815DBB5F79926ABE9D4A15477F2DCA7A8AC37F0A36CFEE0BECC70A50C2F23,0,,public_zip_parts/serre-fac-live-custody-20260802-public-part-001-of-002.zip,LICENSE_NOT_SPECIFIED_CORPUS_SOURCE_OR_BUILD_ARTIFACT,
english_source_first_workpass/build_checkpoint_II_1_31_r1/pass1-console.txt,19477,B37C03A580198D68D614ED227A8F77C0D0938357D44BCC7BCE828427327D9559,text,utf-8,PUBLIC_PROJECTION_REDACTED,20470,A369A58900CEA9DD13EE26DFB1F839E202C34BCE360E8CB452CB2445A41DF4CB,180,posix_user_home;windows_absolute_root;windows_user_home,public_zip_parts/serre-fac-live-custody-20260802-public-part-001-of-002.zip,LICENSE_NOT_SPECIFIED_CORPUS_SOURCE_OR_BUILD_ARTIFACT,
english_source_first_workpass/build_checkpoint_II_1_31_r1/pass2-console.txt,19298,78820500A5320CD848572C286F43F2B13B329C0E8112D17DC1E7D9E3E0F55B8D,text,utf-8,PUBLIC_PROJECTION_REDACTED,20348,F79CE3E5DB0F2FC3F52D36B5889957457A35A1896FD5EDCB42252F6AB138BD03,183,posix_user_home;windows_absolute_root;windows_user_home,public_zip_parts/serre-fac-live-custody-20260802-public-part-001-of-002.zip,LICENSE_NOT_SPECIFIED_CORPUS_SOURCE_OR_BUILD_ARTIFACT,
english_source_first_workpass/build_checkpoint_II_1_31_r1/pass3-console.txt,19298,78820500A5320CD848572C286F43F2B13B329C0E8112D17DC1E7D9E3E0F55B8D,text,utf-8,PUBLIC_PROJECTION_REDACTED,20348,F79CE3E5DB0F2FC3F52D36B5889957457A35A1896FD5EDCB42252F6AB138BD03,183,posix_user_home;windows_absolute_root;windows_user_home,public_zip_parts/serre-fac-live-custody-20260802-public-part-001-of-002.zip,LICENSE_NOT_SPECIFIED_CORPUS_SOURCE_OR_BUILD_ARTIFACT,
english_source_first_workpass/build_checkpoint_II_1_31_r1/render_affected_300dpi/page-27.png,402892,175D6F5F459F83D99B58054B9358BA97E9F2309A28E643CECD714BCEE1F1E602,binary,,PUBLIC_PROJECTION_BYTE_IDENTICAL,402892,175D6F5F459F83D99B58054B9358BA97E9F2309A28E643CECD714BCEE1F1E602,0,,public_zip_parts/serre-fac-live-custody-20260802-public-part-001-of-002.zip,LICENSE_NOT_SPECIFIED_CORPUS_SOURCE_OR_BUILD_ARTIFACT,
english_source_first_workpass/build_checkpoint_II_1_31_r1/render_affected_300dpi/page-28.png,254444,68CFF3D72481FB3CE1E5170C75A82F6B66FA1B99F687523E97C9FCA4EC1D733A,binary,,PUBLIC_PROJECTION_BYTE_IDENTICAL,254444,68CFF3D72481FB3CE1E5170C75A82F6B66FA1B99F687523E97C9FCA4EC1D733A,0,,public_zip_parts/serre-fac-live-custody-20260802-public-part-001-of-002.zip,LICENSE_NOT_SPECIFIED_CORPUS_SOURCE_OR_BUILD_ARTIFACT,
english_source_first_workpass/build_checkpoint_II_1_32_r1/Serre_FAC_English_source_aligned_workpass.aux,843,76FF96F6CF36804E691C126C225795F03C745E0EBE948D99DFE7ACD6FABAE4D2,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,843,76FF96F6CF36804E691C126C225795F03C745E0EBE948D99DFE7ACD6FABAE4D2,0,,public_zip_parts/serre-fac-live-custody-20260802-public-part-001-of-002.zip,LICENSE_NOT_SPECIFIED_CORPUS_SOURCE_OR_BUILD_ARTIFACT,
english_source_first_workpass/build_checkpoint_II_1_32_r1/Serre_FAC_English_source_aligned_workpass.log,40159,BDA7CA16B43F0D9FC8547B2A83EAC4080F2D7A44CC2258CD0971277EDC29DC52,text,utf-8,PUBLIC_PROJECTION_REDACTED,41179,439258B8624BD4F0E8E74F44FB3140D0E2757C0A1E68DD0139D566889081AD8A,182,posix_user_home;windows_absolute_root;windows_user_home,public_zip_parts/serre-fac-live-custody-20260802-public-part-001-of-002.zip,LICENSE_NOT_SPECIFIED_CORPUS_SOURCE_OR_BUILD_ARTIFACT,
english_source_first_workpass/build_checkpoint_II_1_32_r1/Serre_FAC_English_source_aligned_workpass.out,855,4BB870DE0AB6A56F4DBC94B9C09761030193E5F03F98BE10D602D90AFAE0D0D8,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,855,4BB870DE0AB6A56F4DBC94B9C09761030193E5F03F98BE10D602D90AFAE0D0D8,0,,public_zip_parts/serre-fac-live-custody-20260802-public-part-001-of-002.zip,LICENSE_NOT_SPECIFIED_CORPUS_SOURCE_OR_BUILD_ARTIFACT,
english_source_first_workpass/build_checkpoint_II_1_32_r1/Serre_FAC_English_source_aligned_workpass.pdf,503232,474BFB0B25CEAD62288B53E16EF10FCFBE148A7DDC5A37F85B5497AF98C6CAA1,binary,,PUBLIC_PROJECTION_BYTE_IDENTICAL,503232,474BFB0B25CEAD62288B53E16EF10FCFBE148A7DDC5A37F85B5497AF98C6CAA1,0,,public_zip_parts/serre-fac-live-custody-20260802-public-part-001-of-002.zip,LICENSE_NOT_SPECIFIED_CORPUS_SOURCE_OR_BUILD_ARTIFACT,
english_source_first_workpass/build_checkpoint_II_1_32_r1/pass1-console.txt,19520,2F4068702D1BAC59A6CB1D35360C9583423768C36F889B8352D9805E989D3A55,text,utf-8,PUBLIC_PROJECTION_REDACTED,20513,C1297376B9F135567C37659F9E2B788FBB4AFC4013D94642C7E0A1C271A5BAC7,180,posix_user_home;windows_absolute_root;windows_user_home,public_zip_parts/serre-fac-live-custody-20260802-public-part-001-of-002.zip,LICENSE_NOT_SPECIFIED_CORPUS_SOURCE_OR_BUILD_ARTIFACT,
english_source_first_workpass/build_checkpoint_II_1_32_r1/pass2-console.txt,19341,7005DB4F0C695B7ECAAE8613E16EF96B7B8989F294110BD622ABA3184013B17F,text,utf-8,PUBLIC_PROJECTION_REDACTED,20391,835EA9D453F4F99A62D7985A7B339F2162C6CC4752FC6C92D482E5132B41EC2F,183,posix_user_home;windows_absolute_root;windows_user_home,public_zip_parts/serre-fac-live-custody-20260802-public-part-001-of-002.zip,LICENSE_NOT_SPECIFIED_CORPUS_SOURCE_OR_BUILD_ARTIFACT,
english_source_first_workpass/build_checkpoint_II_1_32_r1/pass3-console.txt,19341,7005DB4F0C695B7ECAAE8613E16EF96B7B8989F294110BD622ABA3184013B17F,text,utf-8,PUBLIC_PROJECTION_REDACTED,20391,835EA9D453F4F99A62D7985A7B339F2162C6CC4752FC6C92D482E5132B41EC2F,183,posix_user_home;windows_absolute_root;windows_user_home,public_zip_parts/serre-fac-live-custody-20260802-public-part-001-of-002.zip,LICENSE_NOT_SPECIFIED_CORPUS_SOURCE_OR_BUILD_ARTIFACT,
english_source_first_workpass/build_checkpoint_II_1_32_r1/render_affected_600dpi/eng-27.png,709383,CCAA4364E29E14D35C3F32273852BA53CBB864AC9648DE52053FA8FCCE8B304D,binary,,PUBLIC_PROJECTION_BYTE_IDENTICAL,709383,CCAA4364E29E14D35C3F32273852BA53CBB864AC9648DE52053FA8FCCE8B304D,0,,public_zip_parts/serre-fac-live-custody-20260802-public-part-001-of-002.zip,LICENSE_NOT_SPECIFIED_CORPUS_SOURCE_OR_BUILD_ARTIFACT,
english_source_first_workpass/build_checkpoint_II_1_32_r1/render_affected_600dpi/eng-28.png,797739,06ED2A9ED3B5EBE03DEFFF1139B3524DDE267AE358103A48185223C434E8DA45,binary,,PUBLIC_PROJECTION_BYTE_IDENTICAL,797739,06ED2A9ED3B5EBE03DEFFF1139B3524DDE267AE358103A48185223C434E8DA45,0,,public_zip_parts/serre-fac-live-custody-20260802-public-part-001-of-002.zip,LICENSE_NOT_SPECIFIED_CORPUS_SOURCE_OR_BUILD_ARTIFACT,
english_source_first_workpass/build_checkpoint_II_1_33_r1/Serre_FAC_English_source_aligned_workpass.aux,843,C70C326CB04E3F3C90568BF8D7966D5C332711DA9A0D74BF0550B8D9EB8D55BA,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,843,C70C326CB04E3F3C90568BF8D7966D5C332711DA9A0D74BF0550B8D9EB8D55BA,0,,public_zip_parts/serre-fac-live-custody-20260802-public-part-001-of-002.zip,LICENSE_NOT_SPECIFIED_CORPUS_SOURCE_OR_BUILD_ARTIFACT,
english_source_first_workpass/build_checkpoint_II_1_33_r1/Serre_FAC_English_source_aligned_workpass.log,40202,DF6A59F96CD3747399C07E87EA1E40BA3C6639463FB134DCFC10E3A9BAB8B4D5,text,utf-8,PUBLIC_PROJECTION_REDACTED,41222,87405F38E19A17842D1999F8851BA0A19CA7E25F5768035AECC04BEEAD238E9F,182,posix_user_home;windows_absolute_root;windows_user_home,public_zip_parts/serre-fac-live-custody-20260802-public-part-001-of-002.zip,LICENSE_NOT_SPECIFIED_CORPUS_SOURCE_OR_BUILD_ARTIFACT,
english_source_first_workpass/build_checkpoint_II_1_33_r1/Serre_FAC_English_source_aligned_workpass.out,855,4BB870DE0AB6A56F4DBC94B9C09761030193E5F03F98BE10D602D90AFAE0D0D8,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,855,4BB870DE0AB6A56F4DBC94B9C09761030193E5F03F98BE10D602D90AFAE0D0D8,0,,public_zip_parts/serre-fac-live-custody-20260802-public-part-001-of-002.zip,LICENSE_NOT_SPECIFIED_CORPUS_SOURCE_OR_BUILD_ARTIFACT,
english_source_first_workpass/build_checkpoint_II_1_33_r1/Serre_FAC_English_source_aligned_workpass.pdf,506095,2BCC8343F1F5F0AC252B33A1C74BD00FDABF1EDE21E562CE39989278BAA5A4B1,binary,,PUBLIC_PROJECTION_BYTE_IDENTICAL,506095,2BCC8343F1F5F0AC252B33A1C74BD00FDABF1EDE21E562CE39989278BAA5A4B1,0,,public_zip_parts/serre-fac-live-custody-20260802-public-part-001-of-002.zip,LICENSE_NOT_SPECIFIED_CORPUS_SOURCE_OR_BUILD_ARTIFACT,
english_source_first_workpass/build_checkpoint_II_1_33_r1/pass1-console.txt,19564,6A9CCE588BD13FA1CF2E18836034940786E196C55DBB3580D234A3B2D4F2392F,text,utf-8,PUBLIC_PROJECTION_REDACTED,20557,2D5BD9E924FF2376AF701E1FEF4B15EB657BF2317B8D7AFC9062AFD46BDA11AE,180,posix_user_home;windows_absolute_root;windows_user_home,public_zip_parts/serre-fac-live-custody-20260802-public-part-001-of-002.zip,LICENSE_NOT_SPECIFIED_CORPUS_SOURCE_OR_BUILD_ARTIFACT,
english_source_first_workpass/build_checkpoint_II_1_33_r1/pass2-console.txt,19385,75345FC4292FD146B190A84610E2F5FDE3F1209AF3B7C79CB2DF0B8418D3ECBA,text,utf-8,PUBLIC_PROJECTION_REDACTED,20435,CCBB2D6F48D19A3D89CFD023571A909C842FAC13D3A5AFED77AAF7D7039332DB,183,posix_user_home;windows_absolute_root;windows_user_home,public_zip_parts/serre-fac-live-custody-20260802-public-part-001-of-002.zip,LICENSE_NOT_SPECIFIED_CORPUS_SOURCE_OR_BUILD_ARTIFACT,
english_source_first_workpass/build_checkpoint_II_1_33_r1/pass3-console.txt,19385,75345FC4292FD146B190A84610E2F5FDE3F1209AF3B7C79CB2DF0B8418D3ECBA,text,utf-8,PUBLIC_PROJECTION_REDACTED,20435,CCBB2D6F48D19A3D89CFD023571A909C842FAC13D3A5AFED77AAF7D7039332DB,183,posix_user_home;windows_absolute_root;windows_user_home,public_zip_parts/serre-fac-live-custody-20260802-public-part-001-of-002.zip,LICENSE_NOT_SPECIFIED_CORPUS_SOURCE_OR_BUILD_ARTIFACT,
english_source_first_workpass/build_checkpoint_II_1_33_r1/render_affected_600dpi/eng-28.png,755755,A2B3789888E59CDC7A4685E63A5B570B75E8845B6997BD0477DB55953DC00420,binary,,PUBLIC_PROJECTION_BYTE_IDENTICAL,755755,A2B3789888E59CDC7A4685E63A5B570B75E8845B6997BD0477DB55953DC00420,0,,public_zip_parts/serre-fac-live-custody-20260802-public-part-001-of-002.zip,LICENSE_NOT_SPECIFIED_CORPUS_SOURCE_OR_BUILD_ARTIFACT,
english_source_first_workpass/build_checkpoint_II_1_33_r1/render_affected_600dpi/eng-29.png,387693,C9817EDA348AB8680823B5DB033196C1F653DE43A29ABB538CADB23CA1364535,binary,,PUBLIC_PROJECTION_BYTE_IDENTICAL,387693,C9817EDA348AB8680823B5DB033196C1F653DE43A29ABB538CADB23CA1364535,0,,public_zip_parts/serre-fac-live-custody-20260802-public-part-001-of-002.zip,LICENSE_NOT_SPECIFIED_CORPUS_SOURCE_OR_BUILD_ARTIFACT,
english_source_first_workpass/build_checkpoint_II_1_34_r1/Serre_FAC_English_source_aligned_workpass.aux,843,84B68E8713734600D969DACF018F07EEBF3E494AABE277AEEA3F8A1A75101BE1,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,843,84B68E8713734600D969DACF018F07EEBF3E494AABE277AEEA3F8A1A75101BE1,0,,public_zip_parts/serre-fac-live-custody-20260802-public-part-001-of-002.zip,LICENSE_NOT_SPECIFIED_CORPUS_SOURCE_OR_BUILD_ARTIFACT,
english_source_first_workpass/build_checkpoint_II_1_34_r1/Serre_FAC_English_source_aligned_workpass.log,40264,E32B794FC181B70684F58EF55F16B28E503667EC30CF3B80381B548D1E6F9D85,text,utf-8,PUBLIC_PROJECTION_REDACTED,41284,6F08C61AA465585D012B3B5B9EF6170C305BCD950FBD6EA8CD2981AAC6683E4D,182,posix_user_home;windows_absolute_root;windows_user_home,public_zip_parts/serre-fac-live-custody-20260802-public-part-001-of-002.zip,LICENSE_NOT_SPECIFIED_CORPUS_SOURCE_OR_BUILD_ARTIFACT,
english_source_first_workpass/build_checkpoint_II_1_34_r1/Serre_FAC_English_source_aligned_workpass.out,855,4BB870DE0AB6A56F4DBC94B9C09761030193E5F03F98BE10D602D90AFAE0D0D8,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,855,4BB870DE0AB6A56F4DBC94B9C09761030193E5F03F98BE10D602D90AFAE0D0D8,0,,public_zip_parts/serre-fac-live-custody-20260802-public-part-001-of-002.zip,LICENSE_NOT_SPECIFIED_CORPUS_SOURCE_OR_BUILD_ARTIFACT,
