"root_id","lane","local_root","relative_path","dest_path","bytes","sha256","extension","classification"
"r3_8a_b466_branch_visibility_source_use_gap","R3 Arabic/Persianate adjacent linear algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_8A7F43FD_B4660802_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260707\R3_8A7F43FD_B4660802_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260707_20260706T230505Z","R3_8A7F43FD_SOURCE_USE_FACT_CHANGE_AUDIT.csv","interlanguage-sidecar/r3-8a7f43fd-b4660802-branch-visibility-source-use-gap-audit-20260707/R3_8A7F43FD_B4660802_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260707_20260706T230505Z/R3_8A7F43FD_SOURCE_USE_FACT_CHANGE_AUDIT.csv","1435","FFF74DF60A85DF12175ADE8601334ECE481B3EB90BB7B67BCAE8D22E2609BEC1",".csv","packet_file"
"r3_8a_b466_branch_visibility_source_use_gap","R3 Arabic/Persianate adjacent linear algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_8A7F43FD_B4660802_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260707\R3_8A7F43FD_B4660802_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260707_20260706T230505Z","R3_8A7F43FD_VISIBLE_SIBLING_WAKE_LEDGER.csv","interlanguage-sidecar/r3-8a7f43fd-b4660802-branch-visibility-source-use-gap-audit-20260707/R3_8A7F43FD_B4660802_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260707_20260706T230505Z/R3_8A7F43FD_VISIBLE_SIBLING_WAKE_LEDGER.csv","1154","EB178E91D36248EB197E9DE79209ED368051CEE4200941C8AD9CF4EDBA23FF69",".csv","packet_file"
"r3_8a_b466_branch_visibility_source_use_gap","R3 Arabic/Persianate adjacent linear algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_8A7F43FD_B4660802_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260707\R3_8A7F43FD_B4660802_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260707_20260706T230505Z","README.md","interlanguage-sidecar/r3-8a7f43fd-b4660802-branch-visibility-source-use-gap-audit-20260707/R3_8A7F43FD_B4660802_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260707_20260706T230505Z/README.md","739","C4D36D282404D4FFF3164F187BFA2BA17E0104157A100D92E59E8028BFCDFBDB",".md","packet_file"
"r3_8a_b466_branch_visibility_source_use_gap","R3 Arabic/Persianate adjacent linear algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_8A7F43FD_B4660802_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260707\R3_8A7F43FD_B4660802_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260707_20260706T230505Z","SHA256SUMS.txt","interlanguage-sidecar/r3-8a7f43fd-b4660802-branch-visibility-source-use-gap-audit-20260707/R3_8A7F43FD_B4660802_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260707_20260706T230505Z/SHA256SUMS.txt","1372","8790CC2E10BFFCC638BEA9C772640B402FF0B68AF5C7B0AB5C0BE57CFE883956",".txt","packet_file"
"non_slavic_41b_r6_8a_branch_visibility_route","Non-Slavic Core coordinator route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707","B3_HANDOFF_READY_41B.md","coordination/non-slavic-core-41b39c18-r6-8a-branch-visibility-route-20260707/NON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707/B3_HANDOFF_READY_41B.md","1168","3784E2D7C45BB2A454D3869893AE538B537629CA476F3BA4759BBD23B5938DD9",".md","packet_file"
"non_slavic_41b_r6_8a_branch_visibility_route","Non-Slavic Core coordinator route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707","B3_HANDOFF_SENT_41B.md","coordination/non-slavic-core-41b39c18-r6-8a-branch-visibility-route-20260707/NON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707/B3_HANDOFF_SENT_41B.md","840","25E8254275FE8AE7C77D216BB2D53BC5BD850968E41AFFDD77473F9FA4F73577",".md","packet_file"
"non_slavic_41b_r6_8a_branch_visibility_route","Non-Slavic Core coordinator route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707","B3_R6_8A_REPLAY_SUMMARY_41B.csv","coordination/non-slavic-core-41b39c18-r6-8a-branch-visibility-route-20260707/NON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707/B3_R6_8A_REPLAY_SUMMARY_41B.csv","108","3ABE522253CA282485A95364320CA8A46F780E0476588310A4C81EDC15753C41",".csv","packet_file"
"non_slavic_41b_r6_8a_branch_visibility_route","Non-Slavic Core coordinator route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707","B3_R6_8A_ROOTS_41B.csv","coordination/non-slavic-core-41b39c18-r6-8a-branch-visibility-route-20260707/NON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707/B3_R6_8A_ROOTS_41B.csv","600","A24368DC9EDDCEBECA65FEC2DE4A46DAC5514F07E9FF5BF2A948EA0A6724971F",".csv","packet_file"
"non_slavic_41b_r6_8a_branch_visibility_route","Non-Slavic Core coordinator route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707","BRANCH_COMMITS_8A7F_TO_41B.csv","coordination/non-slavic-core-41b39c18-r6-8a-branch-visibility-route-20260707/NON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707/BRANCH_COMMITS_8A7F_TO_41B.csv","238","7350875C105E4086DBCC7C79A152482C16D2615BFAD666B142AA82D3740C86A2",".csv","packet_file"
"non_slavic_41b_r6_8a_branch_visibility_route","Non-Slavic Core coordinator route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707","BRANCH_COMPARE_8A7F_TO_41B.csv","coordination/non-slavic-core-41b39c18-r6-8a-branch-visibility-route-20260707/NON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707/BRANCH_COMPARE_8A7F_TO_41B.csv","12906","B8B0AC05DECFD2C20B50D9ABC7F77C313511BAA9908E0392C3E3080AE42D8C0F",".csv","packet_file"
"non_slavic_41b_r6_8a_branch_visibility_route","Non-Slavic Core coordinator route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707","CHILD_PACKET_VALIDATION_41B.csv","coordination/non-slavic-core-41b39c18-r6-8a-branch-visibility-route-20260707/NON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707/CHILD_PACKET_VALIDATION_41B.csv","943","8D5970E01B939725A7E36D39A5D6E717358661E4294D561A09941934D46A0ED9",".csv","packet_file"
"non_slavic_41b_r6_8a_branch_visibility_route","Non-Slavic Core coordinator route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707","EIGHT_LANE_SOURCE_GATE_CARRYFORWARD_41B.csv","coordination/non-slavic-core-41b39c18-r6-8a-branch-visibility-route-20260707/NON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707/EIGHT_LANE_SOURCE_GATE_CARRYFORWARD_41B.csv","5026","07E1F655B3EF8A068A34D3EE56FB68C31E49B316DA81553395C671A17C84C7CB",".csv","packet_file"
"non_slavic_41b_r6_8a_branch_visibility_route","Non-Slavic Core coordinator route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707","EXACT_BLOCKERS_AND_RECOVERY_ROWS_41B.csv","coordination/non-slavic-core-41b39c18-r6-8a-branch-visibility-route-20260707/NON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707/EXACT_BLOCKERS_AND_RECOVERY_ROWS_41B.csv","1329","062B935E0903971392E2710F99A4E56208BCCE9C2C051E58526F6AEBA0D7B0CB",".csv","packet_file"
"non_slavic_41b_r6_8a_branch_visibility_route","Non-Slavic Core coordinator route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707","FABLE_SOURCE_USE_ADVERSE_LEDGER_41B.csv","coordination/non-slavic-core-41b39c18-r6-8a-branch-visibility-route-20260707/NON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707/FABLE_SOURCE_USE_ADVERSE_LEDGER_41B.csv","1038","146006AA322D2EE74AEAA8FD2188B1926C83AD31710493A0D2540E242ABE60CB",".csv","packet_file"
"non_slavic_41b_r6_8a_branch_visibility_route","Non-Slavic Core coordinator route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707","MANIFEST.csv","coordination/non-slavic-core-41b39c18-r6-8a-branch-visibility-route-20260707/NON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707/MANIFEST.csv","1510","1F3817CF10F62F20E6C2EBFBB44BC3C13D24C3FED1DC8A685E23CD8E5020513E",".csv","packet_file"
"non_slavic_41b_r6_8a_branch_visibility_route","Non-Slavic Core coordinator route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707","R6_8A_WITNESS_SCOPE_COUNTS_41B.csv","coordination/non-slavic-core-41b39c18-r6-8a-branch-visibility-route-20260707/NON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707/R6_8A_WITNESS_SCOPE_COUNTS_41B.csv","32506","BBBF330698B40D71BAB3477AB95F55DF42BD819BE6159CFB78126FEB9566EC1D",".csv","packet_file"
"non_slavic_41b_r6_8a_branch_visibility_route","Non-Slavic Core coordinator route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707","README.md","coordination/non-slavic-core-41b39c18-r6-8a-branch-visibility-route-20260707/NON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707/README.md","1320","BEB8E41A56F37BA27FB38FC7C9FEF2E641EB31D0365C8132749B6D432CB51311",".md","packet_file"
"non_slavic_41b_r6_8a_branch_visibility_route","Non-Slavic Core coordinator route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707","ROUTE_SUMMARY_41B.csv","coordination/non-slavic-core-41b39c18-r6-8a-branch-visibility-route-20260707/NON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707/ROUTE_SUMMARY_41B.csv","1646","1116F48682AA14741FE7A8FC992F9AFA3E0B50BF16DE28BE66A3C06F661EA37F",".csv","packet_file"
"non_slavic_41b_r6_8a_branch_visibility_route","Non-Slavic Core coordinator route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707","SHA256SUMS.txt","coordination/non-slavic-core-41b39c18-r6-8a-branch-visibility-route-20260707/NON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707/SHA256SUMS.txt","1434","555C6ADA3460F3D13B5DEC38A598F524A599EE87C60FB3A2985DD09E23FA819F",".txt","packet_file"
"non_slavic_41b_r6_8a_branch_visibility_route","Non-Slavic Core coordinator route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707","SIBLING_WAKE_LEDGER_41B.csv","coordination/non-slavic-core-41b39c18-r6-8a-branch-visibility-route-20260707/NON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707/SIBLING_WAKE_LEDGER_41B.csv","5410","2C3A6019F887B071F1997DE1924CD30E3C22CACF2AC74B10146DB827D995276C",".csv","packet_file"
"non_slavic_41b_r6_8a_branch_visibility_route","Non-Slavic Core coordinator route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707","SUMMARY.json","coordination/non-slavic-core-41b39c18-r6-8a-branch-visibility-route-20260707/NON_SLAVIC_CORE_41B39C18_R6_8A_BRANCH_VISIBILITY_ROUTE_20260707/SUMMARY.json","1552","43FBCD6E10B84710840D3188D246E7F786C7EB2C57896214ED760D58CDFC9558",".json","packet_file"
