"file","expected_sha256","actual_sha256","status"
"lexemes.jsonl","009670AE69EE28C5005C6C534869C55F6F327F0E8ADBA6F275648089661DA0B2","009670AE69EE28C5005C6C534869C55F6F327F0E8ADBA6F275648089661DA0B2","OK"
"MANIFEST.csv","8ED7890CB4EFD7D8E86D8CCBE8D811792015F8247D41346DEC6EDEA9B6348A98","8ED7890CB4EFD7D8E86D8CCBE8D811792015F8247D41346DEC6EDEA9B6348A98","OK"
"marginal_intelligibility.csv","1B32510E55639EBD172C6ECF935F867A2B1EE29E0A79C94802B4A45898907C4B","1B32510E55639EBD172C6ECF935F867A2B1EE29E0A79C94802B4A45898907C4B","OK"
"README.md","D2E507C00702226B382CEF3185B4E5417B90D67C02C8A09E6649B1E7BE4F9357","D2E507C00702226B382CEF3185B4E5417B90D67C02C8A09E6649B1E7BE4F9357","OK"
"rules_acknowledgement.md","B5EDED5064EC24B97118B227A4CAA39E5B2C6D7542B0573B02E43EAE3C3C2D20","B5EDED5064EC24B97118B227A4CAA39E5B2C6D7542B0573B02E43EAE3C3C2D20","OK"
"SESSION_LOGBOOK_20260707.md","507BC7D4D887906539617B6E525271A995A223D3BC6B03EA7DA468188BDA56B3","507BC7D4D887906539617B6E525271A995A223D3BC6B03EA7DA468188BDA56B3","OK"
"source_documents.csv","479336F2D88A42D261972068E75A2BA388293F370CF6CE7D0ED5DFA7968B4A13","479336F2D88A42D261972068E75A2BA388293F370CF6CE7D0ED5DFA7968B4A13","OK"
"SOURCE_USE_GAP_ADVERSE_FABLE_LEDGER_86B2ACB6.csv","672F269D8A255177456D174CF980FB4E394D01430E80CBD8A41C35C442120D6A","672F269D8A255177456D174CF980FB4E394D01430E80CBD8A41C35C442120D6A","OK"
"source_use_ledger.csv","2E3A5E84E666F24B435C03153A5ED72BE55C4CA5F774998FD6460AE3F68DCFAB","2E3A5E84E666F24B435C03153A5ED72BE55C4CA5F774998FD6460AE3F68DCFAB","OK"
"SOURCE_WITNESS_SUBSET_BY_SUBLANE_86B2ACB6.csv","FD0A1F0B0A84EF1DFE06D81B7282D2E09BECB96D9AC0D655806CB360A18021C7","FD0A1F0B0A84EF1DFE06D81B7282D2E09BECB96D9AC0D655806CB360A18021C7","OK"
"SUBLANE_SOURCE_CONTEXT_MANUAL_REVIEW_NOTES_86B2ACB6.csv","374723CAD2BB0649DE39472600E5CE9B82CCAF2043330691514FE08496318665","374723CAD2BB0649DE39472600E5CE9B82CCAF2043330691514FE08496318665","OK"
"SUMMARY_COUNTS_86B2ACB6.csv","22419C291D83617929F46DACA28D0E8EFD4DD671F853C14012F0A47C4150C938","22419C291D83617929F46DACA28D0E8EFD4DD671F853C14012F0A47C4150C938","OK"
"TG_CYRL_TJ_SOURCE_DISCOVERY_ONLY_ROWS_86B2ACB6.csv","2A313F3593F80C4948BF2584BB3EEB9358EFD1AAE14C1295CDB4AFB7116BC3DA","2A313F3593F80C4948BF2584BB3EEB9358EFD1AAE14C1295CDB4AFB7116BC3DA","OK"
"word_weights.csv","C79A02E76F4ADB30EFDB628E101EE17841E88CB51E79694256A64A872C65F757","C79A02E76F4ADB30EFDB628E101EE17841E88CB51E79694256A64A872C65F757","OK"
