filename,top_scope,status,additions,deletions,changes,raw_url
coordination/non-slavic-core-359bc213-current-head-r3-aeed-r6-6a-context-route-20260707/NON_SLAVIC_CORE_359BC213_CURRENT_HEAD_R3_AEED_R6_6A_CONTEXT_ROUTE_20260707/MANIFEST.csv,coordination,added,14,0,14,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/1a823d4a910b663836c699ea360127b1f2c8f525/coordination%2Fnon-slavic-core-359bc213-current-head-r3-aeed-r6-6a-context-route-20260707%2FNON_SLAVIC_CORE_359BC213_CURRENT_HEAD_R3_AEED_R6_6A_CONTEXT_ROUTE_20260707%2FMANIFEST.csv
coordination/non-slavic-core-359bc213-current-head-r3-aeed-r6-6a-context-route-20260707/NON_SLAVIC_CORE_359BC213_CURRENT_HEAD_R3_AEED_R6_6A_CONTEXT_ROUTE_20260707/README.md,coordination,added,7,0,7,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/1a823d4a910b663836c699ea360127b1f2c8f525/coordination%2Fnon-slavic-core-359bc213-current-head-r3-aeed-r6-6a-context-route-20260707%2FNON_SLAVIC_CORE_359BC213_CURRENT_HEAD_R3_AEED_R6_6A_CONTEXT_ROUTE_20260707%2FREADME.md
coordination/non-slavic-core-359bc213-current-head-r3-aeed-r6-6a-context-route-20260707/NON_SLAVIC_CORE_359BC213_CURRENT_HEAD_R3_AEED_R6_6A_CONTEXT_ROUTE_20260707/SHA256SUMS.txt,coordination,added,13,0,13,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/1a823d4a910b663836c699ea360127b1f2c8f525/coordination%2Fnon-slavic-core-359bc213-current-head-r3-aeed-r6-6a-context-route-20260707%2FNON_SLAVIC_CORE_359BC213_CURRENT_HEAD_R3_AEED_R6_6A_CONTEXT_ROUTE_20260707%2FSHA256SUMS.txt
coordination/non-slavic-core-359bc213-current-head-r3-aeed-r6-6a-context-route-20260707/NON_SLAVIC_CORE_359BC213_CURRENT_HEAD_R3_AEED_R6_6A_CONTEXT_ROUTE_20260707/SOURCE_GATE_FILE_INVENTORY_359BC213.csv,coordination,added,173,0,173,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/1a823d4a910b663836c699ea360127b1f2c8f525/coordination%2Fnon-slavic-core-359bc213-current-head-r3-aeed-r6-6a-context-route-20260707%2FNON_SLAVIC_CORE_359BC213_CURRENT_HEAD_R3_AEED_R6_6A_CONTEXT_ROUTE_20260707%2FSOURCE_GATE_FILE_INVENTORY_359BC213.csv
coordination/non-slavic-core-359bc213-current-head-r3-aeed-r6-6a-context-route-20260707/NON_SLAVIC_CORE_359BC213_CURRENT_HEAD_R3_AEED_R6_6A_CONTEXT_ROUTE_20260707/SUMMARY.json,coordination,added,38,0,38,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/1a823d4a910b663836c699ea360127b1f2c8f525/coordination%2Fnon-slavic-core-359bc213-current-head-r3-aeed-r6-6a-context-route-20260707%2FNON_SLAVIC_CORE_359BC213_CURRENT_HEAD_R3_AEED_R6_6A_CONTEXT_ROUTE_20260707%2FSUMMARY.json
coordination/non-slavic-core-6a895f1c-aeed-branch-advance-route-20260707/NON_SLAVIC_CORE_6A895F1C_AEED_BRANCH_ADVANCE_ROUTE_20260707/B3_HANDOFF_READY_6A895F1C.md,coordination,added,11,0,11,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/1a823d4a910b663836c699ea360127b1f2c8f525/coordination%2Fnon-slavic-core-6a895f1c-aeed-branch-advance-route-20260707%2FNON_SLAVIC_CORE_6A895F1C_AEED_BRANCH_ADVANCE_ROUTE_20260707%2FB3_HANDOFF_READY_6A895F1C.md
coordination/non-slavic-core-6a895f1c-aeed-branch-advance-route-20260707/NON_SLAVIC_CORE_6A895F1C_AEED_BRANCH_ADVANCE_ROUTE_20260707/B3_PACKAGE_ROOTS_HELD_BLOCKERS_6A895F1C.csv,coordination,added,8,0,8,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/1a823d4a910b663836c699ea360127b1f2c8f525/coordination%2Fnon-slavic-core-6a895f1c-aeed-branch-advance-route-20260707%2FNON_SLAVIC_CORE_6A895F1C_AEED_BRANCH_ADVANCE_ROUTE_20260707%2FB3_PACKAGE_ROOTS_HELD_BLOCKERS_6A895F1C.csv
coordination/non-slavic-core-6a895f1c-aeed-branch-advance-route-20260707/NON_SLAVIC_CORE_6A895F1C_AEED_BRANCH_ADVANCE_ROUTE_20260707/BRANCH_COMPARE_COMMITS_6A895F1C.csv,coordination,added,5,0,5,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/1a823d4a910b663836c699ea360127b1f2c8f525/coordination%2Fnon-slavic-core-6a895f1c-aeed-branch-advance-route-20260707%2FNON_SLAVIC_CORE_6A895F1C_AEED_BRANCH_ADVANCE_ROUTE_20260707%2FBRANCH_COMPARE_COMMITS_6A895F1C.csv
coordination/non-slavic-core-6a895f1c-aeed-branch-advance-route-20260707/NON_SLAVIC_CORE_6A895F1C_AEED_BRANCH_ADVANCE_ROUTE_20260707/BRANCH_COMPARE_FILES_6A895F1C.csv,coordination,added,187,0,187,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/1a823d4a910b663836c699ea360127b1f2c8f525/coordination%2Fnon-slavic-core-6a895f1c-aeed-branch-advance-route-20260707%2FNON_SLAVIC_CORE_6A895F1C_AEED_BRANCH_ADVANCE_ROUTE_20260707%2FBRANCH_COMPARE_FILES_6A895F1C.csv
coordination/non-slavic-core-6a895f1c-aeed-branch-advance-route-20260707/NON_SLAVIC_CORE_6A895F1C_AEED_BRANCH_ADVANCE_ROUTE_20260707/BRANCH_COMPARE_SUMMARY_6A895F1C.csv,coordination,added,4,0,4,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/1a823d4a910b663836c699ea360127b1f2c8f525/coordination%2Fnon-slavic-core-6a895f1c-aeed-branch-advance-route-20260707%2FNON_SLAVIC_CORE_6A895F1C_AEED_BRANCH_ADVANCE_ROUTE_20260707%2FBRANCH_COMPARE_SUMMARY_6A895F1C.csv
coordination/non-slavic-core-6a895f1c-aeed-branch-advance-route-20260707/NON_SLAVIC_CORE_6A895F1C_AEED_BRANCH_ADVANCE_ROUTE_20260707/BRANCH_FRONTIER_VERIFICATION_6A895F1C.csv,coordination,added,4,0,4,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/1a823d4a910b663836c699ea360127b1f2c8f525/coordination%2Fnon-slavic-core-6a895f1c-aeed-branch-advance-route-20260707%2FNON_SLAVIC_CORE_6A895F1C_AEED_BRANCH_ADVANCE_ROUTE_20260707%2FBRANCH_FRONTIER_VERIFICATION_6A895F1C.csv
coordination/non-slavic-core-6a895f1c-aeed-branch-advance-route-20260707/NON_SLAVIC_CORE_6A895F1C_AEED_BRANCH_ADVANCE_ROUTE_20260707/CHILD_LANE_SOURCE_GATE_SUMMARY_6A895F1C.csv,coordination,added,10,0,10,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/1a823d4a910b663836c699ea360127b1f2c8f525/coordination%2Fnon-slavic-core-6a895f1c-aeed-branch-advance-route-20260707%2FNON_SLAVIC_CORE_6A895F1C_AEED_BRANCH_ADVANCE_ROUTE_20260707%2FCHILD_LANE_SOURCE_GATE_SUMMARY_6A895F1C.csv
coordination/non-slavic-core-6a895f1c-aeed-branch-advance-route-20260707/NON_SLAVIC_CORE_6A895F1C_AEED_BRANCH_ADVANCE_ROUTE_20260707/CHILD_PACKET_MANIFEST_CHECKS_6A895F1C.csv,coordination,added,12,0,12,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/1a823d4a910b663836c699ea360127b1f2c8f525/coordination%2Fnon-slavic-core-6a895f1c-aeed-branch-advance-route-20260707%2FNON_SLAVIC_CORE_6A895F1C_AEED_BRANCH_ADVANCE_ROUTE_20260707%2FCHILD_PACKET_MANIFEST_CHECKS_6A895F1C.csv
coordination/non-slavic-core-6a895f1c-aeed-branch-advance-route-20260707/NON_SLAVIC_CORE_6A895F1C_AEED_BRANCH_ADVANCE_ROUTE_20260707/EXACT_BLOCKERS_AND_RECOVERY_ROWS_6A895F1C.csv,coordination,added,8,0,8,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/1a823d4a910b663836c699ea360127b1f2c8f525/coordination%2Fnon-slavic-core-6a895f1c-aeed-branch-advance-route-20260707%2FNON_SLAVIC_CORE_6A895F1C_AEED_BRANCH_ADVANCE_ROUTE_20260707%2FEXACT_BLOCKERS_AND_RECOVERY_ROWS_6A895F1C.csv
coordination/non-slavic-core-6a895f1c-aeed-branch-advance-route-20260707/NON_SLAVIC_CORE_6A895F1C_AEED_BRANCH_ADVANCE_ROUTE_20260707/FABLE_SOURCE_USE_ADVERSE_LEDGER_6A895F1C.csv,coordination,added,10,0,10,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/1a823d4a910b663836c699ea360127b1f2c8f525/coordination%2Fnon-slavic-core-6a895f1c-aeed-branch-advance-route-20260707%2FNON_SLAVIC_CORE_6A895F1C_AEED_BRANCH_ADVANCE_ROUTE_20260707%2FFABLE_SOURCE_USE_ADVERSE_LEDGER_6A895F1C.csv
coordination/non-slavic-core-6a895f1c-aeed-branch-advance-route-20260707/NON_SLAVIC_CORE_6A895F1C_AEED_BRANCH_ADVANCE_ROUTE_20260707/MANIFEST.csv,coordination,added,13,0,13,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/1a823d4a910b663836c699ea360127b1f2c8f525/coordination%2Fnon-slavic-core-6a895f1c-aeed-branch-advance-route-20260707%2FNON_SLAVIC_CORE_6A895F1C_AEED_BRANCH_ADVANCE_ROUTE_20260707%2FMANIFEST.csv
coordination/non-slavic-core-6a895f1c-aeed-branch-advance-route-20260707/NON_SLAVIC_CORE_6A895F1C_AEED_BRANCH_ADVANCE_ROUTE_20260707/README.md,coordination,added,12,0,12,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/1a823d4a910b663836c699ea360127b1f2c8f525/coordination%2Fnon-slavic-core-6a895f1c-aeed-branch-advance-route-20260707%2FNON_SLAVIC_CORE_6A895F1C_AEED_BRANCH_ADVANCE_ROUTE_20260707%2FREADME.md
coordination/non-slavic-core-6a895f1c-aeed-branch-advance-route-20260707/NON_SLAVIC_CORE_6A895F1C_AEED_BRANCH_ADVANCE_ROUTE_20260707/SHA256SUMS.txt,coordination,added,12,0,12,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/1a823d4a910b663836c699ea360127b1f2c8f525/coordination%2Fnon-slavic-core-6a895f1c-aeed-branch-advance-route-20260707%2FNON_SLAVIC_CORE_6A895F1C_AEED_BRANCH_ADVANCE_ROUTE_20260707%2FSHA256SUMS.txt
coordination/non-slavic-core-6a895f1c-aeed-branch-advance-route-20260707/NON_SLAVIC_CORE_6A895F1C_AEED_BRANCH_ADVANCE_ROUTE_20260707/SUMMARY.json,coordination,added,61,0,61,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/1a823d4a910b663836c699ea360127b1f2c8f525/coordination%2Fnon-slavic-core-6a895f1c-aeed-branch-advance-route-20260707%2FNON_SLAVIC_CORE_6A895F1C_AEED_BRANCH_ADVANCE_ROUTE_20260707%2FSUMMARY.json
coordination/non-slavic-core-dfb0ac3e-current-head-r3-r6-context-route-20260707/NON_SLAVIC_CORE_DFB0AC3E_CURRENT_HEAD_R3_R6_CONTEXT_ROUTE_20260707/B3_AND_SIBLING_HANDOFF_SENT_DFB0AC3E.md,coordination,added,8,0,8,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/1a823d4a910b663836c699ea360127b1f2c8f525/coordination%2Fnon-slavic-core-dfb0ac3e-current-head-r3-r6-context-route-20260707%2FNON_SLAVIC_CORE_DFB0AC3E_CURRENT_HEAD_R3_R6_CONTEXT_ROUTE_20260707%2FB3_AND_SIBLING_HANDOFF_SENT_DFB0AC3E.md
coordination/non-slavic-core-dfb0ac3e-current-head-r3-r6-context-route-20260707/NON_SLAVIC_CORE_DFB0AC3E_CURRENT_HEAD_R3_R6_CONTEXT_ROUTE_20260707/B3_HANDOFF_READY_DFB0AC3E.md,coordination,added,9,0,9,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/1a823d4a910b663836c699ea360127b1f2c8f525/coordination%2Fnon-slavic-core-dfb0ac3e-current-head-r3-r6-context-route-20260707%2FNON_SLAVIC_CORE_DFB0AC3E_CURRENT_HEAD_R3_R6_CONTEXT_ROUTE_20260707%2FB3_HANDOFF_READY_DFB0AC3E.md
coordination/non-slavic-core-dfb0ac3e-current-head-r3-r6-context-route-20260707/NON_SLAVIC_CORE_DFB0AC3E_CURRENT_HEAD_R3_R6_CONTEXT_ROUTE_20260707/B3_PACKAGE_ROOTS_VALIDATION_DFB0AC3E.csv,coordination,added,5,0,5,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/1a823d4a910b663836c699ea360127b1f2c8f525/coordination%2Fnon-slavic-core-dfb0ac3e-current-head-r3-r6-context-route-20260707%2FNON_SLAVIC_CORE_DFB0AC3E_CURRENT_HEAD_R3_R6_CONTEXT_ROUTE_20260707%2FB3_PACKAGE_ROOTS_VALIDATION_DFB0AC3E.csv
coordination/non-slavic-core-dfb0ac3e-current-head-r3-r6-context-route-20260707/NON_SLAVIC_CORE_DFB0AC3E_CURRENT_HEAD_R3_R6_CONTEXT_ROUTE_20260707/BRANCH_COMPARE_COMMITS_DFB0AC3E.csv,coordination,added,2,0,2,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/1a823d4a910b663836c699ea360127b1f2c8f525/coordination%2Fnon-slavic-core-dfb0ac3e-current-head-r3-r6-context-route-20260707%2FNON_SLAVIC_CORE_DFB0AC3E_CURRENT_HEAD_R3_R6_CONTEXT_ROUTE_20260707%2FBRANCH_COMPARE_COMMITS_DFB0AC3E.csv
coordination/non-slavic-core-dfb0ac3e-current-head-r3-r6-context-route-20260707/NON_SLAVIC_CORE_DFB0AC3E_CURRENT_HEAD_R3_R6_CONTEXT_ROUTE_20260707/BRANCH_COMPARE_FILES_DFB0AC3E.csv,coordination,added,42,0,42,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/1a823d4a910b663836c699ea360127b1f2c8f525/coordination%2Fnon-slavic-core-dfb0ac3e-current-head-r3-r6-context-route-20260707%2FNON_SLAVIC_CORE_DFB0AC3E_CURRENT_HEAD_R3_R6_CONTEXT_ROUTE_20260707%2FBRANCH_COMPARE_FILES_DFB0AC3E.csv
coordination/non-slavic-core-dfb0ac3e-current-head-r3-r6-context-route-20260707/NON_SLAVIC_CORE_DFB0AC3E_CURRENT_HEAD_R3_R6_CONTEXT_ROUTE_20260707/BRANCH_COMPARE_SUMMARY_DFB0AC3E.csv,coordination,added,2,0,2,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/1a823d4a910b663836c699ea360127b1f2c8f525/coordination%2Fnon-slavic-core-dfb0ac3e-current-head-r3-r6-context-route-20260707%2FNON_SLAVIC_CORE_DFB0AC3E_CURRENT_HEAD_R3_R6_CONTEXT_ROUTE_20260707%2FBRANCH_COMPARE_SUMMARY_DFB0AC3E.csv
coordination/non-slavic-core-dfb0ac3e-current-head-r3-r6-context-route-20260707/NON_SLAVIC_CORE_DFB0AC3E_CURRENT_HEAD_R3_R6_CONTEXT_ROUTE_20260707/CHILD_LANE_SOURCE_GATE_SUMMARY_DFB0AC3E.csv,coordination,added,11,0,11,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/1a823d4a910b663836c699ea360127b1f2c8f525/coordination%2Fnon-slavic-core-dfb0ac3e-current-head-r3-r6-context-route-20260707%2FNON_SLAVIC_CORE_DFB0AC3E_CURRENT_HEAD_R3_R6_CONTEXT_ROUTE_20260707%2FCHILD_LANE_SOURCE_GATE_SUMMARY_DFB0AC3E.csv
coordination/non-slavic-core-dfb0ac3e-current-head-r3-r6-context-route-20260707/NON_SLAVIC_CORE_DFB0AC3E_CURRENT_HEAD_R3_R6_CONTEXT_ROUTE_20260707/CHILD_PACKET_MANIFEST_CHECKS_DFB0AC3E.csv,coordination,added,12,0,12,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/1a823d4a910b663836c699ea360127b1f2c8f525/coordination%2Fnon-slavic-core-dfb0ac3e-current-head-r3-r6-context-route-20260707%2FNON_SLAVIC_CORE_DFB0AC3E_CURRENT_HEAD_R3_R6_CONTEXT_ROUTE_20260707%2FCHILD_PACKET_MANIFEST_CHECKS_DFB0AC3E.csv
coordination/non-slavic-core-dfb0ac3e-current-head-r3-r6-context-route-20260707/NON_SLAVIC_CORE_DFB0AC3E_CURRENT_HEAD_R3_R6_CONTEXT_ROUTE_20260707/EXACT_BLOCKERS_AND_RECOVERY_ROWS_DFB0AC3E.csv,coordination,added,8,0,8,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/1a823d4a910b663836c699ea360127b1f2c8f525/coordination%2Fnon-slavic-core-dfb0ac3e-current-head-r3-r6-context-route-20260707%2FNON_SLAVIC_CORE_DFB0AC3E_CURRENT_HEAD_R3_R6_CONTEXT_ROUTE_20260707%2FEXACT_BLOCKERS_AND_RECOVERY_ROWS_DFB0AC3E.csv
coordination/non-slavic-core-dfb0ac3e-current-head-r3-r6-context-route-20260707/NON_SLAVIC_CORE_DFB0AC3E_CURRENT_HEAD_R3_R6_CONTEXT_ROUTE_20260707/FABLE_SOURCE_USE_ADVERSE_LEDGER_DFB0AC3E.csv,coordination,added,10,0,10,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/1a823d4a910b663836c699ea360127b1f2c8f525/coordination%2Fnon-slavic-core-dfb0ac3e-current-head-r3-r6-context-route-20260707%2FNON_SLAVIC_CORE_DFB0AC3E_CURRENT_HEAD_R3_R6_CONTEXT_ROUTE_20260707%2FFABLE_SOURCE_USE_ADVERSE_LEDGER_DFB0AC3E.csv
coordination/non-slavic-core-dfb0ac3e-current-head-r3-r6-context-route-20260707/NON_SLAVIC_CORE_DFB0AC3E_CURRENT_HEAD_R3_R6_CONTEXT_ROUTE_20260707/MANIFEST.csv,coordination,added,13,0,13,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/1a823d4a910b663836c699ea360127b1f2c8f525/coordination%2Fnon-slavic-core-dfb0ac3e-current-head-r3-r6-context-route-20260707%2FNON_SLAVIC_CORE_DFB0AC3E_CURRENT_HEAD_R3_R6_CONTEXT_ROUTE_20260707%2FMANIFEST.csv
coordination/non-slavic-core-dfb0ac3e-current-head-r3-r6-context-route-20260707/NON_SLAVIC_CORE_DFB0AC3E_CURRENT_HEAD_R3_R6_CONTEXT_ROUTE_20260707/README.md,coordination,added,12,0,12,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/1a823d4a910b663836c699ea360127b1f2c8f525/coordination%2Fnon-slavic-core-dfb0ac3e-current-head-r3-r6-context-route-20260707%2FNON_SLAVIC_CORE_DFB0AC3E_CURRENT_HEAD_R3_R6_CONTEXT_ROUTE_20260707%2FREADME.md
coordination/non-slavic-core-dfb0ac3e-current-head-r3-r6-context-route-20260707/NON_SLAVIC_CORE_DFB0AC3E_CURRENT_HEAD_R3_R6_CONTEXT_ROUTE_20260707/SHA256SUMS.txt,coordination,added,12,0,12,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/1a823d4a910b663836c699ea360127b1f2c8f525/coordination%2Fnon-slavic-core-dfb0ac3e-current-head-r3-r6-context-route-20260707%2FNON_SLAVIC_CORE_DFB0AC3E_CURRENT_HEAD_R3_R6_CONTEXT_ROUTE_20260707%2FSHA256SUMS.txt
coordination/non-slavic-core-dfb0ac3e-current-head-r3-r6-context-route-20260707/NON_SLAVIC_CORE_DFB0AC3E_CURRENT_HEAD_R3_R6_CONTEXT_ROUTE_20260707/SUMMARY.json,coordination,added,43,0,43,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/1a823d4a910b663836c699ea360127b1f2c8f525/coordination%2Fnon-slavic-core-dfb0ac3e-current-head-r3-r6-context-route-20260707%2FNON_SLAVIC_CORE_DFB0AC3E_CURRENT_HEAD_R3_R6_CONTEXT_ROUTE_20260707%2FSUMMARY.json
interlanguage-sidecar/r3-dfb0ac3e-repaired-2bd-branch-visible-source-use-gap-20260707/R3_DFB0AC3E_REPAIRED_2BD_BRANCH_VISIBLE_SOURCE_USE_GAP_20260707_20260707T030352Z/B3_UPLOADER_READY_SUMMARY.csv,interlanguage-sidecar,added,12,0,12,https://github.com/KokunoYumeto/modern-latex-manuscripts/raw/1a823d4a910b663836c699ea360127b1f2c8f525/interlanguage-sidecar%2Fr3-dfb0ac3e-repaired-2bd-branch-visible-source-use-gap-20260707%2FR3_DFB0AC3E_REPAIRED_2BD_BRANCH_VISIBLE_SOURCE_USE_GAP_20260707_20260707T030352Z%2FB3_UPLOADER_READY_SUMMARY.csv
