file_id,relative_path,bytes,sha256,manifest_scope
SGA-PC-0023,10d5_SGA4half_English_Source_CleanFont_R2_20260803.zip,171309,F9AD400F9DC14D66C599AA78B41282327F89AAA7D8DDA22D280CB7567996E854,archive-derived privacy-clean public projection
SGA-PC-0024,10d_SGA4_English_Proper_ReaderClean_R8_Source_20260803.zip,1161007,E6004DE0FCED3A36816F9D01C05960C5522FBEC08B3E4C4EB253942F67640C00,archive-derived privacy-clean public projection
SGA-PC-0025,10e_SGA5_English_Source_PresentationClean_R10_20260803.zip,221271,F8A30A24E1874E3E5B79A55EF23BCA37B1C61A7D4B99F0C57E29A3A76CF3A361,archive-derived privacy-clean public projection
SGA-PC-0026,10f_SGA6_English_Source_R10_20260803.zip,339283,F8BADC3B1F58F0453B91C2EA04F4E276B436D25414352E7EEB0456AAF04CD12A,archive-derived privacy-clean public projection
SGA-PC-0027,10i_SGA7I_English_Source_CleanFont_R2_20260803.zip,468001,1F54A70C16265E9C8811240B83E4E0331F957147D127437D522F2FC2CF585F5B,archive-derived privacy-clean public projection
SGA-PC-0028,10j_SGA7II_English_Source_CleanFont_R2_20260803.zip,352006,E831D11A24F721331D331CF455B9B98B3E1726EF0F480D1054D547FE97A96B60,archive-derived privacy-clean public projection
SGA-PC-0029,ARCHIVE_PRIVACY_TRANSFORMATIONS.csv,5750,2A87D6EDF9CFA7DE069B0B3091B41A6BD9A51F95D9D8D202AA7CAD583FCFCEC5,archive-derived privacy-clean public projection
SGA-PC-0030,PACKAGE_PREMANIFEST_VALIDATION.json,7530,D01F7BEA5F4020BF3A19383A1D6CE2214019897F750377C22C5B9B2FF4D25785,archive-derived privacy-clean public projection
SGA-PC-0031,controls/CONTROL_PRIVACY_TRANSFORM.csv,20467,DF2139A3D17BC73B0CAF282302E9C5728651B0824C2471F3F4F8C194B73537F0,archive-derived privacy-clean public projection
SGA-PC-0032,controls/DECISION_LOG.csv,3923,6442BD42915A035EDE93DCCDF17C178038AE54FF0BE14FCA4A81C916E9CCBBB1,archive-derived privacy-clean public projection
SGA-PC-0033,controls/LOGBOOK_PRIVACY_CLEAN.md,5113,21C44B1CB9A53ABABD07AD793A689D93AA3E3C679A81126D8874076F0ED5008A,archive-derived privacy-clean public projection
SGA-PC-0034,controls/PACKAGE_README.md,1066,6287B50F17FFD5B3909592B8B6B5B2E3BAF5C84A4E4908077A8FEE41E89FE178,archive-derived privacy-clean public projection
SGA-PC-0035,controls/PROJECT_LOGBOOK_METHODOLOGY_REPLICATION_DOI_REQUIREMENT_20260802.md,2296,BFA1E3A3EDA94E8C3425BAE50C842610A47D508FB260BF761BA3206883012679,archive-derived privacy-clean public projection
SGA-PC-0036,controls/PUBLICATION_READINESS.md,1734,3137EDA57EFD777677469702412579F8CC42AB63AB6EA401CC64ED1385E3E119,archive-derived privacy-clean public projection
SGA-PC-0037,controls/REPRODUCE_GLOBAL_READER.md,1236,8FA0AFA596F9E34C73F673C50E82D7523B6FDDB9D4A7D1ED9FFC322091B2F70D,archive-derived privacy-clean public projection
SGA-PC-0038,controls/REVISION_HISTORY.csv,2151,6BCFE1B93B394A94E447E6420CC08FA7C3CD44225604894CAEF902EDEB779425,archive-derived privacy-clean public projection
SGA-PC-0039,controls/RIGHTS_AND_PROVENANCE.md,1223,076977CAB32A530ED82CEBBAF0CC4E364A9925F916707E0E832F5076B9FDDC74,archive-derived privacy-clean public projection
SGA-PC-0040,controls/SUPERSESSION_AND_ORDER.csv,4003,7EAA6D6FD39BB01958991E7AB3E17BAD517F821A26DDBF61A85099D448F80A79,archive-derived privacy-clean public projection
SGA-PC-0041,controls/global/CLEAN_INPUT_CONTENT_VALIDATION.json,5788,27DD4915A7700EF2DE2736B6E5FAFC3E3BB91BED332BA99F39BFA687CC00A989,archive-derived privacy-clean public projection
SGA-PC-0042,controls/global/FINAL_READER_SURFACE_VALIDATION.json,2070,1A09AD40CEC0037D4C8A57646496268715DB6913BAE85629EFC2C8B51BDE551F,archive-derived privacy-clean public projection
SGA-PC-0043,controls/global/FINAL_READER_SURFACE_VALIDATION_R2.json,2492,9FF7CA59D19A364B0AC036643ABE16E4F8EE492318757FE6D4C78A87E3FE8104,archive-derived privacy-clean public projection
SGA-PC-0044,controls/global/FINAL_READER_SURFACE_VALIDATION_R3.json,2458,BBBDE9F4A211EA3A54FD68651C3A3C58BD5185BF85506962AC29E47C9CE47636,archive-derived privacy-clean public projection
SGA-PC-0045,controls/global/PDF_FONTS.txt,0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,archive-derived privacy-clean public projection
SGA-PC-0046,controls/global/PDF_FONTS_RETRY_SHORTPATH.txt,36010,3E77FB19A51708ABC11D588D7CFEDA32986FA58AFAFC4E6E2E5E914CBFEDC4AF,archive-derived privacy-clean public projection
SGA-PC-0047,controls/global/SGA_1_7II_English_Global_Reader_navigation_r6_current_public_clean_build.json,1559777,B42ED16A17CC1DBFAA8C6D74F0CED243D987DDD3BFDC6AA54BEC4D996F5A9574,archive-derived privacy-clean public projection
SGA-PC-0048,controls/global/VALIDATION.json,1221,2CCE0AD9FECD5EBBC5BA592717EF18F56C2FA9DFB109465C61AE1281DBFFA490,archive-derived privacy-clean public projection
SGA-PC-0049,controls/global/VISUAL_QA_R6.csv,1781,E1C6CB4445C00FFED1C33DA67FB0A769585554E4419AF7AD56FEDC4D90E51243,archive-derived privacy-clean public projection
SGA-PC-0050,controls/global/reader_surface_scan/ADJUDICATED_HITS.csv,11047,5188CE7E2722404D6DB937BD545482F59239F8D9F55C21537A9EA1E1D1947A2A,archive-derived privacy-clean public projection
SGA-PC-0051,controls/global/reader_surface_scan/ADJUDICATED_VALIDATION.json,1590,683216960432A3C021C021C4091AD147C5F05BF5438D7F647BFDF57D44E00920,archive-derived privacy-clean public projection
SGA-PC-0052,controls/global/reader_surface_scan/CHANGED_ONLY_HITS.csv,5985,355B91AEF32011AF103760F24AB957EFB94268B5F096B6DCAB45B84FBC13F462,archive-derived privacy-clean public projection
SGA-PC-0053,controls/global/reader_surface_scan/CHANGED_ONLY_VALIDATION.json,2292,18E16071B2E498FC0DB21E060812BF9DCC45AFC5F2F35061CB4B9E6D38EDAD23,archive-derived privacy-clean public projection
SGA-PC-0054,controls/global/reader_surface_scan/SCAN_INPUTS.csv,2113,06F4950D82A49DF39BEB9E71603F83F58BAAC8CE3274D42C567D1E797FB5B4C7,archive-derived privacy-clean public projection
SGA-PC-0055,controls/global/reader_surface_scan/SCAN_INPUTS_CHANGED_ONLY.csv,498,E66B68BCC7E6F29F081BA45DBEE71D9A3C349F5C4285E90F8561E936078FD214,archive-derived privacy-clean public projection
SGA-PC-0056,controls/global/visual_qa_r6/page_1.png,69614,7E80C33ABFB5F51EB3A864DA791BE5DBC036453365D6C28507793EDF1C5E820E,archive-derived privacy-clean public projection
SGA-PC-0057,controls/global/visual_qa_r6/page_1908.png,340811,FEC889943D4875F612FFC36F3D34C3808901029E27265DE8CD7F5556607C8424,archive-derived privacy-clean public projection
SGA-PC-0058,controls/global/visual_qa_r6/page_1909.png,53040,FFF51AF9E761138CE9A08FB94507698591D4AAE7C56E33B70FAC856294215C01,archive-derived privacy-clean public projection
SGA-PC-0059,controls/global/visual_qa_r6/page_260.png,158347,51615634CB407CC9D98B00B18A7490001FABB0EEBBA10BDF524C25CA2561365B,archive-derived privacy-clean public projection
SGA-PC-0060,controls/global/visual_qa_r6/page_261.png,72088,05E3CDE7EF060A35768998C31E309133DA3EC3ED1229C27DA481C9C687A3CA6D,archive-derived privacy-clean public projection
SGA-PC-0061,controls/global/visual_qa_r6/page_4177.png,327685,CFC1284D5213BE0955590AC0211C07C05F4F97FBA5E4C5517E89A4E27ED05B80,archive-derived privacy-clean public projection
SGA-PC-0062,controls/global/visual_qa_r6/page_438.png,100999,38327DFE58374B8D6956B51058174DB64509DACBB955EC83FCCF511E77CA933C,archive-derived privacy-clean public projection
SGA-PC-0063,controls/global/visual_qa_r6/page_439.png,42072,B5ED1EBA09E1FC502EE58AB6EA7FC3C7323505651CEA470BDDF81DCC6BA36609,archive-derived privacy-clean public projection
SGA-PC-0064,controls/standalone/sga1/controls/FINAL_STANDALONE_VALIDATION.json,4522,69D49CC52BBF6DC8299BAFFDF55C57D9AEECEE03689FB5C7C59C026EC68B1E83,archive-derived privacy-clean public projection
SGA-PC-0065,controls/standalone/sga1/controls/READER_PROSE_REMOVALS_R3.csv,889,4D502CE98E85ECDDF817E887DFE04C8E651C134B1AE2DCF525CDCFCB49084C18,archive-derived privacy-clean public projection
SGA-PC-0066,controls/standalone/sga1/controls/REMOVED_READER_PROSE_SGA1_007_008.texfrag,926,C4715F499D2017DF2BF56464BCBEE623A77293B18A5D7E3A3B12701C15F581C2,archive-derived privacy-clean public projection
SGA-PC-0067,controls/standalone/sga1/controls/machine_readable_references/REFERENCE_CANDIDATES.csv,106399,5ACA7AFA07D2D76FAF1734A202993FDAECAEF14C4B19C5FF8F1DAE31EBA38CCC,archive-derived privacy-clean public projection
SGA-PC-0068,controls/standalone/sga1/controls/machine_readable_references/REFERENCE_CANDIDATE_DELTA_R3.csv,3765,4B0AF98E801AE576241A995E0B0837625B23E9B1140F5C9F0B8409837509DD18,archive-derived privacy-clean public projection
SGA-PC-0069,controls/standalone/sga1/controls/machine_readable_references/REFERENCE_EDGES.csv,472466,485E9393592547EF408B1B3CE3623979BA41838837399B9C8ACC75A4291A1898,archive-derived privacy-clean public projection
SGA-PC-0070,controls/standalone/sga1/controls/machine_readable_references/REFERENCE_EDGE_DELTA_R3.csv,3539,FAC3F74CDB08617AD4BFDF8092BEDE53DC4034BC47AC6E85518F337CD2D66FAB,archive-derived privacy-clean public projection
SGA-PC-0071,controls/standalone/sga1/controls/machine_readable_references/REFERENCE_RESIDUALS.csv,106079,BDA4279DB3F1475A9FE386E2F7EB10E1B7CE133F565AE8AE0B4C7BD148ED013C,archive-derived privacy-clean public projection
SGA-PC-0072,controls/standalone/sga1/controls/machine_readable_references/REFERENCE_RESIDUAL_DELTA_R3.csv,801,E3720E4A4E7D9605F08E93308D6D7F21C3FDD63C94651C3685F295BD8D25396A,archive-derived privacy-clean public projection
SGA-PC-0073,controls/standalone/sga1/controls/machine_readable_references/REFERENCE_TARGETS.csv,152795,538604344D57CFBA48EF7AA886478F22EEDD5E779A83A5C19E584A504C1998D4,archive-derived privacy-clean public projection
SGA-PC-0074,controls/standalone/sga1/controls/machine_readable_references/REFERENCE_TARGET_DELTA_R3.csv,335,7EDC122FFEE51538203353B5F5676A43F6FCA8DD03BEC1F410D0EFD41EFB4762,archive-derived privacy-clean public projection
SGA-PC-0075,controls/standalone/sga1/qa/changed_pages/VISUAL_QA.csv,622,3E1CA0280CFAF05E71B1AC3E9E43C425AB514E7BCA1B58ADC0C1C29892AD66B2,archive-derived privacy-clean public projection
SGA-PC-0076,controls/standalone/sga1/qa/changed_pages/sga1_r2_p21-021.png,603764,C60A10F6364C89BE3623861CADBBA95DE30C1B858638654DEEC3ED4ADFEB795E,archive-derived privacy-clean public projection
SGA-PC-0077,controls/standalone/sga1/qa/changed_pages/sga1_r2_p22-022.png,548314,A06B15C22E3AEF98A3AC138F7FB1A21A3ED5865EDBD6958D52200162BFBC850A,archive-derived privacy-clean public projection
SGA-PC-0078,controls/standalone/sga1/qa/changed_pages/sga1_r3_p21-021.png,612097,A89EDAB66A17E0B7840D02A245F5CA4825855B71B9EABB47821069D345646F70,archive-derived privacy-clean public projection
SGA-PC-0079,controls/standalone/sga1/qa/changed_pages/sga1_r3_p22-022.png,557409,8A866B8961FECCF667DBF1287EAD55819FDA4670D7BC2064C43ECC3CD73B25CD,archive-derived privacy-clean public projection
SGA-PC-0080,controls/standalone/sga4half/controls/ACTIVE_SOURCE_SHA256.csv,1847,910155DD5BC2CC526D405358C0FC835AFA4F924122BD0AD95D7FBEFF9C22049E,archive-derived privacy-clean public projection
SGA-PC-0081,controls/standalone/sga4half/controls/CLEANFONT_DECISIONS.csv,1315,95889F0EDF7E4D8327F29025629ECE3AFB0C6A6CF49EB4F6084251CD17701B2D,archive-derived privacy-clean public projection
SGA-PC-0082,controls/standalone/sga4half/controls/FINAL_STANDALONE_VALIDATION.json,4955,90C62A70A23ACF024123ED5EA0559590C040D05F36552D429501893A8EAB4BA5,archive-derived privacy-clean public projection
SGA-PC-0083,controls/standalone/sga4half/controls/PDF_FONTS.txt,5795,CBDFE3B0D2ABE873D2FEE591D8AB0789AB91E178B506FE30A46AD541B8CE56F6,archive-derived privacy-clean public projection
SGA-PC-0084,controls/standalone/sga4half/controls/REFERENCE_CANDIDATES.csv,120515,AD82EB7806CC6BDF44B6DC503985923C371CC6B77E17B6233984DE12B3009050,archive-derived privacy-clean public projection
SGA-PC-0085,controls/standalone/sga4half/controls/REFERENCE_EDGES.csv,103399,4EEAB0EDA185C4CF1879C6AA61B279925EB50FB49E9540B761378FB0DDEC64FC,archive-derived privacy-clean public projection
SGA-PC-0086,controls/standalone/sga4half/controls/REFERENCE_RESIDUAL_AUDIT.csv,73838,A0D74C7F454E846A56BB013638D7DC55949254B58A4BD307BC8C7C64904E9D5A,archive-derived privacy-clean public projection
SGA-PC-0087,controls/standalone/sga4half/controls/REFERENCE_TARGETS.csv,67056,946BF5BBDECEF0A6047B100B56386B3F5C4841B5CFCFB7EE8ACF7B2D767D2A2E,archive-derived privacy-clean public projection
SGA-PC-0088,controls/standalone/sga4half/controls/REFERENCE_VALIDATION.json,1590,EFB58D25E63642295A5ECCC3B16FA8139DB1AD9FD7356DA8CE4547F881CBF01A,archive-derived privacy-clean public projection
SGA-PC-0089,controls/standalone/sga4half/controls/SOURCE_PRESERVATION.csv,4279,FD2114CCD09C24D9BB8B90B2165E18DFF5917DEB3A470E2836B1C25A8C7072CD,archive-derived privacy-clean public projection
SGA-PC-0090,controls/standalone/sga4half/qa/font_change_180dpi/CONTACT_SHEET.png,1918405,E1E3BA8FD740D3B4DA1989EC5DBA57C9C2F67171BE087BB2060E07FF7CE903CB,archive-derived privacy-clean public projection
SGA-PC-0091,controls/standalone/sga4half/qa/font_change_180dpi/VISUAL_QA.csv,1216,61B9CACCC1A19EE9E42D81DF3A6A5C2BEC91C785FFC889275F8D96FB9E94290A,archive-derived privacy-clean public projection
SGA-PC-0092,controls/standalone/sga4half/qa/font_change_180dpi/new_p086.png,248507,25FF4C271E5270B9807C32B7A04A12A8146F7241BDF28F40E0ABAA0CC2FA6E26,archive-derived privacy-clean public projection
SGA-PC-0093,controls/standalone/sga4half/qa/font_change_180dpi/new_p087.png,285446,09BDA9FBE65238AEDD5A384CA7617A47E612D4D2230525EC720E6A31A3847676,archive-derived privacy-clean public projection
SGA-PC-0094,controls/standalone/sga4half/qa/font_change_180dpi/new_p088.png,395504,01A3A8CA8319578384AE222DA722900282327AD662314304771FE72CE7D4A63A,archive-derived privacy-clean public projection
SGA-PC-0095,controls/standalone/sga4half/qa/font_change_180dpi/new_p134.png,472300,2251A88A4B6792F0BC9940362F87CE0D7C2ECA149A98270FCAA9AAB0CAA23392,archive-derived privacy-clean public projection
SGA-PC-0096,controls/standalone/sga4half/qa/font_change_180dpi/new_p136.png,375414,7E717F5E260E631E08033C39F3BBFEE05591A15A5BD264146386A9F9024C053B,archive-derived privacy-clean public projection
SGA-PC-0097,controls/standalone/sga4half/qa/font_change_180dpi/new_p138.png,415879,7D398FB7288E3F36EF8B2FE98448F7D7026752092703F113C4D4BD1926E38131,archive-derived privacy-clean public projection
SGA-PC-0098,controls/standalone/sga4half/qa/font_change_180dpi/new_p143.png,314229,001AA7DBB534B4B78C739D002D2BFB26406586EBDA44C6F6136DCBD2C0789918,archive-derived privacy-clean public projection
SGA-PC-0099,controls/standalone/sga4half/qa/font_change_180dpi/old_p086.png,248368,41949DD10646F5C0FD74CC4BB7A96A24187EE726D7B6C96C8BFEAD1BBE58BC5F,archive-derived privacy-clean public projection
SGA-PC-0100,controls/standalone/sga4half/qa/font_change_180dpi/old_p087.png,286519,C8C30473CCC170AC36B7818E08D26D1CA4B9FB25A06B2FB01F6CE9433D856CF3,archive-derived privacy-clean public projection
SGA-PC-0101,controls/standalone/sga4half/qa/font_change_180dpi/old_p088.png,395475,C3E62CFB2FE9C87A7C0EDE849A230E24B99617EEA6E2C111D97897EFD05CCB1D,archive-derived privacy-clean public projection
SGA-PC-0102,controls/standalone/sga4half/qa/font_change_180dpi/old_p134.png,476245,E6C5A7C68FC4E3D4002D35C713BF1CAEB3E9BC7209F284C2469601416D0B3EEE,archive-derived privacy-clean public projection
SGA-PC-0103,controls/standalone/sga4half/qa/font_change_180dpi/old_p136.png,377282,1F2FB192E606141AE32A3E1F5C66E6DCBD429795A596F9EA6FF3C1B8578D332F,archive-derived privacy-clean public projection
SGA-PC-0104,controls/standalone/sga4half/qa/font_change_180dpi/old_p138.png,415315,ED2808FF05A0257577852555DF01A51573AFA240E9C89ED73ECEA56EDF9495DF,archive-derived privacy-clean public projection
SGA-PC-0105,controls/standalone/sga4half/qa/font_change_180dpi/old_p143.png,315775,DD9E32C2196B0FED585D595B1A3D12749DDC5127A9C47220AAB655915D710A9B,archive-derived privacy-clean public projection
SGA-PC-0106,controls/standalone/sga5/controls/FINAL_STANDALONE_VALIDATION.json,4069,6D80B2C6FB8C745F212AA3B3440ABA5520B2258406A277180A7DF7E95E92138F,archive-derived privacy-clean public projection
SGA-PC-0107,controls/standalone/sga5/controls/READER_PROSE_REMOVALS_R10.csv,1171,37C9E2F108A087369E0EAA23C1B4462C741BA0B8E519A47B04469A52983DD99A,archive-derived privacy-clean public projection
SGA-PC-0108,controls/standalone/sga5/controls/REMOVED_READER_PROSE_SGA5_001_002.texfrag,1028,81D9A7EB364DA72C531433CF8310EB03C99D248A155FC340E5732D2AFC4874F9,archive-derived privacy-clean public projection
SGA-PC-0109,controls/standalone/sga5/controls/machine_readable_references/REFERENCE_CANDIDATES.csv,298531,F18BD7224FCD3559446E9451D424609E96A4416E2A797AFEC52DB784E76CBDA5,archive-derived privacy-clean public projection
SGA-PC-0110,controls/standalone/sga5/controls/machine_readable_references/REFERENCE_EDGES.csv,391046,C52B7F625BA07FCD6AEB937E249D01AA760E5D4F309F755A72E0798EEFA579B1,archive-derived privacy-clean public projection
SGA-PC-0111,controls/standalone/sga5/controls/machine_readable_references/REFERENCE_EDGE_DELTA_R10.csv,690,7A126772348AD6C712F6E856D28A7B44F0E0EA3A4B70CA6531594BD589A6481E,archive-derived privacy-clean public projection
SGA-PC-0112,controls/standalone/sga5/controls/machine_readable_references/REFERENCE_RESIDUALS.csv,577746,189FB04AD58A1461B0D91CC4B482B966BE2AFD395AEC6E3A8EF0598A4863FB69,archive-derived privacy-clean public projection
SGA-PC-0113,controls/standalone/sga5/controls/machine_readable_references/REFERENCE_TARGETS.csv,172270,56DABF8ED31DFD44C683220403C7AF719A9B8B160AC2A8356A0F2E916321D023,archive-derived privacy-clean public projection
SGA-PC-0114,controls/standalone/sga5/qa/changed_pages/VISUAL_QA.csv,650,D97C6CE52B202818837A4D9F62AE81237ED53AFC84FE3DD42EF4664B975242D2,archive-derived privacy-clean public projection
SGA-PC-0115,controls/standalone/sga5/qa/changed_pages/sga5_r10_p26-026.png,300397,404415EF76DD2A8DC37B1436601A22AB02754D28A6A931CB2C094247108EA9B1,archive-derived privacy-clean public projection
SGA-PC-0116,controls/standalone/sga5/qa/changed_pages/sga5_r10_p8-008.png,391932,47D16A67B544DF9D2B4054B99093B58A364C35DC341FB3520642E03CA3DECFDA,archive-derived privacy-clean public projection
SGA-PC-0117,source/cumulative/INPUT_READERS.csv,2767,0ECFA87F4AD41A34EC5E95A6A2660518CD1EDE2597CDB0C94927F11445AF308C,archive-derived privacy-clean public projection
SGA-PC-0118,source/cumulative/README.md,1236,8FA0AFA596F9E34C73F673C50E82D7523B6FDDB9D4A7D1ED9FFC322091B2F70D,archive-derived privacy-clean public projection
SGA-PC-0119,source/cumulative/build_current_surface_adjudication.py,5825,94FD907104DF98A409F28A0EBD1C6B88277FFFB63BEEE3A17CCEE6B7C828A9DC,archive-derived privacy-clean public projection
SGA-PC-0120,source/cumulative/build_prefixed_pdf.py,7319,3D7F6ED4A17348D28A905565B4746FFC17B80C256D5975195414A3719EA899C7,archive-derived privacy-clean public projection
SGA-PC-0121,source/cumulative/scan_sga_reader_surface_prose.py,6734,59D54E5A4EA5D9EA02B1C6AD9B8E3BBF93EA1C9A1C4B0E8975AB3416BB3D4820,archive-derived privacy-clean public projection
SGA-PC-0122,source/cumulative/validate_cumulative_clean_inputs.py,6953,E894D5B6FC56D5F6E55AE1D65D66E18678BA2EB8A20E480CE91CCCCD51B7CA65,archive-derived privacy-clean public projection
SGA-PC-0123,source/cumulative/validate_cumulative_reader_surface.py,6299,D24E567C6AD792353B8B37338DA3DDB8290AB1C42FA7AD484723562FE3E421C0,archive-derived privacy-clean public projection
SGA-PC-0124,source/cumulative/validate_prefixed_pdf.py,9227,785D4596DBF2738AF5B7795E57FA0512C804C0D4B30BA21FDA777137662B0EEF,archive-derived privacy-clean public projection
