"frontier","packet_path","csv_file","rows","bytes","sha256","label"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_99BE7F68_2C2_OLP_R7_VISIBILITY_ROUTE_20260707","MANIFEST_REPLAY_99BE7F68.csv","15","2820","497536DDD58E4EE96967368C76333A7A8622B0593382D4D4D15B9142D74EE2A6","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_99BE7F68_2C2_OLP_R7_VISIBILITY_ROUTE_20260707","MANIFEST.csv","15","2697","AC52893E52EB2B2934ACA76A76CDCF5760DE833277EF993AA88E1556E3C69E95","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_99BE7F68_2C2_OLP_R7_VISIBILITY_ROUTE_20260707","SHA256SUMS_REPLAY_99BE7F68.csv","15","2820","497536DDD58E4EE96967368C76333A7A8622B0593382D4D4D15B9142D74EE2A6","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_99BE7F68_2C2_OLP_R7_VISIBILITY_ROUTE_20260707","SOURCE_BODY_STATUS_ROWS_99BE7F68.csv","5","1080","AC8C93696C313207DEECF5560214426264866DDB3F294A6657C2F4D3994EFB06","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_99BE7F68_2C2_OLP_R7_VISIBILITY_ROUTE_20260707","SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_99BE7F68.csv","5","1483","E60FAC1902975BB89BCFA7B6627FCC98F96201BF2B22C8012EA1EFD8AE893BF7","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_04A2AF16_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_04A2AF16_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_99BE_INTERMEDIATE_ROUTE_CONTEXT_20260707.csv","2","1846","70A5BCCC8989ACE4F6F15176EB24342589EC24B66F856153D8A8A213D2DCC325","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_04A2AF16_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_04A2AF16_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_99BE_TO_04A_COORDINATOR_READBACK_20260707.csv","1","1126","0775EB8986CCDB9DCB1FA2FD2733B441F5957B678FB1C9D9B8705A2DC9CA7ABB","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_04A2AF16_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_04A2AF16_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_B3_UPLOADER_READY_SUMMARY.csv","1","1372","104E2ED0D2A6A6E2DBC7D179F05A4E3C0B91712C5AC0DFE95D4E1EE7574EFD27","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_04A2AF16_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_04A2AF16_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_BRANCH_DELTA_2C2DF6B0_TO_04A2AF16_ALL_PATHS.csv","147","103972","280C488FEA9640A3474D3328231BD2B36122F9EDC204FE533DC7DFC154B20175","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_04A2AF16_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_04A2AF16_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_BRANCH_DELTA_2C2DF6B0_TO_04A2AF16_CJK_SIGNAL_PATHS.csv","0","82","5F0B8F08A5C5475F2603E6A8234C58077CFE98A4D1435D81932497795CE35C6A","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_04A2AF16_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_04A2AF16_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_BRANCH_FRONTIER_RECONCILIATION.csv","8","888","267B469BE6F777CC15ABFE60FCC0266F632E259AD13CDEB13C35A2BC8E3BAD65","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_04A2AF16_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_04A2AF16_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_CJK_ROUTE_PACKET_CLASSIFICATION.csv","0","147","301BAB5EFB8B73669AF7B7C092D54D2D9ADF8B4E05F2BC34CC298158D2FD4C65","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_04A2AF16_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_04A2AF16_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_CURRENT_BRANCH_LOG_TOP.csv","10","4669","A17C58DB68EB936C29EA29ED88621B950B2761DA9ED4E5C5E936E0AF2DE38B3D","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_04A2AF16_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_04A2AF16_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_DELTA_COMMITS_2C2DF6B0_TO_04A2AF16.csv","2","1064","AC07F087D1E3A3212587A7AEBC0D867C1EDB7CB3F6BFA493242B0AF23B3E2C89","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_04A2AF16_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_04A2AF16_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_EXACT_BLOCKERS_AND_RECOVERY_ROWS.csv","7","5418","008B621FBAA301700C016E5BF44623F5D7EAAA160F201826014E5FC5FE8BDB98","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_04A2AF16_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_04A2AF16_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_HARDENED_HEARTBEAT_MUTUAL_WAKE_RULES.csv","3","2113","E85632433523F27FF9AE2938CEA5BDD24C3718ED9DBF11E0ECC2B72ABFD580F1","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_04A2AF16_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_04A2AF16_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_JA_ZH_SOURCE_BASELINE_CARRYFORWARD.csv","0","2","7EB70257593DA06F682A3DDDA54A9D260D4FC514F645237F5CA74B08F8DA61A6","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_04A2AF16_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_04A2AF16_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_SOURCE_THREAD_RECOVERY_019F2B3C_20260707.csv","1","1106","FA563CF9D7C431E58737A905F595B275EC0484C0DD87F0F7852DDCD06DE54C8F","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_04A2AF16_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_04A2AF16_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_SOURCE_USE_FABLE_ADVERSE_POINTERS.csv","9","8537","49C6880179466965CAE1EEBD4A1A98E88B8559E4F4DD30BDB3572DA687756D83","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_04A2AF16_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_04A2AF16_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_VERIFICATION.csv","1","63","294CB11D87640D32B5C87E7D28405857D6C6766FA5B77612CA3C2AF96FA7C4AD","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_04A2AF16_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_04A2AF16_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_VISIBLE_SIBLING_WAKE_LEDGER.csv","15","9333","0653772C8B49AAE3A58EFAC8575EB3B71B22FB93503484B5013A65FE7EDDC43B","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_04A2AF16_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","MANIFEST.csv","21","22644","E67A38CA39FC61B0147AA83386DCB31755F966468EB83CE29F613FCE7B5FF619","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_04A2AF16_2C2_TO_99BE_CURRENT_FRONTIER_GOVERNANCE_20260707","adverse_evidence.csv","5","2336","2126ADD75199023AB4FE05914A18E4A722B552EA5F7EE91529FC280D9E5F4E3A","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_04A2AF16_2C2_TO_99BE_CURRENT_FRONTIER_GOVERNANCE_20260707","B3_HANDOFF_INDEX_04A2AF16.csv","1","586","FEEDD285BF8B7752BE04A8B45BF8EE545F1DD5F9EBD41FE6C8E811F2054B9CEB","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_04A2AF16_2C2_TO_99BE_CURRENT_FRONTIER_GOVERNANCE_20260707","BLOCKER_RECOVERY_LEDGER_04A2AF16.csv","2","992","1F1AE581B541CDED1E7B5FBA20DA3E9D2F3925E4887D244422CCFE99A02CAD8E","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_04A2AF16_2C2_TO_99BE_CURRENT_FRONTIER_GOVERNANCE_20260707","BRANCH_CHANGED_PATHS_2C2DF6B0_TO_04A2AF16.csv","147","82172","CD3D06089F45D882A0244F3A01C736B42975EB98D0A75FBFDA056FD01687616B","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_04A2AF16_2C2_TO_99BE_CURRENT_FRONTIER_GOVERNANCE_20260707","BRANCH_CHANGED_PATHS_2C2DF6B0_TO_99BE7F68.csv","88","49584","AD95CF673AF8872423A34EF28024DA3C8E0268FB260CACA6E0AB27705221E662","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_04A2AF16_2C2_TO_99BE_CURRENT_FRONTIER_GOVERNANCE_20260707","BRANCH_CHANGED_PATHS_99BE7F68_TO_04A2AF16.csv","59","33033","22E431807285750AB83B7B1948C97622CF19B364325FCEA007F9956A19C1A7F2","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_04A2AF16_2C2_TO_99BE_CURRENT_FRONTIER_GOVERNANCE_20260707","BRANCH_COMMITS_2C2DF6B0_TO_04A2AF16.csv","2","1292","46E797D10F147D24642A5DD3918FCB1D0D6D00D5F658EECDA9A205BD2A8CB47A","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_04A2AF16_2C2_TO_99BE_CURRENT_FRONTIER_GOVERNANCE_20260707","BRANCH_COMMITS_2C2DF6B0_TO_99BE7F68.csv","1","730","193E756F472B7C7304A512D62003E604C1F2CD09F1AE2AE757D594F51EBFFD18","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_04A2AF16_2C2_TO_99BE_CURRENT_FRONTIER_GOVERNANCE_20260707","BRANCH_COMMITS_99BE7F68_TO_04A2AF16.csv","1","711","8C6D8A0E4DDF7B7DA8C4F7B2D002574738242D20A36554FE963CD081FD6A42DA","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_04A2AF16_2C2_TO_99BE_CURRENT_FRONTIER_GOVERNANCE_20260707","BRANCH_PATH_GROUP_COUNTS_04A2AF16.csv","23","7224","6D4BE0CF3646645A190D4FA293DEA8670C7D918B7FABB038D08F13AD5FB4CCF9","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_04A2AF16_2C2_TO_99BE_CURRENT_FRONTIER_GOVERNANCE_20260707","BRANCH_WEIGHT_LEDGER_04A2AF16.csv","3","1124","FA94801129F60158C3B3412D8B3BB886A06F7803E0E04468E749DCCF1AF5B773","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_04A2AF16_2C2_TO_99BE_CURRENT_FRONTIER_GOVERNANCE_20260707","branch_weight_ledger.csv","3","1124","FA94801129F60158C3B3412D8B3BB886A06F7803E0E04468E749DCCF1AF5B773","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_04A2AF16_2C2_TO_99BE_CURRENT_FRONTIER_GOVERNANCE_20260707","branch_weight_witness_ledger.csv","3","1124","FA94801129F60158C3B3412D8B3BB886A06F7803E0E04468E749DCCF1AF5B773","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_04A2AF16_2C2_TO_99BE_CURRENT_FRONTIER_GOVERNANCE_20260707","CURRENT_FRONTIER_VERIFICATION_04A2AF16.csv","1","1739","BB46D5BDC2D6B5E6C92C724EEAEF9140BE02769A4D7DCCDD3288639F5C945927","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_04A2AF16_2C2_TO_99BE_CURRENT_FRONTIER_GOVERNANCE_20260707","DIRECTIVE_MIRROR_SOURCE_CANON_SEARCH_04A2AF16.csv","49","38085","89D0E9A6FED7CE099FF8E2D67C9B1F494FFBA8F6B64DB953E65B22EB6E903855","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_04A2AF16_2C2_TO_99BE_CURRENT_FRONTIER_GOVERNANCE_20260707","DO_NOT_USE_LEDGER_04A2AF16.csv","3","1295","E107EB1311498732271015C04A163C2D53666FDFE6DE781C133216D4CBC4AF49","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_04A2AF16_2C2_TO_99BE_CURRENT_FRONTIER_GOVERNANCE_20260707","do_not_use.csv","3","1295","E107EB1311498732271015C04A163C2D53666FDFE6DE781C133216D4CBC4AF49","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_04A2AF16_2C2_TO_99BE_CURRENT_FRONTIER_GOVERNANCE_20260707","forms.csv","4","1227","78FA63A1E8530BF31A5FAD5BBD7A4EE69F01FD7F8834518C049F77EE2FAEE2EC","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_04A2AF16_2C2_TO_99BE_CURRENT_FRONTIER_GOVERNANCE_20260707","INTERSLAVIC_CORRECTION_LEDGER_04A2AF16.csv","1","507","3B3536728BA6F283D9F335A4A841760D9448F57EAEA9765508D12701FA27B697","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_04A2AF16_2C2_TO_99BE_CURRENT_FRONTIER_GOVERNANCE_20260707","languages.csv","3","978","9C5EA8859B5AEE9577D03E968AD2327706BEF95A81A6294CA257A51F8C5D4560","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_04A2AF16_2C2_TO_99BE_CURRENT_FRONTIER_GOVERNANCE_20260707","MANIFEST.csv","57","19551","09F9DB00EC38A82C0FB3489994A0F8706359660D4604DE2DD42072C1D4D8C323","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_04A2AF16_2C2_TO_99BE_CURRENT_FRONTIER_GOVERNANCE_20260707","MARGINAL_INTELLIGIBILITY_LEDGER_04A2AF16.csv","1","691","964B7A481BBDC8C702F583E2E078295498DBDBDBEE25B478F0A6CBC2FFE02D8D","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_04A2AF16_2C2_TO_99BE_CURRENT_FRONTIER_GOVERNANCE_20260707","marginal_intelligibility.csv","1","691","964B7A481BBDC8C702F583E2E078295498DBDBDBEE25B478F0A6CBC2FFE02D8D","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_04A2AF16_2C2_TO_99BE_CURRENT_FRONTIER_GOVERNANCE_20260707","marker_table.csv","6","2824","00DECF7840C3326474294F05A9E1BF5BA235AD7B962C61E620582C0AA3585F24","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_04A2AF16_2C2_TO_99BE_CURRENT_FRONTIER_GOVERNANCE_20260707","NORMALIZATION_MARKER_TABLE_04A2AF16.csv","3","1270","D11605CCD4B944585441B3AB215CD03C415CB22867C1EB64D16A1B414D49D6FE","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_04A2AF16_2C2_TO_99BE_CURRENT_FRONTIER_GOVERNANCE_20260707","normalization.csv","3","1270","D11605CCD4B944585441B3AB215CD03C415CB22867C1EB64D16A1B414D49D6FE","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_04A2AF16_2C2_TO_99BE_CURRENT_FRONTIER_GOVERNANCE_20260707","OLP_R7_VISIBILITY_AUTHORITY_BOUNDARY_04A2AF16.csv","3","1570","3547FB24BF5121B70907E1626C26F13C8C805C5874F962BD5B311902E1A5F05D","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_04A2AF16_2C2_TO_99BE_CURRENT_FRONTIER_GOVERNANCE_20260707","SOURCE_CANON_UPLOAD_PREP_04A2AF16.csv","2","1127","EABF602595AD288BCB6B39375AF39EBD715D98E56E7D6E9E533F4D1AF6B54E8F","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_04A2AF16_2C2_TO_99BE_CURRENT_FRONTIER_GOVERNANCE_20260707","source_documents.csv","5","2103","37EB47EE9151D8163097698453E2C522D182F6FEB15AAA653C9AE1E6CAC72993","row-count validation only"
