language_code,language_name,arxiv_id,reason,detail,url
sr,Serbian,1006.1153v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1006.1153v2
sr,Serbian,1409.0951v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1409.0951v2
sr,Serbian,1112.2294v1,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1112.2294v1
sr,Serbian,2309.12524v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2309.12524v2
sr,Serbian,2307.01711v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2307.01711v2
sr,Serbian,2305.10543v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2305.10543v2
sr,Serbian,0309217v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0309217v2
sr,Serbian,0701840v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0701840v2
sr,Serbian,1206.2486v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1206.2486v2
sr,Serbian,1007.0787v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1007.0787v2
sr,Serbian,2303.03368v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2303.03368v2
sr,Serbian,1103.4674v1,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1103.4674v1
sr,Serbian,1012.4155v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1012.4155v2
sr,Serbian,0102070v5,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0102070v5
sr,Serbian,0908.1938v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0908.1938v2
sr,Serbian,1012.0329v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1012.0329v2
sr,Serbian,1008.2547v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1008.2547v2
sr,Serbian,1111.4489v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1111.4489v2
hr,Croatian,2504.00931v1,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2504.00931v1
hr,Croatian,2212.03736v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2212.03736v2
hr,Croatian,2312.15369v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2312.15369v2
hr,Croatian,2111.06381v6,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2111.06381v6
hr,Croatian,1111.3032v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1111.3032v2
hr,Croatian,2312.12980v3,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2312.12980v3
hr,Croatian,2402.01159v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2402.01159v2
hr,Croatian,1701.02303v3,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1701.02303v3
hr,Croatian,1712.02776v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1712.02776v2
hr,Croatian,1006.5870v1,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1006.5870v1
hr,Croatian,1109.4600v1,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1109.4600v1
hr,Croatian,2501.10833v1,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2501.10833v1
hr,Croatian,1006.1153v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1006.1153v2
hr,Croatian,1409.0951v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1409.0951v2
hr,Croatian,1112.2294v1,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1112.2294v1
hr,Croatian,2309.12524v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2309.12524v2
hr,Croatian,2307.01711v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2307.01711v2
hr,Croatian,2305.10543v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2305.10543v2
hr,Croatian,0309217v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0309217v2
hr,Croatian,1206.2486v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1206.2486v2
hr,Croatian,0701840v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0701840v2
hr,Croatian,1007.0787v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1007.0787v2
hr,Croatian,2303.03368v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2303.03368v2
hr,Croatian,1103.4674v1,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1103.4674v1
hr,Croatian,1012.4155v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1012.4155v2
hr,Croatian,0102070v5,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0102070v5
hr,Croatian,0908.1938v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0908.1938v2
hr,Croatian,1012.0329v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1012.0329v2
hr,Croatian,1008.2547v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1008.2547v2
hr,Croatian,2311.17004v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2311.17004v2
bs,Bosnian,2504.00931v1,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2504.00931v1
bs,Bosnian,2212.03736v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2212.03736v2
bs,Bosnian,2312.15369v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2312.15369v2
bs,Bosnian,2111.06381v6,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2111.06381v6
bs,Bosnian,1111.3032v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1111.3032v2
bs,Bosnian,2312.12980v3,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2312.12980v3
bs,Bosnian,2402.01159v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2402.01159v2
bs,Bosnian,1701.02303v3,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1701.02303v3
bs,Bosnian,1712.02776v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1712.02776v2
bs,Bosnian,1006.5870v1,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1006.5870v1
bs,Bosnian,1109.4600v1,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1109.4600v1
bs,Bosnian,2501.10833v1,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2501.10833v1
bs,Bosnian,1006.1153v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1006.1153v2
bs,Bosnian,1409.0951v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1409.0951v2
bs,Bosnian,1112.2294v1,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1112.2294v1
bs,Bosnian,2309.12524v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2309.12524v2
bs,Bosnian,2307.01711v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2307.01711v2
bs,Bosnian,2305.10543v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2305.10543v2
bs,Bosnian,0309217v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0309217v2
bs,Bosnian,0701840v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0701840v2
bs,Bosnian,1206.2486v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1206.2486v2
bs,Bosnian,1007.0787v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1007.0787v2
bs,Bosnian,2303.03368v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2303.03368v2
bs,Bosnian,1103.4674v1,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1103.4674v1
bs,Bosnian,1012.4155v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1012.4155v2
bs,Bosnian,0102070v5,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0102070v5
bs,Bosnian,0908.1938v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0908.1938v2
bs,Bosnian,1012.0329v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1012.0329v2
bs,Bosnian,1008.2547v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1008.2547v2
bs,Bosnian,1111.4489v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1111.4489v2
cnr,Montenegrin,2504.00931v1,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2504.00931v1
cnr,Montenegrin,2212.03736v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2212.03736v2
cnr,Montenegrin,2312.15369v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2312.15369v2
cnr,Montenegrin,2111.06381v6,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2111.06381v6
cnr,Montenegrin,1111.3032v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1111.3032v2
cnr,Montenegrin,2312.12980v3,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2312.12980v3
cnr,Montenegrin,2402.01159v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2402.01159v2
cnr,Montenegrin,1701.02303v3,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1701.02303v3
cnr,Montenegrin,1712.02776v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1712.02776v2
cnr,Montenegrin,1006.5870v1,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1006.5870v1
cnr,Montenegrin,1109.4600v1,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1109.4600v1
cnr,Montenegrin,2501.10833v1,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2501.10833v1
cnr,Montenegrin,1006.1153v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1006.1153v2
cnr,Montenegrin,1409.0951v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1409.0951v2
cnr,Montenegrin,1112.2294v1,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1112.2294v1
cnr,Montenegrin,2309.12524v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2309.12524v2
cnr,Montenegrin,2307.01711v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2307.01711v2
cnr,Montenegrin,2305.10543v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2305.10543v2
cnr,Montenegrin,0309217v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0309217v2
cnr,Montenegrin,1206.2486v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1206.2486v2
cnr,Montenegrin,0701840v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0701840v2
cnr,Montenegrin,1007.0787v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1007.0787v2
cnr,Montenegrin,2303.03368v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2303.03368v2
cnr,Montenegrin,1103.4674v1,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1103.4674v1
cnr,Montenegrin,1012.4155v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1012.4155v2
cnr,Montenegrin,0102070v5,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0102070v5
cnr,Montenegrin,0908.1938v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0908.1938v2
cnr,Montenegrin,1012.0329v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1012.0329v2
cnr,Montenegrin,1008.2547v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1008.2547v2
cnr,Montenegrin,2311.17004v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2311.17004v2
bg,Bulgarian,0809.0838v1,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0809.0838v1
mk,Macedonian,0809.0838v1,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0809.0838v1
be,Belarusian,0809.0838v1,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0809.0838v1
hsb,Upper Sorbian,2411.11095v3,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2411.11095v3
hsb,Upper Sorbian,0602281v5,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0602281v5
hsb,Upper Sorbian,2312.14316v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2312.14316v2
hsb,Upper Sorbian,0602046v1,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0602046v1
hsb,Upper Sorbian,1912.05787v1,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1912.05787v1
hsb,Upper Sorbian,0905.2613v3,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0905.2613v3
hsb,Upper Sorbian,0501518v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0501518v2
hsb,Upper Sorbian,1503.03032v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1503.03032v2
hsb,Upper Sorbian,0410150v15,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0410150v15
hsb,Upper Sorbian,1203.2454v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1203.2454v2
hsb,Upper Sorbian,1110.6502v3,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1110.6502v3
hsb,Upper Sorbian,1205.6564v5,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1205.6564v5
hsb,Upper Sorbian,2102.11515v1,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2102.11515v1
hsb,Upper Sorbian,0409206v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0409206v2
hsb,Upper Sorbian,1301.3967v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1301.3967v2
hsb,Upper Sorbian,1606.09640v5,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1606.09640v5
hsb,Upper Sorbian,1208.2280v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1208.2280v2
hsb,Upper Sorbian,2208.10037v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2208.10037v2
hsb,Upper Sorbian,1611.02468v1,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1611.02468v1
hsb,Upper Sorbian,0503526v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0503526v2
hsb,Upper Sorbian,2508.00431v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2508.00431v2
hsb,Upper Sorbian,1201.1374v3,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1201.1374v3
