"root_name","manifest_path","issue","expected_bytes","actual_bytes","expected_sha256","actual_sha256"
"PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707","outputs\PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707\branch_weight_ledger.csv","","5502","5502",,"C42D2DE54ACFCD4886043F4BD13B0084B449F0C223F65F285DA6A8DB2500524A"
"PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707","outputs\PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707\do_not_use.csv","","1913","1913",,"43C2EF5560AF679008BD3F0523980607F263EF827B3572ACB8A20B73BE297675"
"PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707","outputs\PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707\DRAFT_NONCANONICAL_PRETRANSLATION_INTERLINEAR_ROWS_0BF2AE1D.csv","","8937","8937",,"82C7E4775201FDB7207E7CD9FF61B0A8C247505D128C29DB7D8BB1BC6BA7185A"
"PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707","outputs\PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707\EXACT_BLOCKERS_AND_RECOVERY_ROWS_0BF2AE1D.csv","","9813","9813",,"1F7728F3E4B4E9B4FE870250B8B71D33A3FD04D87698518AF28544FF7440B9EE"
"PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707","outputs\PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707\FABLE_FORMAL_OBJECT_CARRYFORWARD_0BF2AE1D.csv","","6020","6020",,"58FE6CD453CAB8A2ADC84581339024AFCB46AB1858F3E681EA6976473459E847"
"PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707","outputs\PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707\FABLE_REQUIREMENTS_ACKNOWLEDGED_20260707.md","","1169","1169",,"A26526067899F8EE1D5C2384AE8D8F9007ADDBA0B3BD3030A90982872F0ECEAD"
"PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707","outputs\PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707\forms.csv","","10505","10505",,"26022528EDA2D81EC547B04F34E3B68CDB30A746401BE44DC713A093F8D8A104"
"PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707","outputs\PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707\FRONTIER_DELTA_0BF2AE1D.csv","","1547","1547",,"DD6D14A454164266D1D121E8DB980BFDF3675C4637893AC29B0E72A2D48E00E3"
"PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707","outputs\PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707\HEARTBEAT_20260707.md","","1855","1855",,"EADBE0BE7C2D461953EA658FF91BC99D8A15899C41684AE7223F91F2EEE03DBB"
"PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707","outputs\PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707\languages.csv","","1507","1507",,"4DF41260B0318483B6960924F7F2A5356A2EA356C734C90FE51530039A18B57C"
"PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707","outputs\PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707\lexemes.jsonl","","2437","2437",,"009670AE69EE28C5005C6C534869C55F6F327F0E8ADBA6F275648089661DA0B2"
"PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707","outputs\PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707\marginal_intelligibility.csv","","4167","4167",,"1B32510E55639EBD172C6ECF935F867A2B1EE29E0A79C94802B4A45898907C4B"
"PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707","outputs\PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707\README.md","","3478","3478",,"B8D8DF0334106649B9AECAA9EE571A3C5097D5022B510F977CD2DE56CA790C5A"
"PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707","outputs\PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707\rules_acknowledgement.md","","4655","4655",,"B5EDED5064EC24B97118B227A4CAA39E5B2C6D7542B0573B02E43EAE3C3C2D20"
"PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707","outputs\PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707\SESSION_LOGBOOK_20260707.md","","1627","1627",,"D564AD8BA686473CD10DD902BFA2267BEBC832F5011C2802D26A639393A5FEA7"
"PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707","outputs\PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707\source_documents.csv","","63239","63239",,"479336F2D88A42D261972068E75A2BA388293F370CF6CE7D0ED5DFA7968B4A13"
"PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707","outputs\PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707\SOURCE_USE_GAP_ADVERSE_FABLE_LEDGER_0BF2AE1D.csv","","4880","4880",,"EBD93A019DD5C3870A532DD019F12ED78E13F93E29FBAFFD3C52D9EC63273D37"
"PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707","outputs\PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707\source_use_ledger.csv","","3981","3981",,"2E3A5E84E666F24B435C03153A5ED72BE55C4CA5F774998FD6460AE3F68DCFAB"
"PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707","outputs\PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707\SOURCE_WITNESS_SUBSET_BY_SUBLANE_0BF2AE1D.csv","","16418","16418",,"2BB07AD0F1348135665E89B4EC57D4B7633BCCAD0938C27A014506775EB81DAF"
"PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707","outputs\PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707\SUBLANE_SOURCE_CONTEXT_MANUAL_REVIEW_NOTES_0BF2AE1D.csv","","17334","17334",,"944E81C43227363BF0029433A675DFD3F99AC3179F7E2551AD2EB795F131F10A"
"PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707","outputs\PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707\SUMMARY_COUNTS_0BF2AE1D.csv","","804","804",,"A439B96A45E3241410C5DF0408D1721876A70A1794317BDD4994F903323EB13E"
"PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707","outputs\PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707\TG_CYRL_TJ_SOURCE_DISCOVERY_ONLY_ROWS_0BF2AE1D.csv","","13585","13585",,"4355B3A5D3B8E9976DF1E6183D2C323A2D3737EF194F3EE9E68F80EFC2E12029"
"PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707","outputs\PERSIANATE_TAJIK_0BF2AE1D_FRONTIER_WAKE_CARRYFORWARD_20260707\word_weights.csv","","4098","4098",,"C79A02E76F4ADB30EFDB628E101EE17841E88CB51E79694256A64A872C65F757"
