"prior","current","status","path","classification","r3_consumption_rule"
"8466d68637b8d7d83dc0665b392bb6d7d35f0257","b63d1b9799e6dfbd432adeb63d98b97a71cad2cd","A","interlanguage-sidecar/rtl-persianate-arabic-8466d686-2bbd-frontier-source-use-gap-audit-20260706/R3_8466D686_2BBD_FRONTIER_SOURCE_USE_GAP_AUDIT_20260706_20260706T174351Z/SHA256SUMS.txt","r3_8466_packet_branch_visibility","branch-visible copy of prior local R3 8466 packet; compare hashes; no new language authority by itself"
"8466d68637b8d7d83dc0665b392bb6d7d35f0257","b63d1b9799e6dfbd432adeb63d98b97a71cad2cd","A","interlanguage-sidecar/rtl-persianate-arabic-8466d686-2bbd-frontier-source-use-gap-audit-20260706/R3_8466D686_2BBD_FRONTIER_SOURCE_USE_GAP_AUDIT_20260706_20260706T174351Z/branch-visible-arabic-rtl-intake/ARABIC_2BBDBFE5_BLOCKERS_AND_RECOVERY_ROWS_20260706.csv","r3_8466_packet_branch_visibility","branch-visible copy of prior local R3 8466 packet; compare hashes; no new language authority by itself"
"8466d68637b8d7d83dc0665b392bb6d7d35f0257","b63d1b9799e6dfbd432adeb63d98b97a71cad2cd","A","interlanguage-sidecar/rtl-persianate-arabic-8466d686-2bbd-frontier-source-use-gap-audit-20260706/R3_8466D686_2BBD_FRONTIER_SOURCE_USE_GAP_AUDIT_20260706_20260706T174351Z/branch-visible-arabic-rtl-intake/ARABIC_2BBDBFE5_LANGUAGE_GATE_BOUNDARY_ROWS_20260706.csv","r3_8466_packet_branch_visibility","branch-visible copy of prior local R3 8466 packet; compare hashes; no new language authority by itself"
"8466d68637b8d7d83dc0665b392bb6d7d35f0257","b63d1b9799e6dfbd432adeb63d98b97a71cad2cd","A","interlanguage-sidecar/rtl-persianate-arabic-8466d686-2bbd-frontier-source-use-gap-audit-20260706/R3_8466D686_2BBD_FRONTIER_SOURCE_USE_GAP_AUDIT_20260706_20260706T174351Z/branch-visible-arabic-rtl-intake/ARABIC_2BBDBFE5_SIX_ROW_SOURCE_USE_GAP_STATUS_20260706.csv","r3_8466_packet_branch_visibility","branch-visible copy of prior local R3 8466 packet; compare hashes; no new language authority by itself"
"8466d68637b8d7d83dc0665b392bb6d7d35f0257","b63d1b9799e6dfbd432adeb63d98b97a71cad2cd","A","interlanguage-sidecar/rtl-persianate-arabic-8466d686-2bbd-frontier-source-use-gap-audit-20260706/R3_8466D686_2BBD_FRONTIER_SOURCE_USE_GAP_AUDIT_20260706_20260706T174351Z/branch-visible-arabic-rtl-intake/BRANCH_VISIBLE_R3_8B_SOURCE_USE_GAP_AUDIT_COPY_LEDGER_20260706.csv","r3_8466_packet_branch_visibility","branch-visible copy of prior local R3 8466 packet; compare hashes; no new language authority by itself"
"8466d68637b8d7d83dc0665b392bb6d7d35f0257","b63d1b9799e6dfbd432adeb63d98b97a71cad2cd","A","interlanguage-sidecar/rtl-persianate-arabic-8466d686-2bbd-frontier-source-use-gap-audit-20260706/R3_8466D686_2BBD_FRONTIER_SOURCE_USE_GAP_AUDIT_20260706_20260706T174351Z/branch-visible-arabic-rtl-intake/PACKAGE_VALIDATION.json","r3_8466_packet_branch_visibility","branch-visible copy of prior local R3 8466 packet; compare hashes; no new language authority by itself"
"8466d68637b8d7d83dc0665b392bb6d7d35f0257","b63d1b9799e6dfbd432adeb63d98b97a71cad2cd","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_39845E69_R3_8466D686_SOURCE_USE_GAP_AUDIT_20260706_AUDIT.md","b3_r3_8466_transfer_audit","context only; not consumed as Arabic/Persianate source authority"
"8466d68637b8d7d83dc0665b392bb6d7d35f0257","b63d1b9799e6dfbd432adeb63d98b97a71cad2cd","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_39845E69_R3_8466D686_SOURCE_USE_GAP_AUDIT_20260706_COMMIT_PAYLOAD_AUDIT.csv","b3_r3_8466_transfer_audit","context only; not consumed as Arabic/Persianate source authority"
"8466d68637b8d7d83dc0665b392bb6d7d35f0257","b63d1b9799e6dfbd432adeb63d98b97a71cad2cd","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_39845E69_R3_8466D686_SOURCE_USE_GAP_AUDIT_20260706_MANIFEST.csv","b3_r3_8466_transfer_audit","context only; not consumed as Arabic/Persianate source authority"
"8466d68637b8d7d83dc0665b392bb6d7d35f0257","b63d1b9799e6dfbd432adeb63d98b97a71cad2cd","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_39845E69_R3_8466D686_SOURCE_USE_GAP_AUDIT_20260706_PLACEHOLDER_REVIEW.csv","b3_r3_8466_transfer_audit","context only; not consumed as Arabic/Persianate source authority"
"8466d68637b8d7d83dc0665b392bb6d7d35f0257","b63d1b9799e6dfbd432adeb63d98b97a71cad2cd","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_39845E69_R3_8466D686_SOURCE_USE_GAP_AUDIT_20260706_ROOT_SUMMARY.csv","b3_r3_8466_transfer_audit","context only; not consumed as Arabic/Persianate source authority"
"8466d68637b8d7d83dc0665b392bb6d7d35f0257","b63d1b9799e6dfbd432adeb63d98b97a71cad2cd","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_39845E69_R3_8466D686_SOURCE_USE_GAP_AUDIT_20260706_SHA256SUMS.txt","b3_r3_8466_transfer_audit","context only; not consumed as Arabic/Persianate source authority"
"8466d68637b8d7d83dc0665b392bb6d7d35f0257","b63d1b9799e6dfbd432adeb63d98b97a71cad2cd","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_39845E69_R3_8466D686_SOURCE_USE_GAP_AUDIT_20260706_VALIDATION.csv","b3_r3_8466_transfer_audit","context only; not consumed as Arabic/Persianate source authority"
"8466d68637b8d7d83dc0665b392bb6d7d35f0257","b63d1b9799e6dfbd432adeb63d98b97a71cad2cd","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_8466D686_R6_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706_AUDIT.md","b3_r6_transfer_audit","context only; not consumed as Arabic/Persianate source authority"
"8466d68637b8d7d83dc0665b392bb6d7d35f0257","b63d1b9799e6dfbd432adeb63d98b97a71cad2cd","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_8466D686_R6_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706_COMMIT_PAYLOAD_AUDIT.csv","b3_r6_transfer_audit","context only; not consumed as Arabic/Persianate source authority"
"8466d68637b8d7d83dc0665b392bb6d7d35f0257","b63d1b9799e6dfbd432adeb63d98b97a71cad2cd","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_8466D686_R6_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706_MANIFEST.csv","b3_r6_transfer_audit","context only; not consumed as Arabic/Persianate source authority"
"8466d68637b8d7d83dc0665b392bb6d7d35f0257","b63d1b9799e6dfbd432adeb63d98b97a71cad2cd","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_8466D686_R6_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706_PLACEHOLDER_REVIEW.csv","b3_r6_transfer_audit","context only; not consumed as Arabic/Persianate source authority"
"8466d68637b8d7d83dc0665b392bb6d7d35f0257","b63d1b9799e6dfbd432adeb63d98b97a71cad2cd","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_8466D686_R6_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706_ROOT_SUMMARY.csv","b3_r6_transfer_audit","context only; not consumed as Arabic/Persianate source authority"
"8466d68637b8d7d83dc0665b392bb6d7d35f0257","b63d1b9799e6dfbd432adeb63d98b97a71cad2cd","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_8466D686_R6_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706_SHA256SUMS.txt","b3_r6_transfer_audit","context only; not consumed as Arabic/Persianate source authority"
"8466d68637b8d7d83dc0665b392bb6d7d35f0257","b63d1b9799e6dfbd432adeb63d98b97a71cad2cd","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_8466D686_R6_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706_VALIDATION.csv","b3_r6_transfer_audit","context only; not consumed as Arabic/Persianate source authority"
"8466d68637b8d7d83dc0665b392bb6d7d35f0257","b63d1b9799e6dfbd432adeb63d98b97a71cad2cd","A","uploader-transfer/r6-8466d686-current-head-source-start-continuation-20260706/R6_8466D686_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/MANIFEST.csv","r6_source_start_context","context only; not consumed as Arabic/Persianate source authority"
"8466d68637b8d7d83dc0665b392bb6d7d35f0257","b63d1b9799e6dfbd432adeb63d98b97a71cad2cd","A","uploader-transfer/r6-8466d686-current-head-source-start-continuation-20260706/R6_8466D686_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/R6_8466D686_CURRENT_HEAD_SOURCE_START_CONTINUATION_COUNTS.csv","r6_source_start_context","context only; not consumed as Arabic/Persianate source authority"
"8466d68637b8d7d83dc0665b392bb6d7d35f0257","b63d1b9799e6dfbd432adeb63d98b97a71cad2cd","A","uploader-transfer/r6-8466d686-current-head-source-start-continuation-20260706/R6_8466D686_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/README.md","r6_source_start_context","context only; not consumed as Arabic/Persianate source authority"
"8466d68637b8d7d83dc0665b392bb6d7d35f0257","b63d1b9799e6dfbd432adeb63d98b97a71cad2cd","A","uploader-transfer/r6-8466d686-current-head-source-start-continuation-20260706/R6_8466D686_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/SHA256SUMS.txt","r6_source_start_context","context only; not consumed as Arabic/Persianate source authority"
"8466d68637b8d7d83dc0665b392bb6d7d35f0257","b63d1b9799e6dfbd432adeb63d98b97a71cad2cd","A","uploader-transfer/r6-8466d686-current-head-source-start-continuation-20260706/R6_8466D686_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/b3/B3_ROUTE.csv","r6_source_start_context","context only; not consumed as Arabic/Persianate source authority"
"8466d68637b8d7d83dc0665b392bb6d7d35f0257","b63d1b9799e6dfbd432adeb63d98b97a71cad2cd","A","uploader-transfer/r6-8466d686-current-head-source-start-continuation-20260706/R6_8466D686_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/blockers/R6_8466D686_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv","r6_source_start_context","context only; not consumed as Arabic/Persianate source authority"
"8466d68637b8d7d83dc0665b392bb6d7d35f0257","b63d1b9799e6dfbd432adeb63d98b97a71cad2cd","A","uploader-transfer/r6-8466d686-current-head-source-start-continuation-20260706/R6_8466D686_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/branch-current/R6_8466D686_BRANCH_CHECK_AND_VISIBLE_INPUTS.csv","r6_source_start_context","context only; not consumed as Arabic/Persianate source authority"
"8466d68637b8d7d83dc0665b392bb6d7d35f0257","b63d1b9799e6dfbd432adeb63d98b97a71cad2cd","A","uploader-transfer/r6-8466d686-current-head-source-start-continuation-20260706/R6_8466D686_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/branch-current/R6_8466D686_LOCAL_HEAD_NAMED_FILE_HITS.csv","r6_source_start_context","context only; not consumed as Arabic/Persianate source authority"
"8466d68637b8d7d83dc0665b392bb6d7d35f0257","b63d1b9799e6dfbd432adeb63d98b97a71cad2cd","A","uploader-transfer/r6-8466d686-current-head-source-start-continuation-20260706/R6_8466D686_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/ethics/R6_8466D686_ETHICS_AUTHORITY_CONTINUATION_MAP.csv","r6_source_start_context","context only; not consumed as Arabic/Persianate source authority"
"8466d68637b8d7d83dc0665b392bb6d7d35f0257","b63d1b9799e6dfbd432adeb63d98b97a71cad2cd","A","uploader-transfer/r6-8466d686-current-head-source-start-continuation-20260706/R6_8466D686_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/fable/R6_8466D686_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv","r6_source_start_context","context only; not consumed as Arabic/Persianate source authority"
"8466d68637b8d7d83dc0665b392bb6d7d35f0257","b63d1b9799e6dfbd432adeb63d98b97a71cad2cd","A","uploader-transfer/r6-8466d686-current-head-source-start-continuation-20260706/R6_8466D686_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/input-verification/R6_8466D686_PRIOR_PACKAGE_SHA_VERIFY.csv","r6_source_start_context","context only; not consumed as Arabic/Persianate source authority"
"8466d68637b8d7d83dc0665b392bb6d7d35f0257","b63d1b9799e6dfbd432adeb63d98b97a71cad2cd","A","uploader-transfer/r6-8466d686-current-head-source-start-continuation-20260706/R6_8466D686_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/logs/LOGBOOK_EXCERPT_20260706.md","r6_source_start_context","context only; not consumed as Arabic/Persianate source authority"
"8466d68637b8d7d83dc0665b392bb6d7d35f0257","b63d1b9799e6dfbd432adeb63d98b97a71cad2cd","A","uploader-transfer/r6-8466d686-current-head-source-start-continuation-20260706/R6_8466D686_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/mutual-watch/R6_8466D686_MUTUAL_WATCH_OBSERVATION.csv","r6_source_start_context","context only; not consumed as Arabic/Persianate source authority"
"8466d68637b8d7d83dc0665b392bb6d7d35f0257","b63d1b9799e6dfbd432adeb63d98b97a71cad2cd","A","uploader-transfer/r6-8466d686-current-head-source-start-continuation-20260706/R6_8466D686_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/source-use/R6_8466D686_SOURCE_USE_CONTINUATION_LEDGER.csv","r6_source_start_context","context only; not consumed as Arabic/Persianate source authority"
"8466d68637b8d7d83dc0665b392bb6d7d35f0257","b63d1b9799e6dfbd432adeb63d98b97a71cad2cd","A","uploader-transfer/r6-8466d686-current-head-source-start-continuation-20260706/R6_8466D686_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/witness-index/R6_8466D686_SOURCE_WITNESS_INDEX_CARRYFORWARD.csv","r6_source_start_context","context only; not consumed as Arabic/Persianate source authority"
"8466d68637b8d7d83dc0665b392bb6d7d35f0257","b63d1b9799e6dfbd432adeb63d98b97a71cad2cd","A","uploader-transfer/r6-8466d686-current-head-source-start-continuation-20260706/R6_8466D686_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/witness-index/R6_8466D686_SOURCE_WITNESS_SCOPE_COUNTS_CARRYFORWARD.csv","r6_source_start_context","context only; not consumed as Arabic/Persianate source authority"
