"artifact_id","local_root","branch_root","local_relative_path","local_file_path","local_bytes","local_sha256","branch_path","branch_blob_bytes","exact_relative_path_status","source_use_label"
"A01-rtl-source-bodies-session06","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic","language-source-bodies/rtl-persianate-arabic","generated-drafts/draft-translation-support/DRAFT_TRANSLATION_SUPPORT.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic\generated-drafts\draft-translation-support\DRAFT_TRANSLATION_SUPPORT.csv","7131","dcb2e1fa3e926d55c5d28fabeee1398371f58fd6df290907e63599a3e6f55c03","language-source-bodies/rtl-persianate-arabic/generated-drafts/draft-translation-support/DRAFT_TRANSLATION_SUPPORT.csv","0","local-only-missing-from-branch-exact-root-by-relative-path","generated-draft/non-canonical-support"
"A01-rtl-source-bodies-session06","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic","language-source-bodies/rtl-persianate-arabic","generated-drafts/draft-translation-support/OPEN_GAPS.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic\generated-drafts\draft-translation-support\OPEN_GAPS.csv","1853","7312e56538b736094372ec823af5c5900be3596a377627e82fbcbcc6f66f7aa0","language-source-bodies/rtl-persianate-arabic/generated-drafts/draft-translation-support/OPEN_GAPS.csv","0","local-only-missing-from-branch-exact-root-by-relative-path","audit-ledger/source-use-ledger"
"A01-rtl-source-bodies-session06","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic","language-source-bodies/rtl-persianate-arabic","generated-drafts/draft-translation-support/README.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic\generated-drafts\draft-translation-support\README.md","909","34b21af4692f6d0a8cf37bfb6ad955ab195175c0615a635860e5c4a6fc244f2f","language-source-bodies/rtl-persianate-arabic/generated-drafts/draft-translation-support/README.md","0","local-only-missing-from-branch-exact-root-by-relative-path","method-note/logbook"
"A01-rtl-source-bodies-session06","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic","language-source-bodies/rtl-persianate-arabic","generated-drafts/draft-translation-support/RTL_FORMULA_NEIGHBORING_USAGE_NOTES.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic\generated-drafts\draft-translation-support\RTL_FORMULA_NEIGHBORING_USAGE_NOTES.csv","2098","e06e809d49d61b4cf4f22091d025c73b7e13adcb10338ad18ecdb4fda5c2b3de","language-source-bodies/rtl-persianate-arabic/generated-drafts/draft-translation-support/RTL_FORMULA_NEIGHBORING_USAGE_NOTES.csv","0","local-only-missing-from-branch-exact-root-by-relative-path","support"
"A01-rtl-source-bodies-session06","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic","language-source-bodies/rtl-persianate-arabic","generated-drafts/draft-translation-support/SEMI_CONSTRUCTED_INTERLINEAR_SCAFFOLDS.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic\generated-drafts\draft-translation-support\SEMI_CONSTRUCTED_INTERLINEAR_SCAFFOLDS.csv","3059","7f2df92323fe2b830c2ea20c796aea3a1f7e60eb6ea474e6be7495671bb5fbaa","language-source-bodies/rtl-persianate-arabic/generated-drafts/draft-translation-support/SEMI_CONSTRUCTED_INTERLINEAR_SCAFFOLDS.csv","0","local-only-missing-from-branch-exact-root-by-relative-path","generated-draft/non-canonical-support"
"A01-rtl-source-bodies-session06","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic","language-source-bodies/rtl-persianate-arabic","generated-drafts/draft-translation-support/SOURCE_CONTEXT_NOTES.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic\generated-drafts\draft-translation-support\SOURCE_CONTEXT_NOTES.csv","3147","5e9d2284bd610929ef637d3036e7677a6b21ae25858234e8e1d9f569ef9ff1b6","language-source-bodies/rtl-persianate-arabic/generated-drafts/draft-translation-support/SOURCE_CONTEXT_NOTES.csv","0","local-only-missing-from-branch-exact-root-by-relative-path","support"
"A01-rtl-source-bodies-session06","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic","language-source-bodies/rtl-persianate-arabic","generated-drafts/draft-translation-support/TERM_ALTERNATIVES.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic\generated-drafts\draft-translation-support\TERM_ALTERNATIVES.csv","3289","1498d0debaade271a940b13c53999be871c3e16d78f69ef4bc45369341a9e27a","language-source-bodies/rtl-persianate-arabic/generated-drafts/draft-translation-support/TERM_ALTERNATIVES.csv","0","local-only-missing-from-branch-exact-root-by-relative-path","support"
"A01-rtl-source-bodies-session06","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic","language-source-bodies/rtl-persianate-arabic","native-source-bodies/ar/0001_jmilne_gt_arabic.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic\native-source-bodies\ar\0001_jmilne_gt_arabic.pdf","1180346","77b97df62856083ff960790ea6cea27e5ad6927241d5f87751b376c8f644a904","language-source-bodies/rtl-persianate-arabic/native-source-bodies/ar/0001_jmilne_gt_arabic.pdf","0","local-only-missing-from-branch-exact-root-by-relative-path","source-body-or-source-package"
"A01-rtl-source-bodies-session06","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic","language-source-bodies/rtl-persianate-arabic","native-source-bodies/ar/0002_jmilne_gt_metadata.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic\native-source-bodies\ar\0002_jmilne_gt_metadata.html","5153","f0d1e0661d3538a2b23fc9188e265bb2a4e65aaff24658746e3ee35b8c073f9b","language-source-bodies/rtl-persianate-arabic/native-source-bodies/ar/0002_jmilne_gt_metadata.html","0","local-only-missing-from-branch-exact-root-by-relative-path","source-body-or-source-package"
"A01-rtl-source-bodies-session06","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic","language-source-bodies/rtl-persianate-arabic","native-source-bodies/ar/0006_omu_modern_algebra_book45_metadata.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic\native-source-bodies\ar\0006_omu_modern_algebra_book45_metadata.html","25667","230538b261e8fc3da2e83a137d6686e6a3ab478c067d1375d8a669415015584d","language-source-bodies/rtl-persianate-arabic/native-source-bodies/ar/0006_omu_modern_algebra_book45_metadata.html","0","local-only-missing-from-branch-exact-root-by-relative-path","source-body-or-source-package"
"A01-rtl-source-bodies-session06","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic","language-source-bodies/rtl-persianate-arabic","native-source-bodies/ar/0007_omu_modern_algebra_book45.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic\native-source-bodies\ar\0007_omu_modern_algebra_book45.pdf","19319449","e60fd267aed80573f506683c47e9e2f6ed9c36dde8809446c137dd5d1fc7188e","language-source-bodies/rtl-persianate-arabic/native-source-bodies/ar/0007_omu_modern_algebra_book45.pdf","0","local-only-missing-from-branch-exact-root-by-relative-path","source-body-or-source-package"
"A01-rtl-source-bodies-session06","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic","language-source-bodies/rtl-persianate-arabic","native-source-bodies/ar/0008_جبر_خطي_oldid_75057716.wiki.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic\native-source-bodies\ar\0008_جبر_خطي_oldid_75057716.wiki.txt","22214","3762e086a6268f425014603d2e31867cb8b2a566f4aa1d9559d511e9b8173103","language-source-bodies/rtl-persianate-arabic/native-source-bodies/ar/0008_جبر_خطي_oldid_75057716.wiki.txt","0","local-only-missing-from-branch-exact-root-by-relative-path","source-body-or-source-package"
"A01-rtl-source-bodies-session06","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic","language-source-bodies/rtl-persianate-arabic","native-source-bodies/ar/0009_جبر_مجرد_oldid_75057721.wiki.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic\native-source-bodies\ar\0009_جبر_مجرد_oldid_75057721.wiki.txt","4024","663c75b6560b85a8c41edf6429b2310a9e4ca25febce6294904cf33c4a28005d","language-source-bodies/rtl-persianate-arabic/native-source-bodies/ar/0009_جبر_مجرد_oldid_75057721.wiki.txt","0","local-only-missing-from-branch-exact-root-by-relative-path","source-body-or-source-package"
"A01-rtl-source-bodies-session06","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic","language-source-bodies/rtl-persianate-arabic","native-source-bodies/ar/0010_حقل__رياضيات__oldid_75116379.wiki.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic\native-source-bodies\ar\0010_حقل__رياضيات__oldid_75116379.wiki.txt","27673","8d1508ee0da4dec0962f8bada8ed9088ca04bda550686647f922a5f4c618089d","language-source-bodies/rtl-persianate-arabic/native-source-bodies/ar/0010_حقل__رياضيات__oldid_75116379.wiki.txt","0","local-only-missing-from-branch-exact-root-by-relative-path","source-body-or-source-package"
"A01-rtl-source-bodies-session06","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic","language-source-bodies/rtl-persianate-arabic","native-source-bodies/ar/0011_حلقة__رياضيات__oldid_75116766.wiki.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic\native-source-bodies\ar\0011_حلقة__رياضيات__oldid_75116766.wiki.txt","6595","ccf371c68549d7590de25003fcc6d3a7c9961b999d4338277ccda83193298227","language-source-bodies/rtl-persianate-arabic/native-source-bodies/ar/0011_حلقة__رياضيات__oldid_75116766.wiki.txt","0","local-only-missing-from-branch-exact-root-by-relative-path","source-body-or-source-package"
"A01-rtl-source-bodies-session06","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic","language-source-bodies/rtl-persianate-arabic","native-source-bodies/ar/0012_حلقية__رياضيات__oldid_75116824.wiki.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic\native-source-bodies\ar\0012_حلقية__رياضيات__oldid_75116824.wiki.txt","2793","8b5519d05f1b4000ac695d03f717600167e2ca5b93555d243b90b9145a1d1504","language-source-bodies/rtl-persianate-arabic/native-source-bodies/ar/0012_حلقية__رياضيات__oldid_75116824.wiki.txt","0","local-only-missing-from-branch-exact-root-by-relative-path","source-body-or-source-package"
"A01-rtl-source-bodies-session06","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic","language-source-bodies/rtl-persianate-arabic","native-source-bodies/ar/0013_زمرة__رياضيات__oldid_75199155.wiki.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic\native-source-bodies\ar\0013_زمرة__رياضيات__oldid_75199155.wiki.txt","101653","9ee18cbe01dd2845b3e248e4fd3bf1f6863d2cdf7d815582b7a17d66f84124e0","language-source-bodies/rtl-persianate-arabic/native-source-bodies/ar/0013_زمرة__رياضيات__oldid_75199155.wiki.txt","0","local-only-missing-from-branch-exact-root-by-relative-path","source-body-or-source-package"
"A01-rtl-source-bodies-session06","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic","language-source-bodies/rtl-persianate-arabic","native-source-bodies/ar/0014_شباه_oldid_75235422.wiki.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic\native-source-bodies\ar\0014_شباه_oldid_75235422.wiki.txt","4103","148178221b31f83f8b1e7c6c0a1f0844d7980e41dd476d99df2ae7ac88e5d91c","language-source-bodies/rtl-persianate-arabic/native-source-bodies/ar/0014_شباه_oldid_75235422.wiki.txt","0","local-only-missing-from-branch-exact-root-by-relative-path","source-body-or-source-package"
"A01-rtl-source-bodies-session06","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic","language-source-bodies/rtl-persianate-arabic","native-source-bodies/ar/0015_نظرية_الزمر_oldid_75472653.wiki.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic\native-source-bodies\ar\0015_نظرية_الزمر_oldid_75472653.wiki.txt","13238","f1d1832f54a86de26b36c07a2d73fcb313aa5c37912c0b3d2f5782808319b513","language-source-bodies/rtl-persianate-arabic/native-source-bodies/ar/0015_نظرية_الزمر_oldid_75472653.wiki.txt","0","local-only-missing-from-branch-exact-root-by-relative-path","source-body-or-source-package"
"A01-rtl-source-bodies-session06","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic","language-source-bodies/rtl-persianate-arabic","native-source-bodies/ar/0016_جبر_oldid_217433.wiki.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic\native-source-bodies\ar\0016_جبر_oldid_217433.wiki.txt","2158","9c0ee62a2f9f4491469eaf86aaa8b083f3716e46dd8fbe5f6f2b0325e8046e8a","language-source-bodies/rtl-persianate-arabic/native-source-bodies/ar/0016_جبر_oldid_217433.wiki.txt","0","local-only-missing-from-branch-exact-root-by-relative-path","source-body-or-source-package"
"A01-rtl-source-bodies-session06","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic","language-source-bodies/rtl-persianate-arabic","native-source-bodies/ar/0017_جبر_جبر_تجريدي_oldid_214163.wiki.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic\native-source-bodies\ar\0017_جبر_جبر_تجريدي_oldid_214163.wiki.txt","2732","65b881e25f0e82c83f791883d77f5880615e15ef8c213282d2b181d0603e9dbc","language-source-bodies/rtl-persianate-arabic/native-source-bodies/ar/0017_جبر_جبر_تجريدي_oldid_214163.wiki.txt","0","local-only-missing-from-branch-exact-root-by-relative-path","source-body-or-source-package"
"A01-rtl-source-bodies-session06","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic","language-source-bodies/rtl-persianate-arabic","native-source-bodies/ar/0018_جبر_جبر_تجريدي_حلقات_oldid_214164.wiki.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic\native-source-bodies\ar\0018_جبر_جبر_تجريدي_حلقات_oldid_214164.wiki.txt","373","2de49f2e7947596748849e6fd1afecad26a436b6cba8f642b55b8d669d5e12cc","language-source-bodies/rtl-persianate-arabic/native-source-bodies/ar/0018_جبر_جبر_تجريدي_حلقات_oldid_214164.wiki.txt","0","local-only-missing-from-branch-exact-root-by-relative-path","source-body-or-source-package"
"A01-rtl-source-bodies-session06","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic","language-source-bodies/rtl-persianate-arabic","native-source-bodies/ar/0019_جبر_جبر_خطي_oldid_224129.wiki.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic\native-source-bodies\ar\0019_جبر_جبر_خطي_oldid_224129.wiki.txt","442","de953f95c0c6d8a2ed892d2d1f0999a61bd452f31511b2a27ab862cfc8d8092c","language-source-bodies/rtl-persianate-arabic/native-source-bodies/ar/0019_جبر_جبر_خطي_oldid_224129.wiki.txt","0","local-only-missing-from-branch-exact-root-by-relative-path","source-body-or-source-package"
"A01-rtl-source-bodies-session06","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic","language-source-bodies/rtl-persianate-arabic","native-source-bodies/ar/0020_جبر_جبر_خطي_المصفوفات_oldid_97873.wiki.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic\native-source-bodies\ar\0020_جبر_جبر_خطي_المصفوفات_oldid_97873.wiki.txt","3060","f1fadb95a074728bf7b5c6a03468eefd63ba000be75a9be4302b2cd3479fc87e","language-source-bodies/rtl-persianate-arabic/native-source-bodies/ar/0020_جبر_جبر_خطي_المصفوفات_oldid_97873.wiki.txt","0","local-only-missing-from-branch-exact-root-by-relative-path","source-body-or-source-package"
"A01-rtl-source-bodies-session06","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic","language-source-bodies/rtl-persianate-arabic","native-source-bodies/ar/0021_جبر_جبر_خطي_جملة_المعادلات_الخطية_oldid_210610.wiki.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic\native-source-bodies\ar\0021_جبر_جبر_خطي_جملة_المعادلات_الخطية_oldid_210610.wiki.txt","3696","1c42729d36326eaae4f8c528d26b9777d61a0dcd87840ffb6ceb295ba4fd72dc","language-source-bodies/rtl-persianate-arabic/native-source-bodies/ar/0021_جبر_جبر_خطي_جملة_المعادلات_الخطية_oldid_210610.wiki.txt","0","local-only-missing-from-branch-exact-root-by-relative-path","source-body-or-source-package"
"A01-rtl-source-bodies-session06","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic","language-source-bodies/rtl-persianate-arabic","native-source-bodies/ar/0022_جبر_جبر_خطي_فضاءات_شعاعية_oldid_97875.wiki.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic\native-source-bodies\ar\0022_جبر_جبر_خطي_فضاءات_شعاعية_oldid_97875.wiki.txt","737","e4bbd32f0e8122cc11841f4bbb9966e1093d7dec96fbfaa8d768105a5744c542","language-source-bodies/rtl-persianate-arabic/native-source-bodies/ar/0022_جبر_جبر_خطي_فضاءات_شعاعية_oldid_97875.wiki.txt","0","local-only-missing-from-branch-exact-root-by-relative-path","source-body-or-source-package"
"A01-rtl-source-bodies-session06","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic","language-source-bodies/rtl-persianate-arabic","native-source-bodies/ar/0024_damascus_algebraic_structures_2_ring_theory.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\language-source-bodies\rtl-persianate-arabic\native-source-bodies\ar\0024_damascus_algebraic_structures_2_ring_theory.pdf","5873273","b24697bd24d75073246e781402c6316104372f445d1eee6e54e675a08af2c1f2","language-source-bodies/rtl-persianate-arabic/native-source-bodies/ar/0024_damascus_algebraic_structures_2_ring_theory.pdf","0","local-only-missing-from-branch-exact-root-by-relative-path","source-body-or-source-package"
