"file_path","bytes","sha256","media_type","role","scope","authority_basis","public_caveat","supersession","zenodo_concept_doi","zenodo_last_observed_version_doi","zenodo_last_observed_at","archive_owner_live_recheck"
"evidence/BUILD_SOURCE_RENDER_REVIEW_SUMMARY_LOCAL_SEAL_I_9_3.md","1690","315641397BD12EE63E2FE8A290A7118D1CAF0A9C2D937715C349B89BFB04A0DD","text/markdown","public checkpoint documentation and QA evidence","SGA1 Expose I opening through Corollary I.9.3 and complete proof; French lines 556-1760; line 1761 excluded; 12 cumulative bounded source-audited units.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls and PDF witnesses are comparison or locator controls only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination. Archive owner must live-recheck the existing Zenodo concept and never mint a duplicate record.","If archive-reviewed, published, and read back, I.9.3 r1 supersedes GitHub-published I.9.2 r2 as the preferred bounded SGA1 surface; every predecessor remains preserved.","10.5281/zenodo.20410947","10.5281/zenodo.21435547","2026-07-19T16:30:33+02:00","Query https://zenodo.org/api/records/21435547/versions/latest immediately before mutation; confirm concept DOI 10.5281/zenodo.20410947; never mint a duplicate record."
"evidence/build/COMPILE_PASS1_SANITIZED_FULL.console.txt","14051","2E67632B1A5311E70CD19F6064AAA24314AE3A6818E730139F74ECF9E2BFCF93","text/plain","path-scrubbed full compiler log or console","SGA1 Expose I opening through Corollary I.9.3 and complete proof; French lines 556-1760; line 1761 excluded; 12 cumulative bounded source-audited units.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls and PDF witnesses are comparison or locator controls only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination. Archive owner must live-recheck the existing Zenodo concept and never mint a duplicate record.","If archive-reviewed, published, and read back, I.9.3 r1 supersedes GitHub-published I.9.2 r2 as the preferred bounded SGA1 surface; every predecessor remains preserved.","10.5281/zenodo.20410947","10.5281/zenodo.21435547","2026-07-19T16:30:33+02:00","Query https://zenodo.org/api/records/21435547/versions/latest immediately before mutation; confirm concept DOI 10.5281/zenodo.20410947; never mint a duplicate record."
"evidence/build/COMPILE_PASS1_SANITIZED_FULL.log","32862","DC9B1B3269D5D0408E390945475269A6424F816E8DD13C5FDC4BAB90A3BABBB3","text/plain","path-scrubbed full compiler log or console","SGA1 Expose I opening through Corollary I.9.3 and complete proof; French lines 556-1760; line 1761 excluded; 12 cumulative bounded source-audited units.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls and PDF witnesses are comparison or locator controls only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination. Archive owner must live-recheck the existing Zenodo concept and never mint a duplicate record.","If archive-reviewed, published, and read back, I.9.3 r1 supersedes GitHub-published I.9.2 r2 as the preferred bounded SGA1 surface; every predecessor remains preserved.","10.5281/zenodo.20410947","10.5281/zenodo.21435547","2026-07-19T16:30:33+02:00","Query https://zenodo.org/api/records/21435547/versions/latest immediately before mutation; confirm concept DOI 10.5281/zenodo.20410947; never mint a duplicate record."
"evidence/build/COMPILE_PASS2_SANITIZED_FULL.console.txt","9306","3C4947D0D8972084C4E94C4AB85520B0B10D0B350AC045A177C95D9CF60C3DA5","text/plain","path-scrubbed full compiler log or console","SGA1 Expose I opening through Corollary I.9.3 and complete proof; French lines 556-1760; line 1761 excluded; 12 cumulative bounded source-audited units.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls and PDF witnesses are comparison or locator controls only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination. Archive owner must live-recheck the existing Zenodo concept and never mint a duplicate record.","If archive-reviewed, published, and read back, I.9.3 r1 supersedes GitHub-published I.9.2 r2 as the preferred bounded SGA1 surface; every predecessor remains preserved.","10.5281/zenodo.20410947","10.5281/zenodo.21435547","2026-07-19T16:30:33+02:00","Query https://zenodo.org/api/records/21435547/versions/latest immediately before mutation; confirm concept DOI 10.5281/zenodo.20410947; never mint a duplicate record."
"evidence/build/COMPILE_PASS2_SANITIZED_FULL.log","28206","F45478538550F7ED00A80581EA86E99F1288FDC73202464DC1C8DF40B5D5BA29","text/plain","path-scrubbed full compiler log or console","SGA1 Expose I opening through Corollary I.9.3 and complete proof; French lines 556-1760; line 1761 excluded; 12 cumulative bounded source-audited units.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls and PDF witnesses are comparison or locator controls only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination. Archive owner must live-recheck the existing Zenodo concept and never mint a duplicate record.","If archive-reviewed, published, and read back, I.9.3 r1 supersedes GitHub-published I.9.2 r2 as the preferred bounded SGA1 surface; every predecessor remains preserved.","10.5281/zenodo.20410947","10.5281/zenodo.21435547","2026-07-19T16:30:33+02:00","Query https://zenodo.org/api/records/21435547/versions/latest immediately before mutation; confirm concept DOI 10.5281/zenodo.20410947; never mint a duplicate record."
"evidence/build/COMPILE_PASS3_SANITIZED_FULL.console.txt","9306","3C4947D0D8972084C4E94C4AB85520B0B10D0B350AC045A177C95D9CF60C3DA5","text/plain","path-scrubbed full compiler log or console","SGA1 Expose I opening through Corollary I.9.3 and complete proof; French lines 556-1760; line 1761 excluded; 12 cumulative bounded source-audited units.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls and PDF witnesses are comparison or locator controls only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination. Archive owner must live-recheck the existing Zenodo concept and never mint a duplicate record.","If archive-reviewed, published, and read back, I.9.3 r1 supersedes GitHub-published I.9.2 r2 as the preferred bounded SGA1 surface; every predecessor remains preserved.","10.5281/zenodo.20410947","10.5281/zenodo.21435547","2026-07-19T16:30:33+02:00","Query https://zenodo.org/api/records/21435547/versions/latest immediately before mutation; confirm concept DOI 10.5281/zenodo.20410947; never mint a duplicate record."
"evidence/build/COMPILE_PASS3_SANITIZED_FULL.log","28206","F45478538550F7ED00A80581EA86E99F1288FDC73202464DC1C8DF40B5D5BA29","text/plain","path-scrubbed full compiler log or console","SGA1 Expose I opening through Corollary I.9.3 and complete proof; French lines 556-1760; line 1761 excluded; 12 cumulative bounded source-audited units.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls and PDF witnesses are comparison or locator controls only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination. Archive owner must live-recheck the existing Zenodo concept and never mint a duplicate record.","If archive-reviewed, published, and read back, I.9.3 r1 supersedes GitHub-published I.9.2 r2 as the preferred bounded SGA1 surface; every predecessor remains preserved.","10.5281/zenodo.20410947","10.5281/zenodo.21435547","2026-07-19T16:30:33+02:00","Query https://zenodo.org/api/records/21435547/versions/latest immediately before mutation; confirm concept DOI 10.5281/zenodo.20410947; never mint a duplicate record."
"evidence/build/UNIQUE_DESTINATION_VALIDATION_I_9_3.txt","233","A78054EE7DFC58A97CFDF3A766E9EDA5D03A3E976D2067034CFB14086D5FE417","text/plain","public build and destination validation receipt","SGA1 Expose I opening through Corollary I.9.3 and complete proof; French lines 556-1760; line 1761 excluded; 12 cumulative bounded source-audited units.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls and PDF witnesses are comparison or locator controls only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination. Archive owner must live-recheck the existing Zenodo concept and never mint a duplicate record.","If archive-reviewed, published, and read back, I.9.3 r1 supersedes GitHub-published I.9.2 r2 as the preferred bounded SGA1 surface; every predecessor remains preserved.","10.5281/zenodo.20410947","10.5281/zenodo.21435547","2026-07-19T16:30:33+02:00","Query https://zenodo.org/api/records/21435547/versions/latest immediately before mutation; confirm concept DOI 10.5281/zenodo.20410947; never mint a duplicate record."
"evidence/LOCAL_MACHINE_LEDGER_VALIDATION_I_9_3_FINAL.txt","2295","3E65E64770D7F64378303A0E2984FE53C6ECC75CC0151B40EEC6FF611A0FEE5F","text/plain","public checkpoint documentation and QA evidence","SGA1 Expose I opening through Corollary I.9.3 and complete proof; French lines 556-1760; line 1761 excluded; 12 cumulative bounded source-audited units.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls and PDF witnesses are comparison or locator controls only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination. Archive owner must live-recheck the existing Zenodo concept and never mint a duplicate record.","If archive-reviewed, published, and read back, I.9.3 r1 supersedes GitHub-published I.9.2 r2 as the preferred bounded SGA1 surface; every predecessor remains preserved.","10.5281/zenodo.20410947","10.5281/zenodo.21435547","2026-07-19T16:30:33+02:00","Query https://zenodo.org/api/records/21435547/versions/latest immediately before mutation; confirm concept DOI 10.5281/zenodo.20410947; never mint a duplicate record."
"evidence/PREDECESSOR_AND_CUMULATIVE_MACHINE_VALIDATION.txt","452","66B6818B4B19428A8F27377F1CB541C876BE7FDF333C1C1294D428B8DFF715B9","text/plain","public checkpoint documentation and QA evidence","SGA1 Expose I opening through Corollary I.9.3 and complete proof; French lines 556-1760; line 1761 excluded; 12 cumulative bounded source-audited units.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls and PDF witnesses are comparison or locator controls only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination. Archive owner must live-recheck the existing Zenodo concept and never mint a duplicate record.","If archive-reviewed, published, and read back, I.9.3 r1 supersedes GitHub-published I.9.2 r2 as the preferred bounded SGA1 surface; every predecessor remains preserved.","10.5281/zenodo.20410947","10.5281/zenodo.21435547","2026-07-19T16:30:33+02:00","Query https://zenodo.org/api/records/21435547/versions/latest immediately before mutation; confirm concept DOI 10.5281/zenodo.20410947; never mint a duplicate record."
"evidence/predecessor_i9_2_r2_machine_controls/evidence/predecessor_i9_1_r2_machine_controls/evidence/predecessor_i8_r4_machine_controls/PUBLIC_ADVERSE_AND_REJECTED_CHOICES_I_8.csv","4734","7A0A107BC1B88E49FDB64211D1932A63D5256C5448726BD1C2E367B6E00C494D","text/csv","byte-preserved historical I.9.2 r2 cumulative machine-audit control","SGA1 Expose I opening through Corollary I.9.3 and complete proof; French lines 556-1760; line 1761 excluded; 12 cumulative bounded source-audited units.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls and PDF witnesses are comparison or locator controls only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination. Archive owner must live-recheck the existing Zenodo concept and never mint a duplicate record.","If archive-reviewed, published, and read back, I.9.3 r1 supersedes GitHub-published I.9.2 r2 as the preferred bounded SGA1 surface; every predecessor remains preserved.","10.5281/zenodo.20410947","10.5281/zenodo.21435547","2026-07-19T16:30:33+02:00","Query https://zenodo.org/api/records/21435547/versions/latest immediately before mutation; confirm concept DOI 10.5281/zenodo.20410947; never mint a duplicate record."
"evidence/predecessor_i9_2_r2_machine_controls/evidence/predecessor_i9_1_r2_machine_controls/evidence/predecessor_i8_r4_machine_controls/PUBLIC_ADVERSE_AND_REJECTED_CHOICES.csv","19346","841CBD106AB936080632C18A3F85E625A579627185B31436E99681405F184BDD","text/csv","byte-preserved historical I.9.2 r2 cumulative machine-audit control","SGA1 Expose I opening through Corollary I.9.3 and complete proof; French lines 556-1760; line 1761 excluded; 12 cumulative bounded source-audited units.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls and PDF witnesses are comparison or locator controls only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination. Archive owner must live-recheck the existing Zenodo concept and never mint a duplicate record.","If archive-reviewed, published, and read back, I.9.3 r1 supersedes GitHub-published I.9.2 r2 as the preferred bounded SGA1 surface; every predecessor remains preserved.","10.5281/zenodo.20410947","10.5281/zenodo.21435547","2026-07-19T16:30:33+02:00","Query https://zenodo.org/api/records/21435547/versions/latest immediately before mutation; confirm concept DOI 10.5281/zenodo.20410947; never mint a duplicate record."
"evidence/predecessor_i9_2_r2_machine_controls/evidence/predecessor_i9_1_r2_machine_controls/evidence/predecessor_i8_r4_machine_controls/PUBLIC_AUTHORITY_AND_COVERAGE_I_8.csv","5077","6500D9DD2DF4D41663B135D21F2B94F0596D4F4F26D604F68A9B7EDFAFD4A39D","text/csv","byte-preserved historical I.9.2 r2 cumulative machine-audit control","SGA1 Expose I opening through Corollary I.9.3 and complete proof; French lines 556-1760; line 1761 excluded; 12 cumulative bounded source-audited units.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls and PDF witnesses are comparison or locator controls only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination. Archive owner must live-recheck the existing Zenodo concept and never mint a duplicate record.","If archive-reviewed, published, and read back, I.9.3 r1 supersedes GitHub-published I.9.2 r2 as the preferred bounded SGA1 surface; every predecessor remains preserved.","10.5281/zenodo.20410947","10.5281/zenodo.21435547","2026-07-19T16:30:33+02:00","Query https://zenodo.org/api/records/21435547/versions/latest immediately before mutation; confirm concept DOI 10.5281/zenodo.20410947; never mint a duplicate record."
"evidence/predecessor_i9_2_r2_machine_controls/evidence/predecessor_i9_1_r2_machine_controls/evidence/predecessor_i8_r4_machine_controls/PUBLIC_AUTHORITY_AND_COVERAGE.csv","12763","2475E921D2AC429F2C71DD16EF721D88C9FE94A7F17A9F7298E030F50D665327","text/csv","byte-preserved historical I.9.2 r2 cumulative machine-audit control","SGA1 Expose I opening through Corollary I.9.3 and complete proof; French lines 556-1760; line 1761 excluded; 12 cumulative bounded source-audited units.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls and PDF witnesses are comparison or locator controls only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination. Archive owner must live-recheck the existing Zenodo concept and never mint a duplicate record.","If archive-reviewed, published, and read back, I.9.3 r1 supersedes GitHub-published I.9.2 r2 as the preferred bounded SGA1 surface; every predecessor remains preserved.","10.5281/zenodo.20410947","10.5281/zenodo.21435547","2026-07-19T16:30:33+02:00","Query https://zenodo.org/api/records/21435547/versions/latest immediately before mutation; confirm concept DOI 10.5281/zenodo.20410947; never mint a duplicate record."
"evidence/predecessor_i9_2_r2_machine_controls/evidence/predecessor_i9_1_r2_machine_controls/evidence/predecessor_i8_r4_machine_controls/PUBLIC_CSV_ARTIFACT_VALIDATION_I_8.txt","2530","F1A6D375F38EF4EF2E53DAC7B177511023449E449680F8649C35697A2571696F","text/plain","byte-preserved historical I.9.2 r2 cumulative machine-audit control","SGA1 Expose I opening through Corollary I.9.3 and complete proof; French lines 556-1760; line 1761 excluded; 12 cumulative bounded source-audited units.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls and PDF witnesses are comparison or locator controls only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination. Archive owner must live-recheck the existing Zenodo concept and never mint a duplicate record.","If archive-reviewed, published, and read back, I.9.3 r1 supersedes GitHub-published I.9.2 r2 as the preferred bounded SGA1 surface; every predecessor remains preserved.","10.5281/zenodo.20410947","10.5281/zenodo.21435547","2026-07-19T16:30:33+02:00","Query https://zenodo.org/api/records/21435547/versions/latest immediately before mutation; confirm concept DOI 10.5281/zenodo.20410947; never mint a duplicate record."
"evidence/predecessor_i9_2_r2_machine_controls/evidence/predecessor_i9_1_r2_machine_controls/evidence/predecessor_i8_r4_machine_controls/PUBLIC_INDEX_RESTORATION_DEBT.csv","3432","9AE70AD9881A3EA831FC34F51EE9831E6DE765D1F3AA09470AC6C1ED71013D83","text/csv","byte-preserved historical I.9.2 r2 cumulative machine-audit control","SGA1 Expose I opening through Corollary I.9.3 and complete proof; French lines 556-1760; line 1761 excluded; 12 cumulative bounded source-audited units.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls and PDF witnesses are comparison or locator controls only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination. Archive owner must live-recheck the existing Zenodo concept and never mint a duplicate record.","If archive-reviewed, published, and read back, I.9.3 r1 supersedes GitHub-published I.9.2 r2 as the preferred bounded SGA1 surface; every predecessor remains preserved.","10.5281/zenodo.20410947","10.5281/zenodo.21435547","2026-07-19T16:30:33+02:00","Query https://zenodo.org/api/records/21435547/versions/latest immediately before mutation; confirm concept DOI 10.5281/zenodo.20410947; never mint a duplicate record."
"evidence/predecessor_i9_2_r2_machine_controls/evidence/predecessor_i9_1_r2_machine_controls/evidence/predecessor_i8_r4_machine_controls/PUBLIC_MACHINE_VALIDATION_I_8.txt","576","A310882113DD3A0DE788E43D999E0987EF85682246B6B45BF1D9C2EC8D94E09A","text/plain","byte-preserved historical I.9.2 r2 cumulative machine-audit control","SGA1 Expose I opening through Corollary I.9.3 and complete proof; French lines 556-1760; line 1761 excluded; 12 cumulative bounded source-audited units.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls and PDF witnesses are comparison or locator controls only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination. Archive owner must live-recheck the existing Zenodo concept and never mint a duplicate record.","If archive-reviewed, published, and read back, I.9.3 r1 supersedes GitHub-published I.9.2 r2 as the preferred bounded SGA1 surface; every predecessor remains preserved.","10.5281/zenodo.20410947","10.5281/zenodo.21435547","2026-07-19T16:30:33+02:00","Query https://zenodo.org/api/records/21435547/versions/latest immediately before mutation; confirm concept DOI 10.5281/zenodo.20410947; never mint a duplicate record."
"evidence/predecessor_i9_2_r2_machine_controls/evidence/predecessor_i9_1_r2_machine_controls/evidence/predecessor_i8_r4_machine_controls/PUBLIC_SGA1_I4_DIFFICULTY_FAILURE_REVISION.jsonl","31360","DE203D7E77A0220825EAC043DB2D59D7FE8F5104EE9D59138F299DD37B9768B6","application/x-ndjson","byte-preserved historical I.9.2 r2 cumulative machine-audit control","SGA1 Expose I opening through Corollary I.9.3 and complete proof; French lines 556-1760; line 1761 excluded; 12 cumulative bounded source-audited units.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls and PDF witnesses are comparison or locator controls only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination. Archive owner must live-recheck the existing Zenodo concept and never mint a duplicate record.","If archive-reviewed, published, and read back, I.9.3 r1 supersedes GitHub-published I.9.2 r2 as the preferred bounded SGA1 surface; every predecessor remains preserved.","10.5281/zenodo.20410947","10.5281/zenodo.21435547","2026-07-19T16:30:33+02:00","Query https://zenodo.org/api/records/21435547/versions/latest immediately before mutation; confirm concept DOI 10.5281/zenodo.20410947; never mint a duplicate record."
