"bucket_row_id","source_family","source_row_id","bucket","route","language_gate","topic_scope","source_title_or_term","source_status","target_rendering_draft","term_alternatives_or_register_notes","source_context_note","formula_neighboring_usage_note","interlinear_or_scaffold_note","evidence_refs","source_urls","local_or_payload_path","hash_signal","license_or_access_signal","language_topic_evidence","blocker_or_gap_note","next_action","upload_policy","linked_draft_support","non_claim_boundary","created_utc"
"R3-BUCKET-0047","source_canon_acquisition_queue","R3-ACQ-0030","source_canon_insufficient","Persianate/Tajik lane - fa_IR only","Persianate/Tajik lane - fa_IR only","zenodo_pdf_fallback_file_hint_needs_fetch_hash_language_license_screen","15283025::ON THE INVERTIBILITY OF ONE OPERATOR IN GENERALIZED HOLDER SPACES::2.17.pdf","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-ZENODO-FILE-0025","https://zenodo.org/records/15283025","https://zenodo.org/api/records/15283025/files/2.17.pdf/content; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\persian_noetherian.json","md5:374ddefccffbc94ebe9ed3b1ff09889f; local_metadata_sha256=537E40724EB43A7AC51778BE2F893CD87FFDCA9D910F857E91BDDFC1EC0BBF15","Zenodo record metadata access=open; license=cc-by-4.0; no R3 license clearance","Persian/Farsi; Noetherian; Zenodo; repository metadata; source archive frontier; Zenodo record/file metadata; metadata-only","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch, independently hash, language/topic-screen, and license/access-review before any payload use.","manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0048","source_canon_acquisition_queue","R3-ACQ-0031","source_canon_insufficient","Persianate/Tajik lane - fa_IR only","Persianate/Tajik lane - fa_IR only","zenodo_pdf_fallback_file_hint_needs_fetch_hash_language_license_screen","15298997::A Study on the Homological Properties of Noetherian Rings and Local Cohomology Modules::GJRECS21474.pdf","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-ZENODO-FILE-0026","https://zenodo.org/records/15298997","https://zenodo.org/api/records/15298997/files/GJRECS21474.pdf/content; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\persian_noetherian.json","md5:4ae0dbdd1e0d1fd73521b511b4f40f0a; local_metadata_sha256=537E40724EB43A7AC51778BE2F893CD87FFDCA9D910F857E91BDDFC1EC0BBF15","Zenodo record metadata access=open; license=cc-by-4.0; no R3 license clearance","Persian/Farsi; Noetherian; Zenodo; repository metadata; source archive frontier; Zenodo record/file metadata; metadata-only","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch, independently hash, language/topic-screen, and license/access-review before any payload use.","manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0049","source_canon_acquisition_queue","R3-ACQ-0032","source_canon_insufficient","Persianate/Tajik lane - fa_IR only","Persianate/Tajik lane - fa_IR only","zenodo_pdf_fallback_file_hint_needs_fetch_hash_language_license_screen","4882928::بررسي سیر تحول اسماءِ جلالي در متون عرفاني قرن چهارم و ششم )مطالعۀ موردي در کشف¬المحجوب و روح¬الارواح)::بررسي سیر تحول اسماءِ جلالي در متون عرفاني.pdf","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-ZENODO-FILE-0027","https://zenodo.org/records/4882928","https://zenodo.org/api/records/4882928/files/%D8%A8%D8%B1%D8%B1%D8%B3%D9%8A%20%D8%B3%DB%8C%D8%B1%20%D8%AA%D8%AD%D9%88%D9%84%20%D8%A7%D8%B3%D9%85%D8%A7%D8%A1%D9%90%20%D8%AC%D9%84%D8%A7%D9%84%D9%8A%20%D8%AF%D8%B1%20%D9%85%D8%AA%D9%88%D9%86%20%D8%B9%D8%B1%D9%81%D8%A7%D9%86%D9%8A.pdf/content; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\persian_noetherian.json","md5:703697ee33ce7257c9ebb7c55fefbc1a; local_metadata_sha256=537E40724EB43A7AC51778BE2F893CD87FFDCA9D910F857E91BDDFC1EC0BBF15","Zenodo record metadata access=open; license=cc-by-2.0; no R3 license clearance","Persian/Farsi; Noetherian; Zenodo; repository metadata; source archive frontier; Zenodo record/file metadata; metadata-only","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch, independently hash, language/topic-screen, and license/access-review before any payload use.","manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0050","source_canon_acquisition_queue","R3-ACQ-0033","source_canon_insufficient","Persianate/Tajik lane - fa_IR only","Persianate/Tajik lane - fa_IR only","zenodo_pdf_fallback_file_hint_needs_fetch_hash_language_license_screen","17404742::Importance-Performance Analysis (IPA) on Factors Affecting Agility of Iranian Auditing Organizations::152129 Mousavi.pdf","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-ZENODO-FILE-0028","https://zenodo.org/records/17404742","https://zenodo.org/api/records/17404742/files/152129%20Mousavi.pdf/content; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\persian_noetherian.json","md5:3922cd41b32cf044e510cbcda1ee085b; local_metadata_sha256=537E40724EB43A7AC51778BE2F893CD87FFDCA9D910F857E91BDDFC1EC0BBF15","Zenodo record metadata access=open; license=cc-by-4.0; no R3 license clearance","Persian/Farsi; Noetherian; Zenodo; repository metadata; source archive frontier; Zenodo record/file metadata; metadata-only","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch, independently hash, language/topic-screen, and license/access-review before any payload use.","manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0051","source_canon_acquisition_queue","R3-ACQ-0034","source_canon_insufficient","Persianate/Tajik lane - fa_IR only","Persianate/Tajik lane - fa_IR only","zenodo_pdf_fallback_file_hint_needs_fetch_hash_language_license_screen","4882928::بررسي سیر تحول اسماءِ جلالي در متون عرفاني قرن چهارم و ششم )مطالعۀ موردي در کشف¬المحجوب و روح¬الارواح)::بررسي سیر تحول اسماءِ جلالي در متون عرفاني.pdf","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-ZENODO-FILE-0029","https://zenodo.org/records/4882928","https://zenodo.org/api/records/4882928/files/%D8%A8%D8%B1%D8%B1%D8%B3%D9%8A%20%D8%B3%DB%8C%D8%B1%20%D8%AA%D8%AD%D9%88%D9%84%20%D8%A7%D8%B3%D9%85%D8%A7%D8%A1%D9%90%20%D8%AC%D9%84%D8%A7%D9%84%D9%8A%20%D8%AF%D8%B1%20%D9%85%D8%AA%D9%88%D9%86%20%D8%B9%D8%B1%D9%81%D8%A7%D9%86%D9%8A.pdf/content; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\persian_invariant_theory.json","md5:703697ee33ce7257c9ebb7c55fefbc1a; local_metadata_sha256=D316F2357D0EDF410F0B430CF95EE427B2FCEAB59FEAB85D6ADF6CA52C768D53","Zenodo record metadata access=open; license=cc-by-2.0; no R3 license clearance","Persian/Farsi; invariant theory; Zenodo; repository metadata; source archive frontier; Zenodo record/file metadata; metadata-only","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch, independently hash, language/topic-screen, and license/access-review before any payload use.","manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0052","source_canon_acquisition_queue","R3-ACQ-0035","source_canon_insufficient","Persianate/Tajik lane - fa_IR only","Persianate/Tajik lane - fa_IR only","zenodo_pdf_fallback_file_hint_needs_fetch_hash_language_license_screen","17404742::Importance-Performance Analysis (IPA) on Factors Affecting Agility of Iranian Auditing Organizations::152129 Mousavi.pdf","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-ZENODO-FILE-0030","https://zenodo.org/records/17404742","https://zenodo.org/api/records/17404742/files/152129%20Mousavi.pdf/content; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\persian_invariant_theory.json","md5:3922cd41b32cf044e510cbcda1ee085b; local_metadata_sha256=D316F2357D0EDF410F0B430CF95EE427B2FCEAB59FEAB85D6ADF6CA52C768D53","Zenodo record metadata access=open; license=cc-by-4.0; no R3 license clearance","Persian/Farsi; invariant theory; Zenodo; repository metadata; source archive frontier; Zenodo record/file metadata; metadata-only","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch, independently hash, language/topic-screen, and license/access-review before any payload use.","manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0053","source_canon_acquisition_queue","R3-ACQ-0036","source_canon_insufficient","Persianate/Tajik lane - fa_IR only","Persianate/Tajik lane - fa_IR only","zenodo_pdf_fallback_file_hint_needs_fetch_hash_language_license_screen","18205248::Analytical Study of the Themes of Khazana-e-Jawahar-e-Jalali::1. Zeeshan Javid.pdf","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-ZENODO-FILE-0031","https://zenodo.org/records/18205248","https://zenodo.org/api/records/18205248/files/1.%20Zeeshan%20Javid.pdf/content; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\persian_invariant_theory.json","md5:efaec16d05ce66842763907c13c6c588; local_metadata_sha256=D316F2357D0EDF410F0B430CF95EE427B2FCEAB59FEAB85D6ADF6CA52C768D53","Zenodo record metadata access=open; license=cc-by-4.0; no R3 license clearance","Persian/Farsi; invariant theory; Zenodo; repository metadata; source archive frontier; Zenodo record/file metadata; metadata-only","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch, independently hash, language/topic-screen, and license/access-review before any payload use.","manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0054","source_canon_acquisition_queue","R3-ACQ-0037","source_canon_insufficient","Persianate/Tajik lane - fa_IR only","Persianate/Tajik lane - fa_IR only","zenodo_pdf_fallback_file_hint_needs_fetch_hash_language_license_screen","20117123::Representation of the ""Initiation Ritual"" in Rostam's Seven Labors: A Mythological and Phenomenological Reading Based on Mircea Eliade's Theories::4. Fadhl Mahmood Wali-1.pdf","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-ZENODO-FILE-0032","https://zenodo.org/records/20117123","https://zenodo.org/api/records/20117123/files/4.%20Fadhl%20Mahmood%20Wali-1.pdf/content; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\persian_invariant_theory.json","md5:d6b814febf658140672a70936abdf7d1; local_metadata_sha256=D316F2357D0EDF410F0B430CF95EE427B2FCEAB59FEAB85D6ADF6CA52C768D53","Zenodo record metadata access=open; license=cc-by-4.0; no R3 license clearance","Persian/Farsi; invariant theory; Zenodo; repository metadata; source archive frontier; Zenodo record/file metadata; metadata-only","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch, independently hash, language/topic-screen, and license/access-review before any payload use.","manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0055","source_canon_acquisition_queue","R3-ACQ-0038","source_canon_insufficient","Persianate/Tajik lane - fa_IR only","Persianate/Tajik lane - fa_IR only","zenodo_pdf_fallback_file_hint_needs_fetch_hash_language_license_screen","2470389::The Invariant Theory of Three Quadrics::article.pdf","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-ZENODO-FILE-0033","https://zenodo.org/records/2470389","https://zenodo.org/api/records/2470389/files/article.pdf/content; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\persian_invariant_theory.json","md5:7993b4ddf081b7947fe978572a2d9dd5; local_metadata_sha256=D316F2357D0EDF410F0B430CF95EE427B2FCEAB59FEAB85D6ADF6CA52C768D53","Zenodo record metadata access=open; license=cc-zero; no R3 license clearance","Persian/Farsi; invariant theory; Zenodo; repository metadata; source archive frontier; Zenodo record/file metadata; metadata-only","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch, independently hash, language/topic-screen, and license/access-review before any payload use.","manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0056","source_canon_acquisition_queue","R3-ACQ-0039","source_canon_insufficient","Persianate/Tajik lane - fa_IR only","Persianate/Tajik lane - fa_IR only","zenodo_metadata_topic_file_hint_needs_manual_screening","10074309::Linear Algebra::WhatsApp Image 2023-11-06 at 12.36.39 PM.jpeg","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-ZENODO-FILE-0034","https://zenodo.org/records/10074309","https://zenodo.org/api/records/10074309/files/WhatsApp%20Image%202023-11-06%20at%2012.36.39%20PM.jpeg/content; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\xepersian_linear_algebra.json","md5:3eb5c8e7764d9ffbbf48959aa1d3e78e; local_metadata_sha256=E6C4C19942FF6ECADF68317B43FB529D8F117E78BA6C98A9B32C55564837CA39","Zenodo record metadata access=open; license=cc-by-4.0; no R3 license clearance","Persian/Farsi; XePersian; linear algebra; TeX; Zenodo; source archive frontier; Zenodo record/file metadata; metadata-only","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch, independently hash, language/topic-screen, and license/access-review before any payload use.","manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0057","source_canon_acquisition_queue","R3-ACQ-0040","source_canon_insufficient","Persianate/Tajik lane - fa_IR only","Persianate/Tajik lane - fa_IR only","zenodo_metadata_topic_file_hint_needs_manual_screening","15067574::Linear Algebra::Full cover.jpg","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-ZENODO-FILE-0035","https://zenodo.org/records/15067574","https://zenodo.org/api/records/15067574/files/Full%20cover.jpg/content; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\xepersian_linear_algebra.json","md5:051b6c75c16c96599d680ed9695e379b; local_metadata_sha256=E6C4C19942FF6ECADF68317B43FB529D8F117E78BA6C98A9B32C55564837CA39","Zenodo record metadata access=open; license=cc-by-4.0; no R3 license clearance","Persian/Farsi; XePersian; linear algebra; TeX; Zenodo; source archive frontier; Zenodo record/file metadata; metadata-only","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch, independently hash, language/topic-screen, and license/access-review before any payload use.","manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0058","source_canon_acquisition_queue","R3-ACQ-0041","source_canon_insufficient","Persianate/Tajik lane - fa_IR only","Persianate/Tajik lane - fa_IR only","zenodo_source_archive_or_compressed_file_hint_needs_fetch_hash_language_license_screen","3367812::SLATE::slate-2019-04-04.tar.gz","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-ZENODO-FILE-0036","https://zenodo.org/records/3367812","https://zenodo.org/api/records/3367812/files/slate-2019-04-04.tar.gz/content; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\xepersian_linear_algebra.json","md5:2a2ea8bc1cd32ef1aa34919282760bae; local_metadata_sha256=E6C4C19942FF6ECADF68317B43FB529D8F117E78BA6C98A9B32C55564837CA39","Zenodo record metadata access=open; license=bsd-3-clause; no R3 license clearance","Persian/Farsi; XePersian; linear algebra; TeX; Zenodo; source archive frontier; Zenodo record/file metadata; metadata-only","SLATE is a linear algebra software/source package metadata hit, not an Arabic/Persian/Dari/Tajik/Urdu mathematical prose/source-language witness; repeated route hits do not authorize language-lane use.","Retain Zenodo file URL, md5, access, and license metadata as a source-archive-shaped false-positive boundary; do not fetch for Arabic/Persianate language witness use.","manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0059","source_canon_acquisition_queue","R3-ACQ-0042","source_canon_insufficient","Persianate/Tajik lane - fa_IR only","Persianate/Tajik lane - fa_IR only","zenodo_metadata_topic_file_hint_needs_manual_screening","8296796::Elementary Linear Algebra::WhatsApp Image 2023-08-29 at 11.44.12 AM.jpeg","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-ZENODO-FILE-0037","https://zenodo.org/records/8296796","https://zenodo.org/api/records/8296796/files/WhatsApp%20Image%202023-08-29%20at%2011.44.12%20AM.jpeg/content; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\xepersian_linear_algebra.json","md5:af5eb81893a81e9708fdf93b2851ab7a; local_metadata_sha256=E6C4C19942FF6ECADF68317B43FB529D8F117E78BA6C98A9B32C55564837CA39","Zenodo record metadata access=open; license=cc-by-4.0; no R3 license clearance","Persian/Farsi; XePersian; linear algebra; TeX; Zenodo; source archive frontier; Zenodo record/file metadata; metadata-only","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch, independently hash, language/topic-screen, and license/access-review before any payload use.","manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0060","source_canon_acquisition_queue","R3-ACQ-0043","source_canon_insufficient","Persianate/Tajik lane - fa_IR only","Persianate/Tajik lane - fa_IR only","zenodo_metadata_topic_file_hint_needs_manual_screening","10863548::Mathematics Linear Algebra::WhatsApp Image 2024-03-23 at 1.20.16 PM (1).jpeg","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-ZENODO-FILE-0038","https://zenodo.org/records/10863548","https://zenodo.org/api/records/10863548/files/WhatsApp%20Image%202024-03-23%20at%201.20.16%20PM%20(1).jpeg/content; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\xepersian_linear_algebra.json","md5:7cecc2421a17c5889761d6c33bb094c5; local_metadata_sha256=E6C4C19942FF6ECADF68317B43FB529D8F117E78BA6C98A9B32C55564837CA39","Zenodo record metadata access=open; license=cc-by-4.0; no R3 license clearance","Persian/Farsi; XePersian; linear algebra; TeX; Zenodo; source archive frontier; Zenodo record/file metadata; metadata-only","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch, independently hash, language/topic-screen, and license/access-review before any payload use.","manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0061","source_canon_acquisition_queue","R3-ACQ-0044","source_canon_insufficient","Persianate/Tajik lane - prs_AF separate gate","Persianate/Tajik lane - prs_AF separate gate","zenodo_metadata_topic_file_hint_needs_manual_screening","10074309::Linear Algebra::WhatsApp Image 2023-11-06 at 12.36.39 PM.jpeg","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-ZENODO-FILE-0039","https://zenodo.org/records/10074309","https://zenodo.org/api/records/10074309/files/WhatsApp%20Image%202023-11-06%20at%2012.36.39%20PM.jpeg/content; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\dari_linear_algebra.json","md5:3eb5c8e7764d9ffbbf48959aa1d3e78e; local_metadata_sha256=8E648F6F994B93B79725D371DCADFC74B54B3B87AC13F6FC2C2D1F9AB3D65A86","Zenodo record metadata access=open; license=cc-by-4.0; no R3 license clearance","Dari/Afghan Persian; linear algebra; Zenodo; separate gate; Zenodo record/file metadata; metadata-only","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch, independently hash, language/topic-screen, and license/access-review before any payload use.","manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
