zip_filename,member_path,source_bytes,source_sha256,public_bytes,public_sha256,privacy_occurrences
70a_KO_P01__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/difficulty_ledger/DIFFICULTY_LEDGER.csv,19558,4727FBEA549220375363085B323CA13950098F155E5926BA949F15D991FB0DE9,19558,4727FBEA549220375363085B323CA13950098F155E5926BA949F15D991FB0DE9,0
70a_KO_P01__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/difficulty_ledger/DIFFICULTY_LEDGER.jsonl,31051,8DD31D648DA1B9BE756845ABAD21720F327E540406F2E7D69B4348E51833AB97,31051,8DD31D648DA1B9BE756845ABAD21720F327E540406F2E7D69B4348E51833AB97,0
70a_KO_P01__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/difficulty_ledger/DIFFICULTY_LEDGER.schema.json,2388,78C206B311DF7833E643989C731BDCF0605FA791D34C5601CAEE93E02C8A4DA0,2388,78C206B311DF7833E643989C731BDCF0605FA791D34C5601CAEE93E02C8A4DA0,0
70a_KO_P01__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/difficulty_ledger/DIFFICULTY_LEDGER_VALIDATION_REPORT.json,677,A58C41377BAC6BF5C979A3F048B7843F1223EC6BF3554BC6199CDE1EA346C59D,677,A58C41377BAC6BF5C979A3F048B7843F1223EC6BF3554BC6199CDE1EA346C59D,0
70a_KO_P01__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/difficulty_ledger/append_hard_010_validator_hash_convention.ps1,5581,ED4AF3DE53A16109ED8CEE2AC9B61EA671D5D8C54B7BFDD18CBB876E4BF34A7A,5581,ED4AF3DE53A16109ED8CEE2AC9B61EA671D5D8C54B7BFDD18CBB876E4BF34A7A,0
70a_KO_P01__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/difficulty_ledger/append_hard_011_raw_line_hash_replay.ps1,5596,C37A0512CD8D24824B23C25CA98F9E2CE428900689CFA5FF6A1F871E9FA57285,5596,C37A0512CD8D24824B23C25CA98F9E2CE428900689CFA5FF6A1F871E9FA57285,0
70a_KO_P01__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/difficulty_ledger/initialize_difficulty_ledger.ps1,16918,BFBCD69337DBB9D332CDC865CECC96F4DFE78096D53C28779C87AF57B6859952,16918,BFBCD69337DBB9D332CDC865CECC96F4DFE78096D53C28779C87AF57B6859952,0
70a_KO_P01__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/difficulty_ledger/rejected_attempts/DIFFICULTY_LEDGER_VALIDATION_REPORT_failed_hash_convention_20260804.json,1146,9709B0CE22BC6AD0D88ED084A351930BE3C90CE6E99587C78686E51648896037,1146,9709B0CE22BC6AD0D88ED084A351930BE3C90CE6E99587C78686E51648896037,0
70a_KO_P01__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/difficulty_ledger/rejected_attempts/DIFFICULTY_LEDGER_VALIDATION_REPORT_failed_reserialization_edge_20260804.json,732,5169E6C2963EDEC3635AB7DB03C72E238FD4B225584D9BCADCD0D7A2A03EA0F0,732,5169E6C2963EDEC3635AB7DB03C72E238FD4B225584D9BCADCD0D7A2A03EA0F0,0
70a_KO_P01__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/difficulty_ledger/validate_difficulty_ledger.ps1,3849,45C62376F67054942C9256BE2BF15D9E33C0C87F6DD7B94403570F2EFF4A6548,3849,45C62376F67054942C9256BE2BF15D9E33C0C87F6DD7B94403570F2EFF4A6548,0
70a_KO_P01__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/structural_index/PRODUCER_STRUCTURAL_INDEX.csv,52434,9CB17276B34C4E4E208CEC374F8257B56DBEA5EE60ED2B06F39B6C1E7CAADF53,52434,9CB17276B34C4E4E208CEC374F8257B56DBEA5EE60ED2B06F39B6C1E7CAADF53,0
70a_KO_P01__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/structural_index/PRODUCER_STRUCTURAL_INDEX.jsonl,72827,FFB9B26427955C02012EAC48AA25BAC8786435AB244C5F1BCA551DF9E6B4448F,70307,9707159B08D6602B345407C1F5D70BD436CD07F13975AB45757EAE9D7A539B14,90
70a_KO_P01__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/structural_index/PRODUCER_STRUCTURAL_INDEX.schema.json,2703,E5761352D61341139AB23321420817E125371DB97E2E9C9F73516739D3D1CC12,2703,E5761352D61341139AB23321420817E125371DB97E2E9C9F73516739D3D1CC12,0
70a_KO_P01__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/structural_index/PRODUCER_STRUCTURAL_INDEX_VALIDATION_REPORT.json,824,DB2535C47F5D1B6ABBF16FF9BD1E3D633AA43153B70C1744A874FC6F05B3B429,824,DB2535C47F5D1B6ABBF16FF9BD1E3D633AA43153B70C1744A874FC6F05B3B429,0
70a_KO_P01__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/structural_index/build_and_validate_structural_index.ps1,14788,CD86E909DD0237FE0C166B1B0CA5A711ABC23AA9CAD52E2CBCD3DB24FADD1A4C,14788,CD86E909DD0237FE0C166B1B0CA5A711ABC23AA9CAD52E2CBCD3DB24FADD1A4C,0
70a_KO_P01__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/visual_evidence/VISUAL_EVIDENCE_INDEX.csv,332,3C951B6EEA7A4C640862D42134561550FC22C5DA0C40F83C4842372822D3E6E5,332,3C951B6EEA7A4C640862D42134561550FC22C5DA0C40F83C4842372822D3E6E5,0
70a_KO_P01__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/visual_evidence/VISUAL_EVIDENCE_INDEX.jsonl,0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,0
70a_KO_P01__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/visual_evidence/VISUAL_EVIDENCE_INDEX.schema.json,2356,1942DEFEE87DB627FA51FAE36596DB9214B9A0B7E29AD4A9ED463676A69EED76,2356,1942DEFEE87DB627FA51FAE36596DB9214B9A0B7E29AD4A9ED463676A69EED76,0
70a_KO_P01__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/visual_evidence/VISUAL_EVIDENCE_INDEX_VALIDATION_REPORT.json,745,4D12FBECEF4FD3AA4B5E89A51B2C5474927B83DF50FFCAD909273FE9E7C496E2,745,4D12FBECEF4FD3AA4B5E89A51B2C5474927B83DF50FFCAD909273FE9E7C496E2,0
70a_KO_P01__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/visual_evidence/VISUAL_EVIDENCE_STATUS.md,929,FB0983ED823679079879CE1FF2377F835A5F61917221820694C7FE5CF3C98CBF,929,FB0983ED823679079879CE1FF2377F835A5F61917221820694C7FE5CF3C98CBF,0
70a_KO_P01__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/visual_evidence/validate_visual_evidence.ps1,2083,81C18E336EB32CF18B21410859F5534B8E462B4DE02E70677EBDA73DAA5820AD,2083,81C18E336EB32CF18B21410859F5534B8E462B4DE02E70677EBDA73DAA5820AD,0
70a_KO_P01__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,ko/Noether_Paper01_Korean_U01_translation_draft_v001.tex,4452,48961F41A3C178968A5D2157F6FD5E756DAC7817555CAD07208C61E5A6643BE7,4452,48961F41A3C178968A5D2157F6FD5E756DAC7817555CAD07208C61E5A6643BE7,0
70a_KO_P01__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,ko/Noether_Paper01_Korean_U02_translation_draft_v001.tex,2879,52C02759CC6D08AA102DA366F7F148A4D148EC1066E2F81DE929CEE43A46DDDF,2879,52C02759CC6D08AA102DA366F7F148A4D148EC1066E2F81DE929CEE43A46DDDF,0
70a_KO_P01__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,ko/Noether_Paper01_Korean_U03_translation_draft_v001.tex,2111,ECEE0AB9E9D8C89D6A9B4FBBA63128FBE1990764847E01038AB894EF66C9DF54,2111,ECEE0AB9E9D8C89D6A9B4FBBA63128FBE1990764847E01038AB894EF66C9DF54,0
70b_KO_P05__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,ARCHIVE_PRIVACY_TRANSFORMATIONS.csv,4035,A8E91C4BA875520764EE210BBFF9CF2D774747D921DB7891BAF3DD12A31FB4E0,4035,A8E91C4BA875520764EE210BBFF9CF2D774747D921DB7891BAF3DD12A31FB4E0,0
70b_KO_P05__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,ARCHIVE_PUBLICATION_README.md,1166,0594A24F287F97538F9FC7AC8C2D805A1A737CF9F56E95049DEFD84487451D5B,1179,CDD0239675306731F8DD860157C21D42EBFA2770A5B8CB8F504D54BD52859C61,1
70b_KO_P05__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,ARCHIVE_PUBLIC_PROJECTION_MANIFEST.csv,6080,866383149F3E86B2669F5DC4AC6B969F59EF7B14B14914FF6E360802F93684E5,6080,866383149F3E86B2669F5DC4AC6B969F59EF7B14B14914FF6E360802F93684E5,0
70b_KO_P05__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,ARCHIVE_SNAPSHOT_VALIDATION.json,908,514F9DAB931F154764E13314879C6E515763A3B0B6A6AFE1D8A94AFAEA8DAC11,908,514F9DAB931F154764E13314879C6E515763A3B0B6A6AFE1D8A94AFAEA8DAC11,0
70b_KO_P05__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,CHECKER_HANDOFF_U01_U04.md,4958,A662B265BB3FB4BA26E4CAD65BB4CC3C7A6734D479E4995A675EC07FA29A6647,4958,A662B265BB3FB4BA26E4CAD65BB4CC3C7A6734D479E4995A675EC07FA29A6647,0
70b_KO_P05__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,SOURCE_CUSTODY.md,3048,9A3D75707EE3D64C1E8F9B970BA3B13F51EE7D8D86FF5F4B4CD8ED3A8443E9AE,3048,9A3D75707EE3D64C1E8F9B970BA3B13F51EE7D8D86FF5F4B4CD8ED3A8443E9AE,0
70b_KO_P05__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,STATUS.md,5371,39315152BBBA3C0D3A9530CAF75DEA54D0A2BB4BC7AC61CE0DB48250B264558C,5371,39315152BBBA3C0D3A9530CAF75DEA54D0A2BB4BC7AC61CE0DB48250B264558C,0
70b_KO_P05__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,TRANSLATION_CHOICES_U01_U04.md,7063,8C431205D0EED3A1500054B114947262D34E89AD688ABE253C3A51706C41ED3E,7063,8C431205D0EED3A1500054B114947262D34E89AD688ABE253C3A51706C41ED3E,0
70b_KO_P05__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/csv_artifact_validation/CSV_PROJECTIONS_ARTIFACT_TOOL_VALIDATION_REPORT.json,2759,652F73D3299C34D450DD953E7E9F69E40BC9AF6F89CE57BB9BC264B47A81A17F,2675,33CF9F71A86264A6ED31AC57AB827B49E008732113F6497CD2E283EC3F9774C9,3
70b_KO_P05__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/difficulty/DIFFICULTY_LEDGER.csv,11672,F8F315B5F8900EC8F30587FC07C5820D32B971833CFC1765AEF8050F6E4F9F0F,11560,52E733CF067992A710A90D6AC22E7535F47E4831367FB7F266444A89AA62BBDE,4
70b_KO_P05__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/difficulty/DIFFICULTY_LEDGER.jsonl,19600,B07EA77F8B654952B8C0EEAC51427EC7A4FE1E23691F4950611A166D716F83CD,19012,BA8B93E9FF96C01D73F53FD74F748B597F420295B3647D2DECD5C086061FB89E,21
70b_KO_P05__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/difficulty/DIFFICULTY_LEDGER.schema.json,3890,284C0CDF7295E7DD0D45371F2764A255DD8A76C62CB486CA1A291C194575A9E2,3890,284C0CDF7295E7DD0D45371F2764A255DD8A76C62CB486CA1A291C194575A9E2,0
70b_KO_P05__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/difficulty/DIFFICULTY_LEDGER_VALIDATION_REPORT.json,917,1FF2763A41C4C415EE7E7DA414656D2D813F735DA3A8ADD826236E8D4EAD23A7,917,1FF2763A41C4C415EE7E7DA414656D2D813F735DA3A8ADD826236E8D4EAD23A7,0
70b_KO_P05__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/difficulty/build_and_validate_difficulty_ledger.ps1,22396,88BD505FB33AB344331538EA58B03C832411950D08EC2EF952FACDAAFCE9C71A,22396,88BD505FB33AB344331538EA58B03C832411950D08EC2EF952FACDAAFCE9C71A,0
70b_KO_P05__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/structural_index/PRODUCER_STRUCTURAL_INDEX.csv,54354,F31B2CF125EC533963E8B36AE8AC77443E8DC9D7034692C5D0C5AE26B7E43920,53122,645D553636B3C91F40E3C3D0EA527533D9817A451FDBB095B160E4C47323DE97,44
70b_KO_P05__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/structural_index/PRODUCER_STRUCTURAL_INDEX.jsonl,70007,87DAD2DE6CEFBAE67F19975A970D1D2FA58E5139C8F8C08288164E9AFCFAFC00,67627,6D076EFCB0A3F2A933CE89AB1FD093FC5A386131EA1127611B3426C73AF3388C,85
70b_KO_P05__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/structural_index/PRODUCER_STRUCTURAL_INDEX.schema.json,4078,F4FCBF4144A0E04670A63BC4CFAB66C3007AA5953A957475776E13F2335D296D,4078,F4FCBF4144A0E04670A63BC4CFAB66C3007AA5953A957475776E13F2335D296D,0
70b_KO_P05__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/structural_index/PRODUCER_STRUCTURAL_INDEX_VALIDATION_REPORT.json,2091,77311B85095CC38E58F463D06B0554E6FDFFB98B99F97BC7A34C73417F6348E2,2091,77311B85095CC38E58F463D06B0554E6FDFFB98B99F97BC7A34C73417F6348E2,0
70b_KO_P05__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/structural_index/build_and_validate_structural_index.ps1,19771,D8225FEE6AB7BB1446AC7FA4D29C5F31AD54BA02DDCFDF6E3BAD191E017FCB7E,19771,D8225FEE6AB7BB1446AC7FA4D29C5F31AD54BA02DDCFDF6E3BAD191E017FCB7E,0
70b_KO_P05__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/visual/STATUS.md,1298,2888193480B4D954B2C18E78711D5E34D8315F99FE986FD9B15E8D385E5EA00B,1298,2888193480B4D954B2C18E78711D5E34D8315F99FE986FD9B15E8D385E5EA00B,0
70b_KO_P05__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/visual/VISUAL_EVIDENCE.csv,330,716E17792C25FF931C4E79323C8F198F41CCE8842A900D9936BEDA5F2A113DE1,330,716E17792C25FF931C4E79323C8F198F41CCE8842A900D9936BEDA5F2A113DE1,0
70b_KO_P05__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/visual/VISUAL_EVIDENCE.jsonl,0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,0
70b_KO_P05__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/visual/VISUAL_EVIDENCE.schema.json,3119,7178A862A0ACD5D778E6FBD8B42611314BB8A516E14765A947681CC6A8D914F8,3119,7178A862A0ACD5D778E6FBD8B42611314BB8A516E14765A947681CC6A8D914F8,0
70b_KO_P05__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/visual/VISUAL_EVIDENCE_VALIDATION_REPORT.json,1016,86F3CBD7D6BDF4B8BA84A9DC65F145A98711A22705F147D4E2CF90A2B5BAB692,1016,86F3CBD7D6BDF4B8BA84A9DC65F145A98711A22705F147D4E2CF90A2B5BAB692,0
70b_KO_P05__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/visual/build_and_validate_visual_evidence.ps1,2891,33A5A28D0E8099BD216FEF9CB68FFB5BEC4D76DF72FD6E95389115009455D1D0,2891,33A5A28D0E8099BD216FEF9CB68FFB5BEC4D76DF72FD6E95389115009455D1D0,0
70b_KO_P05__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,targets/Noether_P05_Korean_U01_UNCHECKED.tex,1922,F6DD290B4680A011B9BEAEC59FBBB30BDA8D60D8F7E225B6B42AC8361F0CB269,1922,F6DD290B4680A011B9BEAEC59FBBB30BDA8D60D8F7E225B6B42AC8361F0CB269,0
70b_KO_P05__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,targets/Noether_P05_Korean_U02_UNCHECKED.tex,5099,6ADABF3C467F1D8C01036ED1AD0AED55F39EE6929A3367773D12CE053E1CF33E,5099,6ADABF3C467F1D8C01036ED1AD0AED55F39EE6929A3367773D12CE053E1CF33E,0
70b_KO_P05__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,targets/Noether_P05_Korean_U03_UNCHECKED.tex,3186,7E568A2F1ED2196A57465430554F7D53005983471C659BC599B2A98C6954A73D,3186,7E568A2F1ED2196A57465430554F7D53005983471C659BC599B2A98C6954A73D,0
70b_KO_P05__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,targets/Noether_P05_Korean_U04_UNCHECKED.tex,2952,5790AF5D99A767146DB2C436D9AA2DF4ECC254B636CCE8FDEB85C6C62E7DC19A,2952,5790AF5D99A767146DB2C436D9AA2DF4ECC254B636CCE8FDEB85C6C62E7DC19A,0
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,ARCHIVE_PRIVACY_TRANSFORMATIONS.csv,4876,3AE493E1BDA9F593883341E3FD2241442683CEEB7A576FB232F087FEA29EC305,4876,3AE493E1BDA9F593883341E3FD2241442683CEEB7A576FB232F087FEA29EC305,0
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,ARCHIVE_PUBLICATION_README.md,1166,D65F4B68C280A37FA781183A50147A6980BEA8A100D1EA5196F8398333C3C444,1179,EDBE3C5F41E3F26ECC7CA6BC451E1791CE044F1533ECC695698D1AF525BA436E,1
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,ARCHIVE_PUBLIC_PROJECTION_MANIFEST.csv,9940,3B855700E74B04AD7CC7DB1BD305B2130617E33870DD07F0A113CDE7D7DD61F7,9940,3B855700E74B04AD7CC7DB1BD305B2130617E33870DD07F0A113CDE7D7DD61F7,0
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,ARCHIVE_SNAPSHOT_VALIDATION.json,908,AC1BF807995435657C7A647897203525AC61A2D814E4B5EC234B4941EEF1887F,908,AC1BF807995435657C7A647897203525AC61A2D814E4B5EC234B4941EEF1887F,0
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,CHECKER_HANDOFF_U01_U08.md,4627,F7685CD209DE8646D65765C8ED3B22C5E5B35955D5EB0598675FF49927947AF5,4627,F7685CD209DE8646D65765C8ED3B22C5E5B35955D5EB0598675FF49927947AF5,0
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,SOURCE_CUSTODY.md,3012,202309EDDDD83478413777EC8296FCE1A2D0A7E384AF6EA40EA31D5433160D7A,3012,202309EDDDD83478413777EC8296FCE1A2D0A7E384AF6EA40EA31D5433160D7A,0
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,STATUS.md,3325,BD6E3049761DDEC23CE645C87833998B296D6AC712BCEDD8B245C107C71004A9,3325,BD6E3049761DDEC23CE645C87833998B296D6AC712BCEDD8B245C107C71004A9,0
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,TRANSLATION_CHOICES_U01_U08.md,6125,FA99B542AE1D1CAA17B7EB3630F6DBF719D6F8E6B64AF33F00CDE14C08FEB8C1,6125,FA99B542AE1D1CAA17B7EB3630F6DBF719D6F8E6B64AF33F00CDE14C08FEB8C1,0
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,reproducibility/csv_artifact_validation/CSV_PROJECTIONS_ARTIFACT_TOOL_VALIDATION_REPORT.json,2767,E800CEA5E6D7C0886317BDD054D7C995C2ECDB9B171926C6221B31AB556F4A8F,2683,C055C6F4134DD1BDE0DE4C03CD3165BA5E5E3821BB827430CF6A125610520F2D,3
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,reproducibility/difficulty/DIFFICULTY_LEDGER.csv,11433,BA2B2FD5BE2B4730EB1053DDA1858873BC44DE682810ADBC76F123F8B930C11D,11433,BA2B2FD5BE2B4730EB1053DDA1858873BC44DE682810ADBC76F123F8B930C11D,0
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,reproducibility/difficulty/DIFFICULTY_LEDGER.jsonl,50945,8436E8650D9E4B82D7455E59ADBAC96A19C116B6B262639BC9A21723C88385A4,50543,3ED4417D43E3A1825C68C806F560018AD32FA7E74B0E7CCCDC8392DB95D8A86A,15
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,reproducibility/difficulty/DIFFICULTY_LEDGER.schema.json,5094,FF51EAB3319E30B3421F5263095494CE6D549A35154495A952301FACB3577C8E,5094,FF51EAB3319E30B3421F5263095494CE6D549A35154495A952301FACB3577C8E,0
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,reproducibility/difficulty/DIFFICULTY_LEDGER_README.md,1149,F83BD39EB20F640C3E1D1CA0401D44B46E5C3DC245269665303E83475AAB3829,1149,F83BD39EB20F640C3E1D1CA0401D44B46E5C3DC245269665303E83475AAB3829,0
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,reproducibility/difficulty/INITIALIZATION_REPORT.json,462,39EDBB3D3700EEBD3891E781753421AC9861D50E8927098831BB2E6B1BE31443,462,39EDBB3D3700EEBD3891E781753421AC9861D50E8927098831BB2E6B1BE31443,0
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,reproducibility/difficulty/VALIDATION_REPORT.json,565,B5424228B24F48FA998C2416E1F1044597B9AFD37264F0D61A61281DB2EA072B,565,B5424228B24F48FA998C2416E1F1044597B9AFD37264F0D61A61281DB2EA072B,0
