record_id,logical_source_id,language,variety_code,standard_or_idiom,region,script,secondary_language,institution,publication_date,retrieved_at,domain,domain_tags,domain_review_status,register,title_or_query,representation,absolute_path,search_text_path,search_text_sha256,search_text_contract,bytes,sha256,upstream_locator,revision_or_version,source_use_status,license_signal,license_status,hash_verification,sense_review_status,corpus_topic_eligible,native_source,generated,dedupe_status,counting_eligible,term_promotion_eligible
TRANSFER-0039,TRANSFER-ES-B-002_notas-san-salvador-outputs/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/algebra-2019/2-polinomios-ejercicios.tex,es,es,standard Spanish,Spain and Americas,Latn,,,,,abstract_algebra,abstract_algebra,transfer_manifest_subject_label_not_page_topic_review,unresolved_register,ES-B-002_notas-san-salvador,tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\algebra-2019\2-polinomios-ejercicios.tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\algebra-2019\2-polinomios-ejercicios.tex,F66DF9AB9D6FFE094607FAFA6593EDF819498B9934D0B52CDABD75D8DD66F1B6,source_file_is_canonical_search_text,7962,F66DF9AB9D6FFE094607FAFA6593EDF819498B9934D0B52CDABD75D8DD66F1B6,C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\source_canon_repo_text_probe\ES-B-002_notas-san-salvador\algebra-2019\2-polinomios-ejercicios.tex,recovered_transfer_20260706,spanish-repo-tex-body-presence; source-witness-candidate; license-gap-no-clearance; not-promoted,"GitHub public TeX repository; GitHub API repo.license null and license endpoint 404 on 2026-07-04; local ZIP has 102 entries and no LICENSE/COPYING file; 64 text-like archive files scanned (2,022,298 bytes) with 0 repository license-grant hits, 1 third-party AMS .bst copyright notice, 3 false positives; linked cadadr teaching pages HTTP 200 with 0 rights/license hits; no license-clearance claim",unresolved_no_explicit_grant,match,not_term_sense_reviewed,true,false,false,primary_unique,false,false
TRANSFER-0040,TRANSFER-ES-B-002_notas-san-salvador-outputs/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/algebra-2019/2-polinomios.tex,es,es,standard Spanish,Spain and Americas,Latn,,,,,abstract_algebra,abstract_algebra,transfer_manifest_subject_label_not_page_topic_review,unresolved_register,ES-B-002_notas-san-salvador,tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\algebra-2019\2-polinomios.tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\algebra-2019\2-polinomios.tex,75EE22A896D250364BEA923BBE470A3CCD7343E67F213F539AA3EFD0601D7A66,source_file_is_canonical_search_text,36337,75EE22A896D250364BEA923BBE470A3CCD7343E67F213F539AA3EFD0601D7A66,C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\source_canon_repo_text_probe\ES-B-002_notas-san-salvador\algebra-2019\2-polinomios.tex,recovered_transfer_20260706,spanish-repo-tex-body-presence; source-witness-candidate; license-gap-no-clearance; not-promoted,"GitHub public TeX repository; GitHub API repo.license null and license endpoint 404 on 2026-07-04; local ZIP has 102 entries and no LICENSE/COPYING file; 64 text-like archive files scanned (2,022,298 bytes) with 0 repository license-grant hits, 1 third-party AMS .bst copyright notice, 3 false positives; linked cadadr teaching pages HTTP 200 with 0 rights/license hits; no license-clearance claim",unresolved_no_explicit_grant,match,not_term_sense_reviewed,true,false,false,primary_unique,false,false
TRANSFER-0041,TRANSFER-ES-B-002_notas-san-salvador-outputs/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/algebra-2019/a-alfabeto.tex,es,es,standard Spanish,Spain and Americas,Latn,,,,,abstract_algebra,abstract_algebra,transfer_manifest_subject_label_not_page_topic_review,unresolved_register,ES-B-002_notas-san-salvador,tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\algebra-2019\a-alfabeto.tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\algebra-2019\a-alfabeto.tex,08D04F28DA63B01BB8F1FB21EEF0D6C6F50AFD3D1FC4FF4699F96AD2E606C275,source_file_is_canonical_search_text,3218,08D04F28DA63B01BB8F1FB21EEF0D6C6F50AFD3D1FC4FF4699F96AD2E606C275,C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\source_canon_repo_text_probe\ES-B-002_notas-san-salvador\algebra-2019\a-alfabeto.tex,recovered_transfer_20260706,spanish-repo-tex-body-presence; source-witness-candidate; license-gap-no-clearance; not-promoted,"GitHub public TeX repository; GitHub API repo.license null and license endpoint 404 on 2026-07-04; local ZIP has 102 entries and no LICENSE/COPYING file; 64 text-like archive files scanned (2,022,298 bytes) with 0 repository license-grant hits, 1 third-party AMS .bst copyright notice, 3 false positives; linked cadadr teaching pages HTTP 200 with 0 rights/license hits; no license-clearance claim",unresolved_no_explicit_grant,match,not_term_sense_reviewed,true,false,false,primary_unique,false,false
TRANSFER-0042,TRANSFER-ES-B-002_notas-san-salvador-outputs/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/algebra-2019/b-pari.tex,es,es,standard Spanish,Spain and Americas,Latn,,,,,abstract_algebra,abstract_algebra,transfer_manifest_subject_label_not_page_topic_review,unresolved_register,ES-B-002_notas-san-salvador,tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\algebra-2019\b-pari.tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\algebra-2019\b-pari.tex,97BE83CA96C0EED3A0B466FFEC110D69716A54F9647674FC4C7DE3798759EB21,source_file_is_canonical_search_text,32595,97BE83CA96C0EED3A0B466FFEC110D69716A54F9647674FC4C7DE3798759EB21,C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\source_canon_repo_text_probe\ES-B-002_notas-san-salvador\algebra-2019\b-pari.tex,recovered_transfer_20260706,spanish-repo-tex-body-presence; source-witness-candidate; license-gap-no-clearance; not-promoted,"GitHub public TeX repository; GitHub API repo.license null and license endpoint 404 on 2026-07-04; local ZIP has 102 entries and no LICENSE/COPYING file; 64 text-like archive files scanned (2,022,298 bytes) with 0 repository license-grant hits, 1 third-party AMS .bst copyright notice, 3 false positives; linked cadadr teaching pages HTTP 200 with 0 rights/license hits; no license-clearance claim",unresolved_no_explicit_grant,match,not_term_sense_reviewed,true,false,false,primary_unique,false,false
TRANSFER-0043,TRANSFER-ES-B-002_notas-san-salvador-outputs/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/algebra-2019/extra/divisibilidad-en-Z.tex,es,es,standard Spanish,Spain and Americas,Latn,,,,,abstract_algebra,abstract_algebra,transfer_manifest_subject_label_not_page_topic_review,unresolved_register,ES-B-002_notas-san-salvador,tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\algebra-2019\extra\divisibilidad-en-Z.tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\algebra-2019\extra\divisibilidad-en-Z.tex,38ECD8C6F8DFEEFEE64BC7E9ACDB0BE02C855D2F751D757C25601B4332D91880,source_file_is_canonical_search_text,20662,38ECD8C6F8DFEEFEE64BC7E9ACDB0BE02C855D2F751D757C25601B4332D91880,C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\source_canon_repo_text_probe\ES-B-002_notas-san-salvador\algebra-2019\extra\divisibilidad-en-Z.tex,recovered_transfer_20260706,spanish-repo-tex-body-presence; source-witness-candidate; license-gap-no-clearance; not-promoted,"GitHub public TeX repository; GitHub API repo.license null and license endpoint 404 on 2026-07-04; local ZIP has 102 entries and no LICENSE/COPYING file; 64 text-like archive files scanned (2,022,298 bytes) with 0 repository license-grant hits, 1 third-party AMS .bst copyright notice, 3 false positives; linked cadadr teaching pages HTTP 200 with 0 rights/license hits; no license-clearance claim",unresolved_no_explicit_grant,match,not_term_sense_reviewed,true,false,false,primary_unique,false,false
TRANSFER-0044,TRANSFER-ES-B-002_notas-san-salvador-outputs/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/algebra-2019/extra/teorema-fundamental-del-algebra.tex,es,es,standard Spanish,Spain and Americas,Latn,,,,,abstract_algebra,abstract_algebra,transfer_manifest_subject_label_not_page_topic_review,unresolved_register,ES-B-002_notas-san-salvador,tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\algebra-2019\extra\teorema-fundamental-del-algebra.tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\algebra-2019\extra\teorema-fundamental-del-algebra.tex,8E73D04A9AC7F79ED716A54E70303A5FB4F03D3CB891DF79587E34D71C2E6F87,source_file_is_canonical_search_text,12811,8E73D04A9AC7F79ED716A54E70303A5FB4F03D3CB891DF79587E34D71C2E6F87,C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\source_canon_repo_text_probe\ES-B-002_notas-san-salvador\algebra-2019\extra\teorema-fundamental-del-algebra.tex,recovered_transfer_20260706,spanish-repo-tex-body-presence; source-witness-candidate; license-gap-no-clearance; not-promoted,"GitHub public TeX repository; GitHub API repo.license null and license endpoint 404 on 2026-07-04; local ZIP has 102 entries and no LICENSE/COPYING file; 64 text-like archive files scanned (2,022,298 bytes) with 0 repository license-grant hits, 1 third-party AMS .bst copyright notice, 3 false positives; linked cadadr teaching pages HTTP 200 with 0 rights/license hits; no license-clearance claim",unresolved_no_explicit_grant,match,not_term_sense_reviewed,true,false,false,primary_unique,false,false
TRANSFER-0045,TRANSFER-ES-B-002_notas-san-salvador-outputs/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/algebra-2019/suficiencia/algebra-1-2019-preguntas.tex,es,es,standard Spanish,Spain and Americas,Latn,,,,,abstract_algebra,abstract_algebra,transfer_manifest_subject_label_not_page_topic_review,unresolved_register,ES-B-002_notas-san-salvador,tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\algebra-2019\suficiencia\algebra-1-2019-preguntas.tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\algebra-2019\suficiencia\algebra-1-2019-preguntas.tex,461237C23F6FBB580BF52B7A2186DFD77B6F4DEE4CA222773965425B6206E8C3,source_file_is_canonical_search_text,1692,461237C23F6FBB580BF52B7A2186DFD77B6F4DEE4CA222773965425B6206E8C3,C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\source_canon_repo_text_probe\ES-B-002_notas-san-salvador\algebra-2019\suficiencia\algebra-1-2019-preguntas.tex,recovered_transfer_20260706,spanish-repo-tex-body-presence; source-witness-candidate; license-gap-no-clearance; not-promoted,"GitHub public TeX repository; GitHub API repo.license null and license endpoint 404 on 2026-07-04; local ZIP has 102 entries and no LICENSE/COPYING file; 64 text-like archive files scanned (2,022,298 bytes) with 0 repository license-grant hits, 1 third-party AMS .bst copyright notice, 3 false positives; linked cadadr teaching pages HTTP 200 with 0 rights/license hits; no license-clearance claim",unresolved_no_explicit_grant,match,not_term_sense_reviewed,true,false,false,primary_unique,false,false
TRANSFER-0046,TRANSFER-ES-B-002_notas-san-salvador-outputs/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/algebra-2019/suficiencia/algebra-1-2019-suficiencia.tex,es,es,standard Spanish,Spain and Americas,Latn,,,,,abstract_algebra,abstract_algebra,transfer_manifest_subject_label_not_page_topic_review,unresolved_register,ES-B-002_notas-san-salvador,tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\algebra-2019\suficiencia\algebra-1-2019-suficiencia.tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\algebra-2019\suficiencia\algebra-1-2019-suficiencia.tex,DB46B4EBA24506654028B525CFC55D0A14429E29CCB20CF2E6C80C437A884590,source_file_is_canonical_search_text,8151,DB46B4EBA24506654028B525CFC55D0A14429E29CCB20CF2E6C80C437A884590,C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\source_canon_repo_text_probe\ES-B-002_notas-san-salvador\algebra-2019\suficiencia\algebra-1-2019-suficiencia.tex,recovered_transfer_20260706,spanish-repo-tex-body-presence; source-witness-candidate; license-gap-no-clearance; not-promoted,"GitHub public TeX repository; GitHub API repo.license null and license endpoint 404 on 2026-07-04; local ZIP has 102 entries and no LICENSE/COPYING file; 64 text-like archive files scanned (2,022,298 bytes) with 0 repository license-grant hits, 1 third-party AMS .bst copyright notice, 3 false positives; linked cadadr teaching pages HTTP 200 with 0 rights/license hits; no license-clearance claim",unresolved_no_explicit_grant,match,not_term_sense_reviewed,true,false,false,primary_unique,false,false
TRANSFER-0047,TRANSFER-ES-B-002_notas-san-salvador-outputs/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/bernoulli/bernoulli.bib,es,es,standard Spanish,Spain and Americas,Latn,,,,,mathematics_mixed,mathematics_mixed,transfer_manifest_subject_label_not_page_topic_review,unresolved_register,ES-B-002_notas-san-salvador,bib,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\bernoulli\bernoulli.bib,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\bernoulli\bernoulli.bib,A4A2A89C35B83FA437E4BA6AC51AFBEE630C0CA77AA292A04583917B098D3C83,source_file_is_canonical_search_text,7982,A4A2A89C35B83FA437E4BA6AC51AFBEE630C0CA77AA292A04583917B098D3C83,C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\source_canon_repo_text_probe\ES-B-002_notas-san-salvador\bernoulli\bernoulli.bib,recovered_transfer_20260706,spanish-repo-tex-body-presence; source-witness-candidate; license-gap-no-clearance; not-promoted,"GitHub public TeX repository; GitHub API repo.license null and license endpoint 404 on 2026-07-04; local ZIP has 102 entries and no LICENSE/COPYING file; 64 text-like archive files scanned (2,022,298 bytes) with 0 repository license-grant hits, 1 third-party AMS .bst copyright notice, 3 false positives; linked cadadr teaching pages HTTP 200 with 0 rights/license hits; no license-clearance claim",unresolved_no_explicit_grant,match,not_term_sense_reviewed,true,false,false,primary_unique,false,false
TRANSFER-0048,TRANSFER-ES-B-002_notas-san-salvador-outputs/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/bernoulli/bernoulli.tex,es,es,standard Spanish,Spain and Americas,Latn,,,,,mathematics_mixed,mathematics_mixed,transfer_manifest_subject_label_not_page_topic_review,unresolved_register,ES-B-002_notas-san-salvador,tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\bernoulli\bernoulli.tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\bernoulli\bernoulli.tex,428038674D60AA12C07CB77794D3ECC0B9326A0DB1D329CC62805A4D92C4C917,source_file_is_canonical_search_text,118063,428038674D60AA12C07CB77794D3ECC0B9326A0DB1D329CC62805A4D92C4C917,C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\source_canon_repo_text_probe\ES-B-002_notas-san-salvador\bernoulli\bernoulli.tex,recovered_transfer_20260706,spanish-repo-tex-body-presence; source-witness-candidate; license-gap-no-clearance; not-promoted,"GitHub public TeX repository; GitHub API repo.license null and license endpoint 404 on 2026-07-04; local ZIP has 102 entries and no LICENSE/COPYING file; 64 text-like archive files scanned (2,022,298 bytes) with 0 repository license-grant hits, 1 third-party AMS .bst copyright notice, 3 false positives; linked cadadr teaching pages HTTP 200 with 0 rights/license hits; no license-clearance claim",unresolved_no_explicit_grant,match,not_term_sense_reviewed,true,false,false,primary_unique,false,false
TRANSFER-0049,TRANSFER-ES-B-002_notas-san-salvador-outputs/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/bernoulli/ejercicios/congruencias.tex,es,es,standard Spanish,Spain and Americas,Latn,,,,,mathematics_mixed,mathematics_mixed,transfer_manifest_subject_label_not_page_topic_review,unresolved_register,ES-B-002_notas-san-salvador,tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\bernoulli\ejercicios\congruencias.tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\bernoulli\ejercicios\congruencias.tex,42A2DE8A0250986AE4C93221261572D836D1E0FACC765F1AE56E01B79D915D8D,source_file_is_canonical_search_text,13570,42A2DE8A0250986AE4C93221261572D836D1E0FACC765F1AE56E01B79D915D8D,C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\source_canon_repo_text_probe\ES-B-002_notas-san-salvador\bernoulli\ejercicios\congruencias.tex,recovered_transfer_20260706,spanish-repo-tex-body-presence; source-witness-candidate; license-gap-no-clearance; not-promoted,"GitHub public TeX repository; GitHub API repo.license null and license endpoint 404 on 2026-07-04; local ZIP has 102 entries and no LICENSE/COPYING file; 64 text-like archive files scanned (2,022,298 bytes) with 0 repository license-grant hits, 1 third-party AMS .bst copyright notice, 3 false positives; linked cadadr teaching pages HTTP 200 with 0 rights/license hits; no license-clearance claim",unresolved_no_explicit_grant,match,not_term_sense_reviewed,true,false,false,primary_unique,false,false
TRANSFER-0050,TRANSFER-ES-B-002_notas-san-salvador-outputs/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/bernoulli/ejercicios/ejercicios-bernoulli.tex,es,es,standard Spanish,Spain and Americas,Latn,,,,,mathematics_mixed,mathematics_mixed,transfer_manifest_subject_label_not_page_topic_review,unresolved_register,ES-B-002_notas-san-salvador,tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\bernoulli\ejercicios\ejercicios-bernoulli.tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\bernoulli\ejercicios\ejercicios-bernoulli.tex,76D999DE29022FF0A318E51FCA9FAD2067D4A2E028F7E1EA00CF9040DFB52487,source_file_is_canonical_search_text,3954,76D999DE29022FF0A318E51FCA9FAD2067D4A2E028F7E1EA00CF9040DFB52487,C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\source_canon_repo_text_probe\ES-B-002_notas-san-salvador\bernoulli\ejercicios\ejercicios-bernoulli.tex,recovered_transfer_20260706,spanish-repo-tex-body-presence; source-witness-candidate; license-gap-no-clearance; not-promoted,"GitHub public TeX repository; GitHub API repo.license null and license endpoint 404 on 2026-07-04; local ZIP has 102 entries and no LICENSE/COPYING file; 64 text-like archive files scanned (2,022,298 bytes) with 0 repository license-grant hits, 1 third-party AMS .bst copyright notice, 3 false positives; linked cadadr teaching pages HTTP 200 with 0 rights/license hits; no license-clearance claim",unresolved_no_explicit_grant,match,not_term_sense_reviewed,true,false,false,primary_unique,false,false
TRANSFER-0051,TRANSFER-ES-B-002_notas-san-salvador-outputs/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/bernoulli/folletos/polinomios-de-bernoulli.tex,es,es,standard Spanish,Spain and Americas,Latn,,,,,mathematics_mixed,mathematics_mixed,transfer_manifest_subject_label_not_page_topic_review,unresolved_register,ES-B-002_notas-san-salvador,tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\bernoulli\folletos\polinomios-de-bernoulli.tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\bernoulli\folletos\polinomios-de-bernoulli.tex,F219E572EF8F50D018D21CE3B8C0DFDF949988483A4E19C8719246D58B833A9C,source_file_is_canonical_search_text,3943,F219E572EF8F50D018D21CE3B8C0DFDF949988483A4E19C8719246D58B833A9C,C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\source_canon_repo_text_probe\ES-B-002_notas-san-salvador\bernoulli\folletos\polinomios-de-bernoulli.tex,recovered_transfer_20260706,spanish-repo-tex-body-presence; source-witness-candidate; license-gap-no-clearance; not-promoted,"GitHub public TeX repository; GitHub API repo.license null and license endpoint 404 on 2026-07-04; local ZIP has 102 entries and no LICENSE/COPYING file; 64 text-like archive files scanned (2,022,298 bytes) with 0 repository license-grant hits, 1 third-party AMS .bst copyright notice, 3 false positives; linked cadadr teaching pages HTTP 200 with 0 rights/license hits; no license-clearance claim",unresolved_no_explicit_grant,match,not_term_sense_reviewed,true,false,false,primary_unique,false,false
TRANSFER-0052,TRANSFER-ES-B-002_notas-san-salvador-outputs/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/bernoulli/folletos/stirling.tex,es,es,standard Spanish,Spain and Americas,Latn,,,,,mathematics_mixed,mathematics_mixed,transfer_manifest_subject_label_not_page_topic_review,unresolved_register,ES-B-002_notas-san-salvador,tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\bernoulli\folletos\stirling.tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\bernoulli\folletos\stirling.tex,0991011739EB86C119A33911F8C502692240EF553F485919DE415477FE855B8F,source_file_is_canonical_search_text,4157,0991011739EB86C119A33911F8C502692240EF553F485919DE415477FE855B8F,C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\source_canon_repo_text_probe\ES-B-002_notas-san-salvador\bernoulli\folletos\stirling.tex,recovered_transfer_20260706,spanish-repo-tex-body-presence; source-witness-candidate; license-gap-no-clearance; not-promoted,"GitHub public TeX repository; GitHub API repo.license null and license endpoint 404 on 2026-07-04; local ZIP has 102 entries and no LICENSE/COPYING file; 64 text-like archive files scanned (2,022,298 bytes) with 0 repository license-grant hits, 1 third-party AMS .bst copyright notice, 3 false positives; linked cadadr teaching pages HTTP 200 with 0 rights/license hits; no license-clearance claim",unresolved_no_explicit_grant,match,not_term_sense_reviewed,true,false,false,primary_unique,false,false
TRANSFER-0053,TRANSFER-ES-B-002_notas-san-salvador-outputs/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/bernoulli/notas-diarias/2017-02-24.tex,es,es,standard Spanish,Spain and Americas,Latn,,,,,mathematics_mixed,mathematics_mixed,transfer_manifest_subject_label_not_page_topic_review,unresolved_register,ES-B-002_notas-san-salvador,tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\bernoulli\notas-diarias\2017-02-24.tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\bernoulli\notas-diarias\2017-02-24.tex,EAF400A82AD69B8B6F79E224943CE5ECCF8C2EF3B1358460A5D15EEB33348C01,source_file_is_canonical_search_text,11815,EAF400A82AD69B8B6F79E224943CE5ECCF8C2EF3B1358460A5D15EEB33348C01,C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\source_canon_repo_text_probe\ES-B-002_notas-san-salvador\bernoulli\notas-diarias\2017-02-24.tex,recovered_transfer_20260706,spanish-repo-tex-body-presence; source-witness-candidate; license-gap-no-clearance; not-promoted,"GitHub public TeX repository; GitHub API repo.license null and license endpoint 404 on 2026-07-04; local ZIP has 102 entries and no LICENSE/COPYING file; 64 text-like archive files scanned (2,022,298 bytes) with 0 repository license-grant hits, 1 third-party AMS .bst copyright notice, 3 false positives; linked cadadr teaching pages HTTP 200 with 0 rights/license hits; no license-clearance claim",unresolved_no_explicit_grant,match,not_term_sense_reviewed,true,false,false,primary_unique,false,false
