archive_path,source_basename,bytes,sha256,width_px,height_px,color_mode,embedded_dpi_x,embedded_dpi_y,modified_utc,category,public_disposition,parent_pdf_index_0based,parent_pdf_page_1based,printed_page_from_audit,linked_tex_object,linked_audit_entry,generator_script_basename,generator_script_sha256,generator_script_modified_utc,association_seconds,provenance_status,bbox_coordinate_system,bbox_x0,bbox_y0,bbox_x1,bbox_y1,render_dpi,processing_profile,qa_disposition,parent_scan_sha256
images/recovered_named/arr_ii.png,arr_ii.png,20843,1A35EC38EBA0E0F2BF439D316AD2B1890E8E4319450754ABCBA5359BCC410A01,3150,180,L,,,2026-07-09T21:52:48.120105+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,335,336,,sga6_fr_workpass.tex,332,cropF335.py,7CE04A8D02BA466F6C30C40039E27D93FD7E15A9B92B6DC3946D0D739538C1DB,2026-07-09T21:52:42.795933+00:00,5.324172,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/B2_G.png,B2_G.png,24781,54122F18D5EED968FEF7ECC32D8A7BD026210091FC6C838FA9F6D96C3407B05A,1938,144,L,,,2026-07-09T19:18:46.972799+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,325,326,,sga6_fr_workpass.tex,322,cropB325.py,63DCE7313AC3694ACF0D000B76BA1D2716B3484B9EA63C8B7ECF69C2C8FC297F,2026-07-09T19:18:36.050726+00:00,10.922073,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/B325_elt.png,B325_elt.png,20247,B20B24AA707DA6E646E1DB5344F69BB41B8B98DB0C9D4B869D726D8E0F282E64,2215,95,L,,,2026-07-09T19:16:29.466721+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,325,326,,sga6_fr_workpass.tex,322,cropA325.py,76EC7A453E0A26CF1BB7290C4A3EFDAF0E50CF4E7D4A48275C4A10A2F0339518,2026-07-09T19:16:25.001303+00:00,4.465418,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/B_qui.png,B_qui.png,14807,609DB0A4E84F6617E958DBC6409583464F9CB205B1B4430509187737A475FDEE,2215,75,L,,,2026-07-09T19:38:32.330659+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,326,327,,sga6_fr_workpass.tex,323,cropA326.py,05C7D558D89D38663336FA486E2CDD5629811BF80379238767030CDAA00C5329,2026-07-09T19:38:19.836599+00:00,12.49406,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/bar1.png,bar1.png,5007,3F85205BD20A220D4C1E9F1701103E74CB878E79CA55F9EBF315F9A55EC8E8FA,756,396,L,,,2026-07-09T19:40:25.376728+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,326,327,,sga6_fr_workpass.tex,323,cropB326.py,D7714F7AC96EB221810EF7B17E9C1BF154CFB49DF836779C097AB7BBBE09ACDC,2026-07-09T19:40:11.078093+00:00,14.298635,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/bar2.png,bar2.png,4943,0F8ACF8EB33D4A158B0BC3E9103F1E10DB0096A45E5BD16570B3F70CBF81553E,774,342,L,,,2026-07-09T19:40:25.414562+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,326,327,,sga6_fr_workpass.tex,323,cropB326.py,D7714F7AC96EB221810EF7B17E9C1BF154CFB49DF836779C097AB7BBBE09ACDC,2026-07-09T19:40:11.078093+00:00,14.336469,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/binD27.png,binD27.png,18932,2B046F694658ABA8DBD7B320870F362A885422246D488FC057CE4940B2719FEE,2556,312,L,,,2026-07-10T14:30:13.220980+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,336,337,,sga6_fr_workpass.tex,333,cropB336.py,1EE19A9A8794A144EBE137D3ED35F83B302A50BFA707BDC0C368A6F8BF04A3DD,2026-07-10T14:30:02.496616+00:00,10.724364,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/binE28.png,binE28.png,6908,B8CFF7234A5E32B857399515A5445841204C5E6C613C887D50D5DF91C338BF78,3240,300,L,,,2026-07-10T14:30:13.281517+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,336,337,,sga6_fr_workpass.tex,333,cropB336.py,1EE19A9A8794A144EBE137D3ED35F83B302A50BFA707BDC0C368A6F8BF04A3DD,2026-07-10T14:30:02.496616+00:00,10.784901,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/binom1.png,binom1.png,14002,576A3D8D27B86861647051B3F58001ACD54FEC6E65169DD6EDD004042B6E8EF1,2400,288,L,,,2026-07-10T14:29:11.260900+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,336,337,,sga6_fr_workpass.tex,333,cropA336.py,FB85B769532D69A44B07DCB53EF82964AE9CB8D7D93926CBD682CD838042098A,2026-07-10T14:28:58.191760+00:00,13.06914,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/binom2.png,binom2.png,19362,2A502FB8606AC4AA4B91D26F3EF8F245D3A69CEE977EBF7ACAAB712AE5C73333,2970,286,L,,,2026-07-10T14:29:11.319560+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,336,337,,sga6_fr_workpass.tex,333,cropA336.py,FB85B769532D69A44B07DCB53EF82964AE9CB8D7D93926CBD682CD838042098A,2026-07-10T14:28:58.191760+00:00,13.127801,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/binword.png,binword.png,14502,9F751819987A90A4F5CA881F7479C0DEA67C8E3EA5112FCCE993C95567890C9F,2940,294,L,,,2026-07-10T14:31:30.009777+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,336,337,,sga6_fr_workpass.tex,333,cropC336.py,A24AF7D52BA74DC74A1D289EFDEBB82BB8F8B135B78A11AD7D3C68B349BB5184,2026-07-10T14:31:19.091594+00:00,10.918183,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/bot1.png,bot1.png,31157,2A51A23B6BA3A5431C20C51FBABAEE6E1CAD413562FBF19E363E669AFB2627FB,2960,224,L,,,2026-07-09T21:50:12.843362+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,335,336,,sga6_fr_workpass.tex,332,cropD335.py,235FB8D36058EE8C8314156054D9ED3BC0B7E4E5E90BB9A8FB5DEF05D536690F,2026-07-09T21:50:07.148092+00:00,5.69527,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/bot2.png,bot2.png,42273,3B4EBA7097B51007D7B3AF5C3D641E536FDF9742AB3E8D40D975B8316C3A065F,2960,224,L,,,2026-07-09T21:50:12.901501+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,335,336,,sga6_fr_workpass.tex,332,cropD335.py,235FB8D36058EE8C8314156054D9ED3BC0B7E4E5E90BB9A8FB5DEF05D536690F,2026-07-09T21:50:07.148092+00:00,5.753409,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/bot3.png,bot3.png,61901,205D974C123EA41E73F30A2158FB8FD9B5A911A875FD85B73DA9C946A5150494,2960,240,L,,,2026-07-09T21:50:12.963217+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,335,336,,sga6_fr_workpass.tex,332,cropD335.py,235FB8D36058EE8C8314156054D9ED3BC0B7E4E5E90BB9A8FB5DEF05D536690F,2026-07-09T21:50:07.148092+00:00,5.815125,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/bot4.png,bot4.png,45617,5B1D11BE7B62E6B07618577144BC39D0F48547CCE3641E0BEEAB1BCF53992C45,2960,240,L,,,2026-07-09T21:50:13.021640+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,335,336,,sga6_fr_workpass.tex,332,cropD335.py,235FB8D36058EE8C8314156054D9ED3BC0B7E4E5E90BB9A8FB5DEF05D536690F,2026-07-09T21:50:07.148092+00:00,5.873548,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/C325_etc.png,C325_etc.png,18436,3478725175D7A6EC975A0069DE86FEE70B20B9EBA10101107DA6B8240728E812,2215,95,L,,,2026-07-09T19:16:29.519915+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,325,326,,sga6_fr_workpass.tex,322,cropA325.py,76EC7A453E0A26CF1BB7290C4A3EFDAF0E50CF4E7D4A48275C4A10A2F0339518,2026-07-09T19:16:25.001303+00:00,4.518612,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/c531x_1.png,c531x_1.png,44850,56AC6C2304C1390AADED0B22C5ECA0E8142E0A649D96F43273CE3D0796506AB7,2917,964,L,,,2026-07-14T12:27:26.064503+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,531,532,518,sga6_fr_workpass.tex,528,crop531x.py,0C581536D84746D30AAD98C8E842DB45E3981FD23B01A740DCC935CD43CA7D10,2026-07-14T12:27:15.836670+00:00,10.227834,nearest_preceding_parent_script_within_900_seconds,not_recovered,,,,,,grayscale;autocontrast;contrast_enhancement;sharpness_enhancement,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/c531x_2.png,c531x_2.png,33585,93A54836D5C14AC75D0A470083BCC4A8A928223470FA16631CA2B66229F1F8C4,2917,984,L,,,2026-07-14T12:27:26.073503+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,531,532,518,sga6_fr_workpass.tex,528,crop531x.py,0C581536D84746D30AAD98C8E842DB45E3981FD23B01A740DCC935CD43CA7D10,2026-07-14T12:27:15.836670+00:00,10.236833,nearest_preceding_parent_script_within_900_seconds,not_recovered,,,,,,grayscale;autocontrast;contrast_enhancement;sharpness_enhancement,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/c531x_3.png,c531x_3.png,24996,3F3E997DEB39A5F10B8050FB79043249937C9855F72E39302396879AD69D9A9C,2917,964,L,,,2026-07-14T12:27:26.082504+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,531,532,518,sga6_fr_workpass.tex,528,crop531x.py,0C581536D84746D30AAD98C8E842DB45E3981FD23B01A740DCC935CD43CA7D10,2026-07-14T12:27:15.836670+00:00,10.245834,nearest_preceding_parent_script_within_900_seconds,not_recovered,,,,,,grayscale;autocontrast;contrast_enhancement;sharpness_enhancement,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/C_barPhi.png,C_barPhi.png,12341,14F6BD850C896A66FF03EB4DED421D396A9BFCCCD3003D097C871BE0FAC7F2DF,1518,102,L,,,2026-07-09T19:38:32.371190+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,326,327,,sga6_fr_workpass.tex,323,cropA326.py,05C7D558D89D38663336FA486E2CDD5629811BF80379238767030CDAA00C5329,2026-07-09T19:38:19.836599+00:00,12.534591,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/Ccat.png,Ccat.png,2917,4E97A1534072053AAD78123D00E671E82D23EE8105CD03CA145D5D45F40E6924,1820,312,L,,,2026-07-10T14:44:53.126513+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,337,338,,sga6_fr_workpass.tex,334,cropA337.py,7F7CDCB9308CB1BEF6E4216AC8BD4684E7A83D3B7194459A6416C65CDED84CF4,2026-07-10T14:44:41.179112+00:00,11.947402,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/Ccat2.png,Ccat2.png,11945,2388DF0412839AF9F17A00570F8A00FF47F8D433E630FE5D6EB6C3CE8565519B,1575,360,L,,,2026-07-10T14:46:11.823428+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,337,338,,sga6_fr_workpass.tex,334,cropB337.py,444FFF522C217803BEF87DBFA85FF95186C68612898D0919B6278AB8111FDF25,2026-07-10T14:46:00.623621+00:00,11.199807,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/cite17.png,cite17.png,23218,B1718D118190DF5EA6A95A411CA38BED0BC623BC8E6CD7943BD69502A2680270,2178,138,L,,,2026-07-09T20:41:46.842453+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,330,331,,sga6_fr_workpass.tex,327,cropA330.py,EFC6B238722B4B5FE668C867FEF6800C7FEC8F377127458FC9CF7CA1FBC26FBC,2026-07-09T20:41:26.303540+00:00,20.538913,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/cite25a.png,cite25a.png,40118,FAB780E4E4690236F5134AE4C93FC1E79BADB2215D82AC9940395BA5341A8205,3465,180,L,,,2026-07-09T21:54:00.892313+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,335,336,,sga6_fr_workpass.tex,332,cropG335.py,62991B4EA63FED9C44276A6D278B7AC289D457C54E7962EE6E29FBACFB4C06E6,2026-07-09T21:53:52.636087+00:00,8.256225,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/cite25aa.png,cite25aa.png,16319,B986EAFA35A257C264BEE3D75443FB9206D9E9CA1A5E994B9620781420B79250,2340,338,L,,,2026-07-10T14:30:13.162552+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,336,337,,sga6_fr_workpass.tex,333,cropB336.py,1EE19A9A8794A144EBE137D3ED35F83B302A50BFA707BDC0C368A6F8BF04A3DD,2026-07-10T14:30:02.496616+00:00,10.665936,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/clE.png,clE.png,13287,30B7287CEB883A570B68AD4A5527EDBE052314C1995963485A9159D0BCE05C8B,2665,312,L,,,2026-07-10T15:06:20.428323+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,338,339,,sga6_fr_workpass.tex,335,cropA338.py,FD4AB010A39FA3D9B4C5994F79A524F43C63AADF2F18E05E65310F4F7229F27C,2026-07-10T15:06:04.891188+00:00,15.537135,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/clE2.png,clE2.png,14239,823C1D348DEB5F776C8B9170111845CFFF1115EBF66A11C3E8413C4865AA0784,3075,330,L,,,2026-07-10T15:07:39.958093+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,338,339,,sga6_fr_workpass.tex,335,cropB338.py,257E2A877FDB7392A28AC449A079E6A9F48990D6913E3FC2BE0666EE9A0BFA55,2026-07-10T15:07:29.011358+00:00,10.946735,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/clgr.png,clgr.png,17397,4C50F20EDB6F081CAF3452572ADCA71643082C276B694959C5DEC4ED454C6B37,1595,319,L,,,2026-07-09T20:25:58.970361+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,329,330,,sga6_fr_workpass.tex,326,cropA329.py,B9DC5C56ACFE5DE2ACEBBE9222331E50244ED87640AC534A43617C28B137A371,2026-07-09T20:25:46.796511+00:00,12.17385,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/cve0p10z2_A_31.png,cve0p10z2_A_31.png,64065,85694E3A0BE0A7BBCE3671C5B26492B692113263FC6C8AC72E268BAFEABDE3C8,21658,2412,L,,,2026-07-18T20:03:56.017122+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,23,24,10,sga6_fr_workpass.tex,774,cve0p10_z2.py,6EB5248E69C7FCA1876D2CF541FFF606C995F2AC9CF68C5A04CF8259CAA58003,2026-07-18T20:03:41.568127+00:00,14.448995,exact_generator_output_recovered,fraction_of_parent_page,0.3,0.185,0.62,0.208,11000,grayscale;autocontrast;contrast_enhancement;sharpness_enhancement,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/cve0p10z2_B_adopte.png,cve0p10z2_B_adopte.png,76143,05430328880F68F5774B2F67E7411E383896DDBB8AD0F355C10585A74C44831A,23258,2574,L,,,2026-07-18T20:03:57.975499+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,23,24,10,sga6_fr_workpass.tex,774,cve0p10_z2.py,6EB5248E69C7FCA1876D2CF541FFF606C995F2AC9CF68C5A04CF8259CAA58003,2026-07-18T20:03:41.568127+00:00,16.407372,exact_generator_output_recovered,fraction_of_parent_page,0.55,0.315,0.97,0.345,9000,grayscale;autocontrast;contrast_enhancement;sharpness_enhancement,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
