generated_utc,row_id,previous_frontier,current_frontier,status,path,classification,claim_boundary
2026-07-07T09:44:03Z,c0cb-path-017,68e4432b701049f32b2fb386b7801caefcce885c,c0cb1db12e5a4288159b0cd030eab8c05c53ce91,A,uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/DRAFT_NONCANONICAL_PRETRANSLATION_INTERLINEAR_ROWS_28019A34.csv,persianate_tajik;uploader_transfer;draft_noncanonical,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T09:44:03Z,c0cb-path-018,68e4432b701049f32b2fb386b7801caefcce885c,c0cb1db12e5a4288159b0cd030eab8c05c53ce91,A,uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/EXACT_BLOCKERS_AND_RECOVERY_ROWS_28019A34.csv,persianate_tajik;uploader_transfer;blocker,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T09:44:03Z,c0cb-path-019,68e4432b701049f32b2fb386b7801caefcce885c,c0cb1db12e5a4288159b0cd030eab8c05c53ce91,A,uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/FABLE_FORMAL_OBJECT_CARRYFORWARD_28019A34.csv,persianate_tajik;uploader_transfer,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T09:44:03Z,c0cb-path-020,68e4432b701049f32b2fb386b7801caefcce885c,c0cb1db12e5a4288159b0cd030eab8c05c53ce91,A,uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/FABLE_REQUIREMENTS_ACKNOWLEDGED_20260707.md,persianate_tajik;uploader_transfer,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T09:44:03Z,c0cb-path-021,68e4432b701049f32b2fb386b7801caefcce885c,c0cb1db12e5a4288159b0cd030eab8c05c53ce91,A,uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/FRONTIER_DELTA_28019A34.csv,persianate_tajik;uploader_transfer,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T09:44:03Z,c0cb-path-022,68e4432b701049f32b2fb386b7801caefcce885c,c0cb1db12e5a4288159b0cd030eab8c05c53ce91,A,uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/HEARTBEAT_20260707.md,persianate_tajik;uploader_transfer,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T09:44:03Z,c0cb-path-023,68e4432b701049f32b2fb386b7801caefcce885c,c0cb1db12e5a4288159b0cd030eab8c05c53ce91,A,uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/MANIFEST.csv,persianate_tajik;uploader_transfer;manifest,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T09:44:03Z,c0cb-path-024,68e4432b701049f32b2fb386b7801caefcce885c,c0cb1db12e5a4288159b0cd030eab8c05c53ce91,A,uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/README.md,persianate_tajik;uploader_transfer,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T09:44:03Z,c0cb-path-025,68e4432b701049f32b2fb386b7801caefcce885c,c0cb1db12e5a4288159b0cd030eab8c05c53ce91,A,uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/SESSION_LOGBOOK_20260707.md,persianate_tajik;uploader_transfer,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T09:44:03Z,c0cb-path-026,68e4432b701049f32b2fb386b7801caefcce885c,c0cb1db12e5a4288159b0cd030eab8c05c53ce91,A,uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/SHA256SUMS.txt,persianate_tajik;uploader_transfer;sha256,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T09:44:03Z,c0cb-path-027,68e4432b701049f32b2fb386b7801caefcce885c,c0cb1db12e5a4288159b0cd030eab8c05c53ce91,A,uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/SHA256_VERIFICATION_20260707.csv,persianate_tajik;uploader_transfer;sha256,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T09:44:03Z,c0cb-path-028,68e4432b701049f32b2fb386b7801caefcce885c,c0cb1db12e5a4288159b0cd030eab8c05c53ce91,A,uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/SOURCE_USE_GAP_ADVERSE_FABLE_LEDGER_28019A34.csv,persianate_tajik;uploader_transfer;source_signal;gap;adverse,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T09:44:03Z,c0cb-path-029,68e4432b701049f32b2fb386b7801caefcce885c,c0cb1db12e5a4288159b0cd030eab8c05c53ce91,A,uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/SOURCE_WITNESS_SUBSET_BY_SUBLANE_28019A34.csv,persianate_tajik;uploader_transfer;source_signal,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T09:44:03Z,c0cb-path-030,68e4432b701049f32b2fb386b7801caefcce885c,c0cb1db12e5a4288159b0cd030eab8c05c53ce91,A,uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/SUBLANE_SOURCE_CONTEXT_MANUAL_REVIEW_NOTES_28019A34.csv,persianate_tajik;uploader_transfer;source_signal,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T09:44:03Z,c0cb-path-031,68e4432b701049f32b2fb386b7801caefcce885c,c0cb1db12e5a4288159b0cd030eab8c05c53ce91,A,uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/SUMMARY_COUNTS_28019A34.csv,persianate_tajik;uploader_transfer,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T09:44:03Z,c0cb-path-032,68e4432b701049f32b2fb386b7801caefcce885c,c0cb1db12e5a4288159b0cd030eab8c05c53ce91,A,uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/TG_CYRL_TJ_SOURCE_DISCOVERY_ONLY_ROWS_28019A34.csv,persianate_tajik;uploader_transfer;source_signal,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T09:44:03Z,c0cb-path-033,68e4432b701049f32b2fb386b7801caefcce885c,c0cb1db12e5a4288159b0cd030eab8c05c53ce91,A,uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/adverse_evidence.csv,persianate_tajik;uploader_transfer;adverse,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T09:44:03Z,c0cb-path-034,68e4432b701049f32b2fb386b7801caefcce885c,c0cb1db12e5a4288159b0cd030eab8c05c53ce91,A,uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/branch_weight_ledger.csv,persianate_tajik;uploader_transfer,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T09:44:03Z,c0cb-path-035,68e4432b701049f32b2fb386b7801caefcce885c,c0cb1db12e5a4288159b0cd030eab8c05c53ce91,A,uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/do_not_use.csv,persianate_tajik;uploader_transfer,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T09:44:03Z,c0cb-path-036,68e4432b701049f32b2fb386b7801caefcce885c,c0cb1db12e5a4288159b0cd030eab8c05c53ce91,A,uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/forms.csv,persianate_tajik;uploader_transfer,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T09:44:03Z,c0cb-path-037,68e4432b701049f32b2fb386b7801caefcce885c,c0cb1db12e5a4288159b0cd030eab8c05c53ce91,A,uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/languages.csv,persianate_tajik;uploader_transfer,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T09:44:03Z,c0cb-path-038,68e4432b701049f32b2fb386b7801caefcce885c,c0cb1db12e5a4288159b0cd030eab8c05c53ce91,A,uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/lexemes.jsonl,persianate_tajik;uploader_transfer,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T09:44:03Z,c0cb-path-039,68e4432b701049f32b2fb386b7801caefcce885c,c0cb1db12e5a4288159b0cd030eab8c05c53ce91,A,uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/marginal_intelligibility.csv,persianate_tajik;uploader_transfer,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T09:44:03Z,c0cb-path-040,68e4432b701049f32b2fb386b7801caefcce885c,c0cb1db12e5a4288159b0cd030eab8c05c53ce91,A,uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/rules_acknowledgement.md,persianate_tajik;uploader_transfer,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T09:44:03Z,c0cb-path-041,68e4432b701049f32b2fb386b7801caefcce885c,c0cb1db12e5a4288159b0cd030eab8c05c53ce91,A,uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/source_documents.csv,persianate_tajik;uploader_transfer;source_signal,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T09:44:03Z,c0cb-path-042,68e4432b701049f32b2fb386b7801caefcce885c,c0cb1db12e5a4288159b0cd030eab8c05c53ce91,A,uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/source_use_ledger.csv,persianate_tajik;uploader_transfer;source_signal,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T09:44:03Z,c0cb-path-043,68e4432b701049f32b2fb386b7801caefcce885c,c0cb1db12e5a4288159b0cd030eab8c05c53ce91,A,uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/word_weights.csv,persianate_tajik;uploader_transfer,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
