volume,relative_path,kind,start_line,bytes_removed,sha256,preview
sga3,tex_reference_v2/components/29_expose_VIB_prop14_cor142_en.tex,project_footnote,177,375,826B7B87E422968D54EA5886E6FC1FF39E3831D05AA23E1092B83DB670B0E6DF,\footnote[1]{\label{note:sga3-VIB-1.4.2-unit-base}Translator's note: the French source calls the trivial kernel the ``unit \(k\)-group'' both in the statement and in the proof. Her
sga3,tex_reference_v2/components/29_expose_VIB_prop14_cor142_en.tex,empty_project_note_wrapper,172,73,DB12C7ED8DB07050AC34322CF71A7E4198336621E8DAA574638E034837B35891,\begingroup \renewcommand{\thefootnote}{\fnsymbol{footnote}}% % \endgroup
sga3,tex_reference_v2/components/29_expose_VIB_prop14_cor142_en.tex,empty_project_note_wrapper,102,73,DB12C7ED8DB07050AC34322CF71A7E4198336621E8DAA574638E034837B35891,\begingroup \renewcommand{\thefootnote}{\fnsymbol{footnote}}% % \endgroup
sga3,tex_reference_v2/components/31_expose_VIB_section2_opening_loop2_r1_en.tex,project_footnote,109,314,C40894E183FD46C2FF83AAF45F8B2557B6077451D5E462FAD1C7B103B5D4C846,"\footnote[1]{\label{note:sga3-VIB-2.1-b-formula}Translator's note: the French source omits \(b\) before \((h,v)\) in the second displayed definition. The preceding sentence defines"
sga3,tex_reference_v2/components/31_expose_VIB_section2_opening_loop2_r1_en.tex,empty_project_note_wrapper,107,73,DB12C7ED8DB07050AC34322CF71A7E4198336621E8DAA574638E034837B35891,\begingroup \renewcommand{\thefootnote}{\fnsymbol{footnote}}% % \endgroup
sga3,tex_reference_v2/components/32_expose_VIB_prop25_through_lemma271_en.tex,project_footnote,106,197,344AB697B95AA109DCFB4AEEDFE2BEA73E6ED1A01B965E02D1158A78EBAA7ACC,"\footnote[1]{\label{note:sga3-VIB-2.5-EGA-volume}Translator's note: the source citation is retained. Section 11 occurs in EGA~IV\(_3\), not EGA~IV\(_2\); the cited result is EGA~IV"
sga3,tex_reference_v2/components/32_expose_VIB_prop25_through_lemma271_en.tex,project_footnote,189,402,5A493A6F2C5EC5FFD7B2A74D47B4BC6AC6A455D4F9F588D658E62FE0B226560D,"\footnote[1]{\label{note:sga3-VIB-2.5-u-loci}Translator's note: in this sentence and in the analogous sentence for \(V_{\mathrm{n.r.}}\) below, the French source prints \(G\) in pl"
sga3,tex_reference_v2/components/32_expose_VIB_prop25_through_lemma271_en.tex,empty_project_note_wrapper,185,73,DB12C7ED8DB07050AC34322CF71A7E4198336621E8DAA574638E034837B35891,\begingroup \renewcommand{\thefootnote}{\fnsymbol{footnote}}% % \endgroup
sga3,tex_reference_v2/components/32_expose_VIB_prop25_through_lemma271_en.tex,empty_project_note_wrapper,104,73,DB12C7ED8DB07050AC34322CF71A7E4198336621E8DAA574638E034837B35891,\begingroup \renewcommand{\thefootnote}{\fnsymbol{footnote}}% % \endgroup
sga3,tex_reference_v2/components/35_expose_VIB_prop37_cor38_en.tex,project_footnote,163,262,A93EF2CE165433C3C0F646701F0D4367B5AAF4A6648C1504696B37C59D2008EE,"\footnote[1]{\label{note:sga3-VIB-3.8-base}Translator's note: the French source prints ``over \(S\)'' here. The scheme \(G\) was defined over \(S_0\), while \(S\) and the \(S_i\) a"
sga3,tex_reference_v2/components/35_expose_VIB_prop37_cor38_en.tex,empty_project_note_wrapper,161,73,DB12C7ED8DB07050AC34322CF71A7E4198336621E8DAA574638E034837B35891,\begingroup \renewcommand{\thefootnote}{\fnsymbol{footnote}}% % \endgroup
sga3,tex_reference_v2/components/42_expose_VIB_lemma5610_loop2_r1_en.tex,project_footnote,69,256,A672D45AA625042250A2A311E6C64BD4C5DDC3DFF53B543CF4CE575DF3BB60FD,"\footnote[1]{\label{note:sga3-VIB-5.6.1.0-generic-points}Translator's note: the French source prints \(x\) and \(x'\), respectively, in this sentence. The stated hypothesis and the"
sga3,tex_reference_v2/components/50_expose_VIB_example584_en.tex,project_footnote,75,280,55B9990629E045D3A428FAD78250FEEFEA67432A17D72AB8ECC12D4AF68F44CA,"\footnote[1]{\label{note:sga3-VIB-5.8.4-Xprime-hF}Translator's note: in these two passages the French source prints \(X\) in place of the \(X'\) just constructed, and \(q_F\) in pl"
sga3,tex_reference_v2/components/64_expose_VIB_def722_through_cor73_en.tex,project_footnote,282,297,0F11266B3B231F96C0156671260B8BED04985061B3C72E327FD560C2EB110A68,"\footnote[1]{\label{note:sga3-VIB-7.3-Gamma-phi}Translator's note: the French source prints \(\Gamma_G(f)\) here. Since \(\varphi\), rather than \(f\), is the morphism shown to fac"
sga3,tex_reference_v2/components/64_expose_VIB_def722_through_cor73_en.tex,empty_project_note_wrapper,280,71,988615B0BD45F2F370A121173BA1B9049C75A532FD19EC2EE4FFEA2FAA1E8221,\begingroup \renewcommand{\thefootnote}{\fnsymbol{footnote}}% \endgroup
sga3,tex_reference_v2/components/65_expose_VIB_prop74_en.tex,project_footnote,117,276,A2BF7E1C1A5A7BAF6E152E00A4CA58F1A4936E05D0E5786E4193D81ED6956255,"\footnote[1]{\label{note:sga3-VIB-7.4-Yprime}Translator's note: the French source prints \(g'^{\,n}(Y^{\,n})\) in the middle term. Since the source of \(g'^{\,n}\) is \(Y'^{\,n}\),"
sga3,tex_reference_v2/components/65_expose_VIB_prop74_en.tex,empty_project_note_wrapper,115,73,DB12C7ED8DB07050AC34322CF71A7E4198336621E8DAA574638E034837B35891,\begingroup \renewcommand{\thefootnote}{\fnsymbol{footnote}}% % \endgroup
sga3,tex_reference_v2/components/69_expose_VIB_prop78_en.tex,project_footnote,78,335,9B5F7B33A4EB0B8207D161CBA7D4E85961A2AC19959195621B4BEE5AF70B2CAE,"\footnote[1]{\label{note:sga3-VIB-7.8-mixed-base-change} Translator's note: the French source prints \((A_{\overline{k}},B_{\overline{k}}^0)\) in both factors of this product. The"
sga3,tex_reference_v2/components/69_expose_VIB_prop78_en.tex,empty_project_note_wrapper,76,73,DB12C7ED8DB07050AC34322CF71A7E4198336621E8DAA574638E034837B35891,\begingroup \renewcommand{\thefootnote}{\fnsymbol{footnote}}% % \endgroup
sga3,tex_reference_v2/components/70_expose_VIB_prop79_cor710_en.tex,project_footnote,71,244,A8B49B5AFA806F468DEAE64C4EB66E52A134BA872C79876F0F4E80AB1F5D7A49,"\footnote[1]{\label{note:sga3-VIB-7.9-product}Translator's note: the French proof prints \((A,B)_0=A_0\cdot B_0\) here. The statement and the multiplication argument require \((A\c"
sga3,tex_reference_v2/components/70_expose_VIB_prop79_cor710_en.tex,project_footnote,85,215,E04E3B528D7348123EB0628B4B01065101217A37C36F1D677FE00BCCD79131F3,"\footnote[2]{\label{note:sga3-VIB-7.9-EGA-volume} Translator's note: the French source prints EGA~IV\(_4\) here. The cited result 1.9.5\textup{(viii)} belongs to EGA~IV\(_1\), whic"
sga3,tex_reference_v2/components/70_expose_VIB_prop79_cor710_en.tex,empty_project_note_wrapper,79,73,DB12C7ED8DB07050AC34322CF71A7E4198336621E8DAA574638E034837B35891,\begingroup \renewcommand{\thefootnote}{\fnsymbol{footnote}}% % \endgroup
sga3,tex_reference_v2/components/70_expose_VIB_prop79_cor710_en.tex,empty_project_note_wrapper,69,73,DB12C7ED8DB07050AC34322CF71A7E4198336621E8DAA574638E034837B35891,\begingroup \renewcommand{\thefootnote}{\fnsymbol{footnote}}% % \endgroup
sga3,tex_reference_v2/components/74_expose_VIB_prop84_en.tex,project_footnotetext,87,267,60A872B0A8E2A6550F809F288D8934A23C021608A007D9846BBF8873B7A11E14,"\footnotetext[2]{\label{note:sga3-VIB-8.4-G-vs-Gs} Translator's note: in the nilpotent branch of this display, the French source prints \(G\). Since \(K_s^{p-1}\) is a \(\kappa(s)\"
sga3,tex_reference_v2/components/74_expose_VIB_prop84_en.tex,project_footnote,162,278,96A28FBFEA2172E6AEE07AFA26D67D6F00B1BF2BF141EAD3A362B835360871BD,\footnote[3]{\label{note:sga3-VIB-8.4-Gprime-alpha} Translator's note: the French source prints \(G'_\alpha\) as being flat and separated over \(A\). The intended object is the bas
sga3,tex_reference_v2/components/74_expose_VIB_prop84_en.tex,empty_project_note_wrapper,156,73,DB12C7ED8DB07050AC34322CF71A7E4198336621E8DAA574638E034837B35891,\begingroup \renewcommand{\thefootnote}{\fnsymbol{footnote}}% % \endgroup
sga3,tex_reference_v2/components/74_expose_VIB_prop84_en.tex,empty_project_note_wrapper,85,73,DB12C7ED8DB07050AC34322CF71A7E4198336621E8DAA574638E034837B35891,\begingroup \renewcommand{\thefootnote}{\fnsymbol{footnote}}% % \endgroup
sga3,tex_reference_v2/components/75_expose_VIB_section9_def91_prop92_loop2_r1_en.tex,project_footnote,122,287,8070CB391C54E3144BED52B168AEBD6841A160481DF81DDF5A0B9D34A07BEC93,"\footnote[1]{\label{note:sga3-VIB-9.2-vii-base} Translator's note: the French source prints \(S'\) as the target of \(\pi'\) in this clause. No \(S'\) is defined here, and clause \"
sga3,tex_reference_v2/components/75_expose_VIB_section9_def91_prop92_loop2_r1_en.tex,empty_project_note_wrapper,120,79,FCF99E7FDC665DC73EF590D08DC478F258DB9DF628A8F16A6505DEBFD37D8DFF,\begingroup \renewcommand{\thefootnote}{\fnsymbol{footnote}}% % \endgroup
sga3,tex_reference_v2/components/79_expose_VIB_lemma109_through_prop1011_en.tex,project_footnote,48,230,EF3800B5C5D02FA112EA4104DE57F1F6C78A2D015E1DF1D62DDA72E78108CC45,\footnote[1]{\label{note:sga3-VIB-10.9-Hi-base} Translator's note: the French source prints \(H_i\to S\). Since \(H_i\) is an \(S_i\)-group and the argument spreads out the connect
sga3,tex_reference_v2/components/79_expose_VIB_lemma109_through_prop1011_en.tex,empty_project_note_wrapper,46,73,DB12C7ED8DB07050AC34322CF71A7E4198336621E8DAA574638E034837B35891,\begingroup \renewcommand{\thefootnote}{\fnsymbol{footnote}}% % \endgroup
sga3,tex_reference_v2/components/80_expose_VIB_cor10111_through_cor1013_r2_en.tex,project_footnote,211,250,428897A2C3FDA64DF54E699BFE013027630A7B1CC4FD0078ACE025B47182D9B6,\footnote[1]{\label{note:sga3-VIB-10.12.1-Geta} Translator's note: the French re-edition prints \(G\) in the second recursion. Since \(K_\eta^{p-1}\) is a \(\kappa(\eta)\)-group su
sga3,tex_reference_v2/components/80_expose_VIB_cor10111_through_cor1013_r2_en.tex,empty_project_note_wrapper,209,73,DB12C7ED8DB07050AC34322CF71A7E4198336621E8DAA574638E034837B35891,\begingroup \renewcommand{\thefootnote}{\fnsymbol{footnote}}% % \endgroup
sga3,tex_reference_v2/components/81_expose_VIB_par1014_through_prop1016_en.tex,project_footnote,70,220,C1A4804C3F22EEB072B8C966EC7DBECE42642B8385480C10F448C6493ECE2563,"\footnote[1]{\label{note:sga3-VIB-10.14-GH} Translator's note: the French re-edition prints \((G,X)\) here. Since this assertion begins with the pair \((G,H)\) and \(X\) is not def"
sga3,tex_reference_v2/components/81_expose_VIB_par1014_through_prop1016_en.tex,empty_project_note_wrapper,68,79,FCF99E7FDC665DC73EF590D08DC478F258DB9DF628A8F16A6505DEBFD37D8DFF,\begingroup \renewcommand{\thefootnote}{\fnsymbol{footnote}}% % \endgroup
sga3,tex_reference_v2/components/82_expose_VIB_section11_through_prop1131_loop2_r1_en.tex,project_footnote,113,265,96CABC5AC32A6EF39421BD49106C1A074B1E9EA0F5E38E84D4E2BC64865683F8,\footnote[1]{\label{note:sga3-VIB-11.0-U-prime} Translator's note: the French re-edition prints \(q'^{-1}(U)\) in the right-hand side below. Since \(q':X'\to S'\) and the affine op
sga3,tex_reference_v2/components/82_expose_VIB_section11_through_prop1131_loop2_r1_en.tex,empty_project_note_wrapper,111,73,DB12C7ED8DB07050AC34322CF71A7E4198336621E8DAA574638E034837B35891,\begingroup \renewcommand{\thefootnote}{\fnsymbol{footnote}}% % \endgroup
sga3,tex_reference_v2/components/83_expose_VIB_par114_through_rem117bis_loop2_r1_en.tex,project_footnote,526,231,42EFBECCA48D75288E3D99660856E07958B04672C65DD8C511B1A18EC4DA6555,\footnote[1]{\label{note:sga3-VIB-11.7-delta-source} Translator's note: the French source writes ``the restriction \(\delta_0\) of \(\mu\)'' here. The surrounding notation and the
sga3,tex_reference_v2/components/83_expose_VIB_par114_through_rem117bis_loop2_r1_en.tex,empty_project_note_wrapper,524,73,DB12C7ED8DB07050AC34322CF71A7E4198336621E8DAA574638E034837B35891,\begingroup \renewcommand{\thefootnote}{\fnsymbol{footnote}}% % \endgroup
sga3,tex_reference_v2/components/85_expose_VIB_prop1110bis_through_rem11111_loop2_r1_en.tex,project_footnote,314,267,0485EA22A4F7E41151C872A8E7B0EB4DD439776F9D0A2C7C98B440254B1E9E33,\footnote[1]{\label{note:sga3-VIB-11.10.1-ideal-letter} Translator's note: the French re-edition uses \(I\) both for the fixed augmentation ideal above and for the ideals ranging i
sga3,tex_reference_v2/components/85_expose_VIB_prop1110bis_through_rem11111_loop2_r1_en.tex,empty_project_note_wrapper,312,73,DB12C7ED8DB07050AC34322CF71A7E4198336621E8DAA574638E034837B35891,\begingroup \renewcommand{\thefootnote}{\fnsymbol{footnote}}% % \endgroup
sga3,tex_reference_v2/components/86_expose_VIB_lemma1112_through_thm1116_r3_en.tex,project_footnote,132,356,BF71E7F4F34B2EF093938FCB7CDD521CA6DEE92A78FCB8DD5904E558B4E25AD4,\footnote[1]{\label{note:sga3-VIB-11.12-counit-source-reading} Source-reading note: the French re-edition prints \(a_j=\sum_{i\in I}\varepsilon(a_j)b_{ij}\). Applying \(\mathrm{id}
sga3,tex_reference_v2/components/86_expose_VIB_lemma1112_through_thm1116_r3_en.tex,project_footnote,461,321,B50C1946BA9E500640B5DC75F305DCEE80EB6095FF3F7CCCCD31D19A9EDAA5E8,\footnote[2]{\label{note:sga3-VIB-11.16-rho-index-source-reading} Source-reading note: the French re-edition and the Reinhold comparison lineage print the lower summation bound as
sga3,tex_reference_v2/components/86_expose_VIB_lemma1112_through_thm1116_r3_en.tex,project_footnote,527,302,EC877264CE324DC57BDB3D27B2B9330D72F214FA844A6E8C3AABC04A9B38980C,"\footnote[3]{\label{note:sga3-VIB-11.16-maximality-source-reading} Source-reading note: the French re-edition says at this point ``let us show that \(H'=H\),'' as does the Reinhold"
sga3,tex_reference_v2/components/86_expose_VIB_lemma1112_through_thm1116_r3_en.tex,empty_project_note_wrapper,512,71,988615B0BD45F2F370A121173BA1B9049C75A532FD19EC2EE4FFEA2FAA1E8221,\begingroup \renewcommand{\thefootnote}{\fnsymbol{footnote}}% \endgroup
sga3,tex_reference_v2/components/86_expose_VIB_lemma1112_through_thm1116_r3_en.tex,empty_project_note_wrapper,452,71,988615B0BD45F2F370A121173BA1B9049C75A532FD19EC2EE4FFEA2FAA1E8221,\begingroup \renewcommand{\thefootnote}{\fnsymbol{footnote}}% \endgroup
sga3,tex_reference_v2/components/86_expose_VIB_lemma1112_through_thm1116_r3_en.tex,empty_project_note_wrapper,130,71,988615B0BD45F2F370A121173BA1B9049C75A532FD19EC2EE4FFEA2FAA1E8221,\begingroup \renewcommand{\thefootnote}{\fnsymbol{footnote}}% \endgroup
sga3,tex_reference_v2/components/87_expose_VIB_lemma11170_through_cor11184_loop2_r1_en.tex,project_footnote,236,290,8E399DA10781C8809E60F3EB35D0C3C72643D0C2E973BBBDC40C643179CBC5D7,"\footnote[1]{\label{note:sga3-VIB-11.17-case-c-source-reading} Source-reading note: the French re-edition prints ``by \textup{(a)}'' here, and the Reinhold comparison lineage repea"
sga3,tex_reference_v2/components/87_expose_VIB_lemma11170_through_cor11184_loop2_r1_en.tex,project_footnote,622,387,742A380E67855D629DC418678313D4A03316A790F199606DB492276993C7F42A,"\footnote[2]{\label{note:sga3-VIB-11.18.2-limit-target-source-reading} Source-reading note: the French re-edition prints \(G/N\) as the final term of this limiting exact sequence,"
sga3,tex_reference_v2/components/87_expose_VIB_lemma11170_through_cor11184_loop2_r1_en.tex,empty_project_note_wrapper,614,71,988615B0BD45F2F370A121173BA1B9049C75A532FD19EC2EE4FFEA2FAA1E8221,\begingroup \renewcommand{\thefootnote}{\fnsymbol{footnote}}% \endgroup
sga3,tex_reference_v2/components/87_expose_VIB_lemma11170_through_cor11184_loop2_r1_en.tex,empty_project_note_wrapper,234,71,988615B0BD45F2F370A121173BA1B9049C75A532FD19EC2EE4FFEA2FAA1E8221,\begingroup \renewcommand{\thefootnote}{\fnsymbol{footnote}}% \endgroup
sga3,tex_reference_v2/components/89_expose_VIB_section13_through_bibliography_loop2_r1_en.tex,project_footnote,58,348,BE9DD22A5DE752A51C3D23857AD815394B8A2D4CD8A179C4D9DE523195A451AE,\footnote[1]{\label{note:sga3-VIB-13.1-i-U-ambient} Source-reading note: the French re-edition prints \(j:U\hookrightarrow X\) in the statement. The ambient scheme throughout the l
sga3,tex_reference_v2/components/89_expose_VIB_section13_through_bibliography_loop2_r1_en.tex,project_footnote,390,316,CE14ADA768EF4561FF0D41083A0F0C997CA72FF0F5156EC3C2D8A0B8C70A9472,"\footnote[2]{\label{note:sga3-VIB-13.5-ii-rank-letter} Source-reading note: the French statement prints ``for some \(n\)'' after \(\mathcal O_S^{\oplus d}\), while its conclusion i"
sga3,tex_reference_v2/components/89_expose_VIB_section13_through_bibliography_loop2_r1_en.tex,empty_project_note_wrapper,383,79,FCF99E7FDC665DC73EF590D08DC478F258DB9DF628A8F16A6505DEBFD37D8DFF,\begingroup \renewcommand{\thefootnote}{\fnsymbol{footnote}}% % \endgroup
sga3,tex_reference_v2/components/89_expose_VIB_section13_through_bibliography_loop2_r1_en.tex,empty_project_note_wrapper,56,79,FCF99E7FDC665DC73EF590D08DC478F258DB9DF628A8F16A6505DEBFD37D8DFF,\begingroup \renewcommand{\thefootnote}{\fnsymbol{footnote}}% % \endgroup
