"package_path","csv_file","row_count","sha256"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_761BEC88_MULTILANE_RECOVERY_BATCH_20260707","POST_PUSH_BRANCH_BLOB_VERIFICATION.csv","266","BAC034C68D2208A63B491751BBF4C95CD1D93000C2DE509F1FB3A24A57DF5F75"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_761BEC88_MULTILANE_RECOVERY_BATCH_20260707","SAFETY_SCAN_HITS.csv","6","9DDAFB625355CC1371F8136D0B5EECC21C2F2DBEE0A2377BEBA6D675F0EB8067"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_761BEC88_MULTILANE_RECOVERY_BATCH_20260707","SHA256SUMS_REPLAY.csv","279","5DFAF455A51F70C77B3EDA2491F48BD8AB942F440792A7D3924F96DDE9C183E0"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_D752D1DD_761_NONSLAVIC_R2_INTERLANGUAGE_R9_ROUTE_20260707","B3_ACTION_SUMMARY.csv","7","A6B8D8D39E382C28361ABC57D5F18D9B50ADDAA49AD6B7C78DCCE4E15B79069C"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_D752D1DD_761_NONSLAVIC_R2_INTERLANGUAGE_R9_ROUTE_20260707","BRANCH_PR_STATE.csv","5","30CD69E536BCFD34F35944A795226390016205F3314B6D7EAF7514D634A66EAB"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_D752D1DD_761_NONSLAVIC_R2_INTERLANGUAGE_R9_ROUTE_20260707","FAST_IMPORT_BLOB_LEDGER_LOCAL_ONLY.csv","25","07D8A71B3A7DF5D6D450C714C89B07D9DB44D1D88DBAD3A2436E120DD3F0ED4D"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_D752D1DD_761_NONSLAVIC_R2_INTERLANGUAGE_R9_ROUTE_20260707","LOCAL_COMMIT_BLOB_VERIFICATION.csv","25","12C99E965A0BB23A19A65D474D45E314A5A9388E15AD16DFD88E4DACF9A11130"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_D752D1DD_761_NONSLAVIC_R2_INTERLANGUAGE_R9_ROUTE_20260707","MANIFEST_REPLAY.csv","13","50292EDE1743CCAEA113F3552A6447FC70CDAF1BA6535C1C17C4781A1188F5F1"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_D752D1DD_761_NONSLAVIC_R2_INTERLANGUAGE_R9_ROUTE_20260707","MANIFEST.csv","12","3682BC93241A240E723572FF9904E5781CC8052C943C5FFDD8EFBCFD567D762B"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_D752D1DD_761_NONSLAVIC_R2_INTERLANGUAGE_R9_ROUTE_20260707","PACKAGE_FILE_LEDGER.csv","15","DA5F78692A52D5FC33CD52F5329A92A0EEC7E6E0A6F5DEBE99FFF52B3B46DE25"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_D752D1DD_761_NONSLAVIC_R2_INTERLANGUAGE_R9_ROUTE_20260707","PACKAGE_ROOT_SUMMARY.csv","1","538407F15A50EC049D59071CC5E9AE8D724DE0BC62E7CAD9539DF80BAE586BE0"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_D752D1DD_761_NONSLAVIC_R2_INTERLANGUAGE_R9_ROUTE_20260707","POST_PUSH_BRANCH_BLOB_VERIFICATION_BY_FROZEN_OID.csv","266","2F9AC3D7B5325C812CC518EF871AF9B00D7BAF3C5DC562EAB1F6DFBC399A3925"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_D752D1DD_761_NONSLAVIC_R2_INTERLANGUAGE_R9_ROUTE_20260707","POST_PUSH_BRANCH_BLOB_VERIFICATION.csv","266","BAC034C68D2208A63B491751BBF4C95CD1D93000C2DE509F1FB3A24A57DF5F75"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_D752D1DD_761_NONSLAVIC_R2_INTERLANGUAGE_R9_ROUTE_20260707","SAFETY_SCAN_HITS.csv","0","CB3EDC05DBDEFA91DDBF31993DCE284297330246EFCE3447E24D71275A350728"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_D752D1DD_761_NONSLAVIC_R2_INTERLANGUAGE_R9_ROUTE_20260707","SHA256SUMS_REPLAY.csv","13","4FF8CACD10891F4C8809A906F4843949B5BF7F3A6CE8386D9175FA7B712ADB0E"
