source_path,copy_path,source_use_label,gate_note
"coordination/non-slavic-core-19b2ab4b-761-branch-visibility-route-20260707/NON_SLAVIC_CORE_19B2AB4B_761_BRANCH_VISIBILITY_ROUTE_20260707/SHA256SUMS.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\011_b2ab4b-761-branch-visibility-route-20260707_NON_SLAVIC_CORE_19B2AB4B_761_BRANCH_VISIBILITY_ROUTE_20260707_SHA256SUMS.txt","branch-visible-route-provenance-context","not a direct R3 Arabic/Persianate source-body gate"
"coordination/non-slavic-core-19b2ab4b-761-branch-visibility-route-20260707/NON_SLAVIC_CORE_19B2AB4B_761_BRANCH_VISIBILITY_ROUTE_20260707/SIBLING_WAKE_LEDGER_19B2AB4B.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\012_visibility-route-20260707_NON_SLAVIC_CORE_19B2AB4B_761_BRANCH_VISIBILITY_ROUTE_20260707_SIBLING_WAKE_LEDGER_19B2AB4B.csv","branch-visible-route-provenance-context","not a direct R3 Arabic/Persianate source-body gate"
"coordination/non-slavic-core-19b2ab4b-761-branch-visibility-route-20260707/NON_SLAVIC_CORE_19B2AB4B_761_BRANCH_VISIBILITY_ROUTE_20260707/SOURCE_USE_GAP_FABLE_ADVERSE_ROUTE_ROWS_19B2AB4B.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\013_60707_NON_SLAVIC_CORE_19B2AB4B_761_BRANCH_VISIBILITY_ROUTE_20260707_SOURCE_USE_GAP_FABLE_ADVERSE_ROUTE_ROWS_19B2AB4B.csv","branch-visible-route-provenance-context","not a direct R3 Arabic/Persianate source-body gate"
"coordination/non-slavic-core-19b2ab4b-761-branch-visibility-route-20260707/NON_SLAVIC_CORE_19B2AB4B_761_BRANCH_VISIBILITY_ROUTE_20260707/SUMMARY.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\014_19b2ab4b-761-branch-visibility-route-20260707_NON_SLAVIC_CORE_19B2AB4B_761_BRANCH_VISIBILITY_ROUTE_20260707_SUMMARY.json","branch-visible-route-provenance-context","not a direct R3 Arabic/Persianate source-body gate"
"coordination/non-slavic-core-4065f6a4-c033-branch-visibility-confirmation-20260707/NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707/B3_HANDOFF_SENT_4065F6A4.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\015_-confirmation-20260707_NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707_B3_HANDOFF_SENT_4065F6A4.md","branch-visible-route-provenance-context","not a direct R3 Arabic/Persianate source-body gate"
"coordination/non-slavic-core-4065f6a4-c033-branch-visibility-confirmation-20260707/NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707/BRANCH_COMPARE_COMMITS_C033F393_TO_4065F6A4.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\016_07_NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707_BRANCH_COMPARE_COMMITS_C033F393_TO_4065F6A4.csv","branch-visible-route-provenance-context","not a direct R3 Arabic/Persianate source-body gate"
"coordination/non-slavic-core-4065f6a4-c033-branch-visibility-confirmation-20260707/NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707/BRANCH_COMPARE_FILES_C033F393_TO_4065F6A4.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\017_0707_NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707_BRANCH_COMPARE_FILES_C033F393_TO_4065F6A4.csv","branch-visible-route-provenance-context","not a direct R3 Arabic/Persianate source-body gate"
"coordination/non-slavic-core-4065f6a4-c033-branch-visibility-confirmation-20260707/NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707/BRANCH_COMPARE_SUMMARY_4065F6A4.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\018_ation-20260707_NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707_BRANCH_COMPARE_SUMMARY_4065F6A4.csv","branch-visible-route-provenance-context","not a direct R3 Arabic/Persianate source-body gate"
"coordination/non-slavic-core-4065f6a4-c033-branch-visibility-confirmation-20260707/NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707/EXACT_BLOCKER_RECOVERY_ROWS_4065F6A4.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\019_-20260707_NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707_EXACT_BLOCKER_RECOVERY_ROWS_4065F6A4.csv","branch-visible-route-provenance-context","not a direct R3 Arabic/Persianate source-body gate"
"coordination/non-slavic-core-4065f6a4-c033-branch-visibility-confirmation-20260707/NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707/MANIFEST.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\020_anch-visibility-confirmation-20260707_NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707_MANIFEST.csv","branch-visible-route-provenance-context","not a direct R3 Arabic/Persianate source-body gate"
"coordination/non-slavic-core-4065f6a4-c033-branch-visibility-confirmation-20260707/NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707/PARENT_PACKET_VISIBILITY_INVENTORY_4065F6A4.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\021_07_NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707_PARENT_PACKET_VISIBILITY_INVENTORY_4065F6A4.csv","branch-visible-route-provenance-context","not a direct R3 Arabic/Persianate source-body gate"
"coordination/non-slavic-core-4065f6a4-c033-branch-visibility-confirmation-20260707/NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707/README.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\022_-branch-visibility-confirmation-20260707_NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707_README.md","branch-visible-route-provenance-context","not a direct R3 Arabic/Persianate source-body gate"
"coordination/non-slavic-core-4065f6a4-c033-branch-visibility-confirmation-20260707/NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707/SHA256SUMS.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\023_ch-visibility-confirmation-20260707_NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707_SHA256SUMS.txt","branch-visible-route-provenance-context","not a direct R3 Arabic/Persianate source-body gate"
"coordination/non-slavic-core-4065f6a4-c033-branch-visibility-confirmation-20260707/NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707/SOURCE_USE_GAP_FABLE_ADVERSE_CARRYFORWARD_4065F6A4.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\024_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707_SOURCE_USE_GAP_FABLE_ADVERSE_CARRYFORWARD_4065F6A4.csv","branch-visible-route-provenance-context","not a direct R3 Arabic/Persianate source-body gate"
"coordination/non-slavic-core-4065f6a4-c033-branch-visibility-confirmation-20260707/NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707/SUMMARY.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\025_anch-visibility-confirmation-20260707_NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707_SUMMARY.json","branch-visible-route-provenance-context","not a direct R3 Arabic/Persianate source-body gate"
"coordination/non-slavic-core-4065f6a4-r9-systemerror-dedup-recovery-route-20260707/NON_SLAVIC_CORE_4065F6A4_R9_SYSTEMERROR_DEDUP_RECOVERY_ROUTE_20260707/B3_HANDOFF_SENT_4065F6A4_R9_SYSTEMERROR_DEDUP.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\026_7_NON_SLAVIC_CORE_4065F6A4_R9_SYSTEMERROR_DEDUP_RECOVERY_ROUTE_20260707_B3_HANDOFF_SENT_4065F6A4_R9_SYSTEMERROR_DEDUP.md","branch-visible-route-provenance-context","not a direct R3 Arabic/Persianate source-body gate"
"coordination/non-slavic-core-4065f6a4-r9-systemerror-dedup-recovery-route-20260707/NON_SLAVIC_CORE_4065F6A4_R9_SYSTEMERROR_DEDUP_RECOVERY_ROUTE_20260707/BRANCH_REVERIFY_4065F6A4.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\027_covery-route-20260707_NON_SLAVIC_CORE_4065F6A4_R9_SYSTEMERROR_DEDUP_RECOVERY_ROUTE_20260707_BRANCH_REVERIFY_4065F6A4.csv","branch-visible-route-provenance-context","not a direct R3 Arabic/Persianate source-body gate"
"coordination/non-slavic-core-4065f6a4-r9-systemerror-dedup-recovery-route-20260707/NON_SLAVIC_CORE_4065F6A4_R9_SYSTEMERROR_DEDUP_RECOVERY_ROUTE_20260707/EXACT_BLOCKER_RECOVERY_ROWS_4065F6A4_R9.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\028_260707_NON_SLAVIC_CORE_4065F6A4_R9_SYSTEMERROR_DEDUP_RECOVERY_ROUTE_20260707_EXACT_BLOCKER_RECOVERY_ROWS_4065F6A4_R9.csv","branch-visible-route-provenance-context","not a direct R3 Arabic/Persianate source-body gate"
"coordination/non-slavic-core-4065f6a4-r9-systemerror-dedup-recovery-route-20260707/NON_SLAVIC_CORE_4065F6A4_R9_SYSTEMERROR_DEDUP_RECOVERY_ROUTE_20260707/MANIFEST.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\029_emerror-dedup-recovery-route-20260707_NON_SLAVIC_CORE_4065F6A4_R9_SYSTEMERROR_DEDUP_RECOVERY_ROUTE_20260707_MANIFEST.csv","branch-visible-route-provenance-context","not a direct R3 Arabic/Persianate source-body gate"
"coordination/non-slavic-core-4065f6a4-r9-systemerror-dedup-recovery-route-20260707/NON_SLAVIC_CORE_4065F6A4_R9_SYSTEMERROR_DEDUP_RECOVERY_ROUTE_20260707/R9_PACKET_INVENTORY_4065F6A4.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\030_ry-route-20260707_NON_SLAVIC_CORE_4065F6A4_R9_SYSTEMERROR_DEDUP_RECOVERY_ROUTE_20260707_R9_PACKET_INVENTORY_4065F6A4.csv","branch-visible-route-provenance-context","not a direct R3 Arabic/Persianate source-body gate"
"coordination/non-slavic-core-4065f6a4-r9-systemerror-dedup-recovery-route-20260707/NON_SLAVIC_CORE_4065F6A4_R9_SYSTEMERROR_DEDUP_RECOVERY_ROUTE_20260707/R9_SOURCE_USE_GAP_FABLE_ADVERSE_ROUTE_4065F6A4.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\031_NON_SLAVIC_CORE_4065F6A4_R9_SYSTEMERROR_DEDUP_RECOVERY_ROUTE_20260707_R9_SOURCE_USE_GAP_FABLE_ADVERSE_ROUTE_4065F6A4.csv","branch-visible-route-provenance-context","not a direct R3 Arabic/Persianate source-body gate"
"coordination/non-slavic-core-4065f6a4-r9-systemerror-dedup-recovery-route-20260707/NON_SLAVIC_CORE_4065F6A4_R9_SYSTEMERROR_DEDUP_RECOVERY_ROUTE_20260707/README.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\032_ystemerror-dedup-recovery-route-20260707_NON_SLAVIC_CORE_4065F6A4_R9_SYSTEMERROR_DEDUP_RECOVERY_ROUTE_20260707_README.md","branch-visible-route-provenance-context","not a direct R3 Arabic/Persianate source-body gate"
"coordination/non-slavic-core-4065f6a4-r9-systemerror-dedup-recovery-route-20260707/NON_SLAVIC_CORE_4065F6A4_R9_SYSTEMERROR_DEDUP_RECOVERY_ROUTE_20260707/SHA256SUMS.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\033_error-dedup-recovery-route-20260707_NON_SLAVIC_CORE_4065F6A4_R9_SYSTEMERROR_DEDUP_RECOVERY_ROUTE_20260707_SHA256SUMS.txt","branch-visible-route-provenance-context","not a direct R3 Arabic/Persianate source-body gate"
"coordination/non-slavic-core-4065f6a4-r9-systemerror-dedup-recovery-route-20260707/NON_SLAVIC_CORE_4065F6A4_R9_SYSTEMERROR_DEDUP_RECOVERY_ROUTE_20260707/SIBLING_WAKE_LEDGER_4065F6A4_R9.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\034_route-20260707_NON_SLAVIC_CORE_4065F6A4_R9_SYSTEMERROR_DEDUP_RECOVERY_ROUTE_20260707_SIBLING_WAKE_LEDGER_4065F6A4_R9.csv","branch-visible-route-provenance-context","not a direct R3 Arabic/Persianate source-body gate"
"coordination/non-slavic-core-4065f6a4-r9-systemerror-dedup-recovery-route-20260707/NON_SLAVIC_CORE_4065F6A4_R9_SYSTEMERROR_DEDUP_RECOVERY_ROUTE_20260707/SUMMARY.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707\R3_330AB7BD_4065_ROUTE_PROVENANCE_SOURCE_USE_GAP_20260707_20260707T173340Z\branch-visible-inputs\035_emerror-dedup-recovery-route-20260707_NON_SLAVIC_CORE_4065F6A4_R9_SYSTEMERROR_DEDUP_RECOVERY_ROUTE_20260707_SUMMARY.json","branch-visible-route-provenance-context","not a direct R3 Arabic/Persianate source-body gate"
