section,row_id,blocker_or_owner,criterion_type,requirement,passed,unfilled
criterion,DMOI-RF-LSS-BCRCR-CRIT-028,privacy_review_cleared,source_text_and_result_capture_limits_confirmed,"The future return must confirm that no source text, entry prose, corpus passage, example text, personal detail, token, or service-result body is copied into this lane.",false,true
criterion,DMOI-RF-LSS-BCRCR-CRIT-029,query_execution_authorized,dated_non_personal_return_identity,"A future row must cite a dated non-personal return identity, owner/reviewer role, and return route label; personal contact details are not evidence.",false,true
criterion,DMOI-RF-LSS-BCRCR-CRIT-030,query_execution_authorized,blocker_class_scope_match,The future return must explicitly name query_execution_authorized and may not be generalized to unrelated blocker classes or other language lanes.,false,true
criterion,DMOI-RF-LSS-BCRCR-CRIT-031,query_execution_authorized,allowed_update_scope_bounded,The future return may only authorize term/query-string/route-selection fields explicitly named in the return; it cannot authorize service-result capture or translation.,false,true
criterion,DMOI-RF-LSS-BCRCR-CRIT-032,query_execution_authorized,source_text_and_result_capture_limits_confirmed,"The future return must confirm that no source text, entry prose, corpus passage, example text, personal detail, token, or service-result body is copied into this lane.",false,true
criterion,DMOI-RF-LSS-BCRCR-CRIT-033,query_string_filled,dated_non_personal_return_identity,"A future row must cite a dated non-personal return identity, owner/reviewer role, and return route label; personal contact details are not evidence.",false,true
criterion,DMOI-RF-LSS-BCRCR-CRIT-034,query_string_filled,blocker_class_scope_match,The future return must explicitly name query_string_filled and may not be generalized to unrelated blocker classes or other language lanes.,false,true
criterion,DMOI-RF-LSS-BCRCR-CRIT-035,query_string_filled,allowed_update_scope_bounded,The future return may only authorize term/query-string/route-selection fields explicitly named in the return; it cannot authorize service-result capture or translation.,false,true
criterion,DMOI-RF-LSS-BCRCR-CRIT-036,query_string_filled,source_text_and_result_capture_limits_confirmed,"The future return must confirm that no source text, entry prose, corpus passage, example text, personal detail, token, or service-result body is copied into this lane.",false,true
criterion,DMOI-RF-LSS-BCRCR-CRIT-037,query_term_return_received,dated_non_personal_return_identity,"A future row must cite a dated non-personal return identity, owner/reviewer role, and return route label; personal contact details are not evidence.",false,true
criterion,DMOI-RF-LSS-BCRCR-CRIT-038,query_term_return_received,blocker_class_scope_match,The future return must explicitly name query_term_return_received and may not be generalized to unrelated blocker classes or other language lanes.,false,true
criterion,DMOI-RF-LSS-BCRCR-CRIT-039,query_term_return_received,allowed_update_scope_bounded,The future return may only authorize term/query-string/route-selection fields explicitly named in the return; it cannot authorize service-result capture or translation.,false,true
criterion,DMOI-RF-LSS-BCRCR-CRIT-040,query_term_return_received,source_text_and_result_capture_limits_confirmed,"The future return must confirm that no source text, entry prose, corpus passage, example text, personal detail, token, or service-result body is copied into this lane.",false,true
criterion,DMOI-RF-LSS-BCRCR-CRIT-041,result_use_limit_filled,dated_non_personal_return_identity,"A future row must cite a dated non-personal return identity, owner/reviewer role, and return route label; personal contact details are not evidence.",false,true
criterion,DMOI-RF-LSS-BCRCR-CRIT-042,result_use_limit_filled,blocker_class_scope_match,The future return must explicitly name result_use_limit_filled and may not be generalized to unrelated blocker classes or other language lanes.,false,true
criterion,DMOI-RF-LSS-BCRCR-CRIT-043,result_use_limit_filled,allowed_update_scope_bounded,"The future return may only authorize capture-policy, license/terms, privacy, or result-use-limit fields explicitly named in the return; it cannot authorize terms or translation.",false,true
criterion,DMOI-RF-LSS-BCRCR-CRIT-044,result_use_limit_filled,source_text_and_result_capture_limits_confirmed,"The future return must confirm that no source text, entry prose, corpus passage, example text, personal detail, token, or service-result body is copied into this lane.",false,true
criterion,DMOI-RF-LSS-BCRCR-CRIT-045,service_route_selected,dated_non_personal_return_identity,"A future row must cite a dated non-personal return identity, owner/reviewer role, and return route label; personal contact details are not evidence.",false,true
criterion,DMOI-RF-LSS-BCRCR-CRIT-046,service_route_selected,blocker_class_scope_match,The future return must explicitly name service_route_selected and may not be generalized to unrelated blocker classes or other language lanes.,false,true
criterion,DMOI-RF-LSS-BCRCR-CRIT-047,service_route_selected,allowed_update_scope_bounded,The future return may only authorize term/query-string/route-selection fields explicitly named in the return; it cannot authorize service-result capture or translation.,false,true
criterion,DMOI-RF-LSS-BCRCR-CRIT-048,service_route_selected,source_text_and_result_capture_limits_confirmed,"The future return must confirm that no source text, entry prose, corpus passage, example text, personal detail, token, or service-result body is copied into this lane.",false,true
owner_summary,DMOI-RF-LSS-BCRCR-OWNER-01,capture_policy_return_owner,,required_20,0,20
owner_summary,DMOI-RF-LSS-BCRCR-OWNER-02,evidence_governance_owner,,required_8,0,8
owner_summary,DMOI-RF-LSS-BCRCR-OWNER-03,query_term_return_owner,,required_20,0,20
option_coverage,DMOI-RF-LSS-BCRCR-OPT-001,RF-SEM-SLOT-01 / Tesaurus Tematis,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-002,RF-SEM-SLOT-01 / Korpus Indonesia,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-003,RF-SEM-SLOT-01 / Kamus Besar Bahasa Indonesia,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-004,RF-SEM-SLOT-01 / Senarai Padanan Asing Indonesia / Pasti,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-005,RF-SEM-SLOT-01 / Penerjemahan Daring / Penjaring,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-006,RF-SEM-SLOT-02 / Tesaurus Tematis,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-007,RF-SEM-SLOT-02 / Korpus Indonesia,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-008,RF-SEM-SLOT-02 / Kamus Besar Bahasa Indonesia,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-009,RF-SEM-SLOT-02 / Senarai Padanan Asing Indonesia / Pasti,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-010,RF-SEM-SLOT-02 / Penerjemahan Daring / Penjaring,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-011,RF-SEM-SLOT-03 / Tesaurus Tematis,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-012,RF-SEM-SLOT-03 / Korpus Indonesia,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-013,RF-SEM-SLOT-03 / Kamus Besar Bahasa Indonesia,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-014,RF-SEM-SLOT-03 / Senarai Padanan Asing Indonesia / Pasti,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-015,RF-SEM-SLOT-04 / Tesaurus Tematis,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-016,RF-SEM-SLOT-04 / Korpus Indonesia,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-017,RF-SEM-SLOT-04 / Kamus Besar Bahasa Indonesia,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-018,RF-SEM-SLOT-04 / Senarai Padanan Asing Indonesia / Pasti,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-019,RF-SEM-SLOT-05 / Tesaurus Tematis,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-020,RF-SEM-SLOT-05 / Korpus Indonesia,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-021,RF-SEM-SLOT-05 / Kamus Besar Bahasa Indonesia,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-022,RF-SEM-SLOT-05 / Senarai Padanan Asing Indonesia / Pasti,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-023,RF-SEM-SLOT-06 / Tesaurus Tematis,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-024,RF-SEM-SLOT-06 / Korpus Indonesia,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-025,RF-SEM-SLOT-06 / Kamus Besar Bahasa Indonesia,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-026,RF-SEM-SLOT-06 / Senarai Padanan Asing Indonesia / Pasti,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-027,RF-SEM-SLOT-07 / Tesaurus Tematis,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-028,RF-SEM-SLOT-07 / Korpus Indonesia,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-029,RF-SEM-SLOT-07 / Kamus Besar Bahasa Indonesia,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-030,RF-SEM-SLOT-07 / Senarai Padanan Asing Indonesia / Pasti,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-031,RF-SEM-SLOT-08 / Tesaurus Tematis,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-032,RF-SEM-SLOT-08 / Korpus Indonesia,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-033,RF-SEM-SLOT-08 / Kamus Besar Bahasa Indonesia,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-034,RF-SEM-SLOT-08 / Senarai Padanan Asing Indonesia / Pasti,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-035,RF-SEM-SLOT-09 / Tesaurus Tematis,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-036,RF-SEM-SLOT-09 / Korpus Indonesia,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-037,RF-SEM-SLOT-09 / Kamus Besar Bahasa Indonesia,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-038,RF-SEM-SLOT-09 / Senarai Padanan Asing Indonesia / Pasti,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-039,RF-SEM-SLOT-10 / Tesaurus Tematis,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-040,RF-SEM-SLOT-10 / Korpus Indonesia,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-041,RF-SEM-SLOT-10 / Kamus Besar Bahasa Indonesia,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-042,RF-SEM-SLOT-10 / Senarai Padanan Asing Indonesia / Pasti,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-043,RF-SEM-SLOT-10 / Penerjemahan Daring / Penjaring,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-044,RF-SEM-SLOT-11 / Tesaurus Tematis,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-045,RF-SEM-SLOT-11 / Korpus Indonesia,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-046,RF-SEM-SLOT-11 / Kamus Besar Bahasa Indonesia,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-047,RF-SEM-SLOT-11 / Senarai Padanan Asing Indonesia / Pasti,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-048,RF-SEM-SLOT-11 / Penerjemahan Daring / Penjaring,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-049,RF-SEM-SLOT-12 / Tesaurus Tematis,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-050,RF-SEM-SLOT-12 / Korpus Indonesia,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-051,RF-SEM-SLOT-12 / Kamus Besar Bahasa Indonesia,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-052,RF-SEM-SLOT-12 / Senarai Padanan Asing Indonesia / Pasti,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-053,RF-SEM-SLOT-12 / Penerjemahan Daring / Penjaring,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-054,RF-SEM-SLOT-13 / Tesaurus Tematis,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-055,RF-SEM-SLOT-13 / Korpus Indonesia,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-056,RF-SEM-SLOT-13 / Kamus Besar Bahasa Indonesia,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-057,RF-SEM-SLOT-13 / Senarai Padanan Asing Indonesia / Pasti,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-058,RF-SEM-SLOT-13 / Penerjemahan Daring / Penjaring,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-059,RF-SEM-SLOT-14 / EYD Edisi V,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-060,RF-SEM-SLOT-14 / Korpus Indonesia,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-061,RF-SEM-SLOT-14 / Kamus Besar Bahasa Indonesia,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-062,RF-SEM-SLOT-14 / Senarai Padanan Asing Indonesia / Pasti,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-063,RF-SEM-SLOT-14 / Penerjemahan Daring / Penjaring,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-064,RF-SEM-SLOT-15 / EYD Edisi V,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-065,RF-SEM-SLOT-15 / Korpus Indonesia,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-066,RF-SEM-SLOT-15 / Kamus Besar Bahasa Indonesia,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-067,RF-SEM-SLOT-15 / Senarai Padanan Asing Indonesia / Pasti,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-068,RF-SEM-SLOT-15 / Penerjemahan Daring / Penjaring,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-069,RF-SEM-SLOT-16 / Tesaurus Tematis,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-070,RF-SEM-SLOT-16 / Korpus Indonesia,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-071,RF-SEM-SLOT-16 / Kamus Besar Bahasa Indonesia,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-072,RF-SEM-SLOT-16 / Senarai Padanan Asing Indonesia / Pasti,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-073,RF-SEM-SLOT-17 / Tesaurus Tematis,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-074,RF-SEM-SLOT-17 / Korpus Indonesia,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-075,RF-SEM-SLOT-17 / Kamus Besar Bahasa Indonesia,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-076,RF-SEM-SLOT-17 / Senarai Padanan Asing Indonesia / Pasti,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-077,RF-SEM-SLOT-18 / Tesaurus Tematis,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-078,RF-SEM-SLOT-18 / Korpus Indonesia,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-079,RF-SEM-SLOT-18 / Kamus Besar Bahasa Indonesia,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-080,RF-SEM-SLOT-18 / Senarai Padanan Asing Indonesia / Pasti,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-081,RF-SEM-SLOT-19 / Tesaurus Tematis,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-082,RF-SEM-SLOT-19 / Korpus Indonesia,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-083,RF-SEM-SLOT-19 / Kamus Besar Bahasa Indonesia,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-084,RF-SEM-SLOT-19 / Senarai Padanan Asing Indonesia / Pasti,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-085,RF-SEM-SLOT-20 / Penerjemahan Daring / Penjaring,,required_48,0,48
option_coverage,DMOI-RF-LSS-BCRCR-OPT-086,RF-SEM-SLOT-20 / Korpus Indonesia,,required_48,0,48
family_coverage,DMOI-RF-LSS-BCRCR-FAMILY-01,relation/function boundary in discrete structures,,not_ready_criteria_rubric_blank_only,0,48
family_coverage,DMOI-RF-LSS-BCRCR-FAMILY-02,"domain, codomain, and range language",,not_ready_criteria_rubric_blank_only,0,48
family_coverage,DMOI-RF-LSS-BCRCR-FAMILY-03,"function property family: one-to-one, onto, injective, surjective, bijective",,not_ready_criteria_rubric_blank_only,0,48
family_coverage,DMOI-RF-LSS-BCRCR-FAMILY-04,"equivalence relation, partial order, and poset family",,not_ready_criteria_rubric_blank_only,0,48
family_coverage,DMOI-RF-LSS-BCRCR-FAMILY-05,composition and inverse operation language,,not_ready_criteria_rubric_blank_only,0,48
family_coverage,DMOI-RF-LSS-BCRCR-FAMILY-06,mapping notation and arrow-reading conventions,,not_ready_criteria_rubric_blank_only,0,48
family_coverage,DMOI-RF-LSS-BCRCR-FAMILY-07,"relation properties: reflexive, symmetric, antisymmetric, transitive",,not_ready_criteria_rubric_blank_only,0,48
family_coverage,DMOI-RF-LSS-BCRCR-FAMILY-08,high-density DMOI relation/function source files as future packet shelves,,not_ready_criteria_rubric_blank_only,0,48
