precondition_blocker_row_id,parent_resolution_precondition_row_id,parent_class_decision_summary_row_id,blocker_class,blocker_owner_class,precondition_name,current_precondition_value,blocker_status,blocker_resolved,resolution_evidence_filled,true_precondition_update_allowed_after_resolution,class_resolution_ready_after_blocker,query_execution_allowed_after_blocker,result_capture_allowed_after_blocker,surface_gate_opened,translation_gate_opened
DMOI-RF-LSS-BCRPBLK-BLOCK-031,DMOI-RF-LSS-BCRPC-CLASS-03,DMOI-RF-LSS-BCDL-CLASS-03,capture_policy_return_received,capture_policy_return_owner,evidence_source_pointers_reviewed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-032,DMOI-RF-LSS-BCRPC-CLASS-03,DMOI-RF-LSS-BCDL-CLASS-03,capture_policy_return_received,capture_policy_return_owner,source_text_prohibition_confirmed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-033,DMOI-RF-LSS-BCRPC-CLASS-03,DMOI-RF-LSS-BCDL-CLASS-03,capture_policy_return_received,capture_policy_return_owner,allowed_update_scope_bounded,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-034,DMOI-RF-LSS-BCRPC-CLASS-03,DMOI-RF-LSS-BCDL-CLASS-03,capture_policy_return_received,capture_policy_return_owner,authority_role_validated,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-035,DMOI-RF-LSS-BCRPC-CLASS-03,DMOI-RF-LSS-BCDL-CLASS-03,capture_policy_return_received,capture_policy_return_owner,downstream_query_gate_separate,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-036,DMOI-RF-LSS-BCRPC-CLASS-03,DMOI-RF-LSS-BCDL-CLASS-03,capture_policy_return_received,capture_policy_return_owner,downstream_surface_translation_gates_separate,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-037,DMOI-RF-LSS-BCRPC-CLASS-04,DMOI-RF-LSS-BCDL-CLASS-04,evidence_intake_gate_reviewed,evidence_governance_owner,decision_row_linkage_validated,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-038,DMOI-RF-LSS-BCRPC-CLASS-04,DMOI-RF-LSS-BCDL-CLASS-04,evidence_intake_gate_reviewed,evidence_governance_owner,all_decision_fields_filled,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-039,DMOI-RF-LSS-BCRPC-CLASS-04,DMOI-RF-LSS-BCDL-CLASS-04,evidence_intake_gate_reviewed,evidence_governance_owner,all_criteria_decisions_recorded,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-040,DMOI-RF-LSS-BCRPC-CLASS-04,DMOI-RF-LSS-BCDL-CLASS-04,evidence_intake_gate_reviewed,evidence_governance_owner,all_criteria_passed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-041,DMOI-RF-LSS-BCRPC-CLASS-04,DMOI-RF-LSS-BCDL-CLASS-04,evidence_intake_gate_reviewed,evidence_governance_owner,no_criteria_failed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-042,DMOI-RF-LSS-BCRPC-CLASS-04,DMOI-RF-LSS-BCDL-CLASS-04,evidence_intake_gate_reviewed,evidence_governance_owner,evidence_values_reviewed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-043,DMOI-RF-LSS-BCRPC-CLASS-04,DMOI-RF-LSS-BCDL-CLASS-04,evidence_intake_gate_reviewed,evidence_governance_owner,evidence_source_pointers_reviewed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-044,DMOI-RF-LSS-BCRPC-CLASS-04,DMOI-RF-LSS-BCDL-CLASS-04,evidence_intake_gate_reviewed,evidence_governance_owner,source_text_prohibition_confirmed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-045,DMOI-RF-LSS-BCRPC-CLASS-04,DMOI-RF-LSS-BCDL-CLASS-04,evidence_intake_gate_reviewed,evidence_governance_owner,allowed_update_scope_bounded,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-046,DMOI-RF-LSS-BCRPC-CLASS-04,DMOI-RF-LSS-BCDL-CLASS-04,evidence_intake_gate_reviewed,evidence_governance_owner,authority_role_validated,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-047,DMOI-RF-LSS-BCRPC-CLASS-04,DMOI-RF-LSS-BCDL-CLASS-04,evidence_intake_gate_reviewed,evidence_governance_owner,downstream_query_gate_separate,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-048,DMOI-RF-LSS-BCRPC-CLASS-04,DMOI-RF-LSS-BCDL-CLASS-04,evidence_intake_gate_reviewed,evidence_governance_owner,downstream_surface_translation_gates_separate,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-049,DMOI-RF-LSS-BCRPC-CLASS-05,DMOI-RF-LSS-BCDL-CLASS-05,forbidden_source_text_confirmed,evidence_governance_owner,decision_row_linkage_validated,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-050,DMOI-RF-LSS-BCRPC-CLASS-05,DMOI-RF-LSS-BCDL-CLASS-05,forbidden_source_text_confirmed,evidence_governance_owner,all_decision_fields_filled,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-051,DMOI-RF-LSS-BCRPC-CLASS-05,DMOI-RF-LSS-BCDL-CLASS-05,forbidden_source_text_confirmed,evidence_governance_owner,all_criteria_decisions_recorded,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-052,DMOI-RF-LSS-BCRPC-CLASS-05,DMOI-RF-LSS-BCDL-CLASS-05,forbidden_source_text_confirmed,evidence_governance_owner,all_criteria_passed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-053,DMOI-RF-LSS-BCRPC-CLASS-05,DMOI-RF-LSS-BCDL-CLASS-05,forbidden_source_text_confirmed,evidence_governance_owner,no_criteria_failed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-054,DMOI-RF-LSS-BCRPC-CLASS-05,DMOI-RF-LSS-BCDL-CLASS-05,forbidden_source_text_confirmed,evidence_governance_owner,evidence_values_reviewed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-055,DMOI-RF-LSS-BCRPC-CLASS-05,DMOI-RF-LSS-BCDL-CLASS-05,forbidden_source_text_confirmed,evidence_governance_owner,evidence_source_pointers_reviewed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-056,DMOI-RF-LSS-BCRPC-CLASS-05,DMOI-RF-LSS-BCDL-CLASS-05,forbidden_source_text_confirmed,evidence_governance_owner,source_text_prohibition_confirmed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-057,DMOI-RF-LSS-BCRPC-CLASS-05,DMOI-RF-LSS-BCDL-CLASS-05,forbidden_source_text_confirmed,evidence_governance_owner,allowed_update_scope_bounded,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-058,DMOI-RF-LSS-BCRPC-CLASS-05,DMOI-RF-LSS-BCDL-CLASS-05,forbidden_source_text_confirmed,evidence_governance_owner,authority_role_validated,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-059,DMOI-RF-LSS-BCRPC-CLASS-05,DMOI-RF-LSS-BCDL-CLASS-05,forbidden_source_text_confirmed,evidence_governance_owner,downstream_query_gate_separate,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-060,DMOI-RF-LSS-BCRPC-CLASS-05,DMOI-RF-LSS-BCDL-CLASS-05,forbidden_source_text_confirmed,evidence_governance_owner,downstream_surface_translation_gates_separate,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-061,DMOI-RF-LSS-BCRPC-CLASS-06,DMOI-RF-LSS-BCDL-CLASS-06,license_terms_cleared,capture_policy_return_owner,decision_row_linkage_validated,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-062,DMOI-RF-LSS-BCRPC-CLASS-06,DMOI-RF-LSS-BCDL-CLASS-06,license_terms_cleared,capture_policy_return_owner,all_decision_fields_filled,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-063,DMOI-RF-LSS-BCRPC-CLASS-06,DMOI-RF-LSS-BCDL-CLASS-06,license_terms_cleared,capture_policy_return_owner,all_criteria_decisions_recorded,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-064,DMOI-RF-LSS-BCRPC-CLASS-06,DMOI-RF-LSS-BCDL-CLASS-06,license_terms_cleared,capture_policy_return_owner,all_criteria_passed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-065,DMOI-RF-LSS-BCRPC-CLASS-06,DMOI-RF-LSS-BCDL-CLASS-06,license_terms_cleared,capture_policy_return_owner,no_criteria_failed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-066,DMOI-RF-LSS-BCRPC-CLASS-06,DMOI-RF-LSS-BCDL-CLASS-06,license_terms_cleared,capture_policy_return_owner,evidence_values_reviewed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-067,DMOI-RF-LSS-BCRPC-CLASS-06,DMOI-RF-LSS-BCDL-CLASS-06,license_terms_cleared,capture_policy_return_owner,evidence_source_pointers_reviewed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-068,DMOI-RF-LSS-BCRPC-CLASS-06,DMOI-RF-LSS-BCDL-CLASS-06,license_terms_cleared,capture_policy_return_owner,source_text_prohibition_confirmed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-069,DMOI-RF-LSS-BCRPC-CLASS-06,DMOI-RF-LSS-BCDL-CLASS-06,license_terms_cleared,capture_policy_return_owner,allowed_update_scope_bounded,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-070,DMOI-RF-LSS-BCRPC-CLASS-06,DMOI-RF-LSS-BCDL-CLASS-06,license_terms_cleared,capture_policy_return_owner,authority_role_validated,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-071,DMOI-RF-LSS-BCRPC-CLASS-06,DMOI-RF-LSS-BCDL-CLASS-06,license_terms_cleared,capture_policy_return_owner,downstream_query_gate_separate,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-072,DMOI-RF-LSS-BCRPC-CLASS-06,DMOI-RF-LSS-BCDL-CLASS-06,license_terms_cleared,capture_policy_return_owner,downstream_surface_translation_gates_separate,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-073,DMOI-RF-LSS-BCRPC-CLASS-07,DMOI-RF-LSS-BCDL-CLASS-07,privacy_review_cleared,capture_policy_return_owner,decision_row_linkage_validated,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-074,DMOI-RF-LSS-BCRPC-CLASS-07,DMOI-RF-LSS-BCDL-CLASS-07,privacy_review_cleared,capture_policy_return_owner,all_decision_fields_filled,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-075,DMOI-RF-LSS-BCRPC-CLASS-07,DMOI-RF-LSS-BCDL-CLASS-07,privacy_review_cleared,capture_policy_return_owner,all_criteria_decisions_recorded,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-076,DMOI-RF-LSS-BCRPC-CLASS-07,DMOI-RF-LSS-BCDL-CLASS-07,privacy_review_cleared,capture_policy_return_owner,all_criteria_passed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-077,DMOI-RF-LSS-BCRPC-CLASS-07,DMOI-RF-LSS-BCDL-CLASS-07,privacy_review_cleared,capture_policy_return_owner,no_criteria_failed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-078,DMOI-RF-LSS-BCRPC-CLASS-07,DMOI-RF-LSS-BCDL-CLASS-07,privacy_review_cleared,capture_policy_return_owner,evidence_values_reviewed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-079,DMOI-RF-LSS-BCRPC-CLASS-07,DMOI-RF-LSS-BCDL-CLASS-07,privacy_review_cleared,capture_policy_return_owner,evidence_source_pointers_reviewed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-080,DMOI-RF-LSS-BCRPC-CLASS-07,DMOI-RF-LSS-BCDL-CLASS-07,privacy_review_cleared,capture_policy_return_owner,source_text_prohibition_confirmed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-081,DMOI-RF-LSS-BCRPC-CLASS-07,DMOI-RF-LSS-BCDL-CLASS-07,privacy_review_cleared,capture_policy_return_owner,allowed_update_scope_bounded,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-082,DMOI-RF-LSS-BCRPC-CLASS-07,DMOI-RF-LSS-BCDL-CLASS-07,privacy_review_cleared,capture_policy_return_owner,authority_role_validated,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-083,DMOI-RF-LSS-BCRPC-CLASS-07,DMOI-RF-LSS-BCDL-CLASS-07,privacy_review_cleared,capture_policy_return_owner,downstream_query_gate_separate,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-084,DMOI-RF-LSS-BCRPC-CLASS-07,DMOI-RF-LSS-BCDL-CLASS-07,privacy_review_cleared,capture_policy_return_owner,downstream_surface_translation_gates_separate,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-085,DMOI-RF-LSS-BCRPC-CLASS-08,DMOI-RF-LSS-BCDL-CLASS-08,query_execution_authorized,query_term_return_owner,decision_row_linkage_validated,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-086,DMOI-RF-LSS-BCRPC-CLASS-08,DMOI-RF-LSS-BCDL-CLASS-08,query_execution_authorized,query_term_return_owner,all_decision_fields_filled,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-087,DMOI-RF-LSS-BCRPC-CLASS-08,DMOI-RF-LSS-BCDL-CLASS-08,query_execution_authorized,query_term_return_owner,all_criteria_decisions_recorded,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-088,DMOI-RF-LSS-BCRPC-CLASS-08,DMOI-RF-LSS-BCDL-CLASS-08,query_execution_authorized,query_term_return_owner,all_criteria_passed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-089,DMOI-RF-LSS-BCRPC-CLASS-08,DMOI-RF-LSS-BCDL-CLASS-08,query_execution_authorized,query_term_return_owner,no_criteria_failed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-090,DMOI-RF-LSS-BCRPC-CLASS-08,DMOI-RF-LSS-BCDL-CLASS-08,query_execution_authorized,query_term_return_owner,evidence_values_reviewed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-091,DMOI-RF-LSS-BCRPC-CLASS-08,DMOI-RF-LSS-BCDL-CLASS-08,query_execution_authorized,query_term_return_owner,evidence_source_pointers_reviewed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-092,DMOI-RF-LSS-BCRPC-CLASS-08,DMOI-RF-LSS-BCDL-CLASS-08,query_execution_authorized,query_term_return_owner,source_text_prohibition_confirmed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-093,DMOI-RF-LSS-BCRPC-CLASS-08,DMOI-RF-LSS-BCDL-CLASS-08,query_execution_authorized,query_term_return_owner,allowed_update_scope_bounded,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-094,DMOI-RF-LSS-BCRPC-CLASS-08,DMOI-RF-LSS-BCDL-CLASS-08,query_execution_authorized,query_term_return_owner,authority_role_validated,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-095,DMOI-RF-LSS-BCRPC-CLASS-08,DMOI-RF-LSS-BCDL-CLASS-08,query_execution_authorized,query_term_return_owner,downstream_query_gate_separate,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-096,DMOI-RF-LSS-BCRPC-CLASS-08,DMOI-RF-LSS-BCDL-CLASS-08,query_execution_authorized,query_term_return_owner,downstream_surface_translation_gates_separate,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-097,DMOI-RF-LSS-BCRPC-CLASS-09,DMOI-RF-LSS-BCDL-CLASS-09,query_string_filled,query_term_return_owner,decision_row_linkage_validated,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-098,DMOI-RF-LSS-BCRPC-CLASS-09,DMOI-RF-LSS-BCDL-CLASS-09,query_string_filled,query_term_return_owner,all_decision_fields_filled,false,unresolved_blank_template,false,false,false,false,false,false,false,false
