section,row_id,owner_or_area,class_or_parent,blocker_count,status,dispatches,returns
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0021,evidence_governance_owner,DMOI-RF-LSS-SQPCR-CLASS-05,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0022,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-11,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0023,evidence_governance_owner,DMOI-RF-LSS-SQPCR-CLASS-04,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0024,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-08,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0025,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-03,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0026,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-02,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0027,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-10,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0028,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-01,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0029,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-09,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0030,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-12,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0031,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-06,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0032,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-07,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0033,evidence_governance_owner,DMOI-RF-LSS-SQPCR-CLASS-05,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0034,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-11,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0035,evidence_governance_owner,DMOI-RF-LSS-SQPCR-CLASS-04,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0036,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-08,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0037,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-03,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0038,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-02,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0039,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-10,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0040,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-01,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0041,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-09,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0042,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-12,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0043,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-06,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0044,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-07,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0045,evidence_governance_owner,DMOI-RF-LSS-SQPCR-CLASS-05,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0046,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-11,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0047,evidence_governance_owner,DMOI-RF-LSS-SQPCR-CLASS-04,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0048,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-08,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0049,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-03,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0050,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-02,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0051,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-10,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0052,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-01,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0053,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-09,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0054,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-12,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0055,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-06,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0056,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-07,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0057,evidence_governance_owner,DMOI-RF-LSS-SQPCR-CLASS-05,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0058,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-11,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0059,evidence_governance_owner,DMOI-RF-LSS-SQPCR-CLASS-04,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0060,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-08,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0061,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-03,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0062,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-02,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0063,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-10,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0064,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-01,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0065,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-09,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0066,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-12,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0067,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-06,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0068,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-07,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0069,evidence_governance_owner,DMOI-RF-LSS-SQPCR-CLASS-05,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0070,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-11,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0071,evidence_governance_owner,DMOI-RF-LSS-SQPCR-CLASS-04,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0072,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-08,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0073,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-03,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0074,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-02,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0075,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-10,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0076,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-01,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0077,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-09,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0078,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-12,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0079,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-06,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0080,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-07,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0081,evidence_governance_owner,DMOI-RF-LSS-SQPCR-CLASS-05,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0082,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-11,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0083,evidence_governance_owner,DMOI-RF-LSS-SQPCR-CLASS-04,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0084,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-08,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0085,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-03,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0086,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-02,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0087,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-10,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0088,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-01,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0089,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-09,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0090,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-12,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0091,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-06,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0092,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-07,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0093,evidence_governance_owner,DMOI-RF-LSS-SQPCR-CLASS-05,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0094,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-11,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0095,evidence_governance_owner,DMOI-RF-LSS-SQPCR-CLASS-04,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0096,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-08,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0097,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-03,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0098,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-02,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0099,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-10,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0100,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-01,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0101,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-09,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0102,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-12,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0103,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-06,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0104,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-07,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0105,evidence_governance_owner,DMOI-RF-LSS-SQPCR-CLASS-05,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0106,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-11,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0107,evidence_governance_owner,DMOI-RF-LSS-SQPCR-CLASS-04,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0108,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-08,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0109,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-03,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0110,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-02,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0111,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-10,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0112,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-01,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0113,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-09,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0114,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-12,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0115,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-06,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0116,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-07,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0117,evidence_governance_owner,DMOI-RF-LSS-SQPCR-CLASS-05,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0118,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-11,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0119,evidence_governance_owner,DMOI-RF-LSS-SQPCR-CLASS-04,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0120,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-08,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0121,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-03,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0122,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-02,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0123,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-10,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0124,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-01,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0125,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-09,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0126,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-12,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0127,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-06,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0128,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-07,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0129,evidence_governance_owner,DMOI-RF-LSS-SQPCR-CLASS-05,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0130,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-11,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0131,evidence_governance_owner,DMOI-RF-LSS-SQPCR-CLASS-04,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0132,query_term_return_owner,DMOI-RF-LSS-SQPCR-CLASS-08,1,unresolved_waiting_for_class_resolution_request_return,0,0
blocker_detail_request_link,DMOI-RF-LSS-SQPCR-LINK-0133,capture_policy_return_owner,DMOI-RF-LSS-SQPCR-CLASS-03,1,unresolved_waiting_for_class_resolution_request_return,0,0
