row_type,row_id,parent_id,label,class_or_status,policy_finalized,query_allowed_now,result_captured,surface_allowed,translation_allowed
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-037,DMOI-RF-LSS-SQTB-OPT-037,Kamus Besar Bahasa Indonesia,official_dictionary_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-038,DMOI-RF-LSS-SQTB-OPT-038,Senarai Padanan Asing Indonesia / Pasti,foreign_term_equivalent_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-039,DMOI-RF-LSS-SQTB-OPT-039,Tesaurus Tematis,thesaurus_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-040,DMOI-RF-LSS-SQTB-OPT-040,Korpus Indonesia,corpus_search_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-041,DMOI-RF-LSS-SQTB-OPT-041,Kamus Besar Bahasa Indonesia,official_dictionary_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-042,DMOI-RF-LSS-SQTB-OPT-042,Senarai Padanan Asing Indonesia / Pasti,foreign_term_equivalent_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-043,DMOI-RF-LSS-SQTB-OPT-043,Penerjemahan Daring / Penjaring,translation_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-044,DMOI-RF-LSS-SQTB-OPT-044,Tesaurus Tematis,thesaurus_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-045,DMOI-RF-LSS-SQTB-OPT-045,Korpus Indonesia,corpus_search_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-046,DMOI-RF-LSS-SQTB-OPT-046,Kamus Besar Bahasa Indonesia,official_dictionary_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-047,DMOI-RF-LSS-SQTB-OPT-047,Senarai Padanan Asing Indonesia / Pasti,foreign_term_equivalent_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-048,DMOI-RF-LSS-SQTB-OPT-048,Penerjemahan Daring / Penjaring,translation_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-049,DMOI-RF-LSS-SQTB-OPT-049,Tesaurus Tematis,thesaurus_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-050,DMOI-RF-LSS-SQTB-OPT-050,Korpus Indonesia,corpus_search_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-051,DMOI-RF-LSS-SQTB-OPT-051,Kamus Besar Bahasa Indonesia,official_dictionary_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-052,DMOI-RF-LSS-SQTB-OPT-052,Senarai Padanan Asing Indonesia / Pasti,foreign_term_equivalent_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-053,DMOI-RF-LSS-SQTB-OPT-053,Penerjemahan Daring / Penjaring,translation_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-054,DMOI-RF-LSS-SQTB-OPT-054,Tesaurus Tematis,thesaurus_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-055,DMOI-RF-LSS-SQTB-OPT-055,Korpus Indonesia,corpus_search_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-056,DMOI-RF-LSS-SQTB-OPT-056,Kamus Besar Bahasa Indonesia,official_dictionary_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-057,DMOI-RF-LSS-SQTB-OPT-057,Senarai Padanan Asing Indonesia / Pasti,foreign_term_equivalent_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-058,DMOI-RF-LSS-SQTB-OPT-058,Penerjemahan Daring / Penjaring,translation_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-059,DMOI-RF-LSS-SQTB-OPT-059,EYD Edisi V,orthography_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-060,DMOI-RF-LSS-SQTB-OPT-060,Korpus Indonesia,corpus_search_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-061,DMOI-RF-LSS-SQTB-OPT-061,Kamus Besar Bahasa Indonesia,official_dictionary_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-062,DMOI-RF-LSS-SQTB-OPT-062,Senarai Padanan Asing Indonesia / Pasti,foreign_term_equivalent_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-063,DMOI-RF-LSS-SQTB-OPT-063,Penerjemahan Daring / Penjaring,translation_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-064,DMOI-RF-LSS-SQTB-OPT-064,EYD Edisi V,orthography_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-065,DMOI-RF-LSS-SQTB-OPT-065,Korpus Indonesia,corpus_search_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-066,DMOI-RF-LSS-SQTB-OPT-066,Kamus Besar Bahasa Indonesia,official_dictionary_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-067,DMOI-RF-LSS-SQTB-OPT-067,Senarai Padanan Asing Indonesia / Pasti,foreign_term_equivalent_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-068,DMOI-RF-LSS-SQTB-OPT-068,Penerjemahan Daring / Penjaring,translation_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-069,DMOI-RF-LSS-SQTB-OPT-069,Tesaurus Tematis,thesaurus_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-070,DMOI-RF-LSS-SQTB-OPT-070,Korpus Indonesia,corpus_search_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-071,DMOI-RF-LSS-SQTB-OPT-071,Kamus Besar Bahasa Indonesia,official_dictionary_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-072,DMOI-RF-LSS-SQTB-OPT-072,Senarai Padanan Asing Indonesia / Pasti,foreign_term_equivalent_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-073,DMOI-RF-LSS-SQTB-OPT-073,Tesaurus Tematis,thesaurus_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-074,DMOI-RF-LSS-SQTB-OPT-074,Korpus Indonesia,corpus_search_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-075,DMOI-RF-LSS-SQTB-OPT-075,Kamus Besar Bahasa Indonesia,official_dictionary_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-076,DMOI-RF-LSS-SQTB-OPT-076,Senarai Padanan Asing Indonesia / Pasti,foreign_term_equivalent_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-077,DMOI-RF-LSS-SQTB-OPT-077,Tesaurus Tematis,thesaurus_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-078,DMOI-RF-LSS-SQTB-OPT-078,Korpus Indonesia,corpus_search_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-079,DMOI-RF-LSS-SQTB-OPT-079,Kamus Besar Bahasa Indonesia,official_dictionary_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-080,DMOI-RF-LSS-SQTB-OPT-080,Senarai Padanan Asing Indonesia / Pasti,foreign_term_equivalent_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-081,DMOI-RF-LSS-SQTB-OPT-081,Tesaurus Tematis,thesaurus_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-082,DMOI-RF-LSS-SQTB-OPT-082,Korpus Indonesia,corpus_search_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-083,DMOI-RF-LSS-SQTB-OPT-083,Kamus Besar Bahasa Indonesia,official_dictionary_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-084,DMOI-RF-LSS-SQTB-OPT-084,Senarai Padanan Asing Indonesia / Pasti,foreign_term_equivalent_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-085,DMOI-RF-LSS-SQTB-OPT-085,Penerjemahan Daring / Penjaring,translation_service_registry_row,false,false,false,false,false
service_option_assignment,DMOI-RF-LSS-SCPB-ASSIGN-086,DMOI-RF-LSS-SQTB-OPT-086,Korpus Indonesia,corpus_search_service_registry_row,false,false,false,false,false
query_template_policy,DMOI-RF-LSS-SCPB-TEMPLATE-01,DMOI-RF-LSS-SQTB-01,relation predicate slot,template_policy_blank,false,false,false,false,false
query_template_policy,DMOI-RF-LSS-SCPB-TEMPLATE-02,DMOI-RF-LSS-SQTB-02,function mapping slot,template_policy_blank,false,false,false,false,false
query_template_policy,DMOI-RF-LSS-SCPB-TEMPLATE-03,DMOI-RF-LSS-SQTB-03,relation-function boundary marker,template_policy_blank,false,false,false,false,false
query_template_policy,DMOI-RF-LSS-SCPB-TEMPLATE-04,DMOI-RF-LSS-SQTB-04,domain slot,template_policy_blank,false,false,false,false,false
query_template_policy,DMOI-RF-LSS-SCPB-TEMPLATE-05,DMOI-RF-LSS-SQTB-05,codomain slot,template_policy_blank,false,false,false,false,false
query_template_policy,DMOI-RF-LSS-SCPB-TEMPLATE-06,DMOI-RF-LSS-SQTB-06,range or image slot,template_policy_blank,false,false,false,false,false
query_template_policy,DMOI-RF-LSS-SCPB-TEMPLATE-07,DMOI-RF-LSS-SQTB-07,injective or one-to-one property slot,template_policy_blank,false,false,false,false,false
query_template_policy,DMOI-RF-LSS-SCPB-TEMPLATE-08,DMOI-RF-LSS-SQTB-08,surjective or onto property slot,template_policy_blank,false,false,false,false,false
query_template_policy,DMOI-RF-LSS-SCPB-TEMPLATE-09,DMOI-RF-LSS-SQTB-09,bijective composite property slot,template_policy_blank,false,false,false,false,false
query_template_policy,DMOI-RF-LSS-SCPB-TEMPLATE-10,DMOI-RF-LSS-SQTB-10,equivalence relation structure slot,template_policy_blank,false,false,false,false,false
query_template_policy,DMOI-RF-LSS-SCPB-TEMPLATE-11,DMOI-RF-LSS-SQTB-11,partial order or poset structure slot,template_policy_blank,false,false,false,false,false
query_template_policy,DMOI-RF-LSS-SCPB-TEMPLATE-12,DMOI-RF-LSS-SQTB-12,composition operation slot,template_policy_blank,false,false,false,false,false
query_template_policy,DMOI-RF-LSS-SCPB-TEMPLATE-13,DMOI-RF-LSS-SQTB-13,inverse operation or inverse relation slot,template_policy_blank,false,false,false,false,false
query_template_policy,DMOI-RF-LSS-SCPB-TEMPLATE-14,DMOI-RF-LSS-SQTB-14,arrow notation slot,template_policy_blank,false,false,false,false,false
query_template_policy,DMOI-RF-LSS-SCPB-TEMPLATE-15,DMOI-RF-LSS-SQTB-15,arrow read-aloud slot,template_policy_blank,false,false,false,false,false
query_template_policy,DMOI-RF-LSS-SCPB-TEMPLATE-16,DMOI-RF-LSS-SQTB-16,reflexive property slot,template_policy_blank,false,false,false,false,false
query_template_policy,DMOI-RF-LSS-SCPB-TEMPLATE-17,DMOI-RF-LSS-SQTB-17,symmetric property slot,template_policy_blank,false,false,false,false,false
query_template_policy,DMOI-RF-LSS-SCPB-TEMPLATE-18,DMOI-RF-LSS-SQTB-18,antisymmetric property slot,template_policy_blank,false,false,false,false,false
query_template_policy,DMOI-RF-LSS-SCPB-TEMPLATE-19,DMOI-RF-LSS-SQTB-19,transitive property slot,template_policy_blank,false,false,false,false,false
query_template_policy,DMOI-RF-LSS-SCPB-TEMPLATE-20,DMOI-RF-LSS-SQTB-20,source shelf selector slot,template_policy_blank,false,false,false,false,false
family_policy,DMOI-RF-LSS-SCPB-FAMILY-01,DMOI-RF-CAT-01,relation/function boundary in discrete structures,not_ready_policy_blank_only,false,false,false,false,false
family_policy,DMOI-RF-LSS-SCPB-FAMILY-02,DMOI-RF-CAT-02,"domain, codomain, and range language",not_ready_policy_blank_only,false,false,false,false,false
family_policy,DMOI-RF-LSS-SCPB-FAMILY-03,DMOI-RF-CAT-03,"function property family: one-to-one, onto, injective, surjective, bijective",not_ready_policy_blank_only,false,false,false,false,false
family_policy,DMOI-RF-LSS-SCPB-FAMILY-04,DMOI-RF-CAT-04,"equivalence relation, partial order, and poset family",not_ready_policy_blank_only,false,false,false,false,false
family_policy,DMOI-RF-LSS-SCPB-FAMILY-05,DMOI-RF-CAT-05,composition and inverse operation language,not_ready_policy_blank_only,false,false,false,false,false
family_policy,DMOI-RF-LSS-SCPB-FAMILY-06,DMOI-RF-CAT-06,mapping notation and arrow-reading conventions,not_ready_policy_blank_only,false,false,false,false,false
family_policy,DMOI-RF-LSS-SCPB-FAMILY-07,DMOI-RF-CAT-07,"relation properties: reflexive, symmetric, antisymmetric, transitive",not_ready_policy_blank_only,false,false,false,false,false
family_policy,DMOI-RF-LSS-SCPB-FAMILY-08,DMOI-RF-CAT-08,high-density DMOI relation/function source files as future packet shelves,not_ready_policy_blank_only,false,false,false,false,false
