section,row_id,blocker_or_area,criterion_type,status,evidence_value_filled,criterion_passed
option_coverage,DMOI-RF-LSS-BCEIL-OPT-020,RF-SEM-SLOT-05 / Korpus Indonesia,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-021,RF-SEM-SLOT-05 / Kamus Besar Bahasa Indonesia,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-022,RF-SEM-SLOT-05 / Senarai Padanan Asing Indonesia / Pasti,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-023,RF-SEM-SLOT-06 / Tesaurus Tematis,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-024,RF-SEM-SLOT-06 / Korpus Indonesia,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-025,RF-SEM-SLOT-06 / Kamus Besar Bahasa Indonesia,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-026,RF-SEM-SLOT-06 / Senarai Padanan Asing Indonesia / Pasti,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-027,RF-SEM-SLOT-07 / Tesaurus Tematis,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-028,RF-SEM-SLOT-07 / Korpus Indonesia,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-029,RF-SEM-SLOT-07 / Kamus Besar Bahasa Indonesia,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-030,RF-SEM-SLOT-07 / Senarai Padanan Asing Indonesia / Pasti,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-031,RF-SEM-SLOT-08 / Tesaurus Tematis,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-032,RF-SEM-SLOT-08 / Korpus Indonesia,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-033,RF-SEM-SLOT-08 / Kamus Besar Bahasa Indonesia,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-034,RF-SEM-SLOT-08 / Senarai Padanan Asing Indonesia / Pasti,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-035,RF-SEM-SLOT-09 / Tesaurus Tematis,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-036,RF-SEM-SLOT-09 / Korpus Indonesia,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-037,RF-SEM-SLOT-09 / Kamus Besar Bahasa Indonesia,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-038,RF-SEM-SLOT-09 / Senarai Padanan Asing Indonesia / Pasti,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-039,RF-SEM-SLOT-10 / Tesaurus Tematis,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-040,RF-SEM-SLOT-10 / Korpus Indonesia,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-041,RF-SEM-SLOT-10 / Kamus Besar Bahasa Indonesia,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-042,RF-SEM-SLOT-10 / Senarai Padanan Asing Indonesia / Pasti,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-043,RF-SEM-SLOT-10 / Penerjemahan Daring / Penjaring,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-044,RF-SEM-SLOT-11 / Tesaurus Tematis,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-045,RF-SEM-SLOT-11 / Korpus Indonesia,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-046,RF-SEM-SLOT-11 / Kamus Besar Bahasa Indonesia,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-047,RF-SEM-SLOT-11 / Senarai Padanan Asing Indonesia / Pasti,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-048,RF-SEM-SLOT-11 / Penerjemahan Daring / Penjaring,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-049,RF-SEM-SLOT-12 / Tesaurus Tematis,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-050,RF-SEM-SLOT-12 / Korpus Indonesia,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-051,RF-SEM-SLOT-12 / Kamus Besar Bahasa Indonesia,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-052,RF-SEM-SLOT-12 / Senarai Padanan Asing Indonesia / Pasti,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-053,RF-SEM-SLOT-12 / Penerjemahan Daring / Penjaring,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-054,RF-SEM-SLOT-13 / Tesaurus Tematis,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-055,RF-SEM-SLOT-13 / Korpus Indonesia,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-056,RF-SEM-SLOT-13 / Kamus Besar Bahasa Indonesia,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-057,RF-SEM-SLOT-13 / Senarai Padanan Asing Indonesia / Pasti,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-058,RF-SEM-SLOT-13 / Penerjemahan Daring / Penjaring,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-059,RF-SEM-SLOT-14 / EYD Edisi V,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-060,RF-SEM-SLOT-14 / Korpus Indonesia,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-061,RF-SEM-SLOT-14 / Kamus Besar Bahasa Indonesia,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-062,RF-SEM-SLOT-14 / Senarai Padanan Asing Indonesia / Pasti,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-063,RF-SEM-SLOT-14 / Penerjemahan Daring / Penjaring,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-064,RF-SEM-SLOT-15 / EYD Edisi V,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-065,RF-SEM-SLOT-15 / Korpus Indonesia,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-066,RF-SEM-SLOT-15 / Kamus Besar Bahasa Indonesia,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-067,RF-SEM-SLOT-15 / Senarai Padanan Asing Indonesia / Pasti,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-068,RF-SEM-SLOT-15 / Penerjemahan Daring / Penjaring,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-069,RF-SEM-SLOT-16 / Tesaurus Tematis,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-070,RF-SEM-SLOT-16 / Korpus Indonesia,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-071,RF-SEM-SLOT-16 / Kamus Besar Bahasa Indonesia,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-072,RF-SEM-SLOT-16 / Senarai Padanan Asing Indonesia / Pasti,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-073,RF-SEM-SLOT-17 / Tesaurus Tematis,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-074,RF-SEM-SLOT-17 / Korpus Indonesia,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-075,RF-SEM-SLOT-17 / Kamus Besar Bahasa Indonesia,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-076,RF-SEM-SLOT-17 / Senarai Padanan Asing Indonesia / Pasti,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-077,RF-SEM-SLOT-18 / Tesaurus Tematis,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-078,RF-SEM-SLOT-18 / Korpus Indonesia,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-079,RF-SEM-SLOT-18 / Kamus Besar Bahasa Indonesia,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-080,RF-SEM-SLOT-18 / Senarai Padanan Asing Indonesia / Pasti,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-081,RF-SEM-SLOT-19 / Tesaurus Tematis,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-082,RF-SEM-SLOT-19 / Korpus Indonesia,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-083,RF-SEM-SLOT-19 / Kamus Besar Bahasa Indonesia,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-084,RF-SEM-SLOT-19 / Senarai Padanan Asing Indonesia / Pasti,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-085,RF-SEM-SLOT-20 / Penerjemahan Daring / Penjaring,,filled_0_of_48,false,false
option_coverage,DMOI-RF-LSS-BCEIL-OPT-086,RF-SEM-SLOT-20 / Korpus Indonesia,,filled_0_of_48,false,false
family_coverage,DMOI-RF-LSS-BCEIL-FAMILY-01,relation/function boundary in discrete structures,,not_ready_evidence_intake_blank_only,false,false
family_coverage,DMOI-RF-LSS-BCEIL-FAMILY-02,"domain, codomain, and range language",,not_ready_evidence_intake_blank_only,false,false
family_coverage,DMOI-RF-LSS-BCEIL-FAMILY-03,"function property family: one-to-one, onto, injective, surjective, bijective",,not_ready_evidence_intake_blank_only,false,false
family_coverage,DMOI-RF-LSS-BCEIL-FAMILY-04,"equivalence relation, partial order, and poset family",,not_ready_evidence_intake_blank_only,false,false
family_coverage,DMOI-RF-LSS-BCEIL-FAMILY-05,composition and inverse operation language,,not_ready_evidence_intake_blank_only,false,false
family_coverage,DMOI-RF-LSS-BCEIL-FAMILY-06,mapping notation and arrow-reading conventions,,not_ready_evidence_intake_blank_only,false,false
family_coverage,DMOI-RF-LSS-BCEIL-FAMILY-07,"relation properties: reflexive, symmetric, antisymmetric, transitive",,not_ready_evidence_intake_blank_only,false,false
family_coverage,DMOI-RF-LSS-BCEIL-FAMILY-08,high-density DMOI relation/function source files as future packet shelves,,not_ready_evidence_intake_blank_only,false,false
