section,row_id,slot_or_service,parent_id,linked_row,status_or_blank_fields,query_allowed_now
query_term_return_template,DMOI-RF-LSS-QTRL-TERM-12,RF-SEM-SLOT-12,DMOI-RF-LSS-CPRL-TEMPLATE-12,DMOI-RF-LSS-CPRL-RETURN-01; DMOI-RF-LSS-CPRL-RETURN-02; DMOI-RF-LSS-CPRL-RETURN-03; DMOI-RF-LSS-CPRL-RETURN-04; DMOI-RF-LSS-CPRL-RETURN-05,return_date; return_authority_role; non_personal_route_or_owner_id; approved_query_term; approved_query_term_language_scope; term_source_pointer; term_source_license_note; term_register_or_morphology_note; forbidden_source_text_confirmed; query_string_builder_note; service_route_selection_rule; next_allowed_artifact,false
query_term_return_template,DMOI-RF-LSS-QTRL-TERM-13,RF-SEM-SLOT-13,DMOI-RF-LSS-CPRL-TEMPLATE-13,DMOI-RF-LSS-CPRL-RETURN-01; DMOI-RF-LSS-CPRL-RETURN-02; DMOI-RF-LSS-CPRL-RETURN-03; DMOI-RF-LSS-CPRL-RETURN-04; DMOI-RF-LSS-CPRL-RETURN-05,return_date; return_authority_role; non_personal_route_or_owner_id; approved_query_term; approved_query_term_language_scope; term_source_pointer; term_source_license_note; term_register_or_morphology_note; forbidden_source_text_confirmed; query_string_builder_note; service_route_selection_rule; next_allowed_artifact,false
query_term_return_template,DMOI-RF-LSS-QTRL-TERM-14,RF-SEM-SLOT-14,DMOI-RF-LSS-CPRL-TEMPLATE-14,DMOI-RF-LSS-CPRL-RETURN-06; DMOI-RF-LSS-CPRL-RETURN-02; DMOI-RF-LSS-CPRL-RETURN-03; DMOI-RF-LSS-CPRL-RETURN-04; DMOI-RF-LSS-CPRL-RETURN-05,return_date; return_authority_role; non_personal_route_or_owner_id; approved_query_term; approved_query_term_language_scope; term_source_pointer; term_source_license_note; term_register_or_morphology_note; forbidden_source_text_confirmed; query_string_builder_note; service_route_selection_rule; next_allowed_artifact,false
query_term_return_template,DMOI-RF-LSS-QTRL-TERM-15,RF-SEM-SLOT-15,DMOI-RF-LSS-CPRL-TEMPLATE-15,DMOI-RF-LSS-CPRL-RETURN-06; DMOI-RF-LSS-CPRL-RETURN-02; DMOI-RF-LSS-CPRL-RETURN-03; DMOI-RF-LSS-CPRL-RETURN-04; DMOI-RF-LSS-CPRL-RETURN-05,return_date; return_authority_role; non_personal_route_or_owner_id; approved_query_term; approved_query_term_language_scope; term_source_pointer; term_source_license_note; term_register_or_morphology_note; forbidden_source_text_confirmed; query_string_builder_note; service_route_selection_rule; next_allowed_artifact,false
query_term_return_template,DMOI-RF-LSS-QTRL-TERM-16,RF-SEM-SLOT-16,DMOI-RF-LSS-CPRL-TEMPLATE-16,DMOI-RF-LSS-CPRL-RETURN-01; DMOI-RF-LSS-CPRL-RETURN-02; DMOI-RF-LSS-CPRL-RETURN-03; DMOI-RF-LSS-CPRL-RETURN-04,return_date; return_authority_role; non_personal_route_or_owner_id; approved_query_term; approved_query_term_language_scope; term_source_pointer; term_source_license_note; term_register_or_morphology_note; forbidden_source_text_confirmed; query_string_builder_note; service_route_selection_rule; next_allowed_artifact,false
query_term_return_template,DMOI-RF-LSS-QTRL-TERM-17,RF-SEM-SLOT-17,DMOI-RF-LSS-CPRL-TEMPLATE-17,DMOI-RF-LSS-CPRL-RETURN-01; DMOI-RF-LSS-CPRL-RETURN-02; DMOI-RF-LSS-CPRL-RETURN-03; DMOI-RF-LSS-CPRL-RETURN-04,return_date; return_authority_role; non_personal_route_or_owner_id; approved_query_term; approved_query_term_language_scope; term_source_pointer; term_source_license_note; term_register_or_morphology_note; forbidden_source_text_confirmed; query_string_builder_note; service_route_selection_rule; next_allowed_artifact,false
query_term_return_template,DMOI-RF-LSS-QTRL-TERM-18,RF-SEM-SLOT-18,DMOI-RF-LSS-CPRL-TEMPLATE-18,DMOI-RF-LSS-CPRL-RETURN-01; DMOI-RF-LSS-CPRL-RETURN-02; DMOI-RF-LSS-CPRL-RETURN-03; DMOI-RF-LSS-CPRL-RETURN-04,return_date; return_authority_role; non_personal_route_or_owner_id; approved_query_term; approved_query_term_language_scope; term_source_pointer; term_source_license_note; term_register_or_morphology_note; forbidden_source_text_confirmed; query_string_builder_note; service_route_selection_rule; next_allowed_artifact,false
query_term_return_template,DMOI-RF-LSS-QTRL-TERM-19,RF-SEM-SLOT-19,DMOI-RF-LSS-CPRL-TEMPLATE-19,DMOI-RF-LSS-CPRL-RETURN-01; DMOI-RF-LSS-CPRL-RETURN-02; DMOI-RF-LSS-CPRL-RETURN-03; DMOI-RF-LSS-CPRL-RETURN-04,return_date; return_authority_role; non_personal_route_or_owner_id; approved_query_term; approved_query_term_language_scope; term_source_pointer; term_source_license_note; term_register_or_morphology_note; forbidden_source_text_confirmed; query_string_builder_note; service_route_selection_rule; next_allowed_artifact,false
query_term_return_template,DMOI-RF-LSS-QTRL-TERM-20,RF-SEM-SLOT-20,DMOI-RF-LSS-CPRL-TEMPLATE-20,DMOI-RF-LSS-CPRL-RETURN-05; DMOI-RF-LSS-CPRL-RETURN-02,return_date; return_authority_role; non_personal_route_or_owner_id; approved_query_term; approved_query_term_language_scope; term_source_pointer; term_source_license_note; term_register_or_morphology_note; forbidden_source_text_confirmed; query_string_builder_note; service_route_selection_rule; next_allowed_artifact,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-001,Tesaurus Tematis,DMOI-RF-LSS-CPRL-ASSIGN-001,DMOI-RF-LSS-QTRL-TERM-01,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-002,Korpus Indonesia,DMOI-RF-LSS-CPRL-ASSIGN-002,DMOI-RF-LSS-QTRL-TERM-01,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-003,Kamus Besar Bahasa Indonesia,DMOI-RF-LSS-CPRL-ASSIGN-003,DMOI-RF-LSS-QTRL-TERM-01,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-004,Senarai Padanan Asing Indonesia / Pasti,DMOI-RF-LSS-CPRL-ASSIGN-004,DMOI-RF-LSS-QTRL-TERM-01,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-005,Penerjemahan Daring / Penjaring,DMOI-RF-LSS-CPRL-ASSIGN-005,DMOI-RF-LSS-QTRL-TERM-01,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-006,Tesaurus Tematis,DMOI-RF-LSS-CPRL-ASSIGN-006,DMOI-RF-LSS-QTRL-TERM-02,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-007,Korpus Indonesia,DMOI-RF-LSS-CPRL-ASSIGN-007,DMOI-RF-LSS-QTRL-TERM-02,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-008,Kamus Besar Bahasa Indonesia,DMOI-RF-LSS-CPRL-ASSIGN-008,DMOI-RF-LSS-QTRL-TERM-02,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-009,Senarai Padanan Asing Indonesia / Pasti,DMOI-RF-LSS-CPRL-ASSIGN-009,DMOI-RF-LSS-QTRL-TERM-02,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-010,Penerjemahan Daring / Penjaring,DMOI-RF-LSS-CPRL-ASSIGN-010,DMOI-RF-LSS-QTRL-TERM-02,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-011,Tesaurus Tematis,DMOI-RF-LSS-CPRL-ASSIGN-011,DMOI-RF-LSS-QTRL-TERM-03,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-012,Korpus Indonesia,DMOI-RF-LSS-CPRL-ASSIGN-012,DMOI-RF-LSS-QTRL-TERM-03,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-013,Kamus Besar Bahasa Indonesia,DMOI-RF-LSS-CPRL-ASSIGN-013,DMOI-RF-LSS-QTRL-TERM-03,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-014,Senarai Padanan Asing Indonesia / Pasti,DMOI-RF-LSS-CPRL-ASSIGN-014,DMOI-RF-LSS-QTRL-TERM-03,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-015,Tesaurus Tematis,DMOI-RF-LSS-CPRL-ASSIGN-015,DMOI-RF-LSS-QTRL-TERM-04,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-016,Korpus Indonesia,DMOI-RF-LSS-CPRL-ASSIGN-016,DMOI-RF-LSS-QTRL-TERM-04,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-017,Kamus Besar Bahasa Indonesia,DMOI-RF-LSS-CPRL-ASSIGN-017,DMOI-RF-LSS-QTRL-TERM-04,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-018,Senarai Padanan Asing Indonesia / Pasti,DMOI-RF-LSS-CPRL-ASSIGN-018,DMOI-RF-LSS-QTRL-TERM-04,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-019,Tesaurus Tematis,DMOI-RF-LSS-CPRL-ASSIGN-019,DMOI-RF-LSS-QTRL-TERM-05,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-020,Korpus Indonesia,DMOI-RF-LSS-CPRL-ASSIGN-020,DMOI-RF-LSS-QTRL-TERM-05,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-021,Kamus Besar Bahasa Indonesia,DMOI-RF-LSS-CPRL-ASSIGN-021,DMOI-RF-LSS-QTRL-TERM-05,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-022,Senarai Padanan Asing Indonesia / Pasti,DMOI-RF-LSS-CPRL-ASSIGN-022,DMOI-RF-LSS-QTRL-TERM-05,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-023,Tesaurus Tematis,DMOI-RF-LSS-CPRL-ASSIGN-023,DMOI-RF-LSS-QTRL-TERM-06,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-024,Korpus Indonesia,DMOI-RF-LSS-CPRL-ASSIGN-024,DMOI-RF-LSS-QTRL-TERM-06,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-025,Kamus Besar Bahasa Indonesia,DMOI-RF-LSS-CPRL-ASSIGN-025,DMOI-RF-LSS-QTRL-TERM-06,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-026,Senarai Padanan Asing Indonesia / Pasti,DMOI-RF-LSS-CPRL-ASSIGN-026,DMOI-RF-LSS-QTRL-TERM-06,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-027,Tesaurus Tematis,DMOI-RF-LSS-CPRL-ASSIGN-027,DMOI-RF-LSS-QTRL-TERM-07,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-028,Korpus Indonesia,DMOI-RF-LSS-CPRL-ASSIGN-028,DMOI-RF-LSS-QTRL-TERM-07,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-029,Kamus Besar Bahasa Indonesia,DMOI-RF-LSS-CPRL-ASSIGN-029,DMOI-RF-LSS-QTRL-TERM-07,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-030,Senarai Padanan Asing Indonesia / Pasti,DMOI-RF-LSS-CPRL-ASSIGN-030,DMOI-RF-LSS-QTRL-TERM-07,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-031,Tesaurus Tematis,DMOI-RF-LSS-CPRL-ASSIGN-031,DMOI-RF-LSS-QTRL-TERM-08,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-032,Korpus Indonesia,DMOI-RF-LSS-CPRL-ASSIGN-032,DMOI-RF-LSS-QTRL-TERM-08,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-033,Kamus Besar Bahasa Indonesia,DMOI-RF-LSS-CPRL-ASSIGN-033,DMOI-RF-LSS-QTRL-TERM-08,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-034,Senarai Padanan Asing Indonesia / Pasti,DMOI-RF-LSS-CPRL-ASSIGN-034,DMOI-RF-LSS-QTRL-TERM-08,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-035,Tesaurus Tematis,DMOI-RF-LSS-CPRL-ASSIGN-035,DMOI-RF-LSS-QTRL-TERM-09,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-036,Korpus Indonesia,DMOI-RF-LSS-CPRL-ASSIGN-036,DMOI-RF-LSS-QTRL-TERM-09,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-037,Kamus Besar Bahasa Indonesia,DMOI-RF-LSS-CPRL-ASSIGN-037,DMOI-RF-LSS-QTRL-TERM-09,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-038,Senarai Padanan Asing Indonesia / Pasti,DMOI-RF-LSS-CPRL-ASSIGN-038,DMOI-RF-LSS-QTRL-TERM-09,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-039,Tesaurus Tematis,DMOI-RF-LSS-CPRL-ASSIGN-039,DMOI-RF-LSS-QTRL-TERM-10,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-040,Korpus Indonesia,DMOI-RF-LSS-CPRL-ASSIGN-040,DMOI-RF-LSS-QTRL-TERM-10,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-041,Kamus Besar Bahasa Indonesia,DMOI-RF-LSS-CPRL-ASSIGN-041,DMOI-RF-LSS-QTRL-TERM-10,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-042,Senarai Padanan Asing Indonesia / Pasti,DMOI-RF-LSS-CPRL-ASSIGN-042,DMOI-RF-LSS-QTRL-TERM-10,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-043,Penerjemahan Daring / Penjaring,DMOI-RF-LSS-CPRL-ASSIGN-043,DMOI-RF-LSS-QTRL-TERM-10,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-044,Tesaurus Tematis,DMOI-RF-LSS-CPRL-ASSIGN-044,DMOI-RF-LSS-QTRL-TERM-11,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-045,Korpus Indonesia,DMOI-RF-LSS-CPRL-ASSIGN-045,DMOI-RF-LSS-QTRL-TERM-11,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-046,Kamus Besar Bahasa Indonesia,DMOI-RF-LSS-CPRL-ASSIGN-046,DMOI-RF-LSS-QTRL-TERM-11,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-047,Senarai Padanan Asing Indonesia / Pasti,DMOI-RF-LSS-CPRL-ASSIGN-047,DMOI-RF-LSS-QTRL-TERM-11,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-048,Penerjemahan Daring / Penjaring,DMOI-RF-LSS-CPRL-ASSIGN-048,DMOI-RF-LSS-QTRL-TERM-11,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-049,Tesaurus Tematis,DMOI-RF-LSS-CPRL-ASSIGN-049,DMOI-RF-LSS-QTRL-TERM-12,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-050,Korpus Indonesia,DMOI-RF-LSS-CPRL-ASSIGN-050,DMOI-RF-LSS-QTRL-TERM-12,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-051,Kamus Besar Bahasa Indonesia,DMOI-RF-LSS-CPRL-ASSIGN-051,DMOI-RF-LSS-QTRL-TERM-12,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-052,Senarai Padanan Asing Indonesia / Pasti,DMOI-RF-LSS-CPRL-ASSIGN-052,DMOI-RF-LSS-QTRL-TERM-12,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-053,Penerjemahan Daring / Penjaring,DMOI-RF-LSS-CPRL-ASSIGN-053,DMOI-RF-LSS-QTRL-TERM-12,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-054,Tesaurus Tematis,DMOI-RF-LSS-CPRL-ASSIGN-054,DMOI-RF-LSS-QTRL-TERM-13,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-055,Korpus Indonesia,DMOI-RF-LSS-CPRL-ASSIGN-055,DMOI-RF-LSS-QTRL-TERM-13,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-056,Kamus Besar Bahasa Indonesia,DMOI-RF-LSS-CPRL-ASSIGN-056,DMOI-RF-LSS-QTRL-TERM-13,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-057,Senarai Padanan Asing Indonesia / Pasti,DMOI-RF-LSS-CPRL-ASSIGN-057,DMOI-RF-LSS-QTRL-TERM-13,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-058,Penerjemahan Daring / Penjaring,DMOI-RF-LSS-CPRL-ASSIGN-058,DMOI-RF-LSS-QTRL-TERM-13,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-059,EYD Edisi V,DMOI-RF-LSS-CPRL-ASSIGN-059,DMOI-RF-LSS-QTRL-TERM-14,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-060,Korpus Indonesia,DMOI-RF-LSS-CPRL-ASSIGN-060,DMOI-RF-LSS-QTRL-TERM-14,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-061,Kamus Besar Bahasa Indonesia,DMOI-RF-LSS-CPRL-ASSIGN-061,DMOI-RF-LSS-QTRL-TERM-14,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-062,Senarai Padanan Asing Indonesia / Pasti,DMOI-RF-LSS-CPRL-ASSIGN-062,DMOI-RF-LSS-QTRL-TERM-14,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-063,Penerjemahan Daring / Penjaring,DMOI-RF-LSS-CPRL-ASSIGN-063,DMOI-RF-LSS-QTRL-TERM-14,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-064,EYD Edisi V,DMOI-RF-LSS-CPRL-ASSIGN-064,DMOI-RF-LSS-QTRL-TERM-15,missing_query_term_authority_return_and_capture_policy_authority_return,false
