section,row_id,service_or_slot,parent_id,linked_return_row,status_or_blank_fields,query_allowed_now
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-005,RF-SEM-SLOT-01,DMOI-RF-LSS-SCPB-ASSIGN-005,DMOI-RF-LSS-CPRL-RETURN-05,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-006,RF-SEM-SLOT-02,DMOI-RF-LSS-SCPB-ASSIGN-006,DMOI-RF-LSS-CPRL-RETURN-01,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-007,RF-SEM-SLOT-02,DMOI-RF-LSS-SCPB-ASSIGN-007,DMOI-RF-LSS-CPRL-RETURN-02,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-008,RF-SEM-SLOT-02,DMOI-RF-LSS-SCPB-ASSIGN-008,DMOI-RF-LSS-CPRL-RETURN-03,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-009,RF-SEM-SLOT-02,DMOI-RF-LSS-SCPB-ASSIGN-009,DMOI-RF-LSS-CPRL-RETURN-04,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-010,RF-SEM-SLOT-02,DMOI-RF-LSS-SCPB-ASSIGN-010,DMOI-RF-LSS-CPRL-RETURN-05,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-011,RF-SEM-SLOT-03,DMOI-RF-LSS-SCPB-ASSIGN-011,DMOI-RF-LSS-CPRL-RETURN-01,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-012,RF-SEM-SLOT-03,DMOI-RF-LSS-SCPB-ASSIGN-012,DMOI-RF-LSS-CPRL-RETURN-02,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-013,RF-SEM-SLOT-03,DMOI-RF-LSS-SCPB-ASSIGN-013,DMOI-RF-LSS-CPRL-RETURN-03,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-014,RF-SEM-SLOT-03,DMOI-RF-LSS-SCPB-ASSIGN-014,DMOI-RF-LSS-CPRL-RETURN-04,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-015,RF-SEM-SLOT-04,DMOI-RF-LSS-SCPB-ASSIGN-015,DMOI-RF-LSS-CPRL-RETURN-01,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-016,RF-SEM-SLOT-04,DMOI-RF-LSS-SCPB-ASSIGN-016,DMOI-RF-LSS-CPRL-RETURN-02,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-017,RF-SEM-SLOT-04,DMOI-RF-LSS-SCPB-ASSIGN-017,DMOI-RF-LSS-CPRL-RETURN-03,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-018,RF-SEM-SLOT-04,DMOI-RF-LSS-SCPB-ASSIGN-018,DMOI-RF-LSS-CPRL-RETURN-04,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-019,RF-SEM-SLOT-05,DMOI-RF-LSS-SCPB-ASSIGN-019,DMOI-RF-LSS-CPRL-RETURN-01,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-020,RF-SEM-SLOT-05,DMOI-RF-LSS-SCPB-ASSIGN-020,DMOI-RF-LSS-CPRL-RETURN-02,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-021,RF-SEM-SLOT-05,DMOI-RF-LSS-SCPB-ASSIGN-021,DMOI-RF-LSS-CPRL-RETURN-03,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-022,RF-SEM-SLOT-05,DMOI-RF-LSS-SCPB-ASSIGN-022,DMOI-RF-LSS-CPRL-RETURN-04,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-023,RF-SEM-SLOT-06,DMOI-RF-LSS-SCPB-ASSIGN-023,DMOI-RF-LSS-CPRL-RETURN-01,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-024,RF-SEM-SLOT-06,DMOI-RF-LSS-SCPB-ASSIGN-024,DMOI-RF-LSS-CPRL-RETURN-02,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-025,RF-SEM-SLOT-06,DMOI-RF-LSS-SCPB-ASSIGN-025,DMOI-RF-LSS-CPRL-RETURN-03,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-026,RF-SEM-SLOT-06,DMOI-RF-LSS-SCPB-ASSIGN-026,DMOI-RF-LSS-CPRL-RETURN-04,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-027,RF-SEM-SLOT-07,DMOI-RF-LSS-SCPB-ASSIGN-027,DMOI-RF-LSS-CPRL-RETURN-01,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-028,RF-SEM-SLOT-07,DMOI-RF-LSS-SCPB-ASSIGN-028,DMOI-RF-LSS-CPRL-RETURN-02,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-029,RF-SEM-SLOT-07,DMOI-RF-LSS-SCPB-ASSIGN-029,DMOI-RF-LSS-CPRL-RETURN-03,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-030,RF-SEM-SLOT-07,DMOI-RF-LSS-SCPB-ASSIGN-030,DMOI-RF-LSS-CPRL-RETURN-04,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-031,RF-SEM-SLOT-08,DMOI-RF-LSS-SCPB-ASSIGN-031,DMOI-RF-LSS-CPRL-RETURN-01,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-032,RF-SEM-SLOT-08,DMOI-RF-LSS-SCPB-ASSIGN-032,DMOI-RF-LSS-CPRL-RETURN-02,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-033,RF-SEM-SLOT-08,DMOI-RF-LSS-SCPB-ASSIGN-033,DMOI-RF-LSS-CPRL-RETURN-03,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-034,RF-SEM-SLOT-08,DMOI-RF-LSS-SCPB-ASSIGN-034,DMOI-RF-LSS-CPRL-RETURN-04,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-035,RF-SEM-SLOT-09,DMOI-RF-LSS-SCPB-ASSIGN-035,DMOI-RF-LSS-CPRL-RETURN-01,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-036,RF-SEM-SLOT-09,DMOI-RF-LSS-SCPB-ASSIGN-036,DMOI-RF-LSS-CPRL-RETURN-02,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-037,RF-SEM-SLOT-09,DMOI-RF-LSS-SCPB-ASSIGN-037,DMOI-RF-LSS-CPRL-RETURN-03,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-038,RF-SEM-SLOT-09,DMOI-RF-LSS-SCPB-ASSIGN-038,DMOI-RF-LSS-CPRL-RETURN-04,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-039,RF-SEM-SLOT-10,DMOI-RF-LSS-SCPB-ASSIGN-039,DMOI-RF-LSS-CPRL-RETURN-01,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-040,RF-SEM-SLOT-10,DMOI-RF-LSS-SCPB-ASSIGN-040,DMOI-RF-LSS-CPRL-RETURN-02,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-041,RF-SEM-SLOT-10,DMOI-RF-LSS-SCPB-ASSIGN-041,DMOI-RF-LSS-CPRL-RETURN-03,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-042,RF-SEM-SLOT-10,DMOI-RF-LSS-SCPB-ASSIGN-042,DMOI-RF-LSS-CPRL-RETURN-04,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-043,RF-SEM-SLOT-10,DMOI-RF-LSS-SCPB-ASSIGN-043,DMOI-RF-LSS-CPRL-RETURN-05,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-044,RF-SEM-SLOT-11,DMOI-RF-LSS-SCPB-ASSIGN-044,DMOI-RF-LSS-CPRL-RETURN-01,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-045,RF-SEM-SLOT-11,DMOI-RF-LSS-SCPB-ASSIGN-045,DMOI-RF-LSS-CPRL-RETURN-02,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-046,RF-SEM-SLOT-11,DMOI-RF-LSS-SCPB-ASSIGN-046,DMOI-RF-LSS-CPRL-RETURN-03,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-047,RF-SEM-SLOT-11,DMOI-RF-LSS-SCPB-ASSIGN-047,DMOI-RF-LSS-CPRL-RETURN-04,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-048,RF-SEM-SLOT-11,DMOI-RF-LSS-SCPB-ASSIGN-048,DMOI-RF-LSS-CPRL-RETURN-05,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-049,RF-SEM-SLOT-12,DMOI-RF-LSS-SCPB-ASSIGN-049,DMOI-RF-LSS-CPRL-RETURN-01,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-050,RF-SEM-SLOT-12,DMOI-RF-LSS-SCPB-ASSIGN-050,DMOI-RF-LSS-CPRL-RETURN-02,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-051,RF-SEM-SLOT-12,DMOI-RF-LSS-SCPB-ASSIGN-051,DMOI-RF-LSS-CPRL-RETURN-03,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-052,RF-SEM-SLOT-12,DMOI-RF-LSS-SCPB-ASSIGN-052,DMOI-RF-LSS-CPRL-RETURN-04,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-053,RF-SEM-SLOT-12,DMOI-RF-LSS-SCPB-ASSIGN-053,DMOI-RF-LSS-CPRL-RETURN-05,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-054,RF-SEM-SLOT-13,DMOI-RF-LSS-SCPB-ASSIGN-054,DMOI-RF-LSS-CPRL-RETURN-01,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-055,RF-SEM-SLOT-13,DMOI-RF-LSS-SCPB-ASSIGN-055,DMOI-RF-LSS-CPRL-RETURN-02,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-056,RF-SEM-SLOT-13,DMOI-RF-LSS-SCPB-ASSIGN-056,DMOI-RF-LSS-CPRL-RETURN-03,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-057,RF-SEM-SLOT-13,DMOI-RF-LSS-SCPB-ASSIGN-057,DMOI-RF-LSS-CPRL-RETURN-04,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-058,RF-SEM-SLOT-13,DMOI-RF-LSS-SCPB-ASSIGN-058,DMOI-RF-LSS-CPRL-RETURN-05,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-059,RF-SEM-SLOT-14,DMOI-RF-LSS-SCPB-ASSIGN-059,DMOI-RF-LSS-CPRL-RETURN-06,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-060,RF-SEM-SLOT-14,DMOI-RF-LSS-SCPB-ASSIGN-060,DMOI-RF-LSS-CPRL-RETURN-02,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-061,RF-SEM-SLOT-14,DMOI-RF-LSS-SCPB-ASSIGN-061,DMOI-RF-LSS-CPRL-RETURN-03,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-062,RF-SEM-SLOT-14,DMOI-RF-LSS-SCPB-ASSIGN-062,DMOI-RF-LSS-CPRL-RETURN-04,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-063,RF-SEM-SLOT-14,DMOI-RF-LSS-SCPB-ASSIGN-063,DMOI-RF-LSS-CPRL-RETURN-05,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-064,RF-SEM-SLOT-15,DMOI-RF-LSS-SCPB-ASSIGN-064,DMOI-RF-LSS-CPRL-RETURN-06,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-065,RF-SEM-SLOT-15,DMOI-RF-LSS-SCPB-ASSIGN-065,DMOI-RF-LSS-CPRL-RETURN-02,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-066,RF-SEM-SLOT-15,DMOI-RF-LSS-SCPB-ASSIGN-066,DMOI-RF-LSS-CPRL-RETURN-03,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-067,RF-SEM-SLOT-15,DMOI-RF-LSS-SCPB-ASSIGN-067,DMOI-RF-LSS-CPRL-RETURN-04,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-068,RF-SEM-SLOT-15,DMOI-RF-LSS-SCPB-ASSIGN-068,DMOI-RF-LSS-CPRL-RETURN-05,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-069,RF-SEM-SLOT-16,DMOI-RF-LSS-SCPB-ASSIGN-069,DMOI-RF-LSS-CPRL-RETURN-01,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-070,RF-SEM-SLOT-16,DMOI-RF-LSS-SCPB-ASSIGN-070,DMOI-RF-LSS-CPRL-RETURN-02,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-071,RF-SEM-SLOT-16,DMOI-RF-LSS-SCPB-ASSIGN-071,DMOI-RF-LSS-CPRL-RETURN-03,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-072,RF-SEM-SLOT-16,DMOI-RF-LSS-SCPB-ASSIGN-072,DMOI-RF-LSS-CPRL-RETURN-04,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-073,RF-SEM-SLOT-17,DMOI-RF-LSS-SCPB-ASSIGN-073,DMOI-RF-LSS-CPRL-RETURN-01,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-074,RF-SEM-SLOT-17,DMOI-RF-LSS-SCPB-ASSIGN-074,DMOI-RF-LSS-CPRL-RETURN-02,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-075,RF-SEM-SLOT-17,DMOI-RF-LSS-SCPB-ASSIGN-075,DMOI-RF-LSS-CPRL-RETURN-03,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-076,RF-SEM-SLOT-17,DMOI-RF-LSS-SCPB-ASSIGN-076,DMOI-RF-LSS-CPRL-RETURN-04,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-077,RF-SEM-SLOT-18,DMOI-RF-LSS-SCPB-ASSIGN-077,DMOI-RF-LSS-CPRL-RETURN-01,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-078,RF-SEM-SLOT-18,DMOI-RF-LSS-SCPB-ASSIGN-078,DMOI-RF-LSS-CPRL-RETURN-02,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-079,RF-SEM-SLOT-18,DMOI-RF-LSS-SCPB-ASSIGN-079,DMOI-RF-LSS-CPRL-RETURN-03,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-080,RF-SEM-SLOT-18,DMOI-RF-LSS-SCPB-ASSIGN-080,DMOI-RF-LSS-CPRL-RETURN-04,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-081,RF-SEM-SLOT-19,DMOI-RF-LSS-SCPB-ASSIGN-081,DMOI-RF-LSS-CPRL-RETURN-01,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-082,RF-SEM-SLOT-19,DMOI-RF-LSS-SCPB-ASSIGN-082,DMOI-RF-LSS-CPRL-RETURN-02,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-083,RF-SEM-SLOT-19,DMOI-RF-LSS-SCPB-ASSIGN-083,DMOI-RF-LSS-CPRL-RETURN-03,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-084,RF-SEM-SLOT-19,DMOI-RF-LSS-SCPB-ASSIGN-084,DMOI-RF-LSS-CPRL-RETURN-04,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-085,RF-SEM-SLOT-20,DMOI-RF-LSS-SCPB-ASSIGN-085,DMOI-RF-LSS-CPRL-RETURN-05,missing_capture_policy_authority_return_and_query_term_return,false
affected_service_option_assignment,DMOI-RF-LSS-CPRL-ASSIGN-086,RF-SEM-SLOT-20,DMOI-RF-LSS-SCPB-ASSIGN-086,DMOI-RF-LSS-CPRL-RETURN-02,missing_capture_policy_authority_return_and_query_term_return,false
affected_query_template_policy,DMOI-RF-LSS-CPRL-TEMPLATE-01,relation predicate slot,DMOI-RF-LSS-SCPB-TEMPLATE-01,DMOI-RF-LSS-CPRL-RETURN-01; DMOI-RF-LSS-CPRL-RETURN-02; DMOI-RF-LSS-CPRL-RETURN-03; DMOI-RF-LSS-CPRL-RETURN-04; DMOI-RF-LSS-CPRL-RETURN-05,returns_received_0_of_5,false
affected_query_template_policy,DMOI-RF-LSS-CPRL-TEMPLATE-02,function mapping slot,DMOI-RF-LSS-SCPB-TEMPLATE-02,DMOI-RF-LSS-CPRL-RETURN-01; DMOI-RF-LSS-CPRL-RETURN-02; DMOI-RF-LSS-CPRL-RETURN-03; DMOI-RF-LSS-CPRL-RETURN-04; DMOI-RF-LSS-CPRL-RETURN-05,returns_received_0_of_5,false
affected_query_template_policy,DMOI-RF-LSS-CPRL-TEMPLATE-03,relation-function boundary marker,DMOI-RF-LSS-SCPB-TEMPLATE-03,DMOI-RF-LSS-CPRL-RETURN-01; DMOI-RF-LSS-CPRL-RETURN-02; DMOI-RF-LSS-CPRL-RETURN-03; DMOI-RF-LSS-CPRL-RETURN-04,returns_received_0_of_4,false
affected_query_template_policy,DMOI-RF-LSS-CPRL-TEMPLATE-04,domain slot,DMOI-RF-LSS-SCPB-TEMPLATE-04,DMOI-RF-LSS-CPRL-RETURN-01; DMOI-RF-LSS-CPRL-RETURN-02; DMOI-RF-LSS-CPRL-RETURN-03; DMOI-RF-LSS-CPRL-RETURN-04,returns_received_0_of_4,false
affected_query_template_policy,DMOI-RF-LSS-CPRL-TEMPLATE-05,codomain slot,DMOI-RF-LSS-SCPB-TEMPLATE-05,DMOI-RF-LSS-CPRL-RETURN-01; DMOI-RF-LSS-CPRL-RETURN-02; DMOI-RF-LSS-CPRL-RETURN-03; DMOI-RF-LSS-CPRL-RETURN-04,returns_received_0_of_4,false
affected_query_template_policy,DMOI-RF-LSS-CPRL-TEMPLATE-06,range or image slot,DMOI-RF-LSS-SCPB-TEMPLATE-06,DMOI-RF-LSS-CPRL-RETURN-01; DMOI-RF-LSS-CPRL-RETURN-02; DMOI-RF-LSS-CPRL-RETURN-03; DMOI-RF-LSS-CPRL-RETURN-04,returns_received_0_of_4,false
affected_query_template_policy,DMOI-RF-LSS-CPRL-TEMPLATE-07,injective or one-to-one property slot,DMOI-RF-LSS-SCPB-TEMPLATE-07,DMOI-RF-LSS-CPRL-RETURN-01; DMOI-RF-LSS-CPRL-RETURN-02; DMOI-RF-LSS-CPRL-RETURN-03; DMOI-RF-LSS-CPRL-RETURN-04,returns_received_0_of_4,false
affected_query_template_policy,DMOI-RF-LSS-CPRL-TEMPLATE-08,surjective or onto property slot,DMOI-RF-LSS-SCPB-TEMPLATE-08,DMOI-RF-LSS-CPRL-RETURN-01; DMOI-RF-LSS-CPRL-RETURN-02; DMOI-RF-LSS-CPRL-RETURN-03; DMOI-RF-LSS-CPRL-RETURN-04,returns_received_0_of_4,false
affected_query_template_policy,DMOI-RF-LSS-CPRL-TEMPLATE-09,bijective composite property slot,DMOI-RF-LSS-SCPB-TEMPLATE-09,DMOI-RF-LSS-CPRL-RETURN-01; DMOI-RF-LSS-CPRL-RETURN-02; DMOI-RF-LSS-CPRL-RETURN-03; DMOI-RF-LSS-CPRL-RETURN-04,returns_received_0_of_4,false
affected_query_template_policy,DMOI-RF-LSS-CPRL-TEMPLATE-10,equivalence relation structure slot,DMOI-RF-LSS-SCPB-TEMPLATE-10,DMOI-RF-LSS-CPRL-RETURN-01; DMOI-RF-LSS-CPRL-RETURN-02; DMOI-RF-LSS-CPRL-RETURN-03; DMOI-RF-LSS-CPRL-RETURN-04; DMOI-RF-LSS-CPRL-RETURN-05,returns_received_0_of_5,false
affected_query_template_policy,DMOI-RF-LSS-CPRL-TEMPLATE-11,partial order or poset structure slot,DMOI-RF-LSS-SCPB-TEMPLATE-11,DMOI-RF-LSS-CPRL-RETURN-01; DMOI-RF-LSS-CPRL-RETURN-02; DMOI-RF-LSS-CPRL-RETURN-03; DMOI-RF-LSS-CPRL-RETURN-04; DMOI-RF-LSS-CPRL-RETURN-05,returns_received_0_of_5,false
