"log_id","source_row_id","row_kind","route","consumer_action","source_title","source_url","local_path","resolved_payload_path","sha256_or_other_hash","normalized_upload_policy","normalized_access_status","normalized_license_class","motivation","draft_or_support_choice","blocker","archive_or_sidecar_decision","boundary","created_utc"
"R3-SOURCE-CANON-ROW::external_lane_pointer::AR-SRC-REP-011","external_lane_pointer::AR-SRC-REP-011","external_lane_pointer","Arabic RTL source-canon lane","consume_as_source_canon_witness_pointer","Arabic RTL source witness AR-SRC-REP-011: representation theory; algebraic structures; invariant theory topic map","https://www.marefa.org/%D9%81%D8%B6%D8%A7%D8%A1_%D8%A7%D9%84%D8%AA%D9%85%D8%AB%D9%8A%D9%84","sources/non_slavic_reference_corpus/20260702T185300Z_controlled_arabic_invariant_covariant_register_refresh/html/marefa_representation_space_public_topic_map.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ARABIC_EXTERNAL_POINTER_PAYLOAD_PROBE_20260704T210216Z\fetched\marefa_representation_space_public_topic_map.html","A280CD052DC59561262DFF5916FA382794FE32133193690ABE2801A3ED104F41","manifest_hash_url_only_no_payload_until_B3_license_review","local_payload_present_hashed","unclassified_license_signal_verify_required","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","not_specialist_authority","manifest/hash/url sidecar only until B3 policy review","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T024432Z"
"R3-SOURCE-CANON-ROW::external_lane_pointer::AR-SRC-INV-012","external_lane_pointer::AR-SRC-INV-012","external_lane_pointer","Arabic RTL source-canon lane","consume_as_source_canon_witness_pointer","Arabic RTL source witness AR-SRC-INV-012: modular matrix invariant rings; invariant theory; commutative algebra","https://arxiv.org/abs/2504.12179","sources/non_slavic_reference_corpus/20260702T185300Z_controlled_arabic_invariant_covariant_register_refresh/downloads/arxiv_2504_12179_eprint_source.tar","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ARABIC_EXTERNAL_POINTER_PAYLOAD_PROBE_20260704T210216Z\fetched\arxiv_2504_12179_eprint_source.tar","9283405D3E30900E07B044219A6A660CF5D5A6DA200048236240FAFB29B75364","manifest_hash_url_only_no_payload_until_B3_license_review","local_payload_present_hashed","unclassified_license_signal_verify_required","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","english_source_cannot_authorize_arabic_wording","manifest/hash/url sidecar only until B3 policy review","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T024432Z"
"R3-SOURCE-CANON-ROW::external_lane_pointer::AR-SRC-REJECT-013","external_lane_pointer::AR-SRC-REJECT-013","external_lane_pointer","Arabic RTL source-canon lane","consume_as_source_canon_witness_pointer","Arabic RTL source witness AR-SRC-REJECT-013: none","https://raw.githubusercontent.com/Ag-ilies/pfe/fbd0c804af7c2bf2d151251ad0b39a40dec21809/Content/02_Chapter1/Text/chapter1.tex","sources/non_slavic_reference_corpus/20260702T185300Z_controlled_arabic_invariant_covariant_register_refresh/raw_tex_rejections/github_Ag-ilies_pfe_chapter1_false_positive.tex","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ARABIC_EXTERNAL_POINTER_PAYLOAD_PROBE_20260704T210216Z\fetched\github_Ag-ilies_pfe_chapter1_false_positive.tex","EA0D8192E487589ADFDE181DDA5E3A82A32AB867FD24308BCF94CD84FD709F8E","manifest_only_source_archive_until_B3_license_review","local_payload_present_hashed","unclassified_license_signal_verify_required","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","not_a_mathematics_source","manifest/hash/url sidecar only until B3 policy review","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T024432Z"
"R3-SOURCE-CANON-ROW::external_lane_pointer::Advanced Algebra course PDF","external_lane_pointer::Advanced Algebra course PDF","external_lane_pointer","Persianate/Tajik lane - fa_IR only","consume_as_source_canon_witness_pointer","Advanced Algebra course PDF","https://people.iut.ac.ir/sites/default/files/users/behboodi/course_files/advanced_algebra_dr._behboodi.pdf","outputs/source_canon_witness_cache_20260704/fa_iut_behboodi_advanced_algebra.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\fa_iut_behboodi_advanced_algebra.pdf","B2BEDB1AA29693935B09445ED8D90910F27BDEEA7CA2F0BB5E3394F0150FDA40","manifest_hash_url_only_no_payload_until_B3_license_review","local_payload_present_hashed","unclosed_or_verify_required","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","TeX/source package unavailable; use as provenance candidate only","manifest/hash/url sidecar only until B3 policy review","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T024432Z"
"R3-SOURCE-CANON-ROW::external_lane_pointer::PNU ring/module book preview","external_lane_pointer::PNU ring/module book preview","external_lane_pointer","Persianate/Tajik lane - fa_IR only","consume_as_source_canon_witness_pointer","PNU ring/module book preview","https://press.pnu.ac.ir/book_30094.pdf","outputs/source_canon_witness_cache_20260704/fa_pnu_ring_module_book_30094.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\fa_pnu_ring_module_book_30094.pdf","62FC1509AA543B70F2EFB461DA1871A3978D194DD8D79DFC480319B02702ED07","manifest_hash_url_only_no_payload_until_B3_license_review","local_payload_present_hashed","unclosed_or_verify_required","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","license/access gap blocks redistribution beyond provenance","manifest/hash/url sidecar only until B3 policy review","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T024432Z"
"R3-SOURCE-CANON-ROW::external_lane_pointer::Noncommutative prime ideals thesis PDF","external_lane_pointer::Noncommutative prime ideals thesis PDF","external_lane_pointer","Persianate/Tajik lane - fa_IR only","consume_as_source_canon_witness_pointer","Noncommutative prime ideals thesis PDF","https://shahroodut.ac.ir/fa/thesis/files/somefiles/sf_QA37.pdf","outputs/source_canon_witness_cache_20260704/fa_shahrood_noncomm_prime_ideals_sf_QA37.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\fa_shahrood_noncomm_prime_ideals_sf_QA37.pdf","77C32EE8A31778858F2D2D05AC432661102B4E27A54ABA8BE0573DA299BFA335","manifest_hash_url_only_no_payload_until_B3_license_review","local_payload_present_hashed","unclosed_or_verify_required","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","strong provenance, but review/license gates remain open","manifest/hash/url sidecar only until B3 policy review","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T024432Z"
"R3-SOURCE-CANON-ROW::external_lane_pointer::Persian linear algebra 3Blue1Brown notes","external_lane_pointer::Persian linear algebra 3Blue1Brown notes","external_lane_pointer","Persianate/Tajik lane - fa_IR only","consume_as_source_canon_witness_pointer","Persian linear algebra 3Blue1Brown notes","https://github.com/SireJeff/linear-algebra-3blue1brown-notes","outputs/source_canon_witness_cache_20260704/fa_linear_algebra_3blue1brown_tex_source_master.zip","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\fa_linear_algebra_3blue1brown_tex_source_master.zip","4D93CE90754B28ECC743CE5BB1ED62F0325F99A38D52E90DECC10DD1C3FFF59C","manifest_only_source_archive_until_B3_license_review","local_payload_present_hashed","unclosed_or_verify_required","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","source-level format, but topic is adjacent linear algebra rather than Noether algebra/invariant theory","manifest/hash/url sidecar only until B3 policy review","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T024432Z"
"R3-SOURCE-CANON-ROW::external_lane_pointer::Persian Noether-topic TeX/arXiv source package","external_lane_pointer::Persian Noether-topic TeX/arXiv source package","explicit_gap","Persianate/Tajik lane - fa_IR only","consume_as_gap_or_blocker_only","Persian Noether-topic TeX/arXiv source package","","","","","gap_only_no_payload","gap_no_source_payload","no_source_license_not_applicable","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","no Persian-language TeX/arXiv/source archive found for Noether-style algebra/invariant theory in this pass","gap sidecar only; no payload","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T024432Z"
"R3-SOURCE-CANON-ROW::external_lane_pointer::Algebra - Abdullah Momand","external_lane_pointer::Algebra - Abdullah Momand","external_lane_pointer","Persianate/Tajik lane - prs_AF separate gate","consume_as_source_canon_witness_pointer","Algebra - Abdullah Momand","https://ecampus-afghanistan.org/wp-content/uploads/2021/10/Algebra-Abdullah-Momand.pdf","outputs/source_canon_witness_cache_20260704/prs_af_ecampus_algebra_momand.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\prs_af_ecampus_algebra_momand.pdf","5145F1EFA0AB4275AD3CBF03C0016A3362D5D7A6EDE3444FDE512719E813D8F4","manifest_hash_url_only_no_payload_until_B3_license_review","local_payload_present_hashed","unclosed_or_verify_required","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","primary prs_AF source-canon candidate; exact register still needs reviewer","manifest/hash/url sidecar only until B3 policy review","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T024432Z"
"R3-SOURCE-CANON-ROW::external_lane_pointer::eCampus 369 Afghan university textbook list","external_lane_pointer::eCampus 369 Afghan university textbook list","external_lane_pointer","Persianate/Tajik lane - prs_AF separate gate","consume_as_source_canon_witness_pointer","eCampus 369 Afghan university textbook list","https://ecampus-afghanistan.org/list-of-369-published-textbooks-for-afghan-universities/","outputs/source_canon_witness_cache_20260704/prs_af_ecampus_369_textbook_list.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\prs_af_ecampus_369_textbook_list.html","E78A9FC816B597DA04F6817F93A77E3A6DDDBBD7A6F884BDBFDD4D8DEFAFAFAA","manifest_hash_url_only_no_payload_until_B3_license_review","local_payload_present_hashed","unclosed_or_verify_required","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","catalog/source-routing only; not a term anchor","manifest/hash/url sidecar only until B3 policy review","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T024432Z"
"R3-SOURCE-CANON-ROW::external_lane_pointer::Dari TeX/arXiv/invariant-theory source packages","external_lane_pointer::Dari TeX/arXiv/invariant-theory source packages","explicit_gap","Persianate/Tajik lane - prs_AF separate gate","consume_as_gap_or_blocker_only","Dari TeX/arXiv/invariant-theory source packages","","","","","gap_only_no_payload","gap_no_source_payload","no_source_license_not_applicable","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","no Dari/Afghan Persian TeX/source archive or direct invariant-theory witness found in this pass","gap sidecar only; no payload","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T024432Z"
"R3-SOURCE-CANON-ROW::external_lane_pointer::Алгебраи хаттӣ","external_lane_pointer::Алгебраи хаттӣ","external_lane_pointer","Persianate/Tajik lane - Tajik source-discovery separate gate","consume_as_source_canon_witness_pointer","Алгебраи хаттӣ","https://tg.wikipedia.org/wiki/Алгебраи_хаттӣ","outputs/source_canon_witness_cache_20260704/tg_cyrl_linear_algebra_wikipedia.raw.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\tg_cyrl_linear_algebra_wikipedia.raw.txt","FBF1074CC8AFEAA2681E5D548AB4CACEACED30A85D34F5072F4AF8F690C355A3","conditional_payload_requires_B3_attribution_and_license_review","local_payload_present_hashed","open_content_license_signal_requires_attribution_review","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","linear-algebra/invariant-context witness only; not abstract algebra row authority","manifest/hash/url sidecar; any payload requires B3 attribution/license gate","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T024432Z"
"R3-SOURCE-CANON-ROW::external_lane_pointer::TNU 2017 conference proceedings","external_lane_pointer::TNU 2017 conference proceedings","external_lane_pointer","Persianate/Tajik lane - Tajik source-discovery separate gate","consume_as_source_canon_witness_pointer","TNU 2017 conference proceedings","https://tnu.tj/ilm/mater2017.pdf","outputs/source_canon_witness_cache_20260704/tg_cyrl_tnu_2017_conference_mater2017.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\tg_cyrl_tnu_2017_conference_mater2017.pdf","073D7CFEF645FF8F5482AE069141EAE8EC0405BB6FE6BB3E5F395C73D0535810","manifest_hash_url_only_no_payload_until_B3_license_review","local_payload_present_hashed","unclosed_or_verify_required","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","weak context only; not isolated Noether algebra register","manifest/hash/url sidecar only until B3 policy review","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T024432Z"
"R3-SOURCE-CANON-ROW::external_lane_pointer::TGPU ring/field PDF candidate","external_lane_pointer::TGPU ring/field PDF candidate","explicit_gap","Persianate/Tajik lane - Tajik source-discovery separate gate","consume_as_gap_or_blocker_only","TGPU ring/field PDF candidate","https://vestnik.tgpu.tj/Content/files/JournalsPDF/a5b992cf-3aca-4997-9e59-11bd0e34dc3d.pdf","outputs/source_canon_witness_cache_20260704/tg_cyrl_tgpu_ring_field_candidate_404.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\tg_cyrl_tgpu_ring_field_candidate_404.html","12EAFE6435F4C02A65306F1CF02F26798F9A46C3074608F51B51014C07FA6580","gap_only_no_payload","gap_no_source_payload","no_source_license_not_applicable","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","direct URL returned 404 HTML; do not cite as source evidence","gap sidecar only; no payload","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T024432Z"
"R3-SOURCE-CANON-ROW::external_lane_pointer::Tajik abstract algebra / TeX source package","external_lane_pointer::Tajik abstract algebra / TeX source package","explicit_gap","Persianate/Tajik lane - Tajik source-discovery separate gate","consume_as_gap_or_blocker_only","Tajik abstract algebra / TeX source package","","","","","gap_only_no_payload","gap_no_source_payload","no_source_license_not_applicable","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","no reliable Tajik Cyrillic ring/module/ideal/Galois/representation source package isolated","gap sidecar only; no payload","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T024432Z"
"R3-SOURCE-CANON-ROW::r3_gap_refresh::ar_damascus_prufer_arithmetical_ring_noetherian_pdf","r3_gap_refresh::ar_damascus_prufer_arithmetical_ring_noetherian_pdf","target_language_witness","Arabic RTL source-canon lane","consume_as_source_canon_witness_pointer","Prüfer ring and Arithmetical ring / حلقة برفير والحلقة الحسابية","https://journal.damascusuniversity.edu.sy/index.php/basj/ar/article/view/3694/1220","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ar_damascus_prufer_arithmetical_ring_noetherian_pdf.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ar_damascus_prufer_arithmetical_ring_noetherian_pdf.pdf","8957E428CACBADA148C65E9894FCF73C0931BDA5722C8CC8A842F23150BE69C4","manifest_hash_url_only_no_payload_until_B3_license_review","local_payload_present_hashed","unclosed_or_verify_required","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","Improves Arabic Noetherian/ring provenance but is not TeX/arXiv/source archive and does not close Arabic invariant-theory source-package gap.","manifest/hash/url sidecar only until B3 policy review","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T024432Z"
"R3-SOURCE-CANON-ROW::r3_gap_refresh::ar_damascus_cayley_hamilton_noetherian_matrix_pdf","r3_gap_refresh::ar_damascus_cayley_hamilton_noetherian_matrix_pdf","target_language_witness","Arabic RTL source-canon lane","consume_as_source_canon_witness_pointer","Cayley-Hamilton application and matrix algebraic structure Arabic article","https://journal.damascusuniversity.edu.sy/index.php/basj/ar/article/view/1133/844","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ar_damascus_cayley_hamilton_noetherian_matrix_pdf.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ar_damascus_cayley_hamilton_noetherian_matrix_pdf.pdf","01E37F125A62322451388F068E71BBF7E28F0448F1A112F62252E821E65EC6D4","manifest_hash_url_only_no_payload_until_B3_license_review","local_payload_present_hashed","unclosed_or_verify_required","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","Adjacent Arabic matrix/ring witness; does not authorize invariant-theory bridge terms or source-package closure.","manifest/hash/url sidecar only until B3 policy review","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T024432Z"
"R3-SOURCE-CANON-ROW::r3_gap_refresh::ar_fezzan_kronecker_hadamard_noetherian_matrix_ring_pdf","r3_gap_refresh::ar_fezzan_kronecker_hadamard_noetherian_matrix_ring_pdf","target_language_witness","Arabic RTL source-canon lane","consume_as_source_canon_witness_pointer","Comparative study of Kronecker and Hadamard product effects on matrix algebraic structure","https://fezzanu.edu.ly/fusj/index.php/FUAJ/article/download/343/189/326","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ar_fezzan_kronecker_hadamard_noetherian_matrix_ring_pdf.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ar_fezzan_kronecker_hadamard_noetherian_matrix_ring_pdf.pdf","971692613BFD9312B364BD0740F8401BB6372635CF3BF092F7B3DCBE601D2A15","manifest_hash_url_only_no_payload_until_B3_license_review","local_payload_present_hashed","unclosed_or_verify_required","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","Arabic adjacent linear-algebra/ring provenance; not specialist invariant theory and not TeX/source package.","manifest/hash/url sidecar only until B3 policy review","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T024432Z"
"R3-SOURCE-CANON-ROW::r3_gap_refresh::ar_shamra_invariance_system_theory_secondary_html","r3_gap_refresh::ar_shamra_invariance_system_theory_secondary_html","provenance_or_review_boundary","Arabic RTL source-canon lane","consume_as_boundary_or_weak_provenance_only","اللاتغيرية ونظرية النظم: الجوانب الجبرية والهندسية","https://shamra-academia.com/show/f0597758b3ef43","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ar_shamra_invariance_system_theory_secondary_html.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ar_shamra_invariance_system_theory_secondary_html.html","1C96766B86AD1336829B8A387B1E1E2626298E59B7A6B3AA8F2C17C45ABB0C2F","manifest_hash_url_only_no_payload_until_B3_license_review","local_payload_present_hashed","unclassified_license_signal_verify_required","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","Records Arabic invariant-theory phrase evidence only; not an Arabic specialist publication/source package and must not close the Arabic invariant-theory gap.","manifest/hash/url sidecar only until B3 policy review","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T024432Z"
"R3-SOURCE-CANON-ROW::r3_gap_refresh::fa_researchgate_cartan_invariant_method_pdf_fetch_blocked","r3_gap_refresh::fa_researchgate_cartan_invariant_method_pdf_fetch_blocked","fetch_or_access_blocker","Persianate/Tajik lane - fa_IR only","consume_as_gap_or_blocker_only","کاربرد نظریه هم ارزی کارتان در معادلات دیفرانسیل / Application of Cartan equivalence method in differential equations","https://www.researchgate.net/profile/Mehdi-Nadjafikhah/publication/309668551_Hesamiarshad_-_Application_of_Cartan%27s_equivalence_method_in_differential_equations_-_PhD_Thesis_-_2014/links/581c4e8b08aea429b291a79e/Hesamiarshad-Application-of-Cartans-equivalence-method-in-differential-equations-PhD-Thesis-2014.pdf","","","","blocked_not_uploaded_fetch_or_access","fetch_or_access_blocked","access_blocked_license_unresolved","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","Candidate Persian invariant-method PDF only; direct fetch is expected to fail under access controls and it does not close Persian algebraic invariant-theory TeX/source gap. | Response status code does not indicate success: 403 (Forbidden).","blocker sidecar only; no payload","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T024432Z"
"R3-SOURCE-CANON-ROW::r3_gap_refresh::prs_af_ecampus_algebra_abdullah_momand_pdf","r3_gap_refresh::prs_af_ecampus_algebra_abdullah_momand_pdf","target_language_witness","Persianate/Tajik lane - prs_AF separate gate","consume_as_source_canon_witness_pointer","الجبر معاصر / Algebra - Abdullah Momand","https://ecampus-afghanistan.org/wp-content/uploads/2021/10/Algebra-Abdullah-Momand.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\prs_af_ecampus_algebra_abdullah_momand_pdf.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\prs_af_ecampus_algebra_abdullah_momand_pdf.pdf","5145F1EFA0AB4275AD3CBF03C0016A3362D5D7A6EDE3444FDE512719E813D8F4","manifest_hash_url_only_no_payload_until_B3_license_review","local_payload_present_hashed","unclosed_or_verify_required","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","Strengthens prs_AF abstract-algebra source provenance, but does not authorize fa_IR, Tajik, Urdu, Hindustani, Pan-Turkic, or TeX/source-package closure.","manifest/hash/url sidecar only until B3 policy review","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T024432Z"
"R3-SOURCE-CANON-ROW::r3_gap_refresh::ps_af_ecampus_linear_algebra_abdullah_momand_pdf_adjacent","r3_gap_refresh::ps_af_ecampus_linear_algebra_abdullah_momand_pdf_adjacent","adjacent_separate_language_pointer","Persianate/Tajik lane - prs_AF separate gate","consume_as_source_canon_witness_pointer","Linear Algebra - Dr Abdullah Mohmand","https://ecampus-afghanistan.org/wp-content/uploads/2021/10/Linear-Algebra-Dr-Abdullah-Mohmand.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ps_af_ecampus_linear_algebra_abdullah_momand_pdf_adjacent.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ps_af_ecampus_linear_algebra_abdullah_momand_pdf_adjacent.pdf","743773B7AE7ED7D44BF8537D7281E6572C3239C7681268305FD668152567168A","manifest_hash_url_only_no_payload_until_B3_license_review","local_payload_present_hashed","unclosed_or_verify_required","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","Adjacent Afghan linear-algebra witness only. Do not merge with Dari/Persian, Tajik, Urdu, Hindustani, or Pan-Turkic rows.","manifest/hash/url sidecar only until B3 policy review","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T024432Z"
