"current_frontier","packet_label","lane","file","csv_rows_excluding_header","boundary"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","non_slavic_49d_route_packet","non_slavic_core","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_49D0983C_A942_61F_BRANCH_VISIBILITY_ROUTE_20260707\LOCAL_PACKET_VALIDATION_ROWS_49D0983C.csv","12","49D route packet now branch-visible at E084; no source-body promotion"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","non_slavic_49d_route_packet","non_slavic_core","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_49D0983C_A942_61F_BRANCH_VISIBILITY_ROUTE_20260707\MANIFEST_REPLAY_49D0983C.csv","15","49D route packet now branch-visible at E084; no source-body promotion"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","non_slavic_49d_route_packet","non_slavic_core","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_49D0983C_A942_61F_BRANCH_VISIBILITY_ROUTE_20260707\MANIFEST.csv","15","49D route packet now branch-visible at E084; no source-body promotion"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","non_slavic_49d_route_packet","non_slavic_core","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_49D0983C_A942_61F_BRANCH_VISIBILITY_ROUTE_20260707\SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_49D0983C.csv","6","49D route packet now branch-visible at E084; no source-body promotion"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","b3_49d_olp_visibility","b3_package_steward","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_49D0983C_OLP_61F_SOURCE_USE_INTERLINEAR_VISIBILITY_BATCH_20260707\BRANCH_AND_ROUTE_CONTEXT.csv","10","B3 package audit/provenance only"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","b3_49d_olp_visibility","b3_package_steward","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_49D0983C_OLP_61F_SOURCE_USE_INTERLINEAR_VISIBILITY_BATCH_20260707\MANIFEST_REPLAY.csv","25","B3 package audit/provenance only"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","b3_49d_olp_visibility","b3_package_steward","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_49D0983C_OLP_61F_SOURCE_USE_INTERLINEAR_VISIBILITY_BATCH_20260707\MANIFEST.csv","10","B3 package audit/provenance only"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","b3_49d_olp_visibility","b3_package_steward","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_49D0983C_OLP_61F_SOURCE_USE_INTERLINEAR_VISIBILITY_BATCH_20260707\PACKAGE_FILE_LEDGER.csv","33","B3 package audit/provenance only"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","b3_49d_olp_visibility","b3_package_steward","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_49D0983C_OLP_61F_SOURCE_USE_INTERLINEAR_VISIBILITY_BATCH_20260707\POST_PUSH_BRANCH_BLOB_VERIFICATION_BY_FROZEN_OID.csv","44","B3 package audit/provenance only"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","b3_49d_olp_visibility","b3_package_steward","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_49D0983C_OLP_61F_SOURCE_USE_INTERLINEAR_VISIBILITY_BATCH_20260707\ROOT_PACKAGE_SUMMARY.csv","2","B3 package audit/provenance only"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","b3_49d_olp_visibility","b3_package_steward","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_49D0983C_OLP_61F_SOURCE_USE_INTERLINEAR_VISIBILITY_BATCH_20260707\SAFETY_SCAN_HITS.csv","0","B3 package audit/provenance only"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","b3_49d_olp_visibility","b3_package_steward","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_49D0983C_OLP_61F_SOURCE_USE_INTERLINEAR_VISIBILITY_BATCH_20260707\SHA256SUMS_REPLAY.csv","27","B3 package audit/provenance only"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","b3_49d_olp_visibility","b3_package_steward","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_49D0983C_OLP_61F_SOURCE_USE_INTERLINEAR_VISIBILITY_BATCH_20260707\TRANSFER_NOTE_LEDGER.csv","2","B3 package audit/provenance only"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","b3_e084_nonslavic_49d_route","b3_package_steward","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_E08498D6_NONSLAVIC_49D_BRANCH_VISIBILITY_ROUTE_20260707\BRANCH_AND_ROUTE_CONTEXT.csv","6","B3 package audit/provenance only"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","b3_e084_nonslavic_49d_route","b3_package_steward","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_E08498D6_NONSLAVIC_49D_BRANCH_VISIBILITY_ROUTE_20260707\MANIFEST_REPLAY.csv","15","B3 package audit/provenance only"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","b3_e084_nonslavic_49d_route","b3_package_steward","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_E08498D6_NONSLAVIC_49D_BRANCH_VISIBILITY_ROUTE_20260707\MANIFEST.csv","9","B3 package audit/provenance only"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","b3_e084_nonslavic_49d_route","b3_package_steward","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_E08498D6_NONSLAVIC_49D_BRANCH_VISIBILITY_ROUTE_20260707\PACKAGE_FILE_LEDGER.csv","18","B3 package audit/provenance only"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","b3_e084_nonslavic_49d_route","b3_package_steward","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_E08498D6_NONSLAVIC_49D_BRANCH_VISIBILITY_ROUTE_20260707\POST_PUSH_BRANCH_BLOB_VERIFICATION_BY_FROZEN_OID.csv","28","B3 package audit/provenance only"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","b3_e084_nonslavic_49d_route","b3_package_steward","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_E08498D6_NONSLAVIC_49D_BRANCH_VISIBILITY_ROUTE_20260707\ROOT_PACKAGE_SUMMARY.csv","1","B3 package audit/provenance only"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","b3_e084_nonslavic_49d_route","b3_package_steward","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_E08498D6_NONSLAVIC_49D_BRANCH_VISIBILITY_ROUTE_20260707\SAFETY_SCAN_HITS.csv","0","B3 package audit/provenance only"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","b3_e084_nonslavic_49d_route","b3_package_steward","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_E08498D6_NONSLAVIC_49D_BRANCH_VISIBILITY_ROUTE_20260707\SHA256SUMS_REPLAY.csv","15","B3 package audit/provenance only"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","olp_49d_review_boundary","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_49D0983C_REVIEW_BOUNDARY_A942_ROUTE_20260707\B3_UPLOADER_READY_SUMMARY.csv","4","review-boundary route; zero approval deltas"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","olp_49d_review_boundary","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_49D0983C_REVIEW_BOUNDARY_A942_ROUTE_20260707\BLANK_SLOT_RETURN_STATUS_49D0983C.csv","6","review-boundary route; zero approval deltas"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","olp_49d_review_boundary","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_49D0983C_REVIEW_BOUNDARY_A942_ROUTE_20260707\MANIFEST.csv","11","review-boundary route; zero approval deltas"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","olp_49d_review_boundary","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_49D0983C_REVIEW_BOUNDARY_A942_ROUTE_20260707\MUTUAL_WAKE_ACCOUNTING_49D0983C.csv","0","review-boundary route; zero approval deltas"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","olp_49d_review_boundary","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_49D0983C_REVIEW_BOUNDARY_A942_ROUTE_20260707\RELATION_FUNCTION_SUPPORT_PACKAGE_ROWS_49D0983C.csv","6","review-boundary route; zero approval deltas"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","olp_49d_review_boundary","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_49D0983C_REVIEW_BOUNDARY_A942_ROUTE_20260707\REVIEW_ONLY_BLOCKER_RECOVERY_ROWS_49D0983C.csv","4","review-boundary route; zero approval deltas"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","olp_49d_review_boundary","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_49D0983C_REVIEW_BOUNDARY_A942_ROUTE_20260707\ROUTE_CONTEXT_49D0983C.csv","19","review-boundary route; zero approval deltas"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","olp_49d_review_boundary","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_49D0983C_REVIEW_BOUNDARY_A942_ROUTE_20260707\SOURCE_REVIEWER_EVIDENCE_COUNTS_49D0983C.csv","11","review-boundary route; zero approval deltas"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","olp_49d_review_boundary","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_49D0983C_REVIEW_BOUNDARY_A942_ROUTE_20260707\TOKEN_RESET_MUTUAL_WAKE_RULES_49D0983C.csv","4","review-boundary route; zero approval deltas"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","olp_49d_review_boundary","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_49D0983C_REVIEW_BOUNDARY_A942_ROUTE_20260707\ZERO_CLAIM_LEDGER_49D0983C_REVIEW_ACCOUNTING.csv","11","review-boundary route; zero approval deltas"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","olp_49d_source_use_fable","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_49D0983C_SOURCE_USE_FABLE_A942_ROUTE_20260707\ADVERSE_EVIDENCE_STATUS_49D0983C.csv","5","source-use/Fable route; no approval"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","olp_49d_source_use_fable","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_49D0983C_SOURCE_USE_FABLE_A942_ROUTE_20260707\AUTHORITY_BOUNDARY_STATUS_49D0983C.csv","4","source-use/Fable route; no approval"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","olp_49d_source_use_fable","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_49D0983C_SOURCE_USE_FABLE_A942_ROUTE_20260707\B3_HANDOFF_PACKAGE_REFERENCES_49D0983C.csv","4","source-use/Fable route; no approval"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","olp_49d_source_use_fable","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_49D0983C_SOURCE_USE_FABLE_A942_ROUTE_20260707\FABLE_FORMAL_OBJECT_STATUS_49D0983C.csv","14","source-use/Fable route; no approval"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","olp_49d_source_use_fable","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_49D0983C_SOURCE_USE_FABLE_A942_ROUTE_20260707\HEARTBEAT_BLOCKER_RECOVERY_ROWS_49D0983C.csv","5","source-use/Fable route; no approval"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","olp_49d_source_use_fable","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_49D0983C_SOURCE_USE_FABLE_A942_ROUTE_20260707\MANIFEST.csv","13","source-use/Fable route; no approval"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","olp_49d_source_use_fable","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_49D0983C_SOURCE_USE_FABLE_A942_ROUTE_20260707\MUTUAL_WAKE_ACCOUNTING_49D0983C.csv","1","source-use/Fable route; no approval"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","olp_49d_source_use_fable","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_49D0983C_SOURCE_USE_FABLE_A942_ROUTE_20260707\ROUTE_CONTEXT_49D0983C.csv","19","source-use/Fable route; no approval"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","olp_49d_source_use_fable","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_49D0983C_SOURCE_USE_FABLE_A942_ROUTE_20260707\SOURCE_GATED_RELATION_FUNCTION_ACTIONS_49D0983C.csv","16","source-use/Fable route; no approval"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","olp_49d_source_use_fable","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_49D0983C_SOURCE_USE_FABLE_A942_ROUTE_20260707\SOURCE_USE_CATEGORY_STATUS_49D0983C.csv","5","source-use/Fable route; no approval"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","olp_49d_source_use_fable","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_49D0983C_SOURCE_USE_FABLE_A942_ROUTE_20260707\TOKEN_RESET_AND_BOUNDARY_RULES_49D0983C.csv","4","source-use/Fable route; no approval"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","olp_49d_source_use_fable","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_49D0983C_SOURCE_USE_FABLE_A942_ROUTE_20260707\ZERO_CLAIM_LEDGER_49D0983C.csv","6","source-use/Fable route; no approval"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","olp_49d_interlinear","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707\BLOCKER_RECOVERY_ROWS_49D0983C.csv","4","generated-draft/non-canonical interlinear"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","olp_49d_interlinear","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707\BRANCH_WEIGHT_MARGINAL_WITNESS_ROWS_49D0983C.csv","14","generated-draft/non-canonical interlinear"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","olp_49d_interlinear","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707\DO_NOT_USE_ADVERSE_GUARD_ROWS_49D0983C.csv","11","generated-draft/non-canonical interlinear"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","olp_49d_interlinear","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707\FORMULA_CONTEXT_SUMMARY_SOURCE_49D0983C.csv","5","generated-draft/non-canonical interlinear"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","olp_49d_interlinear","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707\FORMULA_NEIGHBORING_USAGE_NOTES_49D0983C.csv","10","generated-draft/non-canonical interlinear"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","olp_49d_interlinear","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707\INTERLINEAR_SCAFFOLD_ROWS_49D0983C.csv","10","generated-draft/non-canonical interlinear"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","olp_49d_interlinear","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707\MANIFEST.csv","12","generated-draft/non-canonical interlinear"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","olp_49d_interlinear","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707\ROUTE_CONTEXT_49D0983C.csv","20","generated-draft/non-canonical interlinear"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","olp_49d_interlinear","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707\SOURCE_USE_BOUNDARY_ROWS_49D0983C.csv","5","generated-draft/non-canonical interlinear"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","olp_49d_interlinear","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707\TERMINOLOGY_ALTERNATIVES_49D0983C.csv","14","generated-draft/non-canonical interlinear"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","olp_49d_interlinear","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707\ZERO_CLAIM_INTERLINEAR_LEDGER_49D0983C.csv","6","generated-draft/non-canonical interlinear"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","r9_49d_recovery","r9_africa_horn_west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_49D0983C_FRONTIER_CORRECTION_RECOVERY_20260707\MANIFEST.csv","12","source-use/gap/Fable/adverse carryforward"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","r9_49d_recovery","r9_africa_horn_west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_49D0983C_FRONTIER_CORRECTION_RECOVERY_20260707\PACKAGE_VALIDATION_20260707.csv","6","source-use/gap/Fable/adverse carryforward"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","r9_49d_recovery","r9_africa_horn_west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_49D0983C_FRONTIER_CORRECTION_RECOVERY_20260707\R9_49D0983C_B3_CONTEXT_HANDOFF_BOUNDARIES_20260707.csv","7","source-use/gap/Fable/adverse carryforward"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","r9_49d_recovery","r9_africa_horn_west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_49D0983C_FRONTIER_CORRECTION_RECOVERY_20260707\R9_49D0983C_BRANCH_ROUTE_ROWS_20260707.csv","4","source-use/gap/Fable/adverse carryforward"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","r9_49d_recovery","r9_africa_horn_west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_49D0983C_FRONTIER_CORRECTION_RECOVERY_20260707\R9_49D0983C_BRANCH_VISIBLE_PATH_ROWS_20260707.csv","52","source-use/gap/Fable/adverse carryforward"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","r9_49d_recovery","r9_africa_horn_west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_49D0983C_FRONTIER_CORRECTION_RECOVERY_20260707\R9_49D0983C_CONTEXT_PACKET_SHA_REPLAY_ROWS_20260707.csv","5","source-use/gap/Fable/adverse carryforward"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","r9_49d_recovery","r9_africa_horn_west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_49D0983C_FRONTIER_CORRECTION_RECOVERY_20260707\R9_49D0983C_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","4","source-use/gap/Fable/adverse carryforward"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","r9_49d_recovery","r9_africa_horn_west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_49D0983C_FRONTIER_CORRECTION_RECOVERY_20260707\R9_49D0983C_SOURCE_RETURN_CARRYFORWARD_ROWS_20260707.csv","7","source-use/gap/Fable/adverse carryforward"
"5838ea80af6b99128ac8c2dd39da686d27eb0478","r9_49d_recovery","r9_africa_horn_west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_49D0983C_FRONTIER_CORRECTION_RECOVERY_20260707\R9_49D0983C_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","7","source-use/gap/Fable/adverse carryforward"

