"root_name","csv_file","rows","sha256","path"
"NON_SLAVIC_CORE_B95298E7_C430_R9_OLP_INTERLANGUAGE_PERSIANATE_ROUTE_20260707","B3_PACKAGE_ROUTE_SUMMARY_B95298E7.csv","7","909E7CFF1AF5A66CDB39FD6EECDC1126D93BE435430327A6450181EB9719C20D","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B95298E7_C430_R9_OLP_INTERLANGUAGE_PERSIANATE_ROUTE_20260707\B3_PACKAGE_ROUTE_SUMMARY_B95298E7.csv"
"NON_SLAVIC_CORE_B95298E7_C430_R9_OLP_INTERLANGUAGE_PERSIANATE_ROUTE_20260707","BRANCH_CHANGED_PATH_CATEGORY_ROWS_B95298E7.csv","149","EEF9AA0783A46681F6CB2DACA2173B292A77EE5C25482C14120D7D6E21972BCC","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B95298E7_C430_R9_OLP_INTERLANGUAGE_PERSIANATE_ROUTE_20260707\BRANCH_CHANGED_PATH_CATEGORY_ROWS_B95298E7.csv"
"NON_SLAVIC_CORE_B95298E7_C430_R9_OLP_INTERLANGUAGE_PERSIANATE_ROUTE_20260707","BRANCH_CHANGED_PATH_CATEGORY_SUMMARY_B95298E7.csv","6","7FA8E1438616180580527E1A6853D9CFF95BCD427D8D1016D7E6DD8A660E881C","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B95298E7_C430_R9_OLP_INTERLANGUAGE_PERSIANATE_ROUTE_20260707\BRANCH_CHANGED_PATH_CATEGORY_SUMMARY_B95298E7.csv"
"NON_SLAVIC_CORE_B95298E7_C430_R9_OLP_INTERLANGUAGE_PERSIANATE_ROUTE_20260707","BRANCH_COMPARE_COMMITS_C4304BFD_TO_B95298E7.csv","1","9DA768B7D6B96021C39542328D9D9DF0D67A5859310AA0FEA54C1BF1D9BA25B9","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B95298E7_C430_R9_OLP_INTERLANGUAGE_PERSIANATE_ROUTE_20260707\BRANCH_COMPARE_COMMITS_C4304BFD_TO_B95298E7.csv"
"NON_SLAVIC_CORE_B95298E7_C430_R9_OLP_INTERLANGUAGE_PERSIANATE_ROUTE_20260707","BRANCH_COMPARE_FILES_C4304BFD_TO_B95298E7.csv","149","A04FF321201624587C04CC5C31B7FBD80B5C43FA87A590F2B1A4FCA5BA63B421","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B95298E7_C430_R9_OLP_INTERLANGUAGE_PERSIANATE_ROUTE_20260707\BRANCH_COMPARE_FILES_C4304BFD_TO_B95298E7.csv"
"NON_SLAVIC_CORE_B95298E7_C430_R9_OLP_INTERLANGUAGE_PERSIANATE_ROUTE_20260707","CHILD_PACKET_CSV_ROW_COUNTS_B95298E7.csv","94","0853422AE1FD37ABA4D459DF49580FCA813DE94A9137F9E6B9386A3581DF3523","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B95298E7_C430_R9_OLP_INTERLANGUAGE_PERSIANATE_ROUTE_20260707\CHILD_PACKET_CSV_ROW_COUNTS_B95298E7.csv"
"NON_SLAVIC_CORE_B95298E7_C430_R9_OLP_INTERLANGUAGE_PERSIANATE_ROUTE_20260707","CHILD_PACKET_INVENTORY_B95298E7.csv","6","657F91F6978F1825987B4C8F5DF408D445BDB79A99CF88DA82C5A8BB384FB3B7","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B95298E7_C430_R9_OLP_INTERLANGUAGE_PERSIANATE_ROUTE_20260707\CHILD_PACKET_INVENTORY_B95298E7.csv"
"NON_SLAVIC_CORE_B95298E7_C430_R9_OLP_INTERLANGUAGE_PERSIANATE_ROUTE_20260707","EIGHT_LANE_SOURCE_GATE_ROUTING_B95298E7.csv","8","919061717B2FFEFA05A00C4564EA231297EBC482477C050753CEB9229BCE0161","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B95298E7_C430_R9_OLP_INTERLANGUAGE_PERSIANATE_ROUTE_20260707\EIGHT_LANE_SOURCE_GATE_ROUTING_B95298E7.csv"
"NON_SLAVIC_CORE_B95298E7_C430_R9_OLP_INTERLANGUAGE_PERSIANATE_ROUTE_20260707","EXACT_BLOCKER_RECOVERY_ROWS_B95298E7.csv","7","BF7CC400F0C18079D30A3F13B8296F429D4C4C7AB5E3CF697A19E72BFC02D0E2","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B95298E7_C430_R9_OLP_INTERLANGUAGE_PERSIANATE_ROUTE_20260707\EXACT_BLOCKER_RECOVERY_ROWS_B95298E7.csv"
"NON_SLAVIC_CORE_B95298E7_C430_R9_OLP_INTERLANGUAGE_PERSIANATE_ROUTE_20260707","MANIFEST.csv","15","B424B531FABC9573C9C14727C5B09BF98212EAB75F48AA916C39B9082088FCBD","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B95298E7_C430_R9_OLP_INTERLANGUAGE_PERSIANATE_ROUTE_20260707\MANIFEST.csv"
"NON_SLAVIC_CORE_B95298E7_C430_R9_OLP_INTERLANGUAGE_PERSIANATE_ROUTE_20260707","PACKET_MANIFEST_REPLAY_B95298E7_C430_ROUTE.csv","17","38047F67006BEBAD86DFC873222088352FD89DFEB0130C2C010262C27C3698C0","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B95298E7_C430_R9_OLP_INTERLANGUAGE_PERSIANATE_ROUTE_20260707\PACKET_MANIFEST_REPLAY_B95298E7_C430_ROUTE.csv"
"NON_SLAVIC_CORE_B95298E7_C430_R9_OLP_INTERLANGUAGE_PERSIANATE_ROUTE_20260707","PACKET_MANIFEST_REPLAY_B95298E7.csv","17","38047F67006BEBAD86DFC873222088352FD89DFEB0130C2C010262C27C3698C0","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B95298E7_C430_R9_OLP_INTERLANGUAGE_PERSIANATE_ROUTE_20260707\PACKET_MANIFEST_REPLAY_B95298E7.csv"
"NON_SLAVIC_CORE_B95298E7_C430_R9_OLP_INTERLANGUAGE_PERSIANATE_ROUTE_20260707","SIBLING_B3_HANDOFF_ROWS_B95298E7.csv","3","146CDB7BAED2F0D79A65CF211CE095184192AAFA336790B7080687622F494E27","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B95298E7_C430_R9_OLP_INTERLANGUAGE_PERSIANATE_ROUTE_20260707\SIBLING_B3_HANDOFF_ROWS_B95298E7.csv"
"NON_SLAVIC_CORE_B95298E7_C430_R9_OLP_INTERLANGUAGE_PERSIANATE_ROUTE_20260707","SOURCE_BODY_EVIDENCE_ASSESSMENT_B95298E7.csv","6","58F30836DFB7D33E93D8020A17057493CEA5C797FA222D71C9C3E2AF6768F9F4","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B95298E7_C430_R9_OLP_INTERLANGUAGE_PERSIANATE_ROUTE_20260707\SOURCE_BODY_EVIDENCE_ASSESSMENT_B95298E7.csv"
"NON_SLAVIC_CORE_B95298E7_C430_R9_OLP_INTERLANGUAGE_PERSIANATE_ROUTE_20260707","SOURCE_USE_GAP_FABLE_ADVERSE_LEDGER_B95298E7.csv","6","02205A55B700A3CA3CD530EA882610E70895B00D3A5E0AE584B176AEFFE18704","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B95298E7_C430_R9_OLP_INTERLANGUAGE_PERSIANATE_ROUTE_20260707\SOURCE_USE_GAP_FABLE_ADVERSE_LEDGER_B95298E7.csv"
"NON_SLAVIC_CORE_B95298E7_SYSTEMERROR_RECOVERY_QUEUE_20260707","B3_HANDOFF_ROWS_B95298E7.csv","1","BF4658AFAD4DC8413DD5703B065EA8C2E5CFB2A574FED4FDFB8A3D6FC6388EB9","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B95298E7_SYSTEMERROR_RECOVERY_QUEUE_20260707\B3_HANDOFF_ROWS_B95298E7.csv"
"NON_SLAVIC_CORE_B95298E7_SYSTEMERROR_RECOVERY_QUEUE_20260707","EIGHT_LANE_QUEUE_ROWS_B95298E7.csv","8","32DA0AEE93D081E277FD82AB39217213540631BEFADE8F1C32A35D4AD0A26831","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B95298E7_SYSTEMERROR_RECOVERY_QUEUE_20260707\EIGHT_LANE_QUEUE_ROWS_B95298E7.csv"
"NON_SLAVIC_CORE_B95298E7_SYSTEMERROR_RECOVERY_QUEUE_20260707","EXACT_BLOCKER_RECOVERY_ROWS_B95298E7.csv","10","842DF4E24058EB1F3681DC47E8C75C72DD9F550BF0528752E94C9DCC5765578E","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B95298E7_SYSTEMERROR_RECOVERY_QUEUE_20260707\EXACT_BLOCKER_RECOVERY_ROWS_B95298E7.csv"
"NON_SLAVIC_CORE_B95298E7_SYSTEMERROR_RECOVERY_QUEUE_20260707","FRONTIER_REVERIFY_B95298E7.csv","1","F6613EFA7DC8DB3A6A2D2F693F6732BBC90A1F0C4104DB0B82108BD08B0D3345","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B95298E7_SYSTEMERROR_RECOVERY_QUEUE_20260707\FRONTIER_REVERIFY_B95298E7.csv"
"NON_SLAVIC_CORE_B95298E7_SYSTEMERROR_RECOVERY_QUEUE_20260707","INPUT_PACKET_REPLAY_ROWS_B95298E7.csv","2","465E4CF027D0CBF4335E0586709CC3DDBD7EE755689262B3B7D6B7032E991CD6","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B95298E7_SYSTEMERROR_RECOVERY_QUEUE_20260707\INPUT_PACKET_REPLAY_ROWS_B95298E7.csv"
"NON_SLAVIC_CORE_B95298E7_SYSTEMERROR_RECOVERY_QUEUE_20260707","MANIFEST.csv","11","0AC7163BF73211E9FF26D635C0A2C036436D98BF5841548326F1A8357602139C","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B95298E7_SYSTEMERROR_RECOVERY_QUEUE_20260707\MANIFEST.csv"
"NON_SLAVIC_CORE_B95298E7_SYSTEMERROR_RECOVERY_QUEUE_20260707","PACKET_MANIFEST_REPLAY_B95298E7_SYSTEMERROR_RECOVERY.csv","13","31EDF7670749BA8CDD0F9C333CBBB154F8987FF50B7EC18F79D9871281FF0499","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B95298E7_SYSTEMERROR_RECOVERY_QUEUE_20260707\PACKET_MANIFEST_REPLAY_B95298E7_SYSTEMERROR_RECOVERY.csv"
"NON_SLAVIC_CORE_B95298E7_SYSTEMERROR_RECOVERY_QUEUE_20260707","SOURCE_BODY_STATUS_ROWS_B95298E7.csv","6","34DB14A3A1D475C01AAEF6CD6AD858DAB38DAE36DDFDD5E4540328908AC65906","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B95298E7_SYSTEMERROR_RECOVERY_QUEUE_20260707\SOURCE_BODY_STATUS_ROWS_B95298E7.csv"
"NON_SLAVIC_CORE_B95298E7_SYSTEMERROR_RECOVERY_QUEUE_20260707","SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_B95298E7.csv","8","29C2AE6EF2BF600BF510906FB741B887F7543ECBC5FCD32CD2E8FDE6C1E70F2B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B95298E7_SYSTEMERROR_RECOVERY_QUEUE_20260707\SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_B95298E7.csv"
"NON_SLAVIC_CORE_B95298E7_SYSTEMERROR_RECOVERY_QUEUE_20260707","STALE_SIBLING_WAKE_ROWS_B95298E7.csv","9","0E524D12EA101607609663FAE9B60D9014ABDD80E8357B0B007A6E87849C07F0","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B95298E7_SYSTEMERROR_RECOVERY_QUEUE_20260707\STALE_SIBLING_WAKE_ROWS_B95298E7.csv"
"NON_SLAVIC_CORE_B95298E7_SYSTEMERROR_RECOVERY_QUEUE_20260707","VISIBLE_SIBLING_STATUS_ROWS_B95298E7.csv","11","4F988718779A7BEE6E27078901B53D008657CB99B51DC4F25E1392EB87705B99","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B95298E7_SYSTEMERROR_RECOVERY_QUEUE_20260707\VISIBLE_SIBLING_STATUS_ROWS_B95298E7.csv"
"NON_SLAVIC_CORE_B95298E7_CJK_NATIVE_RETURN_ROUTE_20260707","B3_HANDOFF_CJK_RETURN_ROWS_B95298E7.csv","1","125A9FC124577B0E7F42A77BAF5AF999D45A38B48608282EDAFD9C209F6BEFDC","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B95298E7_CJK_NATIVE_RETURN_ROUTE_20260707\B3_HANDOFF_CJK_RETURN_ROWS_B95298E7.csv"
"NON_SLAVIC_CORE_B95298E7_CJK_NATIVE_RETURN_ROUTE_20260707","CJK_CHILD_BRANCH_DELTA_ALL_PATHS_B95298E7.csv","149","3A5D93B1A32790D38878AE9321C0E5B6199375FE816888826CAD541CCAC8B028","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B95298E7_CJK_NATIVE_RETURN_ROUTE_20260707\CJK_CHILD_BRANCH_DELTA_ALL_PATHS_B95298E7.csv"
"NON_SLAVIC_CORE_B95298E7_CJK_NATIVE_RETURN_ROUTE_20260707","CJK_CHILD_BRANCH_DELTA_SIGNAL_PATHS_B95298E7.csv","0","5F0B8F08A5C5475F2603E6A8234C58077CFE98A4D1435D81932497795CE35C6A","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B95298E7_CJK_NATIVE_RETURN_ROUTE_20260707\CJK_CHILD_BRANCH_DELTA_SIGNAL_PATHS_B95298E7.csv"
"NON_SLAVIC_CORE_B95298E7_CJK_NATIVE_RETURN_ROUTE_20260707","CJK_CHILD_EXACT_BLOCKERS_B95298E7.csv","5","933F0B63E0A0F5177B3C697413325483B5AA9E4DF57F4DD7A39BE86BED6E7B68","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B95298E7_CJK_NATIVE_RETURN_ROUTE_20260707\CJK_CHILD_EXACT_BLOCKERS_B95298E7.csv"
"NON_SLAVIC_CORE_B95298E7_CJK_NATIVE_RETURN_ROUTE_20260707","CJK_CHILD_FRONTIER_RECONCILIATION_B95298E7.csv","8","CC282451D7D2801A9164B4DB87951383B21D5829ABE8822C2741751AF5A17600","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B95298E7_CJK_NATIVE_RETURN_ROUTE_20260707\CJK_CHILD_FRONTIER_RECONCILIATION_B95298E7.csv"
"NON_SLAVIC_CORE_B95298E7_CJK_NATIVE_RETURN_ROUTE_20260707","CJK_CHILD_PACKET_CSV_ROW_COUNTS_B95298E7.csv","15","902430EB5BC8094949A3F01B9189EA78F539051B53A48E5D030D0E6D023833FD","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B95298E7_CJK_NATIVE_RETURN_ROUTE_20260707\CJK_CHILD_PACKET_CSV_ROW_COUNTS_B95298E7.csv"
"NON_SLAVIC_CORE_B95298E7_CJK_NATIVE_RETURN_ROUTE_20260707","CJK_CHILD_SOURCE_USE_FABLE_ADVERSE_POINTERS_B95298E7.csv","9","CC9000AEB2DAD8BEB9C5B46BFBCE8D71A5B4E8B91D60309116AA89FE38ADC91E","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B95298E7_CJK_NATIVE_RETURN_ROUTE_20260707\CJK_CHILD_SOURCE_USE_FABLE_ADVERSE_POINTERS_B95298E7.csv"
"NON_SLAVIC_CORE_B95298E7_CJK_NATIVE_RETURN_ROUTE_20260707","CJK_CHILD_SYSTEMERROR_RECOVERY_ACCOUNTING_B95298E7.csv","4","192D572E9CBAEF050EC8ABD2E62B747BC1248AB07897BDAB108D9E9451732EAF","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B95298E7_CJK_NATIVE_RETURN_ROUTE_20260707\CJK_CHILD_SYSTEMERROR_RECOVERY_ACCOUNTING_B95298E7.csv"
"NON_SLAVIC_CORE_B95298E7_CJK_NATIVE_RETURN_ROUTE_20260707","CJK_CHILD_VISIBLE_WAKE_LEDGER_B95298E7.csv","15","0653772C8B49AAE3A58EFAC8575EB3B71B22FB93503484B5013A65FE7EDDC43B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B95298E7_CJK_NATIVE_RETURN_ROUTE_20260707\CJK_CHILD_VISIBLE_WAKE_LEDGER_B95298E7.csv"
"NON_SLAVIC_CORE_B95298E7_CJK_NATIVE_RETURN_ROUTE_20260707","CJK_SOURCE_BODY_STATUS_ROWS_B95298E7.csv","5","A23C7E39FEB9CFC8DF1B4326CCACF675098DD723E31EC1A5FBF3986D705FBB69","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B95298E7_CJK_NATIVE_RETURN_ROUTE_20260707\CJK_SOURCE_BODY_STATUS_ROWS_B95298E7.csv"
"NON_SLAVIC_CORE_B95298E7_CJK_NATIVE_RETURN_ROUTE_20260707","EIGHT_LANE_CJK_RETURN_QUEUE_ROWS_B95298E7.csv","9","8C5FA1A4B8FDDD5EE42B0D68704C518C93C295412512D5E760AB2AA9B23A534F","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B95298E7_CJK_NATIVE_RETURN_ROUTE_20260707\EIGHT_LANE_CJK_RETURN_QUEUE_ROWS_B95298E7.csv"
"NON_SLAVIC_CORE_B95298E7_CJK_NATIVE_RETURN_ROUTE_20260707","EXACT_BLOCKER_RECOVERY_CJK_RETURN_ROWS_B95298E7.csv","5","0DAE6EBDC8B4C11FB4F74340C1E5704BD57C4987FC7809B91375A895E8AD12FB","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B95298E7_CJK_NATIVE_RETURN_ROUTE_20260707\EXACT_BLOCKER_RECOVERY_CJK_RETURN_ROWS_B95298E7.csv"
"NON_SLAVIC_CORE_B95298E7_CJK_NATIVE_RETURN_ROUTE_20260707","MANIFEST.csv","16","E5DC137479401C1DABE24D43B25F902973B3224FBD989B970AFC31D9ED4152EC","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B95298E7_CJK_NATIVE_RETURN_ROUTE_20260707\MANIFEST.csv"
"NON_SLAVIC_CORE_B95298E7_CJK_NATIVE_RETURN_ROUTE_20260707","PACKET_MANIFEST_REPLAY_B95298E7_CJK_RETURN.csv","18","4CF3CC68281CBE06D59C3B9DDF9D8688990B1DAC6B0F54C6875E256DB1B6E056","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B95298E7_CJK_NATIVE_RETURN_ROUTE_20260707\PACKET_MANIFEST_REPLAY_B95298E7_CJK_RETURN.csv"
"NON_SLAVIC_CORE_B95298E7_CJK_NATIVE_RETURN_ROUTE_20260707","SOURCE_USE_GAP_FABLE_ADVERSE_CJK_RETURN_ROWS_B95298E7.csv","5","4652E1B6A32A18C8FBD78A2D8B03B59053DC427F1ECC2C8DC2A7BA97E9175FA3","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B95298E7_CJK_NATIVE_RETURN_ROUTE_20260707\SOURCE_USE_GAP_FABLE_ADVERSE_CJK_RETURN_ROWS_B95298E7.csv"
