source_package,lane,concept_or_topic,language,source_title,source_id,status,grade,use_category,weight,may_feed,must_not_feed,locator,sha256_or_hash
344,pan_romance,completely reducible,French,Extensions des modules de dimension finie pour les algebres de courants tordues,FR-A-003,source_witness,A,native_concept_shelf,0.75,Pan-Romance C2 fill and source matrix after row-context review,automatic term promotion or public completion claim,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\downloaded_source_packages\french\1508.04495v1.source,25172cba6ec3b7e87a79e7c53ca0f29c29e05478f693375628e44ba969fb669c
344,pan_romance,produit tensoriel,French,Extensions des modules de dimension finie pour les algebres de courants tordues,FR-A-003,source_witness,A,native_concept_shelf,0.75,Pan-Romance C2 fill and source matrix after row-context review,automatic term promotion or public completion claim,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\downloaded_source_packages\french\1508.04495v1.source,25172cba6ec3b7e87a79e7c53ca0f29c29e05478f693375628e44ba969fb669c
344,pan_romance,noetherian,French,Sur la noetherianite locale des foncteurs polynomiaux,FR-A-004,source_witness,A,native_concept_shelf,0.75,Pan-Romance C2 fill and source matrix after row-context review,automatic term promotion or public completion claim,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\downloaded_source_packages\french\2211.16134v2.source,97da3f0c5d0fc77dad4e4de33c9e34b04c2239c9f392e7f404640ea1dd021fae
344,pan_romance,finitely generated,French,Sur la noetherianite locale des foncteurs polynomiaux,FR-A-004,source_witness,A,native_concept_shelf,0.75,Pan-Romance C2 fill and source matrix after row-context review,automatic term promotion or public completion claim,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\downloaded_source_packages\french\2211.16134v2.source,97da3f0c5d0fc77dad4e4de33c9e34b04c2239c9f392e7f404640ea1dd021fae
344,pan_romance,commutative ring,French,Sur la noetherianite locale des foncteurs polynomiaux,FR-A-004,source_witness,A,native_concept_shelf,0.75,Pan-Romance C2 fill and source matrix after row-context review,automatic term promotion or public completion claim,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\downloaded_source_packages\french\2211.16134v2.source,97da3f0c5d0fc77dad4e4de33c9e34b04c2239c9f392e7f404640ea1dd021fae
344,pan_romance,tensor product context,French,Sur la noetherianite locale des foncteurs polynomiaux,FR-A-004,source_witness,A,native_concept_shelf,0.75,Pan-Romance C2 fill and source matrix after row-context review,automatic term promotion or public completion claim,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\downloaded_source_packages\french\2211.16134v2.source,97da3f0c5d0fc77dad4e4de33c9e34b04c2239c9f392e7f404640ea1dd021fae
344,pan_romance,ring,French,Revetements etales et groupe fondamental SGA 1,FR-A-005,source_witness,A,native_concept_shelf,0.75,Pan-Romance C2 fill and source matrix after row-context review,automatic term promotion or public completion claim,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\downloaded_source_packages_expanded\french\math_0206203v2.source,0a33c9c06908705a2525690faae02f6f07980a4aa069a8b6cff9b1d9bc39acd3
344,pan_romance,field,French,Revetements etales et groupe fondamental SGA 1,FR-A-005,source_witness,A,native_concept_shelf,0.75,Pan-Romance C2 fill and source matrix after row-context review,automatic term promotion or public completion claim,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\downloaded_source_packages_expanded\french\math_0206203v2.source,0a33c9c06908705a2525690faae02f6f07980a4aa069a8b6cff9b1d9bc39acd3
344,pan_romance,module,French,Revetements etales et groupe fondamental SGA 1,FR-A-005,source_witness,A,native_concept_shelf,0.75,Pan-Romance C2 fill and source matrix after row-context review,automatic term promotion or public completion claim,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\downloaded_source_packages_expanded\french\math_0206203v2.source,0a33c9c06908705a2525690faae02f6f07980a4aa069a8b6cff9b1d9bc39acd3
344,pan_romance,tensor product,French,Revetements etales et groupe fondamental SGA 1,FR-A-005,source_witness,A,native_concept_shelf,0.75,Pan-Romance C2 fill and source matrix after row-context review,automatic term promotion or public completion claim,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\downloaded_source_packages_expanded\french\math_0206203v2.source,0a33c9c06908705a2525690faae02f6f07980a4aa069a8b6cff9b1d9bc39acd3
344,pan_romance,localization register,French,Revetements etales et groupe fondamental SGA 1,FR-A-005,source_witness,A,native_concept_shelf,0.75,Pan-Romance C2 fill and source matrix after row-context review,automatic term promotion or public completion claim,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\downloaded_source_packages_expanded\french\math_0206203v2.source,0a33c9c06908705a2525690faae02f6f07980a4aa069a8b6cff9b1d9bc39acd3
344,pan_romance,algebra,French,Algebres simples centrales sur les corps de fonctions de deux variables,FR-A-006,source_witness,A,native_concept_shelf,0.75,Pan-Romance C2 fill and source matrix after row-context review,automatic term promotion or public completion claim,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\downloaded_source_packages_expanded\french\math_0507070v1.source,d8e3ab3651da332ce65e5f3c634aac15805751c086af8e4b683e0f254b09d957
344,pan_romance,field,French,Algebres simples centrales sur les corps de fonctions de deux variables,FR-A-006,source_witness,A,native_concept_shelf,0.75,Pan-Romance C2 fill and source matrix after row-context review,automatic term promotion or public completion claim,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\downloaded_source_packages_expanded\french\math_0507070v1.source,d8e3ab3651da332ce65e5f3c634aac15805751c086af8e4b683e0f254b09d957
344,pan_romance,tensor product,French,Algebres simples centrales sur les corps de fonctions de deux variables,FR-A-006,source_witness,A,native_concept_shelf,0.75,Pan-Romance C2 fill and source matrix after row-context review,automatic term promotion or public completion claim,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\downloaded_source_packages_expanded\french\math_0507070v1.source,d8e3ab3651da332ce65e5f3c634aac15805751c086af8e4b683e0f254b09d957
344,pan_romance,algebraic groups,French,Algebres simples centrales sur les corps de fonctions de deux variables,FR-A-006,source_witness,A,native_concept_shelf,0.75,Pan-Romance C2 fill and source matrix after row-context review,automatic term promotion or public completion claim,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\downloaded_source_packages_expanded\french\math_0507070v1.source,d8e3ab3651da332ce65e5f3c634aac15805751c086af8e4b683e0f254b09d957
344,pan_romance,hilbert basis theorem,French,ACGA-cours 2024-2025,FR-C-007,pdf_text_witness,C,native_concept_shelf,0.75,Pan-Romance C2 fill and source matrix after row-context review,automatic term promotion or public completion claim,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\added_sources\french\mourougane_acga_cours_2024_25.pdf,c3c2588f0ab62edcb4a8dbf2014afe5dc5f8b8fc1d54c595a29fdc016aa93dd6
344,pan_romance,noetherian ring,French,ACGA-cours 2024-2025,FR-C-007,pdf_text_witness,C,native_concept_shelf,0.75,Pan-Romance C2 fill and source matrix after row-context review,automatic term promotion or public completion claim,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\added_sources\french\mourougane_acga_cours_2024_25.pdf,c3c2588f0ab62edcb4a8dbf2014afe5dc5f8b8fc1d54c595a29fdc016aa93dd6
344,pan_romance,invariant,French,Invariants de plusieurs formes binaires,FR-C-008,pdf_witness,C,native_concept_shelf,0.75,Pan-Romance C2 fill and source matrix after row-context review,automatic term promotion or public completion claim,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260630T065920Z_french_spanish_invariant_hardterm_evidence\downloads\french\fr_numdam_brion_invariants_binary_forms.pdf,5225812d2f3a7e93ee196ea64c5c841bba8d436ada50fb6ebc9345e03520b0c0
344,pan_romance,covariant,French,Invariants de plusieurs formes binaires,FR-C-008,pdf_witness,C,native_concept_shelf,0.75,Pan-Romance C2 fill and source matrix after row-context review,automatic term promotion or public completion claim,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260630T065920Z_french_spanish_invariant_hardterm_evidence\downloads\french\fr_numdam_brion_invariants_binary_forms.pdf,5225812d2f3a7e93ee196ea64c5c841bba8d436ada50fb6ebc9345e03520b0c0
344,pan_romance,binary forms,French,Invariants de plusieurs formes binaires,FR-C-008,pdf_witness,C,native_concept_shelf,0.75,Pan-Romance C2 fill and source matrix after row-context review,automatic term promotion or public completion claim,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260630T065920Z_french_spanish_invariant_hardterm_evidence\downloads\french\fr_numdam_brion_invariants_binary_forms.pdf,5225812d2f3a7e93ee196ea64c5c841bba8d436ada50fb6ebc9345e03520b0c0
344,pan_romance,invariant,French,Note sur les residus des invariants et covariants des formes binaires,FR-C-009,pdf_witness,C,native_concept_shelf,0.75,Pan-Romance C2 fill and source matrix after row-context review,automatic term promotion or public completion claim,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260630T065920Z_french_spanish_invariant_hardterm_evidence\downloads\french\fr_numdam_perrin_binary_forms_1883.pdf,df49d087148358a10e8bb40443ab98b7c28b1c33ae1cb790ff8606f75646990a
344,pan_romance,covariant,French,Note sur les residus des invariants et covariants des formes binaires,FR-C-009,pdf_witness,C,native_concept_shelf,0.75,Pan-Romance C2 fill and source matrix after row-context review,automatic term promotion or public completion claim,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260630T065920Z_french_spanish_invariant_hardterm_evidence\downloads\french\fr_numdam_perrin_binary_forms_1883.pdf,df49d087148358a10e8bb40443ab98b7c28b1c33ae1cb790ff8606f75646990a
344,pan_romance,binary forms,French,Note sur les residus des invariants et covariants des formes binaires,FR-C-009,pdf_witness,C,native_concept_shelf,0.75,Pan-Romance C2 fill and source matrix after row-context review,automatic term promotion or public completion claim,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260630T065920Z_french_spanish_invariant_hardterm_evidence\downloads\french\fr_numdam_perrin_binary_forms_1883.pdf,df49d087148358a10e8bb40443ab98b7c28b1c33ae1cb790ff8606f75646990a
344,pan_romance,geometric invariant theory,French,Theorie geometrique des invariants,FR-C-010,pdf_witness,C,native_concept_shelf,0.75,Pan-Romance C2 fill and source matrix after row-context review,automatic term promotion or public completion claim,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260630T065920Z_french_spanish_invariant_hardterm_evidence\downloads\french\fr_marche_git_notes.pdf,8731e06f40b8354d58d6d938418d6e061a81af1efda2d4524dddaf1b6084c384
344,pan_romance,quotient,French,Theorie geometrique des invariants,FR-C-010,pdf_witness,C,native_concept_shelf,0.75,Pan-Romance C2 fill and source matrix after row-context review,automatic term promotion or public completion claim,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260630T065920Z_french_spanish_invariant_hardterm_evidence\downloads\french\fr_marche_git_notes.pdf,8731e06f40b8354d58d6d938418d6e061a81af1efda2d4524dddaf1b6084c384
344,pan_romance,reductive group,French,Theorie geometrique des invariants,FR-C-010,pdf_witness,C,native_concept_shelf,0.75,Pan-Romance C2 fill and source matrix after row-context review,automatic term promotion or public completion claim,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260630T065920Z_french_spanish_invariant_hardterm_evidence\downloads\french\fr_marche_git_notes.pdf,8731e06f40b8354d58d6d938418d6e061a81af1efda2d4524dddaf1b6084c384
344,pan_romance,representation,French,Theorie geometrique des invariants,FR-C-010,pdf_witness,C,native_concept_shelf,0.75,Pan-Romance C2 fill and source matrix after row-context review,automatic term promotion or public completion claim,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260630T065920Z_french_spanish_invariant_hardterm_evidence\downloads\french\fr_marche_git_notes.pdf,8731e06f40b8354d58d6d938418d6e061a81af1efda2d4524dddaf1b6084c384
344,pan_romance,hilbert-mumford,French,Theorie geometrique des invariants,FR-C-010,pdf_witness,C,native_concept_shelf,0.75,Pan-Romance C2 fill and source matrix after row-context review,automatic term promotion or public completion claim,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260630T065920Z_french_spanish_invariant_hardterm_evidence\downloads\french\fr_marche_git_notes.pdf,8731e06f40b8354d58d6d938418d6e061a81af1efda2d4524dddaf1b6084c384
344,pan_romance,ring,Spanish,cimat-tna,ES-B-001,repository_source_witness,B,native_concept_shelf,0.75,Pan-Romance C2 fill and source matrix after row-context review,automatic term promotion or public completion claim,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\downloaded_source_packages_external\spanish_github_extra\github_alexey-beshenov_cimat-tna_aacf7b6d3d53.zip,9693a241d02233ebd961b121c35fcf031ca59bc823f780c52efedbfc2ef1897a
344,pan_romance,field,Spanish,cimat-tna,ES-B-001,repository_source_witness,B,native_concept_shelf,0.75,Pan-Romance C2 fill and source matrix after row-context review,automatic term promotion or public completion claim,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\downloaded_source_packages_external\spanish_github_extra\github_alexey-beshenov_cimat-tna_aacf7b6d3d53.zip,9693a241d02233ebd961b121c35fcf031ca59bc823f780c52efedbfc2ef1897a
344,pan_romance,ideal,Spanish,cimat-tna,ES-B-001,repository_source_witness,B,native_concept_shelf,0.75,Pan-Romance C2 fill and source matrix after row-context review,automatic term promotion or public completion claim,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\downloaded_source_packages_external\spanish_github_extra\github_alexey-beshenov_cimat-tna_aacf7b6d3d53.zip,9693a241d02233ebd961b121c35fcf031ca59bc823f780c52efedbfc2ef1897a
344,pan_romance,prime ideal,Spanish,cimat-tna,ES-B-001,repository_source_witness,B,native_concept_shelf,0.75,Pan-Romance C2 fill and source matrix after row-context review,automatic term promotion or public completion claim,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\downloaded_source_packages_external\spanish_github_extra\github_alexey-beshenov_cimat-tna_aacf7b6d3d53.zip,9693a241d02233ebd961b121c35fcf031ca59bc823f780c52efedbfc2ef1897a
344,pan_romance,maximal ideal,Spanish,cimat-tna,ES-B-001,repository_source_witness,B,native_concept_shelf,0.75,Pan-Romance C2 fill and source matrix after row-context review,automatic term promotion or public completion claim,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\downloaded_source_packages_external\spanish_github_extra\github_alexey-beshenov_cimat-tna_aacf7b6d3d53.zip,9693a241d02233ebd961b121c35fcf031ca59bc823f780c52efedbfc2ef1897a
344,pan_romance,finite generation,Spanish,cimat-tna,ES-B-001,repository_source_witness,B,native_concept_shelf,0.75,Pan-Romance C2 fill and source matrix after row-context review,automatic term promotion or public completion claim,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\downloaded_source_packages_external\spanish_github_extra\github_alexey-beshenov_cimat-tna_aacf7b6d3d53.zip,9693a241d02233ebd961b121c35fcf031ca59bc823f780c52efedbfc2ef1897a
344,pan_romance,commutative algebra,Spanish,notas-san-salvador,ES-B-002,repository_source_witness,B,native_concept_shelf,0.75,Pan-Romance C2 fill and source matrix after row-context review,automatic term promotion or public completion claim,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\downloaded_source_packages_external\spanish_github_extra\github_alexey-beshenov_notas-san-salvador_1af5935f72a3.zip,cb36231487863bc0af7225259dfb27f0951b583776427743cfc70b380c790629
344,pan_romance,localization,Spanish,notas-san-salvador,ES-B-002,repository_source_witness,B,native_concept_shelf,0.75,Pan-Romance C2 fill and source matrix after row-context review,automatic term promotion or public completion claim,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\downloaded_source_packages_external\spanish_github_extra\github_alexey-beshenov_notas-san-salvador_1af5935f72a3.zip,cb36231487863bc0af7225259dfb27f0951b583776427743cfc70b380c790629
344,pan_romance,maximal ideal,Spanish,notas-san-salvador,ES-B-002,repository_source_witness,B,native_concept_shelf,0.75,Pan-Romance C2 fill and source matrix after row-context review,automatic term promotion or public completion claim,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\downloaded_source_packages_external\spanish_github_extra\github_alexey-beshenov_notas-san-salvador_1af5935f72a3.zip,cb36231487863bc0af7225259dfb27f0951b583776427743cfc70b380c790629
344,pan_romance,hilbert basis theorem,Spanish,notas-san-salvador,ES-B-002,repository_source_witness,B,native_concept_shelf,0.75,Pan-Romance C2 fill and source matrix after row-context review,automatic term promotion or public completion claim,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\downloaded_source_packages_external\spanish_github_extra\github_alexey-beshenov_notas-san-salvador_1af5935f72a3.zip,cb36231487863bc0af7225259dfb27f0951b583776427743cfc70b380c790629
344,pan_romance,commutative algebra,Spanish,apuntes-uam-infomat/apuntes,ES-B-003,repository_source_witness,B,native_concept_shelf,0.75,Pan-Romance C2 fill and source matrix after row-context review,automatic term promotion or public completion claim,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\downloaded_source_packages_external\spanish_github\apuntes-uam-infomat_apuntes_c67591e4e78a.zip,2c908f3635e6bde6f4e1ff0d245487fabac1992e226dd1dca0f73d8a8bda3755
