"master_row_id","origin_artifact","row_kind","lane","target_language_or_access_target","routed_consumer_lane","consumer_action","source_title","source_author_or_owner","topic_tags","evidence_tier","source_type","source_url","local_path","resolved_payload_path","local_payload_exists","local_payload_bytes","sha256_or_other_hash","file_index_hash","hash_matches_file_index","retrieval_status","license_or_access_signal","normalized_license_class","normalized_access_status","normalized_upload_policy","source_upload_policy_from_master","source_language","is_target_language_witness","is_source_level_tex_or_archive","is_pdf_docx_or_text_fallback","gap_or_blocker_note","non_claim_boundary","audit_boundary","created_utc"
"r3_normalized_witness::fa_wikipedia_linear_algebra_raw","r3_source_canon_program_alignment","target_language_witness","R3 Arabic/Persianate/Adjacent Linear Algebra - Persian/Farsi source-canon sublane","Persian/Farsi (Iran), fa_IR","Persianate/Tajik lane - fa_IR only","consume_as_source_canon_witness_pointer","Persian Wikipedia: جبر خطی","Persian Wikipedia contributors / Wikimedia Foundation hosting","linear_algebra","B_editable_raw_text_source_fallback","mediawiki_raw_wikitext","https://fa.wikipedia.org/wiki/%D8%AC%D8%A8%D8%B1_%D8%AE%D8%B7%DB%8C","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_wikipedia_linear_algebra_raw.wiki.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_wikipedia_linear_algebra_raw.wiki.txt","True","6942","DF9405B192998944DC6007C6E286117CD60B3DD626A43943FD00406B90638D2A","DF9405B192998944DC6007C6E286117CD60B3DD626A43943FD00406B90638D2A","True","fetched_and_hashed","Wikimedia project text license signal: CC BY-SA/GFDL per Wikimedia terms.","open_content_license_signal_requires_attribution_review","local_payload_present_hashed","conditional_payload_requires_B3_attribution_and_license_review","Source-level witness may be referenced by manifest/hash; B3 decides publication packaging and reuse boundaries.","Persian/Farsi","True","False","True","Persian/Farsi raw source witness for linear algebra. | Review-only.","Source-canon/provenance witness only; no translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push. fa_IR, prs_AF, tg_Cyrl_TJ, Urdu, Hindustani, and Pan-Turkic evidence remain separate unless their own source gates close.","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260704T205217Z"
"r3_normalized_witness::fa_wikipedia_spectral_graph_theory_raw","r3_source_canon_program_alignment","target_language_witness","R3 Arabic/Persianate/Adjacent Linear Algebra - Persian/Farsi source-canon sublane","Persian/Farsi (Iran), fa_IR","Persianate/Tajik lane - fa_IR only","consume_as_source_canon_witness_pointer","Persian Wikipedia: نظریه طیفی گراف‌ها","Persian Wikipedia contributors / Wikimedia Foundation hosting","eigenvalues_eigenvectors_adjacent","B_editable_raw_text_source_fallback","mediawiki_raw_wikitext","https://fa.wikipedia.org/wiki/%D9%86%D8%B8%D8%B1%DB%8C%D9%87_%D8%B7%DB%8C%D9%81%DB%8C_%DA%AF%D8%B1%D8%A7%D9%81%E2%80%8C%D9%87%D8%A7","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_wikipedia_spectral_graph_theory_raw.wiki.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_wikipedia_spectral_graph_theory_raw.wiki.txt","True","4371","04F1885129C0618BDB6136E989C1F9A4BAE88553A2A2F4D54FE6CF5F30D2124B","04F1885129C0618BDB6136E989C1F9A4BAE88553A2A2F4D54FE6CF5F30D2124B","True","fetched_and_hashed","Wikimedia project text license signal: CC BY-SA/GFDL per Wikimedia terms.","open_content_license_signal_requires_attribution_review","local_payload_present_hashed","conditional_payload_requires_B3_attribution_and_license_review","Source-level witness may be referenced by manifest/hash; B3 decides publication packaging and reuse boundaries.","Persian/Farsi","True","False","True","Persian/Farsi adjacent eigenvalue/eigenvector source witness. | Adjacent linear algebra only; no bridge promotion.","Source-canon/provenance witness only; no translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push. fa_IR, prs_AF, tg_Cyrl_TJ, Urdu, Hindustani, and Pan-Turkic evidence remain separate unless their own source gates close.","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260704T205217Z"
"r3_normalized_witness::fa_pdf_iut_matrix_linear_algebra_course_plan","r3_source_canon_program_alignment","target_language_witness","R3 Arabic/Persianate/Adjacent Linear Algebra - Persian/Farsi source-canon sublane","Persian/Farsi (Iran), fa_IR","Persianate/Tajik lane - fa_IR only","consume_as_source_canon_witness_pointer","IUT course plan: مبانی ماتریس‌ها و جبر خطی","Isfahan University of Technology course-plan host","matrix_linear_algebra_course_plan","B_pdf_provenance_fallback","pdf","https://people.iut.ac.ir/sites/default/files/users/aetemad/course_files/mbny_mtrys.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_pdf_iut_matrix_linear_algebra_course_plan.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_pdf_iut_matrix_linear_algebra_course_plan.pdf","True","139249","BD3F261FA03400860538814FE06CFF23F2107C11CDE04F971F32EBB6DAEBBDA6","BD3F261FA03400860538814FE06CFF23F2107C11CDE04F971F32EBB6DAEBBDA6","True","fetched_and_hashed","No open license found in search snippet; university PDF provenance only.","unclosed_or_verify_required","local_payload_present_hashed","manifest_hash_url_only_no_payload_until_B3_license_review","PDF/HTML fallback provenance: publish manifest/hash/URL and avoid redistribution claims unless B3 creates a gated source-canon package.","Persian/Farsi","True","False","True","Persian/Farsi PDF provenance for matrix/linear algebra course scope. | Citation/provenance only unless license/reuse gate closes.","Source-canon/provenance witness only; no translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push. fa_IR, prs_AF, tg_Cyrl_TJ, Urdu, Hindustani, and Pan-Turkic evidence remain separate unless their own source gates close.","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260704T205217Z"
"r3_normalized_witness::fa_pdf_ui_bool_family_invariant_theory_mention","r3_source_canon_program_alignment","target_language_witness","R3 Arabic/Persianate/Adjacent Linear Algebra - Persian/Farsi source-canon sublane","Persian/Farsi (Iran), fa_IR","Persianate/Tajik lane - fa_IR only","consume_as_source_canon_witness_pointer","Persian PDF article mentioning theory of invariants in Boole history","University of Isfahan journal/site host","invariant_theory_history_mention","B_pdf_publication_fallback","pdf","https://math-sci.ui.ac.ir/article_26970_d91f274c8ded18d3f891fcd35d104c22.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_pdf_ui_bool_family_invariant_theory_mention.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_pdf_ui_bool_family_invariant_theory_mention.pdf","True","2963624","45FD7BD2BE2BD599366C6976FDE67EAD723205578B252EE42DA1E74EA0B846B4","45FD7BD2BE2BD599366C6976FDE67EAD723205578B252EE42DA1E74EA0B846B4","True","fetched_and_hashed","Journal/site PDF provenance; license not closed in this pass.","unclosed_or_verify_required","local_payload_present_hashed","manifest_hash_url_only_no_payload_until_B3_license_review","PDF/HTML fallback provenance: publish manifest/hash/URL and avoid redistribution claims unless B3 creates a gated source-canon package.","Persian/Farsi","True","False","True","Persian specialist TeX/arXiv invariant-theory source still open. | Persian/Farsi publication witness for invariant-theory mention only. | Weak/history witness; not a specialist term promotion.","Source-canon/provenance witness only; no translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push. fa_IR, prs_AF, tg_Cyrl_TJ, Urdu, Hindustani, and Pan-Turkic evidence remain separate unless their own source gates close.","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260704T205217Z"
"r3_normalized_witness::tg_wikipedia_linear_algebra_raw","r3_source_canon_program_alignment","target_language_witness","R3 Arabic/Persianate/Adjacent Linear Algebra - Tajik Cyrillic separate-gate source-canon sublane","Tajik Cyrillic, tg_Cyrl_TJ","Persianate/Tajik lane - Tajik source-discovery separate gate","consume_as_source_canon_witness_pointer","Tajik Wikipedia: Алгебраи хаттӣ","Tajik Wikipedia contributors / Wikimedia Foundation hosting","linear_algebra","B_editable_raw_text_source_fallback","mediawiki_raw_wikitext","https://tg.wikipedia.org/wiki/%D0%90%D0%BB%D0%B3%D0%B5%D0%B1%D1%80%D0%B0%D0%B8_%D1%85%D0%B0%D1%82%D1%82%D3%A3","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\tg_wikipedia_linear_algebra_raw.wiki.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\tg_wikipedia_linear_algebra_raw.wiki.txt","True","4330","FBF1074CC8AFEAA2681E5D548AB4CACEACED30A85D34F5072F4AF8F690C355A3","FBF1074CC8AFEAA2681E5D548AB4CACEACED30A85D34F5072F4AF8F690C355A3","True","fetched_and_hashed","Wikimedia project text license signal: CC BY-SA/GFDL per Wikimedia terms.","open_content_license_signal_requires_attribution_review","local_payload_present_hashed","conditional_payload_requires_B3_attribution_and_license_review","Source-level witness may be referenced by manifest/hash; B3 decides publication packaging and reuse boundaries.","Tajik Cyrillic","True","False","True","Tajik TeX/arXiv source package not found in this pass. | Tajik source witness for linear algebra only. | Separate Tajik gate; Persian/Farsi does not authorize it.","Source-canon/provenance witness only; no translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push. fa_IR, prs_AF, tg_Cyrl_TJ, Urdu, Hindustani, and Pan-Turkic evidence remain separate unless their own source gates close.","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260704T205217Z"
"r3_normalized_witness::tg_wikipedia_linear_dependence_raw","r3_source_canon_program_alignment","target_language_witness","R3 Arabic/Persianate/Adjacent Linear Algebra - Tajik Cyrillic separate-gate source-canon sublane","Tajik Cyrillic, tg_Cyrl_TJ","Persianate/Tajik lane - Tajik source-discovery separate gate","consume_as_source_canon_witness_pointer","Tajik Wikipedia: Вобастагии хаттӣ","Tajik Wikipedia contributors / Wikimedia Foundation hosting","linear_dependence","B_editable_raw_text_source_fallback","mediawiki_raw_wikitext","https://tg.wikipedia.org/wiki/%D0%92%D0%BE%D0%B1%D0%B0%D1%81%D1%82%D0%B0%D0%B3%D0%B8%D0%B8_%D1%85%D0%B0%D1%82%D1%82%D3%A3","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\tg_wikipedia_linear_dependence_raw.wiki.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\tg_wikipedia_linear_dependence_raw.wiki.txt","True","1766","995CFD1334B1657A5B3995A61E22C59096ABA839B2F159534C4A98AF738648DA","995CFD1334B1657A5B3995A61E22C59096ABA839B2F159534C4A98AF738648DA","True","fetched_and_hashed","Wikimedia project text license signal: CC BY-SA/GFDL per Wikimedia terms.","open_content_license_signal_requires_attribution_review","local_payload_present_hashed","conditional_payload_requires_B3_attribution_and_license_review","Source-level witness may be referenced by manifest/hash; B3 decides publication packaging and reuse boundaries.","Tajik Cyrillic","True","False","True","Tajik source witness for linear dependence. | Separate Tajik gate; no Farsi inheritance.","Source-canon/provenance witness only; no translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push. fa_IR, prs_AF, tg_Cyrl_TJ, Urdu, Hindustani, and Pan-Turkic evidence remain separate unless their own source gates close.","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260704T205217Z"
"r3_normalized_witness::dari_knu_opac_linear_algebra_record","r3_source_canon_program_alignment","target_language_witness","R3 Arabic/Persianate/Adjacent Linear Algebra - Dari/Afghan Persian separate-gate source-canon sublane","Dari/Afghan Persian, prs_AF","Persianate/Tajik lane - prs_AF separate gate","consume_as_source_canon_witness_pointer","Khatam Al-Nabieen University library OPAC record for جبر خطی / Hoffman","Khatam Al-Nabieen University / Afghan Persian source host or OPAC","linear_algebra_library_record","C_catalog_or_metadata_provenance","html","https://library.knu.edu.af/opac/index.php?cls_plan=1&id=2088&lvl=class_nbr_see","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\dari_knu_opac_linear_algebra_record.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\dari_knu_opac_linear_algebra_record.html","True","59588","E8BD851458C1EC5BED1DCC121CF7B979FA43B2106507E510F953E4093F109241","E8BD851458C1EC5BED1DCC121CF7B979FA43B2106507E510F953E4093F109241","True","fetched_and_hashed","Library/catalog provenance; no reuse license found.","unclosed_or_verify_required","local_payload_present_hashed","manifest_hash_url_only_no_payload_until_B3_license_review","PDF/HTML fallback provenance: publish manifest/hash/URL and avoid redistribution claims unless B3 creates a gated source-canon package.","Dari/Afghan Persian","True","False","True","Direct Dari TeX/source package not found. | Dari/Afghan Persian library provenance for linear algebra record. | Separate Dari gate; no Farsi inheritance.","Source-canon/provenance witness only; no translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push. fa_IR, prs_AF, tg_Cyrl_TJ, Urdu, Hindustani, and Pan-Turkic evidence remain separate unless their own source gates close.","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260704T205217Z"
"r3_normalized_witness::dari_knu_linear_algebra_pdf_candidate_8809","r3_source_canon_program_alignment","fetch_or_access_blocker","R3 Arabic/Persianate/Adjacent Linear Algebra - Dari/Afghan Persian separate-gate source-canon sublane","Dari/Afghan Persian, prs_AF","Persianate/Tajik lane - prs_AF separate gate","consume_as_gap_or_blocker_only","KNU OPAC candidate PDF 8809.PDF for جبر خطی","Khatam Al-Nabieen University / Afghan Persian source host or OPAC","linear_algebra_pdf_candidate","D_failed_or_unusable_candidate_until_retrieved","pdf","https://library.knu.edu.af/opac/temp/8809.PDF","","","False","","","","","fetch_failed","Catalog-linked PDF candidate; license not closed.","unclosed_or_verify_required","fetch_or_access_blocked","blocked_not_uploaded_fetch_or_access","Do not publish a missing payload; publish candidate URL, failure, and blocker only.","Dari/Afghan Persian","False","False","True","If fetch fails, use OPAC record as provenance only. | Response status code does not indicate success: 404 (Not Found). | Dari/Afghan Persian PDF candidate, hash if retrievable. | Separate Dari gate; no Farsi inheritance.","Source-canon/provenance witness only; no translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push. fa_IR, prs_AF, tg_Cyrl_TJ, Urdu, Hindustani, and Pan-Turkic evidence remain separate unless their own source gates close.","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260704T205217Z"
"r3_normalized_witness::dari_knu_software_engineering_curriculum_linear_algebra","r3_source_canon_program_alignment","target_language_witness","R3 Arabic/Persianate/Adjacent Linear Algebra - Dari/Afghan Persian separate-gate source-canon sublane","Dari/Afghan Persian, prs_AF","Persianate/Tajik lane - prs_AF separate gate","consume_as_source_canon_witness_pointer","KNU software engineering curriculum PDF with linear algebra syllabus","Khatam Al-Nabieen University / Afghan Persian source host or OPAC","linear_algebra_curriculum","B_pdf_provenance_fallback","pdf","https://old.knu.edu.af/wp-content/uploads/2023/12/%D9%86%D8%B6%D8%A7%D8%A8-%D8%AF%D8%B1%D8%B3%DB%8C-%D8%AF%DB%8C%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D9%86%D8%AA-%D9%85%D9%87%D9%86%D8%AF%D8%B3%DB%8C-%D9%86%D8%B1%D9%85%E2%80%8C%D8%A7%D9%81%D8%B2%D8%A7%D8%B1.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\dari_knu_software_engineering_curriculum_linear_algebra.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\dari_knu_software_engineering_curriculum_linear_algebra.pdf","True","3620606","960C27E2A150E660616BF98DF251ED22188169D0392A5C62A91FE75E7F2120C8","960C27E2A150E660616BF98DF251ED22188169D0392A5C62A91FE75E7F2120C8","True","fetched_and_hashed","University curriculum provenance; no reuse license found.","unclosed_or_verify_required","local_payload_present_hashed","manifest_hash_url_only_no_payload_until_B3_license_review","PDF/HTML fallback provenance: publish manifest/hash/URL and avoid redistribution claims unless B3 creates a gated source-canon package.","Dari/Afghan Persian","True","False","True","Dari/Afghan Persian curriculum witness for linear algebra syllabus. | Separate Dari gate; no Farsi inheritance.","Source-canon/provenance witness only; no translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push. fa_IR, prs_AF, tg_Cyrl_TJ, Urdu, Hindustani, and Pan-Turkic evidence remain separate unless their own source gates close.","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260704T205217Z"
"r3_normalized_witness::gap_ar_invariant_theory_tex_arxiv","r3_source_canon_program_alignment","explicit_gap","R3 Arabic/Persianate/Adjacent Linear Algebra - Arabic source-canon sublane","Controlled Arabic / Arabic RTL","Arabic RTL source-canon lane","consume_as_gap_or_blocker_only","Arabic direct TeX/arXiv invariant-theory source package","not found in this source-canon pass","invariant_theory_tex_arxiv","G_explicit_gap_no_source_witness_found","gap","","","","False","","","","","gap_logged","not applicable: explicit source gap; no source witness located in this pass","no_source_license_not_applicable","gap_no_source_payload","gap_only_no_payload","No source payload; publish gap row, URL/search notes where available, and blocker only.","Arabic","False","False","False","Search found Arabic mentions (e.g. Frank Grosshans/Wolf Prize) but not a direct Arabic TeX/arXiv/source archive for the invariant-theory term cluster. | Do not route invariant-theory Arabic bridge terms from weak mentions. | Arabic invariant theory direct specialist source remains open.","Source-canon/provenance witness only; no translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push.","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260704T205217Z"
"r3_normalized_witness::gap_fa_invariant_theory_tex_arxiv","r3_source_canon_program_alignment","explicit_gap","R3 Arabic/Persianate/Adjacent Linear Algebra - Persian/Farsi source-canon sublane","Persian/Farsi (Iran), fa_IR","Persianate/Tajik lane - fa_IR only","consume_as_gap_or_blocker_only","Persian/Farsi TeX/arXiv invariant-theory source package","not found in this source-canon pass","invariant_theory_tex_arxiv","G_explicit_gap_no_source_witness_found","gap","","","","False","","","","","gap_logged","not applicable: explicit source gap; no source witness located in this pass","no_source_license_not_applicable","gap_no_source_payload","gap_only_no_payload","No source payload; publish gap row, URL/search notes where available, and blocker only.","Persian/Farsi","False","False","False","Persian invariant theory wikitext and one PDF mention found; no Persian TeX/arXiv/source archive found in this pass. | Persian wiki/PDF witnesses are review-only until specialist source closes. | No bridge promotion.","Source-canon/provenance witness only; no translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push. fa_IR, prs_AF, tg_Cyrl_TJ, Urdu, Hindustani, and Pan-Turkic evidence remain separate unless their own source gates close.","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260704T205217Z"
"r3_normalized_witness::gap_dari_tajik_tex_arxiv","r3_source_canon_program_alignment","explicit_gap","R3 Arabic/Persianate/Adjacent Linear Algebra - Dari/Tajik explicit source gap","Dari/Tajik separate-gate gap row","Persianate/Tajik lane - prs_AF separate gate","consume_as_gap_or_blocker_only","Dari/Tajik direct TeX/arXiv source packages","not found in this source-canon pass","linear_algebra_invariant_theory_tex_arxiv","G_explicit_gap_no_source_witness_found","gap","","","","False","","","","","gap_logged","not applicable: explicit source gap; no source witness located in this pass","no_source_license_not_applicable","gap_no_source_payload","gap_only_no_payload","No source payload; publish gap row, URL/search notes where available, and blocker only.","Dari/Tajik unresolved source gap","False","False","False","Tajik MediaWiki and Afghan/Dari PDF/catalog provenance found; no TeX/arXiv/source package found. | Dari and Tajik stay separate; Farsi cannot authorize them. | No merged Persianate bridge.","Source-canon/provenance witness only; no translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push. fa_IR, prs_AF, tg_Cyrl_TJ, Urdu, Hindustani, and Pan-Turkic evidence remain separate unless their own source gates close.","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260704T205217Z"
"external_lane_pointer::AR-SRC-ALG-001","r3_source_canon_program_alignment","external_lane_pointer","Arabic RTL source-canon lane - external pointer for R3 alignment","Controlled Arabic / Arabic RTL","Arabic RTL source-canon lane","consume_as_source_canon_witness_pointer","Arabic RTL source witness AR-SRC-ALG-001: algebra; ring; field; ideal; group; polynomial; representation","Mustansiriyah University source host","algebra; ring; field; ideal; group; polynomial; representation","direct_arabic_mathematical_source","PDF","https://uomustansiriyah.edu.iq/media/attachments/192/192_2019_10_20%2108_53_36_PM.pdf","sources/non_slavic_reference_corpus/20260630T092000Z_controlled_arabic_abstract_algebra_source_retry/downloads/mustansiriyah_abstract_algebra_2019.pdf","","False","","FAA47DEBCB0157EBB28B4A0D0FAECDC7C52950802CE51C66A4F92DA2446F97E0","","","","CC-BY-ND-4.0 stated in PDF","restricted_no_derivatives_signal_verify_before_reuse","local_path_recorded_but_not_found_in_this_audit","manifest_hash_url_only_no_payload_until_B3_license_review","","Arabic","True","False","True","no_native_review_or_term_approval","External source-canon pointer only; no translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push.","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260704T205217Z"
"external_lane_pointer::AR-SRC-RING-002","r3_source_canon_program_alignment","external_lane_pointer","Arabic RTL source-canon lane - external pointer for R3 alignment","Controlled Arabic / Arabic RTL","Arabic RTL source-canon lane","consume_as_source_canon_witness_pointer","Arabic RTL source witness AR-SRC-RING-002: ring theory; ideals","Mustansiriyah University source host","ring theory; ideals","direct_arabic_mathematical_source","PDF","https://uomustansiriyah.edu.iq/media/lectures/12/12_2019_05_29%2101_03_09_PM.pdf","sources/non_slavic_reference_corpus/20260702T013000Z_controlled_arabic_algebra_source_refresh/downloads/mustansiriyah_ring_theory_2019.pdf","","False","","811C3BAE2363895F344AD1B6382629239E35C5A1CA47012A576207BFD851023A","","","","no_explicit_open_license_found","unclassified_license_signal_verify_required","local_path_recorded_but_not_found_in_this_audit","manifest_hash_url_only_no_payload_until_B3_license_review","","Arabic","True","False","True","no_term_approval","External source-canon pointer only; no translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push.","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260704T205217Z"
"external_lane_pointer::AR-SRC-RF-003","r3_source_canon_program_alignment","external_lane_pointer","Arabic RTL source-canon lane - external pointer for R3 alignment","Controlled Arabic / Arabic RTL","Arabic RTL source-canon lane","consume_as_source_canon_witness_pointer","Arabic RTL source witness AR-SRC-RF-003: rings; fields; ideals; polynomial rings","Majmaah University source host","rings; fields; ideals; polynomial rings","official_course_register_witness","PDF","https://www.mu.edu.sa/sites/default/files/content/2017/06/%D8%A7%D9%84%D8%AD%D9%84%D9%82%D8%A7%D8%AA%20%D9%88%D8%A7%D9%84%D8%AD%D9%82%D9%88%D9%84.pdf","sources/non_slavic_reference_corpus/20260702T013000Z_controlled_arabic_algebra_source_refresh/downloads/majmaah_rings_fields_2017_course_spec.pdf","","False","","A6C1B7EC48616AF3347ED537715DA1DAC98EE32C6E70D821F185BF81168F22D9","","","","no_explicit_open_license_found","unclassified_license_signal_verify_required","local_path_recorded_but_not_found_in_this_audit","manifest_hash_url_only_no_payload_until_B3_license_review","","Arabic","True","False","True","course_register_only","External source-canon pointer only; no translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push.","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260704T205217Z"
"external_lane_pointer::AR-SRC-RF-004","r3_source_canon_program_alignment","external_lane_pointer","Arabic RTL source-canon lane - external pointer for R3 alignment","Controlled Arabic / Arabic RTL","Arabic RTL source-canon lane","consume_as_source_canon_witness_pointer","Arabic RTL source witness AR-SRC-RF-004: rings; fields; algebra course rows","Majmaah University source host","rings; fields; algebra course rows","official_course_register_witness","PDF","https://www.mu.edu.sa/sites/default/files/content/2016/04/21.pdf","sources/non_slavic_reference_corpus/20260702T013000Z_controlled_arabic_algebra_source_refresh/downloads/majmaah_program_spec_rings_fields_2016.pdf","","False","","026CBF94316E174C7D273819BC6ED3F15609B0BB09459F045228ACB71856E1D6","","","","no_explicit_open_license_found","unclassified_license_signal_verify_required","local_path_recorded_but_not_found_in_this_audit","manifest_hash_url_only_no_payload_until_B3_license_review","","Arabic","True","False","True","course_register_only","External source-canon pointer only; no translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push.","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260704T205217Z"
