"lane","frontier_label","packet_path","csv_file","row_count","sha256"
"R2 Pan-Turkic","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_761BEC88_FRONTIER_RECOVERY_20260707","exact_source_row_blocker_table_761bec88.csv","15","0392F8B6CB8412F02814D0C7E8580D375D81CC05A2158CCED739395F12C1E278"
"R2 Pan-Turkic","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_761BEC88_FRONTIER_RECOVERY_20260707","fable_branch_weight_boundary_ledger_761bec88.csv","7","A5442885AA1D501DBC72CC54F535C21A4B69CEF4831BD7ECCDD417932FB68CBD"
"R2 Pan-Turkic","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_761BEC88_FRONTIER_RECOVERY_20260707","five_hour_reset_and_mutual_wake_rule_761bec88.csv","2","2D40DCE32272BAED6224E2781CD39ECB3605E1D3F5CB9D124A4FEE65754F373E"
"R2 Pan-Turkic","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_761BEC88_FRONTIER_RECOVERY_20260707","frontier_readback_761bec88.csv","1","CD611ED313F90701BAE39E629F03BB097C41895CD6C84C08A39360591CF828E9"
"R2 Pan-Turkic","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_761BEC88_FRONTIER_RECOVERY_20260707","MANIFEST.csv","25","51AC58BF16AFC1B4379547CBDA12C3158705B2033143BA0AB027CF95E1A26672"
"R2 Pan-Turkic","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_761BEC88_FRONTIER_RECOVERY_20260707","source_return_recovery_crosswalk_761bec88.csv","23","85F436DFC39B09610E2F82BA4A1D4847B483C0276E721E81DCEAA853D15D6DE2"
"R2 Pan-Turkic","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_761BEC88_FRONTIER_RECOVERY_20260707","source_use_ledger_761bec88.csv","15","74EAA61809F4C3AE47E7E8CA9C3A7AE20702B9AA23FFFEBFF85432FA131045B3"
"R2 Pan-Turkic","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_761BEC88_FRONTIER_RECOVERY_20260707","VALIDATION.csv","11","A13113AE175024E13299F0E87C0A7A18B53593D23F6648E7F51B931F12071B0B"
"R2 Pan-Turkic","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_761BEC88_FRONTIER_RECOVERY_20260707","visible_sibling_wake_scan_761bec88.csv","52","58F11563A1524459B86D545C7502D70168CAF328023B90F6E5289EE7B6C6E469"
"R2 Pan-Turkic","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_761BEC88_FRONTIER_RECOVERY_20260707","zero_row_preservation_761bec88.csv","11","CBE032D4736EDA8CBE2726EE154E5209741983449B02F260D61BAA8EFE7C6B77"
"B3 package steward","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_CA011623_4065_R9_SYSTEMERROR_RECOVERY_ROUTE_20260707","B3_ACTION_SUMMARY.csv","1","697AD8566F7EF0A3369A286C8A491B97356480F3B89244F2E43F37587DC012C0"
"B3 package steward","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_CA011623_4065_R9_SYSTEMERROR_RECOVERY_ROUTE_20260707","BRANCH_PR_STATE.csv","1","DDA32E2CF5850FD4D54B49384CA9C333D3A7F3284C19405AF09F0AFE204C6426"
"B3 package steward","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_CA011623_4065_R9_SYSTEMERROR_RECOVERY_ROUTE_20260707","FAST_IMPORT_BLOB_LEDGER_LOCAL_ONLY.csv","40","46096393837C363C41F6272B29560A0D61644E6F5E4D8EDD307D6A5744E7773B"
"B3 package steward","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_CA011623_4065_R9_SYSTEMERROR_RECOVERY_ROUTE_20260707","MANIFEST.csv","11","E9909430180D5B7562F4400B2BCA9C6A37301C4F1E02EF8CF0E820EDCE97169E"
"B3 package steward","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_CA011623_4065_R9_SYSTEMERROR_RECOVERY_ROUTE_20260707","MANIFEST_REPLAY.csv","26","945642CB5B670475BCD991CCD21D400AF431F83368E83F12D982F3E75A98D860"
"B3 package steward","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_CA011623_4065_R9_SYSTEMERROR_RECOVERY_ROUTE_20260707","PACKAGE_FILE_LEDGER.csv","30","ADBF4040AC21170B10702AC082D1254C485474B08FDEAAA9F846A8330C310DA7"
"B3 package steward","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_CA011623_4065_R9_SYSTEMERROR_RECOVERY_ROUTE_20260707","PACKAGE_ROOT_SUMMARY.csv","2","9809CCAB465433F11C7A2EB1F20949D53A3FBC0045E59E8E9B88581FAD191903"
"B3 package steward","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_CA011623_4065_R9_SYSTEMERROR_RECOVERY_ROUTE_20260707","POST_PUSH_BLOB_VERIFICATION_LOCAL.csv","40","5BD2D68CE6CE5A24EF09BACD23F889E5B8150FC18E4A99858E02B5A656A9D527"
"B3 package steward","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_CA011623_4065_R9_SYSTEMERROR_RECOVERY_ROUTE_20260707","POST_PUSH_SUMMARY_LOCAL.csv","1","1A7E4775108519224AF4397597F090ECC4992BDC6C376607EE7C609565966DE0"
"B3 package steward","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_CA011623_4065_R9_SYSTEMERROR_RECOVERY_ROUTE_20260707","SAFETY_SCAN_HITS.csv","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"B3 package steward","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_CA011623_4065_R9_SYSTEMERROR_RECOVERY_ROUTE_20260707","SHA256SUMS_REPLAY.csv","27","25506FC8C3AEE3F24068816C8C5A947D679EF430F493AA0F45B779FE282B9118"
"Interlanguage/Fable authority","4065F6A4/761 branch-visible","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_SAME_FRONTIER_DEDUP_RECOVERY_20260707","B3_HANDOFF_INDEX_4065F6A4.csv","2","959BE6E4F83DD5E226092C9CD58BEF178850B4850BF772550D3F721BC39AC83D"
"Interlanguage/Fable authority","4065F6A4/761 branch-visible","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_SAME_FRONTIER_DEDUP_RECOVERY_20260707","BLOCKER_RECOVERY_ROWS_4065F6A4.csv","3","19ADC2B39FAF86E42489C289FB87ED77F1ADE518DD7372EC08CC388708E40E62"
"Interlanguage/Fable authority","4065F6A4/761 branch-visible","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_SAME_FRONTIER_DEDUP_RECOVERY_20260707","FABLE_BRANCH_MARGINAL_NORMALIZATION_REFERENCE_4065F6A4.csv","4","5E397E21887AF75C05A693DAE4F31BB44481F2DD7A542364F30087A363D656A6"
"Interlanguage/Fable authority","4065F6A4/761 branch-visible","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_SAME_FRONTIER_DEDUP_RECOVERY_20260707","FRONTIER_VERIFICATION_4065F6A4.csv","1","D7B3E8FB57FA373393E1D763FA6D3D6426ECAF3EF872D0120988897962F6CA9E"
"Interlanguage/Fable authority","4065F6A4/761 branch-visible","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_SAME_FRONTIER_DEDUP_RECOVERY_20260707","MANIFEST.csv","18","F4D6D073320BA2D58FD9279A6A319E9286AE0D90611B06CAB9BD23294BAF52FB"
"Interlanguage/Fable authority","4065F6A4/761 branch-visible","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_SAME_FRONTIER_DEDUP_RECOVERY_20260707","PACKAGE_SUMMARY_4065F6A4.csv","1","68D9FC1FC298DAA5001309C58CBF6A37E2EEC1D47AA4872F81F3D34F13202863"
"Interlanguage/Fable authority","4065F6A4/761 branch-visible","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_SAME_FRONTIER_DEDUP_RECOVERY_20260707","SIBLING_WAKE_DEDUP_ROWS_4065F6A4.csv","1","11FB246554184B1F8949E59ABA13E663B35393B08A176C7C500922F77400B46E"
"Interlanguage/Fable authority","4065F6A4/761 branch-visible","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_SAME_FRONTIER_DEDUP_RECOVERY_20260707","SOURCE_USE_ADVERSE_REFERENCE_LEDGER_4065F6A4.csv","2","28B294AD63F7A44DF95C2B3B386182D1A240AD0C3F058D2E749CB2628778472A"
"R9 Africa/Horn/West","4065F6A4 same-frontier dedup plus 761 branch visibility","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_4065F6A4_SAME_FRONTIER_DEDUP_WAKE_RECOVERY_20260707","B3_UPLOADER_READY_SUMMARY_20260707.csv","1","6CC4423DC775B2B48C4DA2FEA68D2ED8652AFEC2A03C2D4AA08CF74A4C567E76"
"R9 Africa/Horn/West","4065F6A4 same-frontier dedup plus 761 branch visibility","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_4065F6A4_SAME_FRONTIER_DEDUP_WAKE_RECOVERY_20260707","MANIFEST.csv","11","89658A7DFF765BC9F51044A1931CD9D7CAD918639AF20A199741809CA58BD15E"
"R9 Africa/Horn/West","4065F6A4 same-frontier dedup plus 761 branch visibility","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_4065F6A4_SAME_FRONTIER_DEDUP_WAKE_RECOVERY_20260707","PACKAGE_VALIDATION_20260707.csv","7","4697EEEBEFBAA29A5D3E0D532B52637E0FDD6058F6FB40A1759E113FE587BA07"
"R9 Africa/Horn/West","4065F6A4 same-frontier dedup plus 761 branch visibility","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_4065F6A4_SAME_FRONTIER_DEDUP_WAKE_RECOVERY_20260707","R9_4065F6A4_DEDUP_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","2","B5EB1D06093E752AE0B6F9AAB554D53037BE68616CFE9A8BF5570AA5501D62FD"
"R9 Africa/Horn/West","4065F6A4 same-frontier dedup plus 761 branch visibility","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_4065F6A4_SAME_FRONTIER_DEDUP_WAKE_RECOVERY_20260707","R9_4065F6A4_DEDUP_FRONTIER_VERIFICATION_ROWS_20260707.csv","1","0BC8CE2A5B7F590112E3C53F0EDBD704E56CDFC0D94C6B8BC191440FFC775BEA"
"R9 Africa/Horn/West","4065F6A4 same-frontier dedup plus 761 branch visibility","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_4065F6A4_SAME_FRONTIER_DEDUP_WAKE_RECOVERY_20260707","R9_4065F6A4_REPEATED_WAKE_DEDUP_ROWS_20260707.csv","5","4707759ABB4EE45917C06B977D6C76A82F206312510CC83522DA57C44A560C8B"
"R9 Africa/Horn/West","4065F6A4 same-frontier dedup plus 761 branch visibility","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_4065F6A4_SAME_FRONTIER_DEDUP_WAKE_RECOVERY_20260707","R9_4065F6A4_SIBLING_WAKE_ROWS_20260707.csv","11","74910A92685F0D1D5C46DA243B84E4253B40D34BCCB390DC336BAA9D9C36E07A"
"R9 Africa/Horn/West","4065F6A4 same-frontier dedup plus 761 branch visibility","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_4065F6A4_SAME_FRONTIER_DEDUP_WAKE_RECOVERY_20260707","R9_4065F6A4_VISIBLE_SIBLING_RECOVERY_ACK_ROWS_20260707.csv","1","DEE612821C6CB158C00E9830D4DE17F5096EFF7FE69A7E2F971088799D93ADE9"
"CJK native/source","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707_ACTUAL_SIBLING_WAKE_LEDGER.csv","14","E93E817507D3EB86FEAED2EC9428B22E256814825E0F4C681C974918DFC59F96"
"CJK native/source","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707_B3_UPLOADER_READY_SUMMARY.csv","1","2C926547D768DB62E5EA5011D3356F06A974AE0D3066635943E52F790AA5302E"
"CJK native/source","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707_BRANCH_DELTA_4065F6A4_TO_761BEC88_ALL_PATHS.csv","327","B4B56B86EB0D125F18A6D9686A75B6CAA4DD0AABD8ABE20FB4BDAB88F0B2BB53"
"CJK native/source","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707_BRANCH_DELTA_4065F6A4_TO_761BEC88_CJK_SIGNAL_PATHS.csv","0","5F0B8F08A5C5475F2603E6A8234C58077CFE98A4D1435D81932497795CE35C6A"
"CJK native/source","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707_BRANCH_FRONTIER_RECONCILIATION.csv","8","D867882B9290069D1367E27F055A8E761C8EFC683A32C2197B9FABA43ACFD846"
"CJK native/source","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707_CJK_ROUTE_PACKET_CLASSIFICATION.csv","0","301BAB5EFB8B73669AF7B7C092D54D2D9ADF8B4E05F2BC34CC298158D2FD4C65"
"CJK native/source","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707_CODEPOINT_GAP_CARRYFORWARD_ROWS.csv","4","03F584B1E23E9A52484823E66BB4DFA6B3A4088EBDB2622A0AD9359A99BF2D15"
"CJK native/source","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707_CURRENT_BRANCH_LOG_TOP.csv","10","028E22D9ACE47F9C3FEB0ACC77F971446418C4B135B3705136E54A9DA47176A7"
"CJK native/source","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707_DELTA_COMMITS_4065F6A4_TO_761BEC88.csv","2","2CFC7C15698DDF90F13CBA5B07A6910D97A5FCF8081C75DB6078A15F4D9EBDC6"
"CJK native/source","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707_EXACT_BLOCKERS_AND_RECOVERY_ROWS.csv","4","43D86A6675193BF3518CECD48631F875FBCB5055BF104CB8678C6F4D70197BB4"
"CJK native/source","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707_HARDENED_HEARTBEAT_MUTUAL_WAKE_RULES.csv","3","E85632433523F27FF9AE2938CEA5BDD24C3718ED9DBF11E0ECC2B72ABFD580F1"
"CJK native/source","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707_JA_ZH_SOURCE_BASELINE_CARRYFORWARD.csv","0","7EB70257593DA06F682A3DDDA54A9D260D4FC514F645237F5CA74B08F8DA61A6"
"CJK native/source","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707_SAME_FRONTIER_DEDUP_TOKEN_RESET_RECOVERY_20260707.csv","9","7511919E8F8D5154C677E47EBA45DBCEC615DB0E3C7695F35790E90D9C7DDA80"
"CJK native/source","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707_SOURCE_USE_FABLE_ADVERSE_POINTERS.csv","9","2BF6D7780428BF37219BE56DE00E3230C7C9FB71825709CBFAD580D884BE4B2C"
"CJK native/source","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707_VERIFICATION.csv","1","6F901195DF1D86BD88CBE94B0B367A2567E4B6577ED716EDE282D91ACE6F3B88"
"CJK native/source","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707_VISIBLE_SIBLING_WAKE_LEDGER.csv","15","0653772C8B49AAE3A58EFAC8575EB3B71B22FB93503484B5013A65FE7EDDC43B"
"CJK native/source","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707_WAKE_FRONTIER_RECONCILIATION_20260707.csv","6","D3438B90374848D8FA0888D258EB5A880CCB5A4B11F88EC41595D9EF6EF76F1C"
"CJK native/source","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707","MANIFEST.csv","22","FC1A80ADCCA0F1BE34376A487E373E123D8F73DF0C06C489A8FB8CF28C25B879"
"CJK draft","4065F6A4 carryforward","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_4065F6A4_DEDUP_TOKEN_RESET_RECOVERY_20260707","B3_UPLOADER_READY_SUMMARY.csv","4","95E088D69DD9CFEC903F93DC0F2BFEB5A24BC9E70BF4AAD9536F5E2369E49DB0"
"CJK draft","4065F6A4 carryforward","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_4065F6A4_DEDUP_TOKEN_RESET_RECOVERY_20260707","DEDUP_FRONTIER_VERIFICATION_4065F6A4.csv","2","2026C3BDFCF9A8AEA2C3C43B97738A3C32023CBE7E4B6CBD4BAEE6C96B378E3C"
"CJK draft","4065F6A4 carryforward","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_4065F6A4_DEDUP_TOKEN_RESET_RECOVERY_20260707","DEDUP_SOURCE_USE_GAP_FABLE_ADVERSE_ROLLUP_4065F6A4.csv","7","BB6F8CE31BF26A443366F2EC19221D361859CD25F19096213EDFB436BE7EB133"
"CJK draft","4065F6A4 carryforward","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_4065F6A4_DEDUP_TOKEN_RESET_RECOVERY_20260707","EXACT_BLOCKER_RECOVERY_ROWS_4065F6A4_DEDUP.csv","4","8DBE4A4C1D374600D67172AB1C5F608C0CC059C3DF7854F3465F98C84066E460"
"CJK draft","4065F6A4 carryforward","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_4065F6A4_DEDUP_TOKEN_RESET_RECOVERY_20260707","MANIFEST.csv","7","CA2F9C172833342E054131C6E2CE9A4D8FF5660CC925E6247A0BFDB49538AB01"
