record_id,record_type,parent_id,revision,revision_of,supersedes,superseded_by,volume,expose,unit,source_lines,source_locator,authority_role,authority_sha256,source_reading,target_reading,decision,status,confidence,evidence_path,evidence_bytes,evidence_sha256,raw_cursor,substantive_cursor,release_state,revisit_condition
SGA2-X-L3544-L3553-L39-HYP-A@1,hypothesis_control,SGA2-X-L3544-L3553-L39-STMT@1,1,,,,SGA2,X,ring hypothesis,3545,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,A local noetherian,A noetherian local ring,standard English order,semantic_pass,high,TARGET_EXTRACTED_TEXT.txt,2045,1971359C64E5C4DE56DA740E2FCDDFF84FEF161298748D51003207227A91655E,3554,3555,internal_not_for_release,independent_review_required
SGA2-X-L3544-L3553-L39-HYP-T@1,formula_control,SGA2-X-L3544-L3553-L39-STMT@1,1,,,,SGA2,X,regular element hypothesis,3545,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,t in radical and A-regular,same symbols and property,preserve formula and hypothesis,formula_pass,high,TARGET_EXTRACTED_TEXT.txt,2045,1971359C64E5C4DE56DA740E2FCDDFF84FEF161298748D51003207227A91655E,3554,3555,internal_not_for_release,independent_review_required
SGA2-X-L3544-L3553-L39-HYP-COMPLETE@1,hypothesis_control,SGA2-X-L3544-L3553-L39-STMT@1,1,,,,SGA2,X,completion hypothesis,3545,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,complete for t-adic topology,complete for t-adic topology,preserve topology,semantic_pass,high,TARGET_EXTRACTED_TEXT.txt,2045,1971359C64E5C4DE56DA740E2FCDDFF84FEF161298748D51003207227A91655E,3554,3555,internal_not_for_release,independent_review_required
SGA2-X-L3544-L3553-L39-HYP-QUOTIENT@1,hypothesis_control,SGA2-X-L3544-L3553-L39-STMT@1,1,,,,SGA2,X,regular quotient hypothesis,3545,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,quotient of regular local ring with complete example,same hypothesis and parenthetical,preserve parenthetical,semantic_pass,high,TARGET_EXTRACTED_TEXT.txt,2045,1971359C64E5C4DE56DA740E2FCDDFF84FEF161298748D51003207227A91655E,3554,3555,internal_not_for_release,independent_review_required
SGA2-X-L3544-L3553-L39-EQ-B@1,formula_control,SGA2-X-L3544-L3553-L39-STMT@1,1,,,,SGA2,X,definition of B,3545,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,B=A/tA,B=A/tA,preserve quotient formula,formula_pass,high,TARGET_EXTRACTED_TEXT.txt,2045,1971359C64E5C4DE56DA740E2FCDDFF84FEF161298748D51003207227A91655E,3554,3555,internal_not_for_release,independent_review_required
SGA2-X-L3544-L3553-L39-ITEMS@1,structure_control,SGA2-X-L3544-L3553-L39-STMT@1,1,,,,SGA2,X,enumerated structure,3546-3552,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,two roman-numbered items,two roman-numbered items,preserve list cardinality and order,structure_pass,high,TARGET_EXTRACTED_TEXT.txt,2045,1971359C64E5C4DE56DA740E2FCDDFF84FEF161298748D51003207227A91655E,3554,3555,internal_not_for_release,independent_review_required
SGA2-X-L3544-L3553-L39-I-DIM@1,formula_control,SGA2-X-L3544-L3553-L39-STMT@1,1,,,,SGA2,X,item i prime dimension,3548,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,for all prime p with dim A/p=1,same quantifier and equality,preserve condition,formula_pass,high,TARGET_EXTRACTED_TEXT.txt,2045,1971359C64E5C4DE56DA740E2FCDDFF84FEF161298748D51003207227A91655E,3554,3555,internal_not_for_release,independent_review_required
SGA2-X-L3544-L3553-L39-I-DEPTH@1,formula_control,SGA2-X-L3544-L3553-L39-STMT@1,1,,,,SGA2,X,item i depth,3548,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,prof A_p >= 2,depth A_p >= 2,normalize operator name only,formula_pass,high,TARGET_EXTRACTED_TEXT.txt,2045,1971359C64E5C4DE56DA740E2FCDDFF84FEF161298748D51003207227A91655E,3554,3555,internal_not_for_release,independent_review_required
SGA2-X-L3544-L3553-L39-I-IMPL@1,logical_control,SGA2-X-L3544-L3553-L39-STMT@1,1,,,,SGA2,X,item i implication,3548,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,B pure implies A pure,purity of B implies purity of A,preserve implication direction,logical_pass,high,TARGET_EXTRACTED_TEXT.txt,2045,1971359C64E5C4DE56DA740E2FCDDFF84FEF161298748D51003207227A91655E,3554,3555,internal_not_for_release,independent_review_required
SGA2-X-L3544-L3553-L39-II-DIM@1,formula_control,SGA2-X-L3544-L3553-L39-STMT@1,1,,,,SGA2,X,item ii prime dimension,3551,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,for all prime p with dim A/p=1,same quantifier and equality,preserve repeated condition,formula_pass,high,TARGET_EXTRACTED_TEXT.txt,2045,1971359C64E5C4DE56DA740E2FCDDFF84FEF161298748D51003207227A91655E,3554,3555,internal_not_for_release,independent_review_required
SGA2-X-L3544-L3553-L39-II-DEPTH2@1,formula_control,SGA2-X-L3544-L3553-L39-STMT@1,1,,,,SGA2,X,item ii first depth,3551,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,prof A_p >= 2,depth A_p >= 2,normalize operator name only,formula_pass,high,TARGET_EXTRACTED_TEXT.txt,2045,1971359C64E5C4DE56DA740E2FCDDFF84FEF161298748D51003207227A91655E,3554,3555,internal_not_for_release,independent_review_required
SGA2-X-L3544-L3553-L39-II-PURE@1,logical_control,SGA2-X-L3544-L3553-L39-STMT@1,1,,,,SGA2,X,item ii off-divisor purity,3551,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,A_p pure when t notin p with missing est,A_p is pure whenever t notin p,supply adjudicated copula,logical_pass,high,TARGET_EXTRACTED_TEXT.txt,2045,1971359C64E5C4DE56DA740E2FCDDFF84FEF161298748D51003207227A91655E,3554,3555,internal_not_for_release,independent_review_required
SGA2-X-L3544-L3553-L39-II-NOTE5@1,footnote_control,SGA2-X-L3544-L3553-L39-STMT@1,1,,,,SGA2,X,editor note 5,3551,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,last condition improvable; editor note 1 page 90,numbered N.D.E. note with same cross-reference,preserve note number content and placement,footnote_pass,high,TARGET_EXTRACTED_TEXT.txt,2045,1971359C64E5C4DE56DA740E2FCDDFF84FEF161298748D51003207227A91655E,3554,3555,internal_not_for_release,independent_review_required
SGA2-X-L3544-L3553-L39-II-DEPTH3@1,formula_control,SGA2-X-L3544-L3553-L39-STMT@1,1,,,,SGA2,X,item ii on-divisor depth,3551,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,prof A_p >= 3 when t in p,depth A_p >= 3 whenever t in p,preserve inequality and membership,formula_pass,high,TARGET_EXTRACTED_TEXT.txt,2045,1971359C64E5C4DE56DA740E2FCDDFF84FEF161298748D51003207227A91655E,3554,3555,internal_not_for_release,independent_review_required
SGA2-X-L3544-L3553-L39-II-IMPL@1,logical_control,SGA2-X-L3544-L3553-L39-STMT@1,1,,,,SGA2,X,item ii implication,3551,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,A pure implies B pure,purity of A implies purity of B,preserve implication direction,logical_pass,high,TARGET_EXTRACTED_TEXT.txt,2045,1971359C64E5C4DE56DA740E2FCDDFF84FEF161298748D51003207227A91655E,3554,3555,internal_not_for_release,independent_review_required
SGA2-X-L3551-MISSING-EST-SRCCAND-001@1,source_defect_candidate,SGA2-X-L3544-L3553-L39-STMT@1,1,,,SGA2-X-L3551-MISSING-EST-SRCDEF-001,SGA2,X,line 3551 missing copula,3551,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,possible missing est versus compressed ellipsis,candidate retained historically,preserve append-only but supersede,superseded,high,SOURCE_LINE_3551_LATIN1_LF.tex,367,8A0D1B4E1E4A57424A70FDF8F875A9B6064BF71ABC24844F8E94E59BCFAA5321,3554,3555,internal_not_for_release,none_superseded_by_final_adjudication
SGA2-X-L3551-MISSING-EST-SRCDEF-001,source_defect,SGA2-X-L3544-L3553-L39-STMT@1,2,SGA2-X-L3551-MISSING-EST-SRCCAND-001@1,SGA2-X-L3551-MISSING-EST-SRCCAND-001@1,,SGA2,X,line 3551 missing copula,3551,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,si A_p pur lorsque t notin p,if A_p is pure whenever t notin p,accepted source grammar defect; French unchanged; visible note required,adjudicated_applied,high,SOURCE_DEFECT_ADJUDICATION_CONTROL.md,2426,D70AACF890B5CDA27AE29B2E6877094CC3B5689CF4EEF93A7C135EA2EE8D547B,3554,3555,internal_not_for_release,future_versioned_french_successor_only
SGA2-X-L3551-LATER-SI-NONDEFECT@1,rejected_defect_choice,SGA2-X-L3544-L3553-L39-STMT@1,1,,,,SGA2,X,line 3551 later si,3551,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,current branch emits si before depth >= 3,no extra si inserted,reject second missing-si diagnosis,rejected_choice_recorded,high,SOURCE_LINES_3544_3553_LATIN1_LF.tex,827,1938246ACBCA9D6DBE4F16CDFD933184C8005562DACE517CBD982098629F0231,3554,3555,internal_not_for_release,new_source_evidence
SGA2-X-L3544-L3553-L39-TERM-DEPTH@1,terminology_control,SGA2-X-L3544-L3553-L39-STMT@1,1,,,,SGA2,X,prof operator,3548;3551,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,prof,depth,use standard English mathematical term,normalization_pass,high,SOURCE_COMPARISON_AND_TRANSLATION_AUDIT.md,4022,CB1125359A5297064F6575DEC56AE09293FA3C4D5ACD2B3DC08717108597FFF6,3554,3555,internal_not_for_release,independent_review_required
SGA2-X-L3544-L3553-L39-TERM-PURE@1,terminology_control,SGA2-X-L3544-L3553-L39-STMT@1,1,,,,SGA2,X,purity terminology,3548;3551,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,pur; pur,pure; pure,preserve established SGA2 purity term,terminology_pass,high,TARGET_EXTRACTED_TEXT.txt,2045,1971359C64E5C4DE56DA740E2FCDDFF84FEF161298748D51003207227A91655E,3554,3555,internal_not_for_release,independent_review_required
SGA2-X-L3544-L3553-L39-TERM-RADICAL@1,terminology_control,SGA2-X-L3544-L3553-L39-STMT@1,1,,,,SGA2,X,radical notation,3545,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,r(A),mathfrak r(A),preserve notation,terminology_pass,high,TARGET_EXTRACTED_TEXT.txt,2045,1971359C64E5C4DE56DA740E2FCDDFF84FEF161298748D51003207227A91655E,3554,3555,internal_not_for_release,independent_review_required
SGA2-X-L3544-L3553-L39-REJECT-PROF@1,rejected_choice,SGA2-X-L3544-L3553-L39-STMT@1,1,,,,SGA2,X,operator wording,3548;3551,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,prof,prof,reject untranslated French operator label,rejected_choice_recorded,high,SOURCE_COMPARISON_AND_TRANSLATION_AUDIT.md,4022,CB1125359A5297064F6575DEC56AE09293FA3C4D5ACD2B3DC08717108597FFF6,3554,3555,internal_not_for_release,independent_review_required
SGA2-X-L3544-L3553-L39-FRENCH-UNCHANGED@1,authority_integrity,SGA2-X-L3544-L3553-L39-STMT@1,1,,,,SGA2,X,authority byte identity,3544-3553,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,1938246ACBCA9D6DBE4F16CDFD933184C8005562DACE517CBD982098629F0231,1938246ACBCA9D6DBE4F16CDFD933184C8005562DACE517CBD982098629F0231,do not patch authority,authority_integrity_pass,high,SOURCE_EVIDENCE_PREPARATION_RECEIPT.json,2791,F620601FE7961A9BE47235A80954E46BA55FC65BBE4C34A668DB3A61CDD95E4B,3554,3555,internal_not_for_release,future_versioned_french_successor_only
SGA2-X-L3544-L3553-L39-BUILD1@1,build_evidence,SGA2-X-L3544-L3553-L39-STMT@1,1,,,,SGA2,X,pdfLaTeX pass 1,3544-3553,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,bounded target source,successful deterministic pass,retain exact log,build_pass,high,BUILD_PASS1.log,7605,6A6532F4FBF2B6B967DA6686DAD19024299A2BBE96A7DF2D85EB11A766D3217C,3554,3555,internal_not_for_release,independent_review_required
SGA2-X-L3544-L3553-L39-BUILD2@1,build_evidence,SGA2-X-L3544-L3553-L39-STMT@1,1,,,,SGA2,X,pdfLaTeX pass 2,3544-3553,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,bounded target source,successful deterministic pass,retain exact log,build_pass,high,BUILD_PASS2.log,7605,6A6532F4FBF2B6B967DA6686DAD19024299A2BBE96A7DF2D85EB11A766D3217C,3554,3555,internal_not_for_release,independent_review_required
SGA2-X-L3544-L3553-L39-BUILD3@1,build_evidence,SGA2-X-L3544-L3553-L39-STMT@1,1,,,,SGA2,X,pdfLaTeX pass 3,3544-3553,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,bounded target source,successful deterministic pass,retain exact log,build_pass,high,BUILD_PASS3.log,7605,6A6532F4FBF2B6B967DA6686DAD19024299A2BBE96A7DF2D85EB11A766D3217C,3554,3555,internal_not_for_release,independent_review_required
SGA2-X-L3544-L3553-L39-TARGETPDF@1,artifact_identity,SGA2-X-L3544-L3553-L39-STMT@1,1,,,,SGA2,X,target PDF,3544-3553,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,bounded lemma statement,1-page PDF,retain producer artifact,artifact_pass,high,SGA2_Expose_X_Lemma_3_9_Statement_English_SourceAligned.pdf,277302,DDE0C24DBE66647300B18804CD726D209FA56C7A498895B90481459281CE1625,3554,3555,internal_not_for_release,independent_review_required
SGA2-X-L3544-L3553-L39-TARGETTEXT@1,text_extraction_control,SGA2-X-L3544-L3553-L39-STMT@1,1,,,,SGA2,X,target extracted text,3544-3553,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,all hypotheses items note and source disclosure,rendered text extraction,verify content presence,text_pass,high,TARGET_EXTRACTED_TEXT.txt,2045,1971359C64E5C4DE56DA740E2FCDDFF84FEF161298748D51003207227A91655E,3554,3555,internal_not_for_release,independent_review_required
SGA2-X-L3544-L3553-L39-TARGETRENDER1@1,render_evidence,SGA2-X-L3544-L3553-L39-STMT@1,1,,,,SGA2,X,target page 1,3544-3553,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,source-aligned bounded target,rendered target page 1,inspect at original detail,render_generated,high,TARGET_PAGE_001_200DPI.png,262278,8B821F4CB69BBB0FE845C0E3E853538CA6A2C5D822A0D89173046DDCB0673217,3554,3555,internal_not_for_release,producer_visual_review_then_independent_review
SGA2-X-L3544-L3553-L39-SOURCERENDER@1,render_evidence,SGA2-X-L3544-L3553-L39-STMT@1,1,,,,SGA2,X,source physical page 104,3544-3553,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,visible Lemma 3.9 statement,same-edition layout evidence,inspect at original detail,render_generated,high,SOURCE_PHYSICAL_PAGE_104_200DPI.png,392630,0CBF631AC8F698115683A90439E57C357549A2AC7F76CD3BC3AAA7CFEC0165EE,3554,3555,internal_not_for_release,producer_visual_review_then_independent_review
SGA2-X-L3544-L3553-L39-PDFINFO@1,pdf_structure_control,SGA2-X-L3544-L3553-L39-STMT@1,1,,,,SGA2,X,target PDF metadata,3544-3553,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,one bounded unit,1 A4 page(s),verify page count,pdf_structure_pass,high,TARGET_PDFINFO.txt,672,8464505422F6DCC81BE09CB1E43DFD7A0FB6A3D401A1DC4379E82208FFEF8B5E,3554,3555,internal_not_for_release,independent_review_required
SGA2-X-L3544-L3553-L39-FONTS@1,font_control,SGA2-X-L3544-L3553-L39-STMT@1,1,,,,SGA2,X,target fonts,3544-3553,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,text and mathematics,embedded subset fonts,verify font inventory,font_inventory_generated,high,TARGET_PDFFONTS.txt,1900,23C8E26B869210DD0C8EA1AF7F4C51F264466885185B1B39F607D3AF530BC3F7,3554,3555,internal_not_for_release,producer_font_review
SGA2-X-L3544-L3553-L39-AUDIT@1,audit_binding,SGA2-X-L3544-L3553-L39-STMT@1,1,,,,SGA2,X,translation audit,3544-3553,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,source and comparison policies,documented target rationale,retain producer audit,audit_pass,high,SOURCE_COMPARISON_AND_TRANSLATION_AUDIT.md,4022,CB1125359A5297064F6575DEC56AE09293FA3C4D5ACD2B3DC08717108597FFF6,3554,3555,internal_not_for_release,independent_review_required
SGA2-X-L3544-L3553-L39-VISUALQA@1,visual_qa_binding,SGA2-X-L3544-L3553-L39-STMT@1,1,,,,SGA2,X,manual visual review,3544-3553,printed120;physical104;running96,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,source target and machine panels,documented visual inspection,retain visual QA receipt,visual_qa_pass,high,RENDERED_VISUAL_QA.md,2021,90284EE5902814BEE37862E1DC2DC91D7E6C8F87D8E2867ED2B0FF6EFB3CCCA6,3554,3555,internal_not_for_release,independent_review_required
