"lane","delta_status","source_path","source_relative_path","bytes","sha256","source_last_write_utc","package_action","base_frontier","frontier_package","frontier_sha256","frontier_bytes"
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\full_capture_machine_text_scan_20260704\source_package_gate_20260704_SPG-TK-003_kitaphana_book_2157_download.pdf.txt","sources\full_capture_machine_text_scan_20260704\source_package_gate_20260704_SPG-TK-003_kitaphana_book_2157_download.pdf.txt","66811","D54743CD7109980117C4A27A83761AE7E9D995D2B8A2CB23700B91B23907D9D8","2026-07-04T17:37:22.7061950Z","omitted_raw_source_body","through package 299",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\source_package_gate_20260704\SPG-KY-001_oshsu_bulletin_3_1_2024_polynomial_context.pdf","sources\source_package_gate_20260704\SPG-KY-001_oshsu_bulletin_3_1_2024_polynomial_context.pdf","6514580","A5D403008AD97F2F93020DD590F23C7C8B9029BF807D4957D373870D93057B62","2026-07-04T17:28:51.3628859Z","omitted_raw_source_body","through package 299",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\source_package_gate_20260704\SPG-KY-001_oshsu_bulletin_3_1_2024_polynomial_context.txt","sources\source_package_gate_20260704\SPG-KY-001_oshsu_bulletin_3_1_2024_polynomial_context.txt","1037227","20ABFCE7581CA453ED69707ACD3D591FEC5C81454FBC2B2F3EE6127C5947CE79","2026-07-04T17:30:12.4705390Z","omitted_raw_source_body","through package 299",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\source_package_gate_20260704\SPG-TK-002_scribd_hudayberenow_yokary_matematika_2018.html","sources\source_package_gate_20260704\SPG-TK-002_scribd_hudayberenow_yokary_matematika_2018.html","3038","32ED63159C77E21EE19CA1B9AA3213CCF0218EB59539560B132A8E68EF0E18EA","2026-07-04T17:28:51.9768383Z","omitted_raw_source_body","through package 299",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\source_package_gate_20260704\SPG-TK-003_kitaphana_book_2157_download.pdf","sources\source_package_gate_20260704\SPG-TK-003_kitaphana_book_2157_download.pdf","811729","130F081CA7A90ECB9C023F24193ED4D3B4EF79E47B40262A82FCCA8529CF84A0","2026-07-04T17:29:32.8346194Z","omitted_raw_source_body","through package 299",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\source_package_gate_20260704\SPG-TK-003_kitaphana_book_2157_download.txt","sources\source_package_gate_20260704\SPG-TK-003_kitaphana_book_2157_download.txt","66811","D54743CD7109980117C4A27A83761AE7E9D995D2B8A2CB23700B91B23907D9D8","2026-07-04T17:30:12.7565922Z","omitted_raw_source_body","through package 299",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\source_package_gate_20260704\SPG-TK-004_pubhtml5_yokary_matematika_algebra_geometry.html","sources\source_package_gate_20260704\SPG-TK-004_pubhtml5_yokary_matematika_algebra_geometry.html","193077","A43311872EF0AC7CA2C55CA96BC3E01D6E905BBEBE1F0B1F2E114FE3CE49D88E","2026-07-04T17:29:33.4588035Z","omitted_raw_source_body","through package 299",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\source_package_gate_20260704\SPG-TT-001_tt_wikipedia_differential_calculus_ring_context.html","sources\source_package_gate_20260704\SPG-TT-001_tt_wikipedia_differential_calculus_ring_context.html","301667","5F617A67669D38D7D7019E460353D216634D6CA424DA7418A45533D766757B18","2026-07-04T17:28:49.3201866Z","omitted_raw_source_body","through package 299",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\source_package_gate_20260704\SPG-UG-001_uygur_com_cohomology_ring_module_group_page.html","sources\source_package_gate_20260704\SPG-UG-001_uygur_com_cohomology_ring_module_group_page.html","107784","44C1B9FA109CC50B79582EB28FB908BE87E28960C592D4549969D036E2C3B5D9","2026-07-04T17:28:53.1615894Z","omitted_raw_source_body","through package 299",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\source_package_gate_20260704\SPG-UG-002_uygur_com_semisimple_algebraic_group_ring_page.html","sources\source_package_gate_20260704\SPG-UG-002_uygur_com_semisimple_algebraic_group_ring_page.html","107625","713B2FB8BAEBBE2B34B772F9DE8A7FCA03F90470DC598E7A612CF74742C3498F","2026-07-04T17:28:54.2105198Z","omitted_raw_source_body","through package 299",,,
"noether-slavic-canonical-baseline","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\be_bntu_professional_terminology_bibliography.pdf","source_canon_witness_cache_20260704\be_bntu_professional_terminology_bibliography.pdf","1612286","4A5D37AA62D0CD077C6BC815CA5BD4C21BC8F04C827419785E460A6F6DFAC434","2026-07-04T17:26:00.9617940Z","omitted_raw_source_body","through package 299",,,
"noether-slavic-canonical-baseline","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\be_bntu_professional_terminology_bibliography.pdftotext.txt","source_canon_witness_cache_20260704\be_bntu_professional_terminology_bibliography.pdftotext.txt","82898","EB985B65A4A2F0B8799D81ACD8079B34490D0A50FEEEBEA7AE855FA21CA5A336","2026-07-04T17:26:01.1904583Z","omitted_raw_source_body","through package 299",,,
"noether-slavic-canonical-baseline","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\bs_cobiss_algebra_za_kompjuterske_nauke_2017.html","source_canon_witness_cache_20260704\bs_cobiss_algebra_za_kompjuterske_nauke_2017.html","412945","65B8F9C79F1AB26AD5DA1BE6C6DA9B1B3AA264654C2A9E5D4D38069B3A18C8DD","2026-07-04T17:25:34.5142944Z","omitted_raw_source_body","through package 299",,,
"noether-slavic-canonical-baseline","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\bs_scribd_algebra_candidate_curl.html","source_canon_witness_cache_20260704\bs_scribd_algebra_candidate_curl.html","1308973","5AB096BB973A8EFAE4222CDDA033143BF7153E3CDA721DBE09DD930EE6A40A74","2026-07-04T17:48:01.3885600Z","omitted_raw_source_body","through package 299",,,
"noether-slavic-canonical-baseline","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\bs_scribd_algebra_za_kompjuterske_nauke_candidate.html","source_canon_witness_cache_20260704\bs_scribd_algebra_za_kompjuterske_nauke_candidate.html","3038","32ED63159C77E21EE19CA1B9AA3213CCF0218EB59539560B132A8E68EF0E18EA","2026-07-04T17:47:00.4359092Z","omitted_raw_source_body","through package 299",,,
"noether-slavic-canonical-baseline","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\isv_wikimedia_incubator_algebra.html","source_canon_witness_cache_20260704\isv_wikimedia_incubator_algebra.html","208503","9594279A54EA7C6CF42EEF95368AF43BD0B4A5EEC922B1B099D3DD676C92440A","2026-07-04T17:24:32.1542171Z","omitted_raw_source_body","through package 299",,,
"noether-slavic-canonical-baseline","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\isv_wikimedia_incubator_algebra.wikitext","source_canon_witness_cache_20260704\isv_wikimedia_incubator_algebra.wikitext","18232","DDDABD52139115EA0631B9794B59EDF945A0020E9E73E7A90A380266FEDBE9A9","2026-07-04T17:24:32.5064257Z","omitted_raw_source_body","through package 299",,,
