"exact_gate_row_id","durable_run_log_id","micro_evidence_id","source_row_id","row_group","concept_id","english","exact_source_ref","source_artifact","source_path_or_url","source_basis","evidence_status","controlled_arabic_surface","persian_farsi_surface","dari_afghan_surface_or_gate","tajik_surface","urdu_hindustani_surface","bridge_candidate_nonpromoted","arabic_direct_gate","persian_farsi_direct_gate","dari_afghan_direct_gate","tajik_direct_gate","arabic_direct_micro_support","persian_farsi_direct_micro_support","dari_afghan_direct_micro_support","tajik_direct_micro_support","authorized_draft_consumers","direct_micro_support_combined","route_decision","bridge_candidate_review_boundary","adjacent_linear_algebra_boundary","unresolved_blocker","blocker_status","review_only_boundary","no_merge_boundary","allowed_use","term_promotion_allowed","bridge_promotion_allowed","native_review_claim","git_push","route_arabic_rtl_lane","route_persianate_farsi_lane","route_dari_afghan_lane","route_tajik_cyrillic_lane","route_urdu_hindustani_lane","route_pan_turkic_lane","route_adjacent_linear_algebra_lane","gate_notes"
"r3exact:r3run:0030","r3run:0030","r3micro:paper01_60term:basis","paper01_60term:basis","paper01_60_term_route_ledger","basis","basis","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json :: paper01_60term:basis :: cluster=linear_algebra","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=linear_algebra","mixed_source_and_review_seed_from_recovered_ledger","قاعدة","پایه","","","","پایه","direct_source_gate_match_review_only","direct_source_gate_match_review_only","not_direct_blocker_or_source_question","not_direct_blocker_or_source_question","Arabic RTL direct draft support: قاعدة","Persian/Farsi direct draft support: پایه","","","arabic_rtl_draft_lane; persian_farsi_draft_lane","Arabic RTL direct draft support: قاعدة || Persian/Farsi direct draft support: پایه","route_direct_arabic_and_persianate_scope","comparator_only_no_bridge_promotion","not_adjacent_linear_algebra_row","dari_independent_gate_required; tajik_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge","draft_support_available_review_only","review_only_no_native_review_no_approval_no_term_or_bridge_promotion","no_merged_dari_tajik_urdu_hindustani_pan_turkic_authorization","direct_lane_micro_support_only_when_direct_gate_match_else_blocker_or_comparator_trace","false","false","false","false","consume_draft_support_review_only","consume_farsi_draft_support_review_only","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_source_question_review_only","controlled_arabic_status=attested_needs_review | persian_farsi_status=source_backed_seed | bridge_status=promotable_seed_with_review | bridge candidate is comparator only; no bridge promotion | linear algebra"
"r3exact:r3run:0031","r3run:0031","r3micro:paper01_60term:dimension","paper01_60term:dimension","paper01_60_term_route_ledger","dimension","dimension","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json :: paper01_60term:dimension :: cluster=linear_algebra","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=linear_algebra","mixed_source_and_review_seed_from_recovered_ledger","بعد","بعد","","","","بعد","direct_source_gate_match_review_only","direct_source_gate_match_review_only","not_direct_blocker_or_source_question","not_direct_blocker_or_source_question","Arabic RTL direct draft support: بعد","Persian/Farsi direct draft support: بعد","","","arabic_rtl_draft_lane; persian_farsi_draft_lane","Arabic RTL direct draft support: بعد || Persian/Farsi direct draft support: بعد","route_direct_arabic_and_persianate_scope","comparator_only_no_bridge_promotion","not_adjacent_linear_algebra_row","dari_independent_gate_required; tajik_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge","draft_support_available_review_only","review_only_no_native_review_no_approval_no_term_or_bridge_promotion","no_merged_dari_tajik_urdu_hindustani_pan_turkic_authorization","direct_lane_micro_support_only_when_direct_gate_match_else_blocker_or_comparator_trace","false","false","false","false","consume_draft_support_review_only","consume_farsi_draft_support_review_only","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_source_question_review_only","controlled_arabic_status=source_backed_promotable_seed | persian_farsi_status=source_backed_seed | bridge_status=promotable_seed_with_review | bridge candidate is comparator only; no bridge promotion | linear algebra"
"r3exact:r3run:0032","r3run:0032","r3micro:paper01_60term:linear_map","paper01_60term:linear_map","paper01_60_term_route_ledger","linear_map","linear map","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json :: paper01_60term:linear_map :: cluster=linear_algebra","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=linear_algebra","mixed_source_and_review_seed_from_recovered_ledger","تطبيق خطي","نگاشت خطی","","","","نگاشت خطی","direct_source_gate_match_review_only","direct_source_gate_match_review_only","not_direct_blocker_or_source_question","not_direct_blocker_or_source_question","Arabic RTL direct draft support: تطبيق خطي","Persian/Farsi direct draft support: نگاشت خطی","","","arabic_rtl_draft_lane; persian_farsi_draft_lane","Arabic RTL direct draft support: تطبيق خطي || Persian/Farsi direct draft support: نگاشت خطی","route_direct_arabic_and_persianate_scope","comparator_only_no_bridge_promotion","not_adjacent_linear_algebra_row","dari_independent_gate_required; tajik_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge","draft_support_available_review_only","review_only_no_native_review_no_approval_no_term_or_bridge_promotion","no_merged_dari_tajik_urdu_hindustani_pan_turkic_authorization","direct_lane_micro_support_only_when_direct_gate_match_else_blocker_or_comparator_trace","false","false","false","false","consume_draft_support_review_only","consume_farsi_draft_support_review_only","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_source_question_review_only","controlled_arabic_status=attested_needs_review | persian_farsi_status=attested_needs_review | bridge_status=bridge_candidate_review_required | bridge candidate is comparator only; no bridge promotion | linear algebra"
"r3exact:r3run:0033","r3run:0033","r3micro:paper01_60term:matrix","paper01_60term:matrix","paper01_60_term_route_ledger","matrix","matrix","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json :: paper01_60term:matrix :: cluster=linear_algebra","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=linear_algebra","mixed_source_and_review_seed_from_recovered_ledger","مصفوفة","ماتریس","","","","ماتریس","direct_source_gate_match_review_only","direct_source_gate_match_review_only","not_direct_blocker_or_source_question","not_direct_blocker_or_source_question","Arabic RTL direct draft support: مصفوفة","Persian/Farsi direct draft support: ماتریس","","","arabic_rtl_draft_lane; persian_farsi_draft_lane","Arabic RTL direct draft support: مصفوفة || Persian/Farsi direct draft support: ماتریس","route_direct_arabic_and_persianate_scope","comparator_only_no_bridge_promotion","not_adjacent_linear_algebra_row","dari_independent_gate_required; tajik_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge","draft_support_available_review_only","review_only_no_native_review_no_approval_no_term_or_bridge_promotion","no_merged_dari_tajik_urdu_hindustani_pan_turkic_authorization","direct_lane_micro_support_only_when_direct_gate_match_else_blocker_or_comparator_trace","false","false","false","false","consume_draft_support_review_only","consume_farsi_draft_support_review_only","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_source_question_review_only","controlled_arabic_status=source_backed_promotable_seed | persian_farsi_status=source_backed_seed | bridge_status=promotable_seed_with_review | bridge candidate is comparator only; no bridge promotion | linear algebra"
"r3exact:r3run:0034","r3run:0034","r3micro:paper01_60term:determinant","paper01_60term:determinant","paper01_60_term_route_ledger","determinant","determinant","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json :: paper01_60term:determinant :: cluster=linear_algebra","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=linear_algebra","mixed_source_and_review_seed_from_recovered_ledger","محدد","دترمینان","","","","دترمینان","direct_source_gate_match_review_only","direct_source_gate_match_review_only","not_direct_blocker_or_source_question","not_direct_blocker_or_source_question","Arabic RTL direct draft support: محدد","Persian/Farsi direct draft support: دترمینان","","","arabic_rtl_draft_lane; persian_farsi_draft_lane","Arabic RTL direct draft support: محدد || Persian/Farsi direct draft support: دترمینان","route_direct_arabic_and_persianate_scope","comparator_only_no_bridge_promotion","not_adjacent_linear_algebra_row","dari_independent_gate_required; tajik_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge","draft_support_available_review_only","review_only_no_native_review_no_approval_no_term_or_bridge_promotion","no_merged_dari_tajik_urdu_hindustani_pan_turkic_authorization","direct_lane_micro_support_only_when_direct_gate_match_else_blocker_or_comparator_trace","false","false","false","false","consume_draft_support_review_only","consume_farsi_draft_support_review_only","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_source_question_review_only","controlled_arabic_status=attested_needs_review | persian_farsi_status=source_backed_seed | bridge_status=promotable_seed_with_review | bridge candidate is comparator only; no bridge promotion | linear algebra"
"r3exact:r3run:0035","r3run:0035","r3micro:paper01_60term:polynomial","paper01_60term:polynomial","paper01_60_term_route_ledger","polynomial","polynomial","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json :: paper01_60term:polynomial :: cluster=algebra_general","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=algebra_general","mixed_source_and_review_seed_from_recovered_ledger","كثير حدود","چندجمله‌ای","","","","چندجمله‌ای","not_direct_blocker_or_source_question","direct_source_gate_match_review_only","not_direct_blocker_or_source_question","not_direct_blocker_or_source_question","","Persian/Farsi direct draft support: چندجمله‌ای","","","persian_farsi_draft_lane","Persian/Farsi direct draft support: چندجمله‌ای","route_direct_persianate_scope","comparator_only_no_bridge_promotion","not_adjacent_linear_algebra_row","dari_independent_gate_required; tajik_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; arabic_lane_open_or_not_consumable","draft_support_available_review_only","review_only_no_native_review_no_approval_no_term_or_bridge_promotion","no_merged_dari_tajik_urdu_hindustani_pan_turkic_authorization","direct_lane_micro_support_only_when_direct_gate_match_else_blocker_or_comparator_trace","false","false","false","false","open_source_gate_do_not_consume","consume_farsi_draft_support_review_only","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_source_question_review_only","controlled_arabic_status=open_no_direct_evidence | persian_farsi_status=source_backed_seed | bridge_status=bridge_candidate_review_required | bridge candidate is comparator only; no bridge promotion | algebra general"
"r3exact:r3run:0036","r3run:0036","r3micro:paper01_60term:algebra","paper01_60term:algebra","paper01_60_term_route_ledger","algebra","algebra","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json :: paper01_60term:algebra :: cluster=algebra_general","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=algebra_general","mixed_source_and_review_seed_from_recovered_ledger","جبر","جبر","","","","جبر","direct_source_gate_match_review_only","direct_source_gate_match_review_only","not_direct_blocker_or_source_question","not_direct_blocker_or_source_question","Arabic RTL direct draft support: جبر","Persian/Farsi direct draft support: جبر","","","arabic_rtl_draft_lane; persian_farsi_draft_lane","Arabic RTL direct draft support: جبر || Persian/Farsi direct draft support: جبر","route_direct_arabic_and_persianate_scope","comparator_only_no_bridge_promotion","not_adjacent_linear_algebra_row","dari_independent_gate_required; tajik_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge","draft_support_available_review_only","review_only_no_native_review_no_approval_no_term_or_bridge_promotion","no_merged_dari_tajik_urdu_hindustani_pan_turkic_authorization","direct_lane_micro_support_only_when_direct_gate_match_else_blocker_or_comparator_trace","false","false","false","false","consume_draft_support_review_only","consume_farsi_draft_support_review_only","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_source_question_review_only","controlled_arabic_status=source_backed_promotable_seed | persian_farsi_status=source_backed_seed | bridge_status=promotable_seed_with_review | bridge candidate is comparator only; no bridge promotion | algebra general"
"r3exact:r3run:0037","r3run:0037","r3micro:paper01_60term:algebra_over_field","paper01_60term:algebra_over_field","paper01_60_term_route_ledger","algebra_over_field","algebra over a field","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json :: paper01_60term:algebra_over_field :: cluster=algebra_general","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=algebra_general","mixed_source_and_review_seed_from_recovered_ledger","الجبر على حقل","جبر روی میدان","","","","جبر روی میدان","direct_source_gate_match_review_only","not_direct_blocker_or_source_question","not_direct_blocker_or_source_question","not_direct_blocker_or_source_question","Arabic RTL direct draft support: الجبر على حقل","","","","arabic_rtl_draft_lane","Arabic RTL direct draft support: الجبر على حقل","route_direct_arabic_scope","comparator_only_no_bridge_promotion","not_adjacent_linear_algebra_row","dari_independent_gate_required; tajik_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; persian_farsi_lane_open_or_not_consumable","draft_support_available_review_only","review_only_no_native_review_no_approval_no_term_or_bridge_promotion","no_merged_dari_tajik_urdu_hindustani_pan_turkic_authorization","direct_lane_micro_support_only_when_direct_gate_match_else_blocker_or_comparator_trace","false","false","false","false","consume_draft_support_review_only","open_source_gate_do_not_consume","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_source_question_review_only","controlled_arabic_status=attested_needs_review | persian_farsi_status=open_no_direct_hit | bridge_status=bridge_candidate_review_required | bridge candidate is comparator only; no bridge promotion | algebra general"
"r3exact:r3run:0038","r3run:0038","r3micro:paper01_60term:direct_sum","paper01_60term:direct_sum","paper01_60_term_route_ledger","direct_sum","direct sum","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json :: paper01_60term:direct_sum :: cluster=algebra_general","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=algebra_general","mixed_source_and_review_seed_from_recovered_ledger","مجموع مباشر","جمع مستقیم","","","","جمع مستقیم","not_direct_blocker_or_source_question","not_direct_blocker_or_source_question","not_direct_blocker_or_source_question","not_direct_blocker_or_source_question","","","","","none","","blocker_or_comparator_only_no_direct_draft_route","comparator_only_no_bridge_promotion","not_adjacent_linear_algebra_row","dari_independent_gate_required; tajik_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; arabic_lane_open_or_not_consumable; persian_farsi_lane_open_or_not_consumable","blocked_or_source_question_only","review_only_no_native_review_no_approval_no_term_or_bridge_promotion","no_merged_dari_tajik_urdu_hindustani_pan_turkic_authorization","direct_lane_micro_support_only_when_direct_gate_match_else_blocker_or_comparator_trace","false","false","false","false","open_source_gate_do_not_consume","open_source_gate_do_not_consume","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_source_question_review_only","controlled_arabic_status=open_no_direct_evidence | persian_farsi_status=open_no_direct_hit | bridge_status=bridge_candidate_review_required | bridge candidate is comparator only; no bridge promotion | algebra general"
"r3exact:r3run:0039","r3run:0039","r3micro:paper01_60term:direct_product","paper01_60term:direct_product","paper01_60_term_route_ledger","direct_product","direct product","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json :: paper01_60term:direct_product :: cluster=algebra_general","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=algebra_general","mixed_source_and_review_seed_from_recovered_ledger","الضرب المباشر","ضرب مستقیم","","","","ضرب مستقیم","direct_source_gate_match_review_only","not_direct_blocker_or_source_question","not_direct_blocker_or_source_question","not_direct_blocker_or_source_question","Arabic RTL direct draft support: الضرب المباشر","","","","arabic_rtl_draft_lane","Arabic RTL direct draft support: الضرب المباشر","route_direct_arabic_scope","comparator_only_no_bridge_promotion","not_adjacent_linear_algebra_row","dari_independent_gate_required; tajik_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; persian_farsi_lane_open_or_not_consumable","draft_support_available_review_only","review_only_no_native_review_no_approval_no_term_or_bridge_promotion","no_merged_dari_tajik_urdu_hindustani_pan_turkic_authorization","direct_lane_micro_support_only_when_direct_gate_match_else_blocker_or_comparator_trace","false","false","false","false","consume_draft_support_review_only","open_source_gate_do_not_consume","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_source_question_review_only","controlled_arabic_status=fallback_attested_needs_review | persian_farsi_status=open_no_direct_hit | bridge_status=bridge_candidate_review_required | bridge candidate is comparator only; no bridge promotion | algebra general"
"r3exact:r3run:0040","r3run:0040","r3micro:paper01_60term:lie_group","paper01_60term:lie_group","paper01_60_term_route_ledger","lie_group","Lie group","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json :: paper01_60term:lie_group :: cluster=lie_theory","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=lie_theory","mixed_source_and_review_seed_from_recovered_ledger","زمر لي","گروه لی","","","","گروه لی","direct_source_gate_match_review_only","direct_source_gate_match_review_only","not_direct_blocker_or_source_question","not_direct_blocker_or_source_question","Arabic RTL direct draft support: زمر لي","Persian/Farsi direct draft support: گروه لی","","","arabic_rtl_draft_lane; persian_farsi_draft_lane","Arabic RTL direct draft support: زمر لي || Persian/Farsi direct draft support: گروه لی","route_direct_arabic_and_persianate_scope","comparator_only_no_bridge_promotion","not_adjacent_linear_algebra_row","dari_independent_gate_required; tajik_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge","draft_support_available_review_only","review_only_no_native_review_no_approval_no_term_or_bridge_promotion","no_merged_dari_tajik_urdu_hindustani_pan_turkic_authorization","direct_lane_micro_support_only_when_direct_gate_match_else_blocker_or_comparator_trace","false","false","false","false","consume_draft_support_review_only","consume_farsi_draft_support_review_only","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","source_question_if_matching_translation_context","controlled_arabic_status=source_backed_promotable_seed | persian_farsi_status=attested_needs_review | bridge_status=bridge_candidate_review_required | bridge candidate is comparator only; no bridge promotion | Lie theory"
"r3exact:r3run:0041","r3run:0041","r3micro:paper01_60term:lie_algebra","paper01_60term:lie_algebra","paper01_60_term_route_ledger","lie_algebra","Lie algebra","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json :: paper01_60term:lie_algebra :: cluster=lie_theory","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=lie_theory","mixed_source_and_review_seed_from_recovered_ledger","جبر لي","جبر لی","","","","جبر لی","direct_source_gate_match_review_only","not_direct_blocker_or_source_question","not_direct_blocker_or_source_question","not_direct_blocker_or_source_question","Arabic RTL direct draft support: جبر لي","","","","arabic_rtl_draft_lane","Arabic RTL direct draft support: جبر لي","route_direct_arabic_scope","comparator_only_no_bridge_promotion","not_adjacent_linear_algebra_row","dari_independent_gate_required; tajik_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; persian_farsi_lane_open_or_not_consumable","draft_support_available_review_only","review_only_no_native_review_no_approval_no_term_or_bridge_promotion","no_merged_dari_tajik_urdu_hindustani_pan_turkic_authorization","direct_lane_micro_support_only_when_direct_gate_match_else_blocker_or_comparator_trace","false","false","false","false","consume_draft_support_review_only","open_source_gate_do_not_consume","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","source_question_if_matching_translation_context","controlled_arabic_status=source_backed_promotable_seed | persian_farsi_status=open_no_direct_hit | bridge_status=bridge_candidate_review_required | bridge candidate is comparator only; no bridge promotion | Lie theory"
"r3exact:r3run:0042","r3run:0042","r3micro:paper01_60term:invariant","paper01_60term:invariant","paper01_60_term_route_ledger","invariant","invariant","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json :: paper01_60term:invariant :: cluster=invariant_theory","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=invariant_theory","mixed_source_and_review_seed_from_recovered_ledger","ثابت","ناوردا","","","","ناوردا","not_direct_blocker_or_source_question","not_direct_blocker_or_source_question","not_direct_blocker_or_source_question","not_direct_blocker_or_source_question","","","","","none","","blocker_or_comparator_only_no_direct_draft_route","comparator_only_no_bridge_promotion","not_adjacent_linear_algebra_row","dari_independent_gate_required; tajik_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; arabic_lane_open_or_not_consumable; persian_farsi_lane_open_or_not_consumable","blocked_or_source_question_only","review_only_no_native_review_no_approval_no_term_or_bridge_promotion","no_merged_dari_tajik_urdu_hindustani_pan_turkic_authorization","direct_lane_micro_support_only_when_direct_gate_match_else_blocker_or_comparator_trace","false","false","false","false","open_source_gate_do_not_consume","open_source_gate_do_not_consume","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","source_question_if_matching_translation_context","controlled_arabic_status=open_specialist_evidence_required | persian_farsi_status=open_no_direct_hit | bridge_status=bridge_candidate_review_required | bridge candidate is comparator only; no bridge promotion | classical invariant theory; needs source check"
"r3exact:r3run:0043","r3run:0043","r3micro:paper01_60term:invariant_theory","paper01_60term:invariant_theory","paper01_60_term_route_ledger","invariant_theory","invariant theory","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json :: paper01_60term:invariant_theory :: cluster=invariant_theory","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=invariant_theory","mixed_source_and_review_seed_from_recovered_ledger","نظرية الثوابت","نظریهٔ ناورداها","","","","نظریهٔ ناورداها","not_direct_blocker_or_source_question","not_direct_blocker_or_source_question","not_direct_blocker_or_source_question","not_direct_blocker_or_source_question","","","","","none","","blocker_or_comparator_only_no_direct_draft_route","comparator_only_no_bridge_promotion","not_adjacent_linear_algebra_row","high_risk_bridge_placeholder_or_review_required; dari_independent_gate_required; tajik_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; arabic_lane_open_or_not_consumable; persian_farsi_lane_open_or_not_consumable","blocked_or_source_question_only","review_only_no_native_review_no_approval_no_term_or_bridge_promotion","no_merged_dari_tajik_urdu_hindustani_pan_turkic_authorization","direct_lane_micro_support_only_when_direct_gate_match_else_blocker_or_comparator_trace","false","false","false","false","open_source_gate_do_not_consume","open_source_gate_do_not_consume","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","source_question_if_matching_translation_context","controlled_arabic_status=open_specialist_evidence_required | persian_farsi_status=open_specialist_source_required | bridge_status=high_risk_bridge_placeholder | high-risk bridge placeholder; do not promote or route as accepted surface | specialist source needed"
